,ko,cost,Ratio,Spread
485,63.14500045776367,501.6549987792969,7.944492757029008,13.729161780464779
486,62.970001220703125,500.3598937988281,7.946004194046625,13.595937768341742
487,63.14500045776367,502.260009765625,7.954074053757841,13.124150794136654
488,63.32500076293945,502.05499267578125,7.928227187161847,14.798315172142566
489,63.14500045776367,501.54998779296875,7.942829743558949,13.834172766792904
490,62.709999084472656,497.30999755859375,7.930314221320575,14.523718532236614
491,62.97999954223633,499.2900085449219,7.927755036106068,14.747428478151733
492,62.869998931884766,498.7099914550781,7.932400189721578,14.42962987687008
493,63.099998474121094,502.30780029296875,7.960504159108306,12.709057877134
494,62.904998779296875,501.5899963378906,7.97377006710908,11.835290792575961
495,62.88999938964844,499.3999938964844,7.940849081621784,13.902869482508095
496,62.95000076293945,498.9100036621094,7.925496387854416,14.882585858016114
497,63.130001068115234,498.79998779296875,7.901156017006552,16.4617490153189
498,63.08000183105469,499.0799865722656,7.911857515618609,15.773660686029643
499,63.01499938964844,497.4800109863281,7.89462851392251,16.843091835263863
500,63.040000915527344,496.6099853515625,7.877696353732806,17.917177812644127
501,63.08409881591797,494.75,7.842705361357402,20.13708650272133
502,62.67499923706055,490.6700134277344,7.828799671330427,20.87803686457761
503,62.68000030517578,490.55999755859375,7.826419833601786,21.028871029288553
504,62.01499938964844,485.2300109863281,7.824397577391944,20.931176294468287
505,62.435001373291016,488.2699890136719,7.8204529234229865,21.31921898458188
506,62.64500045776367,492.3999938964844,7.860164263682444,18.903208892879547
507,62.79999923706055,496.45001220703125,7.905255067488252,16.118277527880196
508,62.54499816894531,495.69500732421875,7.925414051260457,14.791985229923512
509,62.59000015258789,494.864990234375,7.906454529924042,15.989304709426222
510,62.3650016784668,492.2099914550781,7.89240725098909,16.80788494613887
511,61.4900016784668,496.989990234375,8.082452051849856,4.886210068645937
512,61.68000030517578,502.71990966796875,8.150452451048121,0.7070433791180335
513,61.72999954223633,506.95001220703125,8.212376736859857,-3.114969609952084
514,61.81999969482422,507.2699890136719,8.205596757001315,-2.7003727725116278
515,62.09000015258789,510.8316955566406,8.227278052846797,-4.058358383237135
516,62.11000061035156,511.79998779296875,8.240218688834945,-4.863408572520939
517,62.16999816894531,511.94000244140625,8.234518538189802,-4.513728215062315
518,62.599998474121094,520.75,8.318690298615241,-9.814099600295037
519,62.43000030517578,520.8200073242188,8.342463635724826,-11.271617621535313
520,62.28499984741211,519.7899780273438,8.345347664778723,-11.425069814304095
521,62.275001525878906,521.4600219726562,8.373504764282648,-13.176719215520336
522,62.209999084472656,521.6900024414062,8.38595097442491,-13.937244120973617
523,62.31999969482422,520.89501953125,8.358392523780953,-12.244445519691965
524,62.47800064086914,522.969970703125,8.370465849399016,-13.029806314582515
525,62.41999816894531,524.27001953125,8.399071369920042,-14.8032664197072
526,62.35499954223633,526.4140014648438,8.44221001249909,-17.47776165476739
527,62.2130012512207,527.2050170898438,8.474193600803003,-19.42775533797419
528,62.099998474121094,525.989990234375,8.470048360042563,-19.135047605067825
529,62.099998474121094,522.760009765625,8.418035790829762,-15.905067136317825
530,61.845001220703125,519.6900024414062,8.40310440914723,-14.916325857631364
531,61.65999984741211,516.1500244140625,8.370905379360384,-12.886313414020037
532,62.09000015258789,522.5648193359375,8.416247673566113,-15.79148216253401
533,62.36000061035156,524.6234130859375,8.412819242321362,-15.646354980290823
534,62.38999938964844,522.280029296875,8.371213886941153,-13.058123688280261
535,62.44499969482422,519.5900268554688,8.32076274152877,-9.91921340131131
536,62.46500015258789,518.2000122070312,8.295845848734261,-8.365956705829433
537,62.540000915527344,518.9400024414062,8.297729370716471,-8.493797047597411
538,62.5099983215332,520.0999755859375,8.320268589845337,-9.898648830313618
539,61.91999816894531,518.4099731445312,8.37225433582989,-13.02417780338618
540,61.834999084472656,522.8150024414062,8.45500137757243,-18.122962448771943
541,61.83000183105469,524.2100219726562,8.47824691005212,-19.558769140355366
542,61.41999816894531,523.0700073242188,8.516281714718273,-21.76516975347147
543,61.5099983215332,524.4000244140625,8.525443646947434,-22.360613199234137
544,61.650001525878906,525.4500122070312,8.523114342283712,-22.26790666289253
545,61.5099983215332,524.25,8.523004622103402,-22.210588785171637
546,61.28499984741211,522.4199829101562,8.524434759090834,-22.216990237912114
547,60.849998474121094,523.530029296875,8.60361614502796,-26.87748109356221
548,61.19499969482422,526.89501953125,8.610099226388492,-27.426600503086945
549,61.13999938964844,525.030029296875,8.587341094834349,-26.010518114274646
550,61.0,527.719970703125,8.651147060706966,-29.84312271459811
551,61.1349983215332,529.3099975585938,8.658052050230582,-30.331304671563714
552,61.369998931884766,529.3300170898438,8.62522447942932,-28.43326906908885
553,61.709999084472656,535.4299926757812,8.676551622417785,-31.758192125746405
554,61.63999938964844,531.0399780273438,8.61518467368,-27.939509074345665
