,ctva,nue,Ratio,Spread
1052,57.34000015258789,107.41999816894531,1.873386778568001,22.023354449815074
1053,57.849998474121094,108.26000213623047,1.8713916161062656,22.35509156152183
1054,57.5,108.0999984741211,1.8799999734629755,21.710960048285372
1055,57.525001525878906,108.30000305175781,1.8826597162806964,21.568397453637388
1056,57.34000015258789,107.95999908447266,1.8828043041014915,21.48335353428773
1057,57.301998138427734,107.55000305175781,1.8768979537492407,21.806038454012977
1058,57.20000076293945,107.08999633789062,1.8722027082082748,22.03170221073144
1059,58.72999954223633,112.33999633789062,1.91282133855799,20.296934212123276
1060,58.790000915527344,113.76000213623047,1.9350229692917849,19.014783914306733
1061,58.77000045776367,113.83039855957031,1.9368793206217003,18.89843565745913
1062,58.849998474121094,114.12000274658203,1.939167471631551,18.792630040062406
1063,59.29999923706055,114.56999969482422,1.9320404918862417,19.376527434704926
1064,59.36000061035156,114.69000244140625,1.932109185682958,19.394380188646196
1065,59.16999816894531,114.30999755859375,1.931891179584116,19.337847035342904
1066,60.77000045776367,117.41500091552734,1.9321211129022953,19.908911479286402
1067,61.06999969482422,118.84500122070312,1.9460455512459325,19.168171147895052
1068,60.97999954223633,119.23999786376953,1.9553951911918401,18.5663956362517
1069,60.9900016784668,118.29499816894531,1.9395801756587046,19.534375630037843
1070,61.22999954223633,118.62000274658203,1.9372857036322235,19.760775525662226
1071,61.689998626708984,119.02999877929688,1.9294861635442193,20.40764537037792
1072,61.7599983215332,119.33999633789062,1.9323186460690303,20.258474846853332
1073,61.189998626708984,116.77999877929688,1.9084818009510995,21.508875825931838
1074,61.38999938964844,116.9000015258789,1.9042189719518152,21.84838265001146
1075,61.5,117.4000015258789,1.9089431142419335,21.601113352096164
1076,61.689998626708984,118.0199966430664,1.9131139450531462,21.41764750660839
1077,61.380001068115234,118.1500015258789,1.924894093676608,20.575411115465627
1078,61.70000076293945,118.46499633789062,1.920016124360366,20.995628110746097
1079,61.4900016784668,117.94999694824219,1.918197978998383,21.02814639518705
1080,61.334999084472656,118.90499877929688,1.938615807518589,19.717020045551138
1081,61.650001525878906,119.4000015258789,1.9367396361824614,19.94574772119644
1082,61.54999923706055,119.13999938964844,1.9356620774401527,19.975990689888036
1083,61.52000045776367,118.77999877929688,1.9307541920589686,20.26706793218598
1084,61.040000915527344,117.625,1.9270150431809474,20.31924900054456
1085,60.95000076293945,117.95999908447266,1.9353568106302312,19.777471047494956
1086,60.83000183105469,117.80999755859375,1.9367087623273729,19.651770336743297
1087,60.540000915527344,116.25,1.9202180086221987,20.545479456098477
1088,61.130001068115234,116.7249984741211,1.9094552009586603,21.426029395000384
1089,60.939998626708984,115.98999786376953,1.903347562809643,21.724491969236155
1090,60.869998931884766,115.98999786376953,1.905536387368194,21.563664934166994
1091,60.779998779296875,114.83000183105469,1.8892728551710425,22.51688209830489
1092,60.31999969482422,114.18289947509766,1.8929525870819122,22.10711857683141
1093,60.83000183105469,115.0,1.8905144918356827,22.461767895337047
1094,61.40999984741211,117.87000274658203,1.9193942849610546,20.92433326281612
1095,60.9900016784668,117.5250015258789,1.9269552105517063,20.30437227310425
1096,60.83000183105469,116.7699966430664,1.9196119205680091,20.69177125227064
1097,60.81999969482422,117.11000061035156,1.925517941433295,20.32878698602356
1098,61.349998474121094,117.55000305175781,1.9160555171218665,21.10647745711701
1099,61.16999816894531,117.95500183105469,1.9283146209237243,20.287920940666268
1100,61.060001373291016,118.06999969482422,1.9336717497433702,19.920201139228098
1101,60.38999938964844,118.55000305175781,1.9630734268905903,17.900842035240416
1102,60.84000015258789,120.12000274658203,1.9743590145515904,17.364736683300876
1103,61.459999084472656,120.77999877929688,1.9651806146839157,18.12921243166265
1104,61.61000061035156,120.62999725341797,1.9579613059304208,18.623848326641806
1105,61.5,119.93000030517578,1.950081305775216,19.07111457279929
1106,60.560001373291016,118.22000122070312,1.952113582230566,18.62143006890311
1107,60.709999084472656,118.81999969482422,1.957173472025532,18.366057199466198
1108,60.40999984741211,118.03500366210938,1.9538984267546866,18.46179325839661
1109,60.43000030517578,118.91999816894531,1.9678966997913436,17.62275058506846
1110,60.584999084472656,119.05000305175781,1.9650079202901096,17.84886145642109
1111,60.38999938964844,119.25,1.974664699540316,17.20084508699823
1112,60.915000915527344,119.69999694824219,1.9650331634113205,17.95705966619083
1113,60.904998779296875,119.4000015258789,1.9604302424921145,18.234074789592185
1114,60.790000915527344,119.30000305175781,1.9624938518677584,18.06986117656369
1115,60.625,118.58000183105469,1.9559587930895619,18.41076634413976
1116,62.14500045776367,122.83000183105469,1.9765065721503223,17.653026810985764
1117,62.25,122.37000274658203,1.9657831766519203,18.35426644806215
1118,62.790000915527344,124.51000213623047,1.9829590750243227,17.454940269875337
1119,62.790000915527344,123.93000030517578,1.97372190632552,18.034942100930024
1120,62.970001220703125,124.2750015258789,1.9735588235151578,18.103498617380765
1121,62.959999084472656,124.05000305175781,1.9702986794094683,18.305516792539933
1122,61.220001220703125,122.08000183105469,1.9941195589158234,16.277804906643738
1123,60.31999969482422,121.33000183105469,2.0114390325745553,14.96001622087438
1124,59.40999984741211,120.12000274658203,2.0218818894983457,14.079255085031818
1125,59.27000045776367,119.79000091552734,2.0210899272877643,14.087602845948183
1126,58.810001373291016,118.25,2.010712416913904,14.570737884044988
1127,58.95000076293945,118.91999816894531,2.017302741812815,14.222393785237998
1128,58.755001068115234,118.7699966430664,2.02144488952311,13.924375889936229
1129,60.709999084472656,122.9800033569336,2.0256960173202714,14.206053537356823
1130,60.630001068115234,122.55999755859375,2.021441454716499,14.442260766081674
1131,60.3650016784668,122.62999725341797,2.031475090593133,13.76341461500759
1132,60.45000076293945,122.25,2.0223324806796157,14.33870058752153
1133,60.22999954223633,121.7699966430664,2.0217499181230294,14.313242540285714
1134,60.404998779296875,122.45999908447266,2.0273156453807335,14.025307686552381
1135,60.349998474121094,122.16999816894531,2.0243579330218786,14.188943251037372
1136,61.540000915527344,123.6449966430664,2.009180936035202,15.448021901924207
1137,61.04999923706055,123.15499877929688,2.0172809224956607,14.812221755793516
1138,61.130001068115234,123.63999938964844,2.0225747951792163,14.51102847947304
1139,61.560001373291016,124.4000015258789,2.0207927022537757,14.738968852619493
1140,61.55500030517578,124.68000030517578,2.0255056402735847,14.447479923841641
1141,61.31999969482422,123.82499694824219,2.0193248135109463,14.762560192579016
1142,61.63999938964844,124.5199966430664,2.0201167728106397,14.802772305047014
1143,62.029998779296875,124.83000183105469,2.012413417501435,15.388805959420083
1144,61.79499816894531,123.29000091552734,1.9951453122218226,16.388883786751208
1145,61.68000030517578,123.375,2.000243180764822,16.039672615128964
1146,61.380001068115234,122.84500122070312,2.00138480096112,15.880411420641408
1147,61.560001373291016,123.0,1.998050637688353,16.1389703784984
1148,61.56999969482422,122.26000213623047,1.9857073695341931,16.901939776813762
1149,61.79999923706055,121.8499984741211,1.9716828475468564,17.840376377638407
1150,62.41999816894531,124.94999694824219,2.0017622655171157,16.16484968459396
1151,62.27000045776367,125.11000061035156,2.0091536805947325,15.660220417800403
1152,61.849998474121094,125.58499908447266,2.0304769956788142,14.220250968848248
1153,61.73500061035156,125.37000274658203,2.0307767313046776,14.171035219589285
1154,61.70000076293945,125.23999786376953,2.0298216582680473,14.22062658486719
1155,61.93000030517578,124.55999755859375,2.0113030347940057,15.429059828758241
1156,61.88999938964844,124.79000091552734,2.0163193108125865,15.107152804809104
1157,61.97999954223633,130.00999450683594,2.0976120598103667,10.093938082077457
1158,62.45000076293945,130.94000244140625,2.0967173873777076,10.243776323899581
1159,62.4900016784668,130.76499938964844,2.0925747459966586,10.510683042672937
1160,62.664398193359375,132.22999572753906,2.1101295079787685,9.44636951471459
1161,62.654998779296875,134.3300018310547,2.1439630428249474,7.32476788997768
1162,62.880001068115234,135.30999755859375,2.151876514951362,6.861723716089004
1163,62.869998931884766,135.5399932861328,2.155877136772038,6.608747689588015
1164,63.040000915527344,134.55999755859375,2.1345176967700574,7.979329619735112
1165,63.242801666259766,134.21060180664062,2.1221482646339243,8.794668023752635
1166,63.199501037597656,135.3300018310547,2.1413144029498947,7.575783112413789
1167,63.34000015258789,134.26499938964844,2.1197505378307575,8.963587762464854
1168,63.45000076293945,134.39500427246094,2.118124549353194,9.086313581737059
1169,63.51499938964844,134.39999389648438,2.1160355063844754,9.230660843301806
1170,63.36000061035156,134.77000427246094,2.1270518146182376,8.504534713160112
1171,63.90999984741211,134.38999938964844,2.102800809114542,10.14818434198007
1172,63.63999938964844,135.11000061035156,2.1230358564762697,8.807846515546132
1173,64.08000183105469,136.0399932861328,2.1229711204565636,8.888776648103729
1174,64.11000061035156,136.17999267578125,2.124161462787334,8.817700626508909
1175,64.69999694824219,136.17999267578125,2.1047913307433483,10.173240275115845
1176,64.79000091552734,136.34500122070312,2.104414250564197,10.215019363186983
1177,64.9800033569336,136.55999755859375,2.1015695676171786,10.43656106141215
1178,66.13999938964844,137.90499877929688,2.085046871060001,11.756696068831204
1179,65.9000015258789,138.83999633789062,2.1068284237196595,10.270294036976352
1180,66.05999755859375,139.5800018310547,2.1129277473443793,9.897885683042304
1181,66.01000213623047,137.22500610351562,2.0788517143252423,12.138014973436057
1182,65.77999877929688,137.30999755859375,2.0874125890347344,11.524581815226597
1183,65.86499786376953,137.2449951171875,2.0837318692555833,11.784872975728817
1184,65.86000061035156,137.07000732421875,2.0812330102328414,11.948379383632684
1185,66.25,136.39999389648438,2.058867832399764,13.514431653728408
1186,66.29000091552734,135.48500061035156,2.043822578657054,14.521328606876764
1187,66.23999786376953,135.50999450683594,2.045742736669896,14.38145074441492
1188,66.29000091552734,136.1199951171875,2.0534016176986296,13.886334100040827
1189,66.12000274658203,135.99000549316406,2.0567150611649643,13.625746285872324
1190,66.02999877929688,135.44000244140625,2.0511889284461455,13.968961704637124
1191,66.0,135.5,2.053030303030303,13.840040777989756
1192,65.73999786376953,134.32000732421875,2.0432006645720455,14.422668382586053
1193,65.87999725341797,133.48500061035156,2.02618406459369,15.579329166591563
1194,65.86000061035156,133.50999450683594,2.0271787620641395,15.508392201015496
1195,66.0199966430664,133.13999938964844,2.0166617109883047,16.24598445743301
1196,66.06500244140625,133.72000122070312,2.024067150217709,15.76938520729091
1197,65.9749984741211,133.72000122070312,2.026828409449001,15.562597574297897
1198,66.0199966430664,134.00999450683594,2.0298394626003065,15.37598934024551
1199,66.27999877929688,133.39999389648438,2.012673451318062,16.583355021782026
1200,65.97000122070312,133.36000061035156,2.0215249074226134,15.911116799584576
1201,65.22000122070312,133.15109252929688,2.0415683845008887,14.396870563970154
1202,65.20999908447266,132.47999572753906,2.0315902098990253,15.04498706676604
1203,65.43499755859375,132.14999389648438,2.0195613788806317,15.89193168705502
1204,65.47000122070312,131.57000732421875,2.0096228023685034,16.552340541271306
1205,65.37000274658203,131.3800048828125,2.0097904139935485,16.512592579554777
1206,66.30000305175781,131.38499450683594,1.9816740340761194,18.644315009354315
1207,66.58000183105469,132.39999389648438,1.988585014347799,18.27262375998255
1208,66.91999816894531,134.19000244140625,2.0052302168722718,17.263770091444556
1209,66.90499877929688,134.64999389648438,2.012555060955334,16.769316952339622
1210,67.0199966430664,134.44000244140625,2.0059685045554954,17.243520494567335
1211,67.13500213623047,134.53500366210938,2.0039472612082547,17.412748889845986
1212,67.0999984741211,134.5,2.0044709844795827,17.3673302700047
1213,67.125,131.54649353027344,1.9597242984025838,20.378278722719998
1214,67.68000030517578,131.7100067138672,1.9460698303778636,21.489900434614654
1215,67.69000244140625,131.5399932861328,1.9432706240481572,21.682894161310955
1216,67.79000091552734,131.38999938964844,1.938191438489175,22.062638460918137
1217,68.19999694824219,133.66000366210938,1.9598241883140493,20.73461609991024
1218,67.05999755859375,129.6199951171875,1.9328959116637587,22.15543148580163
1219,66.88999938964844,128.64999389648438,1.9233068481144822,22.734855268312813
1220,66.68499755859375,129.93499755859375,1.9484892002046557,20.978851886060838
1221,66.87999725341797,128.82000732421875,1.9261365522504605,22.541861541616512
1222,67.27999877929688,130.52999877929688,1.94010108721142,21.75088922786169
1223,67.17500305175781,129.94000244140625,1.934350525318004,22.099653777564654
1224,67.05000305175781,129.52999877929688,1.9318418028901352,22.222465053562487
1225,67.38500213623047,129.5500030517578,1.9225346730693873,22.972134272420575
1226,66.90499877929688,128.7100067138672,1.923772648714184,22.70930413495681
1227,66.68000030517578,136.88999938964844,2.052939393568402,14.012368669941267
1228,65.58999633789062,134.56649780273438,2.0516314272912495,13.831543534970152
1229,64.53279876708984,132.8000030517578,2.0578683334509673,13.16908554235009
