,amd,ma,Ratio,Spread
0,121.52999877929688,364.489990234375,2.999177107672837,156.2504021282041
1,121.2750015258789,363.2099914550781,2.9949287725019955,156.4377705188724
2,121.34600067138672,363.18170166015625,2.992943316225783,156.77028250798924
3,121.74030303955078,364.6600036621094,2.995392606700176,156.9815153696062
4,122.41999816894531,366.6400146484375,2.99493563251371,157.91391047167622
5,123.6897964477539,368.0480041503906,2.9755728824879477,161.94684305126566
6,123.27999877929688,367.54998779296875,2.981424330243371,160.68892917907294
7,125.2249984741211,365.114990234375,2.9156717483197205,171.45799992454477
8,122.69000244140625,363.1000061035156,2.959491391948772,162.61085254900286
9,123.30500030517578,363.4949951171875,2.9479339379388465,164.85105017318392
10,123.27010345458984,362.385009765625,2.9397639785312597,165.81150701451134
11,121.31109619140625,361.0799865722656,2.976479464026513,158.72243639467183
12,118.81999969482422,360.4849853515625,3.033874653067056,148.64340996727992
13,119.19999694824219,362.239990234375,3.0389261703728327,148.5166443737719
14,113.41000366210938,358.2699890136719,3.1590686662976535,127.67727008322362
15,111.69000244140625,362.3399963378906,3.244157833445997,116.23727905514886
16,110.73500061035156,361.8800048828125,3.267982145556459,112.60521066322963
17,109.7699966430664,362.375,3.301220835218904,107.97529783351825
18,109.70999908447266,362.6600036621094,3.3056239785662065,107.4332123601958
19,110.12000274658203,361.6578063964844,3.284215377552828,110.19222251170476
20,109.3499984741211,357.4200134277344,3.2685872740302035,111.13064634534635
21,107.69999694824219,366.45001220703125,3.4025071735437242,95.03060353893306
22,107.54000091552734,366.94000244140625,3.4121257143157138,93.85505091099884
23,107.16000366210938,365.57000732421875,3.4114407878979978,93.59680673888187
24,106.418701171875,363.3599853515625,3.414437324927562,92.6304430166362
25,107.2698974609375,364.010009765625,3.3934031669805576,95.62768507172706
26,106.86499786376953,362.32000732421875,3.39044602598599,95.58274488814732
27,108.19000244140625,363.9599914550781,3.3640815532118347,99.6202347190362
28,107.89019775390625,368.45001220703125,3.4150462217842326,93.84558949436826
29,110.0436019897461,368.7650146484375,3.351080916842391,102.75764685671402
30,109.55599975585938,369.5400085449219,3.3730695659610173,99.89334018855618
31,109.2499008178711,366.92999267578125,3.35862998436479,101.19176153230512
32,109.00980377197266,367.2900085449219,3.3693300587277566,99.80296074469095
33,110.64710235595703,365.8550109863281,3.3065033172703884,108.25357186045329
34,110.52999877929688,367.0400085449219,3.320727518307648,106.56680055817827
35,108.4800033569336,363.9549865722656,3.355042176526658,100.86785617433355
36,108.55999755859375,365.0,3.3621960962461914,100.16560759789229
37,107.125,363.3399963378906,3.3917385889184657,95.67683154135375
38,107.5199966430664,365.36749267578125,3.398135268629982,95.34184494557087
39,107.52909851074219,363.8699951171875,3.383921191163309,96.878342834884
40,106.18000030517578,363.2300109863281,3.4208891499562593,91.73761491144535
41,106.83000183105469,363.6499938964844,3.404006249775932,94.10280482299834
42,102.31999969482422,354.3800048828125,3.4634480643058345,84.04801554681143
43,103.5198974609375,356.19000244140625,3.4407878212573775,87.37942537566886
44,102.69999694824219,354.7850036621094,3.4545765745339865,85.27125605681903
45,103.19999694824219,353.9200134277344,3.4294575958682985,88.27868189389761
46,102.8311996459961,351.95001220703125,3.4225994972211238,88.66843417357461
47,103.75,353.3800048828125,3.4060723362198795,91.17538267818259
48,103.63999938964844,353.55999755859375,3.411424157089558,90.52405155452874
49,104.31500244140625,349.9599914550781,3.3548385492455957,97.01635879808339
50,102.32209777832031,348.2799987792969,3.4037613217610296,90.15701166788602
51,101.82980346679688,347.1499938964844,3.409119747635355,89.177598830666
52,102.81500244140625,348.32000732421875,3.387832505501564,92.229036120832
53,103.38999938964844,349.7900085449219,3.3832093104736334,93.22282276684882
54,104.56999969482422,350.2200012207031,3.3491441354382787,97.84897942108694
55,103.68000030517578,349.8500061035156,3.374324894615677,94.40544178073992
56,101.58000183105469,352.1300048828125,3.4665288298425736,83.1272200082825
57,101.87000274658203,355.19500732421875,3.486747793732992,81.3048341393611
58,102.2301025390625,355.510009765625,3.4775472286138354,82.53281292982751
59,101.05999755859375,354.9750061035156,3.5125174616959995,78.05406745382282
60,100.61799621582031,353.67999267578125,3.5150768846276392,77.455162055156
61,100.875,354.57000732421875,3.514944310525093,77.66637552123069
62,101.01000213623047,352.7699890136719,3.492426309801449,80.04486059798
63,96.94000244140625,346.92999267578125,3.5788114703780542,68.44543243750229
64,96.17140197753906,347.1449890136719,3.6096488340135457,64.93708210352457
65,96.25,349.1600036621094,3.6276364016842533,63.25884985833187
66,97.83000183105469,349.79998779296875,3.5755901180197047,69.38897007784936
67,97.56230163574219,350.30010986328125,3.5905273244901386,67.74178714896044
68,97.69000244140625,349.44500732421875,3.5770805465361035,69.14407119312017
69,97.36000061035156,347.5799865722656,3.5700491412621256,69.59507660145545
70,97.55999755859375,352.9599914550781,3.6178761817115994,65.07203288333517
71,97.42130279541016,353.3900146484375,3.62744086260656,64.04772049286964
72,96.4885025024414,348.9200134277344,3.6161822847121687,64.52079259783562
73,96.70010375976562,348.3500061035156,3.602374687921017,65.99748405659085
74,95.27999877929688,346.4100036621094,3.6357053746875136,61.85251955853124
75,94.77999877929688,345.1400146484375,3.641485746925623,60.98007296949953
76,95.11000061035156,345.75,3.6352644073305718,61.78410296155488
77,97.45999908447266,351.8475036621094,3.610173475962671,65.75604009395784
78,97.94000244140625,354.43499755859375,3.618899210980096,65.22529876009696
79,96.96990203857422,355.1199951171875,3.662167204994414,60.38354591905437
80,97.17400360107422,355.4949951171875,3.6583343481101323,60.88309482718921
81,97.08000183105469,356.2699890136719,3.669859726967017,59.70531545309086
82,98.03990173339844,355.20001220703125,3.6230147718113046,64.88833971135739
83,97.75,355.1400146484375,3.633145929907289,63.7061456801145
84,95.52999877929688,359.3999938964844,3.76216893634435,49.933747125508035
85,95.9800033569336,359.7799987792969,3.7484891247746175,51.48195389971255
86,95.30020141601562,358.75,3.7644201656399696,49.59908891699007
87,94.7699966430664,359.56500244140625,3.7940805653464467,46.51222731100427
88,94.75990295410156,360.9100036621094,3.8086784854235423,45.12397593309936
89,94.0000991821289,359.6499938964844,3.8260597278695236,43.12832439443895
90,93.05999755859375,357.79998779296875,3.844831261334234,40.95011612111227
91,94.23999786376953,359.010009765625,3.8095290524581604,44.79624347847539
92,93.12999725341797,355.9200134277344,3.821754793562734,43.13003016308619
93,92.62999725341797,353.2300109863281,3.8133436409369454,43.677597001788854
94,93.68000030517578,355.0299987792969,3.789816370866105,46.376737050886845
95,94.72000122070312,356.54998779296875,3.7642523563971086,49.3130180137552
96,93.69999694824219,355.6300048828125,3.795411061531354,45.86241398745125
97,93.9000015258789,356.95001220703125,3.8013845197718723,45.39940051889772
98,95.7300033569336,361.6650085449219,3.777969245404053,48.52572633273576
99,96.58999633789062,360.6700134277344,3.7340307185232766,53.20568061087829
100,95.85009765625,363.4800109863281,3.79217152485214,47.22531249640389
101,95.62000274658203,361.20001220703125,3.7774524349712224,48.51938422275373
102,95.86000061035156,360.95001220703125,3.765387126109131,49.79774415857901
103,96.72000122070312,363.8800048828125,3.7622001684272437,50.55274333472579
104,96.93000030517578,363.9599914550781,3.7548745518330895,51.3725757926789
105,95.7699966430664,369.55499267578125,3.858776293509836,40.80710828203644
106,94.69000244140625,370.3550109863281,3.9112366821988642,35.37945391478928
107,93.9000015258789,368.510009765625,3.9244941829320776,33.83940296030397
108,94.22000122070312,367.41400146484375,3.8995329728791304,36.30656873917661
109,93.55999755859375,365.6700134277344,3.908401271587534,35.222526089050234
110,93.8407974243164,366.5299987792969,3.9058704618842053,35.56573199660494
111,94.0199966430664,365.20001220703125,3.8842802089587534,37.66356414132389
112,93.70369720458984,373.9949951171875,3.991251212858955,27.51327887495296
113,92.81999969482422,372.20001220703125,4.009911801667305,25.521731771224438
114,91.2240982055664,369.3800048828125,4.04914942596027,21.503506757455966
115,91.66780090332031,369.1449890136719,4.026986415906275,23.639731539963805
116,90.16000366210938,366.7349853515625,4.06760171312733,19.589018219616037
117,89.94999694824219,366.3550109863281,4.0728740791078755,19.069140863658674
118,89.83989715576172,364.42999267578125,4.0564382219176345,20.522395743684683
119,89.33999633789062,355.19000244140625,3.975710958147466,27.620375358004367
120,90.1592025756836,356.7300109863281,3.956667769847158,29.590560032691542
121,89.2699966430664,357.42999267578125,4.003920758560293,25.08044544688977
122,88.80500030517578,356.5299987792969,4.014751394111728,23.9879899245268
123,88.62999725341797,354.5199890136719,4.0,25.248134152816363
124,88.41000366210938,353.7900085449219,4.00169657154475,25.035470416794055
125,88.12999725341797,351.19000244140625,3.9849088095573038,26.435685122378402
126,90.61000061035156,350.2900085449219,3.8659089083474045,37.96217399230068
127,89.94000244140625,350.0,3.8914831053959174,35.381326675433286
128,89.2699966430664,350.2699890136719,3.9237145982448887,32.240449108999144
129,89.43000030517578,350.1449890136719,3.915296744032407,33.05104419353131
130,89.80000305175781,352.6000061035156,3.9265032752870668,32.181441218438465
131,89.87100219726562,353.79998779296875,3.936753559467186,31.28568172318029
132,90.70999908447266,354.8800048828125,3.9122479160465486,33.80065823675619
133,86.7300033569336,347.0400085449219,4.001383547936619,24.586885484071104
134,86.22799682617188,344.9700012207031,4.000672796749907,24.50585947970262
135,86.88999938964844,346.5299987792969,3.9881459456032684,25.782457643255327
136,86.20999908447266,344.9599914550781,4.001391893266,24.43875124015824
137,86.51000213623047,346.3900146484375,4.004045845507719,24.294202484810228
138,85.48999786376953,344.4100036621094,4.028658466115948,21.903626534678153
139,85.08000183105469,344.1700134277344,4.045251598738334,20.386836574142137
140,84.9000015258789,362.3699951171875,4.268197745635272,1.4155767600768172
141,85.2699966430664,363.82501220703125,4.266741251673488,1.5459410940110274
142,86.47000122070312,366.3299865722656,4.236497992376076,4.182831789849047
143,85.87000274658203,365.30999755859375,4.254221333108489,2.6319046184711965
144,86.06999969482422,364.8500061035156,4.238991604474883,3.948857238241601
145,85.19000244140625,362.3299865722656,4.253198452734832,2.698201877483541
146,84.9000015258789,361.57000732421875,4.25877503917366,2.215564553045567
147,85.25409698486328,373.45001220703125,4.380434787472286,-8.147186893599326
148,86.44000244140625,373.7099914550781,4.323345452337292,-3.325713998569995
149,86.69000244140625,376.0,4.33729368336491,-4.544504742140077
150,88.55989837646484,381.29998779296875,4.305560358392426,-1.8322292858683227
151,89.47000122070312,378.2900085449219,4.228121195748755,5.077423433414367
152,90.0199966430664,378.80999755859375,4.208065004274478,6.914093968132647
153,89.70999908447266,379.0299987792969,4.225058551415154,5.365793134864646
154,89.05999755859375,367.0849914550781,4.121771856254185,14.525627637374157
155,88.45010375976562,367.989990234375,4.160424630296105,11.007312481122256
156,87.91999816894531,368.9049987792969,4.1959168159946545,7.82086975426904
157,87.43000030517578,368.260009765625,4.212055455566827,6.366281030763844
158,86.70999908447266,366.0,4.22096648442406,5.541178297940007
159,86.0436019897461,365.7049865722656,4.250228699349977,2.9807660031135015
160,85.5,363.3999938964844,4.250292326274671,2.9564941658296675
161,88.33000183105469,359.2699890136719,4.06736082379839,19.212692405778
162,87.31990051269531,352.20001220703125,4.03344495514886,21.954515158836728
163,88.19999694824219,354.29998779296875,4.017006803309531,23.6256394475555
164,86.30000305175781,354.2699890136719,4.105098221157663,15.514409089357116
165,85.93499755859375,351.5849914550781,4.09128994523278,16.63540512047672
166,88.38999938964844,358.32000732421875,4.053852356584386,20.41975590644421
167,89.87000274658203,359.0400085449219,3.995104012151341,26.041378453771813
168,91.28009796142578,355.05499267578125,3.8897306269963092,36.068470705878894
169,90.94989776611328,359.0199890136719,3.9474479667577804,30.688609059073883
170,90.25,356.6549987792969,3.951855942152874,30.054627508701287
171,91.42500305175781,356.95001220703125,3.9042931396453286,34.79435082370952
172,90.61499786376953,355.364990234375,3.9217016896985446,32.908604890124366
173,91.125,357.8399963378906,3.9269135400591564,32.61889225483884
174,91.13999938964844,357.6300048828125,3.9239632134936318,32.893154162720236
175,93.70390319824219,357.1000061035156,3.8109405682709547,44.40915054489426
176,92.48580169677734,354.3500061035156,3.831398978032137,41.93974249600427
177,93.58499908447266,355.1199951171875,3.7946251919781013,45.87967271792684
178,94.22769927978516,357.010009765625,3.7888010902778673,46.74354563009348
179,94.69000244140625,358.260009765625,3.7835040714811967,47.474455135492406
180,98.55120086669922,367.8500061035156,3.732577613144168,54.42919674850316
181,99.45500183105469,368.739990234375,3.7076062887290244,57.411883345229796
182,94.44999694824219,363.0,3.843303459278257,41.706072274319126
183,93.31500244140625,358.19000244140625,3.8385039175915856,41.65276455227627
184,95.42040252685547,355.79998779296875,3.7287621763367755,53.06414740271691
185,95.72989654541016,354.8500061035156,3.7067835536121154,55.340271100520795
186,93.1500015258789,352.3299865722656,3.782393782080416,46.80577274960797
187,92.36990356445312,349.9800109863281,3.7888965721624026,45.81312904323528
188,93.9000015258789,354.1000061035156,3.7710330175652382,48.249406622413346
189,95.97000122070312,343.635009765625,3.5806502594010006,67.58408504785791
190,97.6500015258789,350.05999755859375,3.5848437489867515,68.35768218761217
191,96.33000183105469,348.2489013671875,3.615165522138708,64.5127496955198
192,96.12010192871094,347.55499267578125,3.6158408668100575,64.30726433935558
193,94.91999816894531,344.9949951171875,3.63458703932064,61.72497185422867
194,94.51499938964844,344.4100036621094,3.643971918597189,60.57459570167259
195,95.33000183105469,347.1199951171875,3.6412460762600105,61.35678474011263
196,90.41100311279297,329.7300109863281,3.6470119745820186,57.669492903657556
197,87.73999786376953,326.0299987792969,3.715865132405302,49.924591629656845
198,89.08999633789062,330.8500061035156,3.7136605646351644,50.8891538945432
199,88.04989624023438,330.67999267578125,3.7555977553177073,46.60247236308908
200,85.78500366210938,330.010009765625,3.846942888356932,37.56768228189708
201,86.4749984741211,329.7300109863281,3.813009734657638,40.80421996306336
202,86.33999633789062,328.2799987792969,3.8021775851666324,41.67576540389217
203,89.94010162353516,327.17999267578125,3.6377543139240363,58.20175898230025
204,86.41999816894531,324.8800048828125,3.7593151095385795,45.41855684264266
205,85.98999786376953,324.2900085449219,3.771252664277087,44.16605725456924
206,86.77100372314453,327.17498779296875,3.770556680856983,44.627587524612636
207,88.33350372314453,329.625,3.7315965755543097,48.872686576030105
208,89.26000213623047,328.3699951171875,3.6788033526598216,54.09761783092995
209,88.70999908447266,325.2699890136719,3.666666580662895,54.840931695082475
210,92.1449966430664,328.9750061035156,3.5701884864984677,65.85443673470104
211,91.55999755859375,329.3900146484375,3.597531929133622,62.93278245753271
212,91.1050033569336,328.489990234375,3.6056196490922483,61.88321531827438
213,89.97000122070312,327.32501220703125,3.6381572498157313,58.18485537400858
214,89.6500015258789,328.25,3.661461175828819,55.88871010294844
215,88.89209747314453,326.7898864746094,3.6762535226861632,54.10130237631614
216,87.91999816894531,326.1400146484375,3.709508888088616,50.585853885128415
217,86.36499786376953,322.0799865722656,3.7292884216856965,47.98290592925321
218,87.44999694824219,320.8800048828125,3.6692969248784224,53.83196895365637
219,86.1050033569336,317.625,3.6888100298113895,51.32384952561347
220,85.8927001953125,316.6099853515625,3.6861105149985858,51.429172470003834
221,84.18000030517578,314.5,3.73604180161381,46.20045937881548
222,85.51000213623047,316.75,3.704245024989813,49.64934592784056
223,87.08999633789062,321.54998779296875,3.6921575532673505,51.619429794275675
224,92.23999786376953,333.3599853515625,3.614050228447601,61.87652548172355
225,94.1500015258789,334.1050109863281,3.5486458371909113,69.31561954095264
226,95.48500061035156,334.4361877441406,3.5024997183472215,74.70474191944197
227,95.37000274658203,332.1549987792969,3.4828037036121504,76.49317984913631
228,93.78990173339844,329.54998779296875,3.51370437224391,72.32766150243935
229,96.38929748535156,333.17999267578125,3.4566077496976795,79.83573262862853
230,95.12000274658203,332.8800048828125,3.499579428836528,74.6969559442689
231,98.00900268554688,329.4800109863281,3.3617321058090477,90.47594249164683
232,94.93890380859375,329.4159851074219,3.4697681550184862,77.3849900949437
233,95.50340270996094,331.5,3.471080512248856,77.71978029031783
234,96.0,332.1499938964844,3.4598957697550454,79.19764182260508
235,96.368896484375,333.114990234375,3.4566649861803223,79.81331940838885
236,95.31999969482422,330.1300048828125,3.4633865499344756,78.30391710896117
237,94.25,329.80999755859375,3.4993103189240715,74.03911355103315
238,99.86000061035156,334.7099914550781,3.351792403457905,93.17724973216087
239,101.12999725341797,334.32000732421875,3.3058441254226323,99.0090059098593
240,101.41999816894531,334.510009765625,3.2982647979188346,100.0616200409379
241,102.52999877929688,336.7850036621094,3.284746002846085,102.54283579773329
242,100.66000366210938,337.5450134277344,3.3533181119363866,93.77013780021957
243,102.46150207519531,339.1650085449219,3.3101701778294506,99.86933135985072
244,102.48999786376953,339.0899963378906,3.308517937414845,100.06644435081904
245,102.70860290527344,338.9100036621094,3.2997236266048797,101.18313147429717
246,99.38990020751953,338.5,3.4057786484666392,87.37292150749374
247,97.07009887695312,338.114990234375,3.483204345583004,77.81788134950943
248,96.94999694824219,337.8800048828125,3.4850955700719974,77.53824540502461
249,97.11990356445312,337.57501220703125,3.4758581899023544,78.57126604821627
250,96.06500244140625,335.3800048828125,3.4911778104349054,76.24615792573974
251,96.31500244140625,336.239990234375,3.49104481868158,76.45739037552903
252,97.69920349121094,327.45001220703125,3.3516139385567127,91.17849162367531
253,99.16010284423828,329.8999938964844,3.3269428372285446,94.98827550600703
254,99.38500213623047,335.0350036621094,3.371082119642814,90.81693024075582
255,97.74250030517578,333.44000244140625,3.4114126546827195,85.37402266074412
256,98.32009887695312,332.989990234375,3.386794704621987,88.29897035626846
257,97.43000030517578,332.625,3.413989520251802,84.85000285046067
