,t,dis,Ratio,Spread
853,19.770000457763672,95.7300033569336,4.842185186664498,22.812574473486592
854,19.790000915527344,94.04000091552734,4.751894722841728,24.628890487789604
855,19.56999969482422,94.16500091552734,4.811701705873387,23.114465277775793
856,19.385000228881836,93.45069885253906,4.820773678057856,22.660396906282273
857,19.434999465942383,94.07499694824219,4.840493930195258,22.351870696895745
858,19.415000915527344,93.9800033569336,4.840587119507789,22.320562761232893
859,19.364999771118164,93.63999938964844,4.835528040093621,22.34478279627612
860,19.46500015258789,94.22000122070312,4.840482942825792,22.396336783779958
861,19.639999389648438,95.81999969482422,4.87881887335127,21.90155195769229
862,19.420000076293945,95.4749984741211,4.916323280073914,20.85714001430692
863,19.360000610351562,95.98999786376953,4.958160890369229,19.9632119518935
864,19.354999542236328,95.55000305175781,4.936709135190076,20.37162234771837
865,19.2549991607666,94.83999633789062,4.925473927370182,20.450073243027035
866,19.540000915527344,96.7699966430664,4.952404918577496,20.320011236816896
867,19.440000534057617,95.91999816894531,4.934156148859138,20.53845389237948
868,18.81999969482422,94.56999969482422,5.02497349778557,17.97281592817798
869,18.8799991607666,94.51000213623047,5.0058266068478465,18.411742159536715
870,18.809999465942383,94.55000305175781,5.026581910486027,17.92965578479601
871,18.774999618530273,94.6500015258789,5.041278479306206,17.608614581068224
872,18.885000228881836,93.7750015258789,4.965581169676864,19.178327186075137
873,18.975000381469727,94.3499984741211,4.9723318354322545,19.171729269943086
874,18.969999313354492,94.30999755859375,4.9715340523076055,19.180145769283584
875,19.06999969482422,93.97000122070312,4.9276351717093885,20.15169792573272
876,19.155000686645508,94.9000015258789,4.9543199229453085,19.758524282405546
877,19.094999313354492,94.79000091552734,4.964126961200462,19.489584174066806
878,19.184999465942383,95.16000366210938,4.960125426692841,19.68798045959491
879,19.28499984741211,94.93000030517578,4.922478665091337,20.54953963508703
880,19.325000762939453,94.80000305175781,4.905562706810374,20.932164034298538
881,19.364999771118164,94.33999633789062,4.871675572059317,21.644785848033933
882,19.7450008392334,94.97000122070312,4.809825129609381,23.414690666558755
883,19.770000457763672,94.44000244140625,4.776934762503746,24.102575389013936
884,19.860000610351562,93.97000122070312,4.731621265496007,25.140975641827197
885,19.875,93.91999816894531,4.7255344990664305,25.285707850294926
886,19.985000610351562,93.55000305175781,4.681010767810637,26.35041557248934
887,19.96500015258789,93.41999816894531,4.679188452539836,26.354106882405063
888,19.959999084472656,93.30000305175781,4.674349064691993,26.442517583405717
889,20.28499984741211,93.80000305175781,4.62410666785016,27.995070982239582
890,20.30500030517578,94.20999908447266,4.639743790619809,27.711388522421515
891,20.420000076293945,94.01000213623047,4.603819871938633,28.637670445932145
892,20.47010040283203,94.47000122070312,4.615023832889126,28.49408168181799
893,20.449600219726562,94.31500244140625,4.612070721579483,28.519610855784464
894,20.424999237060547,93.80999755859375,4.592900908822475,28.869247393830392
