,dhr,unh,Ratio,Spread
749,243.875,466.1099853515625,1.9112659573616095,-2.840187273630338
750,244.60499572753906,470.3399963378906,1.9228552341661638,-5.677774283448887
751,244.67999267578125,470.4549865722656,1.922735820887704,-5.649712243737927
752,244.9550018310547,476.82000732421875,1.9465616287071419,-11.490169183717374
753,244.06500244140625,478.9800109863281,1.9625100124763646,-15.347794410548975
754,244.25,481.010009765625,1.9693347380373594,-17.024921212019283
755,243.92999267578125,481.3500061035156,1.9733121000142873,-17.97531272633515
756,244.6750030517578,490.4599914550781,2.004536570298224,-25.664234541326866
757,245.9149932861328,488.7799987792969,1.9875973898451162,-21.619033320007734
758,246.0800018310547,488.260009765625,1.9841515203695346,-20.784300198102844
759,246.83999633789062,492.3399963378906,1.9945713970273427,-23.414641884224498
760,247.88999938964844,493.07000732421875,1.989067766098872,-22.141833717617747
761,246.77999877929688,491.56500244140625,1.9919158962352874,-22.754089807008857
762,245.74000549316406,489.3500061035156,1.9913322827573887,-22.52281958201232
763,250.43499755859375,497.1000061035156,1.9849462373453222,-21.317397961305776
764,252.4550018310547,498.94000244140625,1.976352216524122,-19.304354787432974
765,251.8000030517578,495.92999267578125,1.9695392639603828,-17.543716724231647
766,251.77999877929688,495.8861999511719,1.9695218141050652,-17.538080974459863
767,254.64999389648438,497.5799865722656,1.953976039655955,-13.757520468743085
768,254.02000427246094,498.7699890136719,1.9635067342125267,-16.14919111771511
769,255.2100067138672,499.9150085449219,1.958837801784981,-15.024350882655174
770,254.7100067138672,493.7749938964844,1.9385771303880295,-9.838056868449119
771,255.13999938964844,495.739990234375,1.9430116462345974,-10.98286743141782
772,255.22000122070312,492.364990234375,1.9291787002563299,-7.4552686373114945
773,255.89999389648438,491.489990234375,1.9206330674364553,-5.283222545273791
774,255.30999755859375,490.8999938964844,1.9227605600670714,-5.81860957051774
775,255.8000030517578,492.55999755859375,1.925566816584168,-6.543956533192475
776,256.9599914550781,496.2099914550781,1.931078798085288,-7.981340678245292
777,256.2250061035156,504.57000732421875,1.969245761751962,-17.743297938671933
778,257.2049865722656,504.4800109863281,1.9613928085511159,-15.784046412399935
779,256.6099853515625,509.80999755859375,1.9867114557531365,-22.2489628678205
780,255.88999938964844,509.9700012207031,1.9929266576931066,-23.78229746639872
781,255.74000549316406,506.6000061035156,1.9809181012825818,-20.698406897383084
782,255.80999755859375,505.9100036621094,1.9776787791346182,-19.874898701911295
783,256.6400146484375,505.7200012207031,1.9705422862972943,-18.10168740980757
784,255.91000366210938,513.8400268554688,2.0078934762312657,-27.61416612632681
785,255.0800018310547,512.9000244140625,2.0107418093628833,-28.257343430374053
786,254.07000732421875,507.69000244140625,1.9982287865782717,-24.973826660977497
787,253.1649932861328,507.3695068359375,2.0041060979647254,-26.379592180292182
