,googl,chtr,Ratio,Spread
68,136.83499145507812,611.9000244140625,4.471809570835868,-66.40444224926564
69,137.01199340820312,610.3300170898438,4.454573661091645,-64.12361820227211
70,133.55250549316406,606.7000122070312,4.542782705323978,-74.38646488878744
71,135.3990020751953,606.6900024414062,4.4807568234843735,-66.96116604933384
72,135.10000610351562,602.9450073242188,4.462953220462724,-64.41689969790237
73,136.5,605.25,4.434065934065934,-61.09969976035787
74,138.37892150878906,605.010009765625,4.372125488253629,-53.31420618181843
75,138.1737518310547,604.5250244140625,4.375107546860393,-53.65315545563768
76,138.7115020751953,604.9400024414062,4.361137997867467,-51.90859874642748
77,137.75949096679688,608.7999877929688,4.419296148094095,-59.59173635235512
78,139.45550537109375,605.7100219726562,4.34339268543648,-49.69079822717989
79,139.57369995117188,608.3200073242188,4.358414282468917,-51.826129584379224
80,139.64151000976562,608.780029296875,4.359592138858287,-52.01383521944839
81,139.67124938964844,609.7100219726562,4.36532231677627,-52.824398430342704
82,139.53399658203125,611.4400024414062,4.382014544261578,-55.105568245761525
83,139.79849243164062,612.0900268554688,4.378373587646316,-54.69341187770541
84,142.28201293945312,618.5399780273438,4.3472816081858365,-51.169869101407095
85,141.76100158691406,620.7249755859375,4.378672333274743,-55.44718019440969
86,141.65249633789062,623.7050170898438,4.403064070272999,-58.86296460483751
87,141.48500061035156,621.0599975585938,4.389581898288904,-56.89058603616487
88,141.73074340820312,618.0800170898438,4.360945284183631,-52.923734591528124
89,141.2584991455078,613.7249755859375,4.344694155030988,-50.46516435944553
90,141.43051147460938,614.1199951171875,4.342203027579652,-50.169404846226676
91,142.09649658203125,612.4299926757812,4.309958425486092,-45.804893208076884
92,142.02049255371094,616.75,4.342683150227425,-50.430122781962915
93,140.23199462890625,619.1849975585938,4.415433148456124,-60.04749438306927
94,140.17050170898438,624.3800048828125,4.454432261212291,-65.48944924114853
95,139.2864990234375,624.969970703125,4.486938612750705,-69.62945437329115
96,139.32249450683594,620.5399780273438,4.453982684015872,-65.05490853811109
97,138.6529998779297,619.0800170898438,4.464959414039961,-66.28355057720269
98,139.9720001220703,612.52001953125,4.376018196475496,-54.4266203332564
99,139.15899658203125,609.1699829101562,4.377510602062035,-54.341499729934945
100,139.72125244140625,608.6199951171875,4.35595862821527,-51.5335658506901
101,138.74549865722656,602.4400024414062,4.342050792795418,-49.27207291381179
102,139.31948852539062,600.77001953125,4.312175029423548,-45.2970216708438
103,139.42599487304688,605.2999877929688,4.34137112196416,-49.39927435282399
104,139.3665008544922,607.7100219726562,4.360517184880358,-52.048228739589
105,136.8905029296875,587.719970703125,4.293358254407186,-42.00146170751312
106,135.65200805664062,587.344970703125,4.329791936864531,-46.60009533861054
107,136.3074951171875,586.969970703125,4.30621933297571,-43.592744926804095
108,136.56399536132812,586.530029296875,4.294909706947306,-42.12273204556762
109,136.4823760986328,587.6799926757812,4.3059038791285245,-43.60046772189818
110,136.1219940185547,586.5,4.30863509037382,-43.86772240460774
111,136.031005859375,582.75,4.283949797463311,-40.4831189664961
112,137.12156677246094,577.6749877929688,4.212867467825544,-31.028556587617423
113,136.1999969482422,574.9000244140625,4.220998805400357,-31.954497242219837
114,137.20350646972656,587.739990234375,4.28370969049583,-40.76449990822194
115,137.3985137939453,586.0900268554688,4.265621298745779,-38.33141258818974
116,136.75999450683594,583.35498046875,4.265538197572764,-38.16057625157699
117,136.31700134277344,581.530029296875,4.26601248243863,-38.11462776035679
118,135.1165008544922,581.3400268554688,4.302509487582997,-42.74567846386625
119,137.28700256347656,586.530029296875,4.272291027882881,-39.21922956494401
120,137.21450805664062,583.4099731445312,4.251809676741369,-36.390301882419486
121,136.8509979248047,579.9400024414062,4.237747705428243,-34.38014038504124
122,136.53399658203125,575.1500244140625,4.212504129464236,-30.863198341804683
123,136.1385040283203,575.989990234375,4.230911705292092,-33.29141059639286
124,134.6199951171875,572.239990234375,4.250780054896278,-35.6395440274592
125,133.31149291992188,572.1599731445312,4.291902825574227,-40.81430083803112
126,132.739501953125,572.9000244140625,4.3159723818790106,-43.851393113590994
127,134.73074340820312,575.8499755859375,4.274079998514108,-38.80477870885803
128,132.63050842285156,572.7249755859375,4.318199352444463,-44.11404806570564
129,132.53549194335938,574.3900146484375,4.333858095112439,-46.16066089826753
130,132.3175048828125,573.969970703125,4.337823413549581,-46.61602451343432
131,131.36399841308594,569.47998046875,4.3351297718418165,-45.95519170918586
132,130.20999145507812,569.47998046875,4.373550555567144,-50.589532909765886
133,126.68449401855469,577.447509765625,4.558154604785727,-72.71499939172067
134,127.20050048828125,572.3099975585938,4.499274730537083,-65.50527260589014
135,125.07649993896484,564.3400268554688,4.511958898201156,-66.06501066010601
136,125.95050048828125,566.469970703125,4.497560299538713,-64.68508246849923
137,127.02299499511719,567.3699951171875,4.466671527773356,-61.278109038280284
138,128.13800048828125,573.4500122070312,4.475253320809197,-62.88040971576921
139,130.968505859375,577.1300048828125,4.4066319692346125,-55.193462557524036
140,128.7729949951172,568.5850219726562,4.415405745546384,-55.465364488440024
141,128.06948852539062,564.0999755859375,4.404639872315106,-53.8055081882322
142,127.30000305175781,564.5650024414062,4.434917430535053,-57.36068819135661
143,127.7665023803711,564.64501953125,4.419350995852235,-55.56730491421509
144,128.6824951171875,566.8099975585938,4.404717184279151,-54.05377576254792
145,127.92649841308594,565.89501953125,4.4235950061255105,-56.174781746400036
146,126.91899108886719,563.5399780273438,4.440154882989573,-57.86575805037031
147,129.61399841308594,567.635009765625,4.37942673411359,-51.13799241136993
148,131.26425170898438,562.1199951171875,4.282354013363969,-38.99577609182844
149,131.8594970703125,561.030029296875,4.2547563259528625,-35.515382654667484
150,131.85350036621094,562.3499755859375,4.264960535928605,-36.859410924079235
151,132.0,561.9550170898438,4.257234977953361,-35.876129035281984
152,128.8520050048828,552.4400024414062,4.2873993495132,-39.003051078696295
153,129.30699157714844,555.010009765625,4.292188713047967,-39.74589176156186
154,131.80699157714844,561.9099731445312,4.263127216704872,-36.60618170431243
155,131.27099609375,562.8599853515625,4.287771115483758,-39.70868175797349
156,130.85501098632812,563.6300048828125,4.3072863670593495,-42.149243142351416
157,129.0904998779297,560.0150146484375,4.338158231457759,-45.620299029092244
158,129.27499389648438,559.635009765625,4.329027547382807,-44.49939026739454
159,129.3665008544922,560.97998046875,4.3363620161584535,-45.4768809803057
160,128.97000122070312,561.030029296875,4.350081600269185,-47.1192205447497
161,129.30099487304688,571.72998046875,4.421698232330683,-56.48994444503611
162,131.5675048828125,588.4299926757812,4.472456882114602,-64.08794851693729
163,131.4185028076172,589.5850219726562,4.486316685830355,-65.84135068432052
164,131.54925537109375,583.9600219726562,4.439097890180638,-59.69126546902256
165,130.88925170898438,584.9000244140625,4.468663521085088,-63.281756404126746
166,131.77099609375,585.0999755859375,4.4402789151693245,-59.94073730511737
167,133.33749389648438,590.1099853515625,4.425686790016394,-58.65989651957894
168,133.4512481689453,593.489990234375,4.4472419582245815,-61.583079103401325
169,133.0384979248047,592.0,4.449839777465069,-61.75063993377247
170,133.72000122070312,589.0850219726562,4.405362074446732,-56.09883369183509
171,134.177001953125,591.625,4.409287667693494,-56.803556473739
172,135.04949951171875,592.3200073242188,4.38594744494274,-53.994727573107944
173,134.13050842285156,591.489990234375,4.409809499638071,-56.855258652449685
174,135.385498046875,593.3300170898438,4.382522690018195,-53.65541111153478
175,135.07550048828125,591.8300170898438,4.381475655840262,-53.400320813249515
176,135.6737823486328,590.3900146484375,4.351540912534948,-49.557696571561074
177,136.64549255371094,590.030029296875,4.317961890070785,-45.29544996657281
178,136.80361938476562,592.0599975585938,4.327809455782025,-46.69040153017826
179,136.35400390625,593.780029296875,4.354694488510419,-50.21603029891465
180,137.1875,595.3300170898438,4.339535432089977,-48.418806655258855
181,137.6439971923828,596.1199951171875,4.33088261948685,-47.37555158818437
182,146.36801147460938,596.5349731445312,4.075582957878832,-12.756027837162796
183,147.56500244140625,593.9099731445312,4.024734614024457,-5.32406847209514
184,148.9564971923828,597.2999877929688,4.009895500036724,-3.1260219653608683
185,148.67276000976562,596.5599975585938,4.012570947895287,-3.5254831930544324
186,148.67250061035156,598.2100219726562,4.02367633231969,-5.176549321279671
187,148.51449584960938,600.7000122070312,4.044723101072368,-8.301066035338371
188,147.989501953125,600.22998046875,4.055895671970503,-9.939341207728452
189,149.15750122070312,600.10498046875,4.023297357206298,-5.12380871966703
190,146.4635009765625,616.260009765625,4.207601249844769,-32.09759109178034
191,146.2165069580078,618.5800170898438,4.230575808157521,-35.409494130788254
192,146.0084991455078,613.6849975585938,4.203077225984038,-31.349806803405805
193,145.6125030517578,608.7449951171875,4.180581903058213,-28.00007294729695
194,144.4394989013672,611.6699829101562,4.234783335324673,-35.63569218393658
195,143.08950805664062,610.5,4.266560199216978,-39.88709616292223
196,142.40049743652344,603.5399780273438,4.2383277368562435,-35.6940508382739
197,141.82049560546875,600.719970703125,4.235776839860096,-35.20325510451968
198,142.19300842285156,606.3099975585938,4.263993035125592,-39.29731914506609
199,143.802001953125,608.125,4.228904964746109,-34.65081374453924
200,143.69149780273438,609.5,4.24172626300233,-36.46958397784393
201,144.33399963378906,611.02001953125,4.233375511532684,-35.40940008272556
202,143.29299926757812,608.9199829101562,4.249474754681419,-37.489884951102304
203,142.85000610351562,610.4550170898438,4.273398606979969,-40.8039218114446
204,141.4615020751953,610.5499877929688,4.316015161979721,-46.474943318218685
205,139.77749633789062,608.510009765625,4.3534190102721935,-51.19771235773563
206,140.2969970703125,607.3900146484375,4.329315860866448,-47.99147015920433
207,141.0673370361328,609.7000122070312,4.3220494908106435,-47.20788304113599
208,139.91024780273438,609.8150024414062,4.358615698409821,-51.9695924914358
209,139.2010040283203,610.7899780273438,4.387827388824574,-55.79279843007085
210,137.10899353027344,611.510009765625,4.460028434463014,-64.9140710585121
211,138.7050018310547,612.1500244140625,4.413323357723414,-59.14472485045459
212,138.99862670898438,610.75,4.393928303181742,-56.56554128153399
213,138.78050231933594,612.260009765625,4.411714898947446,-58.95151010337141
214,138.0,610.7999877929688,4.426086868064991,-60.62588349163317
215,138.56500244140625,611.5700073242188,4.413596482147994,-59.12692702194337
216,139.36050415039062,608.7899780273438,4.368454188213679,-53.15226677462564
217,142.0492706298828,610.280029296875,4.296255986325992,-43.844583084083375
218,140.94540405273438,607.280029296875,4.308618882455101,-45.2775670647463
219,141.09100341796875,608.3499755859375,4.31175596493391,-45.76280532202289
220,140.64498901367188,610.8900146484375,4.343489369458117,-50.09397997130778
221,140.98399353027344,611.719970703125,4.338932068708712,-49.56253816997067
222,141.09925842285156,611.9550170898438,4.3370533901454955,-49.33469580463426
223,141.59201049804688,614.75,4.341699774144248,-50.15085074681095
224,140.90550231933594,610.8599853515625,4.335245787401281,-49.01776326857654
225,140.08248901367188,609.8800048828125,4.3537205055179236,-51.342896728817855
226,139.9093017578125,612.3499755859375,4.376763859817806,-54.508364828795685
227,138.89999389648438,608.1599731445312,4.3784017269127045,-54.371610917101144
228,139.28900146484375,608.5750122070312,4.369153384738954,-53.22444639939268
229,138.885498046875,608.5700073242188,4.381811030542738,-54.83985853529165
230,138.677001953125,606.52001953125,4.373616468405217,-53.62716381990864
231,137.9770050048828,611.0369873046875,4.428542185584212,-60.955227900009014
232,138.03399658203125,608.780029296875,4.410362985723502,-58.46939916292373
233,137.8260040283203,609.4299926757812,4.421734468559042,-59.954633468394
234,137.0500030517578,609.8099975585938,4.449543845163543,-63.45095690753666
235,134.20449829101562,606.1099853515625,4.516316465318799,-71.17812012405666
236,134.1374969482422,605.9500122070312,4.517379748340175,-71.28721562001711
237,134.24398803710938,604.3699951171875,4.502026526134787,-69.27954422773844
238,135.156494140625,612.8599853515625,4.534447192111286,-74.10502914699516
239,136.09803771972656,607.594970703125,4.464391852249739,-65.058898474522
240,136.13150024414062,608.02001953125,4.46641679876308,-65.34956617566043
241,135.69351196289062,606.77001953125,4.471621455985228,-65.85846990070566
242,134.97950744628906,605.1300048828125,4.483125004168543,-67.08580412371619
243,135.20700073242188,609.1599731445312,4.505387811612466,-70.20218906475834
244,135.4770050048828,607.9299926757812,4.487329732849279,-67.88790670725844
245,136.99349975585938,613.8599853515625,4.480942427527895,-67.72785455606011
246,136.77499389648438,612.905029296875,4.481119039645074,-67.65038949017726
247,136.17550659179688,611.27001953125,4.488839695405785,-68.42284243182571
248,136.33700561523438,611.5599975585938,4.485649327553206,-68.06426147694124
249,136.22048950195312,611.64501953125,4.490110274654976,-68.61719694055508
250,136.69424438476562,610.0900268554688,4.463172751723133,-65.15966653988512
251,136.5970001220703,609.1699829101562,4.459614650144364,-64.63014285097286
252,135.5780029296875,606.1300048828125,4.470710526671199,-65.6823244411823
253,135.3905029296875,603.9099731445312,4.460504688856651,-64.21526821061282
254,135.83399963378906,604.9299926757812,4.453450493298317,-63.45426291018631
255,136.13050842285156,606.0700073242188,4.4521247613476245,-63.40353699336887
256,137.14100646972656,608.6799926757812,4.438351506557926,-61.95549418553204
257,138.06800842285156,610.9199829101562,4.424775803523818,-60.472765666285646
258,137.73800659179688,609.4299926757812,4.424559406336555,-60.30801967875967
259,135.2620849609375,596.27001953125,4.408256901432855,-57.09102438516535
260,135.39300537109375,600.0399780273438,4.4318388264055155,-60.335223615620485
261,134.71499633789062,599.6599731445312,4.451323085371067,-62.678014444857205
262,134.35000610351562,600.3099975585938,4.468254337823101,-64.7937919631241
263,134.06199645996094,599.3699951171875,4.470841930928545,-65.01039862881892
264,133.38998413085938,597.52001953125,4.479496893447906,-65.8591367745815
265,132.52650451660156,597.8200073242188,4.510946768759981,-69.62674590592071
266,133.1540069580078,603.1400146484375,4.529642242299528,-72.42678539329582
267,132.2550048828125,599.1099853515625,4.529960782069588,-72.00703099777566
268,131.47938537597656,597.530029296875,4.544667041058845,-73.5418615668262
269,130.7415008544922,596.4299926757812,4.561902599998249,-75.4050727974513
270,131.6094970703125,600.0499877929688,4.55932133432887,-75.53930849437684
271,130.6999969482422,596.8099975585938,4.566258695437716,-75.95175194629378
272,130.4969940185547,596.8300170898438,4.5735154405547735,-76.78700472580188
273,132.17237854003906,603.1199951171875,4.563131887155106,-76.3488573628684
274,130.1925048828125,599.6599731445312,4.605948504365062,-80.83974937557294
275,129.93675231933594,599.4199829101562,4.613167346502598,-81.6268280283037
276,129.56100463867188,596.2999877929688,4.6024649890294445,-80.01578651442021
277,129.1413116455078,593.8900146484375,4.598760900606789,-79.291245607813
278,130.67575073242188,601.3300170898438,4.6016955228453735,-80.56914111310319
279,129.81350708007812,595.2000122070312,4.5850391503549,-77.90179410706237
280,129.83349609375,576.739990234375,4.442150967096529,-59.361498866575594
281,128.91751098632812,571.1900024414062,4.430662662281633,-57.48998761396589
282,129.92575073242188,574.469970703125,4.421525120807102,-56.72099675723117
283,128.38299560546875,570.9600219726562,4.447318114676668,-59.40655109338817
284,128.2834930419922,573.8499755859375,4.473295526791541,-62.6960940040154
285,128.40188598632812,573.2449951171875,4.46445930847328,-61.6156629359543
286,127.58799743652344,570.6099853515625,4.4722857699482885,-62.249123271715426
287,127.41500091552734,577.3099975585938,4.530942145040948,-69.64386690930344
288,128.52749633789062,577.489990234375,4.49312409164332,-65.35622328918653
289,128.13058471679688,571.9400024414062,4.463727405174556,-61.400180719736305
290,128.76800537109375,572.5700073242188,4.4465238525217625,-59.470387518308335
291,129.7635040283203,581.9249877929688,4.484504269135382,-64.82757541718384
292,131.3834991455078,583.27001953125,4.439446531145253,-59.66691837757329
293,132.7344970703125,586.1099853515625,4.415656805789429,-57.08145300670056
294,133.71774291992188,591.6699829101562,4.424767947694745,-58.692863670280836
295,134.65750122070312,598.9299926757812,4.447802664139276,-62.17892685640171
296,134.52099609375,600.6400146484375,4.465028003731411,-64.43713558784607
297,133.677001953125,600.1900024414062,4.489852358088252,-67.37649360237636
298,133.9510040283203,601.0499877929688,4.487088336164266,-67.13612241162294
299,133.8939971923828,601.22998046875,4.490343055520892,-67.5450470939805
300,134.46701049804688,600.6900024414062,4.467192363513809,-64.70392248126105
301,133.47850036621094,601.0900268554688,4.503272251383715,-69.07367446010922
302,135.60000610351562,604.72998046875,4.45966042219132,-64.1939381552025
303,134.41299438476562,600.75,4.469433946842337,-64.98084169490853
304,133.8385009765625,600.1900024414062,4.4844345839356805,-66.72793462014813
305,133.2104949951172,599.219970703125,4.498294002473974,-68.27989286973225
306,133.97454833984375,600.1300048828125,4.479432939460301,-66.12158862187682
307,135.07350158691406,601.760009765625,4.455055970977535,-63.33834081581377
308,135.62399291992188,595.7999877929688,4.39302792201933,-55.167617558024595
309,135.2740020751953,597.1300048828125,4.4142259098010825,-57.903152162547904
310,134.56300354003906,591.9400024414062,4.3989803056474965,-55.56842696376324
311,133.3905029296875,592.969970703125,4.445368730753568,-61.307004518131144
312,134.06356811523438,596.280029296875,4.447741005851361,-61.91412124622669
313,133.93174743652344,597.5700073242188,4.461750247882305,-63.73347390012653
314,134.09950256347656,594.739990234375,4.435064850094073,-60.22977413354268
315,134.19924926757812,577.2449951171875,4.301402565719472,-42.334209282150105
316,134.64524841308594,585.260009765625,4.3466814957336775,-48.55814962110647
317,134.0437469482422,578.780029296875,4.317844304369954,-44.49372046371669
318,134.64999389648438,574.0349731445312,4.263163751688213,-37.31405575856589
319,134.56149291992188,571.7000122070312,4.248615259844452,-35.33450318245328
320,134.82150268554688,567.5900268554688,4.20993695775144,-30.180352576056144
321,134.4969940185547,570.989990234375,4.245373618949457,-34.88350037248389
322,134.6739959716797,583.4199829101562,4.332090829419233,-46.60267632549047
323,134.38650512695312,573.5,4.2675415917559745,-37.83721909410993
324,133.74899291992188,572.7999877929688,4.282648977670548,-39.697372635141356
325,135.093505859375,573.1400146484375,4.242543051958731,-34.63801115349198
326,135.15591430664062,568.1300048828125,4.2035156788910015,-29.377377215785224
327,134.25,564.385009765625,4.203985175162942,-29.270415618523053
328,133.9665069580078,561.8200073242188,4.19373483777048,-27.843884202326386
329,131.13600158691406,564.1300048828125,4.301869799720251,-41.52082159494656
330,131.07550048828125,558.2650146484375,4.259110303365571,-35.8987958696924
331,132.11978149414062,557.7999877929688,4.221926357164818,-31.240072904460327
332,132.07901000976562,555.510009765625,4.205891683504834,-29.113827832569505
333,131.40499877929688,554.5700073242188,4.220311346417305,-30.880566449646345
334,131.40174865722656,549.6099853515625,4.182668731336827,-25.933596542675524
335,131.87350463867188,549.9299926757812,4.170132538621518,-24.359093468788693
336,127.88525390625,545.6599731445312,4.2667935237047985,-36.105367911548534
337,128.80767822265625,553.4450073242188,4.2966771465869975,-40.18606652872082
338,128.18850708007812,557.0750122070312,4.345748498802875,-46.30258184056364
339,127.37850189208984,562.969970703125,4.419662363277372,-55.45041536425517
340,127.4000015258789,562.4099731445312,4.414520929423131,-54.80407808476573
341,126.91075134277344,559.989990234375,4.412470845136652,-54.3488600013928
342,126.32450103759766,556.239990234375,4.403262911514075,-52.953164647717436
343,126.4020004272461,558.239990234375,4.416385724494007,-54.64193722228875
344,126.67924499511719,553.0700073242188,4.365908617039332,-48.35857634278292
345,129.46200561523438,565.1300048828125,4.365218986042891,-49.24337075058835
346,129.65451049804688,562.8800048828125,4.341383903426111,-46.220296287267125
347,128.74725341796875,556.469970703125,4.322189063688878,-43.453688030229465
348,128.1020050048828,554.010009765625,4.324756741664645,-43.58496043376177
349,127.10400390625,551.4199829101562,4.33833684198395,-45.00277562597224
350,131.0439910888672,562.739990234375,4.294283053793395,-40.50030908774462
351,131.04574584960938,564.4299926757812,4.307121829987003,-42.18326463922673
352,132.02700805664062,565.2550048828125,4.281358891661876,-39.06765600072398
353,133.21450805664062,566.0999755859375,4.24953695993263,-35.143781821674985
354,133.03900146484375,560.364990234375,4.212035448736094,-30.11360801712575
355,133.4084930419922,559.0599975585938,4.190587756527778,-27.324785432552368
356,133.3780059814453,557.75,4.181723934886166,-26.13721992672614
357,131.9134979248047,560.260009765625,4.247177268280709,-34.528502745667616
358,131.2060089111328,560.3300170898438,4.27061246462699,-37.43969353265978
359,131.52951049804688,565.5,4.29941537726925,-41.310536327337864
360,131.7209930419922,562.5750122070312,4.27095939086706,-37.616579650394975
361,132.75900268554688,565.0,4.255831910234063,-35.87305630541592
362,132.47799682617188,563.64501953125,4.25463120695299,-35.64655866137442
363,132.3979949951172,561.8699951171875,4.2437953470361025,-34.19281115054533
364,132.42098999023438,566.155029296875,4.275417585524977,-38.38550043357585
365,132.05799865722656,569.02001953125,4.308864478616053,-42.70821644537224
366,131.1999969482422,568.1527709960938,4.330432806490289,-45.28659069656256
367,131.6532440185547,568.655029296875,4.31933928811303,-43.96866796861112
368,131.66400146484375,566.3150024414062,4.301213666156279,-41.585440614042646
369,130.38800048828125,561.2100219726562,4.304153908879794,-41.60471338885403
370,129.87100219726562,559.2899780273438,4.306503904372883,-41.76086704708049
371,129.34201049804688,582.9400024414062,4.506965681117265,-67.53525302538033
372,128.38075256347656,577.5800170898438,4.498961141423947,-66.03555397421765
373,126.51399993896484,575.5599975585938,4.5493779173551205,-71.5121691374414
374,125.39599609375,569.5800170898438,4.54225042930404,-70.0219460712208
375,125.75799560546875,568.469970703125,4.520348531051209,-67.4581569318204
376,125.8064956665039,565.35498046875,4.493845707040676,-64.14839678767477
377,125.89549255371094,566.030029296875,4.496030936575342,-64.4660457420426
378,127.23149108886719,576.8599853515625,4.533940303730654,-69.9308061950696
379,129.36349487304688,577.6900024414062,4.465633856045188,-62.1989745817884
380,129.23802185058594,574.9099731445312,4.448458471526232,-59.922828553135524
381,128.60501098632812,568.489990234375,4.420434210723022,-56.0449345864541
382,127.82450103759766,567.47998046875,4.439524315466206,-58.16935082039898
383,129.34100341796875,569.6799926757812,4.404481004642014,-54.279287561798775
384,129.20748901367188,569.010009765625,4.40384697597069,-54.145481058907954
385,132.07049560546875,565.5,4.281804178953833,-39.13801080240213
386,132.28524780273438,567.7899780273438,4.29216399756109,-40.565572057648374
387,132.10501098632812,567.969970703125,4.2993824871783675,-41.469372244586076
388,130.9635009765625,567.4600219726562,4.33296313660865,-45.54357860297724
389,129.43299865722656,559.760009765625,4.324708656777861,-43.989863787710725
390,132.33700561523438,569.385009765625,4.30253810805644,-41.952751181821746
391,133.33299255371094,572.1099853515625,4.290835856857392,-40.67797332416668
392,133.01425170898438,566.9099731445312,4.262024300860985,-36.75798271386312
393,132.49398803710938,567.8300170898438,4.285704019497126,-39.767337605703766
394,133.24600219726562,572.2349853515625,4.294575266163636,-41.15231523248902
395,133.47000122070312,575.239990234375,4.309882257985227,-43.25776929716934
396,133.20401000976562,574.7899780273438,4.315110168118843,-43.87594304801822
397,133.4322509765625,575.6500244140625,4.3141745732459835,-43.81940352617968
398,133.8280029296875,577.6400146484375,4.316286591767542,-44.22010561211638
399,133.69699096679688,570.2000122070312,4.264867953151153,-37.30623010017083
400,134.58248901367188,567.9099731445312,4.21979097954444,-31.46014655007931
401,134.82150268554688,570.3699951171875,4.2305565785563095,-32.960320837774894
402,135.10400390625,570.0,4.218971929177825,-31.455837720117493
403,135.12550354003906,573.0900268554688,4.241168482940427,-34.45952485469066
