,ibm,acn,Ratio,Spread
372,135.81509399414062,274.2900085449219,2.019584130735538,14.570959600806475
373,135.375,275.44000244140625,2.034644524036242,12.484943252884818
374,136.74000549316406,276.19000244140625,2.0198185706173137,14.638131673875932
375,136.0500030517578,275.5,2.024990766778527,13.860589033318604
376,135.40499877929688,274.0199890136719,2.023706594911686,13.968760166491393
377,135.75999450683594,275.1199951171875,2.0265174296492354,13.62378361476442
378,137.61000061035156,279.3999938964844,2.0303756460812545,13.278506215994582
379,136.7949981689453,279.0799865722656,2.0401329749468964,11.865109782631691
380,137.2449951171875,279.1000061035156,2.0335896829258098,12.802174992916207
381,137.30499267578125,279.0450134277344,2.032300559431545,12.984774640441799
382,136.1699981689453,278.42999267578125,2.0447234810882113,11.185810301026095
383,138.08999633789062,284.9700012207031,2.0636542021727173,8.72938711918249
384,137.0500030517578,281.4700012207031,2.053775957337295,10.017457217559468
385,135.7657928466797,272.4200134277344,2.0065438260680164,16.33609761583068
386,135.35000610351562,271.9700012207031,2.0093829993084786,15.901785719845009
387,135.4105987548828,271.5199890136719,2.0051605377299246,16.480670583233575
388,135.8699951171875,273.4800109863281,2.01280651221377,15.497724678305701
389,135.6999969482422,270.1400146484375,1.9907149648018971,18.47615711177008
390,135.85049438476562,271.8699951171875,2.0012440613368514,17.06626503628428
391,135.69000244140625,271.0799865722656,1.9977889431413605,17.51492817713506
392,134.39999389648438,272.7449951171875,2.0293527344001014,13.106239925902571
393,134.33009338378906,275.6400146484375,2.051960269698597,10.062551132810995
394,134.16000366210938,275.3800048828125,2.0526237132221223,9.960802273300033
395,134.77000427246094,276.875,2.0544259940828464,9.763198791266404
396,135.72000122070312,276.3900146484375,2.036472238155832,12.268703586835386
397,136.11599731445312,277.2349853515625,2.036755347066946,12.265964859984592
398,135.02000427246094,275.6000061035156,2.041179065195214,11.56991003898679
399,137.57009887695312,282.3599853515625,2.052480790932002,10.23364898494708
400,137.9199981689453,282.8450012207031,2.0507903493025843,10.492823214756186
401,138.08999633789062,283.0,2.049388134586744,10.699388339885616
402,137.69000244140625,283.3299865722656,2.0577382638426216,9.518666987023039
403,137.9550018310547,283.1000061035156,2.0521184614256422,10.312266549945093
404,138.3300018310547,283.7690124511719,2.0513916626542437,10.44083622914286
405,137.8800048828125,282.7300109863281,2.050551211008638,10.522752952452151
406,137.37649536132812,285.20001220703125,2.076046644346962,6.981852735405937
407,137.72999572753906,287.5150146484375,2.0875264907232474,5.418699407530198
408,137.17999267578125,286.8299865722656,2.0909024776679748,4.933942820292543
409,137.68499755859375,288.885009765625,2.098158948963819,3.952999061534399
410,137.8000030517578,289.1099853515625,2.098040485840719,3.97262514040807
411,137.3699951171875,287.510009765625,2.092960762795079,4.658030006424781
412,137.0500030517578,286.5899963378906,2.091134549115319,4.897462100371968
413,137.89999389648438,279.80999755859375,2.029079114888396,13.485280401800253
414,137.02999877929688,282.5050048828125,2.061628894398667,8.939907080384728
415,136.82749938964844,283.78179931640625,2.074011442014817,7.232422890427927
416,137.4550018310547,284.3999938964844,2.0690407050158792,7.948844054504377
417,137.41000366210938,284.17999267578125,2.0681172047311684,8.073140046399203
418,138.05999755859375,284.739990234375,2.062436587495441,8.895594619638416
419,138.42999267578125,285.8299865722656,2.064798105145551,8.592529576472543
420,140.55999755859375,290.4100036621094,2.0660928337100266,8.542754704263984
421,140.86390686035156,291.6600036621094,2.070509118785501,7.939130100050534
422,140.9949951171875,295.0,2.09227284808806,4.8779413649717185
423,141.66000366210938,295.7449951171875,2.087709921444059,5.547332576004862
424,141.67999267578125,296.19000244140625,2.0905563082516796,5.144839273399839
425,141.9499969482422,298.010009765625,2.099401311535677,3.899095775482408
426,142.10000610351562,299.42999267578125,2.1071779015804926,2.7981627481387363
427,143.0,293.4100036621094,2.0518182074273383,10.732321244879529
428,143.6699981689453,297.04998779296875,2.067585380238259,8.517335720918425
429,143.2949981689453,293.67999267578125,2.0494783239365515,11.089754811251964
430,142.77499389648438,293.3399963378906,2.0545614349706773,10.323769971605259
431,142.86000061035156,293.1050109863281,2.051694034257829,10.73955350210673
432,142.91000366210938,293.1499938964844,2.051290927048021,10.800920552887987
433,142.80999755859375,292.760009765625,2.0499966022722464,10.978204761872291
434,143.42999267578125,291.0249938964844,2.0290386164512797,14.03186927697368
