,qcom,acn,Ratio,Spread
79,133.76902770996094,323.1683044433594,2.4158679327777985,-33.22732641634339
80,138.1038360595703,322.9996337890625,2.3388172479853377,-23.592302094148646
81,134.57505798339844,316.9283142089844,2.3550301144814036,-25.2271274207023
82,136.94395446777344,311.1050109863281,2.271768857525868,-14.230628495921348
83,138.6444549560547,318.0195617675781,2.293777719912267,-17.431626627039986
84,137.94656372070312,321.09490966796875,2.327676029089651,-22.031029277431127
85,133.7886962890625,319.7457275390625,2.389930811854412,-29.76179727266152
86,130.5449676513672,308.3273010253906,2.361847465838807,-25.427024754876083
87,134.23101806640625,314.2994079589844,2.341481220111848,-23.349535477461824
88,131.22320556640625,300.6885681152344,2.2914283096298025,-16.30715601196358
89,132.79592895507812,300.6885681152344,2.2642905583118482,-12.872642968201387
90,145.6626739501953,311.3431091308594,2.1374254686366196,4.571211344172286
91,137.30764770507812,297.9703369140625,2.1700927944965627,-0.30172119965187694
92,142.79249572753906,302.1766357421875,2.116194091311127,7.46979006386515
93,141.79969787597656,302.3948669433594,2.132549444554145,5.083487099043839
94,146.50799560546875,312.35498046875,2.131999548406153,5.405353279895553
95,139.22438049316406,296.3235778808594,2.1283885540105447,5.530798539791522
96,138.18246459960938,293.3870849609375,2.123186077271391,6.191955725094078
97,132.61900329589844,285.2027282714844,2.1505419373054884,2.226826653928174
98,134.4767608642578,285.30194091796875,2.1215705902223165,6.184584639810612
99,130.04368591308594,278.704833984375,2.1431631380445952,3.1007433192852316
100,129.52272033691406,278.9726867675781,2.153851355514425,1.6952060077020858
101,132.62879943847656,284.48846435546875,2.1449976593314215,2.962483384284485
102,131.626220703125,283.8932800292969,2.156814033805628,1.3682364546069605
103,137.30764770507812,288.7542724609375,2.102972975555959,8.914343253473124
104,128.22523498535156,271.9787902832031,2.1211019056761637,5.855654222578823
105,128.34317016601562,271.43316650390625,2.1149015265307813,6.658824827481953
106,129.35562133789062,274.448974609375,2.121662528236675,5.854007402906848
107,129.8667449951172,281.1353759765625,2.164798817334898,0.28379778333651284
108,126.33796691894531,277.08782958984375,2.193226916241379,-3.374800736576458
109,128.99192810058594,277.41522216796875,2.1506401699154742,2.0935266203093077
110,132.5403594970703,289.2304382324219,2.182206531881446,-1.9726256202678316
111,137.37644958496094,301.7301940917969,2.1963749609440213,-3.911328844890659
112,140.77743530273438,296.0854797363281,2.1032168905450797,9.160457488700036
113,138.35655212402344,296.2739562988281,2.14138001959782,3.6852566906504647
114,144.46311950683594,304.1805419921875,2.1055930609181797,9.114191712471428
115,139.5422821044922,302.5238342285156,2.167972528942729,0.02477567184563423
116,138.77154541015625,302.30560302734375,2.1784408477533534,-1.4401277767688159
117,140.20431518554688,304.09124755859375,2.16891503771591,-0.09688993891837772
118,137.30914306640625,300.2322082519531,2.186541999659506,-2.560326967752201
