,nem,apd,Ratio,Spread
0,77.34500122070312,249.89999389648438,3.2309779552966513,157.41506707177433
1,77.5199966430664,249.47000122070312,3.2181374100074396,158.7666224859887
2,77.56800079345703,251.6750030517578,3.244572510279096,156.81442061788567
3,77.87999725341797,249.02999877929688,3.1976118074191064,161.10246393754045
4,78.16999816894531,250.4949951171875,3.2044902262349284,161.1646734788224
5,78.31500244140625,251.4949951171875,3.2113258925753225,160.9282965074077
6,78.55999755859375,252.3800048828125,3.212576536736468,161.33348261118869
7,78.94000244140625,251.3699951171875,3.1843170426016716,164.34467809752164
8,79.4000015258789,251.9600067138672,3.1732997716850884,166.17711852980602
9,79.19000244140625,253.11000061035156,3.196236807766625,163.92122524040315
10,79.12000274658203,251.9658966064453,3.1846042449401986,164.69669611333654
11,79.55999755859375,252.322998046875,3.1714807163115615,166.65669999130847
12,79.44999694824219,252.30999755859375,3.1757080837015192,166.09041410548986
13,79.95999908447266,253.0800018310547,3.1650826004098844,168.0061884604013
14,80.16500091552734,251.09469604492188,3.1322234538425207,171.07107705081097
15,81.06999969482422,251.5050048828125,3.102319055502222,175.42668232692563
16,80.45999908447266,250.94000244140625,3.1188168692116376,172.77929312214087
17,80.87999725341797,250.8300018310547,3.101261255550484,175.1010925183295
18,80.5199966430664,250.55499267578125,3.11171141482352,173.4802626634575
19,80.22109985351562,251.6999969482422,3.1375784850600206,170.76120496624196
20,79.44999694824219,249.9499969482422,3.1460038583899816,168.45041471584142
21,80.44000244140625,250.514892578125,3.114307371641416,173.09909645285757
22,80.61000061035156,250.98550415039062,3.1135777477982085,173.52373103038343
23,80.66999816894531,249.71499633789062,3.0955126069907464,175.110198618575
24,81.12000274658203,247.6649932861328,3.053069340490969,179.53002052201361
25,82.20999908447266,249.30999755859375,3.0325994445325564,183.62516645727237
26,82.7249984741211,249.19000244140625,3.012269652919492,186.45725679047393
27,82.7699966430664,248.97999572753906,3.008094790691235,186.90423333610983
28,82.19999694824219,248.50999450683594,3.023236055146231,184.37249615374895
29,81.66999816894531,250.5500030517578,3.06783407210885,179.5414024488901
30,81.25,250.7100067138672,3.08566162109375,177.16960000094372
31,80.47000122070312,251.13470458984375,3.1208487732100645,172.6372643289846
32,80.52999877929688,251.38999938964844,3.121693818456598,172.69792930487154
33,80.3499984741211,252.64500427246094,3.144306273432378,170.49500491698632
34,81.26000213623047,252.63999938964844,3.1090326451887544,175.2922806804437
35,81.38999938964844,251.27999877929688,3.087357177339601,177.33687419745968
36,80.7300033569336,252.99000549316406,3.1337792019481654,172.1511894169911
37,80.3499984741211,251.9346923828125,3.1354660506179717,171.20531680663476
38,80.25,252.24000549316406,3.1431776385441004,170.37339067746456
39,79.87999725341797,251.75999450683594,3.151727630987912,168.90488929836596
40,79.7300033569336,251.85000610351562,3.158785845976186,168.02497826245724
41,79.86000061035156,251.7100067138672,3.1518908688968903,168.84957055877015
42,80.13999938964844,247.67999267578125,3.0905913970817136,174.35411712074745
43,80.4000015258789,250.50999450683594,3.115795892444138,172.89334128101956
44,80.58000183105469,250.4199981689453,3.107718943640382,173.93125712398296
45,79.80999755859375,250.92999267578125,3.1440922234279873,169.3662579984478
46,79.54000091552734,250.0800018310547,3.1440784379251308,168.79438967456423
47,79.58999633789062,249.52000427246094,3.1350674174320985,169.61767365356832
48,79.54000091552734,250.0,3.1430726316624473,168.87439150561892
49,80.07219696044922,248.9600067138672,3.109194154330975,172.7170412150914
50,80.79000091552734,250.80999755859375,3.1044683093992838,174.64715712725302
51,80.8499984741211,251.08999633789062,3.1056277189449903,174.68311812364777
52,80.94000244140625,250.2899932861328,3.0922904093970307,175.9571010169409
53,81.19999694824219,250.5449981689453,3.0855296500644647,177.0712819474573
54,80.95500183105469,251.2100067138672,3.1030819718603473,175.11607753312944
55,81.0199966430664,251.3800048828125,3.1026908824776567,175.2883557285174
56,82.06999969482422,252.99000549316406,3.082612482440633,179.20789226075635
57,81.95999908447266,253.42999267578125,3.0921180515702766,178.1886187040393
58,82.0,252.88999938964844,3.0840243828005907,178.93926523329918
59,82.27999877929688,252.47000122070312,3.0684249509764103,180.83379592613585
60,82.54859924316406,252.0,3.0527471369645123,182.7183037418286
61,82.45010375976562,252.89500427246094,3.0672490723519235,181.3046015161405
62,82.11000061035156,251.1999969482422,3.059310620886459,181.2085540488053
63,81.68000030517578,251.52999877929688,3.079456388828616,178.61408007663232
64,81.26000213623047,250.1699981689453,3.0786363720436682,177.76228190114682
65,80.55999755859375,251.2050018310547,3.1182349732365076,173.04090675131107
66,80.87000274658203,250.56500244140625,3.0983676756706475,175.3134587306946
67,81.2300033569336,251.14999389648438,3.0918377879772283,176.62430628576192
68,81.31999969482422,250.9199981689453,3.085587790341761,177.3282416768384
69,81.33999633789062,249.8300018310547,3.0714287322223095,178.52354454729357
70,82.0,251.89450073242188,3.0718841552734375,179.93476389052574
71,83.55000305175781,252.73550415039062,3.0249610403224674,187.25640288723866
72,83.43000030517578,252.02000427246094,3.020735986462969,187.33994303578726
73,83.12000274658203,250.22000122070312,3.010346402220161,187.50743367580787
74,82.78500366210938,248.60000610351562,3.002959414221777,187.3632530820541
75,82.35389709472656,247.66000366210938,3.0072651374013484,186.03295757264272
76,82.48999786376953,247.72000122070312,3.0030307629514965,186.68969531905435
77,82.88999938964844,246.9600067138672,2.9793703526641395,189.5561820791628
78,83.55999755859375,248.02999877929688,2.9682863334859944,192.01454143561574
79,84.06999969482422,248.3300018310547,2.953848016325652,194.4003170112303
80,83.9800033569336,248.82000732421875,2.962848265993497,193.4363718545289
81,83.87999725341797,248.24000549316406,2.9594660660655743,193.48972048876698
82,84.05999755859375,249.1699981689453,2.9641923079436467,193.50764731805845
83,84.30000305175781,249.94000244140625,2.964887228864632,194.00156250435975
84,83.69000244140625,249.1999969482422,2.977655510557718,191.5291763513328
85,84.0250015258789,249.8800048828125,2.9738768264806494,192.61334412770384
86,84.83000183105469,248.11000061035156,2.9247907020499806,198.62264949535142
87,85.16999816894531,248.1199951171875,2.9132323641126603,200.40314728809847
88,84.91999816894531,248.6699981689453,2.928285486702734,198.53659160029508
89,84.8499984741211,247.64500427246094,2.9186211988912607,199.1929523658066
90,84.7699966430664,246.89999389648438,2.9125870434569503,199.51665625552909
91,85.84960174560547,244.5500030517578,2.848586342618369,207.5520748747998
92,86.01499938964844,244.27499389648438,2.839911592510944,208.69810284711525
93,86.12000274658203,242.9199981689453,2.820715169781929,210.60606836011254
94,86.02999877929688,244.86000061035156,2.8462164836073103,208.19208607717098
95,85.375,245.64999389648438,2.8773059314375917,203.95273131307846
96,85.80000305175781,244.9199981689453,2.8545453316732434,206.92088259309412
97,85.45999908447266,246.00999450683594,2.8786566480496703,204.0403537776226
98,84.05500030517578,247.1649932861328,2.940515048346426,195.4863356122293
99,83.20999908447266,249.2899932861328,2.995913904926979,188.9113812739156
100,83.33999633789062,249.94000244140625,2.999040237871606,188.94596502530658
101,83.0531997680664,249.61000061035156,3.005423045799682,187.76563573631768
102,83.04940032958984,250.0800018310547,3.011219838296089,187.2756258726473
103,82.66000366210938,250.1699981689453,3.0264939158673307,185.1349846986016
104,82.87000274658203,249.63999938964844,3.0124289986215165,186.770882870817
105,82.27999877929688,250.27000427246094,3.0416870197551993,183.03379287437804
106,82.66840362548828,248.67999267578125,3.0081625115488304,186.6692261674824
107,82.9000015258789,247.3300018310547,2.9834740323116358,189.23886031725652
108,82.63999938964844,246.85000610351562,2.9870523708454466,188.3496300534688
109,82.72000122070312,248.22999572753906,3.000846132306538,187.39094691569943
110,82.44999694824219,249.0050048828125,3.020072942381367,185.19403841381796
111,82.58000183105469,248.83999633789062,3.0133203054048967,186.04368004340222
112,79.0199966430664,253.72999572753906,3.210959333162697,162.40594379542625
113,78.2699966430664,252.25999450683594,3.2229462798780193,159.92628710799266
114,77.12000274658203,250.47000122070312,3.2477955433138774,155.66017041071416
115,76.82499694824219,251.14999389648438,3.2691181760239676,153.42661508912073
116,76.94000244140625,251.44000244140625,3.2680009678046305,153.74224968493832
117,77.1500015258789,251.52499389648438,3.260207244611833,154.7631576227787
118,77.05999755859375,251.0800018310547,3.258240459197292,154.73416984667307
