,amd,ma,Ratio,Spread
485,96.25,349.1600036621094,3.6276364016842533,23.423904209566885
486,97.83000183105469,349.79998779296875,3.5755901180197047,28.964321723418877
487,97.56230163574219,350.30010986328125,3.5905273244901386,27.417052304995693
488,97.69000244140625,349.44500732421875,3.5770805465361035,28.771674688810705
489,97.36000061035156,347.5799865722656,3.5700491412621256,29.345846392793632
490,97.55999755859375,352.9599914550781,3.6178761817115994,24.74815798807542
491,97.42130279541016,353.3900146484375,3.62744086260656,23.775610523133068
492,96.4885025024414,348.9200134277344,3.6161822847121687,24.596830868055164
493,96.70010375976562,348.3500061035156,3.602374687921017,25.994546574052592
494,95.27999877929688,346.4100036621094,3.6357053746875136,22.379606619542002
495,94.77999877929688,345.1400146484375,3.641485746925623,21.69377459451742
496,95.11000061035156,345.75,3.6352644073305718,22.374638290925176
497,97.45999908447266,351.8475036621094,3.610173475962671,25.469487541996997
498,97.94000244140625,354.43499755859375,3.618899210980096,24.759594973783962
499,96.96990203857422,355.1199951171875,3.662167204994414,20.27991186017657
500,97.17400360107422,355.4949951171875,3.6583343481101323,20.703284120113253
501,97.08000183105469,356.2699890136719,3.669859726967017,19.56058894467104
502,98.03990173339844,355.20001220703125,3.6230147718113046,24.385350599404873
503,97.75,355.1400146484375,3.633145929907289,23.31135633932813
504,95.52999877929688,359.3999938964844,3.76216893634435,10.367526904515259
505,95.9800033569336,359.7799987792969,3.7484891247746175,11.747778862605955
506,95.30020141601562,358.75,3.7644201656399696,10.118635765514725
507,94.7699966430664,359.56500244140625,3.7940805653464467,7.229662024605759
508,94.75990295410156,360.9100036621094,3.8086784854235423,5.845177905431612
509,94.0000991821289,359.6499938964844,3.8260597278695236,4.133107266046508
510,93.05999755859375,357.79998779296875,3.844831261334234,2.305772301916633
511,94.23999786376953,359.010009765625,3.8095290524581604,5.711489174322466
512,93.12999725341797,355.9200134277344,3.821754793562734,4.459560418830094
513,92.62999725341797,353.2300109863281,3.8133436409369454,5.193741821539888
514,93.68000030517578,355.0299987792969,3.789816370866105,7.500990147217962
515,94.72000122070312,356.54998779296875,3.7642523563971086,10.049112475249999
516,93.69999694824219,355.6300048828125,3.795411061531354,6.979203754127511
517,93.9000015258789,356.95001220703125,3.8013845197718723,6.441542751463757
518,95.7300033569336,361.6650085449219,3.777969245404053,8.884858577632755
519,96.58999633789062,360.6700134277344,3.7340307185232766,13.243838425394344
520,95.85009765625,363.4800109863281,3.79217152485214,7.539622050687555
521,95.62000274658203,361.20001220703125,3.7774524349712224,8.919571899533295
522,95.86000061035156,360.95001220703125,3.765387126109131,10.108357641938582
523,96.72000122070312,363.8800048828125,3.7622001684272437,10.54237954019213
524,96.93000030517578,363.9599914550781,3.7548745518330895,11.283834222963705
525,95.7699966430664,369.55499267578125,3.858776293509836,1.1513138676236707
526,94.69000244140625,370.3550109863281,3.9112366821988642,-3.873255205477463
527,93.9000015258789,368.510009765625,3.9244941829320776,-5.118454807129993
528,94.22000122070312,367.41400146484375,3.8995329728791304,-2.7707222353214576
529,93.55999755859375,365.6700134277344,3.908401271587534,-3.6084322941525357
530,93.8407974243164,366.5299987792969,3.9058704618842053,-3.370029075628011
531,94.0199966430664,365.20001220703125,3.8842802089587534,-1.339079299063954
532,93.70369720458984,373.9949951171875,3.991251212858955,-11.371312401820845
533,92.81999969482422,372.20001220703125,4.009911801667305,-13.033037854551154
534,91.2240982055664,369.3800048828125,4.04914942596027,-16.455625947087313
535,91.66780090332031,369.1449890136719,4.026986415906275,-14.48500393555976
536,90.16000366210938,366.7349853515625,4.06760171312733,-17.972963406348086
537,89.94999694824219,366.3550109863281,4.0728740791078755,-18.41446013961162
538,89.83989715576172,364.42999267578125,4.0564382219176345,-16.920112810043534
539,89.33999633789062,355.19000244140625,3.975710958147466,-9.635555649376286
540,90.1592025756836,356.7300109863281,3.956667769847158,-7.971122604484393
541,89.2699966430664,357.42999267578125,4.003920758560293,-12.149359635430315
542,88.80500030517578,356.5299987792969,4.014751394111728,-13.068264980072527
543,88.62999725341797,354.5199890136719,4.0,-11.742804515375568
544,88.41000366210938,353.7900085449219,4.00169657154475,-11.873360235145086
545,88.12999725341797,351.19000244140625,3.9849088095573038,-10.368638981806399
546,90.61000061035156,350.2900085449219,3.8659089083474045,0.2322403977350831
547,89.94000244140625,350.0,3.8914831053959174,-2.098544086765699
548,89.2699966430664,350.2699890136719,3.9237145982448887,-4.98935597332094
549,89.43000030517578,350.1449890136719,3.915296744032407,-4.238478916076943
550,89.80000305175781,352.6000061035156,3.9265032752870668,-5.2461776936394955
551,89.87100219726562,353.79998779296875,3.936753559467186,-6.168436138065331
552,90.70999908447266,354.8800048828125,3.9122479160465486,-3.9665977011083697
553,86.7300033569336,347.0400085449219,4.001383547936619,-11.694920118903624
554,86.22799682617188,344.9700012207031,4.000672796749907,-11.588582663538446
555,86.88999938964844,346.5299987792969,3.9881459456032684,-10.55906313949528
556,86.20999908447266,344.9599914550781,4.001391893266,-11.648973621642156
557,86.51000213623047,346.3900146484375,4.004045845507719,-11.905492254399363
558,85.48999786376953,344.4100036621094,4.028658466115948,-13.915372899350032
559,85.08000183105469,344.1700134277344,4.045251598738334,-15.279140398106577
560,84.9000015258789,362.3699951171875,4.268197745635272,-34.183218855228816
561,85.2699966430664,363.82501220703125,4.266741251673488,-34.19094747625202
562,86.47000122070312,366.3299865722656,4.236497992376076,-32.00193344253849
563,85.87000274658203,365.30999755859375,4.254221333108489,-33.32892370661024
564,86.06999969482422,364.8500061035156,4.238991604474883,-32.08661577343783
565,85.19000244140625,362.3299865722656,4.253198452734832,-33.00883052664774
566,84.9000015258789,361.57000732421875,4.25877503917366,-33.383231062260066
567,85.25409698486328,373.45001220703125,4.380434787472286,-43.87814124829556
568,86.44000244140625,373.7099914550781,4.323345452337292,-39.49928281271907
569,86.69000244140625,376.0,4.33729368336491,-40.81138083829275
570,88.55989837646484,381.29998779296875,4.305560358392426,-38.79700501134029
571,89.47000122070312,378.2900085449219,4.228121195748755,-32.227029183016
572,90.0199966430664,378.80999755859375,4.208065004274478,-30.59563296019816
573,89.70999908447266,379.0299987792969,4.225058551415154,-32.02823367498566
574,89.05999755859375,367.0849914550781,4.121771856254185,-22.625799669764447
575,88.45010375976562,367.989990234375,4.160424630296105,-25.91648469529845
576,87.91999816894531,368.9049987792969,4.1959168159946545,-28.90507657473428
577,87.43000030517578,368.260009765625,4.212055455566827,-30.17678382281595
578,86.70999908447266,366.0,4.22096648442406,-30.733161127867575
579,86.0436019897461,365.7049865722656,4.250228699349977,-33.04485461611803
580,85.5,363.3999938964844,4.250292326274671,-32.86623835678212
581,88.33000183105469,359.2699890136719,4.06736082379839,-17.666279232517027
582,87.31990051269531,352.20001220703125,4.03344495514886,-14.547457245201045
583,88.19999694824219,354.29998779296875,4.017006803309531,-13.20481058168987
584,86.30000305175781,354.2699890136719,4.105098221157663,-20.606907874670995
585,85.93499755859375,351.5849914550781,4.09128994523278,-19.34968116161737
586,88.38999938964844,358.32000732421875,4.053852356584386,-16.481608568327786
587,89.87000274658203,359.0400085449219,3.995104012151341,-11.41236638336666
588,91.28009796142578,355.05499267578125,3.8897306269963092,-1.9115627387128171
589,90.94989776611328,359.0199890136719,3.9474479667577804,-7.168184054551162
590,90.25,356.6549987792969,3.951855942152874,-7.5409433719782015
591,91.42500305175781,356.95001220703125,3.9042931396453286,-3.239765421391624
592,90.61499786376953,355.364990234375,3.9217016896985446,-4.8231938249769115
593,91.125,357.8399963378906,3.9269135400591564,-5.303254112853111
594,91.13999938964844,357.6300048828125,3.9239632134936318,-5.034590414090999
595,93.70390319824219,357.1000061035156,3.8109405682709547,5.524482385289204
596,92.48580169677734,354.3500061035156,3.831398978032137,3.5097052976238245
597,93.58499908447266,355.1199951171875,3.7946251919781013,7.039383037021295
598,94.22769927978516,357.010009765625,3.7888010902778673,7.663381515716807
599,94.69000244140625,358.260009765625,3.7835040714811967,8.221746015225662
600,98.55120086669922,367.8500061035156,3.732577613144168,13.735375906874353
601,99.45500183105469,368.739990234375,3.7076062887290244,16.380737657776123
602,94.44999694824219,363.0,3.843303459278257,2.5429401949847232
603,93.31500244140625,358.19000244140625,3.8385039175915856,2.913245483029172
604,95.42040252685547,355.79998779296875,3.7287621763367755,13.538831695456494
605,95.72989654541016,354.8500061035156,3.7067835536121154,15.699443210589536
606,93.1500015258789,352.3299865722656,3.782393782080416,8.12783682818467
607,92.36990356445312,349.9800109863281,3.7888965721624026,7.426348403720667
608,93.9000015258789,354.1000061035156,3.7710330175652382,9.291548854979382
609,95.97000122070312,343.635009765625,3.5806502594010006,27.853643099334917
610,97.6500015258789,350.05999755859375,3.5848437489867515,28.000215190124706
611,96.33000183105469,348.2489013671875,3.615165522138708,24.64794503311076
612,96.12010192871094,347.55499267578125,3.6158408668100575,24.520800434468512
613,94.91999816894531,344.9949951171875,3.63458703932064,22.386421629125593
614,94.51499938964844,344.4100036621094,3.643971918597189,21.387202817813304
615,95.33000183105469,347.1199951171875,3.6412460762600105,21.86520920571779
616,90.41100311279297,329.7300109863281,3.6470119745820186,20.01383097158275
617,87.73999786376953,326.0299987792969,3.715865132405302,13.265826657596548
618,89.08999633789062,330.8500061035156,3.7136605646351644,13.72653016916614
619,88.04989624023438,330.67999267578125,3.7555977553177073,9.828044290207842
620,85.78500366210938,330.010009765625,3.846942888356932,1.6385780909953809
621,86.4749984741211,329.7300109863281,3.813009734657638,4.6175896101401435
622,86.33999633789062,328.2799987792969,3.8021775851666324,5.539521780554352
623,89.94010162353516,327.17999267578125,3.6377543139240363,20.721851202441812
624,86.41999816894531,324.8800048828125,3.7593151095385795,9.252454205660726
625,85.98999786376953,324.2900085449219,3.771252664277087,8.160443256533924
626,86.77100372314453,327.17498779296875,3.770556680856983,8.33047939070876
627,88.33350372314453,329.625,3.7315965755543097,11.99240792960397
628,89.26000213623047,328.3699951171875,3.6788033526598216,16.871542989681174
629,88.70999908447266,325.2699890136719,3.666666580662895,17.82013401324643
630,92.1449966430664,328.9750061035156,3.5701884864984677,27.551597909339975
631,91.55999755859375,329.3900146484375,3.597531929133622,24.848282330358515
632,91.1050033569336,328.489990234375,3.6056196490922483,23.96853228023734
633,89.97000122070312,327.32501220703125,3.6381572498157313,20.693788193571137
634,89.6500015258789,328.25,3.661461175828819,18.517076129575045
635,88.89209747314453,326.7898864746094,3.6762535226861632,17.01254027166327
636,87.91999816894531,326.1400146484375,3.709508888088616,13.859907556125094
637,86.36499786376953,322.0799865722656,3.7292884216856965,11.837331008212558
638,87.44999694824219,320.8800048828125,3.6692969248784224,17.281440770421725
639,86.1050033569336,317.625,3.6888100298113895,15.275312127647666
640,85.8927001953125,316.6099853515625,3.6861105149985858,15.459872795924568
641,84.18000030517578,314.5,3.73604180161381,10.870389191282058
642,85.51000213623047,316.75,3.704245024989813,13.822880316645168
643,87.08999633789062,321.54998779296875,3.6921575532673505,15.203264324927133
644,92.23999786376953,333.3599853515625,3.614050228447601,23.538229433599085
645,94.1500015258789,334.1050109863281,3.5486458371909113,30.26445449151508
646,95.48500061035156,334.4361877441406,3.5024997183472215,35.15531632580688
647,95.37000274658203,332.1549987792969,3.4828037036121504,36.986674807919414
648,93.78990173339844,329.54998779296875,3.51370437224391,33.41089618454741
649,96.38929748535156,333.17999267578125,3.4566077496976795,39.948797100871204
650,95.12000274658203,332.8800048828125,3.499579428836528,35.28375818505559
651,98.00900268554688,329.4800109863281,3.3617321058090477,49.98448580438041
652,94.93890380859375,329.4159851074219,3.4697681550184862,38.03938373444008
653,95.50340270996094,331.5,3.471080512248856,38.16348649709191
654,96.0,332.1499938964844,3.4598957697550454,39.45600345584363
655,96.368896484375,333.114990234375,3.4566649861803223,39.933998128436585
656,95.31999969482422,330.1300048828125,3.4633865499344756,38.81607466314988
657,94.25,329.80999755859375,3.4993103189240715,34.95062615829663
658,99.86000061035156,334.7099914550781,3.351792403457905,51.99494670346341
659,101.12999725341797,334.32000732421875,3.3058441254226323,57.35270314148913
660,101.41999816894531,334.510009765625,3.2982647979188346,58.29708048374208
661,102.52999877929688,336.7850036621094,3.284746002846085,60.36401168064076
662,100.66000366210938,337.5450134277344,3.3533181119363866,52.28925033010579
663,102.46150207519531,339.1650085449219,3.3101701778294506,57.71607220790183
664,102.48999786376953,339.0899963378906,3.308517937414845,57.90254974054851
665,102.70860290527344,338.9100036621094,3.2997236266048797,58.937647095006625
666,99.38990020751953,338.5,3.4057786484666392,46.36607364222441
667,97.07009887695312,338.114990234375,3.483204345583004,37.67685091201376
668,96.94999694824219,337.8800048828125,3.4850955700719974,37.442040505654504
669,97.11990356445312,337.57501220703125,3.4758581899023544,38.4116470506339
670,96.06500244140625,335.3800048828125,3.4911778104349054,36.48025875445346
671,96.31500244140625,336.239990234375,3.49104481868158,36.598183922239215
672,97.69920349121094,327.45001220703125,3.3516139385567127,50.80266101957044
673,99.16010284423828,329.8999938964844,3.3269428372285446,54.06719471025518
674,99.38500213623047,335.0350036621094,3.371082119642814,49.81191047836266
675,97.74250030517578,333.44000244140625,3.4114126546827195,44.98203242451733
676,98.32009887695312,332.989990234375,3.386794704621987,47.69140350875493
677,97.43000030517578,332.625,3.413989520251802,44.57464671673834
678,96.63999938964844,331.95001220703125,3.4349132274786416,42.15943368735138
679,96.13500213623047,338.42999267578125,3.5203618365369223,33.704084713163795
680,93.21540069580078,333.8500061035156,3.5814897925826874,26.863635441827668
681,91.49819946289062,332.20001220703125,3.630672670687506,21.79655274030965
682,88.59989929199219,328.3999938964844,3.706550419591343,14.259458149455085
