,amzn,bkng,Ratio,Spread
94,150.60000610351562,2190.780029296875,14.547011557164426,500.350838138172
95,150.04049682617188,2171.929931640625,14.475624765205195,509.136011827546
96,149.34449768066406,2154.179931640625,14.424233668432842,514.365793192739
97,147.79360961914062,2140.659912109375,14.484116854752967,499.9871324831987
98,151.78823852539062,2189.949951171875,14.427665624471606,522.5558415153959
99,153.14999389648438,2202.409912109375,14.38073783795255,534.592282740541
100,154.29100036621094,2160.330078125,14.001659675531554,597.1975017873973
101,154.375,2142.580078125,13.879061234817813,616.4585579245648
102,155.14549255371094,2155.489990234375,13.893345882982391,617.4089145974357
103,155.75,2159.320068359375,13.864013279995987,624.4532253890856
104,156.2884979248047,2154.72998046875,13.786874972113804,638.7302673463358
105,156.50100708007812,2144.889892578125,13.70527853204569,652.3931488468301
106,157.36949157714844,2161.139892578125,13.73290255258055,651.7661792117987
107,157.27099609375,2168.860107421875,13.790591789276943,642.2741446831413
108,158.19749450683594,2165.510009765625,13.688649219865175,662.29087587121
109,159.03941345214844,2172.050048828125,13.657306712097807,670.8959836614521
110,159.61575317382812,2205.0,13.81442593325149,648.3137166597761
111,159.49826049804688,2190.050048828125,13.730871057712527,661.1501106552317
112,160.416748046875,2187.110107421875,13.633926220613727,680.612579422181
113,161.25250244140625,2185.219970703125,13.551541449703459,697.5369698638973
114,159.8249969482422,2156.3798828125,13.49213154379614,700.6978870369175
115,162.9010009765625,2166.300048828125,13.298261126951596,746.1114713637852
116,162.5,2169.43994140625,13.350399639423078,735.7580355913359
117,160.239501953125,2148.35009765625,13.407119165190046,716.1841372188077
118,161.79849243164062,2160.530029296875,13.353214834246323,732.0486389177626
119,161.2864990234375,2156.925048828125,13.373252329785455,726.4434508803341
120,161.54049682617188,2161.35009765625,13.379617743667112,726.5875283845047
121,164.88475036621094,2181.8701171875,13.232698065415638,766.2267572686632
122,165.76947021484375,2187.830078125,13.198027811089016,776.1818818696005
123,164.54598999023438,2177.050048828125,13.230647850836903,764.952918761326
124,165.11949157714844,2192.780029296875,13.279958703557096,759.5395677050068
125,165.24349975585938,2204.965087890625,13.34373268024686,749.5852726401866
126,165.02650451660156,2213.989990234375,13.415966100231184,736.6568772307409
127,164.8939971923828,2201.969970703125,13.353851614950383,746.2932434477019
128,164.77349853515625,2192.179931640625,13.304202138870647,753.9156512086196
129,165.77999877929688,2180.62255859375,13.15371320213855,783.5787980828935
130,165.79449462890625,2165.139892578125,13.059178457187643,799.3222276462587
131,164.1999969482422,2155.0,13.124238977174171,780.7789534368134
132,164.82974243164062,2159.679931640625,13.102489270322696,787.4274137738511
133,164.42349243164062,2165.18994140625,13.168373383787793,774.6094369608248
134,163.40798950195312,2159.760009765625,13.216979269791521,761.7716468865073
135,160.25050354003906,2185.7451171875,13.639552256641647,678.9870234958952
136,162.031494140625,2215.340087890625,13.67228080960582,681.4300112440022
137,162.14549255371094,2245.56005859375,13.84904398652898,653.2607399778943
138,163.0865020751953,2247.497314453125,13.781013669769294,668.251155686023
139,162.63650512695312,2248.580078125,13.825801755699135,659.0734680284621
140,163.3859405517578,2260.385009765625,13.834635967649705,660.7500118059974
141,163.65699768066406,2261.989990234375,13.821529310027342,664.0210351920413
142,164.2623748779297,2275.320068359375,13.851742190201874,661.5809917965556
143,162.8730010986328,2242.8349609375,13.770452719657824,669.0728738753545
144,163.53900146484375,2258.219970703125,13.80844905787552,665.6684394446874
145,163.4189910888672,2248.929931640625,13.7617416229039,672.7996308198448
146,164.12399291992188,2250.14990234375,13.710060682240567,684.2618266390704
147,163.8622589111328,2229.06005859375,13.603254790980472,700.6433786686652
148,164.80775451660156,2247.929931640625,13.639709722604008,698.7818766451209
149,166.51499938964844,2248.789794921875,13.505028394827434,728.6333715769687
150,166.8885040283203,2233.219970703125,13.381508712692137,750.9221117131723
151,166.02499389648438,2230.169921875,13.432736056990901,738.4386132463954
152,167.0906524658203,2249.77001953125,13.464367912450745,738.0084791802686
153,167.42214965820312,2248.43994140625,13.429763899200323,745.3018079101661
154,168.5074920654297,2270.804931640625,13.475987944553204,742.4608707149508
155,169.01950073242188,2275.760009765625,13.464481908323856,746.7162355840741
156,169.22000122070312,2379.989990234375,14.06447212543334,646.0930267124862
157,169.58248901367188,2400.6650390625,14.156326239963116,631.9387135055325
158,169.00050354003906,2385.6201171875,14.116053308813406,636.514390670687
159,169.02499389648438,2378.844970703125,14.073924310625895,643.7300903067702
160,169.34100341796875,2377.429931640625,14.03930461999587,650.8297747100031
161,170.03500366210938,2379.60009765625,13.99476605643477,661.1438694083917
162,169.3155059814453,2370.409912109375,13.999957643389967,657.3911248851758
163,168.18099975585938,2341.820068359375,13.92440330214999,665.5725154372598
164,166.46249389648438,2322.409912109375,13.951550633102844,654.06874137076
165,167.15150451660156,2329.739990234375,13.93789422938149,659.1331664017615
166,167.41400146484375,2328.0,13.905646956827983,665.5951727537916
167,166.6719970703125,2334.7099609375,14.007811761879687,645.5374120273408
168,165.88926696777344,2322.2900390625,13.999037318753365,643.8769257882135
169,166.35000610351562,2327.989990234375,13.994529034076034,646.465138115297
170,165.11700439453125,2368.179931640625,14.342435173921192,584.0949238262236
171,165.05450439453125,2374.159912109375,14.384096458430479,576.9906407347966
172,164.75149536132812,2377.419921875,14.430338957840187,568.2798493575696
173,165.17050170898438,2385.4599609375,14.442409124242213,567.7772492644821
174,165.218994140625,2369.135009765625,14.33936226333125,584.9745231255337
175,165.12950134277344,2363.75,14.314522727791456,588.749661093795
176,162.95350646972656,2349.610107421875,14.418898729610245,563.7459257887443
177,164.49449157714844,2383.64990234375,14.490758197977776,557.426668431361
178,164.7624969482422,2384.512451171875,14.472422397925518,561.3852258690321
179,164.27450561523438,2367.820068359375,14.413801213350233,569.2992097128221
180,163.1824951171875,2355.659912109375,14.435739019786938,561.8153616917019
181,164.09295654296875,2364.7099609375,14.410795019823329,569.1434595652121
182,163.15460205078125,2357.469970703125,14.449301098901099,559.5035391345112
183,163.60250854492188,2367.840087890625,14.47312824815559,557.1907410842335
184,166.22000122070312,2354.860107421875,14.167128445000705,617.2563836364865
185,166.34750366210938,2363.449951171875,14.207907537780631,610.9601611548186
186,167.15249633789062,2364.699951171875,14.146961624741454,624.1910471806863
187,167.07550048828125,2368.4599609375,14.175986030361315,619.045971244644
188,167.2239990234375,2371.155029296875,14.17951396416816,619.022219565907
189,167.4499969482422,2365.22998046875,14.12499267587224,629.0127093472719
190,168.36898803710938,2374.739990234375,14.104378828427539,636.0342850445307
191,165.8489990234375,2319.610107421875,13.986277403423289,645.8324837420113
192,165.25,2306.6201171875,13.958366821104388,648.0471752078773
193,164.68800354003906,2309.409912109375,14.022939512700509,635.1477147840932
194,165.13999938964844,2320.830078125,14.053712526963215,631.858430674948
195,164.4499969482422,2298.0,13.973852494039608,642.2761639275217
196,163.6405029296875,2305.35009765625,14.087894233903723,620.3642063016326
197,164.0550079345703,2295.10009765625,13.989820405675147,638.0706713272729
198,158.3144989013672,2215.340087890625,13.993286169391359,614.5655713083896
199,158.89625549316406,2210.010009765625,13.908509064020723,630.3607768240603
200,158.33358764648438,2203.949951171875,13.919661544540334,626.2990924463214
201,159.10751342773438,2218.6201171875,13.944156811898033,625.5509550005653
202,157.80450439453125,2214.929931640625,14.035910699374078,605.801516973005
203,158.60150146484375,2219.550048828125,13.994508427274376,615.5184541281977
204,158.72525024414062,2221.929931640625,13.998591454245624,615.3646685495627
205,158.5500030517578,2193.25,13.833175388107845,640.8921061419832
206,157.35475158691406,2188.39990234375,13.907428153734518,624.2410140913138
207,155.39100646972656,2188.3798828125,14.083053662689561,588.935533054192
208,156.43199157714844,2201.159912109375,14.071034255316098,594.8816203403925
209,156.48199462890625,2205.2900390625,14.092931549679557,591.6509903829977
210,157.85775756835938,2209.89990234375,13.999311382506912,611.7895091978934
211,157.74349975585938,2211.389892578125,14.018897108284698,608.2441532314368
212,156.27017211914062,2193.159912109375,14.034411573037152,599.9706756837785
213,156.1824951171875,2211.425048828125,14.15923754559587,580.1283312331187
214,156.69569396972656,2207.169921875,14.085708840865932,593.615311240076
215,155.8040008544922,2196.25,14.096236219576367,588.4947065857785
216,155.5313720703125,2187.2099609375,14.062821743440338,592.6304695351508
217,154.8520050048828,2182.219970703125,14.09229393338701,585.3994329947571
218,154.52249145507812,2168.465087890625,14.033329824487256,593.2267486352083
219,152.0500030517578,2186.820068359375,14.382242844250266,530.3945650241911
220,151.69326782226562,2184.64990234375,14.401759113683527,526.1474773739063
221,151.24899291992188,2193.18994140625,14.500525914691048,509.6154473050914
222,151.87860107421875,2187.169921875,14.400777373543178,526.961388422499
223,151.54925537109375,2192.699951171875,14.468563014728655,515.5068113209699
224,151.33450317382812,2194.0,14.497685286480205,510.3436191550626
225,151.1219940185547,2169.2099609375,14.354032151476014,531.3108646076934
226,154.51100158691406,2218.625,14.35900989064523,542.8601471032565
227,154.41250610351562,2229.659912109375,14.439632957026468,530.0534153089742
228,153.46449279785156,2205.469970703125,14.371206853745916,537.1896951809698
229,153.3800048828125,2209.3798828125,14.404614763837964,531.759943320188
230,151.0319061279297,2186.39990234375,14.476410702860278,512.5003463742254
231,150.6844940185547,2180.280029296875,14.469173112320396,512.3706778895788
232,150.76651000976562,2179.110107421875,14.453542151242521,515.0159724688973
233,151.45745849609375,2238.625,14.780553049209766,467.930443015788
234,153.22950744628906,2246.989990234375,14.664212054731061,491.4425612968811
235,153.84201049804688,2257.4599609375,14.673884939680764,491.9908111935805
236,154.80575561523438,2265.5,14.634468796049422,501.28743073661906
237,154.47750854492188,2267.110107421875,14.675988296138282,493.77253864212923
238,155.7062530517578,2261.610107421875,14.524850884890927,521.3762293883004
239,155.5605010986328,2260.110107421875,14.528817350548755,520.2543205377609
240,153.4499969482422,2281.02001953125,14.864907558783628,461.37888280510504
241,153.67599487304688,2272.514892578125,14.787702493518719,473.9494507114699
242,152.7259979248047,2255.10009765625,14.765659601494686,474.27490066624193
243,152.26998901367188,2249.14990234375,14.770802289489923,472.0220237427301
244,152.75900268554688,2243.409912109375,14.685942384210346,486.55880363812946
245,151.87750244140625,2235.580078125,14.719626292165808,478.5314690404597
246,151.6949920654297,2227.2900390625,14.682686677631496,483.53835779294
247,153.50399780273438,2220.0,14.462164059420054,523.370315173673
248,151.43350219726562,2195.0,14.494811043468255,511.12449694215445
249,150.385498046875,2177.360107421875,14.478524430215964,509.91200848250935
250,150.95449829101562,2183.2099609375,14.462702242424255,514.2978104355433
251,153.00601196289062,2200.6298828125,14.382636698917626,533.7822437884946
252,152.49301147460938,2190.719970703125,14.366035200687788,534.4638711873221
253,152.82949829101562,2199.320068359375,14.390677800770261,531.9167816939811
254,155.05450439453125,2243.070068359375,14.466332836432501,528.1920648564632
255,157.0940704345703,2248.02490234375,14.310055727278723,559.9266620391126
256,157.07049560546875,2243.159912109375,14.281230242908041,564.3675683984787
257,156.6060028076172,2233.050048828125,14.259032277142772,566.1217441463026
258,156.89999389648438,2213.260009765625,14.106182892689182,591.2003424449161
259,158.302001953125,2241.820068359375,14.16166593409983,587.8607852126933
260,158.11300659179688,2237.659912109375,14.152282347564112,588.6211337760532
261,154.7060089111328,2265.85009765625,14.646167357066355,499.14300538397254
262,154.44699096679688,2271.989990234375,14.710484004980124,488.3436799396503
263,154.05474853515625,2277.360107421875,14.782797213824066,475.91757563824956
264,155.23049926757812,2280.419921875,14.690540406908907,494.00815529834733
265,154.25,2262.18994140625,14.665737059359806,494.6000893979607
266,154.42449951171875,2257.010009765625,14.615621335359084,502.91906517748555
267,154.02999877929688,2253.969970703125,14.633318110537312,498.8624929102265
268,153.89549255371094,2303.419921875,14.967429413639813,446.9929305032691
269,153.3365020751953,2290.239990234375,14.936039098578464,450.11727076714794
270,151.0802459716797,2263.030029296875,14.97899354572857,436.7397972308271
271,151.07650756835938,2256.85009765625,14.938458228755826,442.85247932492973
272,149.08499145507812,2240.139892578125,15.025924948676794,423.73761577480207
273,148.9560089111328,2235.0,15.004429941012997,426.5572617539309
274,148.2635040283203,2238.6298828125,15.098994843565087,410.4700180460262
275,147.51950073242188,2247.070068359375,15.232359499610979,388.64607478940695
276,147.5550079345703,2253.93994140625,15.275252076877695,382.4149351905229
277,145.385498046875,2246.18994140625,15.449889924248403,351.1379646839672
278,145.0500030517578,2239.530029296875,15.439710321810537,351.76271034685794
279,144.39450073242188,2222.89990234375,15.394629927513765,356.60110967117805
280,144.99349975585938,2222.300048828125,15.32689432678046,367.97626195531154
281,144.30250549316406,2213.909912109375,15.342144646367577,363.93621208521097
282,145.0,2232.385009765625,15.395758688038793,358.00823288237723
283,143.20050048828125,2231.570068359375,15.583535397922681,326.4522619601229
284,143.74600219726562,2240.090087890625,15.583668788343086,327.74518646224794
285,143.968994140625,2239.81005859375,15.557586353669766,332.03658258719986
286,145.0,2250.9599609375,15.523861799568966,339.43328171050223
287,145.60450744628906,2252.97998046875,15.473284584269031,348.2876510959021
288,146.00698852539062,2242.659912109375,15.359949100788256,365.84788798026545
289,140.63125610351562,2221.199951171875,15.794496989608753,290.6046479461769
290,140.04299926757812,2188.06494140625,15.62423650485767,313.157598456566
291,140.65049743652344,2199.93994140625,15.641181378680146,312.2107870104336
292,140.1094970703125,2189.030029296875,15.623709135136878,313.38872903020535
293,141.2532501220703,2192.550048828125,15.522121062229257,330.4435023915347
294,140.04324340820312,2169.840087890625,15.494071938664662,331.38684377931065
295,139.4449920654297,2160.31005859375,15.492202528005452,330.15502421698136
296,136.76651000976562,2218.68994140625,16.222465143314892,223.59235100485546
297,139.0290069580078,2245.590087890625,16.151953732711913,237.3919045638021
298,140.12081909179688,2277.699951171875,16.255257184014127,224.92247721038746
299,139.84901428222656,2267.639892578125,16.214915094087438,230.0930820400389
300,139.08200073242188,2266.219970703125,16.294128347082648,217.7153183842505
301,137.94900512695312,2257.95751953125,16.368059468448312,205.59649066476356
302,138.1719970703125,2259.800048828125,16.3549785538539,207.76532819596548
303,140.70774841308594,2269.2099609375,16.127114437760852,243.9706462487842
304,142.08074951171875,2288.780029296875,16.109008695144148,249.0992776675115
305,142.00050354003906,2293.219970703125,16.149379146789567,243.21580415856158
306,144.322998046875,2319.989990234375,16.074984733069776,258.22477127033187
307,145.12550354003906,2352.2900390625,16.208660653594357,240.36086693304094
308,145.29425048828125,2337.1923828125,16.085924769617826,258.4940853666802
309,145.1824951171875,2317.43994140625,15.962254537199358,276.23617706382663
310,127.66524505615234,2274.22998046875,17.814010222347136,4.33109502993274
311,126.9834976196289,2275.43994140625,17.91917835041989,-9.142712801754541
312,125.44999694824219,2266.0,18.062973735542617,-27.288672622978638
313,124.87699890136719,2255.25,18.05977097336625,-26.846243933225296
314,122.64408111572266,2241.81005859375,18.278991029974424,-53.57390768893457
315,122.8689956665039,2223.949951171875,18.10017196859175,-31.66784795791419
316,124.281494140625,2210.31005859375,17.78470780285901,7.381256443918474
317,122.56117248535156,2188.760009765625,17.858510696176836,-2.0152891099101993
318,120.85099792480469,2151.760009765625,17.80506612865938,4.220650991553967
319,121.25875091552734,2162.570068359375,17.83434228071415,0.745596507786459
320,120.12445068359375,2148.60009765625,17.886450971714616,-5.689180399746974
321,120.58477783203125,2123.030029296875,17.606119673365015,28.161640284071737
322,122.31099700927734,2168.830078125,17.732093852202784,13.41427542863893
323,124.46150207519531,2192.919921875,17.619262866923414,28.009527449709722
324,124.64900207519531,2082.3798828125,16.705949090200424,141.92247438024094
325,125.13874816894531,2069.739990234375,16.539561251164937,163.3723320407497
326,123.5530014038086,2073.0,16.77822453883422,131.5865743240064
327,124.51739501953125,2087.68505859375,16.766212128564728,134.24984007345654
328,123.4020004272461,2096.635009765625,16.990283808257505,105.23523185476496
329,123.7509994506836,2100.02490234375,16.96976114670199,108.12342755444014
330,124.2979965209961,2105.929931640625,16.94258950734493,112.05824210954951
331,120.364501953125,2044.780029296875,16.988231547646816,102.44913231020327
332,120.04949951171875,2012.58251953125,16.76460566447251,128.98011293946445
333,122.1500015258789,2034.2750244140625,16.65390911995263,145.07320683199202
334,121.79399108886719,2020.199951171875,16.587024804022004,152.7440645856567
335,121.62800598144531,2042.6500244140625,16.794240832376012,127.30811147787325
336,125.22750091552734,2099.360107421875,16.76436958394631,135.34877398528158
337,125.93800354003906,2107.639892578125,16.735535210450195,139.85010825555116
338,118.14250183105469,2237.39990234375,18.938145609471356,-130.1419497739913
339,116.6939926147461,2195.949951171875,18.81802055073727,-114.74900197599901
340,117.32499694824219,2194.9775390625,18.708524152195906,-102.42555263349969
341,117.03399658203125,2188.89990234375,18.703111627991873,-101.58267551364507
342,115.85050201416016,2169.419921875,18.72602953079855,-103.39239179019988
343,115.31550598144531,2180.0,18.904656242420426,-123.59642899845004
344,116.4074935913086,2171.909912109375,18.6578187116945,-95.86274856862211
345,115.0770034790039,2171.320068359375,18.868409870922108,-119.20688118198369
346,117.92049407958984,2219.860107421875,18.82505772002271,-116.59581720774132
347,116.26399993896484,2200.0,18.922452359758264,-126.53412109392876
348,115.48500061035156,2199.47998046875,19.045590066625486,-140.02739737425657
349,114.25887298583984,2178.610107421875,19.06731661611848,-141.21414039098693
350,113.73274993896484,2187.800048828125,19.236324189841685,-159.86842614047566
351,114.74549865722656,2192.64990234375,19.108809739837746,-146.50010301522855
352,111.83900451660156,2037.72998046875,18.220208497709457,-43.86464490183276
353,110.84574890136719,2035.8699951171875,18.366694395549136,-59.872177841418406
354,111.63075256347656,2058.85009765625,18.443395304403477,-68.7309735625498
355,110.69425201416016,2050.989990234375,18.528423589438137,-77.71742652043427
356,109.43699645996094,2046.469970703125,18.699982975609668,-95.81397846056858
357,109.06949615478516,2038.35498046875,18.688588948609738,-94.30989313729366
358,108.79100036621094,2023.5699462890625,18.600527060853803,-84.53467568558231
359,110.5407485961914,2053.1298828125,18.573511658697406,-82.6186678251539
360,108.05250549316406,2024.300048828125,18.73441101239612,-98.54944578624792
361,108.07749938964844,2020.68994140625,18.69667555983248,-94.48972711047996
362,108.51399993896484,2044.6800537109375,18.84254616787691,-110.62770001682462
363,109.1157455444336,2060.570068359375,18.884259627958823,-115.69300806665534
364,109.00050354003906,2059.199951171875,18.891655398779612,-116.39596108368879
365,108.85799407958984,2043.3800048828125,18.771060611210846,-103.13959495685582
366,109.2030029296875,2116.429931640625,19.380693523632587,-169.9832120344828
367,108.69825744628906,2120.0,19.503532529466288,-182.63306712616634
368,106.8010025024414,2112.6416015625,19.781102724332634,-209.40408803674597
369,105.53575134277344,2098.449951171875,19.883782741606137,-217.9728408006796
370,105.74525451660156,2092.52001953125,19.788311344058783,-208.27418967534857
371,105.55000305175781,2081.18994140625,19.7175734839696,-200.45645929443447
372,105.37199401855469,2074.72998046875,19.689576910762607,-197.1986747231823
373,107.19999694824219,2083.0048828125,19.431016251037832,-172.58992125718748
374,109.6810073852539,2083.449951171875,18.99553989191373,-128.40448495701855
375,107.85350036621094,2052.81005859375,19.033318822509614,-130.63932733042623
376,106.20050048828125,2030.93994140625,19.12363813794225,-138.50476371158618
377,105.51600646972656,2018.3499755859375,19.12837723028325,-138.22805261555857
378,105.81949615478516,2032.739990234375,19.209503580143956,-147.15863928212696
379,106.90049743652344,2053.0400390625,19.205149539005436,-148.01272689144173
380,110.9780044555664,2100.25,18.9249212968224,-121.873058461034
381,111.45024108886719,2092.179931640625,18.772323067227656,-105.30799993615084
382,111.79524993896484,2096.2900390625,18.751154813885023,-103.2117976778403
383,111.59849548339844,2101.3701171875,18.829735186708703,-111.83126060950768
384,110.63800048828125,2083.2099609375,18.82906371900813,-110.94929703276317
385,113.0634994506836,2107.570068359375,18.64058762199079,-91.67748693896611
386,113.11199951171875,2101.530029296875,18.579196180500283,-84.76498794331688
387,112.88850402832031,2078.732421875,18.41403108108784,-65.98780545170335
388,110.9280014038086,2037.43994140625,18.36722843305727,-59.96249686301472
389,111.14300537109375,2047.1300048828125,18.41888293417728,-65.78488795070244
390,111.20024108886719,2059.139892578125,18.517404930197365,-76.76517136435915
391,112.12699890136719,2065.18994140625,18.418311036959974,-66.14392036560058
392,111.20875549316406,2039.449951171875,18.338933316246298,-56.92206568480502
393,110.8499984741211,2046.8699951171875,18.46522348482528,-70.79573294873863
394,112.13749694824219,2132.739990234375,19.01897267440128,-133.50512148757286
395,112.33174896240234,2125.93994140625,18.925548307075733,-123.21070387575865
396,112.61395263671875,2133.2900390625,18.943390131632075,-125.48428423339998
397,113.32149505615234,2141.52001953125,18.897738848839733,-120.98639593695826
398,112.4625015258789,2133.02001953125,18.966499860759523,-127.93869480014347
399,114.94825744628906,2148.719970703125,18.692932093443346,-98.92277556158261
400,115.3800048828125,2146.6298828125,18.604869058488585,-89.0660512674791
401,110.53800201416016,2116.030029296875,19.14300955996841,-145.56822213962698
402,108.97550201416016,2081.030029296875,19.096310554517732,-138.67578770655416
403,108.7540054321289,2075.820068359375,19.08729761364836,-137.450293778522
404,108.44449615478516,2071.1298828125,19.098524648556914,-138.32782170781445
405,107.85450744628906,2059.25,19.092850625881304,-137.0611525323069
406,106.62149810791016,2047.5999755859375,19.204381967261327,-147.59153824504017
407,107.15950012207031,2050.389892578125,19.134000160904368,-140.70342202881454
408,108.2645034790039,2091.0,19.313809538742444,-161.4357986944109
409,108.72099304199219,2115.7451171875,19.460318177652393,-177.96919727563193
410,108.97249603271484,2122.14990234375,19.474179078238745,-179.84973487859213
411,107.8584976196289,2113.860107421875,19.598456812151802,-191.59948135656703
