,amd,aapl,Ratio,Spread
0,121.52999877929688,177.381103515625,1.4595664058036886,50.22221051595636
1,121.2750015258789,177.8300018310547,1.4663368344143661,49.29574928988862
2,121.34600067138672,177.1649932861328,1.4599986180501139,50.09372616339854
3,121.74030303955078,177.09500122070312,1.4546949268162148,50.90217397330346
4,122.41999816894531,177.85000610351562,1.4527855641532874,51.420112935921765
5,123.6897964477539,178.77999877929688,1.4453900314632084,52.86821866638908
6,123.27999877929688,178.99000549316406,1.4518981770400772,51.89073636328388
7,125.2249984741211,178.90499877929688,1.428668404545992,55.61836943096469
8,122.69000244140625,177.64999389648438,1.44795819024721,52.125793437465205
9,123.30500030517578,177.76119995117188,1.4416382102203382,53.16636516046444
10,123.27010345458984,178.1999969482422,1.445605965714853,52.66221278675951
11,121.31109619140625,178.00999450683594,1.4673842714764478,49.18335527760942
12,118.81999969482422,177.1925048828125,1.4912683499235102,45.33547977458966
13,119.19999694824219,177.7899932861328,1.4915268274992572,45.44965626939788
14,113.41000366210938,176.2259063720703,1.5538832614547204,36.17015169673908
15,111.69000244140625,176.47000122070312,1.5799981857219596,32.7048112140852
16,110.73500061035156,176.74000549316406,1.596062712954393,30.646264327968737
17,109.7699966430664,176.61000061035156,1.6089095928883503,28.968994437360095
18,109.70999908447266,176.4250030517578,1.6081032223500162,29.041627614262865
19,110.12000274658203,176.46499633789062,1.6024790404699463,29.769495705555443
20,109.3499984741211,174.67999267578125,1.5974393700345706,30.11242312319075
21,107.69999694824219,173.25,1.6086351430748826,28.452266706407556
22,107.54000091552734,172.9250030517578,1.6080063379169056,28.47762054065666
23,107.16000366210938,172.85000610351562,1.6130085871267428,27.840952590770314
24,106.418701171875,172.3350067138672,1.6194052813662132,26.967628890054755
25,107.2698974609375,173.35499572753906,1.6160637777309945,27.541773820495223
26,106.86499786376953,173.03500366210938,1.6191925056948275,27.103463482476002
27,108.19000244140625,174.25999450683594,1.6106848190636838,28.359962278219257
28,107.89019775390625,177.36000061035156,1.643893553841689,24.698477189081956
29,110.0436019897461,177.64500427246094,1.614314699449896,28.446403218816585
30,109.55599975585938,177.66000366210938,1.6216364604222198,27.51821461270677
31,109.2499008178711,177.22959899902344,1.6222403651833086,27.375352317778464
32,109.00980377197266,177.49000549316406,1.6282022290805944,26.66528825855454
33,110.64710235595703,178.2899932861328,1.6113390182832386,28.931659286594368
34,110.52999877929688,178.46499633789062,1.6146294970494337,28.53734279452948
35,108.4800033569336,176.90989685058594,1.6308065207971676,26.253178260061304
36,108.55999755859375,176.49000549316406,1.6257370068372194,26.822884030254016
37,107.125,175.26499938964844,1.6360793408601955,25.36040388968351
38,107.5199966430664,175.64199829101562,1.6335751839175878,25.72316098186758
39,107.52909851074219,175.3800048828125,1.6310004204609971,26.002200512572927
40,106.18000030517578,174.86000061035156,1.6468261452983624,23.995592215090483
41,106.83000183105469,175.0399932861328,1.638490969633682,25.032932731949955
42,102.31999969482422,171.1300048828125,1.672498098057256,20.49651742584777
43,103.5198974609375,170.8350067138672,1.6502625186460465,23.03870320945302
44,102.69999694824219,170.97500610351562,1.6648004983844553,21.36318110327315
45,103.19999694824219,171.7100067138672,1.6638567034065395,21.564588442883462
46,102.8311996459961,171.3800048828125,1.6666148549545339,21.203900822442677
47,103.75,171.6699981689453,1.6546505847609188,22.634651448143956
48,103.63999938964844,171.60000610351562,1.6557314464887485,22.49863262150592
49,104.31500244140625,172.0800018310547,1.6496189215708645,23.28279334179595
50,102.32209777832031,170.86000061035156,1.669825036039799,20.770451022439545
51,101.82980346679688,170.89999389648438,1.6782905208317411,19.80848112224362
52,102.81500244140625,171.19000244140625,1.6650294059854405,21.363568881558763
53,103.38999938964844,171.67999267578125,1.6605086922262824,21.95044207425937
54,104.56999969482422,172.65220642089844,1.6510682502129146,23.188151662590258
55,103.68000030517578,172.1699981689453,1.6605902552292957,22.003554906687356
56,101.58000183105469,170.27999877929688,1.6763141928516825,19.960643764186187
57,101.87000274658203,170.89999389648438,1.6776282447113064,19.883766972590735
58,102.2301025390625,171.65499877929688,1.6791042414704305,19.803162706694906
59,101.05999755859375,170.82000732421875,1.6902831135057046,18.4467629497712
60,100.61799621582031,169.95010375976562,1.689062694065499,18.488879371690587
61,100.875,170.74000549316406,1.6925898933646994,18.18029841164443
62,101.01000213623047,170.13999938964844,1.6843876427225843,19.03313866241615
63,96.94000244140625,166.47999572753906,1.7173508514007423,15.070782183373893
64,96.17140197753906,166.44000244140625,1.7306600405001737,13.671328300087481
65,96.25,166.55999755859375,1.7304934811282469,13.698532809067387
66,97.83000183105469,166.91000366210938,1.706122871696873,16.307579256659636
67,97.56230163574219,166.6649932861328,1.7082929624640455,16.051236450442246
68,97.69000244140625,166.1300048828125,1.7005834858327091,16.825384953043283
69,97.36000061035156,165.77999877929688,1.7027526472886108,16.557358380355737
70,97.55999755859375,169.5749969482422,1.738161143827385,13.136917676014633
71,97.42130279541016,169.0800018310547,1.7355547193423553,13.372163035475722
72,96.4885025024414,167.86000061035156,1.7396891469644715,12.845201036053453
73,96.70010375976562,168.11000061035156,1.7384676342022471,12.991491235214085
74,95.27999877929688,166.93080139160156,1.7520025559432888,11.5110952669813
75,94.77999877929688,167.11000061035156,1.7631357117811441,10.395488098269425
76,95.11000061035156,167.63999938964844,1.7625906667421771,10.483521995175721
77,97.45999908447266,168.69000244140625,1.7308639854920949,13.834633450548466
78,97.94000244140625,169.69000244140625,1.732591364217346,13.733591369430485
79,96.96990203857422,170.44009399414062,1.7576597522635453,11.16668035774984
80,97.17400360107422,170.55999755859375,1.7552019185994336,11.429021444745985
81,97.08000183105469,170.27999877929688,1.7540172596579662,11.532972214529309
82,98.03990173339844,170.8000030517578,1.7421478401336747,12.810683741513003
83,97.75,170.39999389648438,1.7432224439538044,12.667760321062389
84,95.52999877929688,168.47000122070312,1.7635298165335442,10.44009941286069
85,95.9800033569336,168.25,1.7529693073077561,11.502876361600329
86,95.30020141601562,166.9600067138672,1.7519376059346796,11.519725763982962
87,94.7699966430664,166.55999755859375,1.7575182384559014,10.926758990261618
88,94.75990295410156,166.66929626464844,1.75885887457459,10.798556663024698
89,94.0000991821289,165.86500549316406,1.7645194732379383,10.179874849536645
90,93.05999755859375,165.27999877929688,1.776058490386602,9.004244295303039
91,94.23999786376953,166.14999389648438,1.7630517578816771,10.344172511563642
92,93.12999725341797,164.6300048828125,1.7677441183084583,9.785334733244042
93,92.62999725341797,163.7501983642578,1.7677880084166318,9.728733301836854
94,93.68000030517578,164.5050048828125,1.7560312163419545,10.94038919358266
95,94.72000122070312,165.47000122070312,1.7469383349684338,11.923123106226882
96,93.69999694824219,164.82000732421875,1.7590182784665584,10.662836783256267
97,93.9000015258789,165.11000061035156,1.7583599353280854,10.747415250179046
98,95.7300033569336,166.27499389648438,1.7369162025046696,13.00967849013503
99,96.58999633789062,167.22999572753906,1.7313386693021082,13.665285187639483
100,95.85009765625,166.5,1.7370874320558733,13.009586899869362
101,95.62000274658203,166.12669372558594,1.737363406753554,12.951967768965744
102,95.86000061035156,166.3699951171875,1.7355517844553594,13.158138192579486
103,96.72000122070312,167.49000549316406,1.7316997867997592,13.648750633613474
104,96.93000030517578,167.4600067138672,1.7276385658375502,14.072039037280149
105,95.7699966430664,168.0800018310547,1.7550381927806344,11.279570617724431
106,94.69000244140625,166.7899932861328,1.7614319250793316,10.546948849951718
107,93.9000015258789,166.4842071533203,1.7729947225553255,9.373208707210296
108,94.22000122070312,167.43499755859375,1.7770642686194633,9.021718818374381
109,93.55999755859375,167.1300048828125,1.7863404151773745,8.09064614174929
110,93.8407974243164,167.34500122070312,1.7832862231980566,8.401536257080522
111,94.0199966430664,167.22999572753906,1.7786641320824979,8.852148896373507
112,93.70369720458984,170.69500732421875,1.8216464495688829,4.7947666821779364
113,92.81999969482422,171.19000244140625,1.844322376688739,2.6447688179783597
114,91.2240982055664,169.73500061035156,1.8606377475814224,1.110940965239024
115,91.66780090332031,168.97000122070312,1.8432862963398835,2.706913822080054
116,90.16000366210938,167.40499877929688,1.8567545694283336,1.448089616285273
117,89.94999694824219,166.72000122070312,1.8534742287610626,1.7397832620578129
118,89.83989715576172,166.43499755859375,1.8525733313121868,1.8185902822314688
119,89.33999633789062,165.47999572753906,1.8522498602046187,1.8373699131922763
120,90.1592025756836,165.92999267578125,1.8404110499590136,2.9215954324054962
121,89.2699966430664,164.6313018798828,1.8441952287523662,2.5549672193919264
122,88.80500030517578,164.07000732421875,1.847531183608997,2.2454092400481045
123,88.62999725341797,163.47560119628906,1.8444725968891387,2.512066870110573
124,88.41000366210938,163.14999389648438,1.845379336483468,2.4256666742312234
125,88.12999725341797,161.8300018310547,1.836264687104349,3.2212582853830725
126,90.61000061035156,160.89999389648438,1.7757421124893213,8.795855938682905
127,89.94000244140625,159.6199951171875,1.77473861223404,8.8210714942592
128,89.2699966430664,159.70809936523438,1.7890456521893339,7.478169734040364
129,89.43000030517578,160.1199951171875,1.7904505710699468,7.365931384531706
130,89.80000305175781,161.01089477539062,1.792994312957753,7.167978753142876
131,89.87100219726562,162.2100067138672,1.8049204164633486,6.101835143254334
132,90.70999908447266,162.85000610351562,1.7952817522560374,7.0331224639537595
133,86.7300033569336,159.5800018310547,1.8399630537809397,2.8493274562509328
134,86.22799682617188,159.02999877929688,1.8442965699398943,2.459164695332646
135,86.88999938964844,159.4499969482422,1.8350788130772864,3.2789754530565176
136,86.20999908447266,158.46499633789062,1.838127804439704,2.990460679921881
137,86.51000213623047,158.74000549316406,1.834932395946429,3.2773020100061103
138,85.48999786376953,157.35000610351562,1.8405662654742,2.7570211801995583
139,85.08000183105469,156.72000122070312,1.8420310043235029,2.6191789740380216
140,84.9000015258789,155.72000122070312,1.8341578141578376,3.282071540513698
141,85.2699966430664,157.85000610351562,1.851178753580389,1.844999396064111
142,86.47000122070312,159.50999450683594,1.8446859287038517,2.43239864572314
143,85.87000274658203,158.88999938964844,1.8503551217828846,1.9287070806466602
144,86.06999969482422,157.58999633789062,1.8309515150070022,3.603267597008653
145,85.19000244140625,156.74000549316406,1.8398873224703798,2.805185593644808
146,84.9000015258789,156.4600067138672,1.8428740153340943,2.5420660473496355
147,85.25409698486328,159.52499389648438,1.871170999850104,0.14023447040918313
148,86.44000244140625,161.4149932861328,1.867364515584653,0.47121767558076044
149,86.69000244140625,162.2801055908203,1.8719587151990842,0.07430934587421234
150,88.55989837646484,163.4600067138672,1.8457564847128072,2.3963790612078526
151,89.47000122070312,163.0930938720703,1.8228802017086705,4.467746980260017
152,90.0199966430664,163.9199981689453,1.820928730078673,4.670882855272254
153,89.70999908447266,164.05499267578125,1.8287258315687187,3.9553199917643838
154,89.05999755859375,163.1199951171875,1.831574215010153,3.672984357717411
155,88.45010375976562,162.00999450683594,1.8316540921971354,3.64076616435878
156,87.91999816894531,160.3907928466797,1.8242811213266399,4.267177645388273
157,87.43000030517578,160.10000610351562,1.8311792925161163,3.6402885983560793
158,86.70999908447266,159.97000122070312,1.844885283240065,2.4218637470712565
159,86.0436019897461,158.75,1.844994820404176,2.3938258931074756
160,85.5,157.64999389648438,1.8438595777366593,2.4757655469964277
161,88.33000183105469,156.38999938964844,1.770519598638404,9.035832479844913
162,87.31990051269531,155.86000061035156,1.784931037429335,7.674097449584423
163,88.19999694824219,156.17550659179688,1.7706974149153802,9.006850066097513
164,86.30000305175781,154.43710327148438,1.7895376339542168,7.18691460731597
165,85.93499755859375,153.82000732421875,1.7899576621194224,7.120422463424433
166,88.38999938964844,156.5301055908203,1.7709028925409398,9.008090660364019
167,89.87000274658203,157.9199981689453,1.7572047773744102,10.389971901044788
168,91.28009796142578,157.85000610351562,1.7292926895216714,13.100812705240259
169,90.94989776611328,159.34800720214844,1.75204163078806,10.984407430668256
170,90.25,159.13999938964844,1.7633240929600935,9.881635578470195
171,91.42500305175781,159.89999389648438,1.7489744441787034,11.3222054694252
172,90.61499786376953,158.9499969482422,1.7541246007333953,10.755211822582226
173,91.125,159.30799865722656,1.748235924907836,11.352350223325345
174,91.13999938964844,159.47999572753906,1.7498353828785804,11.208444248435598
175,93.70390319824219,160.0,1.7075062461539112,15.490159794584088
176,92.48580169677734,159.53619384765625,1.7249803853212993,13.672686087263486
177,93.58499908447266,161.4499969482422,1.725169616153039,13.817477331507973
178,94.22769927978516,161.8699951171875,1.717859996098979,14.601138307228013
179,94.69000244140625,162.27000427246094,1.713697329059347,15.066937863623593
180,98.55120086669922,164.9499969482422,1.6737492338764524,19.618258991491558
181,99.45500183105469,166.1199951171875,1.6703030723319212,20.140913638957585
182,94.44999694824219,160.1699981689453,1.6958179284718997,16.717457863472504
183,93.31500244140625,159.32000732421875,1.7073354032676358,15.44181294947063
184,95.42040252685547,157.8000030517578,1.6537344097594433,20.90484397766167
185,95.72989654541016,157.55999755859375,1.645880787971541,21.72447478970625
186,93.1500015258789,156.47500610351562,1.6798175366647072,17.977797832072156
187,92.36990356445312,155.0800018310547,1.678901848401782,17.911822238876795
188,93.9000015258789,156.8000030517578,1.6698615602103437,19.057412808772796
189,95.97000122070312,157.74000549316406,1.6436386734059518,21.994138708670647
190,97.6500015258789,159.17999267578125,1.6301074264048614,23.70048280946341
191,96.33000183105469,158.4600067138672,1.6449704526298798,21.94835235501617
192,96.12010192871094,158.47000122070312,1.6486665956537896,21.545253973678427
193,94.91999816894531,156.89500427246094,1.6529183238416012,20.872677519073278
194,94.51499938964844,156.47999572753906,1.655610186087323,20.52919791067825
195,95.33000183105469,157.27999877929688,1.6498478522850648,21.25554438966273
196,90.41100311279297,153.2100067138672,1.6945947001907369,16.113157443827333
197,87.73999786376953,152.25669860839844,1.7353168716142604,12.06416445014517
198,89.08999633789062,153.27499389648438,1.7204512313050282,13.57416776926604
199,88.04989624023438,153.33200073242188,1.7414217083694514,11.56924493292567
200,85.78500366210938,152.19000244140625,1.7740863314624709,8.469516392009496
201,86.4749984741211,152.3800048828125,1.762127870154452,9.571747205403682
202,86.33999633789062,152.14999389648438,1.7622191377104888,9.548924044475712
203,89.94010162353516,155.39999389648438,1.7278165255688342,13.041258464830321
204,86.41999816894531,153.72999572753906,1.7788706200503177,8.118750914643272
205,85.98999786376953,153.75,1.7879986489077473,7.293435233677059
206,86.77100372314453,154.6470947265625,1.7822439304722864,7.859020698485665
207,88.33350372314453,155.53500366210938,1.7607702299411585,9.897386606569654
208,89.26000213623047,155.2100067138672,1.7388528232049834,11.957544514093314
209,88.70999908447266,154.52999877929688,1.741968215241984,11.607497988325008
210,92.1449966430664,153.4001007080078,1.6647686396063333,19.170514103547703
211,91.55999755859375,152.86000061035156,1.6695063858267245,18.615018614362725
212,91.1050033569336,151.5399932861328,1.663355333981224,19.08290556333924
213,89.97000122070312,148.55999755859375,1.651217022818139,19.937251243698455
214,89.6500015258789,147.37010192871094,1.6438382534346103,20.527846357143716
215,88.89209747314453,146.55999755859375,1.6487404586540604,19.918535966683322
216,87.91999816894531,146.58999633789062,1.6673111850640194,18.067974154177335
217,86.36499786376953,144.69000244140625,1.6753315118427659,17.055738754742208
218,87.44999694824219,144.9499969482422,1.6575186049924246,18.827747784709373
219,86.1050033569336,141.75999450683594,1.6463618719018462,19.49882484301733
220,85.8927001953125,141.82989501953125,1.651245038251475,19.031319593633953
221,84.18000030517578,139.94000244140625,1.6623901393927898,17.71364058571325
222,85.51000213623047,140.92999267578125,1.6481112051811002,19.214498927465172
223,87.08999633789062,142.58999633789062,1.6372718146028142,20.51353352801229
224,92.23999786376953,146.16000366210938,1.5845620885418386,26.58853094609114
225,94.1500015258789,147.64540100097656,1.5681932937663674,28.68021883453497
226,95.48500061035156,147.4149932861328,1.5438549755860975,31.410834061162774
227,95.37000274658203,146.8249969482422,1.5395301742665017,31.785460571328542
228,93.78990173339844,145.49000549316406,1.551233158413208,30.161213725430798
229,96.38929748535156,147.6699981689453,1.5320165414774078,32.84941074410162
230,95.12000274658203,147.1300048828125,1.546783017603512,31.012248661777306
231,98.00900268554688,146.5,1.494760644285221,37.052818565161914
232,94.93890380859375,145.02000427246094,1.5275087288224398,32.7830843016051
233,95.50340270996094,145.7301025390625,1.525915291014683,33.13018855297349
234,96.0,146.58999633789062,1.526979128519694,33.20033005478956
235,96.368896484375,147.2386932373047,1.527865303108224,33.242508356738995
236,95.31999969482422,146.05999755859375,1.5323121907912118,32.45681345060024
