,pfe,mrk,Ratio,Spread
826,46.150001525878906,87.09500122070312,1.8872155653529947,7.105371582282416
827,45.89500045776367,87.06999969482422,1.897156527429456,6.6098705103847095
828,45.68000030517578,86.86399841308594,1.9015761346928843,6.377018187424383
829,45.869998931884766,87.2699966430664,1.902550657841939,6.358840994849629
830,46.064998626708984,87.33999633789062,1.8960164754514928,6.686870408185015
831,46.20000076293945,87.53009796142578,1.8945908336789543,6.772332189668987
832,46.029998779296875,87.69000244140625,1.9050620197028332,6.265423382345261
833,45.20000076293945,86.23999786376953,1.907964522303277,6.021254179234347
834,45.26499938964844,86.1500015258789,1.903236555562185,6.243924291019326
835,45.06169891357422,86.01499938964844,1.908827262696427,5.963953946122643
836,45.165000915527344,86.1500015258789,1.907450454545685,6.039809594800857
837,45.165000915527344,86.16300201416016,1.9077382988502951,6.026809106519607
838,45.40999984741211,86.52999877929688,1.9055273963897221,6.159898797651721
839,45.459999084472656,86.6500015258789,1.9060713433994576,6.141953399178917
840,44.790000915527344,86.36000061035156,1.9281089271068346,5.064368719794103
841,44.810001373291016,86.00990295410156,1.9194354009854535,5.455290872583106
842,44.81700134277344,86.08999633789062,1.920922724825995,5.389485673258875
843,44.65999984741211,85.86000061035156,1.9225257703471947,5.299013385528852
844,44.560001373291016,85.78500366210938,1.9251571144144615,5.169895637552571
845,44.709999084472656,85.97000122070312,1.9228361212505518,5.291070123286531
846,44.790000915527344,86.02999877929688,1.9207411703685155,5.394370550848791
847,44.79999923706055,86.0875015258789,1.92159604892724,5.357276159297996
848,44.6349983215332,85.87000274658203,1.9238267273588285,5.2379786820055045
849,44.654998779296875,85.93000030517578,1.9243086475016316,5.218805619950757
850,44.54499816894531,85.97000122070312,1.9299585757001418,4.954273866697164
851,44.23500061035156,85.3550033569336,1.9295806980719115,4.93651150030351
852,44.220001220703125,85.2300033569336,1.927408435190866,5.030895074518384
853,43.900001525878906,84.5199966430664,1.925284594654106,5.087725416714619
854,44.540000915527344,86.69999694824219,1.9465647769669714,4.214077854880756
855,44.689998626708984,87.0,1.9467442979066112,4.220246847450653
856,44.904998779296875,87.5999984741211,1.9507850095858024,4.059101978028167
857,44.875,87.83999633789062,1.9574372442983983,3.757871262688397
858,44.68000030517578,87.71499633789062,1.9631825366780407,3.484842154528806
859,44.779998779296875,87.93000030517578,1.9635998816915652,3.4739528834621183
860,44.56999969482422,87.51000213623047,1.9634283763836944,3.4653055184627135
861,44.1150016784668,87.56929779052734,1.985023109117805,2.477277873952275
862,43.880001068115234,86.94000244140625,1.9813126783303554,2.626895121835773
863,43.65999984741211,86.2074966430664,1.9745189405486507,2.9103392447231187
864,43.724998474121094,86.45999908447266,1.9773585386319574,2.790510577211222
865,43.869998931884766,86.45500183105469,1.9707090024162068,3.0914795906795547
866,43.939998626708984,86.37999725341797,1.9658625387601123,3.3093660129645173
867,44.099998474121094,86.79000091552734,1.9680272997391992,3.2259505366906183
868,44.189998626708984,86.36000061035156,1.954288375065812,3.839657183053646
869,44.125,86.23580169677734,1.9543524463858888,3.831182322733511
870,43.91999816894531,86.29499816894531,1.964822444595689,3.3535406008981568
871,43.744998931884766,86.06999969482422,1.967539188395995,3.2213344633986623
872,43.83000183105469,86.1500015258789,1.9655486636288344,3.3148386892538753
873,43.86000061035156,86.41999816894531,1.9703601679510467,3.1060748977576935
874,43.86000061035156,86.36000061035156,1.9689922345776123,3.1660724563514435
875,44.130001068115234,86.86000061035156,1.9682755157037501,3.2171914799131827
876,43.95500183105469,86.3949966430664,1.9655327731559187,3.3249908355777364
877,43.82500076293945,85.77999877929688,1.9573302290010821,3.674633365082016
878,43.95500183105469,86.0999984741211,1.9588214056970077,3.619989004523049
879,44.08000183105469,86.1500015258789,1.954401042360792,3.8251332162765976
880,44.14500045776367,86.02999877929688,1.9488050263269845,4.077809736752982
881,44.150001525878906,85.87999725341797,1.9451867335288462,4.238019333385779
882,44.439998626708984,86.48999786376953,1.9462196340345514,4.2199544566583995
883,44.459999084472656,86.55999755859375,1.9469185636763593,4.190779258373183
884,44.470001220703125,86.63999938964844,1.9482796719446223,4.131193568826276
885,44.599998474121094,86.83999633789062,1.9470851862983596,4.196544168372782
886,44.2599983215332,86.47000122070312,1.9536828852213055,3.872538417350313
887,44.480201721191406,86.94000244140625,1.9545775216209509,3.852011555356711
888,44.38999938964844,86.77999877929688,1.9549448067695538,3.8278961930218145
889,44.0,86.31999969482422,1.9618181748823686,3.491837061175275
890,44.060001373291016,86.52999877929688,1.9639127572009336,3.4043114663196263
891,44.349998474121094,86.9000015258789,1.9594138560475125,3.626244453361778
892,44.20289993286133,86.64990234375,1.9602764179581058,3.576089313339139
893,44.11000061035156,86.55999755859375,1.9623667277456394,3.4763700351319926
894,44.1150016784668,86.47000122070312,1.9601042260168484,3.5765744437764937
895,44.189998626708984,86.70999908447266,1.9622086847512155,3.489658708932552
896,44.279998779296875,86.68000030517578,1.957542969619571,3.7033638294166593
897,44.45000076293945,87.06999969482422,1.9588301057447794,3.6603687671114784
898,44.470001220703125,86.83499908447266,1.9526646435990291,3.9361938740020577
899,44.375,86.83499908447266,1.956845049790933,3.742279462060921
900,44.20000076293945,86.4000015258789,1.9547511320027635,3.8200724090340685
901,44.150001525878906,86.47000122070312,1.95855035633505,3.6480153661006227
902,43.849998474121094,86.16999816894531,1.9651083504552496,3.335658756249927
903,43.779998779296875,86.75,1.981498456345851,2.612775080546996
904,43.9900016784668,86.86000061035156,1.9745396066413365,2.931427790616695
905,43.54499816894531,86.36000061035156,1.9832358305606803,2.523096368957823
906,43.689998626708984,86.45999908447266,1.978942591030825,2.719069654887093
907,43.91999816894531,87.19999694824219,1.985428064291201,2.4485418216012818
908,44.2400016784668,87.79000091552734,1.9844032003791243,2.511722012463636
909,44.130001068115234,87.56999969482422,1.9843643230295593,2.5071923954405264
910,44.27000045776367,88.2300033569336,1.9929975704678498,2.132952422627625
911,44.38999938964844,88.37000274658203,1.9907637747611582,2.2378922257366582
912,44.54499816894531,88.52999877929688,1.9874284974382566,2.3942763081034144
913,44.275001525878906,88.18000030517578,1.991643077722634,2.1931635451393277
914,44.220001220703125,88.05000305175781,1.9911804753757933,2.210895379694165
915,44.369998931884766,88.12999725341797,1.9862519579662823,2.437073222361718
916,44.470001220703125,88.4000015258789,1.9878569619810142,2.3711914325958077
917,43.94499969482422,88.23210144042969,2.007784777634702,1.4674698967066746
918,43.790000915527344,88.33999633789062,2.0173554348240823,1.0431948841641514
919,43.89139938354492,88.48999786376953,2.0161124754875055,1.1001656913966826
920,44.04999923706055,88.58000183105469,2.0108967846821155,1.3338922730540332
921,44.185001373291016,88.48400115966797,2.0025800251113006,1.7054563494598938
922,44.310001373291016,88.56500244140625,1.998758738355424,1.8796023312329737
923,44.119998931884766,88.4000015258789,2.003626556345942,1.6567744228780583
924,43.397499084472656,87.5999984741211,2.018549463037233,0.9820266029992553
925,43.39459991455078,87.7699966430664,2.0226018171822338,0.8061107118777784
926,43.46500015258789,87.87000274658203,2.021626652205367,0.8498040330478887
927,43.380001068115234,87.87000274658203,2.025587841932245,0.6763057626145326
928,43.209999084472656,87.7300033569336,2.030317176943867,0.4693008249197135
929,43.209999084472656,87.5999984741211,2.0273085010455327,0.5993057077322135
930,43.09000015258789,87.41999816894531,2.0287769287393482,0.5343668201505238
931,42.400001525878906,87.63999938964844,2.066981043294473,-1.0940444920037606
932,42.415000915527344,88.08999633789062,2.0768594703871033,-1.5134250144608359
933,42.5,88.18000030517578,2.0748235365923713,-1.429930711312636
934,42.41999816894531,87.9800033569336,2.074021856543636,-1.3932317492264588
935,42.154998779296875,87.3499984741211,2.072114838181904,-1.3041378192218076
936,41.97999954223633,87.21499633789062,2.077536857763495,-1.526340294611927
937,42.35499954223633,87.6500015258789,2.0694133508011134,-1.1959036920661248
938,42.30500030517578,91.0999984741211,2.153409710836842,-4.747957988417554
939,42.025001525878906,90.18000030517578,2.1458654855644235,-4.399487198065188
940,41.974998474121094,90.16500091552734,2.148064423900263,-4.486552943002536
941,41.83729934692383,90.2125015258789,2.156269714682527,-4.81512199729238
942,41.900001525878906,90.45999908447266,2.1589497801951487,-4.934633240873438
943,41.89500045776367,90.87000274658203,2.168993955214116,-5.354844973736689
944,41.77000045776367,90.47989654541016,2.1661454525694865,-5.219886036076176
945,41.5,90.36000061035156,2.177349412297628,-5.651109124579321
946,42.064998626708984,91.18000030517578,2.167597843383298,-5.3178459914637415
947,42.244998931884766,91.3949966430664,2.1634512712482343,-5.165429646979874
948,42.48609924316406,91.83000183105469,2.161412873078245,-5.108306157730951
949,42.33000183105469,91.58000183105469,2.163477388840285,-5.1769287780582545
950,41.81999969482422,91.1500015258789,2.1795792011246697,-5.787933668435699
951,41.915000915527344,91.08000183105469,2.1729691003612563,-5.524019561670343
952,42.72999954223633,91.36000061035156,2.138076330191557,-4.1404609860046975
953,42.5099983215332,91.08000183105469,2.1425548206836464,-4.30952388216032
954,42.38999938964844,90.9386978149414,2.1452866035461295,-4.41315905880451
955,42.35499954223633,90.68000030517578,2.140951511869333,-4.225902471363
956,42.279998779296875,90.56999969482422,2.1421476421416874,-4.268991776413571
957,42.25,90.6500015258789,2.145562166292992,-4.410226459038483
958,42.029998779296875,90.41000366210938,2.1510827096821976,-4.61929027072145
959,42.04499816894531,90.22000122070312,2.145796293251837,-4.398671403530088
960,42.65999984741211,91.33000183105469,2.140881438296467,-4.253344051356066
961,42.790000915527344,91.625,2.1412712792616873,-4.282986886036127
962,43.09000015258789,92.11000061035156,2.137618943703337,-4.155635621255726
963,42.875,92.1500015258789,2.1492711726152516,-4.6344901414816775
964,42.970001220703125,92.20999908447266,2.145915672910093,-4.500573288134291
965,42.959999084472656,92.4800033569336,2.1527003102371878,-4.790993702103009
966,42.57500076293945,92.36900329589844,2.1695596392403003,-5.465843786633172
967,42.5,92.12000274658203,2.1675294763901656,-5.369933152718886
968,42.599998474121094,92.04000091552734,2.1605634791616333,-5.08581662544573
969,42.7400016784668,92.05999755859375,2.1539539996081767,-4.820041792739104
970,42.8650016784668,92.30000305175781,2.1532718870305017,-4.804900022391806
971,43.022499084472656,92.51499938964844,2.1503864572813303,-4.698416103062172
972,42.92499923706055,92.43000030517578,2.1532906685615885,-4.812431572669311
973,43.47840118408203,93.37789916992188,2.1476847498272007,-4.630738498180278
974,43.55500030517578,93.26000213623047,2.1412008146662345,-4.3564890154133025
975,43.65999984741211,93.63999938964844,2.1447549179320218,-4.522163501858913
976,43.75,94.12000274658203,2.1513143484933037,-4.81846051760526
977,43.540000915527344,93.66000366210938,2.1511254408060454,-4.787106967077321
978,43.6349983215332,94.05000305175781,2.1553800084677803,-4.98319973126118
979,43.65999984741211,94.1500015258789,2.1564361395997467,-5.032165638089381
980,43.8650016784668,94.81169891357422,2.1614429564724493,-5.275417776117322
981,43.75,94.58999633789062,2.1620570591517856,-5.288454108913854
982,43.79499816894531,95.11000061035156,2.1717092039472514,-5.716609104019454
983,44.04999923706055,95.13500213623047,2.159704966718606,-5.221108032121748
984,44.349998474121094,94.88999938964844,2.139571649478595,-4.363753410407753
985,44.03499984741211,94.63999938964844,2.1491994939841095,-4.756721711324829
986,44.11000061035156,94.66500091552734,2.146111983805136,-4.628633321801601
987,43.32490158081055,93.70999908447266,2.1629593066629993,-5.27615844252945
988,43.20500183105469,93.80000305175781,2.1710449965618723,-5.610899154181837
989,42.900001525878906,93.38569641113281,2.176822682740443,-5.819152459442691
990,42.974998474121094,93.69999694824219,2.1803374118713914,-5.98037086762649
991,42.90999984741211,93.30500030517578,2.174434878512426,-5.718047998454438
992,43.06990051269531,93.25,2.165085103284916,-5.3366619558334065
993,43.119998931884766,93.29000091552734,2.1634972918922024,-5.274403074861283
994,43.36790084838867,93.0999984741211,2.146749016042823,-4.578388668533478
995,43.2599983215332,93.11000061035156,2.1523348179143342,-4.808639080389014
996,43.2400016784668,92.97000122070312,2.150092451707778,-4.709456400803035
997,43.25,92.98999786376953,2.150057754075596,-4.709044688838219
998,42.882198333740234,92.83000183105469,2.164767792653366,-5.299797365412161
999,42.904998779296875,92.86000061035156,2.1643165890301734,-5.283256374384095
1000,42.88999938964844,92.91999816894531,2.1664723593204736,-5.3738703587629715
1001,44.880001068115234,94.08999633789062,2.096479369398598,-2.4819206665577127
1002,44.5723991394043,94.5999984741211,2.1223896469707824,-3.619793125679479
1003,44.685001373291016,95.08000183105469,2.1277833480807637,-3.8699552678813802
1004,44.915000915527344,95.6050033569336,2.1285762308396716,-3.9254867632765666
1005,44.67499923706055,95.41000366210938,2.1356464530828947,-4.220373240443834
1006,45.125,95.91999816894531,2.1256509289516967,-3.811836041343568
1007,44.97999954223633,95.69999694824219,2.1276122259267622,-3.887806580690807
1008,45.439998626708984,96.94000244140625,2.1333627942591153,-4.18887201288743
1009,45.650001525878906,97.41000366210938,2.1338444776806376,-4.230219913169279
1010,45.7400016784668,97.87000274658203,2.1397026487792346,-4.506512656454703
1011,45.630001068115234,97.25,2.1312732352302124,-4.111040747598921
1012,45.6349983215332,97.3499984741211,2.133231117665798,-4.2008389374426685
1013,45.7599983215332,97.58999633789062,2.132648599595072,-4.1856895377008385
1014,45.540000915527344,97.37000274658203,2.138120351099569,-4.414749835368184
1015,45.665000915527344,97.91419982910156,2.1441847775329412,-4.703799654376354
1016,45.61000061035156,97.62999725341797,2.1405392665410323,-4.531862497555892
1017,45.337501525878906,97.69000244140625,2.1547284070262283,-5.148086851244571
1018,45.71500015258789,98.22119903564453,2.14855515055892,-4.908741512810096
1019,45.6349983215332,97.9749984741211,2.1469267465249557,-4.8258389374426685
1020,45.64500045776367,97.71499633789062,2.140760113000951,-4.545420659704419
1021,45.619998931884766,97.77999877929688,2.143358199663534,-4.661455668403562
1022,46.295501708984375,98.69499969482422,2.1318485825086304,-4.197635103360582
1023,46.529998779296875,98.9000015258789,2.125510511938453,-3.923986648081936
1024,46.55500030517578,98.9000015258789,2.1243690447336037,-3.872954080789043
1025,46.400001525878906,98.4800033569336,2.1224137956548956,-3.7693360269253304
1026,46.43000030517578,98.55999755859375,2.1227653868356056,-3.788097377015262
1027,46.06010055541992,98.45999908447266,2.137641861332993,-4.443130174284121
1028,46.060001373291016,98.43000030517578,2.1369951665319045,-4.413333843377487
1029,45.936798095703125,100.76000213623047,2.193448527394325,-6.994815507489619
1030,45.939998626708984,100.25,2.18219423153652,-6.478280517435721
1031,45.810001373291016,100.2249984741211,2.1878409838371256,-6.718626539345522
