,bmy,abt,Ratio,Spread
0,59.70563888549805,134.84719848632812,2.258533716470812,-41.87761645885927
1,59.860816955566406,132.7523651123047,2.217683818295436,-39.53703428475509
2,59.59894943237305,133.03759765625,2.2322138044934468,-40.236975102727364
3,60.2293701171875,136.69619750976562,2.2695936757066795,-42.89720497541396
4,60.180877685546875,136.86338806152344,2.2742005986794163,-43.141190894477425
5,60.41365051269531,139.12542724609375,2.3028806580204577,-45.03459781716993
6,60.471839904785156,138.15176391601562,2.284563594121495,-43.96878246279348
7,60.41365051269531,138.85987854003906,2.298485149657677,-44.769049111115244
8,60.636722564697266,138.6730194091797,2.2869478023193026,-44.228920416541875
9,60.471839904785156,138.4173126220703,2.2889548728798856,-44.234331168848165
10,60.0160026550293,136.745361328125,2.2784816595356143,-43.284269618152415
11,60.25847244262695,133.5293426513672,2.2159430406819984,-39.684262022524116
12,60.28756332397461,132.9293975830078,2.2049223795738593,-39.0382469831867
13,60.15058898925781,132.90972900390625,2.2096164183469984,-39.23549873557065
14,61.47140121459961,133.32278442382812,2.1688587178677103,-37.55684094262207
15,63.692317962646484,133.02774047851562,2.088599453336463,-33.744627169953695
16,64.06409454345703,133.46047973632812,2.083233684756084,-33.58859993136587
17,63.41836929321289,131.51316833496094,2.073739356603665,-32.663895689370044
18,63.203125,127.96009063720703,2.0245848704032756,-29.45169107218734
19,63.525997161865234,126.48951721191406,1.9911457177069853,-27.469798964280894
20,63.48685836791992,124.92023468017578,1.9676550059578677,-25.96249884825657
21,63.32052993774414,124.40701293945312,1.9647184422140553,-25.71268425080491
22,63.18355941772461,123.08448028564453,1.9480460015222911,-24.607065887310707
23,62.16604995727539,124.18988037109375,1.9977122634692928,-27.32385171087388
24,61.25615692138672,122.20608520507812,1.995000851292576,-26.781014804443284
25,61.109397888183594,121.66324615478516,1.990908933146444,-26.470591689564312
26,60.894161224365234,118.50495910644531,1.9460808183203713,-23.65316563945343
27,62.479129791259766,118.8701400756836,1.902557549582139,-21.508300419120967
28,63.50642776489258,123.71614074707031,1.9480884864927432,-24.727413707294115
29,63.48685836791992,125.79863739013672,1.9814909829229022,-26.840901558217507
30,63.78037643432617,125.5420150756836,1.9683486064863944,-26.119447372936374
31,63.3988037109375,128.34500122070312,2.024407302792074,-29.5267137417981
32,62.6845817565918,128.41409301757812,2.048575413906695,-30.726887966715022
33,63.58468246459961,128.01930236816406,2.0133670155455765,-28.906646743986666
34,64.75874328613281,126.38094329833984,1.9515657173878878,-25.40897831436376
35,64.4652328491211,126.97311401367188,1.9696370958722598,-26.46596881818156
36,65.68819427490234,128.7891387939453,1.960613169772458,-26.345242466040585
37,65.07182312011719,126.0947265625,1.937777681896811,-24.626950582181163
38,65.4338150024414,123.85430908203125,1.8928180953137168,-21.813262209240573
39,65.3653335571289,121.17963409423828,1.853882287441064,-19.247038325433675
40,66.30458068847656,122.36399841308594,1.8454833307520222,-18.94395757291083
41,66.13825225830078,122.06790161132812,1.8456475253472973,-18.911267914424
42,65.93279266357422,119.00831604003906,1.8049943166716096,-16.17705981977765
43,66.08934783935547,115.26771545410156,1.7441194265418507,-12.188529570984281
44,65.99149322509766,115.97832489013672,1.757473868556565,-13.054107128646601
45,66.46112060546875,115.72171783447266,1.7411942016660866,-12.053771496126169
46,65.6490707397461,117.17255401611328,1.784831874934266,-14.790615939238032
47,67.31230926513672,120.81446075439453,1.7948345863238473,-15.798523738862835
48,67.18511962890625,119.04779052734375,1.7719368691296293,-14.23327823936908
49,67.14598083496094,116.62972259521484,1.7369576130234914,-11.877192722954144
50,67.36122131347656,118.79117584228516,1.7634949831071325,-13.697778930624375
51,67.6156005859375,119.39322662353516,1.76576449205372,-13.896980256760324
52,67.86019897460938,119.8274917602539,1.7657992987183644,-13.94388550112239
53,67.28295135498047,117.31073760986328,1.7435432787562999,-12.341293447288189
54,66.27522277832031,114.5965805053711,1.7291014002122294,-11.223032518152573
55,66.65679168701172,116.84686279296875,1.752962598944538,-12.869040623079153
56,66.94052124023438,115.4749755859375,1.7250384885938363,-11.047823190319514
57,67.38079833984375,112.5338134765625,1.6701169509595848,-7.409413274702483
58,67.74279022216797,114.0142593383789,1.6830464019043194,-8.316588244047049
59,68.24176025390625,115.94872283935547,1.6990875148581532,-9.460854479895128
60,68.15371704101562,117.92264556884766,1.7302452557045505,-11.574207438888132
61,68.99510955810547,119.62022399902344,1.7337493159320678,-11.939308919320561
62,69.48429870605469,120.85393524169922,1.7392984817038717,-12.398312459625226
63,69.51365661621094,120.17293548583984,1.7287672859639915,-11.670819850809261
64,69.28862762451172,120.30123138427734,1.7362334268794102,-12.15548443374646
65,69.83651733398438,115.39601135253906,1.652373511134184,-6.38259515840836
66,70.84425354003906,116.28428649902344,1.6414074633915512,-5.674962047193911
67,71.6954345703125,117.39955139160156,1.6374759717296439,-5.442248344929079
68,71.52910614013672,118.4260025024414,1.6556337537676806,-6.732106599039905
69,71.64652252197266,118.62339782714844,1.6556755813343047,-6.743554676605039
70,72.12592315673828,118.81092071533203,1.6472707109362281,-6.171871507517134
71,71.97808074951172,116.81724548339844,1.622955825814943,-4.4123279035962595
72,72.75669860839844,117.03438568115234,1.608571965463574,-3.3964046635940504
73,72.72713470458984,117.3304672241211,1.6132969860658668,-3.7393052827599957
74,73.35791778564453,117.92264556884766,1.6074971745166413,-3.332539735400924
75,74.25479888916016,118.37665557861328,1.5941953563878564,-2.366197920279414
76,76.14714813232422,121.7619400024414,1.599034802864191,-2.7546506678506217
77,76.6498031616211,121.64350891113281,1.5870035393912176,-1.8401865401094806
78,75.3980941772461,118.47534942626953,1.5713308236645516,-0.6543044532376665
79,75.44738006591797,116.84686279296875,1.5487199514533212,1.0522341109621796
80,75.76277160644531,118.39265441894531,1.56267586188562,0.005914431028434253
81,76.3935546875,116.61894989013672,1.5265548300139338,2.7785628519226764
82,75.64449310302734,115.231689453125,1.5233321650550309,2.9795668450332373
83,75.29954528808594,118.88811492919922,1.5788689622805725,-1.223137570938756
84,76.16686248779297,121.52389526367188,1.595495617049319,-2.485385156721473
85,76.44282531738281,122.24726104736328,1.599198623805506,-2.771720539089311
86,74.65889739990234,118.55120086669922,1.5879045230428797,-1.9007898690464582
87,74.95458221435547,118.91783142089844,1.5865318424538297,-1.7991571672202393
88,74.5011978149414,115.9054946899414,1.555753438727884,0.4951742935188339
89,74.71803283691406,115.65777587890625,1.5479231918665572,1.0862853534831534
90,76.0880126953125,116.93603515625,1.5368522716516422,1.977603943604142
91,74.18580627441406,112.46707153320312,1.5160187262397105,3.4341255042142977
92,73.99855041503906,111.80317687988281,1.5108833382925368,3.801471149487118
93,73.96898651123047,111.40681457519531,1.5061287146104236,4.151014377977423
94,75.21083068847656,114.64704895019531,1.524342277577862,2.877434932446822
95,75.15169525146484,111.98153686523438,1.4900733308880567,5.449296782671131
96,75.5656509399414,111.2482681274414,1.4722068392669585,6.838129245962809
97,75.17140197753906,106.41268157958984,1.4156005978362032,11.049360758333043
98,75.19112396240234,105.77850341796875,1.406795082234187,11.714771774656006
99,75.05313873291016,104.87678527832031,1.397367079497406,12.39796867247154
100,75.20098114013672,106.9874038696289,1.422686276795489,10.521481709175665
101,74.70818328857422,108.88002014160156,1.457404200568394,7.848442786950277
102,75.80220031738281,108.71156311035156,1.4341478565948969,9.749447284341448
103,77.09332275390625,113.49761199951172,1.4722106655308342,7.008093173207517
104,75.91060638427734,111.7139892578125,1.4716519150471545,6.9186991378317275
105,74.86587524414062,111.4167251586914,1.4882177600322843,5.561467701710716
106,75.09256744384766,112.20943450927734,1.4942815025359835,5.127760986233757
107,75.59520721435547,113.983154296875,1.5078092712103803,4.150050070384158
108,76.0190200805664,112.734619140625,1.4829791152417737,6.069759338312683
109,76.12743377685547,112.15989685058594,1.4733177159149844,6.816171711645215
110,76.47239685058594,113.8246078491211,1.4884404378159486,5.697763817692324
111,75.04328155517578,115.6280517578125,1.540818170015615,1.6310918067995364
112,74.36322021484375,116.39103698730469,1.565169402979562,-0.20887716333511253
113,73.88027954101562,114.03269958496094,1.5434795359924722,1.384647974935722
114,73.98869323730469,116.44058227539062,1.5737618436093954,-0.85154463220051
115,74.0872573852539,115.50914001464844,1.5590959105693527,0.2359894079975693
116,74.16609954833984,115.36050415039062,1.555434421560772,0.5094841970094042
117,75.48680114746094,115.81631469726562,1.5342591411579667,2.1452116690423155
118,75.08271026611328,113.64624786376953,1.5136140858657967,3.675337245561754
119,74.88558959960938,111.68426513671875,1.4913986220027213,5.3251484960430036
120,74.0083999633789,108.6323013305664,1.4678374533744847,6.987945002641102
121,72.52015686035156,104.94615173339844,1.447130787864786,8.3172283452133
122,71.82038116455078,102.00318908691406,1.4202540759733668,10.151986478695582
123,71.96822357177734,103.84626007080078,1.442945996398396,8.543047122821582
124,71.57398223876953,101.14109802246094,1.4130986548304107,10.623866218022348
125,72.7074203491211,101.59690856933594,1.397338924713536,11.96303259966553
126,75.3685302734375,103.45980834960938,1.372718931552155,14.314417547225295
127,75.44738006591797,104.48043060302734,1.3848119114506476,13.418666300903586
128,76.57095336914062,105.24342346191406,1.374456224340664,14.435027902012996
129,77.82266235351562,108.45392608642578,1.393603390150869,13.206802675492744
130,78.8279800415039,108.0873031616211,1.3711794099596588,15.165503755504764
131,77.56640625,105.99650573730469,1.366525933864632,15.25840131330765
132,77.15245819091797,108.10711669921875,1.4012141574504573,12.492238708237116
133,76.41805267333984,107.66121673583984,1.408845331299575,11.775092407166431
134,76.25926208496094,109.21692657470703,1.4321791686500682,9.967912779165763
135,75.38591003417969,108.30530548095703,1.436678358487041,9.496443991510466
136,75.64395141601562,107.70085144042969,1.4237866931106253,10.509547011429197
137,74.57211303710938,108.49356842041016,1.4548812418178418,8.019405934212136
138,74.81029510498047,108.26566314697266,1.4472027278470783,8.62450985017873
139,74.98893737792969,107.89903259277344,1.4388660029809899,9.27404844803147
140,74.4430923461914,107.31439971923828,1.4415628950525268,8.994250145688317
141,73.96672058105469,105.24342346191406,1.4228483111750985,10.31081703561208
142,73.45065307617188,105.21356201171875,1.4324387545282573,9.523404691709123
143,75.07825469970703,108.30895233154297,1.4426141465961064,9.005576689917566
144,73.18268585205078,106.51740264892578,1.4555000463397296,7.795195947850691
145,72.58722686767578,109.41374206542969,1.5073415363406495,3.9558538838529005
146,72.26964569091797,107.72172546386719,1.4905528376957913,5.144930907148425
147,72.48798370361328,110.17017364501953,1.5198405034340599,3.0422551963474165
148,72.3986587524414,108.68716430664062,1.5012317379840343,4.3838044717284435
149,72.28948974609375,107.9904556274414,1.493861085570559,4.907626915751995
150,73.07351684570312,108.57768249511719,1.48586912443782,5.562029866483631
151,74.2446060180664,109.47345733642578,1.474497114440703,6.520858312669522
152,74.13542938232422,109.84172058105469,1.481635993697283,5.97969675052271
153,73.2223892211914,108.328857421875,1.4794499138048254,6.046617683941538
154,73.0635986328125,109.00566101074219,1.4919284438556013,5.118344305940856
155,72.72616577148438,108.12979888916016,1.4868073648887097,5.459828594735886
156,72.4383544921875,109.09524536132812,1.5060425671747428,4.0385878437387435
157,71.57493591308594,109.20472717285156,1.5257397827845742,2.561747360412274
158,71.57493591308594,108.7369384765625,1.5192041332541701,3.0295360567013363
159,73.24224090576172,108.48810577392578,1.4812231907747568,5.918807586410783
160,74.39347076416016,107.40322875976562,1.4437184830406955,8.826837551203147
161,74.29422760009766,109.75214385986328,1.4772634080082827,6.320755343189849
162,73.89724731445312,109.97110748291016,1.4881624347244333,5.473111206138133
163,74.99886322021484,110.95646667480469,1.4794419796605396,6.232333493260232
164,73.96672058105469,111.3744888305664,1.5057378231135623,4.179751666959736
165,73.56974029541016,111.50387573242188,1.515621440074301,3.4216842510994256
166,73.99649047851562,110.03083038330078,1.4869736344488862,5.570555413663148
167,73.58959197998047,109.44359588623047,1.487215690990702,5.513402351810858
168,74.76067352294922,109.54312896728516,1.465250696727054,7.268460475908417
169,73.986572265625,106.94538116455078,1.4454701426172005,8.640297587495388
170,72.22001647949219,105.51215362548828,1.4609821316705158,7.2759071092272665
171,71.87266540527344,104.94483184814453,1.4601494359000706,7.293144008866254
172,70.9596176147461,105.39271545410156,1.485249202247673,5.399306094806112
173,70.65196990966797,101.42145538330078,1.4355078211261925,8.883357796942184
174,66.24552154541016,101.36173248291016,1.5300918479965238,1.9647789459507596
