,tmus,chtr,Ratio,Spread
1220,149.82000732421875,337.4800109863281,2.2525697135763902,133.00743538834584
1221,148.92999267578125,337.1099853515625,2.263546645607153,130.56372161596883
1222,149.13499450683594,339.07000732421875,2.273577763860626,129.2518032802444
1223,149.49000549316406,341.4100036621094,2.283831635003328,128.03415746091403
1224,149.10000610351562,343.57000732421875,2.304292375988828,124.64118909048003
1225,149.1649932861328,345.2699890136719,2.314685110811251,123.1466613191283
1226,148.1699981689453,344.3599853515625,2.3240871269966465,120.91103476485861
1227,148.38999938964844,351.3800048828125,2.3679493653756594,114.58653873470902
1228,146.85000610351562,348.5,2.373169802623909,112.5979273497621
1229,147.2949981689453,345.7200012207031,2.347126552282292,116.78474759268707
1230,147.31500244140625,345.0350036621094,2.3421579468754055,117.53298771681992
1231,147.31500244140625,346.70001220703125,2.3534603160661067,115.86797917189804
1232,147.75,347.44500732421875,2.3515736536326144,116.4982083555407
1233,148.86000061035156,348.82000732421875,2.343275600523961,118.63242302384057
1234,149.3800048828125,346.92999267578125,2.322466068654538,122.16640669669195
1235,149.4600067138672,346.9978942871094,2.3216772293568635,122.351427107577
1236,149.72500610351562,346.45001220703125,2.313908820063801,123.73709228126106
1237,149.99000549316406,348.05999755859375,2.3205546023828694,122.96489002330449
1238,149.4949951171875,352.7699890136719,2.3597444766437787,116.68994657077891
1239,149.97500610351562,352.22589111328125,2.3485639391817608,118.75157660444845
1240,149.75,353.2099914550781,2.3586643836733097,117.0561300601806
1241,149.86000061035156,354.3999938964844,2.3648738319303346,116.21388936932456
1242,150.47999572753906,357.95001220703125,2.37872157343186,114.62395643100066
1243,150.0146026611328,356.29998779296875,2.375102033218812,114.80266257737267
1244,149.00010681152344,352.0950012207031,2.363052005500124,115.80036828584579
1245,148.49000549316406,349.3800048828125,2.3528856620514884,116.90270332246124
1246,150.19000244140625,355.0,2.363672642847825,116.6571685174595
1247,149.94000244140625,354.7200012207031,2.3657462681402923,116.14680406731898
1248,149.77000427246094,351.875,2.3494357345404793,118.45436408079783
1249,149.30999755859375,352.3800048828125,2.3600563300828394,116.49506963024547
1250,150.24000549316406,352.2200012207031,2.3443822440270687,119.5952495906325
1251,150.16000366210938,350.2300109863281,2.3323788122329634,121.33231780279434
1252,149.9949951171875,350.32000732421875,2.3355446430097357,120.72065471910682
1253,149.4600067138672,351.010009765625,2.3485213033451418,118.33931162906137
1254,148.61000061035156,349.9100036621094,2.3545521985398343,116.7520634565125
1255,150.88499450683594,366.135009765625,2.4265833124249943,107.71934344490003
1256,149.22000122070312,370.7799987792969,2.484787533481497,97.81055654875004
1257,148.1999969482422,371.04998779296875,2.503711170267806,94.3158720517894
1258,149.1699981689453,371.5199890136719,2.490581172984261,96.91248402049891
1259,149.58999633789062,370.6650085449219,2.4778729702464317,99.09526892591057
1260,150.0399932861328,373.5950012207031,2.489969461063899,97.58792041512802
1261,150.35000610351562,373.07000732421875,2.481343479742601,99.09300523766709
1262,146.72999572753906,378.1000061035156,2.5768419349347247,82.61851409295511
1263,145.63999938964844,379.82000732421875,2.6079374410599936,77.45254076949126
1264,146.39999389648438,387.1199951171875,2.6442623719705205,72.55523982763268
1265,146.1699981689453,391.3599853515625,2.6774303225975498,67.58812892935933
1266,146.00999450683594,395.4599914550781,2.7084446704541403,62.98227878141742
1267,146.4250030517578,394.95001220703125,2.6972853267923487,64.80428800469858
1268,146.17999267578125,394.6000061035156,2.6994118612299807,64.3797053402042
1269,145.52999877929688,394.07000732421875,2.7078266380105216,62.85477901894106
1270,145.35000610351562,391.05999755859375,2.6904711464551845,65.29575041454385
1271,146.02999877929688,390.7850036621094,2.6760597612051216,67.72050913992527
1272,146.64999389648438,391.8699951171875,2.6721446397999595,68.59560305707006
1273,146.76499938964844,392.70001220703125,2.67570615501075,68.12917041914707
1274,146.42999267578125,389.3900146484375,2.659223069898033,70.38006002471971
1275,145.50999450683594,387.8800048828125,2.6656588518020334,68.98153889480821
1276,147.7100067138672,400.30999755859375,2.7101075036442484,63.506781230030725
1277,146.90499877929688,400.70001220703125,2.727613189044874,60.571771898034314
1278,145.27999877929688,398.3999938964844,2.742290729928464,57.734429217238045
1279,143.4499969482422,391.8699951171875,2.7317532481968407,58.478963368259855
1280,144.41000366210938,393.6099853515625,2.725642097984648,59.77398916049955
1281,145.35000610351562,392.8800048828125,2.7029926961476045,63.475743090325096
1282,145.0500030517578,392.19000244140625,2.7038262267492827,63.21730000841782
1283,145.6199951171875,386.8500061035156,2.6565720304563847,70.35929942465529
1284,146.1699981689453,389.4100036621094,2.6640898169268903,69.53811061881245
