,fcx,nem,Ratio,Spread
833,39.56999969482422,64.43000030517578,1.6282537478412784,-4.315987936007679
834,39.560001373291016,65.13999938964844,1.646612667552327,-5.041570096162821
835,39.810001373291016,66.57530212402344,1.672326044396712,-6.08723053831067
836,40.07500076293945,66.7249984741211,1.6650030493780306,-5.823907009922663
837,40.17499923706055,67.08000183105469,1.6696951612926199,-6.023055828153217
838,40.27000045776367,67.3499984741211,1.6724608320965801,-6.1449864976230435
839,40.20000076293945,66.8499984741211,1.6629352538657258,-5.754085863809087
840,37.02000045776367,64.44000244140625,1.7406807575522916,-8.300340263861235
841,37.18009948730469,64.62000274658203,1.7380266227810075,-8.230815157622194
842,38.025001525878906,65.37699890136719,1.7193161414306102,-7.670973044337528
843,37.970001220703125,65.1500015258789,1.7158282705125618,-7.529697448776786
844,37.849998474121094,65.05000305175781,1.7186263057905797,-7.616731555662802
845,37.279998779296875,64.62000274658203,1.7333692291446154,-8.075115201127373
846,37.15999984741211,64.63999938964844,1.739504834636055,-8.282138479731342
847,36.630001068115234,63.650001525878906,1.7376467286342332,-8.118180372933123
848,36.880001068115234,63.220001220703125,1.7142082264026899,-7.298537775530192
849,36.91999816894531,62.90999984741211,1.7039545765830477,-6.926198154039681
850,36.959999084472656,62.900001525878906,1.7018399102802997,-6.853855638837444
851,36.880001068115234,62.86000061035156,1.704446821849402,-6.938537165178629
852,36.6349983215332,62.82500076293945,1.7148902317817871,-7.285391044887205
853,36.84000015258789,63.099998474121094,1.7128121121815068,-7.2408792226171945
854,37.209999084472656,62.88999938964844,1.6901370851119364,-6.454211210379817
855,36.79999923706055,61.77000045776367,1.678532655934306,-5.973225399928807
856,36.994998931884766,61.915000915527344,1.6736046142216496,-5.814305345392859
857,36.872501373291016,61.97999954223633,1.6809274454901015,-6.07022489019264
858,36.310001373291016,61.779998779296875,1.7014595550178395,-6.746919284764288
859,37.18000030517578,63.2599983215332,1.7014523346501118,-6.870965314781592
860,36.91999816894531,62.66999816894531,1.6974539890865763,-6.686196475572884
861,35.220001220703125,62.2599983215332,1.7677454901658365,-8.925759458929802
862,35.33000183105469,63.529998779296875,1.798188380603329,-10.024316356838396
863,35.29999923706055,64.5999984741211,1.8300283249382976,-11.141077169649163
864,35.39500045776367,64.54000091552734,1.823421389485274,-10.93301363745884
865,34.685001373291016,64.16000366210938,1.8497910082689348,-11.659599067053305
866,34.790000915527344,64.9000015258789,1.8654785805686191,-12.235947881543778
867,34.88999938964844,64.72000122070312,1.8549728390051217,-11.90009303766495
868,34.01499938964844,63.97999954223633,1.8809349019628954,-12.523839381993204
869,33.567501068115234,63.470001220703125,1.890816986701205,-12.711298147540004
870,33.744998931884766,63.97010040283203,1.895691285454105,-12.934754631650582
871,33.849998474121094,63.060001373291016,1.862924792197597,-11.861006552830501
872,33.970001220703125,63.220001220703125,1.8610538401209564,-11.833973819235501
873,33.970001220703125,63.33000183105469,1.864292009281943,-11.943974429587064
874,33.790000915527344,63.75,1.8866528047563709,-12.644515524573498
875,34.50189971923828,64.76000213623047,1.8769981555572215,-12.544974133957167
876,34.2599983215332,64.88999938964844,1.8940456091284619,-13.051991447754174
877,34.18000030517578,65.22000122070312,1.908133430028877,-13.506675720677384
878,34.334999084472656,65.44000244140625,1.9059270186787405,-13.48510062274993
879,34.29499816894531,65.43000030517578,1.9078583991418239,-13.537442680188496
880,34.314998626708984,65.46499633789062,1.9077662525953338,-13.541266616068823
881,34.029998779296875,65.16999816894531,1.915074948771181,-13.690460422443683
882,32.04999923706055,65.93000030517578,2.0570983424217557,-17.53642879965689
883,31.55500030517578,65.30999755859375,2.0697194399291874,-17.687916126953155
884,31.2450008392334,64.94000244140625,2.0784125683191874,-17.801076619761588
885,31.690000534057617,64.97000122070312,2.0501735602963813,-17.137512594531692
886,31.799999237060547,65.08999633789062,2.0468552798590336,-17.086067124598884
887,31.440000534057617,65.0250015258789,2.068225204240696,-17.582155191934625
888,31.315000534057617,64.54000091552734,2.0609931283678193,-17.291975727696645
889,30.280000686645508,64.2699966430664,2.12252295857482,-18.63509030723735
890,29.920000076293945,63.529998779296875,2.1233288307921034,-18.456178295550053
891,29.27899932861328,62.400001525878906,2.13122042954855,-18.325225044714543
892,29.2549991607666,62.54999923706055,2.138096087213201,-18.51262867755065
893,29.22010040283203,62.380001068115234,2.134831852325508,-18.397022636755366
894,29.53499984741211,62.72999954223633,2.1239207674393406,-18.256228545247495
895,29.579999923706055,62.849998474121094,2.1247464041996746,-18.306091745621984
896,30.229999542236328,63.560001373291016,2.102547215870352,-18.003025279548254
897,30.434999465942383,63.77000045776367,2.0952850854860072,-17.893517803304036
898,30.375,63.58000183105469,2.0931687845614713,-17.797032494363833
899,30.46500015258789,63.959999084472656,2.0994583543121856,-18.03675828476124
900,30.594999313354492,64.04000091552734,2.0931525527955923,-17.91414743186111
901,30.764999389648438,64.23500061035156,2.087924650892886,-17.84419024906147
902,30.989999771118164,64.19000244140625,2.0713134209581243,-17.44851342256476
903,30.959999084472656,63.47999954223633,2.050387642746198,-16.785268668646616
904,31.475000381469727,63.6349983215332,2.021763226379404,-16.137602304495907
905,30.979999542236328,63.83000183105469,2.060361613112117,-17.104098860630458
906,31.014999389648438,63.649898529052734,2.0522295592982185,-16.869445875535483
907,31.010000228881836,63.70000076293945,2.0541760816761,-16.927339647263445
908,31.094999313354492,63.80500030517578,2.0519376656738886,-16.89986223705523
909,31.030000686645508,63.84000015258789,2.057363800834943,-17.036166940077365
910,31.665000915527344,63.86000061035156,2.0167376840035707,-16.06647561885589
911,31.219999313354492,63.599998474121094,2.0371556653723535,-16.500039259886968
912,31.25,63.459999084472656,2.030719970703125,-16.31328172498675
913,31.0049991607666,63.05500030517578,2.0337043061418596,-16.290133700075792
914,30.799999237060547,63.06999969482422,2.047727313542733,-16.624639650441104
915,30.875,62.9900016784668,2.040161997683135,-16.427747757321626
916,30.780000686645508,62.959999084472656,2.0454840051965646,-16.54580816418929
