,amzn,adbe,Ratio,Spread
90,164.39999389648438,514.280029296875,3.128224138625547,1.1599623457851491
91,163.40475463867188,520.406982421875,3.1847725824907784,-8.106440803027592
92,163.7834930419922,523.7249755859375,3.19766641838357,-10.229715933221339
93,163.42324829101562,518.2750244140625,3.1713665579033483,-5.916145167518747
94,163.45724487304688,514.6799926757812,3.148713249605548,-2.213872311657295
95,163.30300903320312,517.530029296875,3.1691395789997334,-5.550440897069419
96,163.5,515.885009765625,3.155259998566514,-3.2840197374705697
97,163.21600341796875,514.0499877929688,3.1495072604894823,-2.344855790130194
98,163.32550048828125,509.5,3.1195373562413,2.5505369668223663
99,162.8000030517578,510.760009765625,3.137346438520906,-0.36713745245904494
100,162.51998901367188,510.6382141113281,3.1420025143391506,-1.1286370175137366
101,162.6272430419922,510.42999267578125,3.1386499772610823,-0.5820862213422773
102,162.20350646972656,511.243408203125,3.1518640954814545,-2.7321650499444816
103,162.77468872070312,512.0599975585938,3.1458207758407184,-1.7469784833388333
104,162.5854949951172,510.69000244140625,3.1410551258385224,-0.9737888494895772
105,157.13626098632812,499.9541015625,3.181659652739219,-7.42732026473939
106,158.67550659179688,508.7149963378906,3.206008332757955,-11.332714601608327
107,157.52499389648438,505.2950134277344,3.207713270947865,-11.5419867478038
108,158.91000366210938,514.72998046875,3.239128869213428,-16.607985314616112
109,160.53750610351562,521.1099853515625,3.2460326437084888,-17.854086426732717
110,160.5699920654297,521.8400268554688,3.24992248017816,-18.48165201532103
111,161.4810028076172,525.989990234375,3.2572871179219827,-19.75786149655593
112,162.8247528076172,531.6300048828125,3.265044139271324,-21.159060265914402
113,165.2154998779297,532.6027221679688,3.223684960318402,-14.590243303999298
114,165.37899780273438,531.5,3.213830093673552,-12.97177222450787
115,165.3207550048828,531.7999877929688,3.2167769121140406,-13.455485038034933
116,165.13525390625,530.6099853515625,3.2131841796349465,-12.850639807770133
117,165.31924438476562,530.3800048828125,3.2082169674596437,-12.040267330141003
118,165.39700317382812,530.0399780273438,3.204652852568828,-11.454952891553287
119,166.39425659179688,535.35498046875,3.217388577191688,-13.624151706130444
120,165.23797607421875,532.4500122070312,3.222322282426617,-14.366632909401257
121,165.55624389648438,534.7899780273438,3.2302616043990846,-15.702633186406299
122,165.57540893554688,534.3300170898438,3.2271097533441155,-15.182216753537912
123,165.40451049804688,534.7999877929688,3.2332853933828107,-16.19128104593531
124,165.04010009765625,533.4600219726562,3.2323054921622165,-16.00083603803378
125,165.28750610351562,532.5700073242188,3.222082659960293,-14.330387152412097
126,164.58999633789062,524.1400146484375,3.1845192679415235,-8.100666454561203
127,164.2897491455078,521.10498046875,3.1718654583081674,-6.012752324526699
128,161.99575805664062,517.3300170898438,3.1934787879381576,-9.474109581122459
129,162.39950561523438,521.77001953125,3.2128793591740084,-12.640503417872676
130,162.00999450683594,521.219970703125,3.2172087425207114,-13.31915477308311
131,162.05099487304688,520.114990234375,3.20957603896132,-12.084839976263904
132,161.24850463867188,516.9600219726562,3.205983355511223,-11.46130118302855
133,160.8262481689453,515.7000122070312,3.2065662046987313,-11.53328578311206
134,160.281005859375,514.0800170898438,3.207367050970966,-11.633239882484386
135,160.843505859375,516.9400024414062,3.2139314526839855,-12.718837191641764
136,160.35000610351562,514.530029296875,3.2087933253006224,-11.865593052846943
137,160.71450805664062,516.75,3.2153288850430464,-12.93575414342379
138,161.49925231933594,520.6649780273438,3.2239466780801047,-14.37528179552734
139,162.1199951171875,520.5800170898438,3.2110784157965555,-12.332207795063905
140,159.1750030517578,517.6500244140625,3.252081133906069,-18.692097263063115
141,158.11996459960938,511.0400085449219,3.231976492272655,-15.410166040624372
142,158.2530059814453,513.77001953125,3.2465103354276126,-17.720502294375162
143,157.8885040283203,512.375,3.2451697680794784,-17.475292375673316
144,158.47349548339844,513.5800170898438,3.2407944023904363,-16.83497285609516
145,158.91200256347656,514.2100219726562,3.2358161352051287,-16.081721348862086
146,158.9239959716797,513.3499755859375,3.2301602564625713,-15.183842144181906
147,158.14999389648438,521.9500122070312,3.300347975660807,-26.225443257761608
148,157.30349731445312,518.4000244140625,3.295540361558329,-25.34570153251391
149,158.75,527.010009765625,3.319748093011811,-29.392740984447382
150,158.30999755859375,526.2750244140625,3.324332212305653,-30.045729091836588
151,157.20700073242188,520.2077026367188,3.309061938801004,-27.45777509968431
152,157.0,518.8300170898438,3.3046497903811702,-26.7330666628155
153,156.27850341796875,516.5050048828125,3.305029121640701,-26.683992069637466
154,157.2760009765625,528.5700073242188,3.3607798013823293,-35.60242075051556
155,157.03399658203125,528.5,3.365513274215897,-36.295808455391494
156,156.39999389648438,528.0850219726562,3.376502829803031,-37.88077137753598
157,155.89450073242188,525.9099731445312,3.3734991976862982,-37.30028437310884
158,155.34548950195312,523.27001953125,3.368427504454006,-36.39216891536515
159,152.67825317382812,516.969970703125,3.3860092053485924,-38.50583074838434
160,151.67050170898438,510.8900146484375,3.368420417232485,-35.604794069581345
161,145.98696899414062,504.375,3.454931652291813,-47.01829939952117
162,148.3935089111328,513.5,3.4603939469314353,-48.551947128798275
163,146.10000610351562,508.57000732421875,3.480971841738896,-50.85673482112114
164,145.3699951171875,505.9800109863281,3.4806358119393286,-50.569534509834995
165,145.18350219726562,504.2099914550781,3.47291519920763,-49.38780085787849
166,142.8144989013672,502.0799865722656,3.5156093424311217,-54.73074018957371
167,142.55799865722656,499.9100036621094,3.506713115860426,-53.36987899688788
168,140.25,490.1549987792969,3.4948663014566623,-50.89538117055528
169,139.66949462890625,496.07000732421875,3.551741979465509,-58.64157511818067
170,136.1800079345703,486.7099914550781,3.5740194088468926,-60.28903207492729
171,138.187255859375,501.489990234375,3.6290610672862025,-68.73723224815129
172,139.6020050048828,508.44000244140625,3.6420680521287836,-71.2244640697746
173,142.71925354003906,513.7750244140625,3.5998998850559842,-66.72622644067755
174,144.59500122070312,519.6799926757812,3.5940384403923185,-66.71420935992606
175,140.89524841308594,508.57501220703125,3.609596618304385,-67.27997936529309
176,139.843994140625,504.1300048828125,3.6049456966730156,-66.15111961544235
177,139.75949096679688,506.57000732421875,3.6245839464639027,-68.85768458340132
178,139.86898803710938,503.6700134277344,3.6010127798601292,-65.61228572293314
179,141.12449645996094,509.6499938964844,3.611350308988202,-67.63180551142224
180,140.0,505.7410888671875,3.612436349051339,-67.27008816618158
181,140.0030059814453,502.7200012207031,3.5907800528749285,-64.23951824852875
182,140.54649353027344,513.1099853515625,3.6508202550143283,-72.91508849878952
183,141.45401000976562,513.8599853515625,3.6327000225450443,-70.80235713968452
184,142.427001953125,516.7100219726562,3.6278936921154443,-70.5831221702833
185,142.57675170898438,515.9249877929688,3.6185772337276365,-69.32570723299588
186,142.1999969482422,515.1300048828125,3.6225739517442395,-69.7191850204043
187,138.95774841308594,501.0,3.6054124776882164,-65.81674819321293
188,138.87249755859375,501.2099914550781,3.6091378801883014,-66.29566070929681
189,141.45199584960938,504.7950134277344,3.5686666023746203,-61.7437388188728
190,143.06100463867188,501.7550048828125,3.507280031690616,-53.62816413095132
191,141.52099609375,497.57000732421875,3.5158741180326736,-54.30107367868848
192,140.00100708007812,491.6199951171875,3.5115461336359495,-53.14581761467335
193,140.18800354003906,489.3599853515625,3.4907408122963712,-50.29593356900071
194,140.02426147460938,491.2799987792969,3.508534832503871,-52.73246604195671
195,139.70950317382812,493.04998779296875,3.5291084471147998,-55.49534992701351
196,138.8000030517578,493.0849914550781,3.5524854511077297,-58.39934228453191
197,140.77549743652344,508.2300109863281,3.6102164101071086,-67.31272872393012
198,141.2469940185547,506.6300048828125,3.586837429023515,-64.2254019142969
199,141.2624969482422,509.06500244140625,3.6036811853037323,-66.61149598300668
200,140.53298950195312,505.635009765625,3.5979808837596647,-65.48271093307577
201,141.76600646972656,512.4199829101562,3.6145476314844283,-68.37817196436285
202,143.94100952148438,518.5399780273438,3.6024478343675046,-67.63719035757921
203,147.23699951171875,525.9199829101562,3.5719281475054627,-64.62010150428691
204,147.17840576171875,525.030029296875,3.5673034137011683,-63.91497997875618
205,148.22450256347656,529.0599975585938,3.5693153858419993,-64.64506974049746
206,147.81649780273438,528.260009765625,3.5737554171429773,-65.13211975856038
207,149.06149291992188,530.1300048828125,3.5564517334306216,-63.07481807789847
208,148.45700073242188,527.3900146484375,3.5524765558143163,-62.24167888214984
209,149.5655059814453,534.489990234375,3.5736180393137063,-65.84491054131306
210,149.63160705566406,532.239990234375,3.5570024322226104,-63.3863968423195
211,149.4312286376953,534.3800048828125,3.576093228668071,-66.15849872417888
212,149.90150451660156,534.5050048828125,3.565708073487789,-64.80002868655609
213,150.22674560546875,534.7100219726562,3.5593530287671427,-63.97908328931581
214,149.69900512695312,531.4099731445312,3.549856411496295,-62.34377471820645
215,150.7864990234375,533.9213256835938,3.5409093595349255,-61.424662961961445
216,151.19351196289062,535.5399780273438,3.5420830634504226,-61.75940616283182
217,151.82449340820312,534.3101196289062,3.5192616661155762,-58.53913721943073
218,150.05250549316406,531.364990234375,3.541193720744519,-61.183686345311486
219,149.8249969482422,531.339111328125,3.5463982789979887,-61.87547577978032
220,149.74649047851562,532.489990234375,3.5559430376818897,-63.27400080360232
221,149.09950256347656,530.2100219726562,3.5560817632300847,-63.03493497748528
222,150.0,531.77001953125,3.5451334635416667,-61.754342520819165
223,150.58999633789062,533.0900268554688,3.540009561188465,-61.21322549478734
224,142.43174743652344,522.0399780273438,3.665193943225317,-75.89810875119727
225,140.85250854492188,514.635009765625,3.6537156141702174,-73.47479845456112
226,140.71249389648438,515.01611328125,3.660059593998265,-74.29757364654003
227,140.6927032470703,516.1599731445312,3.668704639487261,-75.50386247279326
228,140.39849853515625,516.52001953125,3.6789568615074018,-76.79196810011567
229,139.57974243164062,515.9949951171875,3.696775664777407,-78.84968331222981
230,138.89999389648438,510.8299865722656,3.6776818503891597,-75.82891951863891
231,155.5644989013672,512.4500122070312,3.2941321177137,-24.881303529822585
232,155.7060089111328,512.1500244140625,3.289211688075349,-24.134926991593797
233,157.24131774902344,514.1900024414062,3.27006927824223,-21.33182298631166
234,159.81649780273438,516.7266235351562,3.233249574602525,-15.745121956781784
235,160.57749938964844,516.2025756835938,3.214663185350802,-12.820519232202994
236,160.36294555664062,517.2100219726562,3.2252464568878616,-14.504768642583283
237,157.60250854492188,513.0700073242188,3.2554685332180293,-19.07246319486816
238,162.04949951171875,512.2999877929688,3.161379636077934,-4.274554603763787
239,159.8300018310547,509.67999267578125,3.1888881113480116,-8.655893077183034
240,159.70401000976562,503.3382873535156,3.1516947340441694,-2.7116248769372335
241,159.05874633789062,512.25,3.2205082197229222,-13.658800889774366
242,160.30174255371094,512.9000244140625,3.1995910727059593,-10.387833975647677
243,159.41200256347656,508.5199890136719,3.1899730311159185,-8.81445457440648
244,157.92599487304688,507.2300109863281,3.211820899998628,-12.212039705854774
245,156.03399658203125,502.0950012207031,3.2178564429498437,-13.045277307037079
246,159.02450561523438,511.5799865722656,3.216988379200198,-13.096798713319199
247,159.97000122070312,509.6099853515625,3.1856596953354863,-8.144262209966566
248,159.8780059814453,509.8900146484375,3.189244271082621,-8.714487511281131
249,159.76300048828125,507.5199890136719,3.1767054165391624,-6.707242982082133
250,161.0489959716797,509.7090148925781,3.164931341653381,-4.839637735069769
251,161.40899658203125,511.30999755859375,3.1677911912347207,-5.305010128611824
252,162.05699157714844,519.47998046875,3.2055388379923597,-11.430913801658189
253,161.6999969482422,521.4000244140625,3.2244900077577308,-14.477085748275808
254,161.57049560546875,519.47998046875,3.215190858467398,-12.96554959690567
255,161.61099243164062,518.5,3.2083213660068255,-11.85782320084061
256,161.61898803710938,516.6599731445312,3.1967776770505507,-9.992574466730868
257,160.85450744628906,517.0549926757812,3.2144265080568606,-12.799123276207322
258,161.21450805664062,521.760009765625,3.236433346199285,-16.368530093577558
259,159.7587127685547,511.9599914550781,3.2045826019940695,-11.160770896576391
260,159.84950256347656,507.17999267578125,3.172859374237834,-6.094378647978513
261,160.22850036621094,506.45001220703125,3.160798553625056,-4.1688618783046225
262,158.4530029296875,500.94500732421875,3.16147373708348,-4.2646061878266694
263,159.19923400878906,498.8399963378906,3.1334321389407607,0.19436658273062601
264,159.1068115234375,496.54998779296875,3.1208593965181914,2.192831389239731
265,159.05250549316406,495.3999938964844,3.1146946875211357,3.1715186710615937
266,156.864501953125,490.05999755859375,3.124097494696638,1.6095286655113652
267,156.71499633789062,485.95001220703125,3.100852015203972,5.247903393172893
268,156.19749450683594,487.6300048828125,3.1218810930508973,1.9354679423761665
269,155.25152587890625,484.2200012207031,3.11893875747403,2.361444187794265
270,153.5762481689453,477.9200134277344,3.111939633412497,3.3768226718517864
271,153.65074157714844,477.07501220703125,3.1049314003309942,4.456810937450288
272,153.17250061035156,473.80999755859375,3.0933098021550034,6.213229936336378
273,155.21749877929688,475.0899963378906,3.060801778628189,11.384111686314132
274,157.97824096679688,478.1549987792969,3.0267142857970755,17.027781112754017
275,158.0124969482422,475.57000732421875,3.0096987042739674,19.720831952467538
276,157.0,475.364990234375,3.0278024855692673,16.73196019265325
277,155.6645050048828,474.1199951171875,3.0457810218348462,13.76417957645791
278,155.55300903320312,474.0899963378906,3.047771298571891,13.442467922110698
279,155.1269989013672,473.92999267578125,3.055109658745576,12.258636412890073
280,156.093994140625,477.6050109863281,3.0597270165055424,11.633973283857447
281,155.88198852539062,478.072509765625,3.0668874209784334,10.49770965372571
282,155.39450073242188,474.17999267578125,3.051459288718878,12.852462280169934
283,155.53976440429688,476.5799865722656,3.0640395296824807,10.910697934567086
284,156.0915069580078,474.9599914550781,3.0428304570270646,14.271147078049328
285,156.1175079345703,477.9200134277344,3.0612838992282225,11.393144344332345
286,156.510498046875,479.7300109863281,3.065161870756099,10.822821374284192
287,156.12350463867188,470.8800048828125,3.0160737550223766,18.452069298234935
288,157.41549682617188,472.05999755859375,2.9988152823344465,21.347624157353014
289,157.14950561523438,471.864990234375,3.002650173075896,20.703570816554222
290,156.6685028076172,470.9750061035156,3.00618821054194,20.076247160392743
291,157.87924194335938,473.989990234375,3.0022312268538967,20.88050044274738
292,158.80848693847656,479.8699951171875,3.0216898628540694,17.93176881824738
293,158.10800170898438,477.6199951171875,3.020846446445519,17.97211083586095
294,158.35000610351562,468.29998779296875,2.957372717035669,28.055513189174324
295,158.37249755859375,469.989990234375,2.9676237824088796,26.43645931478486
296,156.91259765625,462.989990234375,2.9506234499326296,28.831252328425396
297,156.51223754882812,460.45001220703125,2.9419425561747636,30.10830735618615
298,156.3282470703125,459.9549865722656,2.9422384961905794,30.022940982072644
299,155.33045959472656,457.9700012207031,2.948359274900717,28.860438039339474
300,154.62550354003906,457.70001220703125,2.960055112050215,26.90666599726271
301,153.63241577148438,446.760009765625,2.9079801129349154,34.714005218078256
302,152.29000854492188,445.177490234375,2.92322191382016,32.061944605593595
303,152.13101196289062,447.1199951171875,2.939045690606815,29.617890151333004
304,151.38900756835938,445.6317138671875,2.9436200225169156,28.765542556767148
305,153.09625244140625,448.25,2.927896619622067,31.532705114073483
306,152.65451049804688,443.8999938964844,2.9078734224637524,34.489250556032374
307,152.67098999023438,442.55999755859375,2.8987825230379536,35.881230918602824
308,152.9824981689453,450.239990234375,2.943081696424876,29.18388070933904
309,149.77999877929688,441.2699890136719,2.9461209280946115,28.05170126728311
310,150.03524780273438,439.7749938964844,2.9311445166185113,30.351871166733904
311,149.65174865722656,437.3999938964844,2.9227857196532843,31.517135525735373
312,149.68051147460938,438.5,2.929573099931474,30.507860798628574
313,151.27549743652344,442.69000244140625,2.9263827251810093,31.349189945887904
314,150.26600646972656,438.4100036621094,2.9175594265256124,32.44478214669519
315,148.80599975585938,442.3843994140625,2.9728935670595713,23.86484247488929
316,147.75650024414062,441.3800048828125,2.9872120966151248,21.558624767732542
317,148.89999389648438,443.0400085449219,2.9754199241467014,23.505734818129756
318,146.73324584960938,437.45001220703125,2.981260379501077,22.26079457774532
319,146.09249877929688,435.30499267578125,2.979653276609363,22.384598216073332
320,146.00650024414062,434.0400085449219,2.972744417674242,23.378302751473857
321,144.82699584960938,429.17999267578125,2.963397743342329,24.517610187511227
322,144.13198852539062,447.1700134277344,3.1025036010584137,4.335211328042109
323,146.04550170898438,451.43499755859375,3.0910571861236757,6.106342596210911
324,145.64599609375,448.62689208984375,3.0802555794329547,7.654220533324323
325,146.6540069580078,449.6050109863281,3.0657533354343727,9.855839279779591
326,148.7926483154297,456.9100036621094,3.070783461649887,9.297121540180544
327,150.04275512695312,460.69000244140625,3.0703915164155076,9.460544233055064
328,151.34849548339844,463.82000732421875,3.064582874397292,10.449455039064592
329,151.124755859375,462.04998779296875,3.057407670672545,11.513695168573438
330,153.2425079345703,465.2449951171875,3.0360048356545586,14.999068215919554
331,153.22000122070312,466.5069885253906,3.044687278480168,13.666078107343512
332,153.00799560546875,463.3399963378906,3.028207738454487,16.16430544400865
333,153.68194580078125,464.860595703125,3.0248224232254732,16.76966015475492
334,153.35299682617188,465.489990234375,3.035415021996704,15.102606730867908
335,153.8354949951172,465.5,3.025959646145223,16.61462182116995
336,151.65451049804688,462.3380126953125,3.048626850444167,12.896764126261733
337,154.33499145507812,467.6300048828125,3.0299674783662027,16.06026235307454
338,152.85400390625,463.2900085449219,3.0309314555415354,15.728531406358034
339,152.14649963378906,463.44500732421875,3.0460444929046253,13.341733300829592
340,151.12245178222656,459.9049987792969,3.043260570190048,13.651416045461335
341,152.05050659179688,463.0400085449219,3.0453039514562388,13.443925136366406
342,153.60000610351562,467.67999267578125,3.044791497993807,13.69178705938501
343,153.4510040283203,476.8399963378906,3.107441357958707,4.06176117412875
344,152.94949340820312,467.4848937988281,3.056465787377074,11.8348646954577
345,152.41299438476562,467.7749938964844,3.069128034553205,9.852395794335596
346,151.36349487304688,466.8999938964844,3.084627467726531,7.4167835559288475
347,151.947998046875,467.5899963378906,3.077302776925314,8.570577456546605
348,150.9250030517578,466.54998779296875,3.0912703552039775,6.383581402755143
349,151.20350646972656,466.67999267578125,3.0864363107162354,7.13210653703189
350,150.43299865722656,471.55999755859375,3.134684555700976,-0.17844029970015374
351,151.6219940185547,472.4999084472656,3.116301902674117,2.632296192278292
352,151.37899780273438,471.8450012207031,3.1169779696624476,2.5206797215941235
353,151.96624755859375,473.8500061035156,3.1181266479638046,2.368135184918887
354,152.04275512695312,473.8900146484375,3.116820753825116,2.569467287908796
355,152.5602569580078,473.2950134277344,3.10234803522918,4.796911283627398
356,152.0050048828125,471.02239990234375,3.09872954686904,5.3180001108007415
357,150.1999969482422,463.80999755859375,3.0879494472854034,6.836563351354331
358,149.75100708007812,462.3500061035156,3.087458409253153,6.880230800687829
359,149.30300903320312,460.70001220703125,3.085671314933628,7.117029359579507
360,150.63299560546875,464.4800109863281,3.0835210381321336,7.532430172082715
361,149.91824340820312,462.510009765625,3.0850815701347636,7.247768722366433
362,147.68075561523438,458.260009765625,3.1030448608996153,4.43968590481754
363,147.89849853515625,459.1199951171875,3.10429111630266,4.266563546015479
364,144.5675048828125,455.6549987792969,3.1518493671773213,-2.7759517712871373
365,144.65451049804688,453.20001220703125,3.132982239175669,-0.0465088020544302
366,145.21600341796875,456.6099853515625,3.1443503099126224,-1.6852707056887342
367,145.76824951171875,452.42999267578125,3.103762267786642,4.236764397141289
368,145.09324645996094,448.70001220703125,3.0924941246721076,5.837469588333906
369,145.17575073242188,449.6300048828125,3.0971426193038267,5.1677339694451545
370,145.55250549316406,451.8999938964844,3.1047215048985057,4.086205653337944
371,140.61099243164062,441.30999755859375,3.13851705280539,-0.9116410092265967
372,140.76800537109375,446.3999938964844,3.171175102749244,-5.506345111973215
373,140.1468505859375,450.8800048828125,3.217196840298132,-11.94576876188179
374,138.54623413085938,446.3500061035156,3.2216682676624044,-12.464862779682758
375,138.1114959716797,448.30999755859375,3.246000591076948,-15.796221685828723
376,138.14549255371094,443.6499938964844,3.2114691959565262,-11.02897690613909
377,137.45350646972656,437.739990234375,3.1846404029771698,-7.301820947021068
378,134.9029998779297,424.55999755859375,3.1471501593201587,-2.1673187575684922
379,135.946044921875,427.3999938964844,3.1438942864582864,-1.7170632667186654
380,138.50137329101562,439.3399963378906,3.1720984846465052,-5.5963650812417685
381,138.99050903320312,439.3900146484375,3.1612950963685775,-4.1034205259211065
382,137.26150512695312,434.8900146484375,3.1683319678463957,-5.057507381959877
383,136.32749938964844,433.4649963378906,3.179585910975818,-6.578779936855224
384,136.0155029296875,431.5199890136719,3.172579446599877,-5.617955346551892
385,139.0605010986328,444.3299865722656,3.19522785450853,-8.822604744928494
386,137.77975463867188,440.9100036621094,3.2001073366576835,-9.44269508616318
387,137.9499969482422,448.3800048828125,3.2503081899381363,-16.375672451909875
388,139.21701049804688,452.6700134277344,3.2515424071262116,-16.668927766007325
389,138.78399658203125,450.010009765625,3.2425209018940233,-15.374852485716897
390,139.6957550048828,452.0899963378906,3.2362472025158433,-14.578726625858078
391,139.23699951171875,450.8900146484375,3.238291662630153,-14.825874290108086
392,146.29624938964844,438.19000244140625,2.995223761849984,20.14231315558712
393,146.093505859375,434.4800109863281,2.9739857937596823,23.212756707034632
394,146.4625244140625,436.64300537109375,2.981260954759085,22.213819408247932
395,146.18051147460938,436.9493103027344,2.9891078222053538,21.017913787595464
396,148.2584991455078,438.0050048828125,2.95433319106336,26.51716405286405
397,148.02186584472656,437.75,2.957333347352852,26.025716847958993
398,146.81100463867188,438.95001220703125,2.989898565760555,21.006082160864285
