,mo,cl,Ratio,Spread
91,51.52000045776367,75.63999938964844,1.4681676769715568,6.974822699262025
92,51.560001373291016,75.5,1.4643133822550736,7.180235162737479
93,50.709999084472656,75.19000244140625,1.4827450956201917,6.100232974110246
94,51.09000015258789,75.27999877929688,1.4734781474742993,6.631648361308227
95,51.33000183105469,75.27999877929688,1.4665886634306025,7.024120566136308
96,51.20500183105469,75.25,1.4695829959791655,6.849708168324288
97,50.77000045776367,74.53500366210938,1.4680914514490928,6.85335136414766
98,51.09000015258789,74.95999908447266,1.4672146968211677,6.951648056132446
99,51.290000915527344,75.1500015258789,1.4651978979226004,7.08870474572726
100,51.349998474121094,74.80999755859375,1.4568646500797038,7.526822085618879
101,51.564998626708984,74.87000274658203,1.4519539365953134,7.818404371783278
102,51.82500076293945,75.2750015258789,1.4524843302985297,7.838584334228007
103,51.595001220703125,75.27999877929688,1.4590560519085685,7.4574712635057425
104,51.63999938964844,75.05000305175781,1.4533308276297552,7.761052020499652
105,51.55500030517578,75.05000305175781,1.455726944185922,7.622053917217774
106,51.689998626708984,75.12999725341797,1.4534726107459635,7.76282104205625
107,51.53499984741211,74.375,1.4431939501351299,8.264350432062077
108,51.665000915527344,74.5250015258789,1.4424658899692624,8.326938277053973
109,51.525001525878906,74.58000183105469,1.4474526855393919,8.042998451617667
110,51.51499938964844,74.56999969482422,1.4475395628133991,8.03664420032435
111,51.439998626708984,74.7750015258789,1.4536353717368449,7.708994415377508
112,51.42499923706055,74.77999877929688,1.4541565364847888,7.679468818807909
113,51.65999984741211,73.23999786376953,1.4177312830061586,9.60376374540144
114,52.39500045776367,74.05989837646484,1.4134917020597326,9.98580195220794
115,52.3650016784668,73.58000183105469,1.4051370089292252,10.416641811314864
116,52.15999984741211,73.48999786376953,1.4089340122460852,10.171408453837063
117,52.1150016784668,73.44000244140625,1.4091912132039832,10.147818846745484
118,52.095001220703125,73.58999633789062,1.412611471609778,9.9651184133476
119,52.2400016784668,73.56999969482422,1.4083077590165851,10.222232770436424
120,52.255001068115234,74.16000366210938,1.4191943765428425,9.656757146302883
121,53.2599983215332,73.86000061035156,1.3867818801730925,11.600221570559757
122,52.90999984741211,73.97000122070312,1.3980344251375212,10.917872159556882
123,53.09000015258789,74.1500015258789,1.3966848994681051,11.032224448468657
124,53.279998779296875,74.41000366210938,1.3965841848146408,11.082925055715453
125,53.20500183105469,74.38500213623047,1.3980828789825066,10.985284865836267
126,53.30379867553711,74.54499816894531,1.3984931659881212,10.986850267323806
127,53.31999969482422,74.5,1.3972243140735001,11.058341791651845
128,53.474998474121094,74.2699966430664,1.3888732821377998,11.54181301199758
129,53.275001525878906,73.86000061035156,1.386391337304294,11.624756151845435
130,53.25,73.72000122070312,1.3844131684639085,11.723870810818472
131,53.3849983215332,73.94999694824219,1.3852205539625155,11.714636409778027
132,53.630001068115234,74.0,1.3798246974862618,12.065283756610203
133,53.45000076293945,73.94999694824219,1.3835359381232561,11.82093421428046
134,53.20000076293945,73.62999725341797,1.3840224849152747,11.732111554886874
135,52.529998779296875,73.68000030517578,1.4026271086496682,10.58646134999562
136,52.31999969482422,73.65299987792969,1.407740831566095,10.27005249685094
137,52.29999923706055,73.66000366210938,1.4084130924788392,10.23034217575773
138,52.42499923706055,73.69999694824219,1.4058177972493286,10.394760066733827
139,52.38999938964844,73.70999908447266,1.4069478897347871,10.327523050438234
140,52.435001373291016,73.73500061035156,1.406217196132471,10.376112792148238
141,52.5,73.6500015258789,1.402857171921503,10.567403442989264
142,53.279998779296875,74.95999908447266,1.4069069219573636,10.532929633352172
143,53.130001068115234,74.5,1.4022209392483804,10.74763904817458
144,53.220001220703125,74.48760223388672,1.3996166953282647,10.907213111331632
145,53.276798248291016,74.68000030517578,1.4017358918067364,10.807694618166796
146,53.48500061035156,74.75499725341797,1.3976815256677735,11.073168789169817
147,53.56010055541992,74.5250015258789,1.3914275879442404,11.425974662086777
148,53.61000061035156,74.77999877929688,1.3948889745928783,11.252578440399805
149,52.15999984741211,75.25,1.4426763845884767,8.411406317606595
150,51.75,75.01499938964844,1.4495652055970714,7.975938516566321
151,51.95500183105469,75.05999755859375,1.444711671893902,8.26617767238395
152,51.8849983215332,75.0250015258789,1.4459863920770752,8.186697706834469
153,52.07500076293945,75.17500305175781,1.4435910120093187,8.347405162566904
154,52.064998626708984,75.16000366210938,1.4435802486231664,8.346048164691542
155,52.02000045776367,75.38999938964844,1.4492502638645581,8.042467407697632
156,51.654998779296875,76.16000366210938,1.4743975503225453,6.675579753299705
157,51.255001068115234,75.9000015258789,1.4808311373364669,6.281469865662122
158,51.35499954223633,75.83000183105469,1.4765846072822797,6.514996006919849
159,51.349998474121094,75.91999816894531,1.4784810209333654,6.416821475267317
160,51.260101318359375,75.86499786376953,1.4800009346957268,6.324813913019146
161,51.59000015258789,76.05000305175781,1.4741229468273793,6.679288797282912
162,51.689998626708984,76.20999908447266,1.4743664366261722,6.682819211001562
163,51.630001068115234,75.66000366210938,1.4654271178939444,7.134701260758367
164,51.98099899291992,76.0199966430664,1.4624574001246247,7.348691471578211
165,51.755001068115234,75.9800033569336,1.4680707523691403,7.019112743043057
166,51.78499984741211,76.02410125732422,1.4680718640790618,7.0240715289556634
167,51.875,76.20500183105469,1.469012083490211,6.990347252268966
168,51.834999084472656,76.08999633789062,1.4679270315774662,7.039939671606011
169,52.04999923706055,76.37000274658203,1.4672431098174772,7.111520737067271
170,52.13999938964844,75.66000366210938,1.4510932978094828,7.968696118583698
171,52.28010177612305,75.58000183105469,1.4456743438394182,8.277805899518729
172,52.380001068115234,75.79499816894531,1.4470216995677623,8.226173816575855
173,52.30500030517578,75.91500091552734,1.4513908894483891,7.9835231161016695
174,52.30500030517578,76.0770034790039,1.4544881566796548,7.821520552625107
175,52.43000030517578,75.93499755859375,1.4483119800992563,8.167937650144157
176,52.310001373291016,75.83000183105469,1.449627219275371,8.076700394336218
177,52.33000183105469,75.4800033569336,1.4423848789575386,8.45940540537082
178,52.308799743652344,75.7699966430664,1.4485133861680906,8.134740570093374
179,52.22010040283203,75.63999938964844,1.4484843729933978,8.11968873018444
180,52.255001068115234,75.88500213623047,1.4522055417683974,7.9317586721817905
181,52.470001220703125,76.16000366210938,1.4514961290311323,8.008344620455564
182,52.58000183105469,76.12000274658203,1.447698746591222,8.228228369940187
183,52.709999084472656,76.43000030517578,1.4500095168411904,8.130813944083176
184,52.650001525878906,75.6500015258789,1.4368470908532618,8.812699350773574
185,52.529998779296875,76.0999984741211,1.448695987865007,8.166463181050307
186,52.380001068115234,76.38999938964844,1.4583810200826546,7.631172595872731
187,52.51499938964844,76.41999816894531,1.4552032573004074,7.821935143074474
188,52.71500015258789,76.51499938964844,1.4514843814506213,8.053993053372412
189,52.69499969482422,76.49500274658203,1.4516558153447618,8.04128315952531
190,52.720001220703125,76.58999633789062,1.4527692443947395,7.987174298892119
191,53.084999084472656,77.41999816894531,1.4584157389877517,7.754049611640345
192,53.130001068115234,77.70999908447266,1.4626387638284568,7.537639963701925
193,53.11000061035156,77.69999694824219,1.4630012437450026,7.514935563018885
194,53.04999923706055,77.47000122070312,1.4603204964154428,7.646811679817408
195,53.119998931884766,77.55000305175781,1.4599021952391111,7.681279608892983
196,52.96500015258789,77.5250015258789,1.4637024696032406,7.452813271359749
197,52.65999984741211,77.44999694824219,1.470755738181954,7.029054077800017
198,53.39509963989258,77.73999786376953,1.4559388106411244,7.941154073260226
199,53.5,78.11000061035156,1.4600000114084404,7.742693775387839
200,53.61000061035156,78.1449966430664,1.457657074302987,7.887580576630275
201,53.630001068115234,78.19000244140625,1.4579526549346413,7.875281315203954
202,53.47999954223633,78.33999633789062,1.464846615715112,7.479991510935254
203,53.6349983215332,78.4749984741211,1.463130435908212,7.598457238116926
204,53.83000183105469,78.80999755859375,1.4640534066102897,7.582345329017504
205,53.31999969482422,79.03500366210938,1.4822768963702997,6.523338129542471
206,53.314998626708984,79.58999633789062,1.4928256285843506,5.960167259999328
207,53.43000030517578,80.0999984741211,1.4991577394088427,5.638226151488046
208,53.4900016784668,80.12999725341797,1.4980369179101278,5.70634698293171
209,53.599998474121094,80.2699966430664,1.4975746068691027,5.746224189106489
210,53.64500045776367,80.26000213623047,1.4961320058040002,5.829809963531351
211,53.75,80.44000244140625,1.4965581849563954,5.821514298550956
212,53.84000015258789,79.91010284423828,1.48421438740277,6.498590192762696
213,54.22999954223633,80.30999755859375,1.4809145903836005,6.736457352885556
214,54.279998779296875,80.23999786376953,1.4782608634540748,6.888220270926529
215,54.29999923706055,80.08499908447266,1.474861882314972,7.075925587136912
216,54.275001525878906,80.30999755859375,1.47968669370375,6.81004862047448
217,54.189998626708984,80.28500366210938,1.4815465159015297,6.6960381755429
218,54.11000061035156,80.29000091552734,1.4838292369223776,6.56022101260496
219,54.459999084472656,80.30999755859375,1.4746602810996248,7.112573170189852
220,54.65999984741211,80.52999877929688,1.47328940731985,7.219631080487777
221,54.625,80.75,1.4782608695652173,6.942394979719528
222,54.45500183105469,80.58000183105469,1.4797539091276164,6.834396942101084
223,54.595001220703125,80.75,1.4790731421282315,6.893338293416297
224,54.45000076293945,80.47000122070312,1.4778696068535921,6.936219358690754
225,54.45000076293945,80.46499633789062,1.4777776898151649,6.941224241503254
226,54.55419921875,80.44000244140625,1.4744969881944383,7.136612770028937
227,54.810001373291016,80.63999938964844,1.4712643198170838,7.354926377920539
228,54.744998931884766,80.83999633789062,1.4766644974908845,7.048631625175905
229,54.560001373291016,81.05999755859375,1.48570373017394,6.526105854757408
230,54.78499984741211,81.1500015258789,1.4812448982732307,6.804039511014655
231,54.584999084472656,80.99500274658203,1.4838326299362714,6.6319791593104656
232,54.90999984741211,81.01000213623047,1.4753232992414302,7.148450077772002
233,55.029998779296875,81.02999877929688,1.4724695725376173,7.324686418052598
234,54.900001525878906,81.19000244140625,1.4788706773192837,6.9520996232064975
235,54.779998779296875,81.1500015258789,1.4813801265827722,6.795861317252762
236,54.790000915527344,81.17500305175781,1.4815660101358572,6.7872161788976415
237,54.78499984741211,80.98500061035156,1.4782331082579545,6.969040426541999
238,54.77000045776367,80.99500274658203,1.4788205599713657,6.934509947159914
239,54.79999923706055,80.9800033569336,1.4777373081087168,6.998566023111583
240,55.040000915527344,81.0,1.4716569522648586,7.371041584873258
241,55.06520080566406,81.12000274658203,1.473162751787113,7.292247951938127
242,55.082000732421875,81.01000213623047,1.4707164057050506,7.429721304720947
243,55.15999984741211,81.04499816894531,1.4692711818915574,7.522276399274962
244,55.150001525878906,81.08499908447266,1.4702628620313611,7.4659253343578955
245,55.07500076293945,81.01499938964844,1.4709940674964872,7.413277075289959
246,54.97999954223633,80.94999694824219,1.4723535398732657,7.322925025890545
247,54.91999816894531,80.30999755859375,1.4623088171187393,7.864804804798443
248,54.95500183105469,79.92500305175781,1.454371765785162,8.307040429833567
249,54.974998474121094,79.93000030517578,1.4539336520909953,8.334743475195044
250,54.92499923706055,79.94000244140625,1.4554392999875887,8.242978115747835
251,54.834999084472656,79.9749984741211,1.4584663045388324,8.06080578598922
252,54.755001068115234,79.94000244140625,1.4599580108118502,7.96498190918408
253,54.599998474121094,80.02999877929688,1.4657509343563244,7.621511469747252
254,55.09000015258789,80.33000183105469,1.4581594047659687,8.122802977035324
255,55.09000015258789,80.62000274658203,1.4634235346393414,7.832802061507981
256,55.090301513671875,80.4800033569336,1.4608742581842777,7.973294263747708
257,55.05500030517578,80.4000015258789,1.4603578436148046,7.995568402145982
258,55.23500061035156,80.52999877929688,1.4579523470522926,8.159923742815554
259,55.26499938964844,80.79149627685547,1.4618926475911325,7.9474829315601925
260,55.220001220703125,80.61000061035156,1.459797153719171,8.05539356860925
261,55.2400016784668,80.63999938964844,1.4598116752245296,8.058101326225884
262,55.375,81.19999694824219,1.466365633376834,7.718865094130767
263,55.36389923095703,81.13999938964844,1.4655759532247425,7.760709682589412
264,55.47880172729492,81.36499786376953,1.4665961652113135,7.723610044701762
265,55.47999954223633,81.52999877929688,1.4695385625810786,7.560567903271466
266,55.45500183105469,81.50499725341797,1.4697501498913546,7.544690936609034
267,55.35499954223633,81.54000091552734,1.473037694694797,7.346154589932088
268,56.244998931884766,82.16999816894531,1.4609298556207084,8.17156391942807
269,56.560001373291016,82.25,1.4542078854835463,8.60668224709362
270,56.94499969482422,82.37000274658203,1.4464835049260474,9.11626318122801
271,56.77000045776367,82.21499633789062,1.4482120076616485,8.985095189593768
272,56.97999954223633,82.41000366210938,1.446297022186234,9.133497145765805
273,56.72999954223633,82.22000122070312,1.4493213799427076,8.91467723295425
274,56.52000045776367,82.12000274658203,1.4529370502738894,8.671266426684557
275,56.189998626708984,81.87000274658203,1.457020906700405,8.381617924812705
276,56.064998626708984,81.58999633789062,1.4552750974120545,8.457213156395202
277,56.119998931884766,81.83499908447266,1.4582145517108667,8.302151826791818
278,55.93510055541992,81.83000183105469,1.4629454674883147,8.004786721980157
279,55.900001525878906,81.75,1.4624328760018699,8.027391481483964
280,55.82500076293945,81.81999969482422,1.4656515642923567,7.8347438327675905
281,55.540000915527344,81.12999725341797,1.4607489361912562,8.058689039890911
282,54.72999954223633,80.22000122070312,1.4657409444850371,7.6440983992117895
283,54.88999938964844,80.51000213623047,1.4667517404165547,7.615743540858479
284,54.76070022583008,80.38999938964844,1.4680235836672022,7.524304733238059
285,54.747501373291016,80.8499984741211,1.4767796967180749,7.042721704893428
286,55.040000915527344,81.52999877929688,1.4812862903913295,6.841042805576383
287,55.15999984741211,81.7300033569336,1.4816896951236675,6.837271211286681
288,55.25,81.80999755859375,1.480723937712104,6.9044533066702956
289,55.59000015258789,81.38999938964844,1.4641122354064156,7.880450126877183
290,55.52000045776367,81.37999725341797,1.465778036427198,7.7759825029773895
291,55.560001373291016,81.0,1.457883333295571,8.221392830222388
292,55.29999923706055,80.75,1.460217018337381,8.046214088480799
293,55.20500183105469,80.8550033569336,1.4646318390564732,7.785862478875605
294,55.1150016784668,80.54499816894531,1.4613988154955262,7.948691369820101
295,54.880001068115234,80.52999877929688,1.4673833311217637,7.57939674840235
296,55.10499954223633,80.94000244140625,1.4688322858866585,7.537330709835378
297,55.41999816894531,81.3499984741211,1.4678816521453026,7.642448597706708
298,55.560001373291016,81.5999984741211,1.4686824416341377,7.621394356101296
299,55.665000915527344,81.42500305175781,1.4627683771230282,7.968094418659963
300,55.43000030517578,81.3550033569336,1.4677070703414206,7.653800102417994
301,55.224998474121094,81.18000030517578,1.469986465336299,7.493565829412863
302,54.90999984741211,80.72000122070312,1.470041913039769,7.4384509932993454
303,54.709999084472656,81.05000305175781,1.4814477135453061,6.7813900312435935
304,55.179901123046875,80.87999725341797,1.4657510362887727,7.719821660230072
305,55.13560104370117,81.37000274658203,1.475816010096401,7.157372716145422
306,55.209999084472656,81.37999725341797,1.47400830651898,7.269040538019046
307,55.16999816894531,81.375,1.4749864546090423,7.208624717609998
308,55.06999969482422,81.16000366210938,1.4737607429065818,7.260094609067129
309,55.22999954223633,81.29000091552734,1.4718450405447137,7.391743412823193
310,56.119998931884766,77.04000091552734,1.3727726725197211,13.09714999573713
311,56.04999923706055,76.63600158691406,1.367279261910176,13.386679564220149
312,56.150001525878906,76.91000366210938,1.369723981693258,13.276210173592407
313,55.94499969482422,77.21499633789062,1.3801947762819313,12.6359801730482
314,55.959999084472656,77.44499969482422,1.3839349707264925,12.430505159266222
315,55.869998931884766,77.48500061035156,1.3868802951798735,12.243327946695107
316,55.599998474121094,77.05000305175781,1.3857914598256793,12.23679661415753
317,56.189998626708984,75.52999877929688,1.344189368664532,14.721621892097861
318,55.46500015258789,75.5,1.3612187828773912,13.566038339416725
319,55.2400016784668,75.16000366210938,1.3606082798402164,13.538097053764947
320,55.040000915527344,75.04000091552734,1.3633720869789774,13.331040669345914
321,54.66999816894531,74.62000274658203,1.3649168693217388,13.145977262592343
322,55.025001525878906,75.0199966430664,1.3633801828752994,13.326516598655235
323,55.369998931884766,75.19000244140625,1.3579556418974057,13.720681407204797
324,55.33000183105469,74.58999633789062,1.3480931478304419,14.255280675027468
325,55.81169891357422,74.8949966430664,1.341922896112572,14.737994511033623
326,55.61000061035156,74.58999633789062,1.341305440014795,14.713159715548517
327,55.5,74.68000030517578,1.3455855910842482,14.443272914306068
328,55.26499938964844,74.16999816894531,1.342079055244465,14.568981039470348
329,55.27389907836914,74.31500244140625,1.3444863431117824,14.438530333787828
330,55.400001525878906,74.48999786376953,1.3445847619511915,14.469748909278824
331,55.79999923706055,76.12000274658203,1.3641577739668784,13.493856050334376
332,55.82500076293945,76.61000061035156,1.3723242196748997,13.044742917240246
333,55.775001525878906,76.63999938964844,1.3740922867404752,12.932980914726631
334,55.77000045776367,76.69000244140625,1.375112099909089,12.874799669206926
335,55.888099670410156,76.75,1.3732798297422721,13.007928503194794
336,56.255001068115234,77.44999694824219,1.376766429254235,12.907921527654981
337,56.400001525878906,77.00499725341797,1.3653367937957333,13.590038936501617
338,56.4900016784668,76.20999908447266,1.3490882779265847,14.5322134024907
339,56.279998779296875,76.3499984741211,1.356609810414693,14.048798494317413
340,55.95000076293945,76.47000122070312,1.3667560353521184,13.389153483997593
341,56.2599983215332,76.43000030517578,1.3585140879025341,13.936090126349217
342,56.15999984741211,76.05999755859375,1.3543446895521787,14.142566426497755
343,55.820098876953125,75.7699966430664,1.3573963172313575,13.876730882249252
344,55.959999084472656,76.11000061035156,1.3600786607494777,13.765504243738878
345,56.040000915527344,76.37000274658203,1.3627766148986933,13.636328255162457
346,56.099998474121094,76.1500015258789,1.357397568575815,13.954442848472059
347,56.17499923706055,76.11000061035156,1.3548731934853186,14.117091717891558
348,56.40999984741211,76.18000030517578,1.3504697839255648,14.431386034133528
349,56.25,76.04000091552734,1.3518222384982639,14.309739366607932
350,56.31999969482422,76.33999633789062,1.3554686923214994,14.124213704374913
351,56.58000183105469,76.86000061035156,1.358430507652722,14.029388173655565
352,56.81999969482422,76.8499984741211,1.3525166998746292,14.431856276580053
353,56.52000045776367,77.58499908447266,1.3726999019126063,13.206270088793932
354,55.99359893798828,77.6500015258789,1.386765683911024,12.280448813074063
355,55.81999969482422,78.12000274658203,1.3994984445301875,11.526562587247884
356,55.875,78.01000213623047,1.3961521635119547,11.726504614578094
357,55.724998474121094,78.0999984741211,1.4015253586842364,11.391212368903158
358,55.279998779296875,77.66999816894531,1.4050289414628896,11.093509382621964
359,51.46500015258789,76.54000091552734,1.487224340592537,5.984879756404472
360,51.189998626708984,77.06999969482422,1.5055675280798315,5.005173892214377
361,50.78499984741211,77.01000213623047,1.5163926822410876,4.402881233178182
362,50.48500061035156,77.2300033569336,1.5297613632413856,3.6922944350405134
363,51.10499954223633,76.7699966430664,1.5022012979301358,5.1661788406903115
364,51.3849983215332,76.46499633789062,1.4880801563799506,5.9290581863871425
365,51.59000015258789,76.68000030517578,1.4863345624806963,6.0492915438649435
366,52.31999969482422,77.3499984741211,1.4784021201317588,6.573053900659535
367,52.45000076293945,77.87000274658203,1.4846520803409415,6.2656389990694
368,52.310001373291016,77.31999969482422,1.478111215158619,6.586702530566687
369,52.005001068115234,77.0,1.4806268323914993,6.407938454194455
370,51.9900016784668,77.08999633789062,1.482785032681,6.293413773152214
371,51.959999084472656,77.04499816894531,1.482775202587886,6.289349017660219
372,51.689998626708984,76.75,1.4848133495662765,6.1428182954742185
373,52.31999969482422,77.27999877929688,1.4770642054675287,6.643053595483754
374,51.900001525878906,77.0199966430664,1.484007598817929,6.216237170932662
375,51.939998626708984,77.1500015258789,1.485367800649233,6.1516391238131165
376,52.04999923706055,76.83000183105469,1.4760807484575393,6.651521652594615
377,51.97999954223633,76.94000244140625,1.4801847464213362,6.42705128211279
378,51.83000183105469,76.98999786376953,1.485433053132556,6.131766190099275
379,52.18000030517578,77.55500030517578,1.4862974291221502,6.139112549344323
380,52.709999084472656,78.0999984741211,1.4816922752921815,6.460815775137864
381,52.72370147705078,78.03500366210938,1.4800744537269623,6.548217964718394
382,52.79999923706055,77.94999694824219,1.4763257211096463,6.7579935980605415
383,52.77000045776367,77.44999694824219,1.4676899048017258,7.20893691175731
384,52.775001525878906,77.26000213623047,1.463950732400169,7.407109917530922
385,52.9900016784668,77.97000122070312,1.4714096763727276,7.048698307210931
386,53.04499816894531,78.4000015258789,1.477990465306066,6.708633180879734
387,53.369998931884766,77.8499984741211,1.4586846549028367,7.790106540747506
388,53.650001525878906,78.56999969482422,1.4644920309447664,7.5279905986994935
389,53.849998474121094,78.66000366210938,1.4607243433797183,7.765039524281325
390,54.060001373291016,78.83000183105469,1.4581945954222928,7.938456873860862
391,54.099998474121094,79.0999984741211,1.4621072219060935,7.73386706648741
392,53.8849983215332,79.09500122070312,1.4678482636065269,7.387276845752713
393,53.7599983215332,78.73999786376953,1.4646577440875916,7.537869025577398
394,53.849998474121094,78.38999938964844,1.4557103363210053,8.035043796742261
395,54.21500015258789,78.61499786376953,1.4500599030251398,8.406928704558158
396,54.23500061035156,78.70500183105469,1.4511846767829235,8.34963127418651
397,54.3849983215332,78.7699966430664,1.4483772928954601,8.52992613182504
398,54.005001068115234,78.44000244140625,1.4524581222111583,8.238514846530652
399,54.22999954223633,78.59500122070312,1.4492900955953436,8.45145369077618
400,54.25,78.7699966430664,1.4519815049413163,8.309164805326407
401,53.72999954223633,77.14700317382812,1.4358273558737713,9.081807029215572
402,53.67499923706055,77.05000305175781,1.4354914605859503,9.088865734307237
403,53.7400016784668,76.68000030517578,1.426870076483471,9.565166285391701
404,53.71500015258789,76.44999694824219,1.423252289510772,9.754284911649894
