,shw,lin,Ratio,Spread
0,260.17498779296875,323.1050109863281,1.2418757611067333,17.58283440472684
1,257.44000244140625,323.0,1.2546612683998684,14.106500871721778
2,256.69500732421875,324.18499755859375,1.2629189828734446,11.945964567245824
3,257.32501220703125,323.5050048828125,1.2571844536532502,13.450921271783102
4,257.04998779296875,324.42999267578125,1.262128022107051,12.165800954732333
5,260.010009765625,325.2300109863281,1.2508365015619705,15.241802844009158
6,259.4100036621094,326.3699951171875,1.2581241683427746,13.316136782837248
7,254.8300018310547,325.0299987792969,1.2754777555383092,8.65881966279187
8,253.9600067138672,325.7550048828125,1.2827019856312873,6.794592742972441
9,253.9149932861328,325.9599914550781,1.283736683826933,6.5306630423201
10,252.75999450683594,325.0957946777344,1.286183738498784,5.882439087425496
11,252.69000244140625,324.79998779296875,1.2853693642600021,6.086594402730157
12,252.5850067138672,324.6000061035156,1.2851119325195273,6.149088747631083
13,253.19000244140625,325.6300048828125,1.2861092529045275,5.911305594573037
14,254.72000122070312,322.0799865722656,1.2644471774055865,11.464790848623238
15,254.0825958251953,323.0199890136719,1.2713188322269202,9.690133728539763
16,253.25,322.2200012207031,1.2723395902100814,9.399873453569342
17,252.28500366210938,322.1650085449219,1.2769883420276706,8.191245341068566
18,252.27000427246094,321.54998779296875,1.2746263223814864,8.786625043799972
19,251.5399932861328,320.760009765625,1.2751849341140467,8.62068539376179
20,249.83999633789062,319.54998779296875,1.2790185417742337,7.604635204827844
21,251.08999633789062,320.6700134277344,1.2771118646885886,8.121430274278737
22,252.80999755859375,321.94000244140625,1.2734464837245618,9.103708148066573
23,252.60000610351562,320.94000244140625,1.2705462972549766,9.828733458962233
24,253.23500061035156,320.6600036621094,1.2662546760489224,10.940229962941373
25,254.64500427246094,322.45001220703125,1.2662726807788516,10.996559967748908
26,253.77999877929688,321.2900085449219,1.2660178504624235,11.023876509480715
27,255.25999450683594,322.5899963378906,1.263770286296279,11.661878835702339
28,255.33999633789062,320.32000732421875,1.254484263798376,14.036626772130603
29,256.0199890136719,321.5899963378906,1.2561128432855186,13.657058630806262
30,256.79998779296875,321.1199951171875,1.250467330146734,15.148434372482768
31,257.1650085449219,321.17498779296875,1.2489062552103216,15.57142051611396
32,257.3800048828125,321.3999938964844,1.2487372282194988,15.627942778350416
33,258.04998779296875,321.4800109863281,1.2458051780426695,16.425239207558718
34,259.07000732421875,321.45001220703125,1.2407843560398935,17.79090925681976
35,258.6700134277344,322.5299987792969,1.2468781924326273,16.187148051493466
36,260.739990234375,323.94000244140625,1.2423871081310611,17.487689104870014
37,260.44000244140625,322.6099853515625,1.2387113436006945,18.424885210279
38,260.92999267578125,324.19000244140625,1.2424405455153205,17.4864890488264
39,259.69000244140625,322.6600036621094,1.242481422575792,17.39277447720218
40,258.30999755859375,321.7699890136719,1.2456737720369617,16.475732674353765
41,257.9599914550781,321.6600036621094,1.2469375651926402,16.127400236446988
42,258.0199890136719,313.1830139160156,1.2137936099959326,24.682954179427725
43,255.6300048828125,313.8800048828125,1.2278683991994732,20.856382806119143
44,256.7569885253906,314.239990234375,1.2238809624583982,21.972133582144863
45,258.7099914550781,314.0450134277344,1.2138882292927002,24.724482893351933
46,259.8900146484375,313.2900085449219,1.2054715105877403,27.024676891641548
47,262.0799865722656,314.1000061035156,1.1984890956826497,29.082352442307638
48,262.5199890136719,315.1099853515625,1.200327588521847,28.648537279060406
49,258.6199951171875,315.3999938964844,1.2195499182248781,23.25165612927151
50,258.6400146484375,314.7300109863281,1.2168651142946008,23.947853746018723
51,260.67999267578125,316.54998779296875,1.2143240627855756,24.799139556420585
52,262.3399963378906,317.9750061035156,1.2120721603348954,25.547823936446434
53,262.5799865722656,317.1199951171875,1.2077081702108767,26.717091710322393
54,263.8800048828125,318.53900146484375,1.2071358025262466,27.000402871917117
55,263.8299865722656,318.04998779296875,1.2055111396742302,27.42391973875766
56,264.3299865722656,319.135009765625,1.2073356258366703,26.99362604778804
57,265.75,320.1000061035156,1.2045155450743767,27.888075612922307
58,265.8900146484375,319.5199890136719,1.201699843584365,28.651435803130937
59,266.6700134277344,319.02801513671875,1.1963400422716557,30.1647842010575
60,264.1600036621094,318.2900085449219,1.204913704317066,27.6160420311258
61,264.8599853515625,319.20001220703125,1.2051651055682888,27.622633986511858
62,263.8699951171875,318.1400146484375,1.205669536269738,27.386282335027886
63,261.9700012207031,318.2200012207031,1.214719241660845,24.818336284641703
64,262.25,317.5799865722656,1.2109818363098785,25.82499717236601
65,262.1300048828125,318.8500061035156,1.2163811855344844,24.397849247342094
66,261.6199951171875,317.9200134277344,1.2151976888667413,24.660006288141233
67,262.0899963378906,318.2650146484375,1.2143348433571084,24.930451250681244
68,261.7200012207031,317.75,1.2140837479671565,24.960973364501513
69,261.2799987792969,317.25,1.214214641312751,24.88480927970187
70,263.44000244140625,316.8399963378906,1.2027026776556513,28.1232439140706
71,262.7959899902344,316.1199951171875,1.202910269403025,27.9999388036926
72,260.69000244140625,315.739990234375,1.2111703067912702,25.622244468309816
73,259.3900146484375,315.0,1.2143875331011995,24.659957154876793
74,257.29998779296875,314.2449951171875,1.2213175671428262,22.678162654169398
75,256.20001220703125,313.2950134277344,1.2228532338029927,22.18777409306631
76,256.94000244140625,313.9700012207031,1.2219584270156698,22.481771369332023
77,255.44000244140625,314.2300109863281,1.230151926021874,20.25757675864719
78,257.79998779296875,315.9700012207031,1.225640093801901,21.607884832340403
79,258.4100036621094,316.3214111328125,1.2241066779536394,22.055264203839045
80,259.364990234375,317.17999267578125,1.222909816738033,22.44719609585684
81,258.31500244140625,317.9649963378906,1.2309195878393273,20.287279026782755
82,258.9100036621094,318.8999938964844,1.2317020948818376,20.1314097218538
83,258.29998779296875,319.1099853515625,1.2354239273419318,19.122628983167658
84,256.6199951171875,318.6600036621094,1.2417582796562319,17.372733236900046
85,258.510009765625,319.8800048828125,1.2373989122232747,18.62762410246495
86,257.3599853515625,317.80999755859375,1.2348850468127532,19.191724409650078
87,255.80999755859375,318.8999938964844,1.2466283450217372,16.07208638310817
88,255.94500732421875,320.05499267578125,1.2504834379142669,15.093877027528436
89,254.05999755859375,319.6700134277344,1.2582461485461087,13.010517865954967
90,252.8000030517578,318.45001220703125,1.2596914887767323,12.580611009867539
91,247.17999267578125,318.05999755859375,1.2867546200463875,5.611466185256859
92,247.85000610351562,316.8800048828125,1.2785152192026423,7.668812341533055
93,248.52999877929688,316.4700012207031,1.2733674114799287,8.969236875989964
94,249.0500030517578,317.1600036621094,1.2734792201395673,8.960157442139803
95,248.92999267578125,317.8900146484375,1.2770257662863196,8.072998081316257
96,246.97000122070312,316.2099914550781,1.2803578972836427,7.186497599668144
97,246.27000427246094,317.6099853515625,1.2896819744241956,4.869888104966776
98,251.38250732421875,316.8299865722656,1.2603501729085567,12.344487560653647
99,253.2274932861328,316.70001220703125,1.2506541374999043,14.890390903047887
100,252.33999633789062,317.9649963378906,1.2600657880335633,12.463268068339062
101,251.25,318.1000061035156,1.266069676033893,10.900955444010378
