,pfe,jnj,Ratio,Spread
0,53.564998626708984,177.98379516601562,3.3227629931697225,13.84412178559512
1,53.189998626708984,177.77999877929688,3.342357649357522,12.70496156443329
2,53.029998779296875,177.24000549316406,3.3422592791452086,12.671960577654147
3,52.872100830078125,176.94920349121094,3.3467405439381985,12.397295661542955
4,52.80500030517578,176.92999267578125,3.3506295171527367,12.176204894813026
5,52.9901008605957,177.5500030517578,3.3506258747997,12.219079889565933
6,52.75,177.75999450683594,3.3698577157694016,11.14923500170164
7,52.58000183105469,178.0,3.385317493368173,10.300429070370342
8,52.685001373291016,179.6999969482422,3.410837852598827,8.976458332983384
9,52.57500076293945,179.00999450683594,3.4048500600882834,9.272524650276239
10,52.22999954223633,178.5850067138672,3.4192036813910476,8.4619879923913
11,52.125,179.02000427246094,3.434436532805006,7.650964222942292
12,52.17499923706055,178.72000122070312,3.4253953777493513,8.130025423498637
13,52.439998626708984,179.66000366210938,3.4260108384252344,8.139043465859572
14,52.70989990234375,179.60000610351562,3.4073296749996236,9.165616228690965
15,52.209999084472656,179.86000061035156,3.4449339928037315,7.115368104135285
16,52.13999938964844,180.00999450683594,3.4524356849642395,6.714690067080767
17,52.334999084472656,179.8699951171875,3.4368968809355227,7.553025799926218
18,52.36000061035156,179.82000732421875,3.4343010929734095,7.692549497924773
19,52.07500076293945,178.71499633789062,3.4318769797326216,7.776914008714073
20,51.77000045776367,177.22999572753906,3.4234111292336453,8.169642151755198
21,51.165000915527344,175.98500061035156,3.439558242183953,7.24800224757999
22,51.30500030517578,176.4499969482422,3.4392358619758445,7.284374190829681
23,51.314998626708984,176.27999877929688,3.4352529181895908,7.490178525030274
24,51.244998931884766,176.9499969482422,3.4530198192304664,6.5694962155148175
25,51.5,178.10000610351562,3.4582525456993327,6.332701378753285
26,51.33000183105469,177.89849853515625,3.4657800933006695,5.925408508945424
27,51.560001373291016,178.1999969482422,3.4561674205182027,6.447588509341614
28,51.0099983215332,176.47940063476562,3.459702145496193,6.198504202251087
29,50.9192008972168,176.24000549316406,3.46116990030763,6.112734007947978
30,50.8849983215332,176.35000610351562,3.4656580902133762,5.880246530874217
31,50.93550109863281,176.5800018310547,3.466737305462464,5.831112238594471
32,50.900901794433594,176.61000061035156,3.4696831369236216,5.677205821424508
33,50.80500030517578,176.1199951171875,3.4665878173264217,5.823767211376918
34,50.939998626708984,176.4499969482422,3.4638791068935264,5.977223748204381
35,51.71500015258789,178.98500061035156,3.460988109489446,6.217669206886001
36,51.72999954223633,178.97000122070312,3.4596946221617175,6.286384675047884
37,51.34000015258789,178.4499969482422,3.4758472227867157,5.409716261114767
38,51.42539978027344,179.06500244140625,3.4820342322374094,5.10054541944632
39,51.195701599121094,178.35499572753906,3.4837884852934797,4.98795295945564
40,51.130001068115234,178.07940673828125,3.4828750834768103,5.028254049365245
41,51.279998779296875,177.66000366210938,3.4645087342286662,5.984831571932716
42,52.494998931884766,180.02000427246094,3.4292791301138434,7.976010917564736
43,52.11000061035156,180.13999938964844,3.456918005751547,6.477253027241346
44,52.39500045776367,180.63999938964844,3.4476571774298352,6.997899502780172
45,52.415000915527344,181.1999969482422,3.4570255419868507,6.509527935958033
46,52.38999938964844,180.99000549316406,3.45466706626695,6.629983486006353
47,52.70500183105469,181.38999938964844,3.441608824359633,7.358081883348774
48,52.880001068115234,182.2899932861328,3.4472388351755767,7.084798338289801
49,54.189998626708984,181.55999755859375,3.3504336992012225,12.506180406151344
50,54.18000030517578,182.3800048828125,3.366186855953005,11.650366916677314
51,54.5099983215332,182.38189697265625,3.3458430120811347,12.830269537912727
52,54.98500061035156,182.41000366210938,3.3174502434718276,14.503249415198326
53,55.310001373291016,181.9199981689453,3.2890976975602424,16.157153367444465
54,55.26499938964844,181.74000549316406,3.2885190898455954,16.175984146424298
55,55.16999816894531,181.8699951171875,3.296537994441342,15.705774476800883
56,54.56999969482422,180.91000366210938,3.3151915828078717,14.517040823774494
57,54.93000030517578,182.36000061035156,3.319861634757149,14.35628440489944
58,55.03499984741211,182.8699951171875,3.3227945057546235,14.222316108918733
59,55.32500076293945,183.0,3.307727021715401,15.130867614903224
60,55.20000076293945,182.19000244140625,3.3005434768712214,15.493212970870104
61,55.32500076293945,182.52000427246094,3.2990510936373196,15.610863342442286
62,55.22999954223633,182.24000549316406,3.2996561108750093,15.550642076139212
63,54.415000915527344,181.3000030517578,3.3318018928861908,13.571957074472266
64,54.20000076293945,181.4199981689453,3.3472323914245323,12.681999622316113
65,54.13999938964844,180.72000122070312,3.3380126202080596,13.167118595243437
66,53.970001220703125,180.3800048828125,3.34222717811646,12.898314494966826
67,54.09000015258789,180.50999450683594,3.33721564055495,13.198067160312092
68,53.875,180.02999877929688,3.341624107272332,12.908100552882502
