,mu,lrcx,Ratio,Spread
66,77.7865219116211,550.164306640625,7.072745934902534,5.5059705295196935
67,77.67711639404297,548.779541015625,7.064880449883831,6.099016556299723
68,79.4275894165039,551.2424926757812,6.940189129814394,16.303468046520045
69,81.6057357788086,562.7359619140625,6.895789328330448,20.572285765994714
70,78.73139190673828,542.5877685546875,6.891631856291998,19.92011707857808
71,77.46825408935547,531.7569580078125,6.864191845532744,21.610154953172817
72,75.76751708984375,519.7293090820312,6.859526734467828,21.33031844550886
73,77.24945068359375,529.7192993164062,6.85725651935164,22.06442965871077
74,74.20601654052734,498.1568298339844,6.713159566541587,31.602905193689033
75,73.3805160522461,492.7463684082031,6.7149482576188655,31.039582761213303
76,72.88321685791016,497.86004638671875,6.830928543636107,22.327169297957433
77,71.84744262695312,486.2874450683594,6.768333392091142,26.404328191355496
78,71.73788452148438,470.5803527832031,6.559718842033482,41.31859666685762
79,71.66816711425781,461.9156799316406,6.44520012902278,49.4787553141988
80,72.08645629882812,467.464599609375,6.484777080337272,46.956810440649186
81,69.8455810546875,451.1936950683594,6.459874601302049,47.01148670336733
82,70.8614501953125,465.4270324707031,6.568127397729876,40.12954734441201
83,72.43504333496094,473.9729919433594,6.543421113887775,42.97098912777165
84,72.90313720703125,476.2083740234375,6.532069706014091,44.122996463955026
85,70.63238525390625,464.39837646484375,6.574864699747071,39.500561145462605
86,69.12850952148438,458.0878601074219,6.626612714180584,34.92819045108997
87,69.83563232421875,471.233154296875,6.7477466533005535,26.900032889351117
88,66.8079605102539,452.2421569824219,6.769285479280725,23.981101297498817
89,66.20043182373047,451.8069763183594,6.8248342778393,20.019864136857116
90,69.8953857421875,479.21527099609375,6.856178929517642,19.350325387709695
91,67.9134521484375,460.689208984375,6.783475061427491,23.534005924728383
92,70.31368255615234,474.1015930175781,6.742664809782387,27.491033380981783
93,70.97100830078125,480.10552978515625,6.7648120166255445,26.243873839612895
94,73.32144165039062,500.4119873046875,6.824906549038395,22.94646840803319
95,71.00088500976562,476.0798034667969,6.705265763959361,30.48580475676102
96,70.064697265625,473.0234375,6.751237869575065,26.76739189103484
97,67.65451049804688,442.28179931640625,6.537358648529051,40.067568789099774
98,68.63053894042969,454.1214904785156,6.616901127247252,35.29096606494608
99,66.68843841552734,442.331298828125,6.632803366484815,33.02703063549763
100,67.4354019165039,455.417236328125,6.753385067564456,25.346539368644592
101,71.62832641601562,486.5644226074219,6.792905083129644,24.541703032984863
102,70.1842041015625,477.21728515625,6.799496998864247,23.438362629939498
103,74.17794799804688,506.69287109375,6.830774977855836,22.863744240628314
104,70.7618637084961,472.2816162109375,6.674239363684715,32.55430001173932
105,69.11854553222656,466.9898376464844,6.756360887668709,25.954107905383474
106,68.62057495117188,468.95819091796875,6.834075512361473,20.382160618848907
107,69.30777740478516,478.0382385253906,6.897324606637665,16.275094836424962
108,66.34982299804688,465.84246826171875,7.021005440744456,7.065450398012793
109,67.59475708007812,482.2716369628906,7.134749169843946,-0.3546780549619868
110,70.31368255615234,503.6661682128906,7.163131696461268,-2.073541814330717
111,73.02265167236328,525.2387084960938,7.1928188920436,-4.042464402974922
112,73.54053497314453,514.3683471679688,6.994351446529527,10.575590532344911
113,73.25171661376953,500.28338623046875,6.8296472677669335,22.57050006745886
114,75.06433868408203,517.6027221679688,6.895454369435887,18.36831259742747
115,69.65635681152344,508.3841552734375,7.298460306343988,-11.54830610108683
116,70.1642837524414,510.6394348144531,7.27776879496308,-10.127941830979971
117,70.47303771972656,517.7412719726562,7.3466575122209035,-14.99546236293724
118,68.32179260253906,506.5543518066406,7.414242696375261,-19.37615667885307
119,65.75225067138672,488.0777282714844,7.422981316803505,-19.49417764038474
120,62.36604309082031,469.2449951171875,7.524046289642767,-25.165938999000666
121,58.60137176513672,442.21258544921875,7.546113207409609,-25.37679946384025
122,58.461944580078125,446.3708801269531,7.635238330390081,-30.544067339445682
123,58.8802375793457,450.211669921875,7.646227128672498,-31.357854724896917
124,54.786903381347656,415.1387023925781,7.5773346688893755,-25.906545941512995
125,55.52390670776367,416.2899475097656,7.4974902198579905,-21.724422226911706
126,56.569644927978516,429.767333984375,7.597136848419892,-27.63426126991572
127,56.111515045166016,422.413330078125,7.528104164325461,-23.595541773283166
128,55.992000579833984,420.8750305175781,7.516699281310552,-22.922115818462707
129,58.20299530029297,446.7877197265625,7.676369874460972,-32.83480895322412
130,58.54161834716797,446.3907775878906,7.62518683615253,-29.987400800089453
131,57.62534713745117,434.9478759765625,7.547856934190795,-25.175150823853862
132,55.79281234741211,423.8226013183594,7.5963656156870165,-27.31112422526399
133,55.05581283569336,422.9294128417969,7.681830329232857,-31.751276975204455
134,53.43242263793945,391.8460998535156,7.33348930309005,-12.415724644444076
135,56.49993133544922,385.8318786621094,6.8288911073424705,15.796707453414406
136,57.137332916259766,388.7298278808594,6.803429702443062,17.51135305287142
137,58.611331939697266,411.7445983886719,7.024999855186683,5.163264998064797
138,59.015480041503906,411.9827575683594,6.980926992013344,7.849747827910683
139,57.68828201293945,399.36883544921875,6.922876215305571,10.859321709467345
140,59.055397033691406,402.8026428222656,6.820759203303038,17.31872428515414
141,58.7360725402832,408.8962707519531,6.9615868591063546,8.914285482126452
142,59.225040435791016,416.1510314941406,7.026606118493272,5.197970280379657
143,61.400447845458984,423.9019775390625,6.903890645976993,13.189490597972402
144,60.322723388671875,419.9620056152344,6.961920517237454,9.330444768330615
145,62.268619537353516,443.5622863769531,7.123367912642905,-0.18824165412689098
146,63.16672134399414,461.5850524902344,7.307408753677883,-11.711840108826145
147,63.50600814819336,472.53167724609375,7.440739719357349,-20.203195530484543
148,61.16095733642578,460.4834289550781,7.52904220288957,-25.125048269084054
149,60.02335739135742,453.99285888671875,7.5636032141062435,-26.86678852091915
150,59.534385681152344,443.85009765625,7.45535697694729,-20.26250043617693
151,61.75969314575195,464.1257019042969,7.515026035005827,-24.4345335774862
152,61.93931198120117,481.27508544921875,7.770107062139917,-40.28409463280598
153,61.72975540161133,496.7274475097656,8.046807318092817,-57.2529254663172
154,62.4083251953125,499.0001220703125,7.995730064997682,-54.61508896374806
155,62.338470458984375,498.85125732421875,8.002301847499421,-54.97173221216632
156,64.1147232055664,520.7247314453125,8.121765257813722,-63.99124666109929
157,64.71345520019531,527.83056640625,8.156426894119184,-66.76432158650607
158,62.3284912109375,516.0403442382812,8.279365250345185,-72.23303455401629
159,61.32061767578125,505.6891784667969,8.246641955573782,-69.17540614677557
160,59.02546310424805,465.8525390625,7.892399560503791,-45.947790633156664
161,61.27072525024414,491.20947265625,8.01703375714967,-55.05674986988003
162,62.188785552978516,493.7004699707031,7.938737918432586,-50.904148670176305
163,64.90306091308594,514.6708374023438,7.929839211921889,-52.23249945463862
164,64.56377410888672,513.380615234375,7.951527343623985,-53.39754662087079
165,63.72554397583008,506.50299072265625,7.948194069787203,-52.5858248062953
166,61.49026107788086,493.7997131347656,8.0305353153297,-56.058306147643854
167,62.84739685058594,499.34747314453125,7.945396280003215,-51.785071636463265
168,60.38259506225586,473.18670654296875,7.836475163995556,-43.46099119796502
169,58.187232971191406,454.1119384765625,7.804322620073617,-40.273092744362366
170,57.73817825317383,460.46356201171875,7.97502754577137,-49.87432771409549
171,58.187232971191406,459.5108337402344,7.89710749723636,-45.67198800803424
172,61.071144104003906,474.57611083984375,7.770873098949032,-39.86766900393655
173,57.508663177490234,449.8841247558594,7.822893106858913,-40.955790086775316
174,56.88996505737305,441.1804504394531,7.7549784042673675,-36.729361872046404
175,56.181461334228516,439.33447265625,7.819918923835215,-40.01051383003573
176,56.41097640991211,434.60052490234375,7.70418369900754,-33.61566644759028
177,57.189334869384766,428.77490234375,7.497462653185823,-22.15740615329201
178,56.21139907836914,426.9587097167969,7.595589448352585,-27.418104607220293
179,55.113712310791016,423.5347900390625,7.684744363629744,-31.937661143816563
180,54.88419723510742,428.73516845703125,7.811632310489275,-38.79893919032451
181,55.27337646484375,435.8410949707031,7.8851903546713284,-43.088546836144126
182,57.319061279296875,447.3732604980469,7.80496488451101,-39.81699135163813
183,57.81800842285156,443.9195556640625,7.677876975932139,-32.75262554942565
184,53.507102966308594,418.9178161621094,7.829200105000753,-38.947012271923704
185,52.9981803894043,420.19305419921875,7.928443035437235,-43.905099099762815
186,52.57905960083008,411.9039611816406,7.833992549671577,-38.64899883868508
187,52.73872375488281,407.69964599609375,7.730555784606882,-33.289264413825144
188,51.99030303955078,407.69964599609375,7.8418401540368565,-38.705255866167356
189,50.69304275512695,401.9012451171875,7.92813418319697,-42.29455694148276
190,49.99451446533203,397.16888427734375,7.944249254640821,-42.61713802032994
191,49.555442810058594,385.3927917480469,7.777002280561222,-34.01841389253661
192,49.99451446533203,379.1461181640625,7.583754382232792,-24.59437190704869
193,48.77708435058594,370.05999755859375,7.586759284314385,-24.318257438788002
194,50.473506927490234,375.30047607421875,7.435593421581977,-17.28247209926581
195,50.89262008666992,380.2320556640625,7.471261157639926,-19.18111414318087
196,49.90470504760742,369.17327880859375,7.397564587475565,-15.271443796380986
197,49.99451446533203,364.64019775390625,7.293604141445572,-10.08845149689244
198,51.611106872558594,388.23223876953125,7.522261433535592,-21.98192447438384
199,53.84638595581055,399.14154052734375,7.412596656995742,-16.71549490824298
200,54.61476516723633,398.4242248535156,7.2951741829063526,-10.43775692649779
201,54.50499725341797,396.122802734375,7.267641917173648,-8.930676907733066
202,52.90999984741211,373.4473571777344,7.058162129176421,2.202474133979088
203,51.380001068115234,349.4169921875,6.800641979829325,15.16091107490815
204,53.709999084472656,325.83489990234375,6.066559401534999,55.604173931709575
205,52.75,322.7763366699219,6.118982685685722,51.71564613732364
206,54.86000061035156,339.3445129394531,6.185645445935741,50.416615999097765
207,52.720001220703125,313.7798767089844,5.951818464407833,60.495018130325214
208,53.5,314.2481384277344,5.8737969799576515,65.67126442019583
209,52.54999923706055,320.86346435546875,6.105870009778837,52.18120091987033
210,53.029998779296875,328.8536376953125,6.201275603719197,47.664573093430484
211,53.70000076293945,354.5478515625,6.602380754660768,26.818868817336643
212,56.04999923706055,367.9179992675781,6.564103555318318,30.454626197622993
213,56.2400016784668,372.57061767578125,6.624655166367665,27.176971867109565
214,55.869998931884766,378.4486999511719,6.773737375806407,18.621342495841994
215,55.45000076293945,384.1673889160156,6.928176440581361,9.86331155875201
216,52.209999084472656,387.6643371582031,7.425097566674641,-17.080103405519246
217,54.040000915527344,404.0831298828125,7.477481921483593,-20.255977980320658
218,54.099998474121094,403.276123046875,7.454272355290055,-19.014795208511366
219,54.86000061035156,411.1766662597656,7.495017529806233,-21.415537321214735
220,53.45000076293945,394.050537109375,7.3723205142140475,-14.492956743099903
221,53.47999954223633,391.9583435058594,7.329064077427798,-12.183675171648353
222,56.15999984741211,417.9812927246094,7.442686856486347,-18.812641236595475
223,56.560001373291016,433.3539733886719,7.661845170911046,-31.290686836845104
224,57.4900016784668,443.20721435546875,7.709292075416211,-34.413924744770036
225,55.970001220703125,431.1322326660156,7.702916263409714,-33.3385176504056
226,60.27000045776367,483.6065673828125,8.024001388911833,-54.69564965500057
227,62.52000045776367,498.9593200683594,7.980795208174045,-53.76614221849331
228,61.779998779296875,478.9140930175781,7.75192784850082,-39.07598175418007
229,63.099998474121094,488.916748046875,7.748284625512188,-39.52637972029475
230,58.869998931884766,453.6881408691406,7.706610312564778,-34.908418259387865
231,58.7400016784668,459.4466552734375,7.821699730081277,-41.60766559493094
232,58.58000183105469,455.00323486328125,7.767211004457035,-38.32209368924264
233,57.15999984741211,448.4775695800781,7.846003687496209,-42.07235803781793
234,58.619998931884766,453.92724609375,7.743556028058004,-36.956663497558786
235,58.93000030517578,459.6857604980469,7.800538912565948,-40.47183434713644
236,58.40999984741211,451.5660400390625,7.730971429870144,-36.1151284289944
237,55.75,441.5832824707031,7.9207763671875,-45.38161950071872
238,55.119998931884766,440.40765380859375,7.989979360355814,-48.765031402264576
239,57.650001525878906,470.6249694824219,8.163485811377816,-60.67383136725521
240,55.4900016784668,461.4193115234375,8.315359480381739,-67.09914202123139
241,54.68000030517578,455.9696350097656,8.338874039227198,-67.51108908940193
242,54.040000915527344,450.91845703125,8.344160795557784,-67.09130512875817
243,53.68000030517578,441.44378662109375,8.223617438737795,-60.22180075497635
244,53.81999969482422,442.6293640136719,8.224254301811875,-60.39426415680571
245,55.20000076293945,453.3095397949219,8.212129230608053,-61.087979333715786
246,54.869998931884766,448.52740478515625,8.174365108735559,-58.69392239238862
247,55.349998474121094,462.5749816894531,8.357271805630313,-69.2679537832816
248,55.2400016784668,475.94000244140625,8.615857856263123,-83.42897295276174
249,54.59000015258789,468.239990234375,8.577394924447121,-80.4327358231049
250,52.040000915527344,446.05999755859375,8.571483276540476,-76.70596576459451
251,52.06999969482422,443.9200134277344,8.52544682215276,-74.34889366579921
