,hon,ba,Ratio,Spread
1316,188.94000244140625,146.27999877929688,0.7742140197370908,14.71866183267431
1317,188.48500061035156,145.1699981689453,0.7701939024264862,15.438885469394958
1318,188.9199981689453,146.19000244140625,0.7738196266055066,14.791521525726719
1319,189.3699951171875,146.63999938964844,0.774357095478106,14.727014122048384
1320,189.64999389648438,146.6199951171875,0.7731083566352039,14.986879136523722
1321,191.69000244140625,148.3699951171875,0.7740100851766625,14.984450909977308
1322,192.65499877929688,144.8800048828125,0.7520178858623087,19.301104525631583
1323,192.625,141.38499450683594,0.7339908864728667,22.770416470065893
1324,191.13999938964844,137.48809814453125,0.7193057370700043,25.39518818530882
1325,191.1300048828125,132.8571014404297,0.6951137866704306,30.01762310270632
1326,190.07000732421875,133.16000366210938,0.7005839876407587,28.806674776053537
1327,190.36000061035156,133.91000366210938,0.7034566255135193,28.305097304772
1328,198.41000366210938,141.8350067138672,0.7148581427144725,27.27612326450338
1329,197.52000427246094,141.8040008544922,0.7179222245200361,26.544711821454737
1330,197.25999450683594,139.64999389648438,0.7079488887020368,28.47598161085625
1331,198.58999633789062,141.2050018310547,0.7110378389392871,28.060318736569396
1332,197.3699951171875,140.5675048828125,0.7122030114017646,27.6527025639931
1333,197.1699981689453,140.28500366210938,0.7114926457619888,27.763876550604518
1334,196.52999877929688,139.74000549316406,0.7110365153469117,27.760619727598336
1335,199.94000244140625,141.36000061035156,0.7070120980506542,29.061801662394142
1336,201.07000732421875,142.44500732421875,0.7084348840477779,28.94481277471871
1337,202.66000366210938,144.23309326171875,0.7116998453340376,28.518795994678353
1338,202.99000549316406,144.31500244140625,0.7109463448251704,28.719582633385695
1339,203.82000732421875,144.1990966796875,0.7074825409573673,29.546508834443582
1340,204.72000122070312,144.07809448242188,0.7037812310634717,30.438490120836914
1341,204.91000366210938,143.75999450683594,0.701576262444912,30.919355543810493
1342,204.3699951171875,141.7449951171875,0.6935704775836087,32.471757022838226
1343,203.2949981689453,142.5720977783203,0.7013064711992465,30.723759040961195
1344,203.27000427246094,142.6199951171875,0.7016283372829627,30.654450699618845
1345,203.83999633789062,143.5399932861328,0.7041797285366758,30.22273580140637
1346,203.22999572753906,143.72999572753906,0.7072282573888903,29.510176799590877
1347,203.83999633789062,143.58999633789062,0.7044250339362841,30.172732749648556
1348,204.05999755859375,142.5399932861328,0.6985200185803389,31.411199680336292
1349,202.6300048828125,143.0,0.7057197678236327,29.72619082485485
1350,202.05999755859375,143.69000244140625,0.711125428969377,28.547892041285646
1351,202.5399932861328,144.42999267578125,0.7130936973605096,28.219089783016752
1352,201.77000427246094,143.75,0.7124448478768262,28.23947195397346
1353,202.67999267578125,143.48829650878906,0.7079549126406439,29.28071632101614
1354,202.2100067138672,143.47999572753906,0.7095593242849118,28.886403984294187
1355,203.08999633789062,143.4199981689453,0.7061893778870848,29.700243987177426
1356,202.64999389648438,142.6999969482422,0.7041697569511636,30.043317450020762
1357,203.1199951171875,150.2899932861328,0.7399074286085174,22.85594730153218
1358,202.94500732421875,147.35000610351562,0.7260587882712175,25.64603132396294
1359,203.02999877929688,149.4499969482422,0.736098102973942,23.618848344796046
1360,205.72000122070312,153.1699981689453,0.7445556934671586,22.203235676202066
1361,201.52999877929688,149.13299560546875,0.7400039523088071,22.650875824736598
1362,200.4600067138672,147.32000732421875,0.7349097195955926,23.547256214309467
1363,202.53750610351562,153.40499877929688,0.7574152646122371,19.241953036397685
1364,202.67990112304688,156.0,0.7696865803447006,16.768934401224723
1365,204.72999572753906,158.25999450683594,0.7730181107288898,16.265151883126915
1366,204.8800048828125,155.02000427246094,0.7566380348396099,19.63364734664324
1367,205.50999450683594,157.47999572753906,0.7662887447661372,17.713336025382485
1368,205.88999938964844,158.11399841308594,0.7679537562864039,17.404864234610894
1369,204.30999755859375,156.66000366210938,0.7667760047678582,17.505351614831877
1370,206.4199981689453,160.8000030517578,0.7789943051939685,15.172882648425567
1371,206.47999572753906,158.63999938964844,0.768306870748787,17.384283173619448
1372,205.69000244140625,155.69000244140625,0.7569157498831611,19.657532972198876
1373,205.77999877929688,156.94000244140625,0.7626591669374413,18.484628266825634
1374,205.9199981689453,157.8300018310547,0.766462719670211,17.714559248184397
1375,207.125,158.19500732421875,0.7637658772442667,18.381817660067693
1376,207.91000366210938,160.30999755859375,0.7710547579958006,16.93930021771845
1377,208.39999389648438,166.0554962158203,0.7968114255238546,11.613551323302058
1378,208.02000427246094,164.2949981689453,0.7898038399891321,13.048531546831835
1379,208.1999969482422,165.17999267578125,0.7933717343754065,12.317727629249415
1380,208.35000610351562,164.36219787597656,0.7888754166597702,13.264027658195456
1381,209.5601043701172,165.94000244140625,0.7918492068906839,12.722852855460697
1382,209.8800048828125,165.72500610351562,0.7896178875927174,13.211891725031531
1383,209.74000549316406,165.02999877929688,0.7868312885339159,13.786968678243081
1384,210.0,167.4499969482422,0.7973809378487723,11.58969460647398
1385,211.4499969482422,168.83999633789062,0.7984866340727286,11.441834003277986
1386,211.0500030517578,169.9499053955078,0.805258957299467,9.989270477477387
1387,210.89999389648438,168.05999755859375,0.7968705662508568,11.750673085250096
1388,209.04220581054688,166.7550048828125,0.7977097459158133,11.46419300562334
1389,211.6199951171875,169.96470642089844,0.8031599581446834,10.462752722819626
1390,211.42999267578125,169.8300018310547,0.8032446091576121,10.434691865275706
1391,210.63999938964844,170.8699951171875,0.8111944341639826,8.717951429480163
1392,210.58999633789062,169.97999572753906,0.8071608275960411,9.56511574274813
1393,210.22000122070312,169.0399932861328,0.804109943414296,10.18816214751325
1394,210.10000610351562,169.14999389648438,0.8050927605073209,9.975367810992676
1395,209.6199951171875,167.77000427246094,0.8003530587750923,10.944156387479918
1396,209.32000732421875,168.7550048828125,0.8062058044046667,9.702171461705856
1397,208.6199951171875,168.80999755859375,0.8091745830200437,9.047513859458515
1398,213.24229431152344,175.7100067138672,0.8239922914033849,6.1071938047952266
1399,214.28500366210938,178.52999877929688,0.8331427572076299,4.1804379140551156
1400,212.10000610351562,176.02000427246094,0.8298915568467933,4.818655918793294
1401,213.06069946289062,177.5050048828125,0.8331194130606383,4.156632546437745
1402,214.38999938964844,178.25050354003906,0.8314310557745431,4.549877663710813
1403,214.38999938964844,177.9069061279297,0.8298283811484525,4.893475075820188
1404,214.74000549316406,177.50999450683594,0.8266275028687503,5.590219160146969
1405,213.1300048828125,175.94000244140625,0.8255055525295238,5.781005423278824
1406,211.5500030517578,174.17999267578125,0.8233514070579634,6.187507818148244
1407,212.72000122070312,176.08999633789062,0.8278017832239113,5.279782200476912
1408,212.51499938964844,177.95509338378906,0.8373766270375418,3.239070491419706
1409,213.56500244140625,177.25999450683594,0.8300048813263261,4.833653686641863
1410,212.97999572753906,177.2100067138672,0.8320500059572182,4.382495921676561
1411,212.74000549316406,177.49000549316406,0.834304789462212,3.8969096900416633
1412,214.14999389648438,176.44000244140625,0.8239085102505006,6.154778238575542
1413,213.8699951171875,176.61349487304688,0.8257983770761,5.7414250649205165
1414,215.10000610351562,177.38999938964844,0.8246861662304209,6.018608527271592
1415,215.58999633789062,177.64999389648438,0.824017797273193,6.178363783245796
1416,215.125,175.94960021972656,0.8178947133979154,7.480418699668629
1417,214.1300048828125,174.61000061035156,0.8154392034218224,7.9676564962221015
