,tsla,bkng,Ratio,Spread
42,395.6666564941406,2499.919921875,6.318247648224614,665.6217072595639
43,378.1084289550781,2474.3701171875,6.544075528878178,550.3405111666764
44,385.3966369628906,2453.179931640625,6.365338190215808,629.9879427739745
45,386.9532775878906,2445.85009765625,6.3207891994162315,649.8032771647224
46,380.3680114746094,2457.1298828125,6.459875196357095,585.7044010680386
47,383.8699951171875,2468.0,6.429259987477195,602.9229881648187
48,383.2099914550781,2465.489990234375,6.433783161218521,600.1392417100735
49,386.3466796875,2459.60009765625,6.36630318564073,631.1878777846748
50,383.3800048828125,2457.844970703125,6.410988938910397,609.1479046455718
51,381.1000061035156,2445.330078125,6.416504956603941,603.3753869966629
52,379.183349609375,2450.364990234375,6.462216742266448,582.9673598264687
53,374.2875671386719,2445.1201171875,6.532731332434545,548.9441493826673
54,361.8933410644531,2425.02001953125,6.70092467686316,469.63266018897303
55,362.5400390625,2413.31005859375,6.6566718115725365,486.5296552997682
56,347.2900085449219,2425.31005859375,6.983529611909456,352.21223715810476
57,353.7166442871094,2441.659912109375,6.902869716607105,387.4091323794881
58,354.5272521972656,2436.52001953125,6.872588790933128,399.0507474676918
59,353.5033264160156,2433.534912109375,6.884050955847307,393.8231527715728
60,354.5333251953125,2440.199951171875,6.882850716015393,395.4195261191947
61,358.1433410644531,2440.300048828125,6.81375239750432,424.2746374413617
62,354.8999938964844,2429.909912109375,6.846745432230467,408.65054085967796
63,349.8166809082031,2455.27001953125,7.018733392463774,342.5182054992527
64,346.3688049316406,2443.1298828125,7.053550573916945,327.00362460680327
65,344.8000183105469,2453.574951171875,7.115936255438488,303.9756352567991
66,342.6600036621094,2448.77001953125,7.146354968074816,291.61594114270866
67,339.0,2438.199951171875,7.192330239445059,272.8298585211249
68,340.4599914550781,2441.949951171875,7.172501945780249,280.79015543418365
69,342.3000183105469,2434.570068359375,7.11238661445424,302.92852243547514
70,337.92999267578125,2370.52001953125,7.014825765422923,331.92747728439264
71,342.4433288574219,2388.989990234375,6.976307578265144,349.6580655445626
72,337.0,2397.820068359375,7.115193081185089,297.16814482656565
73,340.4633483886719,2396.110107421875,7.037791641191531,326.65692447128987
74,345.1666564941406,2413.0,6.990825894102438,347.4913173313201
75,347.7878723144531,2417.659912109375,6.95153599238631,363.8556484956319
76,352.7566833496094,2425.610107421875,6.87615634773929,395.7592840560313
77,354.5849914550781,2416.340087890625,6.814558275506559,419.6937940465394
78,355.2099914550781,2431.7099609375,6.845837728202046,409.33691990812014
79,351.6163330078125,2459.969970703125,6.996176627120639,352.25290074488504
80,353.8999938964844,2471.889892578125,6.984713012742103,358.64976213739857
81,352.5576171875,2469.485107421875,7.004486605968107,350.28761453064755
82,352.739990234375,2470.580078125,7.003969344341833,350.65542124338873
83,354.8000183105469,2467.530029296875,6.954706600767739,370.2285396670948
84,366.1850280761719,2452.179931640625,6.696559781604549,476.8955037678873
85,363.5066833496094,2442.550048828125,6.719408915183429,465.0429238752243
86,364.4666748046875,2452.0,6.7276384084059035,463.29287048964335
87,366.17333984375,2444.89990234375,6.676892160928522,484.08178411056616
88,369.177001953125,2443.0400390625,6.617530415322829,510.033415192884
89,369.57666015625,2434.10009765625,6.586184572984557,522.1789344167676
90,368.9599914550781,2435.090087890625,6.599875716299998,516.2427689410267
91,366.1394958496094,2482.919921875,6.781349594950148,445.7903087302205
92,360.3944396972656,2479.945068359375,6.8811968088146696,402.68522589269725
93,352.8999938964844,2456.27490234375,6.960257707072235,366.2439541182437
94,353.8516845703125,2466.64990234375,6.970858158663398,363.50227301278466
95,353.0185546875,2475.469970703125,7.01229422032637,347.99983794438396
96,348.5733337402344,2471.77001953125,7.091104741171266,316.04556870587777
97,343.8707275390625,2459.030029296875,7.151030408709441,291.06690333485614
98,347.4366760253906,2432.530029296875,7.001362254338129,346.16865672617297
99,345.8752746582031,2422.18505859375,7.003059299301963,343.9899420703021
100,346.0,2415.820068359375,6.982138925894147,351.355329108332
101,341.4966735839844,2412.169921875,7.0635239182843,318.8852029400553
102,342.9666748046875,2426.969970703125,7.076401729366956,315.8757373356323
103,348.5733337402344,2438.719970703125,6.996289545546592,349.09561753400277
104,349.9633483886719,2450.949951171875,7.003447539454423,348.0146641298209
105,354.9166564941406,2428.0,6.841042694315149,410.6941003032337
106,347.5601501464844,2409.489990234375,6.9325841562068025,370.19905680349785
107,348.1807861328125,2415.159912109375,6.936511169769488,369.5071309637163
108,344.8666687011719,2398.81005859375,6.955760809324043,359.2751171716462
109,347.2266845703125,2400.969970703125,6.91470465086601,376.0444162237762
110,347.0566711425781,2400.39501953125,6.916435323455049,375.25572399140293
111,343.5066833496094,2382.93994140625,6.937099209161456,364.2370662265078
112,341.3332824707031,2385.949951171875,6.990088789178251,343.79464648713184
113,334.7866516113281,2386.0,7.126926920521419,291.23539229562886
114,341.6852111816406,2408.39501953125,7.048578459695002,324.17232731781115
115,336.9730529785156,2403.300048828125,7.132024438112421,291.4720277349564
116,334.1100158691406,2387.760009765625,7.146628045717816,284.04822375079067
117,333.88665771484375,2390.760009765625,7.160393967606385,279.25671305689485
118,331.8433532714844,2377.820068359375,7.165489514608589,275.80772175241856
119,342.1300048828125,2453.02001953125,7.169847673463971,283.11492785935144
120,344.6933288574219,2456.0400390625,7.125290318799324,300.65481278687895
121,345.489990234375,2467.679931640625,7.142551163252485,295.40478038967404
122,343.4666748046875,2463.260009765625,7.17175839887919,283.596097399897
123,340.0406188964844,2470.125,7.2642056940613875,249.25140392051188
124,334.63665771484375,2452.030029296875,7.327439994294768,224.0022922157921
125,332.0633850097656,2433.97998046875,7.329865592971562,221.41263982517083
126,320.9477844238281,2370.909912109375,7.387213830952844,195.32671841792606
127,327.5,2411.280029296875,7.36268711235687,207.51060048053458
128,319.8466491699219,2400.3701171875,7.504753054055846,157.03452961836982
129,318.8507995605469,2403.929931640625,7.539356761701144,145.487206357592
130,317.85333251953125,2386.16455078125,7.507124534032143,155.25210531643532
131,315.2466735839844,2347.0400390625,7.445090577418032,173.4691315974035
132,314.3233337402344,2345.85009765625,7.4631751634287715,167.25315039748946
133,291.8033752441406,2284.85009765625,7.830101676324354,47.625106622462035
134,293.58966064453125,2261.9599609375,7.704494620047969,84.84267816097034
135,287.1199951171875,2225.02490234375,7.749459947697513,69.88585479208112
136,294.7856750488281,2263.010009765625,7.676797759561354,93.38561957802611
137,294.5149841308594,2291.360107421875,7.780113851198057,62.86436467968614
138,299.5466613769531,2315.0,7.728345191224736,79.58254016935442
139,310.0433349609375,2349.610107421875,7.578328067326148,129.16413389777134
140,308.60333251953125,2268.215087890625,7.349937116272299,199.00918436191185
141,305.0,2292.179931640625,7.515344038165984,146.14273743236916
142,303.3133239746094,2304.3798828125,7.597357915623257,120.41429814177062
143,306.8133239746094,2319.949951171875,7.561438079409696,132.9170236697494
144,314.92333984375,2355.449951171875,7.479439130616795,162.46582478904955
145,309.2066650390625,2342.60009765625,7.576163008518287,129.46338301524045
146,306.1333312988281,2329.02001953125,7.6078616126180885,118.39287124405499
147,316.135009765625,2384.02001953125,7.5411452255753195,143.61431642290407
148,316.4700012207031,2395.320068359375,7.568869273928121,135.00116647261692
149,318.5,2393.85009765625,7.516012865482732,152.75334783939368
150,319.6066589355469,2402.840087890625,7.5181164744605375,152.63964566250596
151,323.36334228515625,2411.9599609375,7.458977705674894,173.65137186524115
152,312.9765319824219,2343.7099609375,7.48845271590246,158.59086192932617
153,312.7900085449219,2370.6298828125,7.578982122352664,130.17487319258387
154,290.4366760253906,2407.340087890625,8.288691775553064,-85.82690231876333
155,288.5199890136719,2420.330078125,8.3887777980274,-114.19025238929473
156,286.9100036621094,2393.175048828125,8.341204622640275,-99.94859078844067
157,284.9366760253906,2372.715087890625,8.327166305818746,-95.3162927131759
158,283.9933166503906,2361.489990234375,8.31530128274632,-91.65769028437691
159,278.9333190917969,2355.3701171875,8.444204962162832,-126.12303681833438
160,276.4433288574219,2363.580078125,8.549962438572853,-154.30470707901506
161,274.7266540527344,2346.929931640625,8.542782059982162,-151.42366286995613
162,283.07000732421875,2383.47998046875,8.420107813608077,-121.0533583495787
163,280.3333435058594,2387.330078125,8.516040397724224,-146.85368438062343
164,278.1233215332031,2383.385009765625,8.569525908962978,-160.6347563997917
165,272.7566833496094,2354.93994140625,8.633848719988194,-175.2344102107106
166,276.1877746582031,2388.22998046875,8.647124165522207,-181.00435809754137
167,282.10333251953125,2409.739990234375,8.542047230397529,-155.0668717003725
168,300.8500061035156,2432.9599609375,8.086953337472673,-27.923555661586043
169,305.8299865722656,2435.030029296875,7.962038178756201,9.949794625400306
170,305.3333435058594,2446.2548828125,8.011751532683675,-5.258532729883621
171,307.32666015625,2447.159912109375,7.962732263010303,9.824428681425877
172,311.6485595703125,2457.739990234375,7.886254932873748,33.90943382866889
173,308.3216857910156,2444.375,7.928002189430258,20.59024066434612
174,312.27667236328125,2456.090087890625,7.8651090691570404,40.59730216528241
175,308.0,2461.5400390625,7.992013113839286,0.8450247710827963
176,312.0199890136719,2445.010009765625,7.836068507965018,49.618574928025545
177,309.96722412109375,2450.06005859375,7.904255250021512,28.10371303460287
178,311.11663818359375,2474.9951171875,7.955200119278015,12.387872745935317
179,307.0179748535156,2455.675048828125,7.998473216429026,-1.1666105743863344
180,310.4566650390625,2465.909912109375,7.942847391596851,16.179566379027428
181,310.3166809082031,2462.52001953125,7.935506439177547,18.446674484833956
182,305.2099914550781,2464.25,8.073949310282318,-24.243031830859046
183,300.413330078125,2462.429931640625,8.196806483255086,-60.89601666652262
184,300.7833251953125,2469.659912109375,8.210760721212557,-65.1583409455204
185,302.1333312988281,2460.760009765625,8.14461615071455,-45.43031200443803
186,300.92999267578125,2446.06005859375,8.128335885845413,-40.38209715870217
187,301.6666564941406,2449.739990234375,8.120685324338977,-38.153396931592134
188,301.8833312988281,2439.56005859375,8.081135344895474,-26.235560395945605
189,308.5733337402344,2458.800048828125,7.968284294125076,8.183609267819326
190,309.3966369628906,2464.489990234375,7.965471164865857,9.097216911975726
191,304.40753173828125,2450.419921875,8.049800567949756,-16.849321200871337
192,304.88665771484375,2449.47998046875,8.034067475526314,-12.066406998588002
193,301.13665771484375,2445.02001953125,8.119303833964048,-37.68443951182436
194,300.2900390625,2442.594970703125,8.13411919465881,-42.049948091823545
195,297.2011413574219,2438.4951171875,8.204864577740306,-62.72551989442055
196,302.4033508300781,2433.60009765625,8.04753019758601,-16.10462771039439
197,300.3466491699219,2402.260009765625,7.998291362346913,-1.2609289035819646
198,302.3733825683594,2410.0,7.970278268310064,7.255100564600786
199,308.6250305175781,2427.110107421875,7.864268505219754,40.28820009550126
200,308.7283935546875,2438.010009765625,7.896941326628453,30.217351819277418
201,310.2366638183594,2460.35009765625,7.930558778496798,19.97479542536238
202,307.6166687011719,2442.929931640625,7.94147450447089,16.380509180793787
203,309.1666564941406,2489.280029296875,8.051579874507109,-17.537449092619873
204,306.3299865722656,2486.800048828125,8.118043149006144,-37.809825779084996
205,303.6666564941406,2480.0,8.166849889388013,-52.371810190157895
206,306.3733215332031,2494.47998046875,8.141962126419717,-45.14217644070569
207,306.3833312988281,2492.25,8.134417722513785,-42.83190966131243
208,305.4099426269531,2486.10009765625,8.140206819307545,-44.48936147694277
209,302.4433288574219,2485.169921875,8.216977148292669,-67.35379623724586
210,300.6460266113281,2489.06005859375,8.279038597811171,-85.65973167252943
211,305.2133483886719,2515.570068359375,8.242005409134135,-75.53617490312828
212,306.34002685546875,2528.580078125,8.254161573596729,-79.50932398997949
213,307.5716857910156,2518.110107421875,8.187067352918968,-59.1604654476757
214,305.3000183105469,2520.7900390625,8.256763471590716,-80.06098364824467
215,307.1300048828125,2534.340087890625,8.251685109234506,-78.93307937355914
216,307.22332763671875,2540.25,8.26841509575653,-84.09446850138804
217,309.2102355957031,2603.110107421875,8.418576773200611,-131.0179880359171
218,310.7815246582031,2589.949951171875,8.333667691540855,-105.254839217627
219,309.8000183105469,2618.469970703125,8.452129812588787,-141.6473231479865
220,312.1982116699219,2621.989990234375,8.398478569782869,-125.9319175707353
221,311.6000061035156,2632.2451171875,8.44751304758656,-140.98513068614304
222,310.9700012207031,2617.56494140625,8.41741946532167,-131.35809696867065
223,310.663330078125,2626.97998046875,8.456034961732117,-143.2328833959693
224,311.5450134277344,2631.489990234375,8.446580355377032,-140.67108889088124
225,310.8683166503906,2644.39990234375,8.506495389550105,-159.00864933014438
226,311.03759765625,2646.93994140625,8.510032103358686,-160.1909195964915
227,305.0066833496094,2627.0,8.612926022308962,-188.6237251281311
228,304.4700012207031,2632.06005859375,8.644727060272292,-197.98840280411306
229,302.51666259765625,2638.0,8.720180823588255,-219.59567922664948
230,301.51666259765625,2628.389892578125,8.717229323028983,-218.00637005830387
231,297.4328918457031,2655.7099609375,8.928770266320045,-278.08153973275984
232,295.4433288574219,2664.0,9.016957703200065,-302.32946213695294
233,296.7012023925781,2644.550048828125,8.913176042101128,-272.7903611111357
234,293.73333740234375,2615.0048828125,8.902649273448231,-267.0498414258943
235,287.6666564941406,2520.330078125,8.7612867922923,-221.03466037163136
236,285.9100036621094,2531.510009765625,8.854219780142365,-246.30434997947006
237,286.4433288574219,2530.610107421875,8.83459257897919,-241.12675384059432
238,291.86334228515625,2535.5625,8.687499019738851,-202.60631218344062
239,298.8500061035156,2567.56005859375,8.59146731188086,-178.5652498248953
240,297.47332763671875,2569.89990234375,8.639093537428575,-191.94715381705166
241,293.55999755859375,2555.68994140625,8.705852168758591,-209.12522393566152
242,290.3399963378906,2534.945068359375,8.730953710591315,-214.2073310561652
243,290.9666748046875,2544.199951171875,8.74395651281948,-218.4357523166561
244,291.9266662597656,2545.659912109375,8.720203415210332,-212.19581546786205
245,305.92047119140625,2643.22998046875,8.640252056930677,-197.5243976713002
246,305.5533142089844,2639.8798828125,8.639670263916509,-197.11919209843083
247,304.6083679199219,2627.280029296875,8.625107863049768,-192.09856212779752
248,306.1100158691406,2633.81005859375,8.604128979953668,-186.5841761761628
249,305.8815612792969,2633.280029296875,8.608822376489892,-187.88653505451722
250,305.60833740234375,2630.330078125,8.606866227808704,-187.12805747773038
251,307.4200134277344,2635.39990234375,8.572636091447107,-177.66679379606578
252,302.6278991699219,2660.4951171875,8.791308152635539,-241.19859030959262
253,303.2699890136719,2680.360107421875,8.838197660570497,-255.9135074466087
254,303.5299987792969,2681.659912109375,8.834908980641703,-255.12782626008286
255,301.739990234375,2678.39990234375,8.876516169644324,-266.2251139053703
256,307.0400085449219,2694.75,8.776543528547164,-240.06483395271127
257,308.59423828125,2701.6201171875,8.754603236387284,-234.4687879854866
258,307.7533264160156,2705.0,8.789506945388554,-244.5934552180308
259,299.3766784667969,2636.679931640625,8.807232230459302,-243.46079010018204
260,299.0050048828125,2661.7099609375,8.901890996709872,-271.4719382303617
261,297.22332763671875,2655.93505859375,8.93582303822386,-279.98750963043375
262,294.4333190917969,2634.68994140625,8.94834168066699,-281.12048810737605
263,293.29632568359375,2629.27001953125,8.96455151084194,-284.82016097516606
264,292.6433410644531,2621.239990234375,8.95711476194861,-282.0275895710758
265,292.13665771484375,2623.97998046875,8.982029167424896,-288.83158473109023
266,285.6666564941406,2615.3798828125,9.155355808444325,-332.1260615661901
267,282.8133239746094,2594.830078125,9.175063047446663,-334.46226136808554
268,283.3181457519531,2613.239990234375,9.223694385329924,-348.8230998473984
269,280.3899841308594,2606.0,9.294197893972443,-365.0693032295446
270,285.7550048828125,2637.044921875,9.228342030112286,-353.0824760271286
271,285.1666564941406,2617.639892578125,9.1793336737176,-338.39647045858027
272,285.6600036621094,2617.070068359375,9.161485804134328,-333.8696081366026
273,285.1433410644531,2609.0,9.14978407091845,-329.94358623817305
274,273.02593994140625,2574.75,9.430422620475417,-392.88481600322456
275,269.38665771484375,2540.419921875,9.430385095627614,-387.7446864051387
276,269.1706848144531,2521.60009765625,9.36803389044561,-370.65713724865117
277,270.663330078125,2496.830078125,9.224855385486864,-333.9149111934027
278,274.4850158691406,2535.050048828125,9.235659151742905,-341.4819111784106
279,273.8733215332031,2518.22998046875,9.194871433154367,-329.5681196804173
280,267.3416748046875,2512.419921875,9.3977862737282,-376.1470817594174
281,262.375,2512.010009765625,9.57412104722487,-415.5738662493297
282,265.8233337402344,2547.6298828125,9.583921196707559,-423.5353500549456
283,260.11334228515625,2505.0048828125,9.630435950749197,-426.70903954550494
284,258.6993408203125,2484.3349609375,9.603174685563156,-417.38053815021175
285,257.4850158691406,2484.85009765625,9.650464860134244,-427.6355303165389
286,254.663330078125,2469.830078125,9.69841271362984,-435.24768324987616
287,252.0066680908203,2185.06005859375,8.670643817275023,-171.78621354661797
288,253.711669921875,2187.6201171875,8.62246548556923,-160.67079643157987
289,251.74330139160156,2201.60009765625,8.745416801504208,-190.43866377024958
290,252.09999084472656,2214.385009765625,8.783756803583183,-200.3626417369471
291,255.5366973876953,2235.969970703125,8.750093405608803,-194.38247283670964
292,261.6566467285156,2275.43994140625,8.696281825269873,-184.76556455529382
293,266.8466491699219,2291.10009765625,8.585830493967828,-158.79775828744798
294,265.23333740234375,2289.5,8.632021986463036,-170.13770883898744
295,268.5133361816406,2259.27490234375,8.414013748707898,-113.6044027021737
296,268.52667236328125,2272.77490234375,8.463870208278545,-126.99743587976192
297,267.0899963378906,2262.9599609375,8.472649638568534,-128.7057830288529
298,268.6333312988281,2282.52001953125,8.496786338818735,-135.8870632633045
299,268.1233215332031,2266.06005859375,8.451558952931784,-123.51778776321245
300,269.9433288574219,2281.0400390625,8.450070052545344,-123.89985666445747
301,284.010009765625,2170.18994140625,7.641244557532204,99.77625065326609
302,289.4800109863281,2209.56005859375,7.6328588321702995,104.27990970358658
303,288.3266296386719,2180.27001953125,7.561805936078617,124.31890966715153
304,289.296630859375,2184.449951171875,7.550900073335871,127.91916212346385
305,285.82666015625,2158.97998046875,7.553459076520441,125.55719787116485
306,287.86334228515625,2169.77001953125,7.537500267685646,131.1029752711909
307,290.3333435058594,2171.659912109375,7.479884624638532,149.02446417029776
308,294.3833312988281,2118.909912109375,7.197791745750959,234.25859918695758
309,289.1700134277344,2124.530029296875,7.346992878387821,186.82351112389395
310,288.6999816894531,2110.715087890625,7.311102257571547,196.86842278463453
311,287.1666564941406,2094.06005859375,7.29214207582097,201.22496003285394
312,288.6750183105469,2085.929931640625,7.22587615599162,221.4533528087011
313,287.8899841308594,2080.93994140625,7.228247094766472,220.14674226567766
314,288.163330078125,2072.75,7.192969346370509,230.52913636836482
315,286.57666015625,2162.89990234375,7.547369353681746,127.65287468631212
316,285.64666748046875,2181.0,7.635307000909181,102.09349340036059
317,283.010009765625,2180.52001953125,7.7047452185067575,81.42537427473624
318,287.9049987792969,2185.469970703125,7.590941386809575,115.73714243476732
319,289.8299865722656,2179.81005859375,7.5209956166845435,136.83699327205184
320,291.7416687011719,2170.280029296875,7.4390471507169975,161.70023924976184
321,293.2966613769531,2162.260009765625,7.372262608153687,182.19254131916958
322,287.6666564941406,2145.8701171875,7.4595719341953295,153.42530056586864
323,285.4800109863281,2122.56005859375,7.435056665650055,159.1967166894681
324,284.1700134277344,2113.35009765625,7.436921553278822,157.89945149687108
325,285.73333740234375,2133.5,7.466752110187965,150.2886553583692
326,284.0482482910156,2117.409912109375,7.454402288515532,152.86298344781179
327,280.8800048828125,2102.179931640625,7.484263369041478,142.68112272128954
328,279.7933349609375,2102.070068359375,7.512938321611017,134.07502579100154
329,281.02972412109375,2006.3599853515625,7.139315926905426,239.70193681527806
330,277.5433349609375,1986.5999755859375,7.157801054258929,231.49832249399722
331,279.3999938964844,1984.3399658203125,7.102147491654906,248.65021900725677
332,282.4483337402344,1983.9200439453125,7.024010436435815,273.5202597771716
333,280.2966613769531,1973.20751953125,7.039711104077722,266.9746542576598
334,277.8066711425781,1986.4000244140625,7.150296341856336,233.81044005166657
335,279.5199890136719,1985.449951171875,7.1030696522915315,248.50269028206392
336,279.0975646972656,1885.22998046875,6.7547346122981775,345.33448076590895
337,279.7361755371094,1875.1300048828125,6.703208840552911,360.5566250607506
338,276.6199951171875,1864.0,6.738486128634098,346.6923754737707
339,272.7933349609375,1849.43505859375,6.779619666509004,330.56444778191945
340,272.44000244140625,1843.0,6.76479218721331,334.165497520098
341,270.4599914550781,1838.0,6.795829542519532,323.284228858988
342,268.1933288574219,1815.989990234375,6.771197471506831,327.1137952199909
343,268.86334228515625,1830.280029296875,6.807473319868506,318.19779868850384
344,271.2533264160156,1833.050048828125,6.7577053267793445,334.5973597000141
345,279.4333190917969,1904.0,6.8137901599863095,329.25747949593034
346,279.2799987792969,1919.875,6.87437341876099,312.15272820119964
347,278.06329345703125,1900.3900146484375,6.834379291929455,321.87876562887396
348,276.6666564941406,1909.5999755859375,6.902168840235288,301.46666137860603
349,274.73333740234375,1900.6800537109375,6.918272357050771,294.87982085860614
350,284.2467041015625,2077.425048828125,7.308528186437133,194.43962074769868
351,284.3766784667969,2031.0400390625,7.142076663996338,241.86712867499935
352,283.260009765625,2051.22509765625,7.24149201065648,212.72549571311882
353,284.27996826171875,2077.1201171875,7.306600355587579,195.01135750601023
354,284.20166015625,2061.760009765625,7.254567086737279,209.74337141230424
355,286.30670166015625,2042.260009765625,7.133119825430322,246.12748463044298
356,286.30999755859375,2035.8900146484375,7.1107891167223025,252.52391548406175
357,278.2831115722656,2048.81005859375,7.3623226613294035,175.22183843832752
358,272.71826171875,2026.1300048828125,7.429388820952255,153.26735416303225
359,274.2366638183594,2019.239990234375,7.363129211533212,172.33616572017243
360,271.3466491699219,2003.5699462890625,7.383802056956277,164.8259852206227
361,276.6700134277344,2044.6099853515625,7.390067177936543,166.48357690008677
362,278.0433654785156,2026.18994140625,7.287316271399447,195.91900057578667
363,279.4266662597656,2030.1199951171875,7.265305141743025,203.08412335520532
364,272.5666809082031,2025.780029296875,7.4322364808013015,152.4015306484669
365,268.01666259765625,2035.0400390625,7.592960897798658,106.64674196408012
366,265.92059326171875,2034.8800048828125,7.652209179903889,89.99462687480289
367,268.5281677246094,2038.594970703125,7.591736047571061,107.194489752392
368,266.8833312988281,2037.1324462890625,7.633044882852178,95.46411303520634
369,265.0533142089844,2019.3599853515625,7.618693587658273,98.55837609455855
370,265.1166687011719,2017.9749755859375,7.611648809077758,100.45153946047392
371,263.0333251953125,2028.3900146484375,7.711532419484409,73.32642244467505
372,259.9966735839844,2019.219970703125,7.766330018260309,58.1400964492689
373,257.93499755859375,2018.489990234375,7.825576247270769,42.33378945422218
374,253.3490447998047,1995.0450439453125,7.874689425104359,28.995733864820103
375,254.3699951171875,1990.2900390625,7.824389972353379,41.939575270237164
376,254.8433380126953,2002.5250244140625,7.857866876293641,33.50117778828443
377,255.3400115966797,2000.199951171875,7.833476385719271,39.80996964546811
378,261.0666809082031,2073.5,7.942415297067683,12.44238002975161
379,266.2933349609375,2091.60009765625,7.854496613529837,36.26422007147702
380,264.2200012207031,2092.840087890625,7.920823852174895,18.394438194445947
381,262.7277526855469,2079.469970703125,7.914923145526987,19.79553093733265
382,264.5753479003906,2072.179931640625,7.832097540776079,41.90475847228098
383,267.0,2087.18994140625,7.817190791783708,46.342394032619985
384,267.1933288574219,2079.889892578125,7.784213406345873,55.19309462271102
385,278.51165771484375,2224.75,7.987995972067449,1.1150195333191615
386,278.9200134277344,2190.780029296875,7.8545099807421535,38.360329025216096
387,278.0652160644531,2171.929931640625,7.810865243703082,50.35426948293779
388,274.5232849121094,2154.179931640625,7.846984390888013,39.69515428209733
389,270.0299987792969,2140.659912109375,7.927489248551961,17.175432246676145
390,278.7633361816406,2189.949951171875,7.855946844261169,37.93373056837917
391,280.2099914550781,2202.409912109375,7.8598550346926315,37.077099721526146
392,283.5367126464844,2160.330078125,7.619225242335779,105.8398932279122
393,282.8333435058594,2142.580078125,7.5754154427715585,117.9483112532005
394,285.38665771484375,2155.489990234375,7.55287583341799,125.51801729195975
395,287.8320617675781,2159.320068359375,7.502013691938902,141.3020317223061
396,289.4033508300781,2154.72998046875,7.445421672860623,158.49511218122123
397,289.8333435058594,2144.889892578125,7.400424901542645,171.7840845747826
398,290.6433410644531,2161.139892578125,7.435711014961359,162.03091157811494
399,298.8299865722656,2168.860107421875,7.2578395906643145,219.9741287256932
400,297.8333435058594,2165.510009765625,7.270878351882795,215.33035341551957
401,299.23834228515625,2172.050048828125,7.258595379994089,220.05952610821512
402,299.9548034667969,2205.0,7.351107481911287,192.85616553076514
403,298.94000244140625,2190.050048828125,7.3260521540852865,199.66660241050684
404,300.6999816894531,2187.110107421875,7.273396210847148,216.7229822957395
405,301.7966613769531,2185.219970703125,7.240702931347936,227.40936553667078
406,303.60333251953125,2156.3798828125,7.1026225730700006,270.740398172389
407,310.1222839355469,2166.300048828125,6.985309218470576,313.107426289186
408,308.8733215332031,2169.43994140625,7.023720697655141,299.94985825561827
409,303.9766540527344,2148.35009765625,7.067483864348183,281.7645200301593
410,308.4850158691406,2160.530029296875,7.003679005963039,305.7452489728451
