,tjx,sbux,Ratio,Spread
106,57.360050201416016,72.55721282958984,1.264943328585139,2.6422488762541847
107,59.77854919433594,72.58687591552734,1.2142629236375815,5.839513760638736
108,59.15410232543945,71.89482116699219,1.2153818305188537,5.698388477624958
109,60.68053436279297,71.65754699707031,1.180898417417498,7.972333429941825
110,63.54506301879883,73.64472961425781,1.1589370773378753,9.807202287208012
111,64.02082824707031,75.83954620361328,1.184607389191092,8.247184441581735
112,63.009822845458984,77.60923767089844,1.2317006169220108,5.1285399178111515
113,61.94925308227539,75.41442108154297,1.217358036284705,5.908271264909386
114,63.20806121826172,78.51879119873047,1.2422274894273337,4.483489683906866
115,61.483394622802734,78.15299224853516,1.2711235729256574,2.5481196476113284
116,61.186038970947266,78.08378601074219,1.2761699780536278,2.2205734894286153
117,60.512027740478516,78.56822204589844,1.2983901710063095,0.8368252369516243
118,60.8886833190918,77.57957458496094,1.2741214024681606,2.3280325192341835
119,60.11555480957031,78.01457977294922,1.2977436542019471,0.861466011877225
120,58.45035934448242,74.81134033203125,1.2799124106513002,1.8428869454994854
121,56.82481384277344,71.53890991210938,1.2589378666518443,2.9464025708103194
122,56.82481384277344,71.48947143554688,1.25806785101573,2.9958410473728194
123,57.122169494628906,73.34814453125,1.2840574015338615,1.5339203476453762
124,56.24000930786133,70.14490509033203,1.2472420604761005,3.560120894059635
125,56.121063232421875,71.0544662475586,1.2660926603134899,2.491853688610901
126,56.983402252197266,72.1321029663086,1.2658440899521264,2.5648090978541647
127,56.567100524902344,72.4682388305664,1.2811022335971411,1.673214789398513
128,56.795074462890625,74.34667205810547,1.309033798462275,0.09896009538476713
129,59.70916748046875,77.2236557006836,1.2933299685671207,1.1101601130321215
130,59.282958984375,76.79854583740234,1.2954573650354373,0.9665932386921967
131,56.973487854003906,75.47373962402344,1.3247168545732522,-0.7900560329477897
132,56.5869255065918,75.5627212524414,1.3353388715850825,-1.3948157761341533
133,55.35784912109375,75.5231704711914,1.3642721252768795,-2.995183381303464
134,55.546180725097656,78.36061096191406,1.410729053537034,-5.581338871521696
135,57.072608947753906,78.6176528930664,1.377502349069683,-3.8017151101109348
136,57.459171295166016,77.96514892578125,1.3568791050827491,-2.633433028057398
137,58.96577835083008,78.34083557128906,1.3285813867355867,-0.9989007475125518
138,58.42061996459961,78.38037872314453,1.3416560586080681,-1.7658317750432686
139,57.88538360595703,77.01604461669922,1.3304920831305234,-1.1156468915222901
140,58.460269927978516,76.87763214111328,1.3150406632713887,-0.21018148032732276
141,58.559391021728516,77.03581237792969,1.315515940890599,-0.23610752526390533
142,58.232295989990234,77.31262969970703,1.3276589628716784,-0.9493575724464036
143,60.02634811401367,78.7165298461914,1.311366296958091,0.04049021984233869
144,59.956966400146484,79.3196029663086,1.322942232215985,-0.655156762725214
145,62.097930908203125,81.61328125,1.3142673202855282,-0.09221270555980388
146,62.484493255615234,82.32510375976562,1.3175285494112157,-0.28825710055704823
147,63.17832946777344,82.592041015625,1.3072843443534587,0.37056971724666576
148,63.19814682006836,82.64147186279297,1.307656569394064,0.3475805467572557
149,62.73229217529297,80.5751953125,1.2844293189119977,1.7922817365762413
150,60.125465393066406,79.39869689941406,1.3205502257712292,-0.5094277313323956
151,60.26423263549805,82.01862335205078,1.3609834517952284,-2.9442013692364966
152,60.650794982910156,83.70922088623047,1.3801834074857153,-4.11902078864779
153,60.62105941772461,83.8179702758789,1.382654329715853,-4.267445417893798
154,62.097930908203125,83.94650268554688,1.3518405759709067,-2.425434141106679
155,61.096832275390625,82.76011657714844,1.3545729540299527,-2.5747827957703477
156,62.662906646728516,86.27970886230469,1.376886478450791,-4.004810765510699
157,62.72237777709961,85.8941421508789,1.3694337682178797,-3.5398935748897755
158,62.26642990112305,84.75719451904297,1.3612020900127804,-3.0113030101044855
159,63.11885452270508,84.74730682373047,1.3426623069220183,-1.8640516598858325
160,62.14748764038086,83.87728881835938,1.3496489078322675,-2.2900982678111617
161,62.7699089050293,85.50856018066406,1.3622540110746104,-3.090892299301531
162,64.14421844482422,86.77130889892578,1.3527533892016317,-2.519942551354505
163,65.19984436035156,87.80536651611328,1.346711290150077,-2.1455113484167057
164,65.10025787353516,88.65052032470703,1.3617537506060422,-3.1235403083810964
165,66.3749771118164,88.88914489746094,1.339196618444279,-1.6613466561287864
166,68.25717163085938,87.84513854980469,1.28697302350702,1.8940132859954404
167,67.72936248779297,88.04399871826172,1.2999383942840168,0.990913797307654
168,66.12600708007812,86.42330932617188,1.3069488563178155,0.4722959469017938
169,64.12429809570312,84.46456909179688,1.3172006805553904,-0.23978184636523414
170,63.62636184692383,84.20606231689453,1.3234461294436826,-0.6456559181479675
171,64.10438537597656,85.55828857421875,1.3346713812543962,-1.3600702512629694
172,64.82140350341797,86.890625,1.3404619508958695,-1.7357116949739022
173,62.630489349365234,83.57965087890625,1.3344882300485066,-1.3480061735298547
174,62.85953903198242,83.63931274414062,1.3305747072307614,-1.1020541726453827
175,62.30185317993164,82.9333724975586,1.331154183456499,-1.140216809671672
176,62.092716217041016,83.589599609375,1.3462062010170894,-2.075488865131065
177,63.576568603515625,84.91200256347656,1.3355864342571824,-1.4180337404153263
178,63.25788879394531,82.46605682373047,1.3036485787939172,0.6027074430792241
179,62.630489349365234,84.03702545166016,1.3417909763228104,-1.805380746283761
180,65.56831359863281,87.80536651611328,1.33914327968844,-1.6538743063117223
