,nvda,acn,Ratio,Spread
307,243.88999938964844,316.239990234375,1.2966500923604387,90.48705390713455
308,242.02499389648438,314.3599853515625,1.2988740554870801,89.24404765960644
309,238.2987060546875,314.94000244140625,1.3216186006865276,82.42424283324429
310,235.11000061035156,313.57000732421875,1.333716160563919,78.45464906957328
311,231.86000061035156,311.3999938964844,1.343051811768958,75.18243392971912
312,233.26499938964844,312.29998779296875,1.3388206057922105,76.63515526219366
313,233.2924041748047,311.8800048828125,1.3368630924182279,77.10102835840097
314,234.8800048828125,311.510009765625,1.326251717003519,80.12951145314047
315,238.41000366210938,315.67999267578125,1.3241054814259559,81.87062398921255
316,239.6999969482422,318.4100036621094,1.328368826516351,81.30074786866577
317,240.5063934326172,318.92999267578125,1.3260769833344828,82.13109546547655
318,242.4803924560547,319.260009765625,1.3166425810016176,85.1066026457077
319,242.4499969482422,318.67999267578125,1.3144153297053351,85.63572148910724
320,242.8300018310547,318.8299865722656,1.3129760909613086,86.12205787848914
321,242.13999938964844,318.1199951171875,1.3137853965435635,85.676618257159
322,238.15499877929688,319.5350036621094,1.3417102529862455,77.58859920038695
323,237.88999938964844,317.7300109863281,1.3356173517235876,78.94984195347949
324,237.5800018310547,318.125,1.3390226346837963,78.03575214926558
325,240.8300018310547,321.95001220703125,1.3368351524279076,79.65296850982286
326,238.4550018310547,321.8999938964844,1.3499402043348643,75.72597363636275
327,236.86590576171875,319.5199890136719,1.3489488408479569,75.44498651142673
328,237.14999389648438,318.95001220703125,1.3449294556855542,76.49067795275487
329,231.3300018310547,313.0,1.3530454222215011,72.69492798082614
330,228.7700958251953,312.0,1.3638146142946987,69.4082837976171
331,229.9575958251953,314.4100036621094,1.367252090690283,68.98678672751122
332,228.80999755859375,312.55999755859375,1.3660242161339706,68.91510296314554
333,226.4302978515625,312.45001220703125,1.3798948955667558,65.04020532151189
334,226.60499572753906,311.8699951171875,1.3762714900256114,65.91275957176695
335,229.36000061035156,313.8999938964844,1.3685908312746897,68.49610426234334
336,219.01010131835938,305.67999267578125,1.3957346754131492,59.384869298879025
337,220.66000366210938,308.54998779296875,1.3983050062187206,59.27768823365692
338,218.8000030517578,308.3699951171875,1.4093692450463158,56.343050614857404
339,218.59500122070312,308.75,1.4124293706436244,55.61976363316067
340,218.63999938964844,307.9100036621094,1.4082967641861759,56.53511083890463
341,215.75,306.4949951171875,1.4206025266150057,53.110723310393254
342,213.3800048828125,304.7900085449219,1.4283906719015749,50.84707753441175
343,209.47999572753906,300.69000244140625,1.4354115360614186,48.41639402602401
