,nke,bkng,Ratio,Spread
767,119.37000274658203,2259.7900390625,18.930970822376107,-164.30158096512707
768,119.54000091552734,2256.360107421875,18.8753562835952,-157.86219428811694
769,118.95999908447266,2243.56005859375,18.859785439310688,-155.3298409440623
770,118.42500305175781,2224.02001953125,18.779987014728967,-145.26076568716383
771,118.16999816894531,2214.739990234375,18.741982098264952,-140.4950540070255
772,117.97000122070312,2204.800048828125,18.689497550341585,-134.09563204803283
773,118.38999938964844,2218.43505859375,18.73836531827638,-140.2954699371213
774,119.43000030517578,2243.659912109375,18.786401292608392,-147.10932519025675
775,119.43000030517578,2243.2900390625,18.783304306541826,-146.73945214338175
776,118.63999938964844,2238.55908203125,18.86850213711792,-155.99377653446993
777,120.05000305175781,2268.030029296875,18.892377939541134,-160.50361599180326
778,120.54000091552734,2292.719970703125,19.020407775754286,-176.5191902087605
779,121.68000030517578,2313.27001953125,19.011094787389254,-176.88798105076705
780,122.31500244140625,2364.669921875,19.332623755681738,-217.046524803127
781,122.71499633789062,2375.929931640625,19.361365786937736,-221.22549567423687
782,122.5250015258789,2372.429931640625,19.36282311442809,-221.08894863048374
783,123.41999816894531,2373.06005859375,19.22751655971791,-205.87506872321603
784,121.44999694824219,2339.68994140625,19.264635654156052,-207.3796218460567
785,120.80999755859375,2315.4951171875,19.16641970019466,-194.51462193312193
786,121.52999877929688,2332.81494140625,19.19538356651127,-199.08836004228954
787,121.71869659423828,2345.070068359375,19.2663094000826,-208.0029946062706
788,121.79000091552734,2340.06005859375,19.213893102905867,-201.73069389862724
789,121.08000183105469,2333.760009765625,19.274529026039875,-207.9996646890737
790,120.94000244140625,2335.8701171875,19.314288655808458,-212.5881627364612
791,121.625,2381.47998046875,19.580513714028775,-246.07160509558673
792,120.5999984741211,2359.06005859375,19.56102892571734,-241.7971492776402
793,119.70999908447266,2341.5,19.55976959241086,-239.99263182985726
794,120.12809753417969,2339.199951171875,19.47254638329979,-230.29104160289364
795,119.69000244140625,2344.219970703125,19.585762577377572,-243.066600452844
796,119.8198013305664,2337.97509765625,19.512426758295963,-234.5239148876127
797,120.20999908447266,2347.320068359375,19.526828768294823,-236.96126650892904
798,120.50499725341797,2330.340087890625,19.33811992037142,-214.75897258371845
799,120.61000061035156,2313.06005859375,19.178012162245423,-195.62008278662927
800,120.34500122070312,2301.330078125,19.12277248561861,-188.58135136346766
801,121.45500183105469,2316.56005859375,19.07340186628223,-184.1611382569714
802,121.2925033569336,2320.18994140625,19.12888164719059,-190.66771000313804
803,121.43000030517578,2319.014892578125,19.097544978588626,-187.05857093779343
804,121.66999816894531,2326.719970703125,19.123202151054112,-190.51499871365252
805,123.39749908447266,2327.27490234375,18.859984356332838,-160.48821078137064
806,122.70999908447266,2333.739990234375,19.018335976254434,-179.1240199824125
807,122.6500015258789,2335.830078125,19.044680383735212,-182.27623669478282
808,122.3499984741211,2336.469970703125,19.096608090251216,-188.2270435059537
809,122.4000015258789,2333.219970703125,19.06225442497086,-184.09184611305966
810,122.87000274658203,2343.0,19.068934220115633,-185.5515061405041
811,122.38999938964844,2346.489990234375,19.172236309634606,-197.53893213532012
812,120.87000274658203,2308.919921875,19.10250574508481,-186.87716273671697
813,120.3499984741211,2293.764892578125,19.059118584628433,-180.92770010216702
814,120.48999786376953,2292.070068359375,19.02290736987874,-176.75448525790455
815,120.40640258789062,2304.31494140625,19.137810713381423,-190.47923438563714
816,120.5999984741211,2307.3798828125,19.132503416305003,-190.1169734963902
817,119.3499984741211,2286.919921875,19.161457487331912,-191.78559675964846
818,118.58999633789062,2276.300048828125,19.194705448361884,-194.61994072423897
819,114.4800033569336,2123.02001953125,18.54489829906759,-114.09857202227009
820,114.72000122070312,2111.3349609375,18.40424458221218,-98.16486307937917
821,115.19999694824219,2113.68994140625,18.348003449652023,-92.02254284984734
822,115.56999969482422,2121.764892578125,18.359132111974453,-93.54738447592045
823,115.30999755859375,2124.409912109375,18.423466803300165,-100.79518733833298
824,115.98500061035156,2121.014892578125,18.28697574183421,-85.45067831380958
825,114.70999908447266,2103.85009765625,18.340599027526544,-90.85706628913987
826,110.4749984741211,1945.3699951171875,17.609142538914746,-7.348617827218835
827,109.83999633789062,1930.25,17.57328900541976,-3.4699813014211607
828,110.3499984741211,1959.6800537109375,17.758768290064953,-23.871534841044753
829,110.19000244140625,1974.47998046875,17.918866836568803,-41.50385014423124
830,110.3499984741211,1995.6600341796875,18.084821583823608,-59.85151530979475
831,109.87000274658203,1987.5400390625,18.08992435948884,-60.22882089088908
832,110.47000122070312,1979.3299560546875,17.917352531754496,-41.39704447914447
833,110.56999969482422,1925.31005859375,17.41258988792304,14.393112705421697
834,110.94999694824219,1931.5999755859375,17.409644242595363,14.83023668788736
835,110.76000213623047,1936.2099609375,17.481129682139564,6.856798380077986
836,111.41000366210938,1956.1800537109375,17.558387841398446,-1.606403596533358
837,111.02999877929688,1956.9000244140625,17.624966639006704,-9.053550336470938
838,110.62000274658203,1932.4100341796875,17.468902424515584,8.178334512378466
839,110.80000305175781,1952.3199462890625,17.62021563642989,-8.545056069601163
840,112.72000122070312,1980.31494140625,17.56844322179202,-2.550578269342271
841,112.48999786376953,1957.7950439453125,17.404169980661663,15.897600271305588
842,112.73500061035156,1970.4100341796875,17.478245651410944,7.619861162656559
843,112.62000274658203,1971.675048828125,17.507325526041726,4.31905458515406
