,pypl,meta,Ratio,Spread
0,118.18199920654297,226.4207000732422,1.9158645275371746,2.39947488147547
1,119.41999816894531,228.7899932861328,1.9158432154927694,2.427155328470093
2,120.16010284423828,228.41000366210938,1.9008805606482695,4.240111753041333
3,120.18000030517578,228.86270141601562,1.9043326746119105,3.8259388212183296
4,120.84500122070312,230.1999969482422,1.904919480515545,3.7761966123204616
5,121.27999877929688,230.875,1.9036527236460656,3.943421802854772
6,121.19000244140625,229.8800048828125,1.896856178330027,4.764168913411197
7,122.40989685058594,229.6199951171875,1.8758286790933472,7.38609888692622
8,120.58999633789062,227.9149932861328,1.889999172464686,5.567468045399863
9,121.55000305175781,230.11500549316406,1.8931715320087459,5.2261898731592
10,121.26000213623047,229.58999633789062,1.8933695554446388,5.189708609641997
11,118.8499984741211,228.80999755859375,1.9251998358957978,1.3035360319827873
12,118.16000366210938,227.41000366210938,1.9245937425020023,1.3675842289326852
13,118.51000213623047,227.8300018310547,1.9224537821639553,1.6252418165320535
14,117.91999816894531,226.77639770507812,1.9231377308891493,1.536499291372479
15,117.13999938964844,224.61000061035156,1.9174492212794065,2.192687908145871
16,116.81999969482422,224.45469665527344,1.921372172929547,1.7284187755563494
17,117.08000183105469,225.0399932861328,1.9221044564968777,1.646529894610552
18,117.19999694824219,224.79690551757812,1.9180623837119453,2.121948338673377
19,116.91999816894531,224.7949981689453,1.922639426012686,1.5817310820704336
20,115.63999938964844,222.3000030517578,1.922345245806505,1.5984338485873195
21,117.0199966430664,225.05999755859375,1.9232610153380043,1.5103455126079552
22,116.75,224.39999389648438,1.922055622239695,1.6475903830364587
23,116.08889770507812,224.41050720214844,1.9330918945604905,0.3570721375116932
24,115.08000183105469,223.2299041748047,1.9397801583503749,-0.4157164849310391
25,115.98999786376953,224.5500030517578,1.9359428156511582,0.026089605132000315
26,115.79000091552734,223.55160522460938,1.9306641632009114,0.6372597919085194
27,116.66999816894531,224.8699951171875,1.9274020626242057,1.0226921974695244
28,119.05000305175781,231.63499450683594,1.9456949900801852,-1.134218504099863
29,119.91999816894531,232.31500244140625,1.9372498831605798,-0.12976995408590142
30,121.94999694824219,233.48989868164062,1.9146363634657408,2.625751965426474
31,121.5199966430664,233.45010375976562,1.9210838562270949,1.832994165892984
32,121.5199966430664,232.8350067138672,1.916022162161178,2.4480912117914215
33,121.86000061035156,233.59539794921875,1.9169161068375677,2.3460046912172743
34,121.9000015258789,233.92999267578125,1.9190319093320012,2.088858447086693
35,119.23999786376953,232.43409729003906,1.9492963892501292,-1.5654594604859255
36,118.87000274658203,232.97999572753906,1.9599561735034798,-2.8277305098527563
37,117.69000244140625,231.63999938964844,1.9682215531006886,-3.772412702446786
38,118.4800033569336,234.47000122070312,1.9789837489651088,-5.072840241993418
39,118.1500015258789,233.82000732421875,1.979009769822171,-5.061785246731574
40,117.47000122070312,231.90269470214844,1.9741439711611877,-4.461067282428473
41,117.63999938964844,231.86000061035156,1.9709282711094076,-4.089228219136686
42,112.43000030517578,223.15310668945312,1.9848181631569393,-5.469766479339398
43,111.88999938964844,223.4499969482422,1.9970506583889998,-6.812189093277823
44,111.19000244140625,222.86180114746094,2.0043330897928735,-7.5793048055859344
45,111.7699966430664,223.19900512695312,1.9969491977326561,-6.79354271928446
46,111.5199966430664,222.10000610351562,1.9915711333311303,-6.178585632205682
47,112.02999877929688,223.2100067138672,1.9924128282246876,-6.301136556284945
48,112.47000122070312,223.27000427246094,1.985151612422692,-5.50921557991532
49,111.12000274658203,223.11000061035156,2.007829329514791,-7.963035419785484
50,111.22000122070312,220.625,1.983680970855192,-5.2844209892479626
51,111.18000030517578,220.55999755859375,1.983810010372216,-5.296867030273631
52,112.52010345458984,221.61000061035156,1.9695147249823453,-3.752205588580239
53,112.63999938964844,221.44000244140625,1.9659091232359904,-3.3500687773657205
54,113.45500183105469,223.3800048828125,1.9688863538642978,-3.7120897792705136
55,113.04000091552734,222.89999389648438,1.9718682952157205,-4.03559017991239
56,113.01000213623047,224.42999267578125,1.9859303462824205,-5.623671628086271
57,111.9800033569336,223.39999389648438,1.9949989926719525,-6.587923263101317
58,112.76499938964844,224.80999755859375,1.9936150292679449,-6.47804292637386
59,112.33999633789062,223.75999450683594,1.9918105910723178,-6.2509170751409044
60,111.63600158691406,222.60000610351562,1.9939804627471425,-6.453980601616877
61,111.80999755859375,223.94000244140625,2.0028620636008068,-7.457091551305695
62,111.20999908447266,222.3699951171875,1.999550372698773,-7.048781919990347
63,110.18000030517578,218.22000122070312,1.9805772428415223,-4.893038437817864
64,110.19999694824219,217.15499877929688,1.9705535825131504,-3.7893191410894644
65,110.22000122070312,217.73500061035156,1.9754581582190494,-4.330589345034383
66,110.93000030517578,219.2899932861328,1.976832170583715,-4.510904694171387
67,110.36000061035156,217.970703125,1.9750879115576478,-4.295229557064943
68,110.83999633789062,218.36000061035156,1.9700469850674764,-3.7551747968088307
69,109.80000305175781,216.4600067138672,1.9714025564446633,-3.868782356403642
70,111.4800033569336,220.2100067138672,1.9753318988411301,-4.366019953201544
71,111.59500122070312,218.6699981689453,1.9594963553652223,-2.6033562536551926
72,111.32499694824219,216.89500427246094,1.948304605598156,-1.351135920639308
73,110.47000122070312,216.61000061035156,1.9608038220040935,-2.7215474086756615
74,108.3499984741211,214.11000061035156,1.9760960186952912,-4.326228346841134
75,107.88999938964844,213.61810302734375,1.9799620375921463,-4.724966154118846
76,108.2699966430664,214.13999938964844,1.977833250476617,-4.511124091001818
77,105.1094970703125,215.42990112304688,2.0495759862587493,-11.92028315662705
78,104.01000213623047,215.9600067138672,2.07633883548052,-14.579195375086044
79,103.76959991455078,215.69000244140625,2.078547114174252,-14.774650130172176
80,104.60990142822266,214.88999938964844,2.0542032489830198,-12.347682391202795
81,103.95999908447266,214.55499267578125,2.063822571809035,-13.270995632986882
82,105.08380126953125,215.8300018310547,2.0538846066052425,-12.370135245300645
83,105.18000030517578,214.94000244140625,2.0435444173584902,-11.293878385695336
84,104.95999908447266,213.22999572753906,2.0315358001854578,-10.009830939309836
85,104.61599731445312,213.97000122070312,2.045289503645943,-11.415881563958209
86,103.9928970336914,212.1038055419922,2.039598968699518,-10.756112551029531
87,103.33999633789062,211.83999633789062,2.0499322996416383,-11.756428615109428
88,103.04000091552734,212.4199981689453,2.0615294670182327,-12.917271906721993
89,102.5999984741211,211.25999450683594,2.0590643045684085,-12.609186779575992
90,102.30999755859375,210.13999938964844,2.053953713265408,-12.050682081179133
91,101.62000274658203,212.27499389648438,2.088909546930948,-15.521622287549548
92,100.47010040283203,210.50999450683594,2.0952501655995373,-15.983026726269827
93,99.33000183105469,208.55889892578125,2.0996566503694263,-16.23935322650678
94,99.84500122070312,209.67999267578125,2.10005498635122,-16.363321769350847
95,100.87000274658203,211.57000732421875,2.0974521816535567,-16.26876152436006
96,99.8904037475586,210.26480102539062,2.1049549620078465,-16.86022321090141
97,100.58999633789062,210.77000427246094,2.0953376274561735,-16.01089784962562
98,102.37000274658203,214.24000549316406,2.092800622693323,-16.03450807515307
99,104.1698989868164,216.1230010986328,2.0747164315286994,-14.432602635150545
100,104.56999969482422,216.89999389648438,2.0742086117383822,-14.43493334723172
101,104.16000366210938,216.8699951171875,2.0820851333752306,-15.198755662233594
102,103.25499725341797,217.17999267578125,2.1033363851897455,-17.260997438747495
103,103.7699966430664,218.0050048828125,2.100848144311653,-17.088884438622785
104,103.66000366210938,217.27999877929688,2.0960832635849,-16.576843197060413
105,96.64839935302734,205.25,2.1236771780387578,-18.12248652476029
106,96.83000183105469,201.59500122070312,2.0819477167049776,-14.115874885015842
107,95.80999755859375,200.47999572753906,2.092474698216469,-14.975768764396378
108,96.51499938964844,201.9499969482422,2.092420848835461,-15.080768179338918
109,95.3499984741211,200.6699981689453,2.1045621539617443,-16.05640659608818
110,94.80000305175781,200.50070190429688,2.114986238922691,-16.951993728356342
111,94.9000015258789,200.4199981689453,2.111907217559859,-16.67767617281882
112,93.08000183105469,197.8249969482422,2.1253222287995377,-17.606499657935643
113,91.0999984741211,193.4499969482422,2.123490671662259,-17.065118293483238
114,90.02999877929688,190.00999450683594,2.110518683584946,-15.696814748820799
115,90.76000213623047,190.2899932861328,2.096628347369452,-14.563404574363659
116,89.37999725341797,188.125,2.1047774197912714,-15.070332230875039
117,89.55989837646484,187.83999633789062,2.0973672340304095,-14.437009816954799
118,89.4800033569336,188.21499633789062,2.103430814448067,-14.966699976792086
119,87.79399871826172,186.67999267578125,2.1263411554456355,-16.69608411473277
120,87.63890075683594,185.94000244140625,2.121660596329453,-16.25638955065307
121,86.44499969482422,184.7100067138672,2.136734424963234,-17.337986550621537
122,86.5,183.8000030517578,2.1248555266099167,-16.321493071641726
123,86.5,184.52000427246094,2.1331792401440572,-17.04149429234485
124,86.79000091552734,185.77999877929688,2.1405691533534656,-17.739998380390176
125,86.02999877929688,184.0800018310547,2.1397187544230625,-17.51149305477901
126,87.29750061035156,185.83970642089844,2.128809016542015,-16.81710148205505
127,86.80000305175781,182.25999450683594,2.0997694481434115,-14.200628294374354
128,87.01300048828125,183.6199951171875,2.1102593185706437,-15.148230138268929
129,86.97000122070312,183.97000122070312,2.115327108641103,-15.58149003674663
130,87.466796875,185.8300018310547,2.124577650838488,-16.479610925176388
131,87.37000274658203,186.00039672851562,2.1288816628289746,-16.837415492027674
132,87.77999877929688,187.02999877929688,2.1306675937595063,-17.073196448510174
133,85.43090057373047,180.6750030517578,2.1148671246398445,-15.26644889744773
134,84.4000015258789,180.27000427246094,2.1359004859399935,-16.857443603400554
135,85.11000061035156,182.10000610351562,2.139584124046729,-17.312768107810996
136,84.66999816894531,181.2104034423828,2.140196142213287,-17.275083981641558
137,85.41000366210938,182.9716033935547,2.142273686316756,-17.603509165504562
138,84.5250015258789,181.87989807128906,2.151788166671646,-18.22531643404932
139,83.6500015258789,180.92999267578125,2.162940697852907,-18.96955781579703
140,83.12999725341797,175.67999267578125,2.113316473958599,-14.726373315624215
141,83.19999694824219,177.23500061035156,2.1302284508568854,-16.145850098885575
142,84.42009735107422,179.57989501953125,2.127217341064179,-16.128425461909814
143,83.6500015258789,176.02999877929688,2.10436336602861,-14.069563919312657
144,83.4977035522461,171.9499969482422,2.0593380372509267,-10.28443651250089
145,82.6176986694336,173.4600067138672,2.0995502114856524,-13.498283348052638
146,82.68000030517578,174.92999267578125,2.115747363692627,-14.847642892354855
147,85.48999786376953,196.16000366210938,2.294537472964911,-30.63702724098303
148,85.46499633789062,199.97999572753906,2.3399052746332196,-34.50542645440612
149,87.81999969482422,203.27999877929688,2.3147346787257783,-33.245747966078255
150,90.9906997680664,206.72000122070312,2.2718805520523366,-30.54674319522502
151,91.97000122070312,208.11000061035156,2.2628030645660626,-30.04065069922072
152,92.2699966430664,206.13999938964844,2.2340956636974014,-27.489808017959717
153,92.11000061035156,205.72000122070312,2.233416565601279,-27.379589006954433
154,91.20999908447266,207.59100341796875,2.2759676077368636,-30.993145129468957
155,90.62999725341797,207.00990295410156,2.284121253752929,-31.53502550318302
156,89.94000244140625,205.24000549316406,2.281965754080038,-31.10107374178
157,90.16000366210938,208.0399932861328,2.3074532479590353,-33.47510226726706
158,89.48999786376953,204.5800018310547,2.2860655572088233,-31.312354428188883
159,89.11000061035156,202.8699951171875,2.276624326424041,-30.33808613974341
160,87.87999725341797,200.5,2.2815203261991663,-30.34958384902734
