,adi,avgo,Ratio,Spread
856,163.41000366210938,512.9199829101562,3.138853016433102,44.61741619111612
857,163.10000610351562,511.7200012207031,3.13746157002549,44.75320707551461
858,162.7100067138672,506.9700012207031,3.115788705683188,48.16437793659006
859,163.47999572753906,510.5400085449219,3.1229509535576696,47.237666359795384
860,164.4600067138672,514.47998046875,3.128298427981089,46.66197473944416
861,163.8800048828125,513.7927856445312,3.1351767777401203,45.35808092953559
862,164.36000061035156,515.3699951171875,3.1356168970756806,45.428649078192706
863,164.60000610351562,515.4099731445312,3.131287691571494,46.212586052458704
864,165.1999969482422,517.7100219726562,3.1338379632952225,45.97224615549894
865,162.66000366210938,508.55499267578125,3.126490724371267,46.407730975104954
866,162.77499389648438,508.4599914550781,3.123698421260146,46.897482240447374
867,163.08999633789062,511.7099914550781,3.137592758264063,44.72885431071458
868,163.38999938964844,512.6699829101562,3.1377072331553997,44.79874351217208
869,161.05999755859375,507.9700012207031,3.153917849998124,41.5000605165969
870,161.6999969482422,509.6499938964844,3.1518243878484173,42.017122129868966
871,161.83999633789062,509.68499755859375,3.1493141935969278,42.46272245655538
872,161.85499572753906,509.4800109863281,3.1477558582372622,42.71920044255248
873,161.25999450683594,507.8699951171875,3.1493861615855288,42.28663626383431
874,161.89999389648438,509.1700134277344,3.144966229914051,43.183672242340634
875,163.05999755859375,513.2999877929688,3.1479209829407746,43.03587514536102
876,162.91000366210938,512.3499755859375,3.1449878096412016,43.470973215077464
877,161.89999389648438,510.3399963378906,3.1521928077662054,42.013689332184384
878,162.30999755859375,511.3699951171875,3.1505760754668453,42.3911923707561
879,162.2899932861328,513.3499755859375,3.163164685581398,40.34253922306206
880,161.8300018310547,511.1549987792969,3.1585923067153288,40.95841108733336
881,161.77000427246094,511.04998779296875,3.1591146337131413,40.857456418735495
882,161.77000427246094,511.0899963378906,3.1593619511630098,40.81744787381362
883,166.30999755859375,522.8800048828125,3.1440082530131317,44.61278500719047
884,165.50999450683594,520.0499877929688,3.142106247677324,44.69647114024107
885,166.3699951171875,522.719970703125,3.1419125205535536,44.978784841803844
886,166.0500030517578,521.9000244140625,3.1430292973339253,44.70023017729281
887,166.58999633789062,521.7999877929688,3.1322408263615897,46.654010074625916
888,169.3699951171875,529.9199829101562,3.128771318340674,48.07747443631715
889,168.32000732421875,527.9000244140625,3.13628803138785,46.492929207395235
890,167.6199951171875,521.155029296875,3.1091459520239333,50.83485199869742
891,169.35000610351562,528.8599853515625,3.1228814070918633,49.06885169787299
892,169.6999969482422,529.52001953125,3.120330165313742,49.61030129922196
893,170.08999633789062,531.1900024414062,3.122993790805756,49.27914752799026
894,170.2100067138672,534.3200073242188,3.1391809308981546,46.56112633693576
895,170.7100067138672,535.7000122070312,3.1380703598995,46.897571754380664
896,169.6699981689453,533.6099853515625,3.1449872759486426,45.41735265144652
897,170.06500244140625,535.1500244140625,3.1467381103201504,45.233323993083644
898,169.64999389648438,531.6900024414062,3.134040799116258,47.26866288265873
899,170.75999450683594,533.530029296875,3.1244439356989817,49.23915778903776
900,171.13999938964844,533.85498046875,3.1194050623622984,50.2187256075683
901,171.5,535.3300170898438,3.1214578255967567,49.97953529793617
902,172.5,537.3099975585938,3.1148405655570652,51.43245542970098
903,172.05999755859375,535.469970703125,3.112111927822007,51.76199763983831
904,171.18499755859375,533.7100219726562,3.1177382923989954,50.51815834485657
905,171.92999267578125,538.510009765625,3.1321469941613143,48.27566473706142
906,171.69500732421875,537.8800048828125,3.132764389980843,48.09898826538276
907,170.8300018310547,533.8306884765625,3.124923507315206,49.17882679470128
908,171.02499389648438,534.4871215820312,3.125198892891282,49.19178206774174
909,170.82000732421875,534.8914184570312,3.1313159789403353,48.08378666571352
910,171.50999450683594,536.489990234375,3.128039224635343,48.85387230192393
911,171.3000030517578,535.760009765625,3.127612377238234,48.86297297843325
912,171.88499450683594,534.52001953125,3.1097538273475753,52.1111807302419
913,171.22000122070312,534.1699829101562,3.1197872859585454,50.17836150003197
914,170.75999450683594,531.0900268554688,3.110154860272076,51.67916023044401
915,173.76499938964844,540.27001953125,3.1091993291454245,52.81505062141977
916,174.8300018310547,542.3743286132812,3.1022955038197595,54.36678906004178
917,175.11000061035156,544.3699951171875,3.108731615668827,53.33233053372723
918,176.02999877929688,547.030029296875,3.1075954842374967,53.83055862068463
919,176.17999267578125,546.9400024414062,3.1044387852139574,54.43549961346818
920,176.125,545.8250122070312,3.0990774291385734,55.36170545812976
921,176.36000061035156,546.739990234375,3.10013601917783,55.2534611671833
