,bac,spgi,Ratio,Spread
0,43.02730178833008,378.7300109863281,8.80208600691405,43.80901708870697
1,43.59000015258789,381.6199951171875,8.75476012345302,46.576355931622906
2,44.78499984741211,377.17999267578125,8.42201616525352,63.03078680681448
3,44.91999816894531,380.510009765625,8.470837606326622,61.058031714414476
4,45.30500030517578,375.760009765625,8.29400744364849,69.67881145823344
5,45.20000076293945,373.57000732421875,8.264823031386266,70.81315715659412
6,45.04999923706055,373.7099914550781,8.295449451365235,69.16507004843999
7,45.08000183105469,373.6099853515625,8.28771007489601,69.56671975900571
8,45.02000045776367,380.9100036621094,8.460906259196221,61.66345258701056
9,43.5806999206543,379.9750061035156,8.718882597005589,48.12784118000706
10,44.21500015258789,384.1300048828125,8.687775722202039,50.35004465030618
11,44.029998779296875,378.7300109863281,8.60163573668798,53.89004998848065
12,44.005001068115234,377.1499938964844,8.570616628612163,55.218742150543214
13,43.689998626708984,374.7149963378906,8.576676770797981,54.48673112734837
14,43.80500030517578,374.8900146484375,8.55815573648432,55.46793021308104
15,44.20000076293945,375.75,8.501131074980808,58.5792469059196
16,42.81999969482422,389.7200012207031,9.10135460061224,30.734828693121237
17,42.380001068115234,387.69000244140625,9.147946971928851,28.341117546419746
18,42.345001220703125,388.781005859375,9.181272751252017,26.898228547435842
19,42.0,386.5400085449219,9.203333536783854,25.670612025702148
20,42.39500045776367,390.19000244140625,9.203679637417055,25.99192017361883
21,42.439998626708984,393.5,9.271913589374073,23.13433049662239
22,42.470001220703125,390.6700134277344,9.198728566018781,26.26596067593811
23,43.060001373291016,395.5299987792969,9.185554718180612,27.33778822766873
24,43.11000061035156,399.0150146484375,9.25574133609792,24.355460566742344
25,43.25,402.19500732421875,9.299306527727602,22.58301021502188
26,43.18000030517578,405.5199890136719,9.39138457961206,18.55425736353839
27,43.25,402.7799987792969,9.312832341717847,21.998018759943754
28,43.30500030517578,402.4800109863281,9.29407708463228,22.850975087743784
29,43.15999984741211,399.1199951171875,9.247451263397512,24.75316830620664
30,42.79999923706055,397.2099914550781,9.28060744242102,23.043755504930168
31,42.439998626708984,398.8299865722656,9.397502343962563,17.804343924356765
32,42.529998779296875,399.3699951171875,9.390312875146291,18.16918949528138
33,42.80009841918945,403.489990234375,9.427314542189697,16.764753894582206
34,42.73500061035156,407.80999755859375,9.542763349342534,11.790258566001164
35,42.665000915527344,405.57501220703125,9.506035474135611,13.321472755533243
36,42.4900016784668,400.5,9.425746862301644,16.637057057488555
37,41.025001525878906,402.7900085449219,9.818159501854952,-0.38194226875800297
38,40.829898834228516,404.4800109863281,9.906466156787156,-4.033491090657101
39,40.75299835205078,405.82000732421875,9.958040481303556,-6.146638537832253
40,40.652801513671875,405.7699890136719,9.981353655964105,-7.103990981611794
41,40.57500076293945,406.1549987792969,10.009981297406956,-8.271203082365396
42,40.58449935913086,405.4049987792969,9.98915855021105,-7.425704979179791
43,40.95000076293945,407.4100036621094,9.948962053031837,-5.755988874592909
44,39.15919876098633,397.260009765625,10.144743057445003,-13.610570698699071
45,39.05500030517578,393.4800109863281,10.075022606879406,-10.878174605552609
46,38.58000183105469,392.29998779296875,10.16848027926193,-14.47374691920681
47,38.51499938964844,392.94000244140625,10.20225908524915,-15.76729075570956
48,38.599998474121094,388.0799865722656,10.05388605992949,-10.05270109733943
49,38.45000076293945,386.1099853515625,10.041871981540238,-9.590764501279189
50,38.33000183105469,385.6300048828125,10.060787541376476,-10.317243402773848
51,38.529998779296875,381.9949951171875,9.914222870996895,-4.6714808042917255
52,38.29499816894531,382.2799987792969,9.982504688805559,-7.319161232925303
53,39.44499969482422,391.20001220703125,9.917607180470142,-4.677154108471662
54,39.130001068115234,393.2200012207031,10.049066968748827,-9.86411335128026
55,38.90999984741211,390.0299987792969,10.02390131865389,-8.885985049199128
56,39.00790023803711,391.6300048828125,10.039761240491714,-9.501708694821112
57,38.56999969482422,387.9800109863281,10.05911366492419,-10.254330765800155
58,40.709999084472656,397.2799987792969,9.758781815616027,1.9610589150784037
59,40.876800537109375,393.7749938964844,9.633214652868974,7.14307185407295
60,41.275001525878906,396.9505920410156,9.617215684223115,7.970953628871534
61,41.470001220703125,397.75,9.591270515840513,9.132056528779223
62,41.02000045776367,396.9700012207031,9.6774743244931,5.387784728843762
63,41.23500061035156,395.8949890136719,9.60094538992894,8.624390748583089
64,41.04999923706055,392.0400085449219,9.550304892356303,10.61938265902318
65,41.11000061035156,381.44500732421875,9.278642706421422,21.81763274117457
66,40.529998779296875,378.0299987792969,9.327165313718153,19.40135068338548
67,40.474998474121094,381.1199951171875,9.416183063252442,15.758385810663576
68,40.29499816894531,380.1499938964844,9.43417325154415,14.918678799673721
69,40.5,382.5199890136719,9.444938000337578,14.609755194612255
70,40.540000915527344,382.39801025390625,9.432609808043761,15.133899862010075
71,40.66999816894531,382.44000244140625,9.40349200048474,16.398889345336833
72,40.90999984741211,381.760009765625,9.331704013432658,19.49183911425927
73,40.665000915527344,382.45001220703125,9.404893731626556,16.33863760574672
74,40.540000915527344,383.57501220703125,9.461642909339872,13.956897908885075
75,40.71989822387695,385.4200134277344,9.465151688462115,13.92056939827409
76,40.66419982910156,384.75,9.461639516257037,14.030595755882807
77,40.40399932861328,381.45001220703125,9.440897399899129,14.714549163996416
78,40.33000183105469,379.8599853515625,9.418794150886074,15.560611278262677
79,41.7599983215332,379.1600036621094,9.079502368336989,30.63765981537346
80,41.959999084472656,381.3299865722656,9.087940774369017,30.478468090726203
81,41.779998779296875,378.4200134277344,9.05744433901831,31.57873300356453
