,txn,klac,Ratio,Spread
84,169.3300018310547,325.92999267578125,1.9248212906828572,23.589217161829588
85,168.77000427246094,324.8299865722656,1.9246902787764508,23.526448346664203
86,167.33999633789062,321.70001220703125,1.9224334842069615,23.687164481543554
87,171.2617950439453,335.6000061035156,1.9595730969502076,17.930365321420872
88,172.1999969482422,335.05999755859375,1.9457607636270868,20.41844957887735
89,172.75,337.8399963378906,1.9556584447924203,18.780473195870904
90,173.1999969482422,341.04998779296875,1.9691108187195039,16.504852180215714
91,173.0800018310547,339.4200134277344,1.9610585269062224,17.885669543801377
92,173.3000030517578,341.489990234375,1.970513469248962,16.2725016956769
93,172.52000427246094,339.739990234375,1.969278818807722,16.402917818479743
94,171.35000610351562,326.6400146484375,1.9062737263698046,27.073517588621478
95,169.75,326.3299865722656,1.9224152375391201,24.061304454355927
96,171.3699951171875,328.70001220703125,1.9180721338193256,25.055025074809002
97,170.58999633789062,326.4200134277344,1.913476876927698,25.71543997690872
98,172.35000610351562,330.29998779296875,1.91644894746674,25.489937279803534
99,172.72999572753906,328.9700012207031,1.904533140495262,27.60893158503682
100,172.72999572753906,328.760009765625,1.903317419657699,27.818923040114946
101,173.7100067138672,331.55999755859375,1.9086983175628733,27.053823038078285
102,172.9499969482422,327.4549865722656,1.89335063515648,29.58075519199047
103,172.3699951171875,327.8900146484375,1.9022453091416411,27.94141546911606
104,172.4499969482422,328.92999267578125,1.9073934386586493,27.06755267061822
105,172.22000122070312,328.04998779296875,1.904830945695829,27.469996072523934
106,171.39999389648438,326.1449890136719,1.902829641934786,27.67233751858054
107,170.3800048828125,323.2699890136719,1.8973469876117048,28.42943963808596
108,168.99000549316406,328.8599853515625,1.9460321596644097,19.953258525883477
109,168.8699951171875,326.32501220703125,1.9324037522508228,22.239042985525707
110,167.57000732421875,323.9100036621094,1.932983168255164,21.954766190612524
111,166.77000427246094,319.7699890136719,1.917431077660985,24.433660233831283
112,166.2100067138672,318.2799987792969,1.9149268150095216,24.760875549525274
113,166.91000366210938,320.2900085449219,1.9189383591010707,24.204334432251578
114,166.69000244140625,320.0,1.919731209509606,24.037534018657304
115,170.85000610351562,330.1099853515625,1.9321625610686457,22.565350467639853
116,171.47000122070312,330.19000244140625,1.9256429701450275,23.77268679730144
117,172.1699981689453,331.0235900878906,1.9226554777741647,24.39256779916831
118,170.52999877929688,328.2099914550781,1.9246466534011628,23.800883448740585
119,169.9600067138672,328.2900085449219,1.931572108593806,22.537338917825245
120,171.77999877929688,332.29998779296875,1.9344509847150955,22.306378155491636
121,172.35000610351562,333.05999755859375,1.9324629287135253,22.729927514178534
122,175.3699951171875,348.1199951171875,1.9850601859489319,13.94061350750598
123,174.9199981689453,347.739990234375,1.9879944767579556,13.386247950895545
124,175.02999877929688,345.7300109863281,1.97526146030701,15.624631678200494
125,173.32000732421875,340.010009765625,1.9617470309102274,17.794018892448427
126,172.19000244140625,336.1600036621094,1.9522620297104631,19.297690952971145
127,175.73500061035156,348.32000732421875,1.9820753186016216,14.498496091476618
128,176.3699951171875,351.0199890136719,1.9902477673735814,13.117012446734911
129,177.01499938964844,350.4700012207031,1.9798887237190708,15.006282490046026
130,177.69000244140625,351.07000732421875,1.9757442878081168,15.807847887284986
131,177.9199981689453,350.69000244140625,1.9710544404817598,16.66541425100427
132,177.8300018310547,353.760009765625,1.9893156729633876,13.408539175548974
133,177.2100067138672,350.5050048828125,1.9779075199108633,15.376190638856137
134,177.58999633789062,350.5050048828125,1.9736753877505921,16.1651983718238
135,178.47999572753906,352.7699890136719,1.9765239660370535,15.748202597419656
136,178.7899932861328,354.2300109863281,1.981263070016585,14.931857334516046
137,178.75999450683594,357.2799987792969,1.9986574723553943,11.819580291135132
138,177.88999938964844,357.9200134277344,2.0120299885085164,9.373114014263926
139,178.89999389648438,359.1400146484375,2.007490368368845,10.250258151664745
140,179.42999267578125,360.6400146484375,2.009920466864709,9.85074381993359
141,179.89999389648438,362.2300109863281,2.013507633550881,9.236654649487484
142,180.1699981689453,365.2300109863281,2.027141115047646,6.797289586437324
143,178.0,353.3999938964844,1.9853932241375527,14.121538024772
144,180.30999755859375,358.8999938964844,1.990460866041861,13.418000405951311
145,180.31500244140625,357.44000244140625,1.9823087241870356,14.888383963844937
146,178.77000427246094,352.6449890136719,1.9726183396863963,16.475374262391078
147,179.5500030517578,354.4100036621094,1.973879129146802,16.329943491150736
148,179.22000122070312,352.30999755859375,1.9657962010877144,17.744736156892138
149,180.58999633789062,356.4800109863281,1.9739742965570513,16.419370775448094
150,181.42999267578125,363.6099853515625,2.0041338258847876,11.033558788235204
151,182.07000732421875,363.88250732421875,1.9985856686227281,12.089958646346183
152,182.00999450683594,360.2200012207031,1.9791220927001016,15.627854565797172
153,181.42999267578125,359.7699890136719,1.982968657539371,14.87355512612583
154,181.1199951171875,359.90948486328125,1.9871328101042303,14.090382566763815
155,182.2100067138672,360.75,1.9798583321853582,15.513159700235171
156,182.36000061035156,361.3599853515625,1.9815748198185195,15.214620600733546
157,181.3249969482422,354.32000732421875,1.9540604620848643,20.10552443913638
158,181.5449981689453,357.3299865722656,1.9682722750628208,17.552354149605655
159,182.3000030517578,357.6099853515625,1.9616564967913437,18.84004209990922
160,179.74000549316406,352.9800109863281,1.9638366540483543,18.15445587503597
161,180.1199951171875,349.5799865722656,1.940817211019943,22.343488022066133
162,179.74000549316406,349.7149963378906,1.9456714456993334,21.41947052347347
163,179.0500030517578,348.5,1.9463836585317422,21.20175073540343
164,180.9199981689453,352.6499938964844,1.949204054087904,20.934601303066067
165,182.16000366210938,357.8500061035156,1.9644817682771658,18.309327618285856
166,182.89999389648438,358.6000061035156,1.9606343251518745,19.095838039439904
167,183.4499969482422,360.9049987792969,1.9673208219301366,17.932867759949026
168,183.60000610351562,361.75,1.9703158386391422,17.399344474547085
169,183.8300018310547,364.0899963378906,1.9805798439391864,15.536909617563246
170,184.32000732421875,365.8999938964844,1.9851344366152643,14.744355954435484
171,185.39999389648438,365.989990234375,1.9740561072441063,16.896835997863825
172,183.2899932861328,359.8699951171875,1.963391392324385,18.63564096436658
173,183.91000366210938,362.20001220703125,1.9694416018417742,17.593008977268475
174,183.7050018310547,362.44000244140625,1.9729457490478468,16.927354409583465
175,184.4600067138672,365.25,1.9801040155364016,15.685043580590154
176,183.4199981689453,363.4100036621094,1.9812997889541906,15.365573626724363
177,184.92999267578125,366.7200012207031,1.9830206875292296,15.190917844091182
178,183.27999877929688,369.20001220703125,2.0144042703296643,9.28487135213225
179,183.33999633789062,367.8900146484375,2.00659987998705,10.719447411550327
180,182.0500030517578,363.2900085449219,1.9955506863772836,12.640920697621475
181,183.05499267578125,367.69000244140625,2.0086313793835835,10.3276800564256
182,183.64999389648438,368.4200134277344,2.006098696825424,10.833125342006149
183,184.72000122070312,372.80999755859375,2.0182438019430338,8.664896753315354
184,185.7100067138672,375.5899963378906,2.022454271495349,7.940538287341149
185,187.82000732421875,378.8399963378906,2.0170374910268705,9.071728438025836
186,188.67999267578125,381.885009765625,2.023982534395356,7.812382433094222
187,188.69000244140625,380.6449890136719,2.0173034293741834,9.073187390678292
188,188.07000732421875,379.75,2.0191949019565842,8.68082298484483
189,189.44500732421875,383.0050048828125,2.0217212915372986,8.280858251138106
190,191.16000366210938,384.8399963378906,2.0131826164751816,10.006872905330674
191,191.1300048828125,384.489990234375,2.011667348986452,10.294589758434078
192,189.8699951171875,380.6600036621094,2.004845491396187,11.508301080427138
193,188.82000732421875,377.19000244140625,1.9976167133271077,12.798115170223518
194,188.67059326171875,377.6575012207031,2.001676544774664,12.020374101996815
195,188.91929626464844,378.32501220703125,2.002574748516176,11.8692682491723
196,188.1699981689453,377.5450134277344,2.0064038746961237,11.093429830737584
197,187.02999877929688,373.125,1.9950008150312983,13.146356693088414
198,187.5,373.82000732421875,1.9937067057291666,13.427256536314125
199,185.82000732421875,375.3999938964844,2.020234523193654,8.358945208005473
200,186.08999633789062,375.05499267578125,2.015449513980213,9.264549682418185
201,186.18499755859375,372.4800109863281,2.0005908954565794,12.036791225923302
202,186.09750366210938,371.0899963378906,1.9940621933954876,13.245134174531977
203,185.8699951171875,370.6600036621094,1.994189559366025,13.202729737573911
204,185.3000030517578,369.9800109863281,1.9966541008797807,12.699194972283514
205,183.27000427246094,366.05999755859375,1.9973808535213733,12.404133478179112
206,182.0500030517578,363.8699951171875,1.9987365504945214,12.06093412535585
207,180.94000244140625,360.8399963378906,1.994252191163429,12.786135589681344
208,180.3800048828125,358.8399963378906,1.9893557302596718,13.623360671000334
209,180.1699981689453,357.44000244140625,1.9839041242939623,14.587298131359198
210,181.26499938964844,359.1400146484375,1.981298186951292,15.160938614093247
211,180.8300018310547,355.4100036621094,1.965437151265202,17.98772378620452
212,182.08999633789062,360.2699890136719,1.978527081439148,15.743982001674333
213,182.27000427246094,364.4649963378906,1.999588455558935,11.92274186316893
214,182.2100067138672,365.80499267578125,2.0076010054169076,10.458167024453921
215,181.97000122070312,365.04998779296875,2.006099826037899,10.714826220728746
216,180.82000732421875,362.739990234375,2.0060832625892178,10.636984691548257
217,181.2100067138672,362.760009765625,2.0018762558649836,11.426757098896864
218,181.8350067138672,366.3999938964844,2.0150135032746794,9.084518490358327
219,182.74000549316406,367.19000244140625,2.0093575101437877,10.173642927097767
220,177.36000061035156,351.25,1.9804352660759936,14.942641773729513
221,176.75,348.95001220703125,1.9742574948064002,15.976028669583506
222,177.0500030517578,347.114990234375,1.9605477788831291,18.433974829601816
223,178.50999450683594,345.6600036621094,1.9363621886665427,22.92047719939432
224,177.91000366210938,347.0,1.9504243317257757,20.334664170019884
225,177.5500030517578,344.8699951171875,1.9423823665981805,21.717166364645998
226,177.2100067138672,345.5199890136719,1.949776964748763,20.361206507996762
227,177.77000427246094,335.2449951171875,1.8858355575183032,31.798975323162146
228,177.7675018310547,337.20001220703125,1.896859711329559,29.838762181910617
229,177.02000427246094,339.4200134277344,1.9174104916714096,26.066662385830277
230,178.3800048828125,342.29998779296875,1.9189369796118358,26.010583544495596
231,177.1300048828125,342.260009765625,1.9322531492733876,23.455070527197726
232,177.33999633789062,344.3399963378906,1.9416939407273386,21.811108707817304
233,177.1999969482422,344.25,1.9427201237511926,21.61041131603769
234,177.52999877929688,350.9200134277344,1.9766800869750123,15.62561132607754
235,176.22999572753906,348.7099914550781,1.9787209890999617,15.136316275658423
236,175.4774932861328,349.1099853515625,1.9894858241581177,13.173831700981331
237,177.16000366210938,352.1050109863281,1.9874971986221268,13.672358556906765
238,177.2449951171875,351.80499267578125,1.9848514901263161,14.148852515874687
239,178.52999877929688,355.2449951171875,1.9898336276602455,13.377022472337721
240,177.63999938964844,352.9200134277344,1.9867147863112409,13.854015805335614
241,175.25,347.5450134277344,1.983138450372236,14.266438195310393
242,176.17999267578125,345.32000732421875,1.960040990350708,18.422474428084108
243,177.1300048828125,347.2099914550781,1.9601986218246248,18.5050888377446
244,176.02999877929688,343.75,1.9527921512456938,19.681035500241926
245,174.24000549316406,342.29998779296875,1.9645315484473982,17.414318471972074
246,174.61000061035156,343.0299987792969,1.9645495537496764,17.45256269622103
247,174.1199951171875,341.2099914550781,1.9596255514792227,18.255126124973735
248,173.10000610351562,335.75,1.9396302031278843,21.59721969955728
249,172.19000244140625,336.1400146484375,1.9521459427519379,19.31767996664302
250,172.44000244140625,335.8699951171875,1.947749886116555,20.106797706821332
251,172.75999450683594,335.67498779296875,1.943013420156635,20.96623426318336
252,172.57000732421875,335.6499938964844,1.9450077049940457,20.596740134804058
253,172.5,334.010009765625,1.9362899116847827,22.09136155920816
254,171.94000244140625,331.2900085449219,1.9267768049370533,23.648587861230276
255,174.3699951171875,339.0,1.9441418219468944,20.984215788980173
256,174.75,335.3424987792969,1.9189842562477646,25.430756425891268
257,174.11000061035156,336.0199890136719,1.9299292851400638,23.424376043989348
258,174.4199981689453,337.25,1.9335512185554296,22.83804176741392
259,172.8800048828125,329.82000732421875,1.907797304539578,27.07040341682238
260,172.72000122070312,328.7799987792969,1.903543286565746,27.778181504052434
261,173.02999877929688,330.2200012207031,1.90845520170121,26.98185577239888
262,174.41000366210938,336.0849914550781,1.9269823083438917,23.982297789945157
263,175.0800018310547,338.8299865722656,1.9352866291332531,22.62848207069674
264,174.4499969482422,337.5150146484375,1.934737865020286,22.635316369388583
265,175.0,336.989990234375,1.9256570870535714,24.302363179741455
266,174.5500030517578,334.8999938964844,1.9186478833642837,25.457989078209145
267,174.97000122070312,336.1199951171875,1.9210149898393925,25.11006904651679
268,175.1199951171875,336.6000061035156,1.9221106412107212,24.941504312249542
269,175.17999267578125,329.1400146484375,1.8788676127964088,32.526074268151994
270,175.44000244140625,329.510009765625,1.8781920039910813,32.69596156552375
271,174.77000427246094,325.1050109863281,1.8601876926174337,35.709780946881544
272,174.86000061035156,324.6499938964844,1.8566281182848479,36.35166578796184
273,175.22999572753906,325.30999755859375,1.8564743793317813,36.45991733642949
274,174.60000610351562,323.1549987792969,1.8508303979537493,37.30681017383039
275,173.64999389648438,321.4800109863281,1.8513102348737638,37.009199426279274
276,177.15499877929688,326.0299987792969,1.8403657871685086,39.73697866112257
277,176.02000427246094,325.2699890136719,1.8479149023890902,38.14029396417947
278,174.97000122070312,323.32000732421875,1.847859662047955,37.91005683948554
279,175.89999389648438,325.739990234375,1.8518476494437526,37.421104058587325
280,176.91000366210938,328.9599914550781,1.85947648321447,36.29827987922845
281,176.5399932861328,328.1600036621094,1.8588422801751987,36.32998077837987
282,176.55999755859375,327.92999267578125,1.8573289375298807,36.60152849272952
283,177.02000427246094,333.5,1.8839678677596932,31.986675813564652
284,178.4199981689453,336.6737060546875,1.886972926296593,31.719907055579647
285,178.36000061035156,336.7900085449219,1.8882597409308117,31.479026064520944
286,177.7899932861328,336.385009765625,1.8920356739327366,30.700465719505864
287,177.64999389648438,335.7699890136719,1.8900647371219337,31.02479274178875
288,178.99000549316406,338.67999267578125,1.8921726480907675,30.897179558797852
289,179.11500549316406,337.79998779296875,1.88593907508135,32.03673354607451
290,182.91000366210938,350.2401123046875,1.9148220725624605,27.47651604389892
291,180.33990478515625,346.8999938964844,1.9235897585160402,25.480099556921736
292,180.08999633789062,346.2900085449219,1.922871983934085,25.571176798997662
293,180.6649932861328,349.739990234375,1.9358481345661986,23.31511465343163
294,179.97000122070312,347.5799865722656,1.9313217992704066,24.0320417700052
295,180.0,347.3999938964844,1.9299999660915799,24.27432369619867
296,179.4199981689453,345.4800109863281,1.9255379250478952,24.98999495965233
297,182.86000061035156,350.8999938964844,1.9189543515544547,26.712808473668353
298,181.51499938964844,349.6700134277344,1.9263973478969452,25.150038043724685
299,179.6300048828125,342.55999755859375,1.907031054094075,28.346064823512272
300,179.56500244140625,342.2699890136719,1.906106336758789,28.501102764794318
301,178.32000732421875,338.6099853515625,1.8988894764674775,29.57600748507752
302,177.8300018310547,337.0400085449219,1.8952932861414622,30.1285403962521
303,177.3800048828125,336.25,1.8956477096849007,29.98417850175104
304,175.77999877929688,331.0299987792969,1.8832062867114159,31.88193851201674
305,176.36500549316406,332.8900146484375,1.8875060487061328,31.23662639239415
306,175.206298828125,330.69000244140625,1.8874321565676624,31.03070838144503
307,175.0749969482422,328.7099914550781,1.877538181835613,32.738085085068796
308,174.83999633789062,328.55999755859375,1.8792038689112551,32.40012539783094
309,174.47999572753906,326.0150146484375,1.868495086150331,34.19760561980075
310,173.35000610351562,324.1499938964844,1.8699162531492433,33.716324012001216
311,173.89999389648438,327.32000732421875,1.8822312755172326,31.68830129731696
312,172.27999877929688,324.6449890136719,1.8844032465403344,30.999573352645136
313,172.36000061035156,327.2200012207031,1.8984683224760386,28.590676374459797
314,172.84500122070312,328.5199890136719,1.9006623662444815,28.297740374141647
315,173.22999572753906,328.5799865722656,1.8967845908688086,29.037142651331003
316,173.6699981689453,328.7799987792969,1.893130663014468,29.75074836133205
317,173.9199981689453,331.19000244140625,1.9042663634327397,27.859842908150988
318,170.57000732421875,320.45001220703125,1.8787008175354136,31.64393615283057
319,169.88499450683594,318.6099853515625,1.8754451284909808,32.061607301913845
320,170.97999572753906,320.739990234375,1.8758919069426243,32.205255108866645
321,169.83999633789062,317.9800109863281,1.8722327946458395,32.598147791529975
322,170.69000244140625,320.7463073730469,1.8791159574981628,31.596797988463656
323,169.47000122070312,316.4800109863281,1.8674692199604803,33.32989258095295
324,168.4600067138672,314.6499938964844,1.8678023350131043,33.06276431269276
325,167.07000732421875,313.739990234375,1.8778953521293988,31.086583200490217
326,167.22000122070312,316.07000732421875,1.8901447495330292,29.068012362707343
327,169.64500427246094,319.3900146484375,1.8826962575065065,30.78326400174148
328,171.22999572753906,317.9750061035156,1.8570052796676875,35.48933744865439
329,170.2100067138672,317.6000061035156,1.8659302836255656,33.74643956815981
330,169.5449981689453,314.489990234375,1.8549057396609092,35.475636458936485
331,169.4600067138672,314.9200134277344,1.8583736631114152,34.86913761715606
332,172.13499450683594,318.7850036621094,1.8519476796419194,36.55847287172195
333,174.11000061035156,322.6499938964844,1.8531387787342384,36.79437116117685
334,173.76499938964844,324.57501220703125,1.8678963735338228,34.15299478764967
335,174.8800048828125,329.3349914550781,1.8832055252729794,31.70820495738962
336,175.3300018310547,332.79998779296875,1.8981348560849827,29.17757905892193
337,176.3800048828125,335.32000732421875,1.9011225651513421,28.837778341818982
338,175.8800048828125,332.9800109863281,1.8932226617129682,30.139578261852925
339,173.30499267578125,332.489990234375,1.9185251682644644,25.282862115252037
340,173.8300018310547,331.6400146484375,1.9078410582470011,27.222962949883247
341,172.5800018310547,331.1400146484375,1.9187623776514002,25.12747190524157
342,173.0399932861328,327.79998779296875,1.8943596885774856,29.422621722523893
343,171.9199981689453,326.2300109863281,1.8975687206891592,28.6670486918025
344,170.7100067138672,322.1099853515625,1.8868840295429308,30.274656737969558
345,170.25,318.9649963378906,1.8735095232768906,32.46449110658761
346,171.3300018310547,323.1000061035156,1.8858343702238356,30.571989405521826
347,170.17999267578125,320.25,1.881831083458353,31.03412473802296
348,170.97999572753906,321.9100036621094,1.8827348912505595,31.03524168113227
349,169.6699981689453,316.0,1.8624388719881384,34.2251757977757
350,168.52999877929688,313.17999267578125,1.858304129497531,34.678096556610846
351,172.19000244140625,320.9049987792969,1.8636680076039616,34.552695835783645
352,174.0500030517578,326.8900146484375,1.8781385171893916,32.429771908399395
353,173.51499938964844,330.53131103515625,1.9049149191587127,27.677597750596355
354,174.32000732421875,330.6700134277344,1.896913719219386,29.21040806605236
355,173.52999877929688,330.4200134277344,1.9041088904056132,27.820039983224312
356,174.44000244140625,334.1099853515625,1.915328942189099,26.019593143872946
357,172.72999572753906,331.2300109863281,1.9176172012926112,25.34892181941182
358,172.9550018310547,333.5899963378906,1.9287675569148723,23.45613752918097
359,172.47000122070312,334.07000732421875,1.9369745750550695,21.969074750202246
360,169.67999267578125,333.0400085449219,1.9627535532800462,17.205919775244404
361,167.8699951171875,328.0,1.9538929501429256,18.48766235684365
362,169.43499755859375,332.260009765625,1.9609880753869835,17.47721244842841
363,170.97000122070312,333.3599853515625,1.9498156575505436,19.564507469288507
364,171.3000030517578,333.8599853515625,1.9489782802320654,19.749720907062787
365,175.97999572753906,347.4750061035156,1.974514231955623,15.85220341829261
366,176.2899932861328,349.6000061035156,1.9830961450891131,14.370880128045307
367,172.19000244140625,338.07501220703125,1.9633835148011758,17.38268240804927
368,171.1699981689453,334.3999938964844,1.9536133520690382,18.939771154861255
369,170.9600067138672,333.42999267578125,1.9503391412111797,19.473747622679177
370,171.0,334.2550048828125,1.9547076308936404,18.731777188450728
371,170.2550048828125,332.17999267578125,1.9510732909403905,19.25988687151243
372,168.9949951171875,330.55499267578125,1.9560046286966188,18.268611621239863
373,170.3699951171875,334.05999755859375,1.9607912609776945,17.618646887533195
374,168.0800018310547,330.6000061035156,1.966920528926562,16.323712689453536
375,169.85000610351562,335.2300109863281,1.973682654930381,15.36893199716092
376,168.27999877929688,333.19000244140625,1.9799738819727035,14.148988582057534
377,168.57000732421875,334.6499938964844,1.985228565914671,13.291168791950831
378,166.92999267578125,330.1499938964844,1.9777751655313145,14.385854125470296
379,166.38999938964844,329.5299987792969,1.980467576104804,13.88461105199837
380,167.38999938964844,331.1700134277344,1.9784336856160731,14.320989239274176
381,165.98500061035156,323.2799987792969,1.9476458570988233,19.29367448819368
382,165.3699951171875,317.0249938964844,1.9170647835590027,24.27168637107598
383,165.83970642089844,321.5400085449219,1.9388602131799404,20.731976908517417
384,165.5,320.8599853515625,1.938731029314577,20.706636123277512
385,165.42999267578125,320.0249938964844,1.9345040685801569,21.396264871900364
386,165.44500732421875,320.5400085449219,1.9374414116756455,20.912426531909198
387,164.9499969482422,318.9200134277344,1.9334344912283006,21.50458565081521
388,168.47000122070312,325.20001220703125,1.930314060964509,22.53349852453652
389,166.92999267578125,318.0899963378906,1.9055293254322425,26.445851684064046
390,167.64999389648438,319.2699890136719,1.9043841374119308,26.760864384655626
391,168.72999572753906,320.8999938964844,1.9018550466549267,27.373367566402344
392,169.8300018310547,325.25,1.915150423913648,25.307406255467463
393,169.47000122070312,325.989990234375,1.9235852238522955,23.819913332906076
394,168.1999969482422,323.1000061035156,1.9209275384406732,24.072869691102248
395,169.0399932861328,325.5799865722656,1.9260530022688693,23.33705160037379
396,167.8800048828125,322.010009765625,1.9180962616149666,24.498436796849596
397,167.07000732421875,319.739990234375,1.913808440876419,25.086583200490217
398,166.05999755859375,317.69000244140625,1.913103740287063,25.03939395211477
399,166.24000549316406,316.3999938964844,1.9032722776798454,26.703169682749994
400,165.41000366210938,313.57000732421875,1.8957136834647719,27.809746399384714
401,164.69000244140625,311.6300048828125,1.892221751552192,28.254743464418134
402,165.88999938964844,314.4964904785156,1.8958134404462494,27.879922934922938
403,164.6728973388672,317.80999755859375,1.9299472025721267,22.03923387627065
404,164.88999938964844,312.2300109863281,1.8935654808785782,28.07000959139713
405,164.07000732421875,311.6600036621094,1.89955500548152,26.937391265615922
