,wfc,jpm,Ratio,Spread
0,52.13999938964844,140.97999572753906,2.7038741345963344,8.6877970461764
1,52.22999954223633,141.6699981689453,2.7124257976372834,8.256139912495684
2,51.935298919677734,141.2899932861328,2.7205002421310707,7.790207084842052
3,51.70500183105469,140.5050048828125,2.717435449319013,7.914128028632092
4,51.724998474121094,140.8800048828125,2.7236347808361403,7.596528363608456
5,51.6349983215332,141.22999572753906,2.735160265680541,6.988192211156388
6,51.61000061035156,141.16000366210938,2.7351288896089745,6.98642838282413
7,51.0099983215332,140.99000549316406,2.7639680480767037,5.434120850238315
8,50.7599983215332,140.8699951171875,2.7752167016409888,4.836506588097649
9,50.334999084472656,140.70010375976562,2.7952737919720914,3.786438250736836
10,50.25,140.30499267578125,2.79213915772699,3.9375595857812584
11,50.03499984741211,140.0800018310547,2.799640296957048,3.5453928037237006
12,50.005001068115234,140.10690307617188,2.8018578158877085,3.432380106058986
13,50.11000061035156,140.5399932861328,2.8046296462646723,3.3006909300973177
14,49.649898529052734,139.22999572753906,2.804235252284924,3.289966130334875
15,49.470001220703125,139.02999877929688,2.810390041411865,2.9735681153664473
16,49.16999816894531,137.92999267578125,2.8051657069797247,3.2124158930750184
17,48.904998779296875,137.83999633789062,2.8185257085875426,2.5417318665746507
18,48.97999954223633,137.7100067138672,2.811555900385777,2.8870110720498587
19,48.810001373291016,137.38999938964844,2.8147919591091974,2.7190388983887317
20,48.459999084472656,136.30999755859375,2.812835330867136,2.794359666029493
21,48.20500183105469,134.3000030517578,2.7860180054020636,4.072384926045629
22,48.26499938964844,135.4499969482422,2.806381408082906,3.09461393465628
23,48.15999984741211,135.32000732421875,2.809800825435223,2.92320252468042
24,48.03839874267578,134.39999389648438,2.797761736739316,3.4941601572905654
25,48.4900016784668,135.61000061035156,2.796659020751748,3.5804790169021885
26,48.46500015258789,134.94500732421875,2.784380623116806,4.173705459190074
27,48.709999084472656,135.3000030517578,2.7776638389403616,4.5219788109826595
28,48.40999984741211,136.72000122070312,2.8242099081107903,2.240833266313274
29,47.97010040283203,135.27999877929688,2.820089965275751,2.418104988820545
30,47.974998474121094,135.4499969482422,2.8233455186310694,2.262166726420361
31,48.125,135.50999450683594,2.8157920936485388,2.632748330730152
32,48.525001525878906,135.8800048828125,2.80020609191215,3.4109417557743313
33,48.540000915527344,136.1300048828125,2.8044911890239828,3.203997482048095
34,48.470001220703125,135.97999572753906,2.805446509241216,3.1530726146553434
35,48.11000061035156,134.2899932861328,2.791311402669955,3.8096938251595134
36,48.369998931884766,134.33999633789062,2.7773413128883853,4.506015579007112
37,48.31999969482422,133.61500549316406,2.7652112238625737,5.087483686126831
38,48.40999984741211,134.10000610351562,2.7700889594339526,4.860828383500774
39,48.2400016784668,133.85000610351562,2.7746683550233606,4.622848885620897
40,48.17499923706055,133.3000030517578,2.7669954366955434,4.986262523415121
41,48.13999938964844,133.3800048828125,2.7706690189841017,4.805793681027353
42,47.689998626708984,131.49000549316406,2.75718199370051,5.404066532048176
43,47.584999084472656,131.52000427246094,2.7638963287356018,5.072666718752032
44,47.494998931884766,131.42999267578125,2.7672385647228324,4.904333007706185
45,47.689998626708984,131.61000061035156,2.7596981421727875,5.284071414860676
46,47.619998931884766,131.2100067138672,2.755355095693069,5.483131288678862
47,47.689998626708984,131.0800018310547,2.7485847264764396,5.814070194157551
48,47.88999938964844,131.5399932861328,2.7467111080098605,5.928180639589812
49,46.6775016784668,128.80999755859375,2.75957351886329,5.177703442310104
50,46.79999923706055,129.11000061035156,2.7587607417760465,5.229329455176639
51,46.90999984741211,129.27000427246094,2.755702508909567,5.385082385852115
52,47.40999984741211,130.3000030517578,2.7483653969863973,5.7903328827896985
53,47.34000015258789,130.64999389648438,2.7598224223778813,5.239408015396947
54,47.679901123046875,131.2100067138672,2.751893431474518,5.655080441699425
55,47.75,131.1199951171875,2.7459684841295813,5.946310763202746
56,48.470001220703125,132.66000366210938,2.736950697773986,6.473064680085031
57,48.625,132.97999572753906,2.734807110077924,6.597996386261485
58,48.86429977416992,133.67999267578125,2.7357394517795917,6.58490909338019
59,48.724998474121094,133.25,2.734735847570564,6.615037589014236
60,48.5099983215332,133.13999938964844,2.7445888269707206,6.107880572581678
61,48.725399017333984,133.8699951171875,2.7474376365715028,5.996192230539549
62,48.7400016784668,133.52999877929688,2.739638780896679,6.378105486074105
63,49.875,134.5,2.6967418546365916,8.666115304386665
64,49.375,133.57000732421875,2.7052153382120254,8.160858703933457
65,49.5099983215332,133.80499267578125,2.702585279983456,8.313385838917753
66,49.15999984741211,133.25999450683594,2.710740336054965,7.853713894532149
67,49.30500030517578,133.39999389648438,2.705607809974615,8.129938109001671
68,49.40999984741211,133.40499877929688,2.6999595059963166,8.42633426018844
69,49.33000183105469,133.02999877929688,2.696736141119512,8.571700070034069
70,49.154998779296875,133.3699951171875,2.713253960518057,7.729357725395005
71,48.9900016784668,133.35000610351562,2.7219841097112814,7.275722799972584
72,48.584999084472656,132.6300048828125,2.729855045426972,6.8331646608693575
73,48.75,132.39999389648438,2.7158973106971156,7.536810536374787
74,48.36000061035156,131.4199981689453,2.7175350808580134,7.3973135804642425
75,48.220001220703125,131.0,2.716714987218945,7.415443704077177
76,48.400001525878906,131.4600067138672,2.716115755566187,7.472127605661029
77,48.064998626708984,127.04000091552734,2.643087580261225,10.930508066860739
78,48.375,128.35499572753906,2.6533332450137275,10.505371748144256
79,48.28499984741211,127.1500015258789,2.6333230180737726,11.452020642078878
80,48.369998931884766,127.19999694824219,2.6297291659519533,11.64601496865555
81,48.439998626708984,127.05999755859375,2.6230388348635305,11.986948380970176
82,48.43000030517578,127.05000305175781,2.623373988254545,11.968242720317932
83,48.58000183105469,127.19999694824219,2.618361304114439,12.24882798673707
84,46.55030059814453,126.55000305175781,2.718564680048533,7.072567432208501
85,46.935001373291016,126.98500061035156,2.7055501628815133,7.7418528918063885
86,46.3385009765625,125.91999816894531,2.717394726096864,7.094601807856321
87,46.0,125.5999984741211,2.730434749437415,6.442934939448577
88,45.974998474121094,125.95999908447266,2.739749935073394,6.011167485252088
89,46.52000045776367,126.27999877929688,2.7145313313990336,7.2555951955665705
90,46.310001373291016,126.12000274658203,2.7233858563286697,6.812789160282875
91,46.439998626708984,126.91999816894531,2.732988844145873,6.385950665680809
92,47.09000015258789,127.4749984741211,2.7070502879816947,7.696778799642999
93,46.8218994140625,127.5199966430664,2.7235118232894036,6.882197848844697
94,47.220001220703125,128.7899932861328,2.727445784767709,6.754951865475476
95,47.32500076293945,128.57000732421875,2.7167460169362077,7.276338861388808
96,47.154998779296875,128.35000610351562,2.721874868542398,7.008349634129075
97,47.16999816894531,128.5,2.72418920899172,6.901411463918464
98,47.970001220703125,130.4600067138672,2.7196164976865296,7.23781235209276
99,47.78499984741211,130.97999572753906,2.7410274384385613,6.186777164184292
100,47.69499969482422,130.44000244140625,2.734877938484637,6.46842514259157
101,47.67499923706055,130.5399932861328,2.738122608812891,6.311023012805663
102,47.78499984741211,130.5989990234375,2.7330542940351257,6.567773868285855
103,47.89500045776367,131.10000610351562,2.7372378087589015,6.3825233809925805
104,47.81999969482422,131.1699981689453,2.7429945421589466,6.0972417341111225
105,48.85499954223633,132.55999755859375,2.713335355657765,7.678207908264682
106,49.22010040283203,133.0500030517578,2.703163991191338,8.236223906945725
107,49.05500030517578,132.66700744628906,2.704454319049131,8.145299921079754
108,48.67499923706055,132.28570556640625,2.717734106622965,7.435809285001142
109,48.612998962402344,132.0,2.715323119688415,7.543543152748356
110,48.724998474121094,131.94000244140625,2.7078503144845136,7.925035147607986
111,48.650001525878906,131.60000610351562,2.705036011838813,8.049752854129821
112,49.279998779296875,132.30499267578125,2.684760469827044,9.15317248585987
113,48.755001068115234,132.0800018310547,2.7090554596958523,7.871158160590056
114,48.349998474121094,131.72000122070312,2.724302076063251,7.068599411135267
115,48.4900016784668,131.75,2.7170549688495247,7.440479627253751
116,48.18000030517578,131.00999450683594,2.719177950954933,7.2906266271225775
117,47.82500076293945,130.875,2.736539423150781,6.4065954618420164
118,47.78499984741211,130.4600067138672,2.7301455923502007,6.706766177856167
119,47.60499954223633,129.47000122070312,2.7196723551238384,7.180081055569161
120,47.380001068115234,128.63999938964844,2.7150695755517362,7.364225092351546
121,47.029998779296875,128.1999969482422,2.725919631634718,6.799546470343898
122,46.92499923706055,127.88500213623047,2.7253064297383967,6.813140248356348
123,46.654998779296875,127.48999786376953,2.7326117500691725,6.433108597640711
124,46.665000915527344,127.7499008178711,2.737595592232454,6.201916761110311
125,46.349998474121094,126.8499984741211,2.7367853861946965,6.197605052779494
126,45.18000030517578,124.70999908447266,2.760292125765789,4.979126392079138
127,44.810001373291016,123.62999725341797,2.7589822241582787,4.997046824743563
128,44.974998474121094,124.41000366210938,2.7662036216342663,4.690664355146481
129,45.13999938964844,124.98999786376953,2.7689410623348922,4.584305042663601
130,45.45500183105469,125.72000122070312,2.7658122573171187,4.758515737810825
131,45.70500183105469,126.41999816894531,2.765999192741484,4.7761434276858665
132,45.84000015258789,126.80000305175781,2.766143163823688,4.783651031420135
133,45.91999816894531,125.70999908447266,2.7375871972374677,6.103289188859662
134,45.130001068115234,124.02999877929688,2.748282646661075,5.515603959648075
135,45.33000183105469,124.23999786376953,2.7407896061159027,5.879706775685804
136,44.880001068115234,123.18000030517578,2.7446523478959626,5.64797779565194
137,45.07500076293945,123.7300033569336,2.744980615921899,5.657721085618931
138,44.755001068115234,123.06999969482422,2.749860278352286,5.399166086944888
139,44.56999969482422,122.98999786376953,2.75947944146053,4.948121743762954
140,44.27000045776367,122.33000183105469,2.7632708508274155,4.746970400753725
141,44.720001220703125,122.5199966430664,2.73971362474708,5.84870212736962
142,45.029998779296875,122.80000305175781,2.727070983360024,6.458543261890469
143,44.90999984741211,122.58000183105469,2.72945896788103,6.334087722320561
144,44.869998931884766,122.12999725341797,2.72186316382174,6.6692697298385895
145,44.67499923706055,121.66999816894531,2.7234471235986697,6.569522472586442
146,44.56999969482422,121.38999938964844,2.7235808889571316,6.548120217884048
147,44.47999954223633,121.62000274658203,2.7342626798162804,6.059771553224934
148,44.65999984741211,121.9000015258789,2.729511910935275,6.296463389379113
149,44.775001525878906,122.18000030517578,2.72875479936184,6.3465767616526705
150,45.13999938964844,123.0,2.724856040388129,6.574302906433132
151,45.04410171508789,123.13999938964844,2.7337652367568848,6.159029380773518
152,45.20500183105469,123.33000183105469,2.728237956763672,6.430890489342033
153,45.18000030517578,123.3739013671875,2.730719356658656,6.315224109364294
154,44.72999954223633,121.91999816894531,2.7256874450405992,6.477400768978896
155,44.880001068115234,122.31999969482422,2.7254901244136964,6.507978406003502
156,44.59000015258789,121.76000213623047,2.730657136567958,6.2355287563613615
157,44.58000183105469,121.56999969482422,2.7270075078852476,6.396831030279429
158,44.084999084472656,120.5,2.7333560735502376,6.045926057571791
159,43.744998931884766,119.87000274658203,2.7401990095652153,5.69995336514701
160,43.630001068115234,119.37999725341797,2.736190564539334,5.859857656823621
161,43.689998626708984,120.02999877929688,2.747310655805766,5.382079036039741
162,43.470001220703125,119.19999694824219,2.742120855783913,5.580578631607693
163,43.540000915527344,119.5,2.7446026065053117,5.48150960251607
