,ge,unp,Ratio,Spread
0,76.91647338867188,251.83999633789062,3.2742010292814747,18.47151164112814
1,76.68228149414062,250.94000244140625,3.272463958451482,18.537631658314872
2,76.86182403564453,251.02000427246094,3.265860619649761,19.096916835388647
3,73.85636138916016,253.75,3.4357230064848916,5.665539656863592
4,73.39547729492188,251.1300048828125,3.42160054186592,6.644490756117483
5,72.4707260131836,251.63999938964844,3.472298585002047,2.8417864813709515
6,72.1545639038086,250.7100067138672,3.474624377857736,2.6460385538783897
7,73.28649139404297,252.25,3.4419712992359726,5.136435684350721
8,72.70882415771484,251.6199951171875,3.4606527891496524,3.709573397339858
9,72.36534118652344,251.22999572753906,3.4716895078265106,2.8765523309074355
10,73.89539337158203,251.9949951171875,3.4101583822692967,7.559523519559042
11,73.64559173583984,249.7449951171875,3.391173717674786,8.92006891453031
12,73.81732940673828,249.4499969482422,3.3792877492730264,9.826563728738455
13,73.67681121826172,248.5,3.37283869769877,10.276225483180047
14,73.434814453125,247.14999389648438,3.3655698014222595,10.764567344532514
15,73.84855651855469,247.30999755859375,3.3488805904615933,12.077751735404268
16,73.49726867675781,246.3000030517578,3.35114498111473,11.836935423293772
17,72.3731460571289,245.97999572753906,3.39877439531744,8.154342693773009
18,72.44340515136719,245.6699981689453,3.3911989318507194,8.714507849267084
19,73.34894561767578,247.1300048828125,3.3692373189787013,10.478808035572916
20,72.7868881225586,245.9499969482422,3.3790426173201893,9.657529526051013
21,72.57221221923828,245.1999969482422,3.3787036311846332,9.643145136694903
22,72.3419189453125,245.6199951171875,3.3952651339379876,8.403154687107195
23,72.32630920410156,244.92999267578125,3.3864577823900834,9.037576402782298
24,69.62919616699219,240.4149932861328,3.452790015118713,3.9491174162979292
25,69.24278259277344,239.08999633789062,3.4529229962350385,3.8982333299210894
26,69.22716522216797,237.64999389648438,3.432900843676088,5.28262788004111
27,69.32084655761719,237.38999938964844,3.4245109686065036,5.8761882379291475
28,70.24980163574219,238.8300018310547,3.3997249283269304,7.743863785292666
29,71.44418334960938,239.57000732421875,3.353247193713337,11.256625942768443
30,72.20921325683594,242.08999633789062,3.3526192215502686,11.46063580102413
31,73.8917236328125,245.6699981689453,3.324729564974617,13.87145383579895
32,74.78532409667969,246.87869262695312,3.301164976002478,15.844552184235345
33,75.6518325805664,247.4499969482422,3.270905522146038,18.35857578323641
34,75.37080383300781,247.7899932861328,3.2876124531607545,17.017936223299678
35,75.41764068603516,247.57000732421875,3.2826538336681286,17.404691527962264
36,74.9687728881836,246.63999938964844,3.289903114160793,16.736441193878825
37,75.23028564453125,246.41000366210938,3.2754096511930735,17.89759065352252
38,74.28571319580078,244.39999389648438,3.2899999661078816,16.544314539091495
39,74.37548828125,245.97000122070312,3.307137968500732,15.293964301714544
40,74.2505874633789,244.1199951171875,3.287785369207884,16.699243102715748
41,74.16081237792969,243.83999633789062,3.2879898226473254,16.65958479517088
42,73.67033386230469,242.63999938964844,3.2935916897452993,16.11316253725318
43,74.12958526611328,244.0,3.2915333213328966,16.388392516044128
44,74.55113220214844,245.9499969482422,3.2990779574123534,15.939373983648641
45,73.63388061523438,244.25999450683594,3.317222893401331,14.363370397805971
46,72.9976577758789,245.13999938964844,3.358189931823424,11.218002709790602
47,72.41217803955078,243.7050018310547,3.3655250874783182,10.568315570140333
48,71.95159912109375,241.36000061035156,3.354477225782645,11.273359395113806
49,72.59953308105469,243.08999633789062,3.3483685916614596,11.850425599853514
50,72.26385498046875,242.6300048828125,3.3575568996200076,11.115186961716352
51,72.0608901977539,242.4199981689453,3.3640994095921033,10.602508413303275
52,73.3060073852539,246.77000427246094,3.3662998855684605,10.685920901831258
53,73.89539337158203,249.8699951171875,3.3814015152571075,9.684523519559042
54,73.70803833007812,250.27999877929688,3.3955590794384882,8.607415320900548
55,73.7236557006836,251.2550048828125,3.408064921561978,7.688017108671152
56,73.69515991210938,251.60499572753906,3.4141318918041463,7.236562915652433
57,73.81732940673828,253.0800018310547,3.428463260118331,6.196558845925955
58,73.51287841796875,252.3699951171875,3.433003856580056,5.822524083595232
59,72.85713958740234,260.80999755859375,3.5797452251843573,-4.952330652955306
60,72.24044036865234,260.489990234375,3.6058748936891964,-6.828169478442868
61,72.4209213256836,262.30999755859375,3.622019614732066,-8.005548431256097
62,73.04449462890625,261.82000732421875,3.5843907012344154,-5.295235882031244
63,72.90398406982422,258.3500061035156,3.5437021638773456,-2.325542689573575
64,72.56050109863281,256.7799987792969,3.5388399320761463,-1.9785558214356853
65,72.17018127441406,255.2899932861328,3.537333408037854,-1.8783401271010063
66,68.96955871582031,259.0400085449219,3.7558600253230705,-17.024631736290694
67,68.53239440917969,258.9200134277344,3.778067520621356,-18.461222926236154
68,69.43013000488281,263.4100036621094,3.7938860786172306,-19.75469662330365
69,69.60187530517578,263.5150146484375,3.786033256906252,-19.248183798813805
70,69.18032836914062,264.0950012207031,3.817486956863136,-21.329148786926133
71,69.43013000488281,263.6499938964844,3.7973426504882344,-19.99468685767865
72,69.59407043457031,264.5899963378906,3.8019043100323904,-20.350955851132504
73,67.9430160522461,268.260009765625,3.9483088233725345,-29.899785561026015
74,68.3060073852539,266.8450012207031,3.9066110205456157,-27.192294235636943
75,67.41608428955078,265.4700012207031,3.937784343577633,-28.985993244523762
76,67.48633575439453,264.5199890136719,3.9196081111345125,-27.785840606147325
77,67.29117584228516,263.260009765625,3.912251591243481,-27.220756257515113
78,67.13504791259766,262.7799987792969,3.9141999141999144,-27.29666119071873
79,66.66666412353516,261.42999267578125,3.921450039728166,-27.61440284579833
80,67.16627502441406,256.9200134277344,3.8251341664302108,-21.325487222138854
81,67.87665557861328,259.0799865722656,3.816923275959063,-20.95604836591172
82,69.53942108154297,262.6199951171875,3.7765628622250875,-18.57554150159853
83,69.60968017578125,260.92999267578125,3.7484727988531197,-16.635371463291982
84,69.30133056640625,257.3800048828125,3.713925876736012,-14.18330674517639
85,69.14129638671875,254.22999572753906,3.676963103289075,-11.603122273645022
86,68.81343078613281,253.4499969482422,3.683147229440522,-11.99053605914275
87,72.41608428955078,254.22999572753906,3.51068410038601,0.057230437866286454
88,71.60811614990234,255.88999938964844,3.5734776048845602,-4.479659840263929
89,71.8423080444336,255.76499938964844,3.5600888439088134,-3.520785960966316
90,71.74082946777344,254.0800018310547,3.5416373593114012,-2.197117450735129
91,71.22950744628906,252.6300048828125,3.5467043636839595,-2.567756005181445
92,71.56908416748047,252.47000122070312,3.5276405190527833,-1.1986406512015377
93,71.25682830810547,253.69000244140625,3.5602202408516264,-3.5304737109681468
94,70.82747650146484,258.92999267578125,3.6557845269332176,-10.299232724055424
95,70.24199676513672,259.010009765625,3.6873953146813117,-12.46393451214322
96,70.37860870361328,259.8299865722656,3.691888648530868,-12.79748488919355
97,70.082275390625,259.05999755859375,3.6965123651400242,-13.082633201095001
98,70.80304718017578,258.6499938964844,3.65309127498829,-10.106218052183346
99,71.20218658447266,258.55999755859375,3.631349119480257,-8.595028533769716
100,71.30367279052734,259.6499938964844,3.6414673148643018,-9.323668657742667
101,72.53707885742188,262.0299987792969,3.6123594016563625,-7.311954075587488
102,72.66197967529297,261.7200012207031,3.6018837140174282,-6.5572292144793725
103,71.83840942382812,260.9700012207031,3.632736349729673,-8.73966939067625
104,71.94379425048828,262.30499267578125,3.6459710723972694,-9.699423033181455
105,72.53707885742188,262.3699951171875,3.6170466091266125,-7.651950413478113
106,71.93746948242188,262.2749938964844,3.645874615600317,-9.691944499061089
107,72.0608901977539,261.5199890136719,3.6291529052165843,-8.497482431423288
108,72.9352035522461,260.3699951171875,3.5698809688064443,-4.234370251783213
109,72.80249786376953,260.9599914550781,3.58449227859455,-5.296884255053778
110,72.65027618408203,261.510009765625,3.5995735116410046,-6.388909720922067
111,72.08431243896484,258.3299865722656,3.5837199222923646,-5.224081735865235
112,72.07260131835938,255.94000244140625,3.5511414568050217,-2.8757967320817612
113,72.07649993896484,256.44000244140625,3.5578864492388282,-3.3619151334265154
114,72.17018127441406,257.6600036621094,3.570172599157037,-4.248350503077569
115,72.59953308105469,260.3999938964844,3.586799843543862,-5.459571958740236
116,72.17018127441406,260.0,3.602595911618914,-6.588346840968194
117,71.95159912109375,259.2699890136719,3.6033943954091048,-6.636629008206507
118,71.3739242553711,258.7300109863281,3.6249934928701633,-8.15354531624123
119,71.46760559082031,258.885009765625,3.6224105680529135,-7.974978244486005
120,72.04528045654297,260.364990234375,3.613907650639582,-7.39806437785756
121,72.13114929199219,260.2900085449219,3.6085659399554113,-7.017334365772962
122,74.16861724853516,263.3500061035156,3.5506932159870734,-2.8226346075885487
123,74.23107147216797,261.4200134277344,3.52170604900605,-0.6702646977725464
124,74.063232421875,261.8599853515625,3.5356272848040136,-1.7078516682083147
125,73.63388061523438,262.6600036621094,3.567107987077442,-4.0366387574674665
126,72.80249786376953,261.114990234375,3.5866213096559147,-5.451883034350653
127,73.48165130615234,263.1600036621094,3.5813022568815893,-5.0786730783440195
128,73.9344253540039,264.29998779296875,3.574789234209631,-4.606490176339316
129,73.6288070678711,260.2850036621094,3.5350973895608337,-1.679703851607877
130,73.37236785888672,259.6000061035156,3.538116782639357,-1.907794930978406
131,73.96565246582031,260.67999267578125,3.524338446094855,-0.875306442134439
132,74.10617065429688,262.17999267578125,3.5378969168281986,-1.8749712483337873
133,73.9344253540039,262.7099914550781,3.5532837402495767,-3.01649383844869
134,74.30133056640625,263.2300109863281,3.5427361660915118,-2.2300946594660274
135,74.57455444335938,263.5199890136719,3.5336448334239763,-1.547219827629243
136,74.16861724853516,261.7200012207031,3.528716200056597,-1.1926297247760487
137,73.98126220703125,262.0199890136719,3.541707470202762,-2.159722054293917
138,74.16783905029297,261.3599853515625,3.5238991549198992,-0.8353847422554792
139,74.61358642578125,261.05999755859375,3.498826555111009,1.0517506073318317
140,74.37939453125,260.2200012207031,3.4985496031615777,1.057873065924872
141,74.49258422851562,260.79998779296875,3.501019470514422,0.8809146690977117
142,74.59016418457031,261.5299987792969,3.5062263455024927,0.4983511324769041
143,73.80952453613281,264.385009765625,3.581990419626638,-5.136239451509931
144,74.16471862792969,264.1300048828125,3.561396979174189,-3.6165149855406695
145,74.691650390625,264.8299865722656,3.54564379267627,-2.440280446574144
146,73.76658630371094,263.8999938964844,3.5775004255986356,-4.804111326462527
147,74.15300750732422,264.4200134277344,3.5658703849822566,-3.948222657538446
148,74.19984436035156,264.6600036621094,3.5668538922640862,-4.021443549164923
149,74.02029418945312,264.510009765625,3.573479579649037,-4.510763826364093
150,74.43403625488281,265.67999267578125,3.56933475656243,-4.207558683539213
151,74.15690612792969,265.5,3.580246451247308,-5.014327631148825
152,74.05152130126953,265.20001220703125,3.5812905332234504,-5.089577650752966
