,nke,hd,Ratio,Spread
0,138.10000610351562,314.9599914550781,2.280666021252697,57.17652270568743
1,138.9600067138672,317.32000732421875,2.2835347725451176,57.13394069004329
2,138.58999633789062,316.6700134277344,2.284941350713901,56.7868718389995
3,138.74000549316406,316.7450866699219,2.2830119225094627,57.11602655965373
4,138.94000244140625,317.3399963378906,2.2840074187541433,57.06004639112217
5,139.30999755859375,317.9949951171875,2.282643031297441,57.40206924166836
6,139.1699981689453,317.7099914550781,2.282891396386988,57.309818142403174
7,138.38999938964844,312.8699951171875,2.260784713469622,60.04796065010919
8,138.24000549316406,311.54998779296875,2.2536890582543765,60.963781129171366
9,139.05999755859375,309.5,2.2256580284318668,65.22339220513805
10,139.4571075439453,307.93829345703125,2.2081219012806117,67.85518650448529
11,138.69500732421875,306.7449951171875,2.211651313447273,66.99486205884114
12,138.1699981689453,306.7900085449219,2.22038078172223,65.53511243768838
13,138.5399932861328,308.4599914550781,2.22650502673262,64.86215115737514
14,137.06500244140625,302.8800048828125,2.20975449230587,66.46749669331706
15,136.68499755859375,303.2250061035156,2.218422003289205,65.0985006413037
16,136.13499450683594,302.6300048828125,2.22301404557383,64.21141490029072
17,136.2949981689453,300.75,2.206610690343922,66.52257982972702
18,135.8800048828125,300.4100036621094,2.2108477543932463,65.74429848422767
19,135.47999572753906,300.010009765625,2.214422934947302,65.06639226415251
20,134.5500030517578,299.30999755859375,2.224526129839307,63.26036379584258
21,133.99000549316406,299.2200012207031,2.2331516452991624,61.841341088235026
22,134.75709533691406,301.8800048828125,2.240178924368062,61.24840569466198
23,134.22000122070312,300.6000061035156,2.2396066411087827,61.08110307389103
24,133.22500610351562,300.9100036621094,2.258660085391948,58.089903501159824
25,133.75,302.510009765625,2.261757082359813,57.90459247337742
26,133.13999938964844,301.6700134277344,2.265810536357784,57.10082711148931
27,133.52000427246094,301.8900146484375,2.2610096239392017,57.90482072209642
28,134.3800048828125,302.95989990234375,2.2545013312549225,59.152369321686706
29,134.69500732421875,303.68499755859375,2.254612131447502,59.276105157950724
30,134.94000244140625,303.8399963378906,2.251667339859611,59.78129193163801
31,134.0500030517578,304.04998779296875,2.2681833709140053,57.17302925403203
32,134.07000732421875,304.75,2.273066184467562,56.526922332250024
33,133.55999755859375,305.6199951171875,2.2882599633405185,54.2826097061598
34,134.33999633789062,305.739990234375,2.275867191967021,56.26446841915691
35,133.86000061035156,303.8599853515625,2.269983445137267,56.851034279783164
36,133.91000366210938,305.3999938964844,2.2806361402773905,55.44576838914185
37,133.14999389648438,305.8399963378906,2.296958395474368,52.95777628511513
38,133.58999633789062,307.17498779296875,2.299386153256773,52.80845439940987
39,133.2100067138672,306.1700134277344,2.2984010059047764,52.78947505101917
40,132.55999755859375,304.8900146484375,2.300015240371976,52.31790156003876
41,132.30999755859375,304.9700012207031,2.3049656628226187,51.56424283405539
42,127.56999969482422,297.4700012207031,2.3318178406546792,46.29142455604256
43,127.56999969482422,296.30999755859375,2.322724764971648,47.45142821815193
44,126.9000015258789,296.0400085449219,2.3328605593795047,45.915980793982385
45,127.33999633789062,297.4075012207031,2.335538792003311,45.73413712873145
46,127.68499755859375,296.6700134277344,2.323452395349693,47.40129578324553
47,127.81999969482422,297.45001220703125,2.327100711290925,46.98508572343218
48,128.35000610351562,298.5400085449219,2.325983594454575,47.323291620850966
49,127.54000091552734,294.8349914550781,2.3117060478175318,48.84559695263624
50,127.37539672851562,295.95001220703125,2.3234472261374846,47.287019171982536
51,127.69499969482422,299.45001220703125,2.3450410190115587,44.64824964657328
52,128.5,300.9599914550781,2.342101100817729,45.30749555585135
53,128.80999755859375,301.8949890136719,2.343723272538254,45.20784488903797
54,129.55499267578125,304.1300048828125,2.3474973723622923,44.980358880317
55,129.38499450683594,302.8599853515625,2.340765917299329,45.79228628116118
56,129.1811065673828,310.2099914550781,2.4013572858912453,37.89286566849171
57,129.66000366210938,310.3739929199219,2.3937527699655825,39.01934275250244
58,129.63999938964844,310.8739013671875,2.3979782692903213,38.465529019987514
59,129.3300018310547,310.9700012207031,2.4044691627463743,37.534082274691514
60,128.75999450683594,311.0799865722656,2.4159676906148846,35.88810467616361
61,128.67999267578125,312.0350036621094,2.4248913694633525,34.717507563007985
62,128.14999389648438,311.32000732421875,2.429340789322967,34.004322224431746
63,125.43350219726562,310.1700134277344,2.472784447491062,27.83421686663968
64,124.55999755859375,308.17999267578125,2.474148994189018,27.470414613726632
65,124.94000244140625,309.3399963378906,2.4759083583575516,27.334405782927547
66,125.66000366210938,308.0299987792969,2.451297069890012,30.58458243364322
67,125.33000183105469,307.4549865722656,2.453163504989939,30.27034246364485
68,125.30000305175781,307.3500061035156,2.4529129977479585,30.29448556336348
69,125.0,306.7200012207031,2.453760009765625,30.116075638177676
70,127.5,309.6098937988281,2.4283128925398283,33.96290459723025
71,127.5,308.9800109863281,2.423372635186887,34.59278740973025
72,126.70999908447266,307.9800109863281,2.430589639425455,33.46398093692102
73,126.47000122070312,308.7250061035156,2.441092773967471,32.072266308640394
74,125.08000183105469,306.9599914550781,2.454109265761671,30.09166542711455
75,124.5199966430664,305.4200134277344,2.4527788440535665,30.12260385011757
76,125.02999877929688,306.2900085449219,2.449732156564965,30.62690568299024
77,126.27999877929688,306.760009765625,2.4292050422154197,33.5252652308759
78,126.9000015258789,309.010009765625,2.435067029550887,32.94597957327926
79,127.08999633789062,308.6899108886719,2.428908016237302,33.77805530704495
80,127.23999786376953,310.29998779296875,2.4386984674834227,32.57218580674726
81,126.77999877929688,309.9599914550781,2.444865076822311,31.672627848858326
82,127.68000030517578,311.2699890136719,2.437891512137268,32.787854155416994
83,127.48999786376953,310.4700012207031,2.435249873895663,33.07584453273063
84,132.88499450683594,308.6499938964844,2.322685078491738,49.43368788828798
85,133.9250030517578,309.1499938964844,2.308381458666143,51.736187073657504
86,133.0800018310547,307.04998779296875,2.3072586682315297,51.559178008192305
87,133.44000244140625,306.7900085449219,2.299085753386687,52.78924680230017
88,133.75999450683594,307.489990234375,2.2988188013020623,52.95154408840949
89,133.95379638671875,305.4949951171875,2.280599754225978,55.468774924857826
90,133.49000549316406,304.6600036621094,2.282268268224102,55.05399433939323
91,132.6999969482422,302.1600036621094,2.277015905131955,55.42516730774145
92,132.34500122070312,299.8599853515625,2.2657447019967574,56.76858267296092
93,131.55999755859375,299.9700012207031,2.2801003860394835,54.5432263729021
94,131.75999450683594,300.6000061035156,2.281420906464291,54.452150989526785
95,132.33999633789062,301.0799865722656,2.2750490774047467,55.53509485152421
96,131.47000122070312,300.29998779296875,2.2841711797723727,53.97072769354253
97,131.63999938964844,300.2799987792969,2.281069585016342,54.44880883762028
98,135.1999969482422,304.3699951171875,2.251257411149999,59.95189738984095
99,136.3000030517578,305.8599853515625,2.244020385204371,61.426081078898164
100,137.06500244140625,306.385009765625,2.2353263364701808,62.96249181050456
101,137.10000610351562,304.8500061035156,2.2235593911888123,64.59181944237889
102,136.3300018310547,305.73419189453125,2.242603886072038,61.63271190496073
103,137.25,307.7699890136719,2.242404291538593,62.076023377379215
104,137.07000732421875,307.8699951171875,2.246078490307269,61.4909930596757
105,137.0399932861328,311.2149963378906,2.2709793606607156,58.065113352256105
106,136.42999267578125,313.42498779296875,2.297331998967462,54.21136019739919
107,136.58999633789062,314.3500061035156,2.301413094161667,53.71750193347617
108,137.30999755859375,315.1499938964844,2.2951715060806235,54.857693232629344
109,136.1699981689453,314.42999267578125,2.3090988977298053,52.50575107708693
110,136.1699981689453,315.81500244140625,2.319270079225355,51.12074131146193
111,135.8699951171875,315.1400146484375,2.3194231690126292,50.98731429643232
112,137.33999633789062,315.1400146484375,2.294597517485835,54.948509849707534
113,137.6699981689453,313.0,2.27355272872085,57.97777667517471
114,136.8699951171875,312.3500061035156,2.2820926225363194,56.47201145622523
115,137.38999938964844,312.3949890136719,2.2737825926303126,57.828278138753774
116,136.10000610351562,311.07000732421875,2.2855987757092646,55.677129606804726
117,135.83999633789062,311.1400146484375,2.290488979950373,54.906476927401
118,135.50999450683594,310.45001220703125,2.290975018756792,54.70722719177758
119,132.74000549316406,304.8450012207031,2.296557093606586,52.84798031964624
120,131.72999572753906,304.9599914550781,2.3150383462080697,50.01132826893297
121,131.7100067138672,304.1300048828125,2.3090880675719525,50.78745067363445
122,130.60800170898438,304.0400085449219,2.3278819411261793,47.907886671336485
