,csco,ma,Ratio,Spread
0,55.3650016784668,364.489990234375,6.583400689684016,41.78305880047526
1,55.290000915527344,363.2099914550781,6.569180420343892,42.512695659505084
2,55.290000915527344,363.18170166015625,6.568668758299157,42.54098545442696
3,55.07500076293945,364.6600036621094,6.621152947990387,39.4849942104122
4,55.28499984741211,366.6400146484375,6.631817231805599,39.04597420677584
5,55.720001220703125,368.0480041503906,6.605312205442666,40.8300614483158
6,55.66999816894531,367.54998779296875,6.602299261400032,40.96115119717956
7,56.375,365.114990234375,6.47654084672949,48.56951161668587
8,56.439998626708984,363.1000061035156,6.433380845826005,51.06146114907267
9,56.20500183105469,363.4949951171875,6.467306881508672,48.94204584100004
10,56.0077018737793,362.385009765625,6.4702710099105145,48.60422747565423
11,56.060001373291016,361.0799865722656,6.440955721137335,50.29302880475751
12,55.89500045776367,360.4849853515625,6.44932431164319,49.677239399387076
13,56.060001373291016,362.239990234375,6.4616479015457005,49.13302514264814
14,56.439998626708984,358.2699890136719,6.34780293641128,55.89147823891642
15,56.869998931884766,362.3399963378906,6.371373362814341,54.97684939882089
16,56.61000061035156,361.8800048828125,6.392510174547499,53.52895125521917
17,56.619998931884766,362.375,6.400123751961669,53.10732466420126
18,56.3650016784668,362.6600036621094,6.434134531404741,50.95112966278191
19,56.255001068115234,361.6578063964844,6.428900533813488,51.14613317769118
20,55.720001220703125,357.4200134277344,6.4145729647782685,51.45805217097205
21,55.2400016784668,366.45001220703125,6.633779889074076,38.90577629156388
22,55.275001525878906,366.94000244140625,6.6384440038343655,38.67261788763756
23,55.10499954223633,365.57000732421875,6.634062432829172,38.795124119381626
24,54.91999816894531,363.3599853515625,6.6161689269142325,39.64759042105504
25,55.3849983215332,364.010009765625,6.572357511909522,42.409776321564436
26,55.470001220703125,362.32000732421875,6.531818989558444,44.72353720197742
27,55.66999816894531,363.9599914550781,6.537812168603732,44.551147535070186
28,55.58000183105469,368.45001220703125,6.629183160644734,39.40072606988065
29,55.67499923706055,368.7650146484375,6.623529765636096,39.782822601080625
30,55.599998474121094,369.5400085449219,6.646403213786481,38.4574667843292
31,55.71500015258789,366.92999267578125,6.585838493598888,41.911374663555364
32,55.8849983215332,367.2900085449219,6.572246928088398,42.79881968728807
33,55.849998474121094,365.8550109863281,6.550671817043153,43.97698541543315
34,55.880001068115234,367.0400085449219,6.568360800450172,43.0121494204883
35,55.09000015258789,363.9549865722656,6.606552651373855,40.30007808579535
36,55.119998931884766,365.0,6.6219159483485,39.47519822913978
37,55.025001525878906,363.3399963378906,6.603180122893909,40.438102918642926
38,55.16999816894531,365.36749267578125,6.622575762227291,39.47460416934655
39,55.0900993347168,363.8699951171875,6.604997985325525,40.38579734769547
40,54.915000915527344,363.2300109863281,6.61440416881836,39.7408945194897
41,54.91999816894531,363.6499938964844,6.621449490544801,39.35758187613317
42,54.1349983215332,354.3800048828125,6.546227318194102,42.86717584182571
43,54.064998626708984,356.19000244140625,6.588181105870641,40.54351462233467
44,54.16999816894531,354.7850036621094,6.549474167519933,42.719008892977456
45,54.375,353.9200134277344,6.5088738101652295,45.088319843244506
46,54.22999954223633,351.95001220703125,6.48995049193979,45.994295482783286
47,54.33000183105469,353.3800048828125,6.504325289398807,45.298128031548174
48,54.349998474121094,353.55999755859375,6.505243927963353,45.264872408106044
49,53.959999084472656,349.9599914550781,6.485544799717786,46.00303011731688
50,53.849998474121094,348.2799987792969,6.467595332368879,46.87582904238246
51,53.95000076293945,347.1499938964844,6.434661519689105,48.7396591497411
52,54.26499938964844,348.32000732421875,6.418870565594516,49.881132196044405
53,54.375,349.7900085449219,6.432919697377874,49.218324726057006
54,54.650001525878906,350.2200012207031,6.4084170437737376,50.80631642706504
55,54.63999938964844,349.8500061035156,6.402818631249743,51.102915025512914
56,54.099998474121094,352.1300048828125,6.508872732247026,44.86034401137704
57,54.72999954223633,355.19500732421875,6.489950855017038,46.41834251061624
58,54.880001068115234,355.510009765625,6.477951946910092,47.20406390974421
59,54.54499816894531,354.9750061035156,6.50792956311102,45.28078806033659
60,54.32500076293945,353.67999267578125,6.510446161227888,44.96144197920955
61,54.435001373291016,354.57000732421875,6.5136400914686385,44.87862108148778
62,54.29999923706055,352.7699890136719,6.496684971827793,45.6879823370399
63,53.14350128173828,346.92999267578125,6.528173423059668,43.04149919751569
64,53.344600677490234,347.1449890136719,6.5075937321648425,44.3021871763292
65,53.166500091552734,349.1600036621094,6.567293371970239,40.98025541617665
66,53.23500061035156,349.79998779296875,6.570864727762397,40.842933866174576
67,53.220001220703125,350.30010986328125,6.582113901324206,40.232745010322674
68,53.01499938964844,349.44500732421875,6.591436599968167,39.58352683349318
69,52.880001068115234,347.5799865722656,6.572995074726729,40.45791852302159
70,52.34000015258789,352.9599914550781,6.7435993585419665,31.115341405370145
71,52.41579818725586,353.3900146484375,6.742051573572319,31.24153057942374
72,52.185001373291016,348.9200134277344,6.686212594531353,34.01792532537996
73,52.27410125732422,348.3500061035156,6.663911912874976,35.24175510886721
74,51.915000915527344,346.4100036621094,6.672637918773512,34.54664897358549
75,51.63990020751953,345.1400146484375,6.683591820694108,33.79792580364608
76,51.810001373291016,345.75,6.6734219423943175,34.436157144348954
77,51.470001220703125,351.8475036621094,6.8359723201363245,25.843703703922813
78,51.755001068115234,354.43499755859375,6.848323644938556,25.347562710397312
79,51.900001525878906,355.1199951171875,6.8423889147693755,25.726590732967964
80,51.96500015258789,355.4949951171875,6.841046744411173,25.828556134495386
81,51.85499954223633,356.2699890136719,6.870504139595778,24.246368487295285
82,52.165000915527344,355.20001220703125,6.809163346555277,27.591161501173872
83,52.13999938964844,355.1400146484375,6.811277690941916,27.467695755488535
84,51.7400016784668,359.3999938964844,6.9462694672864655,20.272499586967285
85,51.83000183105469,359.7799987792969,6.94153938006866,20.552923409961295
86,51.599998474121094,358.75,6.952519585439981,19.89513816908709
87,51.415000915527344,359.56500244140625,6.993387066785358,17.722608049268104
88,51.48249816894531,360.9100036621094,7.010343641012615,16.87290736349229
89,51.279998779296875,359.6499938964844,7.013455586151161,16.646959539195223
90,51.16999816894531,357.79998779296875,6.992378358342699,17.68977189199512
91,51.38999938964844,359.010009765625,6.985989765120349,18.094137420770323
92,51.279998779296875,355.9200134277344,6.940718055777897,20.376940007945223
93,51.08000183105469,353.2300109863281,6.915230977372005,21.599347985399334
94,51.14500045776367,355.0299987792969,6.941636437612042,20.276325593958006
95,51.380001068115234,356.54998779296875,6.93947022928795,20.480790867256985
96,51.03499984741211,355.6300048828125,6.96835516696579,18.869125739726655
97,51.11000061035156,356.95001220703125,6.983956328396842,18.099480335775013
98,51.5099983215332,361.6650085449219,7.021258402831896,16.319700918358706
99,51.505001068115234,360.6700134277344,7.0026212202335305,17.278025768746488
100,51.529998779296875,363.4800109863281,7.053755474420133,14.651463521861672
101,51.459999084472656,361.20001220703125,7.01904427969604,16.41779864026131
102,51.595001220703125,360.95001220703125,6.995833000624015,17.658455695256066
103,51.82500076293945,363.8800048828125,7.021321746762549,16.416219047075856
104,51.79999923706055,363.9599914550781,7.026254764781566,16.1527691705312
105,53.099998474121094,369.55499267578125,6.959604581832299,20.09727192836732
106,52.935001373291016,370.3550109863281,6.996410718394638,18.086490984316924
107,53.34000015258789,368.510009765625,6.9086990759550275,22.903407384864238
108,53.540000915527344,367.41400146484375,6.862420530110387,25.467038142167723
109,53.45000076293945,365.6700134277344,6.841347206888694,26.55059747347059
110,53.224998474121094,366.5299987792969,6.886425726390768,24.039526361106823
111,53.0099983215332,365.20001220703125,6.889266624607367,23.79182369131081
112,53.75,373.9949951171875,6.958046420784884,20.42703547251574
113,53.77000045776367,372.20001220703125,6.9220756748810945,22.368783427581207
114,53.56999969482422,369.3800048828125,6.895277337821246,23.721168295277778
115,53.33000183105469,369.1449890136719,6.921900925169562,22.195059610647775
116,53.279998779296875,366.7349853515625,6.883164297182107,24.238136664199033
117,53.060001373291016,366.3550109863281,6.904542056245431,23.003751520572052
118,52.775001525878906,364.42999267578125,6.905352574875403,22.837416928160053
119,51.880001068115234,355.19000244140625,6.84637615899552,25.50981836383994
120,51.900001525878906,356.7300109863281,6.8734104142261305,24.11657486382734
121,51.880001068115234,357.42999267578125,6.889552531167024,23.26982812946494
122,51.880001068115234,356.5299987792969,6.872204923650542,24.169822025949316
123,51.744998931884766,354.5199890136719,6.851289908815132,25.18917473657956
124,51.689998626708984,353.7900085449219,6.8444576889989195,25.515558329971725
125,51.349998474121094,351.19000244140625,6.839143386117057,25.620614655170584
126,50.970001220703125,350.2900085449219,6.872474007370441,23.732156676089858
127,50.685001373291016,350.0,6.905395886689985,21.93081231805286
128,50.96500015258789,350.2699890136719,6.872755576669726,23.715477947969987
129,51.310001373291016,350.1449890136719,6.824107964182142,26.372125985656567
130,51.4900016784668,352.6000061035156,6.847931532520682,25.237966307425836
131,51.880001068115234,353.79998779296875,6.819583278891056,26.89983301227744
132,51.939998626708984,354.8800048828125,6.832499312010444,26.2600830645913
133,51.46500015258789,347.0400085449219,6.743223696026185,30.6145005617405
134,51.40999984741211,344.9700012207031,6.71017316173107,32.280911010601415
135,51.650001525878906,346.5299987792969,6.709196293163132,32.48206599834833
136,51.29499816894531,344.9599914550781,6.72502200543837,31.447028766140875
137,51.34000015258789,346.3900146484375,6.746981176839304,30.347233921969746
138,51.09000015258789,344.4100036621094,6.74124099889367,30.492723835787615
139,50.880001068115234,344.1700134277344,6.764347606183798,29.191723087470848
140,49.9900016784668,362.3699951171875,7.248849428890466,4.460850858692481
141,49.994998931884766,363.82501220703125,7.2772281224112305,3.0425040356484487
142,50.220001220703125,366.3299865722656,7.294503736914419,2.1886154312153394
143,49.900001525878906,365.30999755859375,7.320841410578683,0.8604197114797216
144,49.52000045776367,364.8500061035156,7.367730265162285,-1.4680687015773515
145,49.362098693847656,362.3299865722656,7.340246791764252,-0.1067456234892461
146,49.290000915527344,361.57000732421875,7.33556503567272,0.12417405011848359
147,49.71770095825195,373.45001220703125,7.511409518324629,-8.617331868326687
148,49.792701721191406,373.7099914550781,7.505316613419069,-8.326949196106455
149,50.189998626708984,376.0,7.491532382706796,-7.7015595601679365
150,50.529998779296875,381.29998779296875,7.546012210655243,-10.50659757481992
151,50.599998474121094,378.2900085449219,7.476087350840432,-6.982954665875809
152,50.72999954223633,378.80999755859375,7.467179203169665,-6.548984883922685
153,50.650001525878906,379.0299987792969,7.483316631010106,-7.356018291692692
154,49.869998931884766,367.0849914550781,7.360838165576529,-1.1347357486535543
155,49.959999084472656,367.989990234375,7.365692493552199,-1.3793058221439196
156,49.70000076293945,368.9049987792969,7.422635676383808,-4.202203965745639
157,49.61000061035156,368.260009765625,7.423100286936588,-4.217643657880217
158,49.48500061035156,366.0,7.39618056958128,-2.874894428510345
159,49.29499816894531,365.7049865722656,7.418703725658137,-3.974134931128617
160,48.9900016784668,363.3999938964844,7.4178399968541795,-3.907232210645418
161,49.7400016784668,359.2699890136719,7.222958924209392,5.72633588969785
162,49.279998779296875,352.20001220703125,7.146916009157751,9.420772648566356
163,49.439998626708984,354.29998779296875,7.1662620880730605,8.494889429332602
164,49.255001068115234,354.2699890136719,7.192568903282498,7.16736053021674
165,49.02000045776367,351.5849914550781,7.1722763804951155,8.127903801839636
166,49.72999954223633,358.32000732421875,7.205308880405136,6.6029210604112905
167,49.849998474121094,359.0400085449219,7.2024076135390915,6.7634821165934795
168,50.07500076293945,355.05499267578125,7.090464049249855,12.39958374653537
169,50.189998626708984,359.0199890136719,7.153217749295109,9.278451426160188
170,50.13999938964844,356.6549987792969,7.113183149597912,11.276543044547168
171,50.20000076293945,356.95001220703125,7.110557904026018,11.421824751540498
172,49.79999923706055,355.364990234375,7.1358432867187025,10.071601811152334
173,49.91999816894531,357.8399963378906,7.1682694203402235,8.477157984521966
174,49.93000030517578,357.6300048828125,7.162627732764911,8.760545958339776
175,50.034400939941406,357.1000061035156,7.1370896702082876,10.056645395480587
176,49.7599983215332,354.3500061035156,7.121182034891142,10.79305585219322
177,50.15999984741211,355.1199951171875,7.079744740778923,12.958311751565759
178,50.349998474121094,357.010009765625,7.090566446573401,12.462523040910867
179,50.650001525878906,358.260009765625,7.073247758592408,13.413970721979183
180,51.4900016784668,367.8500061035156,7.144105537237749,9.987966307425836
181,51.58000183105469,368.739990234375,7.148894477401284,9.758410882372914
182,50.54999923706055,363.0,7.1810090104584585,7.940155263058045
183,50.209999084472656,358.19000244140625,7.1338380596022715,10.255203043335086
184,50.040000915527344,355.79998779296875,7.110311376564434,11.397756798899252
185,49.8849983215332,354.8500061035156,7.113361091371274,11.210316388448348
186,49.415000915527344,352.3299865722656,7.130020844774594,10.281455338326737
187,49.224998474121094,349.9800109863281,7.1098023734896,11.23717699391159
188,49.66999816894531,354.1000061035156,7.129052127183409,10.382627146386767
189,49.224998474121094,343.635009765625,6.980904426970844,17.582178214614714
190,49.58000183105469,350.05999755859375,7.0605079594678815,13.762234978072229
191,49.20000076293945,348.2489013671875,7.0782295928237176,12.78485130134328
192,49.34000015258789,347.55499267578125,7.044081710598697,14.506087314544004
193,48.94350051879883,344.9949951171875,7.048841857657433,14.156537139423278
194,49.0099983215332,344.4100036621094,7.0273416742964505,15.229495076068758
195,49.33000183105469,347.1199951171875,7.036691308182058,14.867716346968223
196,49.080101013183594,329.7300109863281,6.718201555815015,30.423907212139284
197,48.88999938964844,326.0299987792969,6.668643952741136,32.728937681995944
198,49.13999938964844,330.8500061035156,6.73280444063682,29.74345143028745
199,49.01499938964844,330.67999267578125,6.7465061061618234,28.996204321766697
200,49.09000015258789,330.010009765625,6.7225505956375065,30.216549152190055
201,49.064998626708984,329.7300109863281,6.720269442886249,30.313084627207843
