,gs,spgi,Ratio,Spread
164,305.5899963378906,364.8800048828125,1.1940181591525822,-42.30175731723352
165,304.4862976074219,362.4100036621094,1.1902341961192924,-40.996811257306376
166,309.45001220703125,365.9599914550781,1.1826142414570016,-39.307143380436855
167,310.4100036621094,367.7699890136719,1.184787811845138,-40.10378197778169
168,313.947509765625,360.69500732421875,1.14890227220943,-29.29463839396186
169,318.1000061035156,362.30999755859375,1.1389814228443975,-26.526288179527967
170,317.8500061035156,358.95001220703125,1.129306293265039,-23.43020073973554
171,316.8699951171875,360.6000061035156,1.138006159182587,-26.114686047434816
172,314.1199951171875,359.1199951171875,1.1432573561043513,-27.53755209057755
173,315.18499755859375,360.44000244140625,1.1435823571342398,-27.73335173352774
174,314.7099914550781,359.55999755859375,1.14251217731013,-27.3547593258985
175,315.4599914550781,348.42498779296875,1.104498184336586,-15.428055824963224
176,313.4200134277344,353.67999267578125,1.1284537602042113,-22.836444473667143
177,315.5790100097656,356.95001220703125,1.1310955446497706,-23.82744524685006
178,314.4548034667969,357.0400085449219,1.135425519370772,-25.104144621091507
179,315.6600036621094,355.8500061035156,1.1273205410097715,-22.641942920453857
180,323.1700134277344,360.7099914550781,1.116161699624208,-19.574424693931064
181,323.8900146484375,363.9800109863281,1.1237765739132335,-22.08441695071923
182,316.3699951171875,352.5899963378906,1.1144862084891671,-18.63247210534996
183,312.05999755859375,349.1300048828125,1.1187912824913047,-19.7220780720599
184,311.510009765625,347.2049865722656,1.1145869336060723,-18.377622281767003
185,312.8900146484375,347.79998779296875,1.1115726661451821,-17.51590187524323
186,311.0799865722656,345.6050109863281,1.1109843959892358,-17.231575586790427
187,310.05999755859375,344.6400146484375,1.1115268572602919,-17.34327113184554
188,313.3500061035156,346.8999938964844,1.1070687318955579,-16.130344841050032
189,308.1400146484375,341.0199890136719,1.106704656332115,-15.749963419577796
190,310.9750061035156,344.9599914550781,1.1092852630743248,-16.69737256145953
191,310.385009765625,343.5899963378906,1.1069799942894762,-15.950172650357331
192,311.0400085449219,343.67999267578125,1.1049382177024514,-15.348757747974389
193,308.5,343.0450134277344,1.11197735308828,-17.394990303459622
194,309.3999938964844,343.54998779296875,1.1103749016488667,-16.949938629141855
195,312.95001220703125,346.0199890136719,1.1056717543272159,-15.672570174249529
196,308.3999938964844,338.3999938964844,1.0972762665166251,-12.85553637973777
197,305.8900146484375,335.739990234375,1.097584014372762,-12.845045846211633
198,310.57000732421875,336.1099853515625,1.0822358161607066,-8.2748797864474
