,abt,dhr,Ratio,Spread
36,130.02499389648438,293.4049987792969,2.2565276873835716,20.26727316607708
37,130.40499877929688,293.7099914550781,2.252290895321933,20.886109210162036
38,130.10000610351562,294.625,2.264604044411636,19.229633894733983
39,130.0,294.42999267578125,2.2648460975060094,19.181516683536646
40,130.22000122070312,292.3900146484375,2.2453541077217536,21.756339012319135
41,130.74000549316406,292.260009765625,2.235429076686908,23.150524707222875
42,130.77999877929688,291.80999755859375,2.2313044829664634,23.697764471063014
43,130.68499755859375,292.3299865722656,2.2369054752531707,22.9468182774246
44,130.57000732421875,291.9700012207031,2.236118441011584,23.027251218414055
45,130.0800018310547,290.6300048828125,2.2342404734916665,23.175996685719102
46,130.11000061035156,289.7900085449219,2.2272692889516916,24.08892296511539
47,129.1999969482422,288.4100036621094,2.232275622867445,23.256620700667217
48,128.92999267578125,286.6400146484375,2.2232221432700134,24.370203145192253
49,129.39999389648438,287.6400146484375,2.222875024851545,24.51282168957545
50,129.7100067138672,289.4543151855469,2.2315496122366754,23.452192374017674
51,129.75,289.04998779296875,2.2277455706587186,23.953747323404745
52,130.3300018310547,289.9200134277344,2.224507092415716,24.49376238374163
53,129.7100067138672,287.6199951171875,2.2174079117246572,25.28651244237705
54,128.9199981689453,288.9599914550781,2.241389974861819,22.025928723248402
55,128.94000244140625,288.0799865722656,2.2342173190447765,22.954565932263282
56,128.69000244140625,287.31500244140625,2.232613233279123,23.111775820178256
57,128.94000244140625,287.5400085449219,2.2300294951179924,23.494543959607032
58,128.83999633789062,287.739990234375,2.233312623509858,23.051437734737764
59,128.09500122070312,286.04998779296875,2.2331081234006533,22.930284802760358
60,128.0500030517578,285.1300048828125,2.2267083021275913,23.740872800658114
61,127.91999816894531,283.6000061035156,2.2170107110927413,24.95481710303324
62,128.53500366210938,285.3500061035156,2.220017878193234,24.699955095091017
63,128.5399932861328,285.45001220703125,2.2207097177266326,24.61207925142907
64,128.4499969482422,284.8785095214844,2.217816397740155,24.964792112458955
65,128.5,284.260009765625,2.2121401538180936,25.704854136026373
66,128.52999877929688,284.9599914550781,2.217069899334492,25.07780238807891
67,128.64999389648438,285.6199951171875,2.220132208844144,24.70951849199219
68,129.99000549316406,291.2300109863281,2.240403097772339,22.35720075768649
69,130.2949981689453,291.6099853515625,2.2380750562155134,22.718693162958292
70,130.61000061035156,292.0,2.2356634150176813,23.09447999592607
71,130.6221923828125,291.8299865722656,2.2341531806249573,23.29413280477087
72,130.75999450683594,290.7200012207031,2.2233099834330807,24.73912848275126
73,130.4550018310547,291.2300109863281,2.2324173615319447,23.48765194662008
74,130.49000549316406,292.010009765625,2.237795980328336,22.792750464278473
75,129.61000061035156,286.7099914550781,2.212097755612382,25.953391569070337
76,129.47000122070312,286.0400085449219,2.2093149443732463,26.2830223870015
77,129.6999969482422,287.20001220703125,2.21434093264968,25.682160641634145
78,128.60000610351562,284.4800109863281,2.21213061807585,25.72797745073939
79,128.08999633789062,282.9100036621094,2.2086814876301237,26.058101578170184
80,127.80999755859375,282.8599853515625,2.213128790820037,25.427415704266995
81,127.76000213623047,282.2799987792969,2.209455182055349,25.885858556622455
82,127.66999816894531,279.9599914550781,2.1928408825118644,27.987057508526338
83,126.41000366210938,276.79998779296875,2.1897000219448444,28.083892340610365
84,126.62999725341797,276.2300109863281,2.1813947483037808,29.188694900891793
85,126.4000015258789,275.3999938964844,2.1787973937650587,29.459570073993522
86,125.56999969482422,273.9707946777344,2.1818172759701535,28.870954354696554
87,125.70999908447266,273.67999267578125,2.177074176031757,29.50210844887471
88,125.4800033569336,272.6600036621094,2.1729358970968113,29.962955545804565
89,124.12999725341797,271.135009765625,2.18428273394777,28.20595369215079
90,123.0,270.8399963378906,2.2019511897389483,25.75383421898363
91,123.13999938964844,272.7900085449219,2.2152834976207862,24.14417410417747
92,123.08999633789062,271.9800109863281,2.2096028847033518,24.83260939506312
93,122.55000305175781,270.67999267578125,2.208731015383673,24.819851662912246
94,122.68000030517578,271.3500061035156,2.2118520168610365,24.46587416430174
95,122.7699966430664,271.4200134277344,2.210800854029861,24.614656664599924
96,124.70999908447266,273.7799987792969,2.195333179289427,26.971005373581423
97,124.37000274658203,271.739990234375,2.184931930797461,28.184449851041908
98,123.94000244140625,270.9549865722656,2.1861786447871183,27.924081073374968
99,124.12999725341797,271.7349853515625,2.1891161795226752,27.60597810621329
100,123.73999786376953,269.8999938964844,2.1811863468239947,28.492843226121924
101,124.19999694824219,269.9750061035156,2.1737118577870995,29.536133400372652
102,124.0,269.07000732421875,2.16991941390499,29.95492020443317
103,121.95999908447266,263.7250061035156,2.1623893742476405,30.340481376974143
104,122.91000366210938,263.2900085449219,2.142136528355574,33.08503218743545
105,122.7699966430664,265.4800109863281,2.162417677326877,30.554659106006174
106,123.0,265.5899963378906,2.1592682629096798,31.00383421898363
107,123.51000213623047,267.31500244140625,2.1643186609822913,30.518692764458084
108,124.02999877929688,268.45001220703125,2.1643958304371202,30.64784526312633
109,123.69999694824219,267.760009765625,2.1645918865920386,30.535581252374474
110,121.65499877929688,267.7200012207031,2.2006494094533124,25.60400094148253
111,121.59500122070312,270.2250061035156,2.222336472640343,22.953136175658702
112,121.58499908447266,270.3761901855469,2.2237627357113334,22.77763593052629
113,121.6050033569336,269.989990234375,2.220221066413719,23.212468207900546
114,121.62000274658203,270.25,2.2220851331759652,22.988923413028377
115,120.875,268.8800048828125,2.2244467828981387,22.54774460903423
116,120.56999969482422,269.0799865722656,2.2317324977468385,21.606277601277046
117,117.7699966430664,268.7699890136719,2.2821601144156562,15.109196219774168
118,115.91000366210938,266.56500244140625,2.2997583816706024,12.792359488507435
119,115.54000091552734,266.2799987792969,2.3046563672262503,12.17785059385182
120,116.33000183105469,266.2900085449219,2.2890914153998994,14.088409661666907
121,117.51020050048828,268.9200134277344,2.2884822958549624,14.327582190210483
122,116.94999694824219,267.3900146484375,2.286361877946646,14.495671810062793
123,116.79000091552734,267.1499938964844,2.2874389228724334,14.346726691386385
124,118.83999633789062,268.2900085449219,2.257573349145089,18.190449706414316
125,118.05999755859375,265.9100036621094,2.252329401668308,18.67420191888795
126,118.15499877929688,266.93499755859375,2.259193435033627,17.88016520237011
127,117.68109893798828,265.4599914550781,2.2557572443724503,18.20307483675447
128,117.01000213623047,264.3500061035156,2.259208625564698,17.68155878579393
129,117.55999755859375,267.0199890136719,2.2713507533086235,16.34866808143659
130,117.51000213623047,266.0899963378906,2.2644029572002724,17.15711703730773
131,118.37000274658203,267.40301513671875,2.2590437520661464,17.934843118032237
132,118.31500244140625,265.1099853515625,2.2407131799101663,20.094161827828774
133,118.58999633789062,266.8900146484375,2.2505272189064365,18.98266935995429
134,117.51000213623047,264.57000732421875,2.2514679815723277,18.677106050979607
135,117.49310302734375,264.44000244140625,2.250685322183244,18.76602756135185
136,117.5999984741211,263.06500244140625,2.236947328696573,20.400900758309096
137,117.26000213623047,262.3800048828125,2.2375916774927593,20.259334249441455
138,115.79000091552734,263.2900085449219,2.2738579019184972,15.775615071171222
139,116.41000366210938,266.7699890136719,2.2916414450771434,13.80292140213067
140,116.73690032958984,266.0799865722656,2.279313446057134,15.287641341932902
141,116.2300033569336,265.05999755859375,2.2804782749993944,15.07531466037688
142,117.37000274658203,268.239990234375,2.285422032523438,14.666771048598326
143,117.70189666748047,269.97540283203125,2.293721770641798,13.738224756989672
144,118.69999694824219,271.55999755859375,2.287784368495009,14.580108600517411
145,120.54000091552734,273.7300109863281,2.270864517233197,16.883323245708883
146,121.87999725341797,276.9599914550781,2.272399062162853,16.911003816197937
147,122.44000244140625,278.5350036621094,2.274869308299814,16.69741852586475
148,122.53500366210938,278.8999938964844,2.2760842662195686,16.56338547145629
149,122.80000305175781,279.05999755859375,2.2724754936771085,17.047621023044147
150,122.55999755859375,278.8900146484375,2.2755386765988237,16.63412730555928
151,122.41000366210938,279.2099914550781,2.2809409615392764,15.94950079139034
152,119.29000091552734,274.0199890136719,2.2970910127472735,13.55447400364307
153,120.91000366210938,277.5799865722656,2.295756994168823,13.932860216536374
154,120.43000030517578,274.4100036621094,2.278585094799804,15.935908419208266
155,120.07009887695312,273.2300109863281,2.2755874571764285,16.240945822698965
156,119.49600219726562,272.19000244140625,2.277816809235771,15.885269668124925
157,119.98500061035156,272.760009765625,2.27328423034648,16.504064905163492
158,120.61000061035156,274.3999938964844,2.2751015049156176,16.38351638166512
159,120.16999816894531,273.6300048828125,2.277024291022456,16.08381679245952
160,119.77999877929688,273.3399963378906,2.2820170239067954,15.425699002211905
161,118.91000366210938,272.3500061035156,2.2903876689585863,14.300646741731049
162,118.26000213623047,271.4700012207031,2.2955352301446883,13.600434883328495
163,118.18000030517578,271.9100036621094,2.3008123452357183,12.965940232708538
164,117.87999725341797,271.5,2.3031897380887303,12.646607384165412
165,118.16000366210938,271.95001220703125,2.3015403163383454,12.877317909382162
166,119.45999908447266,273.2300109863281,2.2872092171465823,14.757734064717516
167,120.02999877929688,274.7225036621094,2.288782024960699,14.650965920937614
168,120.12999725341797,273.70001220703125,2.278365258176545,15.91656336363389
169,120.66000366210938,274.8599853515625,2.2779709680870517,16.045087194295096
170,120.58000183105469,275.20001220703125,2.282302272582609,15.510568129612585
171,120.2699966430664,274.7699890136719,2.2846096007562533,15.186938649218297
172,120.36000061035156,274.6199951171875,2.2816549827565287,15.555740918017596
173,121.05999755859375,275.5400085449219,2.2760615736140166,16.33748795140838
174,120.94999694824219,275.82000732421875,2.2804465835765972,15.790067021392138
175,120.8949966430664,274.7300109863281,2.2724679979722264,16.746352283923105
176,121.63999938964844,278.04998779296875,2.285843383657817,15.237549398464074
177,122.05000305175781,278.0400085449219,2.2780827660201965,16.244287307882818
178,121.20999908447266,277.17999267578125,2.2867749754095064,15.062172075875258
179,120.9800033569336,276.57000732421875,2.2860803409654396,15.113015510695737
180,119.33999633789062,268.29998779296875,2.248198391370179,19.3960189442563
181,120.20999908447266,270.54998779296875,2.250644620692916,19.261079986910094
182,121.12999725341797,271.6099853515625,2.2423015892861202,20.4376871908803
183,121.36000061035156,271.5799865722656,2.237804756150445,21.026846434717132
184,121.19000244140625,271.4100036621094,2.2395412013737066,20.783547311142687
185,121.16000366210938,271.95001220703125,2.244552690551616,20.17060882471515
186,121.41000366210938,272.6000061035156,2.2452845554817396,20.128389171175176
187,117.54000091552734,262.8500061035156,2.236260031105653,20.470037213188395
188,118.45999908447266,262.44500732421875,2.215473656530014,23.111640755049226
189,118.58999633789062,261.7749938964844,2.20739524395149,24.097690111907415
190,119.45999908447266,263.67449951171875,2.2072200027832665,24.31324553932689
191,119.52999877929688,264.114990234375,2.209612590409571,24.042930862783127
192,119.37000274658203,262.625,2.200092099834687,25.14395522652865
193,118.87000274658203,263.0199890136719,2.212669159051018,23.533417726967915
194,115.99500274658203,256.2099914550781,2.2088019775716394,23.354011491700934
195,116.12000274658203,257.32000732421875,2.2159834760406336,22.54788274403251
196,117.52999877929688,261.4599914550781,2.2246234507843354,21.835735698524676
197,118.19999694824219,261.0799865722656,2.2087985897883584,23.84457110095673
198,117.16999816894531,259.2900085449219,2.212938572987398,23.130522215017155
199,116.8499984741211,258.6700134277344,2.2136929123282987,22.97256704314771
200,116.0999984741211,257.2699890136719,2.2159344736857842,22.549268728377005
201,117.2699966430664,262.6200866699219,2.23944823217874,20.043550077635306
202,117.5,263.17999267578125,2.239829724900266,20.042804536315888
203,118.6050033569336,265.2699890136719,2.236583461958684,20.639178513270682
204,118.76000213623047,265.5199890136719,2.2357694866752524,20.765995576248546
205,118.48999786376953,264.3800048828125,2.2312432243165015,21.24957313796114
206,118.94000244140625,265.8699951171875,2.235328650242493,20.853587669564835
207,118.38999938964844,264.75,2.236253073442863,20.63647203315543
208,116.63999938964844,262.9800109863281,2.254629735617669,18.15204134621644
209,115.83999633789062,261.07000732421875,2.253712151049371,18.11716001178451
210,116.68000030517578,264.1600036621094,2.2639698574837213,17.069294775042014
211,116.83999633789062,264.17999267578125,2.2610407476545684,17.438271631999672
212,117.19999694824219,263.6600036621094,2.2496587928969554,18.83345703933532
213,116.81999969482422,263.0618896484375,2.2518566198908543,18.50776088093892
214,117.0199966430664,263.7699890136719,2.2540591059681985,18.285873490940904
215,116.19999694824219,263.3500061035156,2.2663512308078375,16.712357626151405
216,116.0,264.57000732421875,2.2807759252087823,15.006144430211924
217,115.28500366210938,263.1499938964844,2.2826038559859425,14.687932426068306
218,115.6449966430664,264.1050109863281,2.283756484523732,14.608093182090391
219,115.19999694824219,264.1286926269531,2.2927838509025533,13.502574130936244
220,114.69999694824219,263.4800109863281,2.2971230862824017,12.935707285672441
221,114.04000091552734,262.5199890136719,2.301999183673524,12.291214901810354
222,116.41000366210938,268.54998779296875,2.306932216688692,12.022922622833795
223,117.0999984741211,272.260009765625,2.325021462966065,9.990344948201487
224,116.02999877929688,269.29998779296875,2.320951397277957,10.349093902967587
225,115.41000366210938,267.3299865722656,2.316350213062454,10.811826871759257
226,115.23500061035156,265.7099914550781,2.3058097804288935,12.006372599766456
227,115.44999694824219,266.260009765625,2.306279920345022,11.97903123520877
228,115.51000213623047,266.8900146484375,2.3105359684235145,11.494904783205532
229,117.11000061035156,271.29998779296875,2.316625278618503,10.974683083958956
230,117.05000305175781,270.6199951171875,2.3120033153482558,11.50881587672888
231,117.26000213623047,269.739990234375,2.3003580532174657,12.899348897878957
232,116.87999725341797,269.1449890136719,2.302746366686804,12.570521398715874
233,116.80000305175781,268.2950134277344,2.29704628782282,13.226023323237603
234,117.58999633789062,270.75,2.302491780185192,12.691587036614129
235,117.51000213623047,270.8800048828125,2.3051655174746633,12.367108492385858
236,119.04000091552734,277.3800048828125,2.3301411521295745,9.586683891557987
237,118.5999984741211,277.07000732421875,2.3361720985576264,8.82699284727426
238,118.72000122070312,278.1000061035156,2.342486550236144,8.088732381797973
239,118.05999755859375,276.5,2.3420295249690457,8.084205580997326
240,117.44999694824219,272.5400085449219,2.3204769316854446,10.561226399467222
241,118.94000244140625,277.05999755859375,2.3294097181062576,9.663585228158587
242,119.52999877929688,278.1600036621094,2.327114586319965,9.997917435048754
243,120.0250015258789,276.3800048828125,2.302686951628336,12.981315892582819
244,119.97000122070312,276.2099914550781,2.3023254867435377,13.017618244957537
245,120.82160186767578,278.7550048828125,2.30716196916596,12.542928571242276
246,120.88999938964844,279.3299865722656,2.310612854516931,12.134227890333937
247,120.6946029663086,279.55999755859375,2.3162593081037084,11.42918925092818
248,120.66000366210938,280.0,2.320570126817656,10.905072545857598
249,121.23999786376953,281.3900146484375,2.3209338469687157,10.925080044724671
250,121.83999633789062,285.9100036621094,2.3466022017040653,7.863745504559807
251,121.55999755859375,286.20001220703125,2.3543930401041555,6.8930327751878675
252,121.88500213623047,288.67498779296875,2.3684209109691583,5.208174833756862
253,121.97000122070312,290.8299865722656,2.3844386624708855,3.259817071325363
254,121.83000183105469,291.1300048828125,2.389641307619212,2.6194466685534556
255,122.33499908447266,291.8399963378906,2.3855805658393336,3.1371525070157467
256,122.43000030517578,292.239990234375,2.3869965654326672,2.9681157904979094
257,122.4000015258789,288.510009765625,2.357107893537286,6.625166317742304
258,121.7699966430664,292.6549987792969,2.403342422987253,0.9485743412598189
259,121.74500274658203,291.0412902832031,2.3905809989508917,2.5015202512974546
260,121.2750015258789,288.7099914550781,2.3806224516391388,3.6902005350392577
261,121.72000122070312,289.4200134277344,2.377752304676345,4.062015972912155
262,121.83999633789062,289.239990234375,2.3739330181219414,4.533758932294182
263,121.7699966430664,289.25,2.3753798798882526,4.353573120556694
264,122.02999877929688,292.8699951171875,2.399983594582111,1.365668409414757
265,122.30999755859375,293.1199951171875,2.396533406656031,1.7963725938648785
266,122.25460052490234,292.4750061035156,2.3923435588335233,2.306686046684097
267,121.93000030517578,292.4700012207031,2.3986713728261027,1.5225563182809814
268,121.47000122070312,293.0150146484375,2.4122418021223875,-0.14075949073537197
269,121.8499984741211,293.8699951171875,2.411735730793633,-0.07192978741709988
270,121.88999938964844,293.9700012207031,2.411764727973808,-0.07468978632590018
271,119.94999694824219,289.94000244140625,2.4171739042770786,-0.761025067573025
272,119.08999633789062,288.3800048828125,2.421530050807964,-1.2917723885318488
273,118.16000366210938,287.8399963378906,2.436018850854123,-3.0126662214772133
274,117.4800033569336,286.18939208984375,2.4360689812063496,-3.015208656151055
275,117.62999725341797,286.0199890136719,2.4315225341498596,-2.481155872450865
276,116.98999786376953,286.5,2.4489273034573307,-4.517067436892882
277,116.93000030517578,285.9800109863281,2.44573685315957,-4.142938306232333
278,116.61499786376953,283.9200134277344,2.434678374383814,-2.8487422290438595
279,117.18499755859375,284.42999267578125,2.4271877680721308,-1.972996945089387
280,116.99970245361328,283.6700134277344,2.4245361952112714,-1.6634880656457605
281,117.19999694824219,283.6000061035156,2.4197953369295644,-1.1065454020709304
282,117.11499786376953,284.760009765625,2.4314563886758847,-2.4731900810456815
283,117.51000213623047,286.29998779296875,2.4363882443050118,-3.052874417770392
284,117.81999969482422,286.5400085449219,2.4320150168656762,-2.5392610437677896
285,119.12000274658203,286.5450134277344,2.405515503868273,0.6161675558498749
286,117.87999725341797,284.739990234375,2.415507268991889,-0.5933828502095886
287,118.45999908447266,285.75,2.4122066706773695,-0.19335192073202245
288,118.30999755859375,285.5249938964844,2.4133631965893363,-0.33301407254264825
289,118.6500015258789,286.6050109863281,2.415549998318511,-0.586448547127072
290,118.30999755859375,285.75,2.4152650316680173,-0.5580201760582733
291,118.94999694824219,287.4700012207031,2.416729790634528,-0.722120818647563
292,119.55000305175781,287.6466064453125,2.4060777842120102,0.5599469780480653
293,119.45999908447266,288.9849853515625,2.4190941534095876,-0.9972403005168595
294,118.91999816894531,288.7149963378906,2.427808617417936,-2.040045877340669
295,119.22000122070312,289.19500732421875,2.4257255860017444,-1.7907203530163494
296,119.13999938964844,289.1700134277344,2.427144660979905,-1.9602186657456806
297,119.27999877929688,290.7799987792969,2.437793441944324,-3.2298519250831483
298,119.9800033569336,291.4200134277344,2.4289048614274216,-2.1680875645975513
299,120.62999725341797,295.964599609375,2.453490892382401,-5.132475552821001
300,120.33999633789062,295.17999267578125,2.452883510541042,-5.052888966778534
301,119.5,295.2699890136719,2.470878569152066,-7.184997858019409
302,119.51499938964844,293.82501220703125,2.4584781300051644,-5.703556080625953
303,119.66999816894531,293.6694030761719,2.4539935453293915,-5.171129886788714
304,120.30000305175781,295.75,2.458437177867374,-5.72012384780623
305,120.20999908447266,295.8299865722656,2.4609432561794065,-6.0189187923867795
306,119.9800033569336,295.67230224609375,2.464346507529973,-6.420376382956926
307,120.25,295.54998779296875,2.4577961562824844,-5.641673908483023
308,120.08999633789062,295.6099853515625,2.4615704418861077,-6.090655885504242
309,120.07499694824219,295.6499938964844,2.4622111297985128,-6.167129401178892
310,120.11000061035156,296.7200012207031,2.470402128989171,-7.15203942844243
311,119.80000305175781,295.7300109863281,2.468530913630798,-6.915683320023158
312,120.37999725341797,297.3900146484375,2.470427159276195,-7.165664834827959
313,120.21499633789062,295.989990234375,2.4621719357078393,-6.166773646844485
314,120.0999984741211,295.5899963378906,2.461199001610177,-6.046350708731149
315,119.88999938964844,296.04998779296875,2.4693468120788924,-7.016870302146794
316,120.16999816894531,297.04998779296875,2.4719147234682515,-7.336166117696729
317,119.91999816894531,297.6400146484375,2.4819881520438085,-8.533967216109938
318,119.31999969482422,295.8999938964844,2.4798859759745686,-8.252600937663766
319,118.37999725341797,293.30999755859375,2.477698972493641,-7.947841688539535
320,117.88999938964844,289.7900085449219,2.4581390282912112,-5.619084997655245
321,117.87999725341797,292.8800048828125,2.4845606693829505,-8.733397498647088
322,117.68000030517578,288.7300109863281,2.453518101950831,-5.069615577399071
323,117.38999938964844,289.6650085449219,2.4675441694436606,-6.7096334835441045
324,118.58999633789062,291.6099853515625,2.4589762573286325,-5.737301343170708
325,118.06999969482422,291.07501220703125,2.4652749467212116,-6.466490462932763
326,118.55999755859375,291.7200012207031,2.4605263767531005,-5.920247153816996
327,118.4000015258789,291.1700134277344,2.459206162798003,-5.759225231477723
328,118.86000061035156,292.0799865722656,2.4573446497763882,-5.550895994726995
329,118.75,291.0050048828125,2.4505684621710526,-4.743336455993239
330,118.8550033569336,289.9100036621094,2.439190572326857,-3.393061892222415
331,118.72000122070312,288.9700012207031,2.4340464812117166,-2.7812627353895274
332,118.57499694824219,289.69000244140625,2.4430951709647144,-3.8537834037672902
333,118.86000061035156,289.1300048828125,2.4325256890300913,-2.60091430527387
334,119.66999816894531,288.510009765625,2.410880038272568,-0.011736576241839547
335,120.83999633789062,290.4599914550781,2.403674282171435,0.8826607398133937
336,120.7300033569336,289.0849914550781,2.3944751380517193,1.9902571368919602
337,120.9000015258789,290.0,2.3986765619512824,1.4885306257007804
338,120.2300033569336,288.375,2.3985277547059933,1.4847001060812821
339,119.54000091552734,287.5899963378906,2.4058055390271864,0.5922409223687217
340,119.5,287.4700012207031,2.4056067047757583,0.6149899349493402
341,118.16999816894531,283.739990234375,2.4011169893454474,1.1116374973416945
342,118.5999984741211,286.239990234375,2.413490673837011,-0.3429900628819902
343,118.93000030517578,286.45001220703125,2.4085597534011365,0.24925441661986758
344,119.2249984741211,287.5,2.4114070344266314,-0.08356422114598638
345,119.1500015258789,286.7699890136719,2.4067980305597105,0.46412191141803794
346,119.45999908447266,288.5400085449219,2.4153692512661853,-0.5522634938762345
347,119.97000122070312,289.3500061035156,2.4118529895753866,-0.12239640347996295
348,122.61000061035156,294.95001220703125,2.405595063524774,0.6956920146735732
349,122.21009826660156,296.6000061035156,2.426968068190913,-1.9265032587082325
350,122.41000366210938,298.54998779296875,2.438934554867443,-3.390495546500285
351,123.56999969482422,299.6099853515625,2.42461751308163,-1.6304302626868954
352,123.97000122070312,299.9150085449219,2.4192547034906036,-0.9630109577756181
353,123.55999755859375,300.614990234375,2.4329475248801256,-2.659751308600557
354,123.38999938964844,299.6400146484375,2.428397893918583,-2.0980577563937524
355,122.125,298.6199951171875,2.4451995506013304,-4.153374410618648
356,123.04000091552734,299.4599914550781,2.4338425652375544,-2.7689147935969864
357,123.56999969482422,301.17999267578125,2.437322921579616,-3.2004375869056454
358,123.37999725341797,301.82000732421875,2.4462636897640024,-4.3023665952762205
359,123.47000122070312,301.94000244140625,2.4454523321959583,-4.203553340148796
360,123.88999938964844,300.9100036621094,2.428848213290505,-2.1524982841768243
361,123.30999755859375,299.2900085449219,2.427134980703466,-1.9425438620918336
362,120.69999694824219,289.8399963378906,2.401325631036909,1.1623037647758614
363,121.05500030517578,292.0899963378906,2.4128701466402966,-0.2246486492119808
364,120.8550033569336,293.5199890136719,2.428695385881451,-2.140853300229589
365,120.41000366210938,294.29998779296875,2.4441489813323467,-4.0026894900556105
366,120.33999633789062,292.7200012207031,2.4324415001543125,-2.5928975117004094
367,120.07499694824219,292.1099853515625,2.432729483869779,-2.6271208562570174
368,120.05999755859375,291.1199951171875,2.4247876148349086,-1.673595592634849
369,119.8949966430664,288.7056884765625,2.407987793986552,0.3395778219110688
370,119.79000091552734,287.789794921875,2.402452564674547,1.0002165813287482
371,119.16000366210938,285.17999267578125,2.3932526343691536,2.0784344124098246
372,119.06999969482422,283.5899963378906,2.381708214199465,3.449622377985525
373,118.44000244140625,281.9880065917969,2.380851070408411,3.5200277090666012
374,117.81999969482422,280.0,2.3765065415485678,4.000747501154086
375,118.37000274658203,280.75,2.3718002322012004,4.587858254750989
376,117.70500183105469,278.9700012207031,2.370077710215889,4.751175322079979
377,117.95999908447266,280.75,2.3800441012122366,3.5910995933791177
378,118.7300033569336,282.1400146484375,2.376316067306513,4.07303999997726
379,119.19000244140625,283.7749938964844,2.380862388487558,3.5563631332123626
380,119.43280029296875,283.55999755859375,2.374222130461823,4.361624592790696
381,119.59500122070312,284.2250061035156,2.376562592101996,4.090942232103378
382,119.4800033569336,283.7300109863281,2.374707089174708,4.306366390919896
383,118.0999984741211,278.82000732421875,2.3608807021730467,5.8614443613854
384,118.80000305175781,280.9949951171875,2.3652776759169436,5.388235577339804
385,118.26000213623047,279.2699890136719,2.3614914930575157,5.800447090359745
386,118.54499816894531,279.20001220703125,2.3552238940450883,6.563276889102047
387,118.75499725341797,280.0799865722656,2.3584690585659076,6.193830662205249
388,118.17500305175781,278.6700134277344,2.358113020785653,6.193781659431869
389,117.70999908447266,277.0899963378906,2.3540055941980045,6.643329012544092
390,116.8949966430664,274.2484130859375,2.3461090804711056,7.50356229720308
391,116.60870361328125,275.4100036621094,2.3618305934990373,5.645965603279484
392,116.22000122070312,273.0249938964844,2.349208320674569,7.086002159385037
393,116.28309631347656,274.4200134277344,2.359930395110494,5.84437291711061
394,116.48999786376953,275.65948486328125,2.3663790017890993,5.107899213937065
395,115.80000305175781,274.0899963378906,2.366925640022511,4.9999434413036905
396,116.33999633789062,275.19000244140625,2.3653946287067225,5.212713380485814
397,119.43000030517578,274.6199951171875,2.2994222089546974,13.294819992352478
398,119.44000244140625,276.1099853515625,2.3117044516724112,11.82914592107864
399,119.94999694824219,274.82000732421875,2.291121419893009,14.358970049614475
400,119.72000122070312,274.4800109863281,2.292682995219202,14.139824470763136
401,119.37999725341797,273.42999267578125,2.290417146646003,14.363260166050628
402,119.87999725341797,274.6300048828125,2.2908743007581474,14.378796444908238
403,119.9800033569336,273.1000061035156,2.2762126893017234,16.151919759621197
