,qcom,ibm,Ratio,Spread
50,179.73500061035156,137.52000427246094,0.76512645731474,42.83551620854019
51,178.77879333496094,137.75999450683594,0.7705611607341373,41.63064914393113
52,180.0399932861328,137.75,0.765107782364097,42.913278405277744
53,179.39999389648438,137.1199951171875,0.7643255283292102,42.89748127598629
54,179.60360717773438,136.83999633789062,0.7619000447049752,43.38293941797813
55,178.39999389648438,137.30999755859375,0.7696749005398908,41.69841222834669
56,177.44000244140625,137.3000030517578,0.7737826936577993,40.73971141559395
57,177.00999450683594,137.41000366210938,0.7762838705517431,40.19580415805209
58,177.80999755859375,137.8000030517578,0.7749845618570944,40.61306113281723
59,177.00999450683594,137.61000061035156,0.777413733014026,39.995807209809904
60,175.11000061035156,137.24000549316406,0.7837359660488241,38.44858193400788
61,176.39999389648438,136.74159240722656,0.7751791221005921,40.24868416724721
62,178.50999450683594,136.64999389648438,0.7655033225114544,42.4694138330271
63,178.3699951171875,136.82000732421875,0.7670573026272116,42.15813169630545
64,178.1999969482422,136.80999755859375,0.7677328838469617,41.99660198652692
65,176.97999572753906,136.91000366210938,0.7735902755522862,40.665533391635854
66,178.00999450683594,136.64999389648438,0.7676534920135439,41.96488052991044
67,178.5800018310547,137.02000427246094,0.7672751868492447,42.17004551011144
68,179.4600067138672,137.5,0.7661874225783986,42.57803332314075
69,180.75,137.27499389648438,0.7594743784037863,44.104728573958205
70,180.90499877929688,137.36000061035156,0.7592935603616461,44.17612595228642
71,182.0500030517578,137.5399932861328,0.7555066793765965,45.15151885184
72,182.2519989013672,137.8800048828125,0.7565349390622139,45.01533452159888
73,182.80499267578125,137.67999267578125,0.7531522561857341,45.77335427984628
74,183.97999572753906,137.80999755859375,0.7490488137779951,46.82900573878485
75,180.82000732421875,136.2100067138672,0.7532905718206075,45.24035780963627
76,179.0,135.66000366210938,0.7578771154307786,43.95385224742487
77,180.3206024169922,135.08999633789062,0.7491656223812652,45.85643537074146
78,177.30999755859375,134.22000122070312,0.7569793190953537,43.68852966075526
79,175.10499572753906,133.72999572753906,0.7637131948857763,41.953541439518666
80,174.97000122070312,133.86500549316406,0.7650740387451322,41.682313225020586
81,174.08999633789062,133.5399932861328,0.7670744792649977,41.119341891483465
82,172.83999633789062,134.32000732421875,0.7771349813131917,39.07799459560585
83,171.42999267578125,133.99000549316406,0.7816018854213804,37.98520881655924
84,171.6699981689453,133.8800048828125,0.7798683888320276,38.33739095537522
85,169.69090270996094,133.6300048828125,0.7874906830522056,36.590351817166045
86,165.4600067138672,132.60000610351562,0.801402155947105,33.35109473235838
87,164.58999633789062,132.8000030517578,0.806853429774247,32.27319936664174
88,164.5800018310547,132.6300048828125,0.8058695066667965,32.43311241249314
89,165.7100067138672,130.19740295410156,0.7856942711909636,36.005964533330776
90,166.10000610351562,129.38999938964844,0.7789885288084273,37.20690345832953
91,166.39999389648438,130.13250732421875,0.7820463467394883,36.76710318792164
92,165.38999938964844,130.5,0.7890440805465523,35.38045878281313
93,164.0500030517578,129.47000122070312,0.7892105992820696,35.05831200506962
94,164.69200134277344,129.94000244140625,0.7889879373738506,35.236129821089214
95,165.14999389648438,130.11000061035156,0.78782927895174,35.52827664399715
96,170.5399932861328,131.1649932861328,0.7691157408811642,39.91215235992821
97,170.91000366210938,130.72000122070312,0.7648469862486093,40.73050953971569
98,170.875,130.36000061035156,0.7628968579976683,41.0551891235368
99,172.014892578125,130.3699951171875,0.7578994653499354,42.19542215198002
100,172.10000610351562,130.05999755859375,0.7557233756305887,42.59130492678424
101,173.8000030517578,130.24000549316406,0.7493671070556798,44.126707143383705
102,173.02000427246094,129.9499969482422,0.7510692043655551,43.629644967214354
103,169.91000366210938,128.64999389648438,0.7571655059953003,41.791450257701094
104,170.10000610351562,128.9499969482422,0.7580834351632457,41.68317232466914
105,169.3350067138672,128.63999938964844,0.7596775285042927,41.221234545379765
106,169.9490966796875,128.52999877929688,0.7562852718278609,41.95089283346358
107,172.10000610351562,129.00840759277344,0.7496130332219557,43.64289489260455
108,173.02499389648438,129.25,0.747001904692026,44.33467677843624
109,172.57000732421875,129.17999267578125,0.7485657251731015,43.94557234629719
110,168.10000610351562,125.86000061035156,0.7487209758508113,42.7550354500931
111,169.86000061035156,126.2300033569336,0.7431414276660547,44.16098438751332
112,169.6999969482422,125.9728012084961,0.7423264789269106,44.2567321836412
113,168.89999389648438,125.83999633789062,0.7450562515414629,43.58228068983309
114,168.75,125.55460357666016,0.7440272804542825,43.716319618982375
115,167.36000061035156,125.26000213623047,0.7484464727498505,42.60831909263309
116,166.72999572753906,124.97000122070312,0.7495352031611767,42.26260311915039
117,165.77000427246094,124.5250015258789,0.7511913996286601,41.738907494385934
118,165.3800048828125,124.06999969482422,0.7502116098178836,41.800373964894995
119,165.46499633789062,124.26000213623047,0.7509745558660831,41.69613356262327
120,165.1699981689453,123.88999938964844,0.7500756842227888,41.7684635080226
121,168.02999877929688,124.75399780273438,0.7424507451588783,43.790396204649376
122,169.0800018310547,124.48999786376953,0.736278664038343,45.113919159586125
123,167.63999938964844,124.38999938964844,0.7420066800437448,43.760859257189686
124,169.5500030517578,124.77999877929688,0.7359480774601096,45.2981807807592
125,166.32000732421875,124.25,0.7470538391559299,42.56889873312006
126,165.9250030517578,124.20999908447266,0.7485912116917498,42.210314027987586
127,165.24000549316406,123.73419952392578,0.7488150291125755,41.994905426806135
128,164.80709838867188,123.43000030517578,0.7489361897148711,41.8622725428119
129,167.95669555664062,124.16000366210938,0.7392381902407604,44.31042251116268
130,165.9199981689453,123.88999938964844,0.7466851540312789,42.52526346269759
131,165.33999633789062,123.12999725341797,0.7447078745652574,42.7000051196566
132,164.86000061035156,123.19999694824219,0.7473007187439404,42.14565776503802
133,167.58999633789062,124.01950073242188,0.7400173246759727,44.08090150467769
134,164.7301025390625,122.68000030517578,0.7447333451157455,42.53457860215253
135,163.9600067138672,122.44999694824219,0.7468284455607171,41.987503978281815
136,162.3699951171875,122.43000030517578,0.7540186240494386,40.403073015615014
137,161.5800018310547,122.0999984741211,0.755662811551313,39.93591900248453
138,159.00999450683594,120.47000122070312,0.7576253404343338,38.97260768725827
139,160.4250030517578,119.83000183105469,0.746953402222433,41.04044494712219
140,160.36000061035156,119.47000122070312,0.74501122952098,41.33485376452706
141,160.2449951171875,119.70500183105469,0.7470124214707247,40.98380495149025
142,163.6300048828125,120.31999969482422,0.7353174607615164,43.78450740398666
143,165.9499969482422,120.8949966430664,0.7285025541806555,45.550536975695856
144,168.0399932861328,121.95999908447266,0.7257795998408741,46.59448004600501
145,167.8000030517578,122.63500213623047,0.7308402854939388,45.677310862917274
146,170.1199951171875,123.33999633789062,0.7250176338938149,47.31334318120853
147,170.50999450683594,123.68399810791016,0.7253768230163864,47.362876771734626
148,170.0,123.88500213623047,0.7287353066837087,46.64725431720374
149,170.0,124.11000061035156,0.730058827119715,46.422255843082645
150,170.17999267578125,124.01000213623047,0.7286990684768001,46.70387891570116
151,170.9499969482422,124.18000030517578,0.7264112461070896,47.31086634475319
152,170.25,121.87999725341797,0.715888383279988,48.90452585157457
153,172.4499969482422,123.20999908447266,0.7144679690626609,49.79446747480632
154,170.1649932861328,122.26300048828125,0.7184967843691313,48.435745180442275
155,170.39999389648438,121.85250091552734,0.7150968619726069,49.08337602154638
156,168.5,121.11329650878906,0.7187732730491933,47.90536003529511
157,170.1999969482422,121.7699966430664,0.7154524020355691,48.964070052187544
158,172.02999877929688,122.41999816894531,0.7116200606732671,50.1606622633718
159,170.93710327148438,121.2699966430664,0.7094422119138402,50.20785942821468
160,169.36619567871094,121.38749694824219,0.716716204563721,48.50520872969282
161,167.27999877929688,121.1500015258789,0.7242348302842816,46.637592526829856
162,165.10000610351562,120.79000091552734,0.7316171801943698,44.7978353262173
163,166.4499969482422,121.54000091552734,0.7301892649077089,45.410066006351606
164,164.25,121.61000061035156,0.7403957419199486,43.12012285724092
165,163.6999969482422,121.3499984741211,0.7412950564225661,42.82513528061617
166,167.9499969482422,123.04000091552734,0.7325990065569639,45.42366591570161
167,168.77000427246094,124.30500030517578,0.7365349123562194,44.98610853378907
168,169.82000732421875,124.15499877929688,0.731097594067708,46.19563307563988
169,169.89999389648438,124.42230224609375,0.7323267022711079,46.00904138786331
170,169.80999755859375,124.05000305175781,0.7305223769816837,46.29052828295054
171,169.8000030517578,124.08499908447266,0.7307714773517968,46.24544712714178
172,169.16000366210938,123.87000274658203,0.7322653113321492,45.81464145292845
173,167.0500030517578,125.24500274658203,0.7497455878990726,42.31051029789072
174,166.7899932861328,124.66000366210938,0.7474069709221207,42.633142210576615
175,166.1300048828125,125.12000274658203,0.7531451217065889,41.50717086781217
176,168.13999938964844,126.33999633789062,0.7513976257672614,42.31539561206419
177,167.64999389648438,126.66000366210938,0.755502584392074,41.500940107822665
178,166.30999755859375,126.3499984741211,0.7597258152180894,40.45879973877056
179,165.36000061035156,125.91999816894531,0.7614900683609619,39.93018984745158
180,163.89999389648438,125.43000030517578,0.7652837399395793,38.94694369138126
181,162.9199981689453,125.55000305175781,0.770623646346746,37.8380599818882
182,163.75999450683594,126.7300033569336,0.7738764509523931,37.50567193063615
183,162.98500061035156,126.55000305175781,0.7764518365361796,36.90365177483489
184,161.2458038330078,126.25260162353516,0.7829822458777722,35.44608781337133
185,160.93499755859375,126.43000030517578,0.7855966832767045,34.95506489921167
186,162.3300018310547,126.61000061035156,0.7799544088105241,36.18271682092905
187,157.63999938964844,127.33999633789062,0.8077898809371127,30.720196246614115
188,156.2196044921875,127.72000122070312,0.817567050152725,28.906918305109578
189,153.97000122070312,126.37999725341797,0.8208092242089601,27.976922733866566
190,153.1300048828125,126.08000183105469,0.8233526925538945,27.42930590230612
191,153.08999633789062,126.61000061035156,0.827029875491707,26.8589358363646
192,151.39999389648438,126.36499786376953,0.834643348467822,25.39861355487077
193,150.02999877929688,126.06999969482422,0.8402986117481794,24.31119540035946
194,149.17999267578125,125.61000061035156,0.8420029948878247,23.91348171067998
195,149.13999938964844,125.22000122070312,0.8396137973257525,24.263125210818238
196,153.72999572753906,127.12000274658203,0.8269043536037116,26.99473571223809
197,155.5,127.23999786376953,0.8182636518570388,28.660792799281246
198,154.25,126.16010284423828,0.8178936975315285,28.47935456102082
199,153.23500061035156,126.16999816894531,0.8233758453773392,27.445257246872337
200,150.72999572753906,125.63999938964844,0.8335434415904613,25.44753925047167
201,156.19500732421875,126.62999725341797,0.8107173169150549,29.97210209158954
202,155.3730010986328,127.41000366210938,0.8200266633276128,28.36263665054347
203,156.1699981689453,127.69499969482422,0.8176666529552191,28.881863746746752
204,157.67799377441406,127.4800033569336,0.8084831643616421,30.618528092462533
205,157.0,126.9749984741211,0.8087579520644655,30.43939209827969
206,158.10000610351562,126.96499633789062,0.8030676245183733,31.55937366022065
207,157.2100067138672,126.23999786376953,0.803002305658156,31.38630347067943
208,152.44000244140625,124.76000213623047,0.818420363015835,28.053047175287823
209,151.27999877929688,123.63999938964844,0.817292440423849,28.00252896332689
210,152.61000061035156,124.06999969482422,0.8129873481332555,28.914589092097607
211,151.86000061035156,123.36000061035156,0.8123271441758622,28.867788221895246
212,153.7100067138672,124.16000366210938,0.807754851596842,29.934564550522914
213,154.07000732421875,124.16999816894531,0.8059323182067938,30.287834637816367
214,154.61000061035156,124.30000305175781,0.803958363372748,30.70271894763068
215,155.36000061035156,125.88999938964844,0.8103115273884753,29.86952256441507
216,154.5500030517578,126.01499938964844,0.8153671750329685,28.92718107690758
217,154.32000732421875,124.66000366210938,0.8078019553239447,30.050095796210634
218,155.25100708007812,124.75,0.8035374606984304,30.899540222369104
219,155.3699951171875,124.62999725341797,0.8021497146821435,31.139609823739455
220,153.64999389648438,124.41999816894531,0.809762467369627,29.614013113720013
221,152.3300018310547,123.97000122070312,0.8138252460483463,28.732050148244106
222,148.36000061035156,123.95999908447266,0.8355351750775307,24.73605662595748
223,147.28500366210938,124.69000244140625,0.8465899401914743,22.921309746749934
224,144.22000122070312,124.2699966430664,0.8616696407656607,20.248523933443074
225,142.81199645996094,124.1500015258789,0.8693247388407308,18.947748465148074
226,141.80999755859375,123.44999694824219,0.8705309856396727,18.63666941193268
227,141.3699951171875,123.89019775390625,0.8763542620993124,17.75247683598443
228,141.19000244140625,123.94000244140625,0.8778242106259703,17.52104754998698
229,142.10000610351562,124.04000091552734,0.8729063728904268,18.339303382850495
230,142.75999450683594,124.70999908447266,0.8735640507362238,18.33527747219697
231,142.67999267578125,125.41999816894531,0.8790300294866382,17.54455121156952
232,141.06869506835938,124.80000305175781,0.8846753915975615,16.53863972040393
233,141.28500366210938,125.04499816894531,0.8850549947112369,16.511914381810847
234,143.24000549316406,125.9000015258789,0.8789444058761037,17.629638087719577
235,144.2100067138672,125.5999984741211,0.8709520326375759,18.90843697929447
236,150.72999572753906,125.68000030517578,0.8338088228460917,25.407538334944327
237,149.67999267578125,126.12000274658203,0.8425976010018117,23.908012877566172
238,149.25,126.06999969482422,0.8446901152082025,23.524124679268205
239,146.9250030517578,126.11000061035156,0.8583290657882534,21.13804698367526
240,144.99000549316406,125.01000213623047,0.8621973749916465,20.28550403827635
241,149.22230529785156,126.22000122070312,0.8458521061497124,23.346177354281743
242,150.47000122070312,127.05999755859375,0.844420791704703,23.765189306874113
243,150.25,127.26000213623047,0.8469883669632644,23.3431888440953
244,149.63999938964844,126.77999877929688,0.8472333553622499,23.207660955341176
245,150.39939880371094,127.06390380859375,0.844843163066278,23.690040515567922
246,151.35000610351562,127.40589904785156,0.8417964579447224,24.30727135818467
247,150.77000427246094,127.38999938964844,0.8449293346137883,23.737910537116313
248,151.81500244140625,127.47000122070312,0.8396403462819875,24.712381461919342
249,152.88999938964844,127.97000122070312,0.8370070098212549,25.297124984193267
250,153.79600524902344,126.6594009399414,0.8235545567965632,27.521945522702033
251,153.88999938964844,126.76000213623047,0.8237052611539428,27.51619067489927
252,154.4600067138672,127.30999755859375,0.8242262852832315,27.541370608713557
253,155.07000732421875,127.9540023803711,0.825137011265152,27.512897032623904
254,154.71499633789062,128.0399932861328,0.827586183090482,27.068676395712522
255,155.6300048828125,128.63499450683594,0.8265436642741001,27.396979742108222
256,153.99000549316406,128.74000549316406,0.8360283193760851,25.637100137442793
257,153.0800018310547,129.02999877929688,0.842892587117288,24.428852544325373
258,156.08999633789062,128.1999969482422,0.8213210324556963,28.29613931717399
259,157.22999572753906,128.14999389648438,0.815048002154456,29.496477684152417
260,153.58999633789062,127.66999816894531,0.8312390208544406,26.30347158088751
261,154.83949279785156,127.83999633789062,0.8256291339367164,27.39429856429556
262,154.27000427246094,127.87000274658203,0.8288714539784866,26.78964030199942
263,155.58999633789062,128.10000610351562,0.8233177525457631,27.891596858783892
264,158.36000061035156,128.1999969482422,0.8095478432314561,30.586724824521333
265,159.66000366210938,128.3470001220703,0.8038769709268754,31.751511318223443
266,158.10000610351562,128.55999755859375,0.8131561833996349,29.964372439517525
267,157.77999877929688,128.83999633789062,0.816580031275779,29.361464955601413
268,157.77000427246094,128.74420166015625,0.8160245811860499,29.447174510241872
269,157.8800048828125,128.8699951171875,0.8162527940941104,29.432378995781683
270,157.61000061035156,129.0800018310547,0.8189835754786294,28.949919987033816
271,155.22999572753906,128.92999267578125,0.8305739626642792,26.698345692388877
272,155.92100524902344,128.82809448242188,0.8262395068366117,27.497518518467423
273,156.27659606933594,128.6699981689453,0.8233478422569284,28.01442965420444
274,153.52499389648438,128.67999267578125,0.8381696648204715,25.227885281104882
275,153.5,129.0500030517578,0.8407166322590085,24.8326543988263
276,152.75999450683594,128.89999389648438,0.8438072697804146,24.235948722518636
277,152.8300018310547,128.27000427246094,0.8392985849352832,24.93658039960298
278,154.106201171875,128.66000366210938,0.8348788217718415,25.834351147673324
279,156.4499969482422,129.0,0.8245445990176441,27.859400859545566
280,157.17999267578125,128.84500122070312,0.8197290191155222,28.75101395019511
281,157.7449951171875,128.94500732421875,0.81742693153863,29.221132942742834
282,157.625,128.7899932861328,0.8170657781832376,29.255063915163824
283,157.97000122070312,129.10000610351562,0.8172438127866275,29.29318030870227
284,158.52000427246094,129.25,0.8153545074213331,29.69817612507314
285,157.3300018310547,130.9199981689453,0.8321362527506408,26.827386231168624
286,155.32000732421875,130.05999755859375,0.8373679592166343,25.659168505959606
287,156.931396484375,130.4499969482422,0.8312549296738754,26.8951681074712
288,156.60499572753906,130.59500122070312,0.833913379416784,26.420803731037843
289,157.86000061035156,130.9499969482422,0.8295324746100072,27.332191521404646
290,156.58999633789062,130.69000244140625,0.8345999457040841,26.310667127126585
291,158.0,131.35000610351562,0.8313291525538964,27.073451075118506
292,156.6199951171875,131.1204071044922,0.8371881700442156,25.910533230456913
293,156.51010131835938,130.75,0.8354093371522366,26.1700501723195
294,154.3300018310547,130.69500732421875,0.8468541811286362,24.025177257195175
295,154.9488983154297,130.8699951171875,0.8446010042018838,24.474697239324435
296,155.50999450683594,130.77999877929688,0.8409748787789201,25.130877006847818
297,157.1083984375,131.1999969482422,0.8350921927349125,26.323774867607717
298,158.4499969482422,131.41000366210938,0.8293468361822345,27.467530409902857
299,158.3699951171875,131.47000122070312,0.8301446313957423,27.32680567515431
300,158.24000549316406,131.24000549316406,0.8293731100687658,27.425633213934482
301,158.0050048828125,130.75,0.8275054331156997,27.678507438748348
302,158.0749969482422,130.80499267578125,0.8274869220374564,27.694141418893487
303,159.3300018310547,131.2100067138672,0.8235109847861265,28.555510898713415
304,161.2100067138672,131.6699981689453,0.8167607014783353,29.992569590437007
305,161.19000244140625,131.9499969482422,0.8185991373516294,29.69238516781781
306,158.77999877929688,132.0800018310547,0.8318428192876169,27.130526068670697
307,155.6199951171875,132.5850067138672,0.8519792499288146,23.436867014848566
308,155.36000061035156,132.19500732421875,0.8508947399901765,23.56451462984476
309,155.5749969482422,131.97999572753906,0.8483368042195567,23.99647185155232
310,153.3699951171875,131.92999267578125,0.8602073213536696,21.82148118890948
311,152.07510375976562,131.5800018310547,0.8652303932595882,20.864840406161484
312,152.8000030517578,132.16000366210938,0.8649214726608542,21.016310243538307
313,154.11000061035156,131.09500122070312,0.8506586250178594,23.403187475568707
314,153.82000732421875,131.18930053710938,0.8528754017063019,23.016265618093975
315,153.94000244140625,131.55999755859375,0.8546186531903497,22.766651662274548
316,153.67999267578125,131.31649780273438,0.8544801149214839,22.747784246347187
317,153.74000549316406,131.10000610351562,0.8527383987204612,23.0248328755329
318,154.125,130.80999755859375,0.848726667046837,23.703326520886186
319,152.80999755859375,130.02999877929688,0.8509259921258616,23.156400249444722
320,146.89999389648438,128.8000030517578,0.8767869870880932,18.42280863883247
321,145.3699951171875,129.03500366210938,0.8876316158509192,16.643937352714666
322,144.69500732421875,128.3249969482422,0.8868654096730774,16.672836425081933
323,143.0500030517578,128.9499969482422,0.9014330247975317,14.387917546630442
324,145.1199951171875,129.6199951171875,0.8931918376410954,15.806679246078184
325,145.43870544433594,129.67999267578125,0.891647050072334,16.068281635671646
326,147.00999450683594,130.11000061035156,0.8850418711110248,17.223809022809753
327,151.47000122070312,130.10000610351562,0.8589159903283435,21.734247368185557
328,152.14999389648438,129.67990112304688,0.8523161769646531,22.840510250268444
329,152.6804962158203,129.77000427246094,0.849944868459332,23.285719275825592
330,152.9600067138672,129.9250030517578,0.8494050558902005,23.41276520619946
331,152.85499572753906,130.14999389648438,0.8514605183626063,23.081811281881564
332,153.44000244140625,130.24000549316406,0.8488008564969782,23.582110424587576
333,153.80999755859375,130.27999877929688,0.8470190549848157,23.91546685567804
334,148.1999969482422,130.57000732421875,0.8810392038659718,17.96459403390177
335,146.08560180664062,130.58999633789062,0.8939279074931694,15.811039490457754
336,145.83839416503906,129.55499267578125,0.8883462644903332,16.596594176621274
337,146.08999633789062,129.5800018310547,0.8869875082435482,16.825468372028105
338,146.36000061035156,129.51499938964844,0.8849070705762778,17.162923108315006
339,145.88999938964844,128.94000244140625,0.883816594563336,17.26365751985677
340,145.47000122070312,128.91000366210938,0.8861621130155256,16.869850172191782
341,139.24000549316406,128.60499572753906,0.9236210187728905,10.888377461126064
342,139.3699951171875,128.72999572753906,0.9236564557478679,10.894545649884927
343,138.3300018310547,128.44500732421875,0.9285404874142293,10.130111557461769
344,138.60000610351562,129.07000732421875,0.9312409930762973,9.77756385234242
345,138.1999969482422,128.74000549316406,0.9315485407816542,9.703929802623074
346,139.5,129.0399932861328,0.9250178730188732,10.715731677184559
347,139.25,129.39999389648438,0.9292638699927065,10.103464415274667
348,139.61000061035156,126.81500244140625,0.9083518507771097,13.051720464482182
349,137.73190307617188,127.04000091552734,0.922371637058326,10.931596485371168
350,137.75999450683594,127.63999938964844,0.9265389407613157,10.359944135854514
351,139.1699981689453,128.05999755859375,0.9201695713406234,11.362733577010497
352,139.50999450683594,128.44000244140625,0.9206509031516931,11.325807645005037
353,140.50010681152344,128.77999877929688,0.9165829243962873,11.984900570195302
354,139.17999267578125,128.58999633789062,0.923911503842654,10.842819920807537
355,137.97000122070312,127.72989654541016,0.9257802088519776,10.481957742140972
356,138.10000610351562,128.52000427246094,0.9306299680836089,9.823033600983573
357,139.17660522460938,128.41000366210938,0.9226407229496338,11.019394432731
358,137.57000732421875,128.28660583496094,0.9325187105109393,9.521627968950648
359,137.22999572753906,127.94499969482422,0.9323398941791882,9.520139761145808
360,137.10499572753906,128.2100067138672,0.9351227942755027,9.128999416323675
361,136.67999267578125,127.7699966430664,0.9348112634608472,9.140153100048403
362,136.5399932861328,127.56999969482422,0.9343050092839019,9.198881339303293
363,136.80999755859375,127.1500015258789,0.929391154118122,9.891331803129257
364,136.36000061035156,127.01000213623047,0.9314315163371207,9.577254299399593
365,136.88999938964844,126.83999633789062,0.9265833655010025,10.282064167272361
366,136.07000732421875,126.875,0.9324244372067279,9.41963389456158
367,136.125,126.52999877929688,0.9295133060003443,9.82012638798299
368,135.30999755859375,126.38999938964844,0.9340773163115116,9.13773403000972
369,138.61000061035156,126.41000366210938,0.9119832847953174,12.44765263754571
370,138.0399932861328,126.83000183105469,0.9187917125449161,11.45247911242283
371,137.5800018310547,126.66999816894531,0.9207006576762033,11.148320758060189
372,137.94000244140625,126.80000305175781,0.9192402552379216,11.381580469377079
373,136.33999633789062,126.29499816894531,0.9263239075931112,10.272072623362428
374,135.72500610351562,125.62999725341797,0.9256215995864584,10.316507430222353
375,136.05999755859375,125.9800033569336,0.9259150787701635,10.30453001739958
376,141.65499877929688,125.16999816894531,0.8836257050410502,16.760264099034153
377,141.9499969482422,125.45999908447266,0.8838323478810491,16.767935984689508
378,140.7794952392578,125.28970336914062,0.8899712501185493,15.757117512946346
379,140.72000122070312,125.6449966430664,0.892872339064343,15.341790811626405
380,140.31500244140625,125.45999908447266,0.8941310401705844,15.118117626466395
381,140.78500366210938,126.12000274658203,0.8958340694387874,14.93237650105747
382,140.49000549316406,126.16999816894531,0.8980709889365366,14.58470827751149
383,138.83990478515625,128.9149932861328,0.9285154256308268,10.174651638951312
384,139.49000549316406,128.1300048828125,0.9185604691161312,11.615634957410956
385,138.61000061035156,127.25,0.9180434271673815,11.607656299655085
386,138.14999389648438,127.16999816894531,0.9205212000532815,11.223480717103266
387,138.36000061035156,127.47000122070312,0.9212922857646064,11.13538842739363
388,137.58999633789062,126.87999725341797,0.9221600452828616,10.948406796681448
389,136.8800048828125,126.4749984741211,0.9239844678731604,10.636976907947977
390,139.52000427246094,126.30000305175781,0.9052465537853159,13.47590755488188
391,138.22999572753906,126.15499877929688,0.9126456100596079,12.319207282906499
392,137.283203125,125.66000366210938,0.915334147234987,11.858825601843089
393,138.30999755859375,126.0,0.9109970517252107,12.554933238358169
394,139.88999938964844,126.30000305175781,0.9028522668011659,13.849257272105186
395,139.33999633789062,126.01000213623047,0.9043347599253859,13.584268474777284
396,139.35000610351562,126.16999816894531,0.9054179594023154,13.434372962290846
397,140.25999450683594,127.51000213623047,0.9090974413949228,13.012607904855836
398,141.2449951171875,127.76499938964844,0.9045630203296404,13.751541874463081
399,140.34039306640625,128.39500427246094,0.9148827466352257,12.208733270277017
400,140.23500061035156,128.25,0.9145363100639022,12.247389534784256
401,140.39999389648438,128.52999877929688,0.9154558715583767,12.133879970776698
402,141.1699981689453,129.16000366210938,0.9149253052163182,12.280860685961537
403,141.0500030517578,129.2799072265625,0.9165537357636475,12.039874055843436
404,141.85000610351562,137.49000549316406,0.9692633033292234,4.637032153655449
