,qcom,v,Ratio,Spread
89,187.5399932861328,235.25,1.254399106440594,50.8316902754711
90,188.36000061035156,235.39999389648438,1.2497345144070235,51.93927700402151
91,184.17999267578125,232.08999633789062,1.2601259939587852,48.83872573487685
92,181.80130004882812,231.86000061035156,1.2753484191151476,45.42070799690271
93,178.64999389648438,231.82000732421875,1.297621132069799,40.62779132760773
94,185.1999969482422,231.3800048828125,1.2493520987879727,51.11301737681209
95,182.5500030517578,231.5,1.2681456923030758,46.92893541277312
96,182.02999877929688,231.11500549316406,1.269653392534384,46.516440337908996
97,179.10000610351562,231.5500030517578,1.2928531276427055,41.58794386567207
98,180.0,225.875,1.2548611111111112,48.643196646231566
99,178.17999267578125,225.25,1.2641711149347052,46.47699481088262
100,178.69000244140625,226.5399932861328,1.267782137729932,45.96916331877964
101,179.73500061035156,227.625,1.2664478216653494,46.48678796154645
102,178.77879333496094,227.22000122070312,1.2709561183522615,45.425326981847554
103,180.0399932861328,229.75,1.2761053575183396,44.82953119811504
104,179.39999389648438,228.4499969482422,1.2734113975503263,45.148017611319865
105,179.60360717773438,228.75999450683594,1.2736937642931456,45.1502856995528
106,178.39999389648438,229.74249267578125,1.2877942855148756,42.32190067346665
107,177.44000244140625,227.88999938964844,1.2843214396646643,42.70213070237134
108,177.00999450683594,228.63999938964844,1.2916784728831716,41.29266141331096
109,177.80999755859375,228.5399932861328,1.285304518441501,42.61956916531836
110,177.00999450683594,228.1549072265625,1.2889379939376893,41.7777535763969
111,175.11000061035156,227.0500030517578,1.2966135701008947,39.96878681208569
112,176.39999389648438,224.98500061035156,1.2754252176583294,44.01215031826809
113,178.50999450683594,226.8000030517578,1.2705171140603706,45.433089566672784
114,178.3699951171875,227.55499267578125,1.2757470365252837,44.46339390925346
115,178.1999969482422,227.2100067138672,1.275028117872863,44.547667073558394
116,176.97999572753906,227.5,1.2854560147590723,42.38665403874615
117,178.00999450683594,227.3000030517578,1.2768946130326915,44.16627896151568
118,178.5800018310547,227.9499969482422,1.2764586998038778,44.39046038748763
119,179.4600067138672,232.60000610351562,1.2961105394048902,41.09004538567542
120,180.75,232.36000061035156,1.2855325068345869,43.30841194361563
121,180.90499877929688,230.80999755859375,1.2758630171418353,45.09612441087592
122,182.0500030517578,230.62229919433594,1.2668074448137678,47.03982561328014
123,182.2519989013672,231.2949981689453,1.2690944382679703,46.67691175802714
124,182.80499267578125,230.8699951171875,1.262930468899464,47.94999779139801
125,183.97999572753906,230.8800048828125,1.2549190686183564,49.74199762813266
126,180.82000732421875,228.89999389648438,1.2658997048156069,46.87578337478204
127,179.0,228.1750030517578,1.2747206874399877,44.8095723841596
128,180.3206024169922,228.47500610351562,1.2670488177228145,46.534873209493135
129,177.30999755859375,226.0800018310547,1.2750550163215948,44.31275001523944
130,175.10499572753906,226.102294921875,1.2912384023222674,40.90881934753214
131,174.97000122070312,225.85000610351562,1.2907927331990678,40.95407772693199
132,174.08999633789062,225.58999633789062,1.2958240053038075,39.864493339095766
133,172.83999633789062,227.3000030517578,1.3150891452658997,36.2374601123359
134,171.42999267578125,227.8300018310547,1.3289973258176622,33.54504981020745
135,171.6699981689453,227.2353057861328,1.3236751220938683,34.50782337003762
136,169.69090270996094,227.1300048828125,1.3384925252653503,31.57794150022313
137,165.4600067138672,224.39999389648438,1.3562189338269708,27.819360648308685
138,164.58999633789062,224.84689331054688,1.3661030336798445,26.03819486845516
139,164.5800018310547,224.50999450683594,1.364138971983369,26.359765884495868
140,165.7100067138672,224.38999938964844,1.3541125478143543,28.212760457723174
141,166.10000610351562,225.14999389648438,1.3555086431253232,28.050877286861645
142,166.39999389648438,226.83999633789062,1.3632211818409399,26.820942487587597
143,165.38999938964844,226.4199981689453,1.3690065844641188,25.691991658548528
144,164.0500030517578,224.1199951171875,1.3661687957815982,25.936947904774012
145,164.69200134277344,225.1999969482422,1.3674009369740638,25.841528269806314
146,165.14999389648438,225.3300018310547,1.3643960651448221,26.41391048153086
147,170.5399932861328,226.80499267578125,1.3299226082133517,33.20513702434943
148,170.91000366210938,228.36000061035156,1.3361418039743382,32.21758485041307
149,170.875,227.72999572753906,1.3327285777763807,32.79390737457596
150,172.014892578125,229.14999389648438,1.3321520623129186,33.1220726409228
151,172.10000610351562,228.13999938964844,1.3256245862793612,34.262599055582434
152,173.8000030517578,228.1699981689453,1.312830806458594,36.83975165357908
153,173.02000427246094,227.74000549316406,1.3162640149663476,36.07352165741151
154,169.91000366210938,227.27000427246094,1.337590485398495,31.773959977989545
155,170.10000610351562,228.02999877929688,1.3405643186192922,31.305357245305697
156,169.3350067138672,227.52000427246094,1.3436087947066462,30.64213246229941
157,169.9490966796875,227.44000244140625,1.3382830911427264,31.663915689977227
158,172.10000610351562,228.9499969482422,1.330331137876498,33.452601496988684
159,173.02499389648438,229.47000122070312,1.3262245878649652,34.35117812310626
160,172.57000732421875,228.8699951171875,1.3262443379700055,34.25340716898723
161,168.10000610351562,226.3699951171875,1.3466388274714836,29.898118486786824
162,169.86000061035156,226.2899932861328,1.3322147207877868,32.67728522356146
163,169.6999969482422,225.50100708007812,1.3288215152346468,33.22088641967725
164,168.89999389648438,224.85000610351562,1.331261185487798,32.64498574774792
165,168.75,224.4250030517578,1.3299259440104167,32.83995497843967
166,167.36000061035156,224.9250030517578,1.3439591433524751,30.208222432151114
167,166.72999572753906,224.60000610351562,1.347088177645878,29.56703052951057
168,165.77000427246094,223.91000366210938,1.3507268980586442,28.78476971368867
169,165.3800048828125,223.3000030517578,1.350223705761692,28.796658988065825
170,165.46499633789062,223.27999877929688,1.3494092631129313,28.947007958730023
171,165.1699981689453,222.58079528808594,1.3475861097995387,29.193796001042596
172,168.02999877929688,224.27999877929688,1.3347616521373837,31.88075010737823
173,169.0800018310547,222.99000549316406,1.3188431693771594,34.781050344581395
174,167.63999938964844,222.82000732421875,1.3291577674509203,32.74263022648194
175,169.5500030517578,224.11000061035156,1.3217929612300772,34.381859068337754
176,166.32000732421875,222.5800018310547,1.3382635403398255,30.95826789065664
177,165.9250030517578,222.11000061035156,1.3386168240181842,30.822482180948963
178,165.24000549316406,220.88999938964844,1.3367828131595323,30.991956616779316
179,164.80709838867188,220.72500610351562,1.3392930781595953,30.493034385367235
180,167.95669555664062,222.38999938964844,1.3240913001568972,33.65833011997666
181,165.9199981689453,221.32000732421875,1.3338959122869762,31.604799872645383
182,165.33999633789062,220.3300018310547,1.332587436259439,31.70530225568295
183,164.86000061035156,218.99000549316406,1.3283392252966768,32.30916696495948
184,167.58999633789062,220.4499969482422,1.3154126246519906,35.035954861702244
185,164.7301025390625,217.87010192871094,1.322588273609842,33.229856092104804
186,163.9600067138672,216.94000244140625,1.323127552806194,32.97892028791561
187,162.3699951171875,217.3300018310547,1.3384862250824165,30.150445388953738
188,161.5800018310547,215.99000549316406,1.3367372388013683,30.278891267225315
189,159.00999450683594,207.52000427246094,1.3050752244604318,34.807474744843866
190,160.4250030517578,210.7899932861328,1.3139472605658968,33.70757284843993
191,160.36000061035156,210.36000061035156,1.3117984522929242,34.03787640135835
192,160.2449951171875,211.38999938964844,1.3191675611151443,32.83150275844242
193,163.6300048828125,213.8542022705078,1.3069375780051131,35.55862265126607
194,165.9499969482422,214.66000366210938,1.2935221910793964,38.31081029896797
195,168.0399932861328,217.3000030517578,1.29314455923446,38.87607362258752
196,167.8000030517578,217.88999938964844,1.298510103855245,37.9180231709911
197,170.1199951171875,218.7899932861328,1.2860921676809296,40.576018313810216
198,170.50999450683594,220.1300048828125,1.2910093951940584,39.83411805310494
199,170.0,220.42999267578125,1.2966470157398897,38.75199186730891
200,170.0,219.43499755859375,1.2907941032858457,39.74698698449641
201,170.17999267578125,218.05999755859375,1.2813492005140181,41.398027569775714
202,170.9499969482422,219.17999267578125,1.2821292576105834,41.4589273368668
203,170.25,215.75999450683594,1.2673127430651157,43.805395338832746
204,172.4499969482422,218.00999450683594,1.2641925100889841,44.92935732128337
205,170.1649932861328,216.75999450683594,1.2738224844069634,42.67502723942693
206,170.39999389648438,216.0399932861328,1.2678403815986878,43.755430380601986
207,168.5,213.8437042236328,1.2691021022174054,43.03784850398615
208,170.1999969482422,214.4600067138672,1.2600470655653682,45.02869739104529
209,172.02999877929688,216.11000061035156,1.2562343901868325,46.18523311758009
210,170.93710327148438,211.9600067138672,1.239988291934664,48.65913928262615
211,169.36619567871094,210.50999450683594,1.2429280451346685,47.699974285936555
212,167.27999877929688,209.66000366210938,1.2533477115738572,45.3505293168301
213,165.10000610351562,207.57000732421875,1.2572380354369883,44.097242648813115
214,166.4499969482422,208.4600067138672,1.2523881678332986,45.277617852367236
215,164.25,208.42999267578125,1.2689801684979072,41.93366990800258
216,163.6999969482422,208.97000122070312,1.276542486966412,40.55016501716742
217,167.9499969482422,208.22000122070312,1.2397737719809017,47.818055161002526
218,168.77000427246094,209.72999572753906,1.2426971050433384,47.56564127920138
219,169.82000732421875,209.1199951171875,1.2314214232598495,49.7859488406233
220,169.89999389648438,209.47999572753906,1.2329605841844218,49.54861733403863
221,169.80999755859375,209.08999633789062,1.2313173508276103,49.800596431047445
222,169.8000030517578,208.81500244140625,1.2297703102970854,50.06026253986159
223,169.16000366210938,208.47999572753906,1.2324426059009188,49.41375261517579
224,167.0500030517578,209.52499389648438,1.2542651306122177,45.13281275641953
225,166.7899932861328,208.05999755859375,1.2474369322724361,46.19905260285888
226,166.1300048828125,209.00999450683594,1.258111047756068,44.2368834407233
227,168.13999938964844,210.5500030517578,1.2522303069826248,45.77944510409993
228,167.64999389648438,209.94000244140625,1.2522517750345632,45.637962896964616
229,166.30999755859375,208.22000122070312,1.2519993041749868,45.30291731213541
230,165.36000061035156,207.3000030517578,1.2536284608527075,44.76598001152281
231,163.89999389648438,200.55999755859375,1.2236730019969557,49.26688824109912
232,162.9199981689453,198.57000732421875,1.218819110949811,49.75393624170295
233,163.75999450683594,199.22500610351562,1.2165670052901671,50.38717366278136
234,162.98500061035156,200.16000366210938,1.228088492269495,48.263629026675154
235,161.2458038330078,199.47999572753906,1.2371174380086691,46.2763678946011
236,160.93499755859375,199.83999633789062,1.2417435571472402,45.439708189509396
237,162.3300018310547,200.2100067138672,1.2333518416530063,47.20910595425779
238,157.63999938964844,192.86000061035156,1.2234204602706682,47.36642483720767
239,156.2196044921875,192.10000610351562,1.2296792501041218,45.948071602275526
240,153.97000122070312,190.58999633789062,1.237838506376939,44.00804207596003
241,153.1300048828125,192.2100067138672,1.2552079970281584,41.099795499608184
242,153.08999633789062,192.8300018310547,1.2595859066156905,40.41844242933468
243,151.39999389648438,192.3000030517578,1.2701453817972919,38.35661761900827
244,150.02999877929688,190.74000549316406,1.2713457778117698,37.815561607856445
245,149.17999267578125,187.97999572753906,1.260088516937277,39.27198398423341
246,149.13999938964844,189.9499969482422,1.2736354950087676,37.240648211646835
247,153.72999572753906,193.3800048828125,1.2579197961180362,40.84995601612983
248,155.5,194.27000427246094,1.2493247863180768,42.67447272107413
249,154.25,193.02499389648438,1.2513775941425243,42.00245658415802
250,153.23500061035156,192.27999877929688,1.2548046987530581,41.19082710892477
251,150.72999572753906,191.55999755859375,1.2708817288422098,38.06909970940615
252,156.19500732421875,197.6300048828125,1.2652773495671719,40.38035008446813
253,155.3730010986328,196.00999450683594,1.2615447543708462,40.73971427787581
254,156.1699981689453,197.6699981689453,1.2657360599768026,40.302002227355935
255,157.67799377441406,199.44500732421875,1.2648880325656584,40.8396871176899
256,157.0,199.43499755859375,1.2702866086534634,39.80991125041255
257,158.10000610351562,200.02999877929688,1.2652118346429897,40.90190272153598
258,157.2100067138672,199.85000610351562,1.2712295500836415,39.71697345618575
259,152.44000244140625,198.75,1.303791634852499,33.50159983416621
260,151.27999877929688,197.38499450683594,1.3047659710442083,33.087599107077246
261,152.61000061035156,199.0,1.3039774536669637,33.51231263177531
262,151.86000061035156,196.8800048828125,1.296457290211496,34.48209184122721
263,153.7100067138672,198.32000732421875,1.2902218376282655,35.87929799938312
264,154.07000732421875,198.6381072998047,1.2892717456798624,36.11330259555837
265,154.61000061035156,197.97500610351562,1.2804799516329648,37.60454894888796
266,155.36000061035156,198.64990234375,1.2786425177866152,38.079868616389184
267,154.5500030517578,198.50999450683594,1.2844386320740233,36.97754701714121
268,154.32000732421875,197.72999572753906,1.2812985118133002,37.40481947040255
269,155.25100708007812,198.8800048828125,1.2810223174927982,37.68261128751232
270,155.3699951171875,199.3699951171875,1.2831949628807873,37.375103630621915
271,153.64999389648438,197.5399932861328,1.2856492101081214,36.56727510784007
272,152.3300018310547,196.7899932861328,1.2918662832052452,35.29290727885073
273,148.36000061035156,202.34800720214844,1.363898667900315,23.64641528579177
274,147.28500366210938,203.4499969482422,1.3813354509260325,20.895787418850812
275,144.22000122070312,201.52499389648438,1.3973442808954504,18.12023771680337
276,142.81199645996094,200.85000610351562,1.4063944982368926,16.63587954447463
277,141.80999755859375,200.30990600585938,1.4125231609505835,15.639292874282669
278,141.3699951171875,201.4199981689453,1.4247719114793762,13.854403634466118
279,141.19000244140625,200.42999267578125,1.4195763808344684,14.568368542350848
280,142.10000610351562,202.9250030517578,1.4280435913840355,13.468959084048757
281,142.75999450683594,202.9199981689453,1.421406598325616,14.486136180754679
282,142.67999267578125,202.52999877929688,1.419470207287687,14.753443065433666
283,141.06869506835938,203.63999938964844,1.443552017624946,11.172322268211483
284,141.28500366210938,202.97999572753906,1.4366704920288396,12.16406137766908
285,143.24000549316406,205.50999450683594,1.4347248437982196,12.632294872680669
286,144.2100067138672,206.38999938964844,1.4311766852570436,13.239904435969075
287,150.72999572753906,212.64999389648438,1.4108007690842934,16.97910337151553
288,149.67999267578125,212.8000030517578,1.421699715824409,15.218787265171736
289,149.25,210.89999389648438,1.4130652857385888,16.45935053258732
290,146.9250030517578,210.11000061035156,1.430049319354687,13.683679184980244
291,144.99000549316406,207.86500549316406,1.4336505801633646,12.961121004402296
292,149.22230529785156,210.99000549316406,1.4139307462917328,16.326865753279446
293,150.47000122070312,211.8699951171875,1.4080547178731355,17.360369060563652
294,150.25,211.27000427246094,1.4061231565554804,17.62296136692488
295,149.63999938964844,209.9199981689453,1.4028334604729145,18.03745759610079
296,150.39939880371094,210.36500549316406,1.3987090850523636,18.75708132038842
297,151.35000610351562,211.27999877929688,1.3959695425105714,19.29995955191553
298,150.77000427246094,211.3699951171875,1.4019366526992632,18.32046010389841
299,151.81500244140625,212.1199951171875,1.3972268333563165,19.173091460532373
300,152.88999938964844,213.4499969482422,1.3961017581290802,19.491727750324866
301,153.79600524902344,214.1649932861328,1.3925263724461576,20.166201215040655
302,153.88999938964844,214.47500610351562,1.3936903434541341,20.00033980536558
303,154.4600067138672,215.6699981689453,1.3962837549817533,19.67952306239219
304,155.07000732421875,217.25999450683594,1.4010445878975875,19.02503659884128
305,154.71499633789062,217.30499267578125,1.4045502880741882,18.435586051368613
306,155.6300048828125,218.1999969482422,1.402043244248075,18.94385829101854
307,153.99000549316406,219.08999633789062,1.4227546497984669,15.538721052503016
308,153.0800018310547,215.0500030517578,1.404821011754989,18.18311342096136
309,156.08999633789062,217.47999572753906,1.3932987432247514,20.36931216379274
310,157.22999572753906,217.02999877929688,1.3803345714985844,22.567636355744963
311,153.58999633789062,215.74000549316406,1.4046488094090868,18.275249372382387
312,154.83949279785156,216.72000122070312,1.399642928975741,19.211507918051847
313,154.27000427246094,216.32000732421875,1.4022169011039205,18.738122132966634
314,155.58999633789062,217.1199951171875,1.3954624347806643,19.962502168987253
315,158.36000061035156,219.07000732421875,1.3833670527903417,22.260627266862866
316,159.66000366210938,218.47000122070312,1.3683452098814561,24.8543456240274
317,158.10000610351562,217.5399932861328,1.3759644837945104,23.39190821470005
318,157.77999877929688,217.63490295410156,1.3793567285960617,22.806228526853555
319,157.77000427246094,217.77000427246094,1.3803004270468484,22.65579942082395
320,157.8800048828125,217.98500061035156,1.3807004932141496,22.609502352115992
321,157.61000061035156,218.5,1.3863333491139476,21.680418683346016
322,155.22999572753906,215.86000061035156,1.390581759657011,20.67039210406197
323,155.92100524902344,216.5800018310547,1.3890367207750616,21.010137742036317
324,156.27659606933594,215.88999938964844,1.3814608509508586,22.245481807666817
325,153.52499389648438,214.72999572753906,1.3986647403635315,19.18557001514456
326,153.5,214.97000122070312,1.4004560340110952,18.907233352203672
327,152.75999450683594,215.2550048828125,1.4091058694898024,17.4873415700289
328,152.8300018310547,214.58999633789062,1.4041091000908859,18.259714832249994
329,154.106201171875,214.48399353027344,1.391793398962959,20.32292401753814
330,156.4499969482422,216.22500610351562,1.382071015156674,22.176406359577367
331,157.17999267578125,215.72500610351562,1.3724711550820372,23.79594329076998
332,157.7449951171875,215.64500427246094,1.3670481533329155,24.74244484984457
333,157.625,216.39999389648438,1.3728786290022799,23.803428168968264
334,157.97000122070312,217.4600067138672,1.3765905237289284,23.27251654124002
335,158.52000427246094,217.19000244140625,1.3701110054735082,24.386017159614266
336,157.3300018310547,218.29249572753906,1.3874816830037768,21.458510889015212
337,155.32000732421875,216.02999877929688,1.3908703875370712,20.638437628958894
338,156.931396484375,217.72000122070312,1.3873578270386486,21.419695781638563
339,156.60499572753906,217.5800018310547,1.3893554341625205,21.059120047540812
340,157.86000061035156,217.6199951171875,1.3785632476610874,22.943828868737068
341,156.58999633789062,217.25,1.3873810912621578,21.366118496488877
342,158.0,218.30999755859375,1.3817088453075554,22.468532460726674
343,156.6199951171875,218.72000122070312,1.3965011367613098,19.94212403999897
344,156.51010131835938,219.0399932861328,1.399526237866146,19.453596513804495
345,154.3300018310547,217.73500061035156,1.4108403941361087,17.415142375260285
346,154.9488983154297,218.86500549316406,1.412497977543669,17.234290267874126
347,155.50999450683594,218.86000061035156,1.4073693546476904,18.09980417085374
348,157.1083984375,219.97000122070312,1.4001161198789152,19.441149731218086
349,158.4499969482422,220.77000427246094,1.3933102462890903,20.69865061126036
350,158.3699951171875,225.32000732421875,1.422744296717891,16.025955054533096
351,158.24000549316406,226.14999389648438,1.4291581524638788,14.99661363774437
352,158.0050048828125,226.50999450683594,1.433562149976398,14.276211106920877
353,158.0749969482422,227.0,1.4360272300009953,13.89354692985348
354,159.3300018310547,227.67999267578125,1.4289838075643868,15.138256361401298
355,161.2100067138672,228.08999633789062,1.4148625199348153,17.61146806306733
356,161.19000244140625,228.19000244140625,1.4156585333160163,17.48078298300872
357,158.77999877929688,224.9199981689453,1.4165512022807267,17.054754522323957
358,155.6199951171875,224.61500549316406,1.4433556904048277,12.513498557223906
359,155.36000061035156,225.08999633789062,1.44882849802778,11.639774622248561
360,155.5749969482422,224.7550048828125,1.4446730470294376,12.304489021255629
361,153.3699951171875,223.4499969482422,1.4569342378703716,10.227859378938954
362,152.07510375976562,223.25,1.4680246436173405,8.441983476386477
363,152.8000030517578,223.9499969482422,1.4656413120121718,8.853707457685212
364,154.11000061035156,221.05499267578125,1.4343974550664753,13.75775177146526
365,153.82000732421875,223.30999755859375,1.4517617145076933,11.058007034190789
366,153.94000244140625,223.66000366210938,1.4529037294723992,10.892027987528033
367,153.67999267578125,224.08999633789062,1.458159858262444,10.063278820295475
368,153.74000549316406,224.6999969482422,1.461558403276064,9.545315139572901
369,154.125,224.97500610351562,1.4596918481979928,9.860741725837508
370,152.80999755859375,222.17999267578125,1.4539624123126378,10.63903951781638
371,146.89999389648438,224.8699951171875,1.5307692611318013,-1.1146698928350725
372,145.3699951171875,225.1750030517578,1.548978541756412,-3.7661164070898305
373,144.69500732421875,225.39999389648438,1.5577593039643005,-5.026282847816381
374,143.0500030517578,225.27670288085938,1.574810891820468,-7.425805275494858
375,145.1199951171875,226.42999267578125,1.5602949303638978,-5.404511333691792
376,145.43870544433594,225.60000610351562,1.5511689643707671,-4.085743843765178
377,147.00999450683594,226.36000061035156,1.53975926174071,-2.4359761168164678
378,151.47000122070312,227.24000549316406,1.500231093033784,3.5239798949012116
379,152.14999389648438,228.77000427246094,1.5035820798527615,3.036832306040745
380,152.6804962158203,228.85000610351562,1.4988817286788647,3.770420084040504
381,152.9600067138672,227.66000366210938,1.4883629293242568,5.389085753756897
382,152.85499572753906,227.7100067138672,1.4897125581669288,5.178035626050255
383,153.44000244140625,227.39999389648438,1.4820124496760292,6.385227147995986
384,153.80999755859375,227.74000549316406,1.480658013835588,6.612647910747691
385,148.1999969482422,227.00999450683594,1.5317813709950183,-1.2609570288346015
386,146.08560180664062,226.99000549316406,1.5538150419067909,-4.483649251308057
387,145.83839416503906,226.50999450683594,1.5531574919187898,-4.382761147491825
388,146.08999633789062,227.10479736328125,1.5545540629490606,-4.591701575090857
389,146.36000061035156,226.1199951171875,1.544957598894645,-3.1928150498755965
390,145.88999938964844,226.02000427246094,1.5492494702724502,-3.813628046092864
391,145.47000122070312,226.24000549316406,1.55523478101797,-4.677747366983644
392,139.24000549316406,221.61000061035156,1.591568456389004,-9.602196072091536
393,139.3699951171875,221.38999938964844,1.5885054685084508,-9.18284000686531
394,138.3300018310547,221.02000427246094,1.5977734500603655,-10.407800651875382
395,138.60000610351562,220.75999450683594,1.592784883010451,-9.733706607128843
396,138.1999969482422,218.96749877929688,1.5844247728985352,-8.554673404436974
397,139.5,219.2899932861328,1.5719712780367943,-6.883455657624031
398,139.25,219.0,1.5727109515260322,-6.976867674069743
399,139.61000061035156,215.75,1.5453763989454703,-3.1747631023085514
400,137.73190307617188,215.33670043945312,1.5634482326172632,-5.641753755218323
401,137.75999450683594,214.6699981689453,1.5582898281713633,-4.931969870816053
402,139.1699981689453,215.50999450683594,1.5485377404777843,-3.60955468587513
403,139.50999450683594,215.77000427246094,1.5466275734236967,-3.348138856281926
404,140.50010681152344,216.2801971435547,1.5393596635032307,-2.339874496313902
