,cmcsa,chtr,Ratio,Spread
573,38.880001068115234,453.2799987792969,11.658435862313372,-33.39020709354506
574,39.00410079956055,455.94000244140625,11.689540153340575,-34.67459805989105
575,39.095001220703125,455.0899963378906,11.64061854784886,-32.816984833316695
576,39.05500030517578,460.260009765625,11.784918862351892,-38.43039782848544
577,39.10499954223633,462.1531982421875,11.81826374254339,-39.76935798821009
578,39.165000915527344,461.55999755859375,11.785011790350906,-38.51105795346476
579,39.154998779296875,461.6199951171875,11.789554578182445,-38.68192654637218
580,39.2599983215332,461.1700134277344,11.74656222985097,-37.06805270608638
581,39.459999084472656,462.70001220703125,11.725798858142948,-36.38109593312154
582,39.59000015258789,463.1099853515625,11.697650506861397,-35.35004162594615
583,39.54999923706055,463.0199890136719,11.70720601632266,-35.70344485548989
584,39.96879959106445,466.5400085449219,11.67260496482919,-34.581173245184544
585,39.755001068115234,463.5,11.658910515581438,-33.91106477239944
586,39.71500015258789,464.20001220703125,11.688279250246541,-35.05447654686506
587,39.81999969482422,467.54998779296875,11.741586925570486,-37.24055998196994
588,39.78499984741211,464.9100036621094,11.685560021243793,-34.98853990138812
589,39.83000183105469,464.3900146484375,11.659301865418483,-33.96971580312507
590,40.11000061035156,468.7900085449219,11.687609110231149,-35.26599729738908
591,39.85770034790039,464.80999755859375,11.661736465011053,-34.08266798095812
592,39.775001525878906,464.04998779296875,11.666875424028401,-34.239352781651036
593,39.63999938964844,462.7900085449219,11.674823806020909,-34.475836502467615
594,39.38999938964844,459.5,11.665397489718039,-33.957011826645356
595,39.25,458.510009765625,11.681783688296179,-34.51887779338054
596,39.13600158691406,457.2900085449219,11.68463792933375,-34.56251882646424
597,38.85499954223633,454.739990234375,11.703512947929946,-35.127333849497205
598,38.97999954223633,457.8800048828125,11.746536948690364,-36.88175656338487
599,39.005001068115234,458.94000244140625,11.766183562973115,-37.6646188211046
600,39.06999969482422,457.6600036621094,11.71384712661612,-35.66412745840947
601,39.31999969482422,461.1499938964844,11.728128114842956,-36.38293382368485
602,39.37990188598633,462.44000244140625,11.743046079197304,-37.00894242511808
603,39.33000183105469,464.5299987792969,11.811085104311063,-39.65206767218368
604,38.880001068115234,461.44000244140625,11.868312493947553,-41.55021075565443
605,39.2599983215332,468.9100036621094,11.943709213174445,-44.80804294046138
606,39.58000183105469,470.9200134277344,11.89792803542136,-43.27089845152156
607,39.42499923706055,470.05999755859375,11.922891735067552,-44.1290453349616
608,39.374900817871094,471.114990234375,11.964855287217636,-45.73936573524364
609,39.27170181274414,469.6600036621094,11.959247549330776,-45.42831283623778
610,39.2400016784668,468.5299987792969,11.940111588639551,-44.64969555645595
611,39.66999816894531,476.17999267578125,12.003529484620625,-47.533292100206296
612,39.7599983215332,476.3900146484375,11.981640713260152,-46.74568618859027
613,39.71500015258789,475.864990234375,11.981996434749275,-46.71945457420881
614,39.790000915527344,475.0199890136719,11.938174870167035,-45.043089735793814
615,40.084999084472656,478.8299865722656,11.94536603489023,-45.58311062560685
616,40.20500183105469,480.3699951171875,11.948015750272784,-45.79292046822562
617,40.290000915527344,480.6199951171875,11.92901425157232,-45.10072810111015
618,39.310001373291016,472.95001220703125,12.031289638376222,-48.293780883635264
619,38.97999954223633,469.1549987792969,12.035787693402854,-48.156750459869244
620,39.27000045776367,474.3699951171875,12.079704343965819,-50.157163361225884
621,39.375,475.5199890136719,12.076698133680555,-50.143265106877635
622,39.525001525878906,476.7799987792969,12.062744601467662,-49.74054763707878
623,39.775001525878906,479.739990234375,12.061344357768046,-49.929355223057286
624,39.81999969482422,481.20001220703125,12.084380107857644,-50.89058439603244
625,39.93000030517578,477.5299987792969,11.959178440512026,-46.00124330030863
626,39.685001373291016,471.5950012207031,11.883456845187315,-42.78199409365769
627,39.755001068115234,473.4700012207031,11.909696604195064,-43.88106599310257
628,39.74489974975586,472.739990234375,11.894356086211511,-43.263025448750994
629,39.869998931884766,471.0,11.813393845449358,-40.13634387216328
630,40.005001068115234,474.1440124511719,11.852118479983591,-41.7838933544717
631,39.84000015258789,471.7200012207031,11.840361431074482,-41.188873625987156
632,39.470001220703125,464.7300109863281,11.774258845033026,-38.30022367810474
633,39.59000015258789,465.2799987792969,11.75246266698695,-37.52005505368052
634,39.63059997558594,464.5299987792969,11.721498010766082,-36.32001675535858
635,39.52000045776367,460.0799865722656,11.641699930240849,-33.095970947204336
636,39.82500076293945,459.56500244140625,11.539610637473498,-29.20013911325063
637,40.01100158691406,463.6050109863281,11.586938406909416,-31.178377726021807
638,39.915000915527344,465.6700134277344,11.666541469289657,-34.30752221530648
639,39.875999450683594,465.3399963378906,11.669676064505847,-34.40982604644776
640,40.16999816894531,466.9599914550781,11.624595786416448,-32.77092314130388
641,39.959999084472656,466.07000732421875,11.66341386392375,-34.208723312109754
642,39.8650016784668,464.79998779296875,11.659349510175284,-33.99172489737876
643,40.005001068115234,465.385009765625,11.633170787153057,-33.024890668924826
644,40.025001525878906,465.2149963378906,11.623110021297494,-32.63317745747324
645,39.95000076293945,463.44000244140625,11.600500465354862,-31.689547178700792
646,39.310001373291016,456.30999755859375,11.607987321736175,-31.653766235197764
647,39.26499938964844,454.1499938964844,11.566280426740907,-29.992597657679568
648,39.279998779296875,454.19000244140625,11.562882295220286,-29.866341936041096
649,39.32500076293945,453.75,11.53846131460528,-28.927504410043667
650,39.28499984741211,453.5199890136719,11.544355117098146,-29.14089299114991
651,39.1150016784668,451.42498779296875,11.540968130431725,-28.930276504677664
652,39.18000030517578,453.3900146484375,11.571975781443358,-30.17481077674816
653,39.959999084472656,473.56500244140625,11.850976308591068,-41.703718429297254
654,40.23500061035156,474.80999755859375,11.80091935767079,-39.900394376511116
655,40.150001525878906,472.44500732421875,11.766998489893,-38.47759650925158
656,40.1349983215332,472.92999267578125,11.783481062762252,-39.12888841228457
657,40.185001373291016,472.3999938964844,11.755629656652577,-38.04461903123965
658,39.775001525878906,467.3900146484375,11.750848440429056,-37.579379637119786
659,39.75,468.0899963378906,11.775848964475236,-38.55649662744693
660,39.1150016784668,460.0350036621094,11.761088685197814,-37.54029237381829
661,39.29999923706055,462.7300109863281,11.774300762580323,-38.18465069724576
662,39.80500030517578,466.8550109863281,11.728551875569856,-36.71184744188966
663,40.04499816894531,469.7099914550781,11.729554574417131,-36.90651507585372
664,39.9900016784668,468.6700134277344,11.71967976385699,-36.47615859759455
665,40.0,467.4949951171875,11.687374877929688,-35.190311537644135
666,39.849998474121094,465.6400146484375,11.68481888276176,-34.99805830431799
667,39.35499954223633,460.3500061035156,11.697370383893961,-35.19498198043854
668,39.355499267578125,463.1400146484375,11.76811432373269,-37.97945120213578
669,39.279998779296875,463.239990234375,11.793279140286856,-38.916329729009846
670,39.255001068115234,463.57000732421875,11.80919614598488,-39.52343983481748
671,39.525001525878906,468.6700134277344,11.857558389235576,-41.63056228551628
672,39.60499954223633,468.4200134277344,11.827295009262476,-40.493805435557675
673,39.59000015258789,468.9200134277344,11.844405446335477,-41.16006970211802
674,40.23500061035156,476.875,11.8522428921577,-41.965396817917366
675,40.619998931884766,477.1000061035156,11.74544605241274,-37.92279836838
676,40.744998931884766,475.45001220703125,11.668917036956174,-34.88721253734579
677,40.83000183105469,476.1300048828125,11.661278068341284,-34.62497056110149
678,40.7599983215332,474.82000732421875,11.649166508266878,-34.09094338797294
679,40.83000183105469,473.885009765625,11.60629411006284,-32.37997544391399
680,40.900001525878906,476.6099853515625,11.65305544181934,-34.32902292929643
681,40.994998931884766,477.05999755859375,11.637029149610486,-33.72601401980867
682,41.029998779296875,480.7900085449219,11.718011768197305,-37.06806095585924
683,40.88999938964844,480.010009765625,11.739056417964695,-37.83991837767255
684,40.78499984741211,478.6549987792969,11.73605493613036,-37.648799542177045
685,40.64500045776367,477.4700012207031,11.747324291873658,-38.01565818469348
