,pg,cost,Ratio,Spread
910,144.8699951171875,524.27001953125,3.6188999599755642,-25.342830330250152
911,144.41000366210938,526.4140014648438,3.645273790703223,-29.08201801575673
912,144.07179260253906,527.2050170898438,3.6593215616070047,-31.04591679245671
913,143.83999633789062,525.989990234375,3.6567714378884313,-30.63473690100666
914,144.11000061035156,522.760009765625,3.62750681806655,-26.468407802916218
915,144.02000427246094,519.6900024414062,3.608457068632234,-23.710499049810736
916,143.3000030517578,516.1500244140625,3.6018842527703008,-22.66741542337452
917,144.57000732421875,522.5648193359375,3.6146143242838176,-24.677958705315362
918,144.82000732421875,524.6234130859375,3.6225893284995223,-25.86957670266692
919,144.1300048828125,522.280029296875,3.6236731534250914,-25.91905445747416
920,143.8800048828125,519.5900268554688,3.6112733473887833,-24.096027768716354
921,144.125,518.2000122070312,3.595490110716609,-21.856393815803543
922,144.1199951171875,518.9400024414062,3.6007495144545585,-22.61374049835173
923,143.99000549316406,520.0999755859375,3.6120560854526067,-24.22450505137978
924,142.30999755859375,518.4099731445312,3.642821882075324,-28.36060718409125
925,142.5,522.8150024414062,3.6688772101151317,-32.106726442393395
926,141.85000610351562,524.2100219726562,3.695523436143611,-35.75586176412908
927,141.3800048828125,523.0700073242188,3.6997452911236115,-36.24576576395067
928,141.71690368652344,524.4000244140625,3.700335039594365,-36.407450478139836
929,141.9250030517578,525.4500122070312,3.7023075632093376,-36.73576985590968
930,141.5800018310547,524.25,3.7028534624938043,-36.73218842081327
931,140.30029296875,522.4199829101562,3.7235844049628484,-39.34007754723946
932,139.22000122070312,523.530029296875,3.7604512620778654,-44.19647093932953
933,139.85000610351562,526.89501953125,3.7675723742281955,-45.37666534391032
934,139.1649932861328,525.030029296875,3.7727162334379387,-45.887233121232455
935,139.44500732421875,527.719970703125,3.784430728854577,-47.60611300179575
936,140.22999572753906,529.3099975585938,3.774584708588458,-46.47387621010877
937,140.76499938964844,529.3300170898438,3.7603809141832,-44.638554930851015
938,142.24000549316406,535.4299926757812,3.764271456678997,-45.623352409762575
939,142.08999633789062,531.0399780273438,3.7373495088600635,-41.75355496251446
940,142.92999267578125,531.969970703125,3.7218918209128584,-39.77052180923705
941,142.468994140625,528.9500122070312,3.712737746185865,-38.34926152109098
942,142.10499572753906,526.760009765625,3.706836674310826,-37.42157027227678
943,142.44000244140625,528.4600219726562,3.710053446468047,-37.959811687718926
944,143.13999938964844,529.7899780273438,3.70120148306817,-36.86224621819089
945,143.89999389648438,528.9439697265625,3.675774789171031,-33.38065067911863
946,143.94500732421875,530.0499877929688,3.6823089431583766,-34.33056654396769
947,143.69000244140625,528.8599853515625,3.680562157184321,-34.02489630338302
948,143.6999969482422,529.0399780273438,3.681558728340775,-34.17022899881853
949,143.0500030517578,527.5999755859375,3.688220652431886,-34.984342347897964
950,143.22999572753906,526.4500122070312,3.6755569916267885,-33.21018182676512
951,143.97999572753906,529.239990234375,3.675788345180144,-33.39923259616354
952,142.88999938964844,517.219970703125,3.619707277713059,-25.159214646620583
953,142.02999877929688,509.8599853515625,3.5898048984978423,-20.781628000808738
954,143.1781005859375,510.4800109863281,3.5653497909055645,-17.420147923857215
955,143.82000732421875,514.0,3.5739116522311867,-18.714066627323135
956,143.7949981689453,510.2300109863281,3.5483154315761167,-15.030806938516449
957,144.17999267578125,512.1400146484375,3.5520879502337817,-15.605686991307394
958,144.25999450683594,511.9100036621094,3.5485236597444336,-15.098237414211738
959,144.08999633789062,515.5,3.577625186353354,-19.27777091398322
960,144.14500427246094,514.5399780273438,3.5695997972622573,-18.126986759424042
961,144.3300018310547,516.735107421875,3.580233498692383,-19.68056256355557
962,144.11500549316406,517.0900268554688,3.5880373808818704,-20.781068444586836
963,144.5850067138672,518.9299926757812,3.589099620147616,-20.991115616640244
964,146.19000244140625,524.9500122070312,3.5908749123759955,-21.44516563236745
965,145.57000732421875,522.2100219726562,3.587346264327454,-20.855258331440396
966,146.08999633789062,524.7891845703125,3.5922321700695434,-21.631149463108287
967,146.2449951171875,530.8150024414062,3.629628501242447,-27.11944660084005
968,147.00010681152344,533.0750122070312,3.6263579923143507,-26.7608022483429
969,147.7899932861328,537.0,3.6335342336766105,-27.946540357986535
970,148.33999633789062,537.7050170898438,3.624814819767508,-26.74420020880366
971,148.1300048828125,536.0449829101562,3.6187468118577875,-25.812396028380547
972,147.88999938964844,536.3499755859375,3.626681843258425,-26.949704476464447
973,139.99000549316406,538.3699951171875,3.8457745124060088,-56.3661366250047
974,139.4976043701172,535.1699829101562,3.8364098460804748,-54.87372375500742
975,140.4949951171875,536.8400268554688,3.8210615716786784,-53.08491332581646
976,139.7899932861328,536.77001953125,3.8398314994732723,-55.459783973986376
977,140.13999938964844,538.8900146484375,3.845369038072388,-56.365991871065845
978,139.40499877929688,540.9299926757812,3.8802768725113688,-60.954880727836
979,138.92999267578125,541.1699829101562,3.8952710821275014,-62.84214605864328
980,140.7899932861328,547.2750244140625,3.887172743177953,-62.49688584620516
981,141.97000122070312,549.5599975585938,3.8709586027562337,-60.68970592191552
982,142.8800048828125,550.1199951171875,3.8502237984131202,-58.09389904102882
983,143.7899932861328,547.0565795898438,3.8045525080541345,-51.874731990205206
984,142.88999938964844,546.3699951171875,3.8237105287353574,-54.30923906068308
985,142.88999938964844,546.97998046875,3.827979444363939,-54.91922441224558
986,142.9499969482422,546.8699951171875,3.825603405330553,-54.60117334660755
987,142.3000030517578,542.9777221679688,3.8157253023422295,-52.963016187874544
988,142.49000549316406,545.969970703125,3.8316369545604223,-55.29635468445788
989,142.69000244140625,550.239990234375,3.856191609922522,-58.87280419678923
990,142.90029907226562,546.5750122070312,3.824869617177111,-54.478537850170554
991,142.85000610351562,545.1199951171875,3.816030604312111,-53.197931898066614
992,142.47999572753906,544.5017700195312,3.8216015324759582,-53.862866897210395
993,142.02000427246094,543.4600219726562,3.8266441742252395,-54.416324602248224
994,142.30999755859375,545.1099853515625,3.8304405502299486,-55.0606193911225
995,143.3300018310547,545.3599853515625,3.804925545137346,-51.773343503836784
996,144.4199981689453,545.239990234375,3.775377351802364,-47.873346804942244
997,144.55999755859375,545.3499755859375,3.772481909214848,-47.497827851661626
998,144.74000549316406,547.3599853515625,3.7816772459457577,-48.88358755905951
999,144.72000122070312,546.4000244140625,3.7755667482394717,-47.99299949825151
1000,144.8699951171875,547.02001953125,3.775937309093973,-48.09283033025015
1001,145.5500030517578,544.8049926757812,3.7430778512731995,-43.519601911257396
1002,144.58999633789062,542.27001953125,3.7503979062564308,-44.31383893993639
1003,144.3249969482422,543.6400146484375,3.7667765539146183,-46.6028262382912
1004,144.58819580078125,543.0,3.7554932959269003,-45.05006349674865
1005,144.97999572753906,542.5999755859375,3.742585126058672,-43.29131493713233
1006,144.97000122070312,542.8300170898438,3.7444299684004028,-43.556016421384314
1007,144.66000366210938,543.27001953125,3.7554956849040098,-45.07106032951454
1008,142.94000244140625,538.1099853515625,3.764586373028388,-45.87582356132829
1009,143.64999389648438,533.3499755859375,3.712843705167679,-38.653632291142074
1010,143.44000244140625,536.45751953125,3.7399436029038506,-42.48940623571896
1011,143.83999633789062,537.4299926757812,3.736304271124417,-42.07473934241291
1012,143.6699981689453,536.6251831054688,3.7351234770284965,-41.85946693398127
1013,144.3300018310547,539.6199951171875,3.738792962455852,-42.56545025886807
1014,144.69000244140625,540.5800170898438,3.736125564782939,-42.27702503107055
1015,146.11000061035156,545.14501953125,3.731058909410666,-41.91761154735373
1016,145.7100067138672,544.2899780273438,3.735433072185452,-42.44971008128478
1017,145.02000427246094,540.1699829101562,3.7247963522004506,-40.72257650796702
1018,145.1300048828125,540.4600219726562,3.7239716377675256,-40.631144122661695
1019,145.38999938964844,539.97998046875,3.71401047345486,-39.249466885761265
1020,145.24630737304688,540.8200073242188,3.7234682044975544,-40.587803718200874
1021,145.27000427246094,541.9000244140625,3.73029537052744,-41.58564225922483
1022,145.1300048828125,539.1500244140625,3.7149452647604306,-39.321146564067945
1023,145.6300048828125,537.9600219726562,3.6940191164969685,-36.39719261736481
1024,145.4499969482422,537.260009765625,3.69377807520207,-36.321430468560735
1025,145.39599609375,535.3200073242188,3.681807076578982,-34.56869775302256
1026,144.82000732421875,535.0399780273438,3.6945169932874817,-36.28614164407317
1027,145.02999877929688,537.5499877929688,3.7064744695406033,-38.06792141043378
1028,144.9600067138672,535.719970703125,3.695639803332576,-36.4806300150113
