,de,lmt,Ratio,Spread
0,415.3500061035156,433.6300048828125,1.0440110714112787,54.693646652728034
1,413.67999267578125,433.0400085449219,1.046799497708157,53.320221675677374
2,410.0199890136719,431.6700134277344,1.0528023632851242,50.38718001267699
3,410.22760009765625,433.1449890136719,1.0558650585932299,49.15629110337534
4,412.1099853515625,433.55999755859375,1.052049241633232,50.95438771621548
5,412.0299987792969,436.07501220703125,1.058357433922218,48.34533350001925
6,412.94000244140625,437.4100036621094,1.0592580061898345,48.08022600945753
7,419.4700012207031,444.54998779296875,1.059789702479987,48.61750876573086
8,417.5249938964844,443.9800109863281,1.0633615172183026,46.90075615171713
9,417.55999755859375,441.875,1.0582311585965423,49.046920661211686
10,415.3713073730469,441.2250061035156,1.0622423799418803,47.12368916277484
11,415.04998779296875,444.3399963378906,1.070569833529382,43.630926090196226
12,413.8550109863281,443.25,1.0710272637357119,43.31599783643151
13,415.5199890136719,445.8699951171875,1.073041025476435,42.65350395456676
14,418.4200134277344,442.7250061035156,1.058087548147309,49.20802827727215
15,416.17999267578125,447.69000244140625,1.0757124569180634,41.60945761162162
16,417.8500061035156,445.6099853515625,1.066435273046687,45.65289601640666
17,418.4100036621094,446.2099914550781,1.0664419768878635,45.71127452501338
18,418.25,444.2049865722656,1.0620561543867677,47.528164393038026
19,418.07000732421875,443.5199890136719,1.060874928226354,48.00154601472178
20,415.4800109863281,441.29998779296875,1.0621449314621547,47.176509434541344
21,416.5,444.0799865722656,1.0662184551554996,45.59570351033801
22,417.4649963378906,442.3999938964844,1.0597295528423458,48.41023459592424
23,417.5199890136719,440.09619140625,1.0540721474100223,50.77869153144712
24,414.7300109863281,442.1050109863281,1.0660067978560213,45.48971729145342
25,416.2890930175781,443.29998779296875,1.0648849446897473,46.12774065179411
26,416.45001220703125,445.4849853515625,1.0697201880020524,44.131934486100704
27,416.7799987792969,446.0199890136719,1.0701568940928445,43.98489337499291
28,412.9100036621094,440.6700134277344,1.0672301700598696,44.78494692101424
29,415.4299011230469,442.0450134277344,1.064066433910361,46.37257003775363
30,416.3100891113281,443.1400146484375,1.0644469741158125,46.312398734371186
31,416.29998779296875,444.3699951171875,1.067427355626487,45.07054222711366
32,417.7699890136719,444.7449951171875,1.0645690375395367,46.423810803752474
33,417.2699890136719,444.70001220703125,1.0657368704090067,45.88094774742302
34,417.4599914550781,444.0199890136719,1.0636228575246636,46.7843552783886
35,415.92999267578125,450.510009765625,1.0831390322861352,38.49552730416002
36,412.5400085449219,452.4945068359375,1.0968499962753673,32.525453238294915
37,415.2950134277344,448.1347961425781,1.0790757934794182,40.1242009476739
38,416.7200012207031,448.8399963378906,1.077078122055812,41.09434740513751
39,414.6000061035156,445.0899963378906,1.0735407375434587,42.35188624792136
40,414.4200134277344,447.885009765625,1.0807514001582508,39.34525688327699
41,413.8500061035156,447.0199890136719,1.0801497702572451,39.5401246224115
42,411.20001220703125,454.25,1.1046935469722066,29.194537189563164
43,409.69000244140625,455.1700134277344,1.1110107903910413,26.499217461675414
44,408.6199951171875,454.8599853515625,1.1131613498774426,25.551246558542914
45,407.8399963378906,455.7900085449219,1.1175706469144464,23.704185092636635
46,407.9599914550781,453.8699951171875,1.1125355540340154,25.7652758116443
47,408.9700012207031,454.0799865722656,1.1103014529596722,26.742744690233906
48,411.3500061035156,454.5799865722656,1.1050929374676397,29.04089723138918
49,403.0899963378906,455.2120056152344,1.1293061344882704,18.697651340709797
50,407.3999938964844,458.6864013671875,1.1258871090796687,20.290484949521954
51,411.4700012207031,458.3900146484375,1.1140302167558689,25.371946446490597
52,408.260009765625,461.57501220703125,1.130590802836686,18.412987829254234
53,408.32501220703125,462.3900146484375,1.1324067858326394,17.674408233832764
54,410.1499938964844,463.1648864746094,1.1292573287018142,19.045152657771553
55,409.489990234375,465.6000061035156,1.1370241451739165,15.83407204759169
56,412.8349914550781,463.25,1.1221190296084862,22.116769102067565
57,415.1199951171875,465.93499755859375,1.12241039467892,22.118231915826016
58,416.9849853515625,464.43499755859375,1.1137930953725488,25.810885889451242
59,416.1199951171875,463.7300109863281,1.1144141507925682,25.4989104210631
60,417.0625,460.0799865722656,1.1031439809914956,30.257030222634455
61,419.489990234375,462.8550109863281,1.1033755793022009,30.335986494493568
62,418.4700012207031,461.489990234375,1.1028030417668648,30.50181439135315
63,422.3299865722656,469.7749938964844,1.1123410812225154,26.75496436846373
64,419.1000061035156,470.17999267578125,1.1218801857035743,22.552503608402162
65,420.6400146484375,467.07501220703125,1.110391298834,27.468059700123945
66,419.20001220703125,464.6600036621094,1.1084446329467823,28.190068991225303
67,419.8500061035156,465.20001220703125,1.1080147801458753,28.414253026880772
68,420.5050048828125,464.0899963378906,1.1036491621954048,30.294345676946875
69,418.7099914550781,464.5899963378906,1.1095746598340603,27.683962870384164
70,421.6400146484375,466.80999755859375,1.107129260366379,28.90876628153285
71,422.9949951171875,470.4100036621094,1.112093545059052,26.90179978446048
72,421.0350036621094,469.3699951171875,1.1148004109745424,25.637462186954053
73,420.7799987792969,468.32501220703125,1.112992569907469,26.382637913519318
74,418.6099853515625,467.9100036621094,1.1177707652366273,24.24637917701415
75,418.2200012207031,466.1099853515625,1.1145090717590689,25.5878962909228
76,419.6499938964844,467.5799865722656,1.114214210348837,25.799125923343922
77,424.2699890136719,467.95001220703125,1.1029533653674284,30.860791278223076
78,423.92999267578125,468.30999755859375,1.1046871078941425,30.101074974962728
79,424.79998779296875,468.5899963378906,1.1030838272205024,30.843922436667754
80,424.9410095214844,469.6600036621094,1.1052357695271209,29.939713221038517
81,425.510009765625,468.9800109863281,1.102159761751896,31.2886748937147
82,426.8299865722656,468.4200134277344,1.0974393275164775,33.40055853558522
83,427.2799987792969,469.19000244140625,1.0980855733520005,33.15964524345867
84,430.5400085449219,468.5400085449219,1.088261251558077,37.64240632279643
85,432.45001220703125,468.82000732421875,1.0841021946827365,39.60798344098748
86,432.9861145019531,470.0799865722656,1.0856698883126543,38.97829533632773
87,434.2799987792969,469.7349853515625,1.0816408461635922,40.84450586410247
88,439.2650146484375,468.6788024902344,1.0669613715204203,47.76153166851384
89,436.989990234375,468.2950134277344,1.0716378495914043,45.47059288008745
90,436.760009765625,467.1300048828125,1.0695347431956619,46.365215243159014
91,438.45001220703125,460.4100036621094,1.0500855076831628,55.07213870092551
92,438.7650146484375,465.6300048828125,1.061228651641473,50.22248330945001
93,437.2699890136719,467.07000732421875,1.0681501567893221,47.02479128966422
94,437.7300109863281,467.8999938964844,1.068923725019847,46.73564883964025
95,440.1000061035156,468.4750061035156,1.064473982291484,48.94702077306795
96,438.385009765625,466.7749938964844,1.064760389836408,48.63072562056573
97,438.4800109863281,467.5199890136719,1.0662287385963627,47.9974226721813
98,438.9150085449219,466.75,1.0634177253299126,49.2788348063541
