,mu,asml,Ratio,Spread
0,82.46266174316406,740.355224609375,8.97806605994923,-50.03317837689865
1,81.49893951416016,743.3271484375,9.120697187824751,-61.17177251618038
2,90.09294891357422,773.1043701171875,8.581186202028121,-18.12257253229522
3,89.75514221191406,782.0692138671875,8.713363876363799,-29.95002116815446
4,93.80873107910156,791.2412719726562,8.434622906320568,-4.77159646955651
5,93.81866455078125,801.1341552734375,8.53917670976661,-14.580302622803213
6,92.33831787109375,794.5586547851562,8.604863864797462,-20.54939529153459
7,95.54739379882812,791.8040161132812,8.287028924937486,9.39924629585251
8,93.28216552734375,790.0663452148438,8.469639836815881,-8.058834357321569
9,92.64563751220703,786.0382080078125,8.484352087320287,-9.42469376776948
10,95.23155212402344,787.3710327148438,8.267963874928999,11.155758454937729
11,95.81835174560547,769.30322265625,8.028767022613,34.19616217584128
12,93.88886260986328,736.2085571289062,7.841276767704347,50.940160294743194
13,95.13208770751953,753.4371948242188,7.919906027297925,44.24672578303712
14,93.93858337402344,746.5061645507812,7.946747095158031,41.06389117585043
15,93.38162231445312,717.9432373046875,7.6882711984493755,64.90707946317328
16,93.68994140625,719.9080200195312,7.683941405171021,65.55502093125399
17,94.59501647949219,732.7529907226562,7.746211354395335,60.379739177458944
18,95.10225677490234,720.8163452148438,7.579382126766402,76.61478534106011
19,96.83283233642578,735.0830688476562,7.591258575332808,77.01311729601237
20,92.36714935302734,706.1547241210938,7.645085174407296,68.09885598737681
21,89.51268768310547,689.9530639648438,7.7078800986004214,60.11154688203756
22,84.60938262939453,697.4961547851562,8.243721122990866,11.017400577537916
23,81.48638153076172,685.9149169921875,8.417540503172907,-3.865958570746482
24,82.5008544921875,678.6976318359375,8.22655275528337,11.948063244893849
25,80.2829360961914,640.340576171875,7.976048302526551,31.510275569220273
26,81.52616119384766,644.9711303710938,7.911216730020231,37.414924553607946
27,78.29376983642578,626.6070556640625,8.003281193039918,28.387419261512907
28,78.84078216552734,636.7862548828125,8.076863742242825,22.843652549625137
29,81.82453918457031,668.6073608398438,8.171232829453237,16.30717646806075
30,81.00897216796875,672.8330078125,8.305660346083748,5.170340004504357
31,84.05241394042969,678.0361938476562,8.066825948963222,25.757557904080006
32,81.52616119384766,637.734130859375,7.822447684529287,44.651924065326696
33,80.7304916381836,644.52685546875,7.9836854996173985,31.116622868868905
34,80.43212127685547,641.7821655273438,7.979177414931838,31.332895079259362
35,83.6645278930664,645.1784057617188,7.711492815525552,55.32836414838478
36,87.64286041259766,671.7371826171875,7.664482645304362,62.48234092395576
37,90.52716827392578,648.5451049804688,7.164093579267153,110.11630717798978
38,89.27398681640625,620.2685546875,6.947920405561082,127.77328318325642
39,89.37344360351562,619.9427490234375,6.936543161228838,128.94189475765754
40,95.4802017211914,648.0811157226562,6.787596842485698,152.55275487515868
41,95.53986358642578,655.4365844726562,6.860346664403026,145.7028662278626
42,93.22248840332031,642.177001953125,6.888649004677851,139.32479949731928
43,90.30835723876953,639.6099853515625,7.0825115737680235,117.19720208240149
44,90.07959747314453,632.14599609375,7.017637887227592,122.72266016381089
45,86.83724975585938,623.71435546875,7.182566896375764,103.6783496855888
46,88.3490219116211,648.5056762695312,7.340270013608711,91.69792440026488
47,89.61214447021484,658.6552124023438,7.3500664033463305,92.25220435487604
48,88.37886047363281,658.052978515625,7.4458187737321,82.40347685771003
49,85.79293823242188,626.1627807617188,7.298535213532138,92.38033302969082
50,92.79481506347656,647.0543212890625,6.972957711553637,130.82333716430136
51,88.69712829589844,622.7861938476562,7.021492192734895,120.36729216051192
52,81.46649169921875,586.7789916992188,7.202703583525567,95.10141847059204
53,75.29010772705078,567.052490234375,7.531566992706536,62.48867725972919
54,76.74221801757812,565.7689819335938,7.372330335878512,76.07750097326375
55,79.00987243652344,613.4561767578125,7.764297774947852,47.60661709613744
56,75.31000518798828,592.4559936523438,7.8668962002254474,37.253786745577784
57,72.42571258544922,578.4164428710938,7.986341068976949,26.85157821388653
58,69.02423095703125,570.2217407226562,8.26118209238186,6.221813941685543
59,72.71414184570312,589.1287841796875,8.1019835925424,18.583412836586906
60,79.23861694335938,642.37451171875,8.106836495870773,20.626684007229034
61,80.08401489257812,645.8004150390625,8.064036448538655,24.36476022916857
62,78.98002624511719,671.2335815429688,8.498776379989703,-10.423707044744827
63,77.92576599121094,674.2448120117188,8.652398900868876,-22.368835328332732
64,78.69159698486328,680.0009765625,8.641341675824695,-21.635277995570203
65,75.24038696289062,656.9175415039062,8.73091657314183,-27.797712312784295
66,77.7865219116211,681.778076171875,8.764732750829154,-31.08206655427527
67,77.67710876464844,678.6383666992188,8.73665842475426,-28.869534096053297
68,79.4275894165039,686.013671875,8.6369695582434,-21.411106128065438
69,81.6057357788086,700.14208984375,8.57956959963546,-17.081712608153037
70,78.73138427734375,675.8739624023438,8.584555810951715,-17.171102679966378
71,77.46825408935547,659.4549560546875,8.512583171088917,-11.455977071920909
72,75.76750946044922,659.2575073242188,8.701058171489091,-25.670793877864906
73,77.24944305419922,672.1912841796875,8.7015680321225,-26.046529921415452
74,74.20601654052734,638.2573852539062,8.601154124818494,-17.902905625991973
75,73.38050842285156,620.5352172851562,8.45640389555974,-7.176168947863669
76,72.88321685791016,617.3659057617188,8.470618235269548,-8.220951628306164
77,71.84744262695312,603.17822265625,8.395263639209496,-2.8105140884614848
78,71.73788452148438,590.155517578125,8.226553117849226,9.283785583675314
79,71.66816711425781,586.4630126953125,8.183033504405618,12.385498781256576
80,72.08645629882812,604.9850463867188,8.392492535335707,-2.591914103136599
81,69.8455810546875,590.283935546875,8.451271027220693,-6.88018503385187
82,70.8614501953125,597.8961181640625,8.437537144894806,-5.8837996414195395
83,72.43504333496094,609.3192749023438,8.411940503502873,-3.9721841926055212
84,72.90313720703125,625.8666381835938,8.58490679771777,-16.552877189802683
85,70.63238525390625,612.1133422851562,8.666185349464804,-22.042141026398365
86,69.12850952148438,599.9003295898438,8.678045190651787,-22.57310883295001
87,69.83563232421875,592.2091674804688,8.480043034923487,-8.889723419354294
88,66.8079605102539,553.3189697265625,8.282231121868138,4.3437064704453014
89,66.20043182373047,549.8140258789062,8.305293647371915,2.700396663586236
90,69.8953857421875,583.0469360351562,8.341708538325449,0.7788639549066438
91,67.9134521484375,556.6166381835938,8.195970320681157,10.414075264269474
92,70.31368255615234,563.84375,8.018976243346602,23.52673544926309
93,70.97100830078125,567.6033935546875,7.997679716612386,25.33733037394366
94,73.32144165039062,589.4449462890625,8.039189260620903,23.413564816115883
95,71.00088500976562,561.12841796875,7.903118642698201,32.06548392435532
96,70.064697265625,548.0294799804688,7.8217633325783575,37.23108134453078
97,67.65451049804688,509.8961181640625,7.536764576528608,54.94030005544137
98,68.63053894042969,520.5484008789062,7.584792556135028,52.55897162946037
99,66.68843841552734,518.4895629882812,7.774804378498676,38.160272046455546
100,67.4354019165039,519.5438232421875,7.70431862904099,43.43584881752709
101,71.62832641601562,545.3638916015625,7.613801953630773,53.14700615424961
102,70.1842041015625,532.0659790039062,7.580993270707489,54.20729417899015
103,74.17794799804688,558.6021728515625,7.530569231522429,61.51445138020763
104,70.7618637084961,525.4517822265625,7.425635147078151,65.71663129856206
105,69.11854553222656,523.1641845703125,7.569085554996045,54.07860043029855
106,68.62057495117188,529.9674072265625,7.723156030150865,43.055529525521436
107,69.30777740478516,551.6199951171875,7.958991267249936,27.226358078738674
108,66.34982299804688,543.4840698242188,8.191190952238369,10.296307192831893
109,67.59475708007812,545.1251831054688,8.064607473323266,19.204879185086686
110,70.31368255615234,557.050537109375,7.92236328490569,30.31994833988809
111,73.02265167236328,580.2349243164062,7.945958014778673,30.091613187468813
112,73.54053497314453,573.18310546875,7.794111175259529,41.532022491843534
113,73.25171661376953,560.6211547851562,7.653351767046142,51.646499982603885
114,75.06433868408203,577.4102172851562,7.692204146569009,50.217762689866916
115,69.65635681152344,560.6112670898438,8.048242726887782,21.18897988005138
116,70.1642837524414,568.60791015625,8.103950895621663,17.496556166267926
117,70.47303771972656,573.8992309570312,8.143529064824,14.821644723072797
118,68.32179260253906,564.3807983398438,8.260626322015876,6.110229463123876
119,65.75225067138672,539.4857177734375,8.204825116476272,9.230776693193508
120,62.36604309082031,518.7183227539062,8.317319763232769,1.3031389705534657
121,58.60137176513672,490.91900634765625,8.377261343218505,-2.79971375599818
122,58.461944580078125,488.5220031738281,8.35623937388323,-1.5842293004454113
123,58.8802375793457,502.60565185546875,8.536066981356326,-12.123224848979401
124,54.786903381347656,465.6260986328125,8.49885775422993,-9.830959998808776
125,55.52390670776367,470.7980651855469,8.479195595214074,-8.757492956754657
126,56.569644927978516,491.6848449707031,8.691672814929108,-20.78259142000398
127,56.111515045166016,482.882568359375,8.605765999557967,-15.862549336446005
128,55.992000579833984,482.882568359375,8.624134936398208,-16.875325846529886
129,58.20299530029297,512.482177734375,8.805082540688337,-27.738763741538644
130,58.54161834716797,505.30108642578125,8.63148475720651,-17.688149763071618
131,57.62534713745117,487.76611328125,8.464436875630497,-7.917742652361181
132,55.79281234741211,482.00732421875,8.639236918500801,-17.688021005315743
133,55.05581283569336,473.3144226074219,8.596992728451124,-15.240520662682552
134,53.43242263793945,447.40484619140625,8.373283937040288,-3.0877012586149526
135,56.49993133544922,430.06884765625,7.6118472623066,40.242646535311465
136,57.137332916259766,426.56781005859375,7.465658410828691,49.14508342586369
137,58.611331939697266,449.4637145996094,7.668546332679211,38.73998142223793
138,59.015480041503906,450.508056640625,7.633726885281549,41.120427359544706
139,57.68828201293945,436.69293212890625,7.569872370804113,43.68875439092939
140,59.055397033691406,432.1475524902344,7.317663993414387,59.81919175256276
141,58.7360725402832,444.60009765625,7.5694556756638445,44.66066162380811
142,59.225040435791016,454.436767578125,7.67305119986881,38.967550369745325
143,61.400447845458984,473.0657958984375,7.704598459755766,38.7731234029455
144,60.322723388671875,470.9273986816406,7.806799365594906,31.778785003642913
145,62.268619537353516,495.6732177734375,7.9602409922721105,23.52266784853153
146,63.16672134399414,511.6466369628906,8.099939747965687,15.159845509447866
147,63.50600814819336,539.3465576171875,8.492843013508336,-9.66492773470274
148,61.16095733642578,531.3796997070312,8.688217497710033,-21.570244883132357
149,60.02335739135742,536.0642700195312,8.930927780736196,-35.894941175673054
150,59.534385681152344,521.3440551757812,8.757024183770667,-25.31831732582877
151,61.75969314575195,543.2354736328125,8.795954868991737,-28.35227679996937
152,61.93931198120117,557.6871337890625,9.003767009202859,-41.28183051658293
153,61.72975540161133,571.3430786132812,9.255553904209501,-56.713576962408794
154,62.4083251953125,575.0330810546875,9.21404442844876,-54.65331690961595
155,62.338470458984375,562.5506591796875,9.02413317230518,-42.76285045921399
156,64.1147232055664,580.7122802734375,9.057393547680798,-45.87234332135169
157,64.71345520019531,586.6932983398438,9.066017206543362,-46.779651704907266
158,62.3284912109375,575.5767211914062,9.234568493620188,-55.87347753158956
159,61.32061767578125,571.0304565429688,9.312209794789768,-59.868025400747044
160,59.02546310424805,539.4854125976562,9.13987598275751,-47.77233121073617
161,61.27072525024414,564.3505249023438,9.210769459597591,-53.610886737312896
162,62.188785552978516,560.721435546875,9.016439709522826,-42.20207041016094
163,64.90306091308594,574.2308349609375,8.84751546201975,-32.710452173520636
164,64.56377410888672,573.2138671875,8.878258359258485,-34.568631810229405
165,63.72554397583008,564.9786376953125,8.86581114018577,-33.436641130563814
166,61.49026107788086,555.60693359375,9.035689942673079,-43.006928746455216
167,62.84739685058594,559.6148071289062,8.904343460069482,-35.51430961930684
168,60.38259506225586,543.6229858398438,9.002974868492416,-40.40944411671255
169,58.187232971191406,518.5086059570312,8.91103734411543,-33.89876338263302
170,57.73817825317383,524.1715698242188,9.078422383293768,-43.367058001098755
171,58.187232971191406,523.8624877929688,9.003048624985036,-39.25264521857052
172,61.071144104003906,538.1195068359375,8.811354605041002,-29.07113755795039
