,tsm,avgo,Ratio,Spread
151,107.81999969482422,612.4099731445312,5.679929279149584,63.36817748129297
152,107.22000122070312,608.5900268554688,5.6760867368648755,63.3923377716824
153,107.06999969482422,608.7899780273438,5.6859062273516825,62.24342803362983
154,107.11000061035156,609.1500244140625,5.6871442530380465,62.136440482294255
155,106.94999694824219,610.4400024414062,5.707714070686931,59.83422711341759
156,107.05000305175781,611.08837890625,5.708438687393532,59.818521870050766
157,106.87000274658203,606.3099975585938,5.673341274223791,63.458162591501285
158,107.68000030517578,608.0891723632812,5.647187691678086,66.80329647172051
159,107.4800033569336,608.9749755859375,5.665937444787511,64.65224733818583
160,105.99500274658203,603.6799926757812,5.695362772140197,60.55263214865467
161,105.90769958496094,602.5800170898438,5.689671472907821,61.10029946579757
162,105.81500244140625,601.7349853515625,5.686669862194313,61.358898846667806
163,105.3499984741211,599.27001953125,5.688372360807,60.8820979384333
164,106.5999984741211,604.7100219726562,5.672701975877228,63.350003105111476
165,107.33000183105469,614.7000122070312,5.727196512813018,57.97825215091441
166,107.38999938964844,620.22998046875,5.775491051250861,52.827848009251646
167,107.58999633789062,624.3350219726562,5.802909594047271,49.98805241622383
168,107.79000091552734,623.8599853515625,5.787735226391434,51.728383214233666
169,107.86499786376953,623.8200073242188,5.78334046890805,52.24281639164749
170,107.93000030517578,626.6599731445312,5.806170400932351,49.81407721208736
171,107.06999969482422,626.739990234375,5.853553675359464,44.29341582659858
172,105.93000030517578,620.7349853515625,5.85986012992802,43.08641283212105
173,106.66000366210938,622.7661743164062,5.838797608607639,45.67346314745512
174,106.44999694824219,623.3200073242188,5.855519259688543,43.791059187371296
175,106.8499984741211,628.5150146484375,5.882218283799628,41.12659195094718
176,106.47000122070312,623.0449829101562,5.851835970384163,44.192637152144265
177,106.69000244140625,629.4400024414062,5.899709326439395,39.18941708248317
178,105.83000183105469,624.2899780273438,5.898988634848086,38.898797200900525
179,105.87000274658203,620.9299926757812,5.86502292025139,42.51184138784631
180,104.75,616.5499877929688,5.88591873788037,39.80634367804148
181,105.52999877929688,621.9199829101562,5.893300389501814,39.370875185732665
182,105.62999725341797,625.3900146484375,5.920572099874794,36.53346640289069
183,106.54000091552734,630.5599975585938,5.91852817852468,37.12046339911799
184,106.30999755859375,633.2000122070312,5.956166181435919,33.02537251373635
185,107.7699966430664,632.8099975585938,5.87185689217804,42.65181745649206
186,107.7300033569336,632.8699951171875,5.874593663757233,42.33880932855268
187,107.91999816894531,632.3599853515625,5.859525538182674,44.05078822970099
188,108.03500366210938,632.1199951171875,5.851066540379894,45.01834071556677
189,108.87999725341797,635.9453125,5.8407910409828405,46.538728332347794
190,109.62000274658203,640.47998046875,5.842729104371604,46.68557641913085
191,109.25,641.9600219726562,5.876064274349257,42.86477688745813
192,109.05000305175781,638.8099975585938,5.85795488016079,44.74955539064219
193,108.1500015258789,636.1500244140625,5.882108325831507,41.715825404145015
194,108.1050033569336,636.5999755859375,5.888718891983713,40.981201142227995
195,107.875,636.6599731445312,5.901830573761588,39.46612734669022
196,107.38999938964844,636.5700073242188,5.927646996388559,36.487821153782896
197,106.69999694824219,628.8200073242188,5.8933460666287125,39.87264070898825
198,106.73999786376953,631.4299926757812,5.915589332142059,37.51571419280892
199,105.30999755859375,636.3300170898438,6.042446413843987,23.569041544456375
200,105.38999938964844,637.5650024414062,6.0495778170013805,22.84017386366022
201,104.7699966430664,636.2000122070312,6.072349265930176,20.282824548651796
202,104.5250015258789,635.7750244140625,6.082516289240653,19.15789334070009
203,104.61129760742188,634.0499877929688,6.0610087274931645,21.42886711361907
204,104.51499938964844,635.1599731445312,6.077213575599369,19.709667834876107
205,104.22000122070312,629.530029296875,6.040395527953803,23.473357070873497
206,103.93000030517578,628.969970703125,6.051861530417044,22.19877530762337
207,102.92009735107422,624.2899780273438,6.065773294964997,20.489792580071274
208,102.55000305175781,622.5,6.070209473185673,19.93843338719673
209,102.54000091552734,618.9400024414062,6.036083449533907,23.435154170435247
210,102.73500061035156,624.2000122070312,6.075826237393694,19.408776061029947
211,102.57990264892578,622.1900024414062,6.0654181411228105,20.437585547329057
212,102.77999877929688,627.0999755859375,6.101381426677494,16.793485772165603
213,105.16999816894531,631.030029296875,6.000095467180545,27.98334754660268
214,105.30000305175781,631.9299926757812,6.001234324420394,27.905837449201293
215,105.0,631.7750244140625,6.016904994419643,26.162888578564683
216,104.5,630.72998046875,6.035693593002392,24.04476948064339
217,104.55999755859375,630.760009765625,6.032517449248765,24.394304303824377
218,104.98999786376953,634.1799926757812,6.0403848516947845,23.6946435414907
219,104.79000091552734,634.6400146484375,6.056303169231094,21.969375657956014
220,102.88999938964844,619.2999877929688,6.019049387371998,25.28937329592886
221,102.47000122070312,614.4400024414062,5.99629154993378,27.492313275024024
222,102.17500305175781,614.3699951171875,6.012918784117598,25.6960659875838
223,102.56999969482422,618.52001953125,6.030223470522844,24.044919140619434
224,102.61000061035156,618.2999877929688,6.025728331694339,24.51800971428397
225,102.3499984741211,615.0800170898438,6.009575244354937,26.093122120436895
226,102.5,614.2999877929688,5.993170612614329,27.82210998348946
227,100.05000305175781,601.1649780273438,6.0086452742670025,25.45764014368401
228,100.41999816894531,602.8200073242188,6.002987635092785,26.14332060853794
229,100.22000122070312,602.0599975585938,6.0073836582055655,25.638084463284507
230,100.87000274658203,603.0900268554688,5.9788838151479515,28.720176775820867
231,100.86000061035156,602.0499877929688,5.969165022304972,29.696939062965747
232,101.06999969482422,603.5499877929688,5.971603736176488,29.525461749199415
233,101.19000244140625,601.5800170898438,5.945053884529618,32.254608958474044
234,100.66000366210938,601.0399780273438,5.970991020871464,29.4417029177122
235,100.01000213623047,596.75,5.966903182214975,29.61955933564459
236,99.94499969482422,595.6790161132812,5.960068216840759,30.27931658161085
237,100.40499877929688,598.3400268554688,5.959265316766721,30.528410047273972
238,100.44000244140625,600.3200073242188,5.976901560455734,28.76987415924841
239,100.84500122070312,605.3900146484375,6.003173259163519,26.262021177482914
240,100.52999877929688,602.75,5.995722742653909,26.909227663551086
241,99.98999786376953,590.744384765625,5.908034777343223,35.49862101930912
242,99.95999908447266,591.3400268554688,5.915766629366895,34.71319686943732
243,100.26000213623047,592.5399780273438,5.910033566747955,35.41116282991768
244,99.78500366210938,590.4600219726562,5.917322245856341,34.48612364674059
245,99.36000061035156,588.0050048828125,5.917924730986291,34.252432843420614
246,99.33999633789062,588.5900268554688,5.925005521979938,33.540857320053895
247,99.33000183105469,586.9000244140625,5.908587673362684,35.16763125214256
248,97.59500122070312,584.0399780273438,5.984322667372943,27.05149801755706
249,97.41000366210938,583.0900268554688,5.985935786205904,26.831094308567593
250,97.52999877929688,585.4400024414062,6.002665946569048,25.240246962742184
251,97.97000122070312,585.7100219726562,5.9784629445210555,27.75382635466999
252,98.01000213623047,583.010009765625,5.948474615430183,30.70689739708441
253,97.875,583.8699951171875,5.965466105922733,28.9928445093582
254,97.55000305175781,581.010009765625,5.956022466317652,29.796793189233902
255,99.52999877929688,591.8800048828125,5.946749845695053,31.452896694270997
256,99.12000274658203,592.5499877929688,5.978107055827354,28.189145187002644
257,99.23999786376953,589.2899780273438,5.93802892696838,32.208283192739735
258,99.12999725341797,590.3300170898438,5.955109789630195,30.472344399445227
259,97.70999908447266,584.6199951171875,5.983215644202078,27.19899491316655
260,97.65070343017578,583.0499877929688,5.970770996133921,28.393878592792838
261,97.63999938964844,585.1300048828125,5.992728477473205,26.24614425213033
262,101.37999725341797,593.8200073242188,5.85736854815508,41.216587859622244
263,101.94999694824219,595.469970703125,5.840804203313829,43.17262841936101
264,101.66000366210938,594.0,5.84300588827733,42.80800703152354
265,101.44000244140625,593.010009765625,5.845918725289457,42.406197804309635
266,101.26470184326172,592.3800048828125,5.849817301587505,41.92719394010705
267,101.75499725341797,594.2000122070312,5.839516763262179,43.20895525923506
268,101.5,592.5999755859375,5.838423404787561,43.19579610405324
269,99.06999969482422,585.3001098632812,5.907945005210891,35.12268750595174
270,99.87999725341797,585.2750244140625,5.859782143656736,40.272081640077225
271,98.73999786376953,581.5,5.889204097434649,36.83509817684969
272,98.98999786376953,579.7999877929688,5.857157291698218,40.11669190549778
273,99.22000122070312,580.0700073242188,5.846301150852859,41.30174861119192
274,98.93000030517578,577.1900024414062,5.834327308813412,42.34711313700429
275,98.36000061035156,573.4400024414062,5.830012188725592,42.491109198359275
276,99.33000183105469,586.8099975585938,5.907681332339738,35.25765810761131
277,98.87999725341797,585.760009765625,5.923948483376168,33.46077020204714
278,98.61000061035156,583.25,5.9147144953853035,34.26269316138248
279,99.23999786376953,586.739990234375,5.912333765260807,34.758270985708485
280,99.38020324707031,589.4400024414062,5.931161168748996,32.945243752516056
281,98.9000015258789,586.0700073242188,5.925884714681863,33.27732619416374
282,98.76000213623047,586.6199951171875,5.939854014057214,31.841656610372546
283,98.75,592.5,6.0,25.898374952204925
284,99.11000061035156,595.5399780273438,6.00887876460312,25.13587817727241
285,98.83000183105469,592.8021240234375,5.99820007123753,26.10236859953377
286,98.72000122070312,592.0501098632812,5.997266030615882,26.158483028895624
287,98.72000122070312,593.3200073242188,6.01012965951818,24.888585567958124
288,99.02999877929688,597.3099975585938,6.031606633559475,22.859740975256067
289,99.33000183105469,597.8300170898438,6.018624847170165,24.237638576361313
290,100.61000061035156,607.094970703125,6.03414140761532,23.070374631192543
291,99.5199966430664,597.4249877929688,6.0030647904427115,25.844637008759626
292,99.0999984741211,596.3800048828125,6.017961796826372,24.23257454644854
293,99.58000183105469,599.5150146484375,6.020435866887831,24.134222539384517
294,99.20999908447266,598.8049926757812,6.035732266925302,22.503486484274184
295,99.22000122070312,599.75,6.044648182032645,21.62175593541067
296,99.01000213623047,598.0900268554688,6.040703100203361,21.95320639370825
297,100.16999816894531,614.4998779296875,6.134570122416101,12.881868481452235
298,99.95999908447266,610.8300170898438,6.110744524653836,15.223206635062317
299,98.80500030517578,600.77001953125,6.080360484547049,17.976305286352066
300,99.05999755859375,601.4500122070312,6.071573057038236,18.909508386846504
301,98.2300033569336,597.5531005859375,6.083203503665146,17.555606038360814
302,97.72000122070312,594.8800048828125,6.087597190459103,17.002261922896786
303,97.68000030517578,592.5,6.065724796774035,19.129207970326114
304,96.66999816894531,591.0206909179688,6.1137964426674705,14.218914190534539
305,97.05000305175781,595.1599731445312,6.132508546415254,12.483666767093856
306,96.01000213623047,592.6699829101562,6.17300249685658,8.394272079617982
307,95.86000061035156,592.47998046875,6.180679915463826,7.635315954846552
308,95.6500015258789,591.3599853515625,6.18254026050972,7.426788385800384
309,95.7699966430664,591.3300170898438,6.174480921135702,8.215884887631224
310,95.7699966430664,586.9099731445312,6.128328220913878,12.635928832943724
311,95.54499816894531,580.2000122070312,6.0725315121269405,17.922476054195975
312,95.07499694824219,578.5869140625,6.0855843558688365,16.562193215521482
313,95.30000305175781,578.0800170898438,6.065897151922295,18.49255217046302
314,95.28500366210938,578.77001953125,6.074093480477046,17.707658699042803
315,95.4800033569336,581.1900024414062,6.087033745366969,16.521307445106252
316,95.7699966430664,584.5999755859375,6.104207957370348,14.945926391537474
317,96.2300033569336,588.260009765625,6.113062342767127,14.196044685738135
318,93.51000213623047,574.0999755859375,6.139449924827907,11.148464187667875
319,93.06999969482422,573.9400024414062,6.166756251459664,8.524838409021319
320,93.7699966430664,570.989990234375,6.089261071511358,15.903259570164797
321,93.22000122070312,566.5499877929688,6.077558253315537,16.8638116236365
322,93.81999969482422,569.8300170898438,6.07365187532909,17.379568325434455
323,93.18000030517578,565.4000244140625,6.067825955809282,17.760716167159465
324,92.88999938964844,559.9299926757812,6.027882402356644,21.396107548440703
325,90.66999816894531,558.6699829101562,6.161574878044963,8.611665679541622
326,90.79000091552734,563.6300048828125,6.208062553135384,4.4108202130350005
327,91.47000122070312,565.219970703125,6.179293354761586,7.122758062162026
328,91.19999694824219,565.9400024414062,6.205482690559611,4.694591251553467
329,91.05000305175781,565.0753784179688,6.206209329798143,4.610304974850939
330,90.7750015258789,561.8200073242188,6.189148971416435,6.125926741614782
331,90.2699966430664,559.5900268554688,6.199069986322533,5.161081646434601
