,msft,adbe,Ratio,Spread
70,285.4599914550781,437.75,1.5334898518305575,-30.196367034643625
71,285.54998779296875,438.95001220703125,1.537209003578321,-31.267439019630668
72,285.760009765625,427.1199951171875,1.4946807828971707,-19.136517688312548
73,285.4800109863281,425.1099853515625,1.489105958356998,-17.527669854615393
74,283.75,422.0799865722656,1.4875065606071036,-16.976305272491228
75,285.65399169921875,424.55499267578125,1.486256117585849,-16.723410238897312
76,285.2200012207031,423.8800048828125,1.486151052060386,-16.670212509573897
77,282.4049987792969,420.2099914550781,1.487969381814936,-17.033330299811322
78,280.0199890136719,416.260009765625,1.486536769149367,-16.500417526328473
79,284.29998779296875,419.19000244140625,1.474463666690926,-13.298338543571445
80,281.9150085449219,414.3999938964844,1.469946548909799,-11.925355191248512
81,280.29998779296875,412.7900085449219,1.4726722316156897,-12.629254373697504
82,278.44500732421875,410.2099914550781,1.4732172625290907,-12.706918686611685
83,277.75,408.3999938964844,1.4703870167290167,-11.892677186625631
84,277.9200134277344,411.4200134277344,1.480354035513578,-14.669113816211278
85,276.42999267578125,411.5,1.4886228372571693,-16.88389399353178
86,280.69000244140625,416.7200012207031,1.484627160198529,-16.000462363915968
87,283.3399963378906,418.1499938964844,1.475788802502239,-13.633736090492105
88,285.010009765625,420.385009765625,1.4749833176432092,-13.476077910489492
89,283.2699890136719,417.4599914550781,1.473717681525838,-13.044035062910664
90,282.92999267578125,414.0199890136719,1.4633301513852262,-10.09115470146173
91,286.05389404296875,420.5199890136719,1.4700725904136955,-12.115455518915097
92,287.25,421.55999755859375,1.467571793067341,-11.441770248035253
93,291.75,438.07000732421875,1.5015253035962939,-21.504506571223484
94,291.1499938964844,436.4200134277344,1.4989525075617876,-20.71415787840493
95,290.4100036621094,436.3500061035156,1.5025309066529497,-21.704354862130284
96,288.2349853515625,435.2200012207031,1.5099485605117013,-23.690558377185024
97,284.739990234375,426.9750061035156,1.499525956126023,-20.452938637883957
98,291.4049987792969,441.7900085449219,1.5160687373092148,-25.71880050478165
99,294.4200134277344,442.3599853515625,1.5024793328465087,-21.969083117771387
100,292.5918884277344,441.6400146484375,1.5094062143062987,-23.86831725063632
101,290.9599914550781,439.6600036621094,1.511066870271026,-24.22636982266368
102,291.5400085449219,437.94000244140625,1.5021609028111365,-21.675362206514077
103,293.2699890136719,440.8800048828125,1.5033246544100332,-22.13677417411895
104,292.2300109863281,440.0,1.5056632907582692,-22.7467743393978
105,293.4800109863281,441.010009765625,1.5026918129227194,-21.96587481545708
106,295.3800048828125,444.2699890136719,1.5040625014205995,-22.503680688038227
107,296.35101318359375,442.2799987792969,1.4924193915453159,-19.122500224771553
108,296.70001220703125,450.7300109863281,1.5191438909406512,-27.07249195730395
109,296.67999267578125,446.6000061035156,1.505325661078772,-22.971169606082125
110,298.1300048828125,447.05999755859375,1.4995471446569826,-21.353688795915442
111,298.3900146484375,446.80499267578125,1.4973858733249032,-20.726160789394438
112,299.9599914550781,446.0,1.4868649576781734,-17.67181927568083
113,300.55999755859375,453.3299865722656,1.5082845031095318,-24.142160644280633
114,295.9200134277344,447.8500061035156,1.5134157400032815,-25.310012722245627
115,299.4599914550781,456.9200134277344,1.525813218679253,-29.30819641924148
116,298.5,455.5733947753906,1.5262090277232516,-29.336983858740265
117,295.3900146484375,447.05950927734375,1.5134550496211518,-25.278859685914764
118,297.5350036621094,454.0849914550781,1.52615653911683,-29.23115726316797
119,297.4100036621094,451.8900146484375,1.5194176694938428,-27.215271385483955
120,299.19000244140625,453.5899963378906,1.5160600041330667,-26.364999995530294
121,302.83050537109375,460.44000244140625,1.5204544927769912,-27.999157686670966
122,304.8299865722656,470.9750061035156,1.5450415866218012,-35.669449782787694
123,303.0799865722656,467.1400146484375,1.5413093419055364,-34.34173133310162
124,302.6099853515625,466.75,1.5424144033375005,-34.62510032647566
125,302.7300109863281,466.2699890136719,1.5402172632125644,-33.973125320717315
126,303.4200134277344,465.42498779296875,1.5339297580771452,-32.13953867430422
127,304.1700134277344,466.8599853515625,1.5348652554222952,-32.49999065915853
128,301.7699890136719,430.8550109863281,1.4277596403624084,0.06640289141256761
129,301.73431396484375,421.69000244140625,1.3975540166457137,9.180298815252856
130,302.9549865722656,420.1499938964844,1.386839670969613,12.469198489894952
131,300.793701171875,421.6499938964844,1.4017913016587786,7.872665609125025
132,301.0299987792969,417.67999267578125,1.3875028879829596,12.181216894015337
133,300.80999755859375,420.32000732421875,1.3972940086286396,9.226000461679407
134,299.4100036621094,422.8999938964844,1.4124444364715887,4.640204229774386
135,298.7699890136719,424.1549987792969,1.4196706977817886,2.468232803485992
136,301.08099365234375,430.385009765625,1.4294658873837376,-0.4507384423405345
137,300.8699951171875,427.94970703125,1.4223741615197139,1.6822609026776287
138,300.760009765625,426.5,1.418074165951654,2.9743889036640807
139,301.6050109863281,426.4100036621094,1.4138027822138497,4.275041670235967
140,302.8800048828125,429.5249938964844,1.4181358523903622,2.986770166543809
141,304.1099853515625,432.17999267578125,1.4211305563550143,2.0939981452219767
142,303.67999267578125,432.5,1.4241965570045019,1.1579285190017028
143,300.07000732421875,428.0199890136719,1.4264004351198156,0.46581446428217776
144,301.44500732421875,430.8399963378906,1.4292490698792741,-0.3841926414142425
145,301.30999755859375,428.885009765625,1.4234011922628707,1.3773617360994332
146,302.4800109863281,430.8800048828125,1.4244908398336706,1.0586769522288957
147,301.30999755859375,428.5150146484375,1.42217323726574,1.7473568532869332
148,303.69000244140625,431.6600036621094,1.42138364843075,2.0122661226877225
149,308.32000732421875,437.1199951171875,1.4177477449834357,3.1858096719005315
150,308.510009765625,439.2099914550781,1.4236490796157502,1.3680350438936013
151,306.010009765625,437.32000732421875,1.4291036023925,-0.32379940437851684
152,307.5450134277344,441.0,1.4339364344908305,-1.8045502257684778
153,308.1600036621094,443.1000061035156,1.43788941081843,-3.0234429502965527
154,309.6400146484375,449.4949951171875,1.4516695964749262,-7.297979624708884
155,310.75,450.32000732421875,1.4491392029741552,-6.5326853698239775
156,310.6628112792969,454.1549987792969,1.4618904557938717,-10.492594496784191
157,312.09649658203125,458.0299987792969,1.4675909656003092,-12.313514235199476
158,311.8999938964844,460.20001220703125,1.4754729759942404,-14.765062450910248
159,312.1000061035156,461.2900085449219,1.478019863901969,-15.56849581312184
160,313.6000061035156,463.9800109863281,1.4795280674617521,-16.109407107049147
161,315.3799133300781,466.54998779296875,1.4793268945593099,-16.12926200439699
162,315.4200134277344,466.42999267578125,1.4787583945831155,-15.951814377285414
163,313.2200012207031,461.6700134277344,1.4739480608788755,-14.343852968222846
164,311.9700012207031,458.5350036621094,1.4698047949094915,-12.999752492163564
165,314.7300109863281,461.3399963378906,1.465827789641361,-11.850403465104817
166,314.5299987792969,463.07281494140625,1.4722691531447232,-13.869785044299475
167,313.94000244140625,459.2843017578125,1.4629683958275859,-10.926575798576208
168,313.17498779296875,458.20001220703125,1.463079843751553,-10.938343720227463
169,314.05999755859375,460.1600036621094,1.4651977559678162,-11.630357406814197
170,311.9800109863281,460.45001220703125,1.4758958779163884,-14.900419771290101
171,312.1300048828125,463.0400085449219,1.4834844497528128,-17.275515739107103
172,311.3699951171875,461.19000244140625,1.4811639196892827,-16.514396475126258
173,311.760009765625,461.0199890136719,1.478765635657561,-15.785598361829157
174,311.1300048828125,461.5050048828125,1.4833188623406441,-17.173239508650337
175,311.25,460.4049987792969,1.4792128474836848,-15.901313109075828
176,308.05999755859375,455.44000244140625,1.47841331575282,-15.506720776026723
177,308.5592956542969,460.2522888183594,1.491616993234312,-19.60364907469403
178,307.8299865722656,457.5799865722656,1.4864698259824825,-17.976247956579865
179,306.69500732421875,455.7250061035156,1.4859224807065468,-17.747383390863032
180,306.55999755859375,454.2799987792969,1.4818632646044074,-16.49580826139623
181,307.6099853515625,454.9800109863281,1.479080760224148,-15.691474154540797
182,307.0,454.55999755859375,1.4806514578455823,-16.145403472896245
183,309.4200134277344,458.19000244140625,1.4808027359497784,-16.308188732826064
184,312.8800048828125,465.1400146484375,1.4866402690790457,-18.300976268883286
185,313.29998779296875,466.0,1.4873923337269221,-18.5592405842396
186,313.82000732421875,469.4501037597656,1.4959215244513069,-21.264298096588217
187,313.3500061035156,467.5,1.4919418889226403,-19.98757797863419
188,313.8999938964844,466.79998779296875,1.4870977918747796,-18.49958317354253
189,314.1260070800781,468.3194885253906,1.4908650604214535,-19.695268617914504
190,315.07000732421875,468.9800109863281,1.4884946205105782,-19.003296033585
191,312.3800048828125,460.3500061035156,1.4736858918873927,-14.227331439787688
192,312.4800109863281,461.1400146484375,1.4757424425097503,-14.874058496870076
193,310.6700134277344,457.25140380859375,1.471823426933208,-13.578680810447791
194,312.4200134277344,459.6300048828125,1.4711925777095876,-13.45000887927449
195,312.1099853515625,458.44500732421875,1.4688572261083657,-12.709197049994655
196,310.94000244140625,457.7699890136719,1.4722132418453762,-13.710445349393408
197,311.010009765625,458.5899963378906,1.47451844615381,-14.43015125978735
198,301.51300048828125,444.260009765625,1.4734356695935962,-13.70679039783141
199,300.57000732421875,445.6000061035156,1.4825165360656094,-16.397838909735295
200,298.1499938964844,441.6400146484375,1.4812678976668765,-15.905067077539853
201,298.25,443.5799865722656,1.4872757303345034,-17.70175751352843
202,297.7349853515625,442.3699951171875,1.4857843951218612,-17.229641672969645
203,299.05999755859375,444.17498779296875,1.4852370474788863,-17.136253012462642
204,299.3999938964844,444.04998779296875,1.483132921994969,-16.524130932505326
205,301.8901062011719,445.0,1.4740463197010614,-13.906490932715085
206,300.6000061035156,443.1700134277344,1.4742847785409654,-13.924866159939311
207,299.7900085449219,443.32000732421875,1.4787684535450076,-15.2353657781926
208,300.5199890136719,447.2950134277344,1.4884035331419672,-18.164508839559456
209,300.4700012207031,449.92608642578125,1.4974076766329119,-20.867200719840408
210,302.5899963378906,454.2650146484375,1.5012558912925105,-22.168753783132555
211,301.5,452.7099914550781,1.5015256764679208,-22.17539824346994
212,298.54998779296875,451.75,1.5131469384392295,-25.441970201115563
213,299.5799865722656,450.54998779296875,1.5039388743823368,-22.76625048841697
214,301.0199890136719,452.7200012207031,1.5039532846443007,-22.873132916701874
215,299.7699890136719,448.80999755859375,1.497181218958261,-20.754038544158274
216,297.52081298828125,446.739990234375,1.5015419786849373,-21.906487410132055
217,298.1050109863281,446.9800109863281,1.499404553809489,-21.309511664766884
218,297.0,445.3999938964844,1.499663279112742,-21.312674127312956
219,286.17999267578125,432.7799987792969,1.512265042474865,-24.194800314215737
220,285.8900146484375,432.2699890136719,1.512014994805746,-24.100250022942642
221,285.7200012207031,432.4599914550781,1.5135796920322226,-24.533835366013246
222,286.92010498046875,436.1600036621094,1.5201444447115329,-26.514425995598852
223,286.6300048828125,435.6199951171875,1.5197990011383802,-26.390051818514163
224,285.8306884765625,436.0527038574219,1.5255629344124022,-27.967963100552932
225,285.260009765625,434.29998779296875,1.522470633545157,-27.032874079920074
226,288.3999938964844,438.7250061035156,1.5212379174355584,-26.959150991230896
227,287.30999755859375,437.6300048828125,1.5231979694460949,-27.42581742422453
228,285.00518798828125,433.4800109863281,1.5209548080372202,-26.577987423862336
229,285.2099914550781,433.4800109863281,1.519862641469218,-26.284559878884917
230,280.8599853515625,429.25,1.528341602178368,-28.28692196491988
231,281.1239929199219,426.0899963378906,1.5156657100387099,-24.748667417458133
232,281.9800109863281,426.75,1.5134051470786385,-24.18223051383705
233,284.07000732421875,428.9049987792969,1.5098566822289445,-23.342834207784502
234,285.55999755859375,431.5199890136719,1.5111359878938533,-23.823074560475956
235,286.06988525390625,430.07391357421875,1.5033875837454866,-21.646469032886497
236,286.5400085449219,430.92999267578125,1.5039086334368656,-21.82898959915212
237,286.35650634765625,430.6300048828125,1.5038247615718514,-21.791910437974362
238,288.06500244140625,432.8349914550781,1.5025601436714575,-21.549087789853044
239,287.6000061035156,431.9700012207031,1.5019818917014367,-21.350310564391915
240,283.67999267578125,428.0,1.5087422837364584,-22.996620114050412
241,284.3500061035156,426.30999755859375,1.499243848805822,-20.346671055153532
242,282.239990234375,423.5339050292969,1.5006162120314346,-20.593656142796757
243,282.3299865722656,422.8800048828125,1.4978217865447017,-19.810815774268175
244,282.760009765625,423.8699951171875,1.4990450575685232,-20.184699983270374
245,280.8599853515625,421.7900085449219,1.5017803551365718,-20.826930509841755
246,279.7799987792969,420.4599914550781,1.5028236231667012,-21.044239807899427
247,281.989990234375,425.3522033691406,1.5083946881079382,-22.770136340553616
248,280.010009765625,423.010009765625,1.5106960287587374,-23.264715068752533
249,278.79998779296875,419.8399963378906,1.5058824057397568,-21.828333314145137
250,279.29998779296875,424.3599853515625,1.5193698671627567,-25.631958611990736
251,280.80999755859375,428.489990234375,1.5259071755269908,-27.598531081528957
252,279.94500732421875,424.8999938964844,1.5177980774073452,-25.24782998053905
253,280.6000061035156,425.4700012207031,1.5162865002352985,-24.879402585960175
254,283.3299865722656,432.6700134277344,1.5270886737481928,-28.16809688753744
255,284.4200134277344,435.5899963378906,1.5315026220845236,-29.526368420625598
256,283.5877990722656,434.5799865722656,1.5324354150423913,-29.708694991095793
257,283.20001220703125,435.3420104980469,1.537224547080151,-31.026311796332887
258,283.5199890136719,434.3900146484375,1.53213188304508,-29.61587639835687
259,285.25,437.1199951171875,1.532410149402936,-29.86722266993422
260,285.3800048828125,436.5799865722656,1.5298198160433187,-29.140952563158063
261,288.1000061035156,434.9200134277344,1.5096147317382065,-23.58395905559689
262,286.510009765625,431.3500061035156,1.5055320631079336,-22.29198310090123
263,285.75,429.2200012207031,1.5020822439919619,-21.25086505762351
264,286.92999267578125,431.88519287109375,1.5051936148031264,-22.22544883227317
265,286.95001220703125,428.7900085449219,1.4943021094404227,-19.10158197451062
266,287.0299987792969,429.989990234375,1.498066376556699,-20.18696470771493
267,286.30999755859375,427.94000244140625,1.494673626804903,-19.16854241447089
268,291.489990234375,431.82000732421875,1.4814231081383282,-15.62702969493199
269,289.0799865722656,430.6199951171875,1.489622302198146,-17.87989584498808
270,286.65008544921875,423.2401123046875,1.4765043995762779,-13.98139902768082
271,286.2406005859375,424.3407897949219,1.4824619181426109,-15.668756714384754
272,283.3999938964844,418.1600036621094,1.4755116890187652,-13.557785708087634
273,282.3399963378906,418.1199951171875,1.480909543601474,-15.036464742847839
274,280.92999267578125,417.3999938964844,1.4857793926553151,-16.336614447579446
275,279.6000061035156,415.3299865722656,1.4854434102497802,-16.172115369175284
276,279.2300109863281,417.489990234375,1.4951472757518764,-18.86222118525671
277,277.625,412.94000244140625,1.4874020799330256,-16.61177666050406
278,277.2699890136719,412.32501220703125,1.4870885005398113,-16.50542040477944
279,276.0799865722656,410.57000732421875,1.4871415071470584,-16.455364663503243
280,276.3399963378906,412.1700134277344,1.4915322388720003,-17.682847643310364
281,274.0299987792969,408.4549865722656,1.4905484377323022,-17.277417657089412
282,276.8999938964844,407.8900146484375,1.4730589513877783,-12.600525000157743
283,274.79998779296875,404.17999267578125,1.4708151769653133,-11.899239378646199
284,275.6600036621094,406.0050048828125,1.472846983563396,-12.492083258303124
285,277.364990234375,408.4100036621094,1.4724641466718658,-12.45430100491569
286,278.010009765625,410.6000061035156,1.476925260531698,-13.720166269948377
287,279.356689453125,412.19000244140625,1.4754971618840371,-13.38073767790837
288,280.760009765625,414.05999755859375,1.474782672590181,-13.240157287981843
289,274.760009765625,400.80999755859375,1.4587639514953123,-8.586521877897438
290,272.80999755859375,399.760009765625,1.465342228448813,-10.330370065999828
291,274.8699951171875,404.4599914550781,1.4714592303268368,-12.078936744118264
292,272.7099914550781,401.17498779296875,1.4710681689821838,-11.888629581183123
293,273.3399963378906,404.19500732421875,1.4787261752377103,-14.006023834752567
294,271.3377990722656,401.5199890136719,1.4797790443738903,-14.199608470246458
295,270.2200012207031,399.3699951171875,1.4779438728186545,-13.651114218738028
296,282.0,401.1600036621094,1.422553204475565,1.4364046322729702
297,288.26611328125,404.010009765625,1.401517525479827,7.564030916646916
298,289.8399963378906,406.25,1.4016354027495934,7.578986111734198
299,288.79998779296875,402.739990234375,1.3945291110022002,9.598947105896515
300,287.5199890136719,401.489990234375,1.3963898357525457,9.015057742316062
301,284.4700012207031,398.54998779296875,1.4010264213545591,7.585259006530353
302,283.0799865722656,397.75,1.4050799027378822,6.393734682283767
303,283.3599853515625,400.1300048828125,1.4120907169951127,4.414891731399169
304,284.2900085449219,402.85528564453125,1.4170574889580558,3.0220807108795524
305,285.9849853515625,404.489990234375,1.414374918099752,3.8158158879247166
306,289.0799865722656,410.42999267578125,1.419780032310123,2.3101065964181684
307,289.3500061035156,412.1700134277344,1.4244686529582433,0.9569502339688849
308,290.2099914550781,412.2366027832031,1.420476947455524,2.1224854825031256
309,289.7200012207031,410.6199951171875,1.4172994387238909,3.0370706984878124
310,285.07000732421875,404.9775085449219,1.4206247523062947,2.0173834582431054
311,284.80999755859375,404.5,1.4202450878388935,2.1223688794564763
312,283.7099914550781,404.1099853515625,1.4243769959562675,0.9363746084018227
313,283.7099914550781,404.94500732421875,1.42732021966289,0.10135263574557274
314,281.5799865722656,401.69000244140625,1.4265573605967738,0.3046410933986319
315,280.0299987792969,398.3599853515625,1.4225618222622154,1.4139481535293636
316,277.5299987792969,395.9599914550781,1.4267286174348366,0.23212347088218865
317,280.9960021972656,404.6600036621094,1.4400916756745485,-3.5020505610235064
318,278.54998779296875,401.4800109863281,1.4413212298710516,-3.8265298204958045
319,281.42999267578125,404.93499755859375,1.438848054923184,-3.1552543938624895
320,280.0400085449219,401.1700134277344,1.4325453549019649,-1.3817386568471737
321,278.1300048828125,399.4849853515625,1.436324662345876,-2.4332252219363086
322,282.625,405.6675109863281,1.4353560760241597,-2.175648047162892
323,284.6000061035156,407.25,1.4309556966484172,-0.9284916386466169
324,281.739990234375,407.7200012207031,1.4471499089693562,-5.496116050029284
325,282.5,408.0,1.4442477876106194,-4.687227989791379
326,281.9100036621094,406.32000732421875,1.4413110639777944,-3.8525392518806116
327,282.55999755859375,407.010009765625,1.4404374762256442,-3.6112776073869073
328,280.4700012207031,404.0199890136719,1.44051052609989,-3.6156519407831498
329,281.9800109863281,407.1199951171875,1.443790266172189,-4.552225631024553
330,281.8299865722656,407.5950012207031,1.4462442629971506,-5.242175827985133
331,279.57000732421875,399.614990234375,1.4293914932403298,-0.5000991052993957
332,277.260009765625,396.8900146484375,1.4314722667143336,-1.0847203886096939
333,281.260009765625,403.8699951171875,1.435931099674404,-2.333791130749259
334,282.1000061035156,407.4200134277344,1.4442396476880366,-4.680323645512485
335,282.1199951171875,406.9800109863281,1.4425776904514551,-4.211682395886894
336,287.9700012207031,420.57000732421875,1.4604646509755357,-9.42021451393549
337,290.0299987792969,423.55499267578125,1.4603833895061746,-9.453784854163358
338,278.3299865722656,402.9849853515625,1.4478676563544886,-5.64670596962861
339,277.0350036621094,399.1600036621094,1.4408287703201286,-3.677081819077668
340,277.67999267578125,399.54998779296875,1.4388864820357536,-3.1429724969348145
341,276.8074951171875,399.67999267578125,1.4438915120653624,-4.523028565994477
342,275.4700012207031,397.1549987792969,1.441735931387684,-3.914298864671193
343,274.760009765625,396.6400146484375,1.4435871325917415,-4.416538967741187
344,277.5199890136719,400.79998779296875,1.444220249566324,-4.622214132803774
345,274.1099853515625,392.17999267578125,1.4307395338874171,-0.8878248043562256
346,278.75,398.6099853515625,1.429990978839686,-0.669941210051147
347,276.9100036621094,394.0199890136719,1.4229171348192327,1.2838419004032768
348,276.7200012207031,395.2200012207031,1.428230700626111,-0.18839201651166815
349,274.114990234375,391.2467956542969,1.4273090111553963,0.052542850025818266
350,272.6000061035156,390.0400085449219,1.4308143793540864,-0.9112293633997954
351,274.7300109863281,390.8999938964844,1.4228514478381373,1.2805017101972023
352,266.1400146484375,377.6000061035156,1.4188020790571956,2.2733661120746005
353,265.79998779296875,378.1549987792969,1.4227051021305588,1.2312076329646995
354,268.0899963378906,381.6499938964844,1.4235890898945254,1.0171705768056565
355,267.1499938964844,378.510009765625,1.4168445383243786,2.8103874240418945
356,265.54998779296875,376.99810791015625,1.4196879127860327,2.0299166441921583
357,265.1600036621094,377.3367919921875,1.423053201013769,1.1324915999695147
358,264.5899963378906,376.9100036621094,1.424505872779794,0.7426148003965547
359,271.0498962402344,385.4800109863281,1.4221736157562412,1.4278832719956565
360,266.7900085449219,378.6000061035156,1.419093646603963,2.204630197974555
361,268.0,381.81500244140625,1.4246828449306204,0.7232218098395744
362,269.7012939453125,391.94000244140625,1.4532373823941689,-6.9642876854067
363,271.6300048828125,397.6000061035156,1.4637558405046214,-9.860974279631419
364,270.4049987792969,395.05999755859375,1.4609936922099567,-9.076065583158252
365,269.45001220703125,392.94000244140625,1.4583038954902394,-8.324305924915562
366,267.4200134277344,394.0899963378906,1.4736742822144335,-12.38273475871989
367,266.1600036621094,390.30999755859375,1.4664487232803507,-10.407986534784127
368,264.3599853515625,386.3299865722656,1.4613784535450771,-9.006911159453521
369,263.3059997558594,383.2300109863281,1.4554549130732448,-7.417009649046574
370,262.5799865722656,382.4465026855469,1.4564952480881186,-7.673680352141557
371,261.239990234375,380.19000244140625,1.4553284973725256,-7.337029619610857
372,260.6600036621094,379.44000244140625,1.4556893927357957,-7.4179922916859455
373,257.1300048828125,381.6340026855469,1.4842064148035827,-14.669518620625466
374,259.010009765625,387.92999267578125,1.4977413151978736,-18.271974043613508
375,254.8300018310547,387.8399963378906,1.521955788373058,-24.170789738107313
376,253.10000610351562,385.2701110839844,1.5222050643744842,-24.079516819688077
377,250.97500610351562,382.80609130859375,1.5252757525612088,-24.660042836559224
378,252.47000122070312,385.1000061035156,1.5253297589477595,-24.812037116899884
379,255.3699951171875,388.489990234375,1.521282835346806,-24.047120440640978
380,261.2799987792969,406.9100036621094,1.5573714236190965,-33.99970950050391
381,261.2301025390625,404.2950134277344,1.5476585948484975,-31.456206978248982
382,261.80999755859375,404.25,1.5440586828985696,-30.580362048553464
383,260.5199890136719,404.32000732421875,1.5519730706844164,-32.498600002148066
384,258.3800048828125,402.19000244140625,1.55658330691579,-33.43460908691907
385,261.5299987792969,406.8999938964844,1.5558444377154,-33.631517876965745
386,261.1099853515625,405.6000061035156,1.5533684227258087,-32.93329484357446
387,258.6000061035156,402.989990234375,1.55835259366955,-33.91939509598939
388,258.5400085449219,402.5199890136719,1.5568963243989882,-33.53535402331573
389,260.04998779296875,403.5799865722656,1.5519323419217543,-32.43196289200654
390,262.389892578125,404.30499267578125,1.5408558184283028,-29.80452322237357
391,265.1600036621094,406.1000061035156,1.5315281358232467,-27.63072251135861
392,262.2699890136719,402.0150146484375,1.5328288843123445,-27.686334320974762
393,261.5400085449219,403.30999755859375,1.5420585164098195,-30.02718027327978
394,264.36279296875,409.260009765625,1.5480998864087623,-31.932911802650775
395,264.69000244140625,405.739990234375,1.5328874777739012,-27.94409028402958
396,265.29998779296875,407.79998779296875,1.5371278045862642,-29.13014509653345
