,abbv,jnj,Ratio,Spread
718,149.3800048828125,179.22500610351562,1.1997924772068143,-6.173456790522572
719,147.2899932861328,179.13999938964844,1.216240121904563,-8.525973550072074
720,147.97999572753906,179.5,1.2130017920158316,-8.081243148253883
721,149.5,180.66000366210938,1.2084281181411998,-7.46850731948998
722,147.85000610351562,179.8199005126953,1.2162319451430816,-8.552747011074693
723,147.77999877929688,179.9600067138672,1.2177561794585599,-8.77450084346804
724,147.85000610351562,180.00999450683594,1.2175176670659305,-8.742841005215318
725,148.38999938964844,180.9199981689453,1.2192196166392473,-9.023065238097011
726,148.92999267578125,181.1199951171875,1.216141838611941,-8.593282757111517
727,149.24000549316406,181.5,1.2161618421296132,-8.611728153540717
728,152.57000732421875,180.74000549316406,1.1846365394024179,-3.9680434113914984
729,151.83999633789062,180.5,1.1887513458465322,-4.579429804212076
730,150.8300018310547,179.25,1.1884240391429464,-4.507358827355112
731,150.94000244140625,179.6999969482422,1.1905392476590184,-4.829065066470086
732,151.71499633789062,180.02000427246094,1.186566975037399,-4.245218164503477
733,151.7550048828125,179.77000427246094,1.1846067575252759,-3.948557290688619
734,152.1199951171875,179.6300048828125,1.1808441404723444,-3.382879753957006
735,152.35000610351562,179.8800048828125,1.180702314908943,-3.3646242192943063
736,151.63999938964844,179.4199981689453,1.1831970383217585,-3.7326789545043297
737,151.00999450683594,178.82980346679688,1.184224951804111,-3.877241749712475
738,152.14500427246094,179.55999755859375,1.1801899011881987,-3.2837049346266483
739,151.16000366210938,179.8300018310547,1.1896665617515587,-4.702488531028216
740,150.66000366210938,179.8800048828125,1.1939466381949377,-5.335627934107968
741,150.5800018310547,179.49000549316406,1.1919909902414887,-5.038932496180159
742,148.63780212402344,179.66000366210938,1.2087100394030383,-7.474065166518976
743,148.3699951171875,179.41000366210938,1.2092067774242727,-7.536401168168503
744,148.25,179.38999938964844,1.2100505861021817,-7.656343925333907
745,148.9600067138672,179.5800018310547,1.2055584971609496,-7.0182849176629745
746,148.2449951171875,179.25999450683594,1.2092144788101016,-7.532176100725557
747,149.42999267578125,180.60000610351562,1.2085927521616364,-7.490157392117702
748,150.0,181.08999633789062,1.2072666422526042,-7.3153636439492615
749,147.91000366210938,177.02000427246094,1.1968088695126493,-5.682877256027147
750,147.02000427246094,177.52000427246094,1.2074547620300478,-7.220859249543842
751,147.49000549316406,178.22000122070312,1.2083530719575664,-7.372706603870675
752,147.41000366210938,178.35000610351562,1.2098907921631044,-7.596015438403775
753,147.77000427246094,178.97999572753906,1.2112065409264832,-7.806146177639043
754,147.1300048828125,178.6300048828125,1.2140963702481313,-8.20256915076822
755,147.36000061035156,179.52999877929688,1.2183088900359673,-8.834325308499068
756,145.08999633789062,176.35000610351562,1.2154525505178566,-8.30177665057402
757,145.27000427246094,176.67999267578125,1.216217990497263,-8.421824882490988
758,144.8000030517578,176.8000030517578,1.2209944704805138,-9.089984852382905
759,145.3300018310547,177.0449981689453,1.2182274543336147,-8.71685686084188
760,146.17999267578125,177.47999572753906,1.2141196102067087,-8.160533299733821
