,fcx,shw,Ratio,Spread
0,48.994998931884766,260.17498779296875,5.310235604957899,68.60234251950897
1,49.43000030517578,257.44000244140625,5.208173191422171,74.25637253503226
2,49.349998474121094,256.69500732421875,5.201520066081226,74.46452125957387
3,49.64500045776367,257.32501220703125,5.18330163831814,75.81410545183684
4,49.869998931884766,257.04998779296875,5.154401309373638,77.5989655482872
5,49.92499923706055,260.010009765625,5.208012293220292,75.00801907101373
6,50.08000183105469,259.4100036621094,5.179912024309249,76.6481586607195
7,50.285301208496094,254.8300018310547,5.067683710881286,82.60580683734992
8,50.70000076293945,253.9600067138672,5.009073035350054,86.25861275898734
9,50.80500030517578,253.9149932861328,4.997834696602986,87.00821787838572
10,50.47999954223633,252.75999450683594,5.007131473829612,85.98232298448744
11,50.58000183105469,252.69000244140625,4.995848028741307,86.72337304072443
12,50.35499954223633,252.5850067138672,5.016085969815294,85.31850748763071
13,50.790000915527344,253.19000244140625,4.98503638270268,87.63255642405244
14,50.83000183105469,254.72000122070312,5.011213693584434,86.37098084107845
15,50.939998626708984,254.0825958251953,4.987879911170121,87.74651162910698
16,50.70000076293945,253.25,4.995068958364198,86.96861947285453
17,50.63999938964844,252.28500366210938,4.981931411983393,87.5309810162608
18,50.415000915527344,252.27000427246094,5.003867890335873,86.03614472352137
19,50.35020065307617,251.5399932861328,4.995809153161038,86.33131832324472
20,49.75,249.83999633789062,5.021909474128455,84.00371301264147
21,51.4900016784668,251.08999633789062,4.8764806399860126,94.4298660702396
22,50.68000030517578,252.80999755859375,4.988358248545139,87.2744103160993
23,50.25,252.60000610351562,5.026865793104789,84.59891640631827
24,49.959999084472656,253.23500061035156,5.068755109105994,82.01789212350849
25,50.6150016784668,254.64500427246094,5.031018390359846,85.00323510689105
26,50.75,253.77999877929688,5.000591108951663,86.77413688983887
27,50.95000076293945,255.25999450683594,5.010009630706613,86.63623154566955
28,51.5099983215332,255.33999633789062,4.957095800004103,90.31405207015615
29,51.42499923706055,256.0199890136719,4.978512256917361,89.06367930087237
30,51.09000015258789,256.79998779296875,5.026423703777596,86.03569384842206
31,50.68000030517578,257.1650085449219,5.074289798665578,82.91939932977118
32,51.21049880981445,257.3800048828125,5.025922630409642,86.26427411938784
33,51.05500030517578,258.04998779296875,5.054352879257715,84.55082995120068
34,50.900001525878906,259.07000732421875,5.0897838812932195,82.49070253200551
35,50.18000030517578,258.6700134277344,5.15484280300122,78.05918128765688
36,50.08000183105469,260.739990234375,5.206469263199781,75.31817208845388
37,49.32500076293945,260.44000244140625,5.2800810626056585,70.55178084336825
38,49.400001525878906,260.92999267578125,5.281983494253321,70.56507770253751
39,49.060001373291016,259.69000244140625,5.29331421060223,69.5235219646575
40,49.005001068115234,258.30999755859375,5.271094621537747,70.53445135208716
41,49.09000015258789,257.9599914550781,5.2548378621563145,71.45483754910532
42,48.415000915527344,258.0199890136719,5.329339752855843,66.86530734510308
43,48.529998779296875,255.6300048828125,5.267463657795629,70.02697616758473
44,48.33000183105469,256.7569885253906,5.312579739246154,67.55792773988185
45,47.93000030517578,258.7099914550781,5.397663046272524,62.920744043454874
46,47.75,259.8900146484375,5.442722819862565,60.532842064887234
47,47.96500015258789,262.0799865722656,5.463983857782297,59.78561282348869
48,48.06999969482422,262.5199890136719,5.461202219269785,60.05020207374645
49,48.06999969482422,258.6199951171875,5.380070662763777,63.95019597023082
50,47.7599983215332,258.6400146484375,5.415410882286952,61.84993506484551
51,47.685001373291016,260.67999267578125,5.466708297544298,59.30669554220242
52,48.12620162963867,262.3399963378906,5.4510845953886315,60.607333692063094
53,48.38999938964844,262.5799865722656,5.426327544621474,62.13753888924629
54,48.65999984741211,263.8800048828125,5.422934765932731,62.64933875651178
55,48.47999954223633,263.8299865722656,5.442037728206122,61.49147828185039
56,48.45000076293945,264.3299865722656,5.455727191122314,60.7901736837307
57,49.060001373291016,265.75,5.416836375073528,63.463524406063755
58,49.27000045776367,265.8900146484375,5.396590464340865,64.73269314095421
59,49.084999084472656,266.6700134277344,5.432820992189682,62.7112562773475
60,49.0099983215332,264.1600036621094,5.389920683715819,64.71797894942824
61,49.185001373291016,264.8599853515625,5.384974645855956,65.19234234432668
62,48.9900016784668,263.8699951171875,5.38620098135595,64.87380149443356
63,48.40760040283203,261.9700012207031,5.411753506488144,62.86563454291007
64,47.93000030517578,262.25,5.471520933240649,59.380735498533
65,47.779998779296875,262.1300048828125,5.486186931348222,58.49415642863198
66,47.81999969482422,261.6199951171875,5.470932596963271,59.272589390579924
67,48.03499984741211,262.0899963378906,5.45622977350776,60.24533085230638
68,48.025001525878906,261.7200012207031,5.4496614868335165,60.548232969535604
69,47.72999954223633,261.2799987792969,5.474125315004244,59.008646335866445
70,48.42499923706055,263.44000244140625,5.4401653400500365,61.51238691732698
71,49.04999923706055,262.7959899902344,5.357716494961217,66.35041581762619
72,48.91999816894531,260.69000244140625,5.328904582970605,67.5840407775272
73,48.620201110839844,259.3900146484375,5.33502553922194,66.8722625015451
74,48.23160171508789,257.29998779296875,5.334676408071261,66.35462174436645
75,47.91999816894531,256.20001220703125,5.3464111435017205,65.36360469329856
76,47.9900016784668,256.94000244140625,5.354031953632869,65.09336785161116
77,48.22999954223633,255.44000244140625,5.296288717931885,68.20385583305887
78,48.459999084472656,257.79998779296875,5.319851272460546,67.38726546298585
79,48.875,258.4100036621094,5.287161200247762,69.56208265964449
80,48.96500015258789,259.364990234375,5.296946582786176,69.21103547998302
81,49.005001068115234,258.31500244140625,5.271196751579649,70.52944646927466
82,49.224998474121094,258.9100036621094,5.259725986547776,71.41072163185783
83,49.43000030517578,258.29998779296875,5.225571236056059,73.39638718346976
84,49.849998474121094,256.6199951171875,5.147843590214111,77.89474662590698
85,49.529998779296875,258.510009765625,5.2192613797051015,73.85739760337589
86,49.619998931884766,257.3599853515625,5.186618115507222,75.61136141004255
87,49.439998626708984,255.80999755859375,5.174150579777675,75.95347041780303
88,49.595001220703125,255.94500732421875,5.160701704295475,76.85859413836812
89,49.310001373291016,254.05999755859375,5.152301571344236,76.8311334271209
90,49.209999084472656,252.8000030517578,5.1371674000198135,77.42006994314949
91,50.5,247.17999267578125,4.8946533203125,91.6965364137036
92,50.619998931884766,247.85000610351562,4.896286276833536,91.83176697669307
93,50.380001068115234,248.52999877929688,4.933108247522207,89.54128631946406
94,50.78499984741211,249.0500030517578,4.904007163533522,91.73899651459925
95,51.189998626708984,248.92999267578125,4.862863827972426,94.57672135817194
96,51.06999969482422,246.97000122070312,4.8359115468280045,95.73146882252621
97,50.83000183105469,246.27000427246094,4.844973350404285,94.82097778932064
98,50.72999954223633,251.38250732421875,4.955302771389244,89.03741674675553
99,50.59980010986328,253.2274932861328,5.004515684574253,86.31873708717814
100,50.7400016784668,252.33999633789062,4.973196452316624,88.14704633128684
101,50.68000030517578,251.25,4.957576923580655,88.83440787469306
102,50.4900016784668,252.8489990234375,5.007902369139228,85.96043706608907
103,50.54330062866211,252.3000030517578,4.991759539120472,86.86709171591332
104,50.65999984741211,252.25,4.979273603627652,87.70019627653159
105,49.36000061035156,251.89999389648438,5.103322341605827,79.32665328551144
106,49.8650016784668,254.8000030517578,5.10979633961966,79.81541658864148
107,49.540000915527344,254.77000427246094,5.142712950427263,77.66452169474314
108,49.88999938964844,255.8300018310547,5.127881438381743,78.95316310836273
109,49.779998779296875,255.22999572753906,5.127159541709095,78.81501822111272
110,49.915000915527344,254.72999572753906,5.1032753892687746,80.2209401091414
111,49.90999984741211,253.0800018310547,5.070727361346148,81.8373747065242
112,47.27730178833008,255.38999938964844,5.401958016408814,61.86085080332958
113,46.54999923706055,254.24000549316406,5.461654342858767,58.13033451818734
114,45.78499984741211,252.97000122070312,5.525172044638582,54.26686675263562
115,45.814998626708984,252.20010375976562,5.504749783245423,55.23806881169287
116,44.81999969482422,252.11000061035156,5.624944273247396,48.651304941604906
117,45.095001220703125,253.13999938964844,5.613482482254193,49.46668363922197
118,44.95000076293945,251.5800018310547,5.596885373992659,50.05366630982883
119,43.459999084472656,249.07000732421875,5.7310173164086935,42.565114338717535
120,43.005001068115234,246.94000244140625,5.742122923105622,41.64188855765275
121,42.29999923706055,246.67999267578125,5.8316784190307045,37.17103548150459
122,41.45500183105469,245.8249969482422,5.929923678451999,32.355738376630086
123,41.73979949951172,246.55870056152344,5.907040846336786,33.53314853323985
124,41.845001220703125,246.1999969482422,5.88361786990301,34.597800545166365
125,41.90999984741211,244.9199981689453,5.843951301853054,36.313967819804304
126,40.099998474121094,241.97000122070312,6.034164848581247,27.118083916005673
127,40.029998779296875,242.08999633789062,6.047714307278401,26.528361004375483
128,40.0,242.6649932861328,6.0666248321533205,25.752059458013605
129,40.8849983215332,244.03500366210938,5.968815303425894,30.320765110773493
130,41.77000045776367,245.77000427246094,5.883887995667483,34.524506127403356
131,41.85499954223633,246.72999572753906,5.894875126651505,34.13489476582771
132,41.65999984741211,248.27000427246094,5.95943363374456,31.286355136637724
133,40.5,271.0400085449219,6.692345889998071,0.7322573585263399
134,40.64500045776367,269.6400146484375,6.634026611185167,3.105266142997664
135,41.02000045776367,272.7149963378906,6.6483421085938845,2.5466943230209154
136,40.45500183105469,269.3999938964844,6.659250567371954,2.0703151097842465
137,40.470001220703125,269.375,6.656164859767698,2.195961305328467
138,40.275001525878906,271.1650085449219,6.732836704442666,-0.902578323861519
139,40.150001525878906,271.4800109863281,6.761643852275926,-2.05638405509319
140,41.709999084472656,276.67498779296875,6.633301219514203,3.21688781241113
141,42.0255012512207,282.1000061035156,6.712591110268352,-0.0909764548131875
142,42.36000061035156,280.5950012207031,6.624055646310208,3.6586617310670704
143,42.3849983215332,281.43499755859375,6.639967174791983,2.9864106921946245
144,42.25,281.5439147949219,6.663761296921228,1.971597166082745
145,41.79999923706055,279.9750061035156,6.697966775446381,0.5208088944683595
146,41.650001525878906,279.3800048828125,6.707802992737513,0.10926152632788444
147,40.79499816894531,278.5775146484375,6.828717420080709,-4.825685268158736
148,41.060001373291016,279.8500061035156,6.815635575832063,-4.319892246281199
149,41.380001068115234,283.0,6.839052505923243,-5.322551768671985
150,42.02000045776367,284.6300048828125,6.773679242790771,-2.6578879032973077
151,42.040000915527344,282.1400146484375,6.71122760476035,-0.03368607076083663
152,42.185001373291016,282.2099914550781,6.689818235581625,0.8693520105854304
153,41.849998474121094,281.3900146484375,6.723775983467275,-0.5586834541722965
154,42.369998931884766,281.4700012207031,6.643143930053018,2.850754731025347
155,42.2400016784668,283.989990234375,6.723247607708975,-0.5415712733286568
156,41.83000183105469,280.9100036621094,6.715514974076839,-0.21285846776072503
157,41.845001220703125,281.0199890136719,6.715736188690446,-0.22219152026332267
158,41.19340133666992,279.489990234375,6.784824296253877,-3.0647057519819896
159,40.69499969482422,277.44000244140625,6.817545264085415,-4.359205453689924
160,40.525001525878906,274.6199951171875,6.776557304799054,-2.6799583164761884
161,40.16999816894531,277.1700134277344,6.899925966190594,-7.612200496582943
162,39.650001525878906,276.385009765625,6.97061788472399,-10.31659599369192
163,39.959999084472656,273.32501220703125,6.839965427157323,-5.176382659207775
164,39.573001861572266,271.989990234375,6.873119991902698,-6.438277036328827
165,39.27000045776367,267.32000732421875,6.807232090861095,-3.8015627208636147
166,39.85860061645508,267.3900146484375,6.708464685487457,0.07818795093470499
167,40.189998626708984,268.7900085449219,6.687982526237079,0.9020159843910278
