,dis,tmus,Ratio,Spread
0,148.75999450683594,119.80999755859375,0.8053912475311912,54.63873176443062
1,146.47000122070312,118.98999786376953,0.8123847673386284,52.755114554980764
2,151.0500030517578,121.0999984741211,0.8017212580434424,56.05236576804242
3,151.8800048828125,120.55999755859375,0.7937845251691648,57.57228526874928
4,153.6300048828125,119.91000366210938,0.7805116178546996,60.288368009742726
5,152.8000030517578,118.58000183105469,0.7760471169027934,60.638451255617866
6,155.1999969482422,118.16000366210938,0.7613402447521612,63.89193549108671
7,154.8699951171875,117.63999938964844,0.7596048498654129,64.02233227679929
8,155.92999267578125,116.51000213623047,0.7471943026283909,66.40378617651288
9,154.88999938964844,115.9800033569336,0.7487894881138771,65.7059457976136
10,156.75999450683594,114.43000030517578,0.7299694074701295,69.46370659274712
11,155.72999572753906,114.05999755859375,0.7324215031646826,68.61766991775016
12,155.19000244140625,115.36000061035156,0.7433468573718661,66.68013880622732
13,156.89999389648438,115.56999969482422,0.7365838380533791,68.48899359006481
14,157.8300018310547,109.73999786376953,0.6953050534792369,75.41698343193127
15,156.60000610351562,105.73999786376953,0.6752234594031455,77.96482317395285
16,157.88999938964844,110.97000122070312,0.7028310953808169,74.25781452443101
17,157.8000030517578,110.8499984741211,0.7024714596346535,74.27156559686304
18,155.44000244140625,110.12000274658203,0.7084405623841405,72.21529221921244
19,151.94000244140625,108.5199966430664,0.7142292674696763,69.68312063370996
20,152.27000427246094,106.91000366210938,0.7021081018084977,71.68272110141535
21,150.11000061035156,105.37999725341797,0.7020184986006254,70.66257924131654
22,147.6199951171875,104.05999755859375,0.7049180395649395,69.04282318060217
23,137.3800048828125,101.62000274658203,0.7397000956090054,59.393258226257416
24,137.4600067138672,106.6500015258789,0.7758620421711349,54.45771138449334
25,136.50999450683594,105.66999816894531,0.7740825025354003,54.316109242515694
26,133.60000610351562,104.22000122070312,0.7800897938578808,52.33050928918598
27,135.4199981689453,106.02999877929688,0.7829714976588429,52.66923476115181
28,138.6300048828125,108.6500015258789,0.7837408764265971,53.83903719303845
29,142.97000122070312,108.16999816894531,0.7565922728220659,59.442936560786876
30,144.49000549316406,109.55000305175781,0.7581839496638452,59.85748246136731
31,142.6199951171875,109.58000183105469,0.7683354759689578,57.61970792382965
32,140.02999877929688,120.77999877929688,0.8625294567749002,43.3619038092817
33,142.02000427246094,120.94000244140625,0.8515701929524424,45.55134480427975
34,142.50999450683594,122.05000305175781,0.8564311820663448,45.01983754087709
35,142.47999572753906,125.44000244140625,0.880404310800809,41.59442092651199
36,147.22999572753906,128.0800018310547,0.8699314375317718,44.56237697195954
37,152.16000366210938,125.12999725341797,0.8223580063213263,53.3328583478573
38,149.47000122070312,124.4800033569336,0.8328092750406149,50.80697565240365
39,150.85000610351562,125.51000213623047,0.8320185419820504,51.40624126953358
40,154.72000122070312,127.02999877929688,0.8210315264804882,54.455246763567516
41,156.35000610351562,127.45999908447266,0.8152222200751589,55.94966640403413
42,152.9499969482422,124.55000305175781,0.8143184409078815,54.84553615849808
43,151.36000061035156,123.9800033569336,0.8191067842031613,53.53835088387882
44,148.08999633789062,123.51000213623047,0.83401988784187,50.14771247667994
45,145.8699951171875,121.44000244140625,0.8325221533314309,49.59672945328063
46,149.39999389648438,123.66000366210938,0.8277109017005073,51.54432314631228
47,149.52999877929688,125.45999908447266,0.8390289581266497,49.89781437429792
48,148.4600067138672,123.20999908447266,0.8299204736123994,50.884557991385066
49,145.6999969482422,123.12999725341797,0.8450926549926979,47.706031029586114
50,147.33999633789062,125.61000061035156,0.8525180109431638,47.162247354912125
51,145.57000732421875,123.91999816894531,0.8512742456139762,46.76256147857492
52,140.72000122070312,123.2300033569336,0.875710647299253,41.72653142985837
53,133.5,122.30999755859375,0.9161797569932116,34.1224435256631
54,131.75,119.27999877929688,0.9053510343779649,35.08635346045091
55,133.64999389648438,121.95999908447266,0.9125327695782317,34.6495281233675
56,133.63999938964844,123.54000091552734,0.9244238362746998,33.05772655569564
57,131.75,124.56999969482422,0.9455028439834855,29.796352544923565
58,129.02999877929688,124.06999969482422,0.9615593340200163,27.085058728268876
59,134.1999969482422,126.27999877929688,0.9409836188595453,30.97887423979057
60,138.13999938964844,127.76000213623047,0.9248588584097258,34.150525220872936
61,139.47000122070312,128.9499969482422,0.9245715624837944,34.530760092471894
62,140.3000030517578,127.18000030517578,0.9064860836692786,37.28067532071782
63,138.6199951171875,125.97000122070312,0.9087433678973207,36.50721974673195
64,140.11000061035156,125.69000244140625,0.897080878551649,38.54635208470512
65,137.63999938964844,124.83000183105469,0.9069311419979768,36.49021442761756
66,138.9600067138672,125.69000244140625,0.9045048673624115,37.18864376425947
67,139.13999938964844,124.29000091552734,0.8932729729821611,38.80114863843838
68,138.72000122070312,126.48999786376953,0.911836770117413,36.1052925292978
69,142.3800048828125,128.42999267578125,0.9020226736295383,38.48637928136978
70,140.9600067138672,128.61000061035156,0.9123864534953894,36.62988998903879
71,137.16000366210938,128.35000610351562,0.9357684651256135,32.403516544824924
72,137.0,130.75999450683594,0.9544525146484375,29.80462426643902
73,138.5800018310547,132.58999633789062,0.9567758304660251,29.840007668210603
74,135.6199951171875,131.9600067138672,0.9730129145030734,26.975347662980937
75,132.57000732421875,133.7100067138672,1.0085992255160732,21.624464374442937
76,131.8699951171875,133.27999877929688,1.010692376691577,21.228022359317578
77,131.8699951171875,132.83999633789062,1.0073557386564027,21.668024800723828
78,130.64999389648438,130.4199981689453,0.9982396039932364,22.647662448307898
79,130.83999633789062,131.44000244140625,1.0045858003692245,21.85197927562922
