,sbux,nke,Ratio,Spread
0,90.29499816894531,138.10000610351562,1.5294314070988224,-23.64512528868552
1,90.41999816894531,138.9600067138672,1.5368282407419127,-24.34668013357968
2,90.58999633789062,138.58999633789062,1.5298598293454537,-23.76118583756393
3,90.58999633789062,138.74000549316406,1.5315157423749004,-23.911194992837366
4,90.93000030517578,138.94000244140625,1.5279885843517116,-23.680214430239147
5,91.2300033569336,139.30999755859375,1.527019537789001,-23.669935842024046
6,91.25,139.1699981689453,1.525150664865154,-23.50458938503772
7,91.0967025756836,138.38999938964844,1.5191548703387296,-22.91890522764855
8,90.88999938964844,138.24000549316406,1.520959472125471,-23.030921287434765
9,91.23999786376953,139.05999755859375,1.5241122404038663,-23.407267143736135
10,91.21430206298828,139.4571075439453,1.5288951884721196,-23.836948255678294
11,91.20500183105469,138.69500732421875,1.5206951871031489,-23.08663669489293
12,90.84500122070312,138.1699981689453,1.520942223703301,-23.01795211779779
13,91.02999877929688,138.5399932861328,1.5219157985712424,-23.153450596752194
14,91.80999755859375,137.06500244140625,1.492920227494075,-20.689759722893328
15,92.06999969482422,136.68499755859375,1.484576930722827,-19.980184940116047
16,92.25,136.13499450683594,1.4757180976350779,-19.202019599269093
17,92.55000305175781,136.2949981689453,1.4726633568312633,-18.981749555975867
18,91.86000061035156,135.8800048828125,1.4792075329847145,-19.441379989811793
19,91.94999694824219,135.47999572753906,1.473409464100358,-18.927294525374805
20,90.97000122070312,134.5500030517578,1.4790590441493439,-19.23951123515289
21,90.81999969482422,133.99000549316406,1.4753358945540722,-18.86965052926044
22,90.9000015258789,134.75709533691406,1.4824762714503277,-19.5353327621348
23,90.86000061035156,134.22000122070312,1.477217701068468,-19.048942451361683
24,90.79000091552734,133.22500610351562,1.4673973428799783,-18.142676575999843
25,91.38999938964844,133.75,1.4635080522295045,-17.907132732441084
26,91.1050033569336,133.13999938964844,1.4613906424878667,-17.658383438536134
27,91.48999786376953,133.52000427246094,1.4593945501154666,-17.550382326688506
28,86.94000244140625,134.3800048828125,1.545663688856907,-24.177802997232476
29,87.08999633789062,134.69500732421875,1.546618589827824,-24.30267825669948
30,87.22000122070312,134.94000244140625,1.5471222260127186,-24.382883588523555
31,87.4000015258789,134.0500030517578,1.5337528685519068,-23.264721909785976
32,87.48989868164062,134.07000732421875,1.532405561607454,-23.170775592990026
33,87.5,133.55999755859375,1.5263999720982142,-22.647961738408398
34,88.0999984741211,134.33999633789062,1.524858100620198,-22.667422777662125
35,85.01499938964844,133.86000061035156,1.5745456868949947,-26.097867381120437
36,84.76000213623047,133.91000366210938,1.5798725847939763,-26.47109631293702
37,84.50499725341797,133.14999389648438,1.5756463904399318,-26.034322098132847
38,84.62999725341797,133.58999633789062,1.5785182638948425,-26.315878774081682
39,84.45999908447266,133.2100067138672,1.577196402531774,-26.151373070097435
40,84.30999755859375,132.55999755859375,1.5722927457857796,-25.691500767525298
41,84.12000274658203,132.30999755859375,1.572872007115689,-25.68233175490235
42,82.76930236816406,127.56999969482422,1.5412718972474033,-22.65443593402918
43,82.6500015258789,127.56999969482422,1.5434966405279522,-22.80565764023386
44,82.62000274658203,126.9000015258789,1.535947679826587,-22.173684907676403
45,83.27999877929688,127.33999633789062,1.529058575941609,-21.77709110686928
46,82.93000030517578,127.68499755859375,1.5396719774354655,-22.565738536700735
47,83.12000274658203,127.81999969482422,1.537776653888288,-22.459900014792083
48,83.36000061035156,128.35000610351562,1.5397073556112384,-22.68569326161864
49,82.0199966430664,127.54000091552734,1.554986663442018,-23.574231708130043
50,81.66000366210938,127.37539672851562,1.5598259982398017,-23.865942428534566
51,81.8499984741211,127.69499969482422,1.5601099825945404,-23.944714407466094
52,82.24559783935547,128.5,1.5623936523750486,-24.24826635872968
53,82.78500366210938,128.80999755859375,1.5559581066679349,-23.874531369496026
54,83.05999755859375,129.55499267578125,1.5597760231619093,-24.270953539286864
55,83.12000274658203,129.38499450683594,1.5566047910429883,-24.024894826803802
56,82.7416000366211,129.1811065673828,1.561259469362543,-24.30065734359802
57,82.54119873046875,129.66000366210938,1.5708519582506073,-25.03357634514036
58,82.69499969482422,129.63999938964844,1.5676884922675978,-24.818619180476304
59,82.36000061035156,129.3300018310547,1.5703011276422891,-24.933255112816965
60,81.94000244140625,128.75999450683594,1.5713935888506934,-24.895623239552208
61,81.77999877929688,128.67999267578125,1.573489784746211,-25.0184366302488
62,81.5,128.14999389648438,1.5723925631470475,-24.843354818254582
63,80.8499984741211,125.43350219726562,1.5514348121777028,-22.950783033566765
64,80.51010131835938,124.55999755859375,1.5471350242878072,-22.50812051506658
65,80.80000305175781,124.94000244140625,1.546287100526145,-22.52065578143312
66,81.02999877929688,125.66000366210938,1.550783728929482,-22.94912220932136
67,81.31999969482422,125.33000183105469,1.5411953062148325,-22.25152504191405
68,81.02999877929688,125.30000305175781,1.54634092236679,-22.589121598969797
69,80.68000030517578,125.0,1.5493306832818765,-22.732764756340316
70,80.80999755859375,127.5,1.577775075510332,-25.06798464173896
71,80.97000122070312,127.5,1.5746572567347286,-24.865169419987694
72,80.57649993896484,126.70999908447266,1.572542852822511,-24.57395739880829
73,80.6500015258789,126.47000122070312,1.5681338974323706,-24.240791413431296
74,80.05999755859375,125.08000183105469,1.5623283243234176,-23.598661065538096
75,79.70999908447266,124.5199966430664,1.5621628161243153,-23.482302086678132
76,79.77999877929688,125.02999877929688,1.5671847667631513,-23.90357498108294
77,79.87999725341797,126.27999877929688,1.5808713460351742,-25.026820302869424
78,80.52999877929688,126.9000015258789,1.575810299881727,-24.822903134920523
79,81.0,127.08999633789062,1.5690123004677854,-24.417140321490464
80,81.16999816894531,127.23999786376953,1.567574235974913,-24.351657927330194
81,81.0199966430664,126.77999877929688,1.5647988648756201,-24.08179569555884
82,81.08000183105469,127.68000030517578,1.5747409647476438,-24.90573667789998
83,80.91999816894531,127.48999786376953,1.5755066825087547,-24.91854945824501
84,80.30999755859375,132.88499450683594,1.6546507103288572,-31.08676221040453
85,79.79499816894531,133.9250030517578,1.6783633827299074,-32.77956653534996
86,79.73500061035156,133.0800018310547,1.6690286676159833,-32.01061618742253
87,79.4749984741211,133.44000244140625,1.679018622250838,-32.70018669773887
88,79.56500244140625,133.75999450683594,1.6811410846790371,-32.906092783242954
89,79.48999786376953,133.95379638671875,1.685165429445471,-33.19496792485745
90,79.5,133.49000549316406,1.6791195659517493,-32.7184986622528
91,79.54000091552734,132.6999969482422,1.6683429145188413,-31.877786311893104
92,79.36000061035156,132.34500122070312,1.667653732394759,-31.750952873443183
93,78.98999786376953,131.55999755859375,1.6655272960696785,-31.434952158562083
94,79.43000030517578,131.75999450683594,1.6588190104570635,-31.077216917750334
95,79.61000061035156,132.33999633789062,1.6623539168856967,-31.429056459715866
96,79.5250015258789,131.47000122070312,1.653190804126176,-30.66680330254796
97,79.61499786376953,131.63999938964844,1.6534572997778596,-30.722725162329724
98,80.61000061035156,135.1999969482422,1.6772112135535753,-33.02149094640818
99,81.2300033569336,136.3000030517578,1.6779514639786552,-33.335602571780726
100,81.3302001953125,137.06500244140625,1.6852903609267895,-33.97359584340229
101,81.18000030517578,137.10000610351562,1.6888396845050833,-34.19898779802631
102,81.08999633789062,136.3300018310547,1.6812184978155225,-33.543069505490976
103,81.21499633789062,137.25,1.6899588276650135,-34.30462190897889
104,81.20999908447266,137.07000732421875,1.687846433560994,-34.13096358234159
105,80.81999969482422,137.0399932861328,1.695619819396126,-34.59529955882181
106,80.72000122070312,136.42999267578125,1.6901634119498699,-34.11205362668376
107,80.83000183105469,136.58999633789062,1.6898427965321792,-34.13262424152964
108,80.82330322265625,137.30999755859375,1.698891187116233,-34.86111639131428
109,80.38999938964844,136.1699981689453,1.6938673865256864,-34.270358261638265
110,80.4000015258789,136.1699981689453,1.6936566615003774,-34.2576798925883
111,80.1500015258789,135.8699951171875,1.6951964133564947,-34.2745683717453
112,80.20999908447266,137.33999633789062,1.712255303646767,-35.66851871967273
113,79.86260223388672,137.6699981689453,1.7238356166477402,-36.43886902999607
114,79.45999908447266,136.8699951171875,1.7225018461387496,-36.14919209171404
115,79.6500015258789,137.38999938964844,1.7249214909934352,-36.42835570603587
116,79.16000366210938,136.10000610351562,1.7193026756852094,-35.759467112682714
117,79.18000030517578,135.83999633789062,1.7155846907594812,-35.47411027971984
118,79.01000213623047,135.50999450683594,1.715099238615222,-35.35959236870433
119,78.30999755859375,132.74000549316406,1.6950582254053097,-33.47690544405117
120,78.36000061035156,131.72999572753906,1.6810872218157842,-32.403513503938385
121,78.11000061035156,131.7100067138672,1.6862118254344536,-32.700416021181326
122,78.13500213623047,130.60800170898438,1.6715684154108785,-31.566719929054628
123,78.06999969482422,130.1199951171875,1.6667093073629669,-31.161108229939458
124,78.15499877929688,129.5749969482422,1.6579233442783494,-30.50836810097455
125,77.91000366210938,129.07000732421875,1.6566551310148436,-30.31392598795992
126,77.19999694824219,126.27999877929688,1.6357513441867075,-28.423897901106727
127,77.05000305175781,125.69999694824219,1.6314080722852675,-28.034023251991286
128,77.47000122070312,125.5,1.619981902962218,-27.301650852795106
129,77.29000091552734,125.68000030517578,1.6260835660040343,-27.70981344706003
130,77.79000091552734,126.78500366210938,1.6298367678358303,-28.18103374216399
131,77.77999877929688,127.65499877929688,1.6412316891585694,-29.06370722840147
132,77.97000122070312,127.94999694824219,1.6410157104661944,-29.11786473920766
133,77.09980010986328,124.28500366210938,1.6120016327540354,-26.555908901946097
134,76.43000030517578,122.94000244140625,1.6085307071898682,-26.059923223298426
135,76.63999938964844,123.30000305175781,1.608820511922024,-26.153736108172993
136,76.12000274658203,121.44000244140625,1.5953756970517081,-24.952865626988952
137,76.37000274658203,122.0199966430664,1.597747705312574,-25.215968297734292
138,75.85289764404297,121.08000183105469,1.5962475474470366,-24.931438396072437
139,75.62999725341797,120.4800033569336,1.593018745633879,-24.613980906058003
140,74.94000244140625,121.72000122070312,1.624232682883524,-26.728592819034233
141,75.08999633789062,122.45999908447266,1.6308430557570688,-27.278463500864518
142,75.76000213623047,122.9800033569336,1.6232840534480562,-26.949191120694593
143,75.6500015258789,123.29000091552734,1.6297422132020896,-27.398621726551823
144,75.4800033569336,122.83999633789062,1.6274508594945172,-27.16410106895428
145,75.0,121.80999755859375,1.62413330078125,-26.742538284149163
146,74.75,121.26000213623047,1.6222073864378659,-26.509434392700697
147,75.17500305175781,123.54000091552734,1.643365426010962,-28.250713701137556
148,75.26000213623047,124.12999725341797,1.6493488404202594,-28.732968079008586
149,75.77999877929688,125.08999633789062,1.650699371244451,-29.033837034313734
150,76.73999786376953,126.83499908447266,1.652788671034795,-29.56197746267432
151,76.86000061035156,127.18000030517578,1.6546968422486206,-29.754867267064
152,76.83000183105469,127.63999938964844,1.6613301620156458,-30.252891787924497
153,76.5999984741211,127.05999755859375,1.6587467374626685,-29.96443442044675
154,75.83000183105469,126.875,1.6731504277511549,-30.755458521935324
155,75.80000305175781,126.58999633789062,1.6700526548983428,-30.508480296213804
156,75.41999816894531,126.26000213623047,1.674091821818936,-30.660167410831875
157,75.76000213623047,126.36000061035156,1.6678985882700077,-30.32918837411256
158,75.62000274658203,125.94999694824219,1.6655645645812283,-30.096643195654508
159,75.15499877929688,125.22000122070312,1.6661566529783216,-29.956070744413267
