,tjx,amzn,Ratio,Spread
0,62.81999969482422,169.22000122070312,2.69372814458395,-63.45683146189013
1,63.130001068115234,169.58248901367188,2.686242454371224,-63.29740381346889
2,63.310001373291016,169.00050354003906,2.6694124131126045,-62.41237149288564
3,63.310001373291016,169.02499389648438,2.6697992454600072,-62.43686184933095
4,63.665000915527344,169.34100341796875,2.659875928418748,-62.15519742888223
5,64.41500091552734,170.03500366210938,2.639680218045641,-61.586504618192336
6,64.33999633789062,169.3155059814453,2.6315746909940887,-60.99328394987812
7,63.209999084472656,168.18099975585938,2.6606708146144005,-61.76123063611675
8,62.959999084472656,166.46249389648438,2.6439405387084536,-60.46362246168525
9,62.80500030517578,167.15150451660156,2.6614362503685323,-61.41358759130294
10,62.38999938964844,167.41400146484375,2.6833467399042896,-62.374776237924706
11,62.25,166.6719970703125,2.6774618003263053,-61.86847351937958
12,61.974998474121094,165.88926696777344,2.676712723712996,-61.54873343923397
13,62.0,166.35000610351562,2.6830646145728325,-61.967380237526214
14,61.900001525878906,165.11700439453125,2.667479811377707,-60.902735033563644
15,61.900001525878906,165.05450439453125,2.666470118349285,-60.840235033563644
16,61.849998474121094,164.75149536132812,2.6637267490032754,-60.62141067526041
17,61.55070114135742,165.17050170898438,2.683486924538091,-61.544311240796645
18,61.25,165.218994140625,2.6974529655612245,-62.099061329466096
19,61.3650016784668,165.12950134277344,2.690939408883256,-61.815952770689364
20,60.58000183105469,162.95350646972656,2.689889427936479,-60.96157637146955
21,60.38999938964844,164.49449157714844,2.72386973405641,-62.82244782977743
22,60.28310012817383,164.7624969482422,2.7331457174220377,-63.270427807578514
23,60.439998626708984,164.27450561523438,2.7179766602880098,-62.51828361535247
24,60.22829818725586,163.1824951171875,2.709399070347906,-61.782690016774964
25,60.709999084472656,164.09295654296875,2.70289835311392,-61.882164272661186
26,60.712501525878906,163.15460205078125,2.6873312406874894,-60.939596693295286
27,60.880001068115234,163.60250854492188,2.6872947712644777,-61.10550250921045
28,61.20000076293945,166.22000122070312,2.7160130579828365,-63.18424666205513
29,61.81999969482422,166.34750366210938,2.690836371454019,-62.2679246430704
30,62.08000183105469,167.15249633789062,2.692533688912922,-62.63518012997257
31,62.15999984741211,167.07550048828125,2.687829808533004,-62.42350036082355
32,62.2400016784668,167.2239990234375,2.6867608373039626,-62.43730855405116
33,62.005001068115234,167.4499969482422,2.700588566465646,-63.058951330284984
34,62.08000183105469,168.36898803710938,2.712129237613602,-63.85167182919132
35,61.09000015258789,165.8489990234375,2.7148305550693603,-62.99844047374688
36,61.54999923706055,165.25,2.6848091315734655,-61.62499125138669
37,61.290000915527344,164.68800354003906,2.6870288967203564,-61.50072555791584
38,61.7599983215332,165.13999938964844,2.67389902651715,-61.161438127055945
39,61.900001525878906,164.4499969482422,2.6567042470829274,-60.23572758727458
40,61.775001525878906,163.6405029296875,2.6489761050209752,-59.63668241119164
41,61.720001220703125,164.0550079345703,2.658052571125684,-60.143785420553144
42,60.40999984741211,158.3144989013672,2.6206670965278804,-56.60878256851403
43,60.255001068115234,158.89625549316406,2.637063358666941,-57.4514936698114
44,60.064998626708984,158.33358764648438,2.636037480504969,-57.208712174017734
45,60.30500030517578,159.10751342773438,2.6383801114760743,-57.5785733518708
46,60.130001068115234,157.80450439453125,2.624388850679886,-56.570191413650335
47,60.20000076293945,158.60150146484375,2.634576402904011,-57.249337645969774
48,60.529998779296875,158.72525024414062,2.622257615151804,-56.8175048207835
49,59.63999938964844,158.5500030517578,2.6584507826013986,-58.14065235921733
50,59.883201599121094,157.35475158691406,2.62769436811848,-56.53594790661283
51,60.34000015258789,155.39100646972656,2.575256978401948,-53.803140974866466
52,61.32849884033203,156.43199157714844,2.5507226580650073,-53.179898845323535
53,61.459999084472656,156.48199462890625,2.5460787009422536,-53.008509303768165
54,61.43000030517578,157.85775756835938,2.569717675144779,-54.434777910250034
55,61.349998474121094,157.74349975585938,2.5712062539398333,-54.455210439678666
56,61.834999084472656,156.27017211914062,2.527212330118422,-52.16534026658728
57,61.86980056762695,156.1824951171875,2.524373663472081,-52.01907180986518
58,61.91999816894531,156.69569396972656,2.530615287522958,-52.447758445665784
59,61.75,155.8040008544922,2.5231417142427883,-51.842272673446274
60,61.900001525878906,155.5313720703125,2.512623073285201,-51.317102709344894
61,61.77000045776367,154.8520050048828,2.5069128032590124,-50.85660423835475
62,61.54999923706055,154.52249145507812,2.51051979480833,-50.897482706464814
63,62.86000061035156,152.0500030517578,2.418867349274552,-46.219488121980504
64,62.290000915527344,151.69326782226562,2.435274772719618,-46.822399100368386
65,62.369998931884766,151.24899291992188,2.425027986373757,-46.24344027848498
66,62.06999969482422,151.87860107421875,2.4468922478000805,-47.378124370236264
67,62.0,151.54925537109375,2.444342828566028,-47.16662950510434
68,62.01499938964844,151.33450317382812,2.440288715040912,-46.92662447432434
69,61.86399841308594,151.1219940185547,2.4428100008904083,-46.96833916488836
70,63.474998474121094,154.51100158691406,2.4342025254228017,-47.64508194871355
71,63.84000015258789,154.41250610351562,2.4187422577450635,-46.93207301944645
72,63.69499969482422,153.46449279785156,2.4093648407744936,-46.2281811417363
73,63.58000183105469,153.3800048828125,2.4123938418620234,-46.337302565233415
74,63.06999969482422,151.0319061279297,2.394671109223487,-44.84783868417318
75,62.849998474121094,150.6844940185547,2.397525818248031,-44.87081859271295
76,62.81999969482422,150.76651000976562,2.3999762932534265,-45.00334025095263
77,63.09000015258789,151.45745849609375,2.400657126799533,-45.239718466855095
78,63.52000045776367,153.22950744628906,2.4123033114298527,-46.28782288515646
79,63.150001525878906,153.84201049804688,2.4361362910656834,-47.52325271236174
80,63.20000076293945,154.80575561523438,2.449458128899464,-48.40281957703833
81,63.470001220703125,154.47750854492188,2.4338664813911053,-47.62000223630017
82,63.560001373291016,155.7062530517578,2.4497521977271104,-48.69722331966088
83,63.7599983215332,155.5605010986328,2.439782076438614,-48.21475835649227
84,63.810001373291016,153.4499969482422,2.4047953870201892,-46.020069531201756
85,63.724998474121094,153.67599487304688,2.411549604594422,-46.38917754990287
86,63.369998931884766,152.7259979248047,2.4100678633270456,-46.036854543593776
87,63.150001525878906,152.26998901367188,2.411242839816426,-45.95123122798674
88,63.07500076293945,152.75900268554688,2.4218628749554045,-46.56651548982259
89,62.95000076293945,151.87750244140625,2.4126687942920735,-45.895464088153716
90,62.689998626708984,151.6949920654297,2.4197638441293607,-46.15069090105624
91,62.56999969482422,153.50399780273438,2.4533162626087117,-48.16172572886488
92,62.61000061035156,151.43350219726562,2.418679136256525,-46.023884952431814
93,62.564998626708984,150.385498046875,2.40366820663008,-45.0516457249733
94,62.63999938964844,150.95449829101562,2.4098738787018825,-45.49437537915307
95,62.72999954223633,153.00601196289062,2.4391202467628132,-47.394365627552844
96,62.439998626708984,152.49301147460938,2.442232780725588,-47.36960799517942
97,62.45000076293945,152.82949829101562,2.4472297265640917,-47.6892553076501
98,64.33000183105469,155.05450439453125,2.4102984607670286,-46.749109022121644
99,65.0199966430664,157.0940704345703,2.4160885657523714,-47.62700618616566
100,65.0,157.07049560546875,2.4164691631610578,-47.63709752015727
101,65.18000030517578,156.6060028076172,2.402669562356254,-46.869557875355255
102,65.1500015258789,156.89999389648438,2.408288414761748,-47.21405463125119
103,65.48500061035156,158.302001953125,2.4173780327964347,-48.05206133144088
104,65.41999816894531,158.11300659179688,2.416891027472585,-47.97250347852702
105,66.3499984741211,154.7060089111328,2.331665598628066,-42.999765896081996
106,66.79000091552734,154.44699096679688,2.3124268430858943,-41.999963915916524
107,66.83000183105469,154.05474853515625,2.3051734896641856,-41.54037631331158
108,67.23999786376953,155.23049926757812,2.308603572267808,-42.02586152171067
109,66.95999908447266,154.25,2.303614129465677,-41.516765606104784
110,66.92500305175781,154.42449951171875,2.3074261108705727,-41.75018411443108
111,66.80000305175781,154.02999877929688,2.305838199737083,-41.56613222448095
112,67.91500091552734,153.89549255371094,2.26600147948354,-39.55442592058482
113,68.05500030517578,153.3365020751953,2.2531261683578836,-38.75973376608307
114,67.56500244140625,151.0802459716797,2.236072530341423,-37.328433528518886
115,67.18499755859375,151.07650756835938,2.248664330702724,-37.964467826970605
116,66.46499633789062,149.08499145507812,2.2430602523043723,-37.18513910149113
117,66.00499725341797,148.9560089111328,2.256738354813269,-37.83060675646851
118,65.91999816894531,148.2635040283203,2.249143024068935,-37.281205545163445
119,64.26499938964844,147.51950073242188,2.2954874680382207,-39.32354286842653
120,63.72999954223633,147.5550079345703,2.3153147496381186,-40.25977085945851
121,63.77000045776367,145.385498046875,2.279841571322665,-38.022915800798884
122,63.58000183105469,145.0500030517578,2.2813777740552115,-38.00730073417873
123,63.2599983215332,144.39450073242188,2.2825561897505002,-37.89055336016834
124,63.099998474121094,144.99349975585938,2.297836818733441,-38.758926645074126
125,62.709999084472656,144.30250549316406,2.3011083973830604,-38.72453174330845
126,61.720001220703125,145.0,2.349319460987984,-41.08877748598283
127,61.86000061035156,143.20050048828125,2.3149126911634443,-39.05357629827796
128,62.40999984741211,143.74600219726562,2.303252724702998,-38.673104384864416
129,62.67499923706055,143.968994140625,2.2970721323199355,-38.44994580976592
130,63.2599983215332,145.0,2.292127787658242,-38.496052627746465
131,63.19499969482422,145.60450744628906,2.3040510823550857,-39.20999116006081
132,63.41999816894531,146.00698852539062,2.3022231589543853,-39.23366689166882
133,62.720001220703125,140.63125610351562,2.2422074835211405,-35.03644284972444
134,61.98500061035156,140.04299926757812,2.2593046364218443,-35.685626235103086
135,62.45000076293945,140.65049743652344,2.2522096992509817,-35.51025445315791
136,61.869998931884766,140.1094970703125,2.264578947618293,-35.94573979876263
137,62.220001220703125,141.2532501220703,2.2702225546577073,-36.500232238166134
138,61.724998474121094,140.04324340820312,2.268825384692684,-36.123607564607155
139,61.439998626708984,139.4449920654297,2.26961255179473,-36.00517932577377
140,60.9900016784668,136.76651000976562,2.2424414862420403,-34.08430796509681
141,61.47999954223633,139.0290069580078,2.2613696810862183,-35.52184904738756
142,61.810001373291016,140.12081909179688,2.266960297340247,-36.05807315430448
143,61.79999923706055,139.84901428222656,2.2629290616295212,-35.803107848669754
144,61.779998779296875,139.08200073242188,2.2512464143820883,-35.06976688434722
145,61.72999954223633,137.94900512695312,2.23471579701806,-34.02094953138938
146,61.470001220703125,138.1719970703125,2.247795580387529,-34.68167224123884
147,61.90999984741211,140.70774841308594,2.2727790140507915,-36.47664597057174
148,61.9900016784668,142.08074951171875,2.29199460662497,-37.71495672727592
149,62.415000915527344,142.00050354003906,2.2751021622545995,-36.919185975670075
150,63.25,144.322998046875,2.2817865303853755,-37.83588375616806
151,63.31999969482422,145.12550354003906,2.291937843327274,-38.52053841133906
152,63.56999969482422,145.29425048828125,2.2855789080664555,-38.26838767463774
153,63.33000183105469,145.1824951171875,2.292475776402005,-38.56069048455191
154,61.810001373291016,127.66524505615234,2.0654464038131914,-23.60249911865995
155,62.05500030517578,126.9834976196289,2.046305648137072,-22.508273749160793
156,61.904998779296875,125.44999694824219,2.02649219646212,-21.22731425769578
157,61.89500045776367,124.87699890136719,2.017561967490114,-20.67114929236736
158,61.560001373291016,122.64408111572266,1.9922689795282256,-19.002232863173774
159,61.5,122.8689956665039,1.997869848235836,-19.328165170401505
160,61.2599983215332,124.281494140625,2.028754449001338,-21.144728247919517
161,61.79999923706055,122.56117248535156,1.9831905177735574,-18.515266051794754
162,61.45000076293945,120.85099792480469,1.9666557595502916,-17.39434568121318
163,61.5,121.25875091552734,1.9716870067565422,-17.717920419424942
164,61.1349983215332,120.12445068359375,1.9649047841927079,-17.198133633360015
165,60.736900329589844,120.58477783203125,1.985362723116851,-18.328694874555993
166,61.48500061035156,122.31099700927734,1.989281870295455,-18.795419346689314
167,62.29999923706055,124.46150207519531,1.9977769438102433,-19.57380027175148
168,62.05500030517578,124.64900207519531,2.008685866766466,-20.1737782047272
169,61.95000076293945,125.13874816894531,2.019995910053442,-20.840300555466797
170,62.0099983215332,123.5530014038086,1.9924690331898356,-19.15354245627259
171,62.04999923706055,124.51739501953125,2.00672677760745,-20.05059090103093
172,61.77000045776367,123.4020004272461,1.9977658978912327,-19.40659966071803
173,61.959999084472656,123.7509994506836,1.997272454474518,-19.4357187556585
174,61.9900016784668,124.2979965209961,2.005129749241045,-19.932203736553262
175,61.70090103149414,120.364501953125,1.9507738127144538,-16.485436340788013
176,61.70000076293945,120.04949951171875,1.9456968886105321,-16.171949583183746
177,61.744998931884766,122.1500015258789,1.9782978968164067,-18.196693096800786
178,61.5,121.79399108886719,1.9803900990059706,-18.253160592764786
179,61.93000030517578,121.62800598144531,1.9639593958032047,-17.363230953448962
180,63.65999984741211,125.22750091552734,1.9671300850720637,-18.050114678408605
181,64.04000091552734,125.93800354003906,1.9665521820675635,-18.120851023537284
182,61.724998474121094,118.14250183105469,1.9140138477376758,-14.222865987458718
183,61.5,116.6939926147461,1.8974632945487169,-13.153162118643692
184,61.54999923706055,117.32499694824219,1.906173816450648,-13.699988199628876
185,62.06999969482422,117.03399658203125,1.8855163067092824,-12.533519878048764
186,61.22999954223633,115.85050201416016,1.8920545954642172,-12.764241788483417
187,61.029998779296875,115.31550598144531,1.8894889118130482,-12.565965188201176
188,61.7400016784668,116.4074935913086,1.8854468808980986,-12.46259849180926
