,tgt,bkng,Ratio,Spread
763,153.1699981689453,1867.780029296875,12.194163684958253,-50.71344784762556
764,155.80999755859375,1896.3399658203125,12.170849082435655,-47.74907127584498
765,154.61000061035156,1876.5899658203125,12.137571686256559,-42.32827137264127
766,155.6999969482422,1866.0999755859375,11.985228080680482,-18.822601679006823
767,158.05999755859375,1898.6199951171875,12.012020906259714,-23.161782064102283
768,159.94000244140625,1894.949951171875,11.847879969028304,2.957457429778911
769,159.8800048828125,1895.0,11.852639117624378,2.1909759276638265
770,159.4499969482422,1898.719970703125,11.90793356565227,-6.663732615164976
771,159.25,1911.3699951171875,12.002323360233516,-21.701926677749327
772,159.39999389648438,1912.93994140625,12.000878385531987,-21.480791281836503
773,161.58999633789062,1926.4599609375,11.921901136189158,-8.849924978459116
774,161.82000732421875,1909.9749755859375,11.803082988119984,10.381628564285334
775,161.80999755859375,1916.1300048828125,11.841851763139381,4.1070723513020635
776,162.0800018310547,1926.72998046875,11.887524424370945,-3.268773996015229
777,163.64999389648438,1932.47998046875,11.808616269739224,9.72854906083006
778,163.75999450683594,1936.5,11.825232443563397,7.0220501671169
779,163.36000061035156,1935.6800537109375,11.849167767377445,3.0656571591354673
780,166.30499267578125,1893.2099609375,11.383963466619397,80.70198985579572
781,167.36000061035156,1903.094970703125,11.371265318849519,83.41486196004593
782,166.91000366210938,1900.050048828125,11.383679870228532,81.08635657445524
783,166.1699981689453,1892.050048828125,11.386231387596663,80.24992844869297
784,165.66000366210938,1900.06005859375,11.469636705243788,66.1500587484872
785,166.08999633789062,1895.010009765625,11.409537308378582,76.33466321065106
786,165.5500030517578,1908.4200439453125,11.52775601791237,56.47655275938786
787,164.4499969482422,1914.635009765625,11.64265761809788,37.12638056370764
788,165.0399932861328,1944.6500244140625,11.782901742140693,14.156530150392369
789,165.8800048828125,1968.9449462890625,11.86969428702418,-0.10778767175162507
790,165.67999267578125,1952.3900146484375,11.784102492502305,14.05879211468658
791,164.96499633789062,1951.5999755859375,11.830388378808316,6.311038136029934
792,164.27999877929688,1953.300048828125,11.890066126992732,-3.5686118103192843
793,163.50999450683594,1956.530029296875,11.965813069702461,-15.993236741826708
794,166.60000610351562,1938.06005859375,11.633013130801157,39.374656522771545
795,167.5399932861328,1945.9000244140625,11.61454042254115,42.75910627107868
796,167.69000244140625,1960.219970703125,11.689545841518246,30.230423872656218
797,168.32000732421875,1966.8299560546875,11.685063393956316,31.143346009319373
798,169.47000122070312,1963.5999755859375,11.586711284840991,48.10543861131913
799,168.47000122070312,1965.10498046875,11.664420764705616,34.6594032802322
800,167.92999267578125,1966.1700439453125,11.708272075860528,27.146081326429055
801,168.00999450683594,1903.0,11.326707113978099,91.27142957228347
802,166.72999572753906,1913.93505859375,11.479248531388418,65.05186658119527
803,167.3000030517578,1923.760009765625,11.498864164219226,62.03339022355584
804,166.38499450683594,1946.1300048828125,11.696547580213766,28.7372502110249
805,166.0299072265625,1950.719970703125,11.749208340164854,19.907176365172234
806,166.22500610351562,1944.0,11.69499129865807,28.956828698418747
807,166.5,1945.9300537109375,11.68726758985548,30.31048547849076
808,166.57000732421875,1944.6400146484375,11.674610849138704,32.43648413108912
809,164.85040283203125,1915.0,11.616592784133045,41.54264917932613
810,165.2100067138672,1910.5899658203125,11.56461405591084,50.246724261334236
811,165.77000427246094,1916.4599609375,11.56095742018315,51.06367704227404
812,165.27000427246094,1912.8800048828125,11.574272133068233,48.67311787282432
813,165.70849609375,1917.0775146484375,11.568975398605067,49.71165229653133
814,166.19000244140625,1924.1199951171875,11.577832401775048,48.41885378618207
815,169.77000427246094,1978.0,11.651057019622513,37.28775977287199
816,170.0800018310547,1966.199951171875,11.560441733325929,52.789498887055686
817,168.55499267578125,1967.6800537109375,11.673816494393659,33.09921559097569
818,167.3800048828125,1968.375,11.759917209813175,18.373704289722525
819,167.4199981689453,1965.9300537109375,11.742504331693377,21.29621162622351
820,167.0399932861328,1959.93994140625,11.73335740051756,22.748674054753963
821,167.02999877929688,1956.739990234375,11.714901541847524,25.829280516185634
822,164.72999572753906,1931.75,11.726765313556406,23.354864278396178
823,165.27000427246094,1951.3900146484375,11.8072848321067,10.163108107199319
824,164.47999572753906,1940.25,11.796267329761013,11.869606666327568
825,164.6699981689453,1945.6600341796875,11.815510146441566,8.728397424718592
826,164.52999877929688,1940.5999755859375,11.794809396364785,12.116719043936824
827,165.32000732421875,1951.5699462890625,11.804801958795734,10.580264430120847
828,165.25,1955.0,11.830559757942511,6.3142511290852195
829,170.2469940185547,1992.3349609375,11.702614618384167,28.648547916992072
830,172.16000366210938,2013.0799560546875,11.693075704190086,30.746859201333734
831,172.77000427246094,2012.239990234375,11.646929099226286,38.87086088332029
832,172.27000427246094,2015.8299560546875,11.701572566669622,29.310379838870574
833,170.84500122070312,2017.5,11.808949548331988,10.624331063634086
834,169.3699951171875,2022.9000244140625,11.943674102454883,-12.388786143899155
835,169.6699981689453,2023.8499755859375,11.928154637985743,-9.756391740158792
836,171.5050048828125,2089.2099609375,12.181626783224399,-53.2045060486451
837,170.60000610351562,2069.010009765625,12.127842530733579,-43.8111728560055
838,169.7899932861328,2063.364990234375,12.152453453232425,-47.83854104061612
839,170.02000427246094,2074.14990234375,12.199446242924905,-55.8768849588094
840,169.1999969482422,2066.179931640625,12.211465537275771,-57.69864668198858
841,169.52000427246094,2058.590087890625,12.143641080742054,-46.287585729821615
842,169.6300048828125,2063.97998046875,12.167540653521963,-50.363957670409775
843,171.02999877929688,2080.9599609375,12.167221983219704,-50.62656839384141
844,171.4199981689453,2098.0,12.23894541132994,-63.009612869741034
845,171.71499633789062,2102.64990234375,12.24499867330329,-64.13693309592969
846,171.65499877929688,2104.830078125,12.261979511772083,-67.03354155117
847,171.43499755859375,2111.069091796875,12.314108098466564,-75.89959649811846
848,171.97000122070312,2115.880126953125,12.303774564946613,-74.32213663518229
849,172.49000549316406,2120.419921875,12.293001648487014,-72.65254470636825
850,173.3000030517578,2115.235107421875,12.20562648686243,-57.79552474304734
851,172.10000610351562,2145.6298828125,12.46734344403181,-102.51950023046862
852,173.39999389648438,2147.324951171875,12.38365067333149,-88.69137477161854
853,173.14999389648438,2146.06005859375,12.394225435992483,-90.41173980556238
854,173.3000030517578,2134.875,12.318955351445654,-77.43541732117234
855,173.4499969482422,2130.06005859375,12.280542496805946,-70.82939422994701
856,173.38999938964844,2129.760009765625,12.283061406439879,-71.24577807581232
857,178.07000732421875,2134.989990234375,11.989610279215178,-20.59164129969173
858,180.15899658203125,2142.419921875,11.891828676451905,-3.0768886066594536
859,181.8699951171875,2147.25,11.80651046158782,12.52411887359443
860,182.7100067138672,2151.655029296875,11.776339282097844,18.14969362957521
861,182.63999938964844,2158.590087890625,11.818824436619924,10.378675445726854
862,180.6649932861328,2149.0,11.894944122331802,-3.614844681256331
863,180.17999267578125,2151.35009765625,11.940005467351881,-11.756349393145742
864,175.13499450683594,2119.1298828125,12.099979725809654,-39.77861129626086
865,174.88999938964844,2116.330078125,12.100921067590006,-39.90430076277522
866,174.8000030517578,2121.449951171875,12.136441156375263,-46.09882282063569
867,175.1699981689453,2125.7548828125,12.135382228880793,-45.985631501211685
868,176.2100067138672,2140.280029296875,12.146188909533942,-48.092004284209054
869,175.24020385742188,2126.7099609375,12.135970594212639,-46.102381362471135
870,175.4846954345703,2132.199951171875,12.150347048166765,-48.67289022976962
871,173.63999938964844,2122.3701171875,12.222818041048814,-60.87062788561849
872,173.1300048828125,2140.7900390625,12.365216765930024,-85.38040969519903
873,171.77000427246094,2135.110107421875,12.430052129679005,-95.94028675245414
874,171.80999755859375,2139.550048828125,12.453000868581334,-99.90266711126566
875,172.33999633789062,2139.889892578125,12.416675978004818,-93.91377930013329
876,172.69000244140625,2148.840087890625,12.44333810592033,-98.6845410734714
877,173.19000244140625,2145.93994140625,12.390668694240972,-89.81387936495918
878,170.07000732421875,2098.4599609375,12.338800908834145,-79.58985558901264
879,169.25,2088.550048828125,12.340029830594535,-79.47167590594182
880,167.9499969482422,2091.179931640625,12.451205535211008,-97.62493474233162
881,167.5449981689453,2092.7900390625,12.49091325873076,-104.0711449193048
882,167.81500244140625,2091.14990234375,12.461042647685145,-99.20687896193436
883,167.32000732421875,2092.110107421875,12.503645803504888,-106.07783580614256
884,167.00999450683594,2086.5400390625,12.49350402785083,-104.2096399384912
885,163.60000610351562,2015.7099609375,12.320965071737758,-74.09833716580175
886,163.55999755859375,2007.4300537109375,12.273355855191888,-66.29617319234268
887,163.21499633789062,1995.72998046875,12.227614038217137,-58.71577003126305
888,162.2899932861328,1988.141845703125,12.250551037967204,-62.17312487142482
889,161.94000244140625,1993.780029296875,12.311843888098446,-71.990559798672
890,162.1999969482422,1976.8399658203125,12.187669562355909,-51.94589399959756
891,161.9600067138672,1970.4300537109375,12.166151963626877,-48.401712586182896
892,161.5,1998.3800048828125,12.373869999274381,-81.84461793475663
893,160.58999633789062,1995.6949462890625,12.427268147450512,-90.02594077829605
894,160.8300018310547,1985.6800537109375,12.346452969619516,-77.14513529854577
895,161.84500122070312,1994.25,12.321974635969768,-73.59494297083626
896,162.0800018310547,1994.969970703125,12.308551012867072,-71.50876423039023
897,162.3800048828125,1998.030029296875,12.304655556198725,-70.98647724852486
898,162.00999450683594,1992.8299560546875,12.300660598878059,-70.20470917205108
899,163.00999450683594,2011.81005859375,12.341636257827021,-77.24378126283915
900,163.68499755859375,2014.93994140625,12.30986328288864,-72.31343208162076
901,164.0399932861328,2005.02001953125,12.222751167966216,-58.15449541506956
902,163.59500122070312,1992.989990234375,12.182462638608788,-51.438129920731
903,163.40499877929688,1998.6600341796875,12.23132737131977,-59.376998804122024
904,163.2698974609375,1993.4000244140625,12.209231802151315,-55.730237994628226
905,163.16000366210938,1991.0,12.202745497132945,-54.64245877844911
906,165.34500122070312,2028.97998046875,12.271190332270523,-66.53131687062552
907,165.47000122070312,2017.280029296875,12.191212995799983,-53.33873689271633
908,165.89999389648438,2008.6600341796875,12.107655865454818,-39.584186141489965
909,165.92999267578125,2015.219970703125,12.145001263519381,-45.78590632793231
910,166.3699951171875,2011.8299560546875,12.092504749054042,-37.14180912934768
911,166.33999633789062,2011.5250244140625,12.09285240290616,-37.195093825717834
912,167.52000427246094,2009.094970703125,11.99316451446274,-20.674529438870707
913,164.85000610351562,1979.4100341796875,12.007339768836529,-22.87212234764621
914,163.0800018310547,1952.56005859375,11.973019601854896,-17.157821672740795
915,162.25999450683594,1943.405029296875,11.977105232892143,-17.794524802169974
916,161.9600067138672,1943.8900146484375,12.002284107598765,-21.861673523682896
917,161.80999755859375,1926.97998046875,11.908905565436168,-6.7429032346354365
918,161.77000427246094,1921.885009765625,11.880354571349905,-2.1254935789489213
919,160.6300048828125,1910.9599609375,11.896656308587175,-4.813212173630349
920,159.63999938964844,1911.324951171875,11.97271960961816,-16.99988814583645
921,158.375,1889.5899658203125,11.9311126492206,-10.37029902311457
922,159.22000122070312,1911.06005859375,12.002638135548876,-21.750206491306756
923,159.54080200195312,1912.35498046875,11.986620077573251,-19.21443646957033
924,159.58999633789062,1907.530029296875,11.952691729237042,-13.80205423438298
925,159.49000549316406,1917.3800048828125,12.02194456608125,-24.846023541749048
926,158.7100067138672,1898.6400146484375,11.962950881045769,-15.42002248057503
927,158.52000427246094,1889.8800048828125,11.922028475564039,-8.928837653028554
928,158.75999450683594,1882.3050537109375,11.856293265554935,1.5118442148067839
929,158.96060180664062,1881.52001953125,11.836392150930124,4.6923362696083455
930,158.38999938964844,1875.02001953125,11.837994991834009,4.378755434445507
931,158.91000366210938,1875.5999755859375,11.802906880387651,10.008186230446823
932,160.60000610351562,1884.5699462890625,11.734557127440908,21.218586137812224
933,160.77000427246094,1880.22998046875,11.695154136354175,27.588505269651648
934,158.67999267578125,1900.3175048828125,11.975785181472668,-17.4559112576099
935,159.07000732421875,1893.25,11.901992285328502,-5.731229582532082
936,159.6699981689453,1896.1400146484375,11.875368174315062,-1.4567352854037967
937,159.9499969482422,1890.9300537109375,11.822007438504789,7.096699601159967
938,159.57000732421875,1889.489990234375,11.84113494709101,3.999295407230134
939,160.25,1883.824951171875,11.755537916829173,17.784147715837605
940,160.3300018310547,1875.31005859375,11.696563569991284,27.254344594504516
941,160.22500610351562,1840.9300537109375,11.489655069955676,60.3805922978342
