,mdlz,cost,Ratio,Spread
40,64.70164489746094,511.2781066894531,7.902088231291891,9.49798704491969
41,64.54447174072266,509.7660217285156,7.8979036930732525,9.7251440775782
42,64.88825988769531,512.3626098632812,7.8960756653059825,9.939105788751142
43,64.82933044433594,510.0345458984375,7.867342488387502,11.785407542147603
44,65.2909927368164,499.5985412597656,7.651875401460255,25.995611193881594
45,65.10436248779297,492.714111328125,7.568065986676524,31.3542944636339
46,63.503273010253906,502.98101806640625,7.920552661674456,7.99810054643968
47,65.57585144042969,514.829833984375,7.85090582395344,13.093106103763496
48,64.31855010986328,516.5807495117188,8.031598172367708,1.0634532434454584
49,63.198768615722656,520.2418823242188,8.231835741729823,-11.752159540384689
50,63.55238723754883,525.2858276367188,8.265398838178697,-13.905188537571341
51,63.758663177490234,530.309814453125,8.317455041001377,-17.24282049756868
52,62.697818756103516,522.798583984375,8.33838551892974,-18.404245416587052
53,61.420875549316406,525.8031005859375,8.560657852618148,-31.848076359587246
54,59.72156524658203,520.6696166992188,8.718284836464791,-40.606858252269994
55,60.20287322998047,524.9376220703125,8.719477890448898,-40.94005641578104
56,59.09291458129883,529.9815063476562,8.968613413347864,-55.05811656719464
57,58.07136154174805,524.7088012695312,9.035586343060222,-58.13685048779694
58,58.28746032714844,523.246337890625,8.976996680826623,-54.90772815522143
59,60.08500289916992,539.5321655273438,8.979481392931703,-56.49821785387859
60,60.85116958618164,540.5966796875,8.883916009566086,-51.2991371719608
61,61.16549301147461,549.9483642578125,8.991153952681172,-58.08115300205832
62,60.418968200683594,558.46435546875,9.243195838992024,-72.70016204660647
63,60.28145217895508,552.67431640625,9.168231627293059,-68.03434915969336
64,60.4779052734375,556.5442504882812,9.202439270540031,-70.29823248257594
65,59.7019157409668,551.1719970703125,9.23206550794323,-71.26987800394153
66,59.77067565917969,555.2410278320312,9.289522357051627,-74.77678008483826
67,60.42879104614258,552.8533935546875,9.148840875081158,-67.00889603528367
68,60.4779052734375,562.3045043945312,9.29768486279734,-76.05848638882594
69,61.94148254394531,567.0499877929688,9.154607938075532,-68.83887759788024
70,61.980987548828125,573.5066528320312,9.252944741808564,-74.972579828699
71,62.0106201171875,572.8897705078125,9.238575092865819,-74.11344421224027
72,62.751426696777344,572.6112670898438,9.125071687322302,-67.77867086038634
73,62.267433166503906,572.1735229492188,9.188969158552265,-71.29768891160484
74,62.23780059814453,572.362548828125,9.19638135228687,-71.72896808275107
75,62.43534851074219,581.7838134765625,9.318179963013499,-79.53523157362679
76,62.11927032470703,604.9242553710938,9.738109482114988,-105.25968779467973
77,62.623023986816406,596.9555053710938,9.532524419401508,-93.17263182660002
78,62.632896423339844,581.6644897460938,9.286884735692015,-77.80090668559626
79,62.889713287353516,578.3714599609375,9.196598771539353,-72.4083379723412
80,63.0675048828125,588.051513671875,9.324160116442691,-80.63490311589601
81,62.9390983581543,587.3551025390625,9.332118156455376,-80.98824585410432
82,62.79093551635742,579.1276245117188,9.223108713850145,-73.97203428796047
83,64.41084289550781,591.2449340820312,9.179276461902447,-72.84621585924936
84,64.92446899414062,600.4275512695312,9.248093370216386,-77.82981756266588
85,65.03311157226562,588.6981201171875,9.052282843071696,-65.21220750159478
86,64.2626724243164,568.7611083984375,8.850567319127293,-51.57371900896987
87,64.9738540649414,565.2891235351562,8.700255382267295,-42.28765513192911
88,63.25518035888672,550.9133911132812,8.70937981660317,-41.96248891574418
89,63.26506042480469,551.2318115234375,8.713052794419097,-42.20013743778235
90,65.40846252441406,560.0206909179688,8.561899627421115,-33.46619501925999
91,63.689788818359375,529.8472900390625,8.319187421867026,-17.343360346043816
92,63.00823974609375,527.0870971679688,8.365367756534509,-20.15499319646971
93,63.897212982177734,526.2200927734375,8.235415415070001,-12.020421220796145
94,65.37882995605469,542.5125732421875,8.297985351020278,-16.20033063571872
95,64.43059539794922,515.498046875,8.000826993621232,3.0621527519038025
96,64.92446899414062,501.587158203125,7.725702897137176,21.010575503740377
97,65.46772003173828,497.0731201171875,7.592644434176263,29.965819993886846
98,65.11213684082031,499.69384765625,7.6743579907053565,24.438115320058962
99,64.75654602050781,487.3574523925781,7.525995167164049,33.86747107685108
100,64.87507629394531,484.4676818847656,7.467701150587783,37.7262547536235
101,65.56649780273438,495.51861572265625,7.557497080498194,32.32785615325623
102,65.31956481933594,492.7882995605469,7.544267952848813,33.039436461441944
103,64.91459655761719,488.7425842285156,7.529009038740853,33.77443996234593
104,60.19316864013672,427.8876647949219,7.108575183224479,56.03056353012216
105,60.361083984375,421.4404296875,6.981989087482153,63.85054650286583
106,60.440101623535156,414.9633483886719,6.8656957424288425,70.97361579029575
107,61.27968978881836,427.9674072265625,6.983837690781739,64.8333898371855
108,62.22792434692383,436.16839599609375,7.009206888605714,64.38444404721929
109,61.60564041137695,438.5599365234375,7.118827652710301,56.90558438283592
110,61.73405075073242,463.3523254394531,7.505619990989428,33.16298052389835
111,62.978607177734375,469.10198974609375,7.448592637532024,37.58786093316531
112,62.78105926513672,464.5779724121094,7.399970275272126,40.49687710958802
113,62.13902282714844,455.3804931640625,7.328414134074659,44.44555581647342
114,62.267433166503906,485.89263916015625,7.803318917304222,14.98319487745767
115,61.6451530456543,474.5726623535156,7.698458660684124,21.21588373311591
116,61.684661865234375,470.80596923828125,7.632464132929432,25.305570842651214
117,62.46498489379883,470.118408203125,7.526110972449714,32.372458178107884
118,61.852577209472656,466.3417663574219,7.539568881310933,31.14252158883233
119,60.4796142578125,470.387451171875,7.777619896296087,15.87253818745075
120,60.05488204956055,461.67822265625,7.687605185457663,21.109479909655086
121,58.474491119384766,450.6571960449219,7.706902401678625,19.21043488837484
122,57.753440856933594,453.19818115234375,7.8471200058019575,10.774692437246877
123,58.31645202636719,457.1741638183594,7.839540094305682,11.401459951676493
124,57.8917236328125,450.1689147949219,7.776049606852097,14.934453367750514
125,58.07939529418945,445.11676025390625,7.663935858823205,21.520868364266967
126,59.08689498901367,461.47894287109375,7.81017420118114,13.395235311124459
127,59.541255950927734,458.34002685546875,7.697856209704747,20.248660226352918
128,60.29194259643555,473.3270568847656,7.850585608975695,11.398672019059298
129,61.8822135925293,482.6640319824219,7.799721502539969,15.062540442129496
130,61.86246109008789,480.05328369140625,7.76000946668325,17.511807329023277
131,60.96360778808594,466.9595642089844,7.659644518286561,23.257187342184814
132,61.63910675048828,468.1852111816406,7.595587215058593,27.553905004347207
133,61.6788444519043,477.59197998046875,7.743205700827999,18.472001363251316
134,62.92056655883789,484.0491638183594,7.693019791322418,22.16619100077731
135,62.066261291503906,486.5403747558594,7.839047569995338,12.690831369863766
136,61.99672317504883,490.9149169921875,7.918401035585069,7.74779849704715
137,61.95698928833008,493.2068176269531,7.9604710185595025,5.131063890606534
138,62.02652359008789,499.77362060546875,8.057417886391665,-0.867279637477786
139,61.867584228515625,497.14288330078125,8.035595530359195,0.46409059445239365
140,62.14573287963867,488.84222412109375,7.866062583377421,11.038681134036672
141,61.55963897705078,490.4864196777344,7.9676623812005465,4.6030285649033615
142,60.47685623168945,510.136962890625,8.43524274701496,-23.899521050646506
143,60.33778381347656,521.1082153320312,8.63651566890398,-36.00772357897255
144,59.66228485107422,514.4815673828125,8.623229376263978,-34.9034402645725
145,61.01327896118164,518.3977661132812,8.496474455062486,-27.774940911461094
146,61.04308319091797,522.3538208007812,8.55713364226821,-31.48733893414765
147,60.94374084472656,527.5953369140625,8.657088153782327,-37.541002348730835
148,61.579505920410156,527.8543090820312,8.571915301890675,-32.60244385355599
149,62.34440612792969,527.2764282226562,8.457477758961947,-25.771321923093517
150,62.52321243286133,510.1269836425781,8.15900149389097,-7.160093284420547
151,63.20864486694336,520.470458984375,8.23416575501635,-11.899995498480045
152,63.77486801147461,535.2138061523438,8.392236986771122,-22.01433382585082
153,63.61593246459961,540.3245849609375,8.493541853868324,-28.424448521144647
154,64.4603042602539,545.8246459960938,8.467608899150793,-27.021569355806257
155,64.33116149902344,542.480712890625,8.432627365182269,-24.7334090303957
156,64.6987075805664,546.0242919921875,8.439493034884011,-25.272211521849833
157,63.82453918457031,542.3010864257812,8.49674895195927,-28.695540448637296
158,63.34771728515625,539.6957397460938,8.519576756281259,-29.988326173279
159,63.5165901184082,540.9235229492188,8.516255704861111,-29.835533810727945
160,63.50666046142578,534.8544921875,8.422022009996462,-23.847680355870686
161,64.04308319091797,538.8472900390625,8.413824931456096,-23.45509484559158
162,63.86427688598633,531.2410278320312,8.318281420150251,-17.310616697155176
163,63.77486801147461,536.2420043945312,8.408359297553522,-23.04253206803832
164,64.74838256835938,544.7666015625,8.41359397645728,-23.608416255454124
165,65.5232162475586,552.0234985351562,8.424853512219414,-24.53086366410411
166,65.0761947631836,555.3175659179688,8.533344150480904,-31.479437972489443
167,65.11593627929688,559.94921875,8.599265414049366,-35.786194460731274
168,64.92719268798828,553.53076171875,8.52540728780277,-30.910761167052094
169,64.08281707763672,544.487060546875,8.496615557446946,-28.770031381729034
170,63.29804992675781,541.0932006835938,8.548339187537259,-31.791829575372724
171,64.1722183227539,542.2410888671875,8.44977940672065,-25.793183265772647
172,64.03314971923828,549.7775268554688,8.585826704855847,-34.46654015491651
173,62.314605712890625,530.8616943359375,8.519057262142342,-29.600213515131024
174,62.066261291503906,530.10302734375,8.540920885407262,-30.87182121802686
175,61.4404296875,523.195556640625,8.515493125645712,-29.08067268512672
176,61.45036697387695,521.1591796875,8.480977500249086,-26.963056053025745
177,61.55963897705078,528.2164306640625,8.580564139776383,-33.12698242142476
178,60.32784652709961,518.174560546875,8.58930975290338,-33.15530847279228
179,59.602684020996094,517.9649658203125,8.690295987976821,-38.87408965958502
180,61.01327896118164,528.6856079101562,8.665090893517146,-38.062782708336094
181,60.54639434814453,528.1665649414062,8.723336387373035,-41.360632464939265
182,60.92387771606445,535.6130981445312,8.791513577660872,-45.72114937897992
183,61.4901008605957,538.5478515625,8.758285382934119,-44.026893956350754
184,59.48347854614258,509.38043212890625,8.563393476287187,-31.26408906926104
185,59.841094970703125,507.0845947265625,8.473852207664647,-26.044652363670473
186,59.17552947998047,502.59271240234375,8.493252478161175,-26.993926181351632
187,59.90069580078125,503.2315673828125,8.401097193536259,-21.7043740624079
188,59.980167388916016,505.6571960449219,8.430406550321905,-23.48030359511005
189,59.354339599609375,498.619873046875,8.400731545670446,-21.559271581230853
190,59.354339599609375,492.1815185546875,8.292258356757568,-15.120917089043353
191,59.40400695800781,486.2921447753906,8.186184226918336,-8.825500845152696
192,58.559635162353516,465.5595703125,7.950178805277057,5.0041334172432315
193,57.96360778808594,479.43450927734375,8.271302073365566,-13.743471053011937
194,57.19871139526367,477.4381103515625,8.347008152898646,-18.000282012260975
195,57.75499725341797,487.4101257324219,8.439271905663137,-23.42452823149835
196,56.66999816894531,478.1169128417969,8.43686127210431,-23.00144084275916
197,54.83000183105469,471.4189758300781,8.597828927356979,-31.345911399552385
198,56.349998474121094,476.8691711425781,8.462629708172605,-24.369772736851807
199,57.529998779296875,485.2540283203125,8.434799906426196,-23.107846844478892
200,57.2400016784668,479.4544982910156,8.376213910409131,-19.679112068706154
201,56.0099983215332,481.62054443359375,8.598831616969239,-31.900728119017963
202,55.2599983215332,467.306396484375,8.456503993455232,-23.718008501508557
203,55.619998931884766,465.4697265625,8.368747491932519,-18.938247990643895
204,56.279998779296875,471.16943359375,8.371880664771338,-19.242299337431966
205,56.83000183105469,465.53961181640625,8.191793011029127,-9.11607183465565
206,57.68000030517578,467.1466979980469,8.098937162386397,-3.774218381448513
207,56.939998626708984,453.8307189941406,7.970332454157474,3.4920709466393376
208,57.439998626708984,463.3335876464844,8.066392735445492,-1.923178817898183
209,58.349998474121094,472.41717529296875,8.096267140478012,-3.5673013360175148
210,57.70000076293945,470.58050537109375,8.155641233082033,-7.044517256656313
211,56.90999984741211,463.78277587890625,8.149407434939503,-6.705233091856364
212,57.349998474121094,477.3183288574219,8.322900463071667,-16.6436926760831
213,58.7400016784668,496.074462890625,8.445257894374192,-24.036220004896897
214,59.310001373291016,498.16070556640625,8.399269836988104,-21.462579643463577
215,59.900001525878906,498.5500183105469,8.323038490994959,-17.028500852550614
216,60.310001373291016,496.5400085449219,8.233128788566408,-11.6666448463668
217,61.70000076293945,510.8699951171875,8.279902573745918,-14.633055900300228
218,61.47999954223633,501.5,8.157124328790422,-7.061623073285766
219,61.869998931884766,499.9599914550781,8.080814612676892,-2.333276785644209
220,62.58000183105469,483.510009765625,7.726270303905426,19.92114742589724
221,62.0,486.2900085449219,7.8433872345955145,12.399495767437664
222,63.220001220703125,486.4100036621094,7.693925882159285,22.253300716035717
223,64.38999938964844,488.54998779296875,7.587358167788859,29.678329813335388
224,63.91999816894531,492.760009765625,7.709011637691598,21.625936106603042
225,63.38999938964844,489.9700012207031,7.729452688726718,20.083078609988554
226,64.9800033569336,513.1300048828125,7.896737124869042,9.921735444602525
227,64.80000305175781,515.469970703125,7.954783123874281,6.110224329795194
228,64.0999984741211,509.67999267578125,7.951326128058379,6.177498490941623
229,64.6500015258789,526.469970703125,8.143386825635002,-6.116073810969617
230,65.0,524.1099853515625,8.063230543870192,-0.894767712365585
231,64.44999694824219,521.3200073242188,8.088751466394557,-2.6011954104544586
232,64.98999786376953,523.6699829101562,8.057701186694308,-0.5365351129074654
233,65.8499984741211,523.3699951171875,7.947912031051462,6.7941621568570625
234,66.30999755859375,531.9500122070312,8.022169081471949,1.9747469591413918
235,66.66999816894531,534.489990234375,8.0169492262464,2.377859520787304
236,66.69000244140625,533.6599731445312,8.002098569623,3.3714162945273145
237,66.1500015258789,530.9199829101562,8.026001068230544,1.6967706454178213
238,66.05000305175781,528.9600219726562,8.008478388080542,2.839220279779518
239,67.61000061035156,539.25,7.975891068361225,5.302593223314609
240,68.08999633789062,503.8599853515625,7.399912064192243,44.616687075661964
241,68.30999755859375,494.5299987792969,7.239496654279743,55.745235938100684
242,67.43000030517578,488.6600036621094,7.246922756199378,54.4210442667104
243,67.29000091552734,481.1600036621094,7.150542385430113,60.77651596789372
244,68.02999877929688,481.9700012207031,7.084668673658391,66.01617689906118
245,67.58999633789062,481.4200134277344,7.12265186435367,62.96904011168386
246,67.05999755859375,483.0199890136719,7.2028035579874965,57.03619848421011
247,67.37999725341797,487.67999267578125,7.237756197015025,54.992268415412134
248,67.5999984741211,488.20001220703125,7.221893834715484,56.270811174335115
249,67.26000213623047,483.5199890136719,7.1888191147293705,58.1712834626012
250,66.38999938964844,463.9100036621094,6.987648861681454,70.66878949541967
251,66.16000366210938,461.45001220703125,6.974757960470144,71.24851119049094
