,ups,ba,Ratio,Spread
78,186.06881713867188,175.02999877929688,0.9406734641025418,-10.840537647204783
79,183.1925811767578,176.27999877929688,0.962266035267055,-14.64227834548548
80,184.14808654785156,182.8699951171875,0.9930594368118403,-20.38456887094229
81,183.3193359375,181.94000244140625,0.9924757882792898,-20.189827645028785
82,182.4808349609375,179.85000610351562,0.9855829854242774,-18.843733092587897
83,185.92257690429688,185.97999572753906,1.000308831903033,-21.920276091875692
84,185.6690673828125,183.5500030517578,0.9885868746963349,-19.71519214122658
85,184.07981872558594,181.02000427246094,0.9833777842986342,-18.595143912591155
86,182.47108459472656,176.9199981689453,0.9695782680411509,-15.922375493599574
87,184.89881896972656,175.91000366210938,0.9513852205346486,-12.758542187953864
88,178.4735870361328,167.0399932861328,0.9359367739514015,-9.588872826395672
89,181.73983764648438,154.4600067138672,0.8498962512243396,5.888867867430874
90,185.4058380126953,154.22000122070312,0.8317968995676566,9.381277703716691
91,175.48033142089844,148.83999633789062,0.8481862048738122,5.955565859280383
92,174.11534118652344,148.61000061035156,0.8535146851370843,4.974568754544136
93,173.6668243408203,153.5800018310547,0.8843370195429765,-0.39334790293124
94,179.20484924316406,156.97000122070312,0.8759249645510968,1.1298808703830754
95,175.2950897216797,150.47000122070312,0.8583811529439189,4.161218137711145
96,175.4218292236328,148.89999389648438,0.8488110889931627,5.843666287194579
97,176.8940887451172,133.30999755859375,0.7536147674820113,22.73982268606396
98,177.45957946777344,132.9499969482422,0.7491846726278636,23.60151568556911
99,173.02334594726562,129.38999938964844,0.7478181552972867,23.225773001966743
100,174.18357849121094,123.13999938964844,0.7069552736044054,30.50510878701992
101,175.0784454345703,127.19999694824219,0.7265314507020735,27.23901980517472
102,176.77967834472656,124.05000305175781,0.701720945604709,31.898314507150488
103,180.09361267089844,132.0500030517578,0.7332297969560135,26.838372695524797
104,169.36509704589844,125.5199966430664,0.7411208025290483,23.850248354528205
105,164.60560607910156,127.13999938964844,0.7723916725445611,18.00771763600862
106,168.19488525390625,120.69999694824219,0.7176199012593873,27.63205886919654
107,171.48916625976562,124.06999969482422,0.7234859344227462,27.18467826681102
108,171.2138214111328,119.4000015258789,0.6973736147104954,31.61039583234897
109,170.96798706054688,122.05999755859375,0.7139348111723818,28.732300337096277
110,175.41281127929688,127.7300033569336,0.7281680421480649,27.005656281629612
111,179.4937744140625,132.22999572753906,0.7366829081353334,26.126215165182927
112,179.2184295654297,131.39999389648438,0.7331834913133887,26.71193639283028
113,177.2320098876953,130.64999389648438,0.7371692843706503,25.699623424541258
114,181.00814819335938,140.5,0.7762081508613241,19.199733905510342
115,182.40452575683594,139.25,0.7634130755375809,21.68857296672489
116,183.99758911132812,139.24000549316406,0.7567490757116203,23.11190234956733
117,182.42417907714844,140.82000732421875,0.7719371852821385,20.13600168668397
118,176.45516967773438,139.6300048828125,0.7913058321715548,16.030414887641157
119,173.6132354736328,133.72999572753906,0.7702753500486952,19.409115198136803
120,170.1714630126953,127.0,0.7463060947564717,23.085637226337454
121,169.84695434570312,115.86000061035156,0.6821435277228016,33.93773882753125
122,171.26300048828125,122.16000366210938,0.7132889375628347,28.894024418467197
123,172.9543914794922,133.72000122070312,0.7731518123178663,18.83459610597454
124,169.3257598876953,133.36000061035156,0.7875942839341284,15.975345224284652
125,168.2244110107422,136.8000030517578,0.8131994769951804,11.558247443851783
126,171.5973358154297,136.75,0.7969237945925248,14.6006438911201
127,173.21987915039062,137.16000366210938,0.7918259978869179,15.630129171283969
128,175.6586456298828,133.97000122070312,0.7626724021485471,20.98375788039796
129,180.25096130371094,141.52999877929688,0.7851830456583707,17.49797361981929
130,178.78573608398438,138.72000122070312,0.7759008311241317,19.008051813370614
131,176.9271697998047,138.6999969482422,0.7839383691333727,17.379172165807987
132,178.1170654296875,138.4499969482422,0.7772977654569316,18.684824464744466
133,179.50360107421875,136.72000122070312,0.7616560358818315,21.64492769410778
134,181.91285705566406,139.83999633789062,0.7687196968991618,20.662377703758537
135,181.558837890625,137.6999969482422,0.758431803970874,22.48829816408285
136,182.08984375,136.30999755859375,0.7485864930816261,24.349395641765412
137,183.09288024902344,139.97000122070312,0.7644753910164657,21.57926648588945
138,182.31602478027344,139.07000732421875,0.7627963997779427,21.790049294500463
139,181.56866455078125,136.99000549316406,0.7544804376465004,23.207007641249888
140,176.38632202148438,147.14999389648438,0.8342483261177195,8.449345570141404
141,174.96044921875,143.9499969482422,0.8227573579687374,10.384335853600916
142,175.314453125,147.14999389648438,0.8393489029199764,7.498404297381497
143,179.55276489257812,147.74000549316406,0.8228222248849978,10.668540606694151
144,177.0845184326172,147.72000122070312,0.8341779537148662,8.498764545180606
145,182.7191925048828,156.1300048828125,0.8544805980282572,5.087734312976763
146,183.74191284179688,158.3800048828125,0.8619699361635516,3.7450719379907436
