,t,chtr,Ratio,Spread
64,20.347431182861328,575.8499755859375,28.300868567181926,-99.14101013038851
65,20.336103439331055,572.7249755859375,28.16296530427055,-96.29511885796194
66,20.173715591430664,574.3900146484375,28.472197501010935,-101.96129596527493
67,20.120845794677734,573.969970703125,28.52613536032112,-102.84393173365282
68,20.0,569.47998046875,28.4739990234375,-101.3315085579739
69,20.10573959350586,569.47998046875,28.324249293106913,-98.72614913059311
70,19.848941802978516,577.447509765625,29.092105538793696,-113.02102017617545
71,19.792295455932617,572.3099975585938,28.915796999536372,-109.2792395906634
72,19.560422897338867,564.3400268554688,28.851115838208457,-107.02246804457553
73,19.581268310546875,566.469970703125,28.929176686579215,-108.63879355856454
74,19.592145919799805,567.3699951171875,28.95905315526483,-109.27080028053223
75,19.724319458007812,573.4500122070312,29.073247035360613,-112.09414158410658
76,19.901813507080078,577.1300048828125,28.998865087219226,-111.40078858375949
77,19.611026763916016,568.5850219726562,28.99312865243975,-110.02061459276996
78,19.743202209472656,564.0999755859375,28.571858283216393,-102.27884542386875
79,19.830060958862305,564.5650024414062,28.470159704128143,-100.60372539518772
80,19.860271453857422,564.64501953125,28.430881261775507,-99.93937421831401
81,19.988670349121094,566.8099975585938,28.35656337608852,-98.9406813713041
82,19.962236404418945,565.89501953125,28.348277621137704,-98.67701970284901
83,20.0,563.5399780273438,28.176998901367188,-95.39150611656765
84,19.607250213623047,567.635009765625,28.95026092803336,-109.1636542935675
85,19.501510620117188,562.1199951171875,28.824433453751062,-106.2539990725108
86,19.001283645629883,561.030029296875,29.525901500128736,-117.48932239508162
87,18.530967712402344,562.3499755859375,30.346498051991627,-130.39756791865796
88,18.447734832763672,561.9550170898438,30.462006429743155,-132.05341707601565
89,18.224018096923828,552.4400024414062,30.313841848887147,-128.0506470604355
90,18.315710067749023,555.010009765625,30.3024020205969,-128.36141985684884
91,18.361026763916016,561.9099731445312,30.60340689927124,-134.14480733772234
92,18.334592819213867,562.8599853515625,30.69934472510943,-135.74613590364226
93,18.232627868652344,563.6300048828125,30.913262144283152,-139.02850995035726
94,18.074018478393555,560.0150146484375,30.98453259400521,-139.32155885705345
95,18.18731117248535,559.635009765625,30.770629284237906,-136.1500907312025
96,18.209970474243164,560.97998046875,30.806199343498125,-136.93674998735463
97,18.213747024536133,561.030029296875,30.802559656785576,-136.89374690765078
98,18.387462615966797,571.72998046875,31.09346800097839,-143.31345130713936
99,18.539274215698242,588.4299926757812,31.73964556700524,-156.27291780719133
100,18.587614059448242,589.5850219726562,31.71924164591556,-156.23688268385746
101,18.840635299682617,583.9600219726562,30.994709715679992,-144.37759284297897
102,18.761329650878906,584.9000244140625,31.17583003434204,-147.2716383528773
103,18.88595199584961,585.0999755859375,30.98069801906303,-144.40097055822747
104,19.04078483581543,590.1099853515625,30.991894002266886,-145.59599309061008
105,18.734893798828125,593.489990234375,31.67832156441143,-156.51296752799152
106,18.814199447631836,592.0,31.46559605939097,-153.0689342251244
107,19.072507858276367,589.0850219726562,30.88660528285101,-143.78939368594177
108,19.131420135498047,591.625,30.92425945433341,-144.87780894706907
109,19.157854080200195,592.3200073242188,30.917868193619164,-144.92149991239916
110,19.17296028137207,591.489990234375,30.85021726191394,-143.71927519124011
111,19.25226593017578,593.3300170898438,30.818710859372924,-143.60525897821674
112,18.32326316833496,591.8300170898438,32.29937875435882,-164.99532336540994
113,18.41200828552246,590.3900146484375,32.06548712628306,-161.3686950818526
114,18.469486236572266,590.030029296875,31.94620693501099,-159.59248789068334
115,18.387462615966797,592.0599975585938,32.19911359844055,-163.6434683969831
116,18.43277931213379,593.780029296875,32.21326633613011,-164.2469242372316
117,18.493202209472656,595.3300170898438,32.191829751631744,-164.30812850085232
118,18.436555862426758,596.1199951171875,32.33358765950777,-166.49383814971532
119,18.518505096435547,596.5349731445312,32.21291189748101,-164.88963677308675
120,18.32703971862793,593.9099731445312,32.406214111102216,-166.98222751226865
121,18.372356414794922,597.2999877929688,32.51079906723201,-169.2556662626734
122,18.42522621154785,596.5599975585938,32.377349982531285,-167.212996314608
123,18.470619201660156,598.2100219726562,32.38711249695888,-167.74456499411593
124,18.519638061523438,600.7000122070312,32.43583974003525,-169.02676026323815
125,18.53474235534668,600.22998046875,32.38404769600711,-168.18456788955467
126,18.674470901489258,600.10498046875,32.13504594772174,-164.61674129171456
127,18.742446899414062,616.260009765625,32.88044581761045,-179.09688324358387
128,18.636707305908203,618.5800170898438,33.19148640026888,-184.02224999518342
129,18.61404800415039,613.6849975585938,32.96891667098741,-179.6855419109063
130,18.530967712402344,608.7449951171875,32.85014601313933,-176.79258744990796
131,18.53851890563965,611.6699829101562,32.99454427959068,-179.53151842313207
132,18.549848556518555,610.5,32.91131990322723,-178.08237978948938
133,18.19108772277832,603.5399780273438,33.17778393601002,-179.96200708509247
134,18.16457748413086,600.719970703125,33.07095753963629,-177.79519595628415
135,18.256420135498047,606.3099975585938,33.21078245672468,-181.12227560681697
136,18.27802085876465,608.125,33.27083411814758,-182.4050493329902
137,18.228851318359375,609.5,33.436006984495826,-184.99155697537356
138,18.255287170410156,611.02001953125,33.47085224283118,-185.86021315182188
139,18.194486618041992,608.9199829101562,33.46728026424993,-185.25826525085898
140,17.97205352783203,610.4550170898438,33.966904012636945,-192.27391581392465
141,18.003623962402344,610.5499877929688,33.91261609707043,-191.59101016433118
142,18.008838653564453,608.510009765625,33.78951977256922,-189.4225453107228
143,18.05340003967285,607.3900146484375,33.644078861249454,-187.20458467706834
144,18.145771026611328,609.7000122070312,33.60011604427762,-187.23861716281272
145,18.077795028686523,609.8150024414062,33.73281981976944,-189.02849474219335
146,18.070241928100586,610.7899780273438,33.80087441317094,-190.1895741437885
147,18.02771759033203,611.510009765625,33.920545221629595,-191.95737976340484
148,18.040029525756836,612.1500244140625,33.932872645250335,-192.29403579313777
149,18.100452423095703,610.75,33.74225050975516,-189.40522784972723
150,18.126888275146484,612.260009765625,33.776343764698204,-190.26387426055055
151,18.083837509155273,610.7999877929688,33.77601615164591,-189.86459704122973
152,18.066465377807617,611.5700073242188,33.8511155632831,-191.06265534849229
153,18.074092864990234,608.7899780273438,33.68301704405748,-188.09468939535094
154,18.357250213623047,610.280029296875,33.24463207697533,-182.60791539789489
155,18.309741973876953,607.280029296875,33.1670446346704,-180.7784896000162
156,18.315710067749023,608.3499755859375,33.214654159498984,-181.70138567716134
157,18.38111686706543,610.8900146484375,33.23465157566168,-182.6298408895271
158,18.48187255859375,611.719970703125,33.09837619341693,-180.97723783762007
159,18.50830841064453,611.9550170898438,33.06380051122852,-180.56092086953709
160,18.504531860351562,614.75,33.22159158844673,-183.44895568752213
161,18.576284408569336,610.8599853515625,32.88386266684039,-177.7910017862502
162,18.493202209472656,609.8800048828125,32.97860467725906,-178.85811629382107
163,18.557401657104492,612.3499755859375,32.99761393866831,-179.74625155976923
164,18.37779426574707,608.1599731445312,33.09210911551192,-179.981666266145
165,18.364803314208984,608.5750122070312,33.138117615241335,-180.71679449239355
166,18.3654842376709,608.5700073242188,33.13661646208776,-180.695012068624
167,18.315710067749023,606.52001953125,33.11474233255269,-179.87142962247384
168,18.416540145874023,611.0369873046875,33.1787068833112,-181.904005448708
169,18.402568817138672,608.780029296875,33.0812526960859,-179.99129250394913
170,18.353473663330078,609.4299926757812,33.20515799106802,-181.85093068463
171,18.304079055786133,609.8099975585938,33.315524681687045,-183.44798872756513
172,18.155513763427734,606.1099853515625,33.384347766159266,-183.40853518351082
173,18.206193923950195,605.9500122070312,33.282629787322314,-181.99983363346468
174,18.221298217773438,604.3699951171875,33.16832795852451,-180.0476559082187
175,18.043806076049805,612.8599853515625,33.96511704728603,-192.91094482280897
176,18.051359176635742,607.594970703125,33.659236667870864,-187.45982635871383
177,18.115558624267578,608.02001953125,33.5634154122494,-186.303039749662
178,18.1228084564209,606.77001953125,33.48101487638202,-184.87440828417846
179,18.1570987701416,605.1300048828125,33.327461206407996,-182.38950111102054
180,18.123111724853516,609.1599731445312,33.61232786029491,-187.2568895472856
181,18.16465187072754,607.9299926757812,33.4677480747905,-185.00338508833164
182,18.32703971862793,613.8599853515625,33.49477028347487,-186.9322397192999
183,18.32318687438965,612.905029296875,33.44969592344951,-186.07221540896302
184,18.372356414794922,611.27001953125,33.271182298586666,-183.22569800095465
185,18.45921516418457,611.5599975585938,33.13033583059214,-181.37552914414863
186,18.387462615966797,611.64501953125,33.264242723741916,-183.22849036963936
187,18.364803314208984,610.0900268554688,33.22061317059887,-182.23180914083105
188,18.37613296508789,609.1699829101562,33.150063948029484,-181.03260947203205
189,18.153324127197266,606.1300048828125,33.38947735608984,-183.48250602293632
190,18.168428421020508,603.9099731445312,33.23952733555201,-180.89031364925285
191,18.058837890625,604.9299926757812,33.49772539847774,-184.6105773563212
192,18.013595581054688,606.0700073242188,33.645143447188104,-186.86533506218268
193,18.083383560180664,608.6799926757812,33.659629606932924,-187.75578695134692
194,18.10800552368164,610.9199829101562,33.73756331757219,-189.3891069442259
195,18.08912467956543,609.4299926757812,33.690408102733144,-188.3643292530819
196,17.90407943725586,596.27001953125,33.30358433790772,-179.76375860442351
197,17.916540145874023,600.0399780273438,33.49083992455576,-183.22669280059523
198,18.010498046875,599.6599731445312,33.295024467609224,-180.53162224528006
199,17.97205352783203,600.3099975585938,33.40241540172005,-182.12889628267465
200,17.888973236083984,599.3699951171875,33.50499702845961,-183.2359418216763
201,17.88224983215332,597.52001953125,33.41414112540103,-181.5516268292219
202,17.945619583129883,597.8200073242188,33.31286526803514,-180.29022240718837
203,18.054683685302734,603.1400146484375,33.40629086398332,-182.92295642758916
204,17.94939613342285,599.1099853515625,33.377723735005425,-181.48714852670327
205,17.835800170898438,597.530029296875,33.50172257882926,-182.7061280652283
206,17.841691970825195,596.4299926757812,33.42900402333287,-181.46092106873903
207,18.02190399169922,600.0499877929688,33.295593410626765,-180.6406013337093
208,17.998489379882812,596.8099975585938,33.15889378058902,-177.97753292787297
209,18.028701782226562,596.8300170898438,33.104436708705414,-177.25313719649245
210,18.08912467956543,603.1199951171875,33.34157986088229,-182.05433169448816
211,17.994712829589844,599.6599731445312,33.32423133524379,-180.92056042163927
212,18.00604248046875,599.4199829101562,33.289934951578076,-180.40141446377783
213,17.896526336669922,596.2999877929688,33.31931440634667,-179.9798306817999
214,17.855060577392578,593.8900146484375,33.26171939177844,-178.59154868686386
215,17.968278884887695,601.3300170898438,33.46620012646816,-183.24192072584043
216,17.930513381958008,595.2000122070312,33.19481152201318,-178.0424349213161
217,17.779380798339844,576.739990234375,32.43869945618288,-163.30622811059516
218,17.76812744140625,571.1900024414062,32.14688797820777,-158.03351620459108
219,17.839879989624023,574.469970703125,32.20144816205302,-159.54554521347535
220,17.798337936401367,570.9600219726562,32.07940112233301,-157.05916746912362
221,17.847431182861328,573.8499755859375,32.15308520909153,-158.73949327654327
222,17.779457092285156,573.2449951171875,32.24198535094356,-159.8093531568859
223,17.76435089111328,570.6099853515625,32.12107151277976,-157.54655102257612
224,17.303625106811523,577.3099975585938,33.363528971240676,-175.59856701333172
225,17.201662063598633,577.489990234375,33.57175533964435,-178.2908672086649
226,17.145015716552734,571.9400024414062,33.3589663548237,-174.13661103721535
227,17.111858367919922,572.5700073242188,33.460422299756274,-175.58359287239966
228,17.326284408569336,581.9249877929688,33.586253929039565,-179.65524580073378
229,17.4211483001709,583.27001953125,33.48057254788011,-178.66288880781605
230,17.545316696166992,586.1099853515625,33.405494782525416,-178.44342068890836
231,17.95317268371582,591.6699829101562,32.956290976180625,-173.95409417746822
232,18.066465377807617,598.9299926757812,33.15147596117453,-178.42264070005479
233,18.159137725830078,600.6400146484375,33.07646121291706,-177.84927224560062
234,18.191465377807617,600.1900024414062,32.992944217325025,-176.60272630837204
235,18.128700256347656,601.0499877929688,33.15461005443645,-179.00920617050167
236,18.070241928100586,601.22998046875,33.271827951223614,-180.62957658519474
237,18.05513572692871,600.6900024414062,33.269758340586414,-180.46180618916623
238,17.805891036987305,601.0900268554688,33.75793020449546,-187.00306853627848
239,17.934289932250977,604.72998046875,33.719203980374644,-187.47935127520606
240,17.813444137573242,600.75,33.72452824733989,-186.47693786515208
241,17.76812744140625,600.1900024414062,33.779023952898015,-187.03351620459108
242,17.707704544067383,599.219970703125,33.8395058044879,-187.55226799565787
243,17.827795028686523,600.1300048828125,33.66260403584119,-185.50334549821508
244,17.892749786376953,601.760009765625,33.631499738725935,-185.53290456228495
245,17.722808837890625,595.7999877929688,33.61769532373295,-183.7601244500994
246,17.63595199584961,597.1300048828125,33.85867715127254,-187.2302414281798
247,17.564199447631836,591.9400024414062,33.70150767225642,-183.80817823960803
248,17.624622344970703,592.969970703125,33.64440718767133,-183.3493629719788
249,17.745468139648438,596.280029296875,33.60182017202552,-183.6818545070327
250,17.7379150390625,597.5700073242188,33.6888527207537,-185.1579363500341
251,17.76435089111328,594.739990234375,33.47941018953285,-181.67655590538862
252,17.94765853881836,577.2449951171875,32.16269096432187,-159.66497156911214
253,18.024925231933594,585.260009765625,32.46948335345978,-165.7761817801025
254,18.07870101928711,578.780029296875,32.01446988251028,-157.97119853896578
255,18.119335174560547,574.0349731445312,31.68079665254349,-152.2249414551144
256,18.05513572692871,571.7000122070312,31.664121547109573,-151.47181595479123
257,18.00604248046875,567.5900268554688,31.5221974773822,-148.57145840909033
258,17.975830078125,570.989990234375,31.764318407149357,-152.7158370506271
259,18.08912467956543,583.4199829101562,32.25252704290456,-162.3543194874569
260,17.97960662841797,573.5,31.89724958128644,-155.1327949084233
261,18.0324764251709,572.7999877929688,31.764909837531658,-153.13010298770166
262,18.135875701904297,573.1400146484375,31.602555292560638,-150.92243440109564
263,18.168428421020508,568.1300048828125,31.270178780322983,-145.1103453875341
264,18.12552833557129,564.385009765625,31.137575651134057,-142.4223823465515
265,18.05891227722168,561.8200073242188,31.110401263361883,-141.49875916414993
266,17.843656539916992,564.1300048828125,31.615157107559796,-149.11252748533406
267,17.775680541992188,558.2650146484375,31.40611203771502,-144.92242459596469
268,17.9191837310791,557.7999877929688,31.128649394085866,-140.92156623074004
269,17.953096389770508,555.510009765625,30.942295284625608,-137.79600086945874
270,17.97205352783203,554.5700073242188,30.857353416257965,-136.38890604829965
271,17.990936279296875,549.6099853515625,30.54927085612703,-130.9636245364993
272,18.021148681640625,549.9299926757812,30.515812415222594,-130.53921659808753
273,17.95709991455078,545.6599731445312,30.38686512527441,-127.84731982688385
274,17.941843032836914,553.4450073242188,30.84660847334977,-136.00827431501716
275,17.774320602416992,557.0750122070312,31.34156430886472,-143.76593024055944
276,17.945619583129883,562.969970703125,31.37088513970036,-145.44018578609462
277,17.934289932250977,562.4099731445312,31.359478143216446,-145.1593439509873
278,17.881420135498047,559.989990234375,31.31686331348412,-144.04204075452145
279,17.802114486694336,556.239990234375,31.2457259304854,-142.24608382301352
280,17.454683303833008,558.239990234375,31.982246857024716,-152.80657736778636
281,17.541540145874023,553.0700073242188,31.52915894071635,-145.49649456939346
282,17.662385940551758,565.1300048828125,31.9962437003094,-154.57892506929113
283,17.58308219909668,562.8800048828125,32.01259019944354,-154.2829211418702
284,17.453323364257812,556.469970703125,31.88332440128307,-151.07006592253737
285,17.454683303833008,554.010009765625,31.739906139916368,-148.57659689903636
286,17.371601104736328,551.4199829101562,31.742611379662225,-148.03366501988853
287,17.647281646728516,562.739990234375,31.888196805579785,-152.56107105625586
288,17.654834747314453,564.4299926757812,31.97027900596118,-154.06496968200452
289,17.703927993774414,565.2550048828125,31.928225480898046,-153.68035408317417
290,17.65860939025879,566.0999755859375,32.0580156157835,-155.64194768024498
291,17.624622344970703,560.364990234375,31.794439578121153,-150.7443825032288
292,17.651058197021484,559.0599975585938,31.672888464722867,-148.7880264726458
293,17.575529098510742,557.75,31.73446425844789,-149.33902007471534
294,17.401813507080078,560.260009765625,32.195495575083505,-156.12927661272676
295,17.34139060974121,560.3300170898438,32.31171188630562,-157.68806746629355
296,17.464576721191406,565.5,32.37982855397955,-159.8228193324477
297,17.47356414794922,562.5750122070312,32.19577914635451,-156.6763867972116
298,17.47356414794922,565.0,32.33455952180832,-159.10137459018034
299,17.4433536529541,563.64501953125,32.312881498896544,-158.49076238814786
300,17.515106201171875,561.8699951171875,32.07916575918876,-154.94779872125088
301,17.81722068786621,566.155029296875,31.77572075999681,-151.7889152541983
302,17.847431182861328,569.02001953125,31.882460489757936,-153.90953722185577
303,17.74169158935547,568.1527709960938,32.02359640480787,-155.6476481140803
304,17.639728546142578,568.655029296875,32.23717574844582,-158.6622139344135
305,17.662385940551758,566.3150024414062,32.06333529045935,-155.76392262788488
306,17.541540145874023,561.2100219726562,31.993201127476794,-153.63650921783096
307,17.51435089111328,559.2899780273438,31.933240432628622,-152.38639201297286
308,17.484893798828125,582.9400024414062,33.339636439797886,-176.76222130810015
309,17.351207733154297,577.5800170898438,33.287597380683586,-174.69617950185165
310,17.28474235534668,575.5599975585938,33.298731663220664,-174.3138265524758
311,17.314199447631836,569.5800170898438,32.89669954493614,-167.608041202661
312,17.280967712402344,568.469970703125,32.895725526709995,-167.31680460892278
313,17.31495475769043,565.35498046875,32.65125369257161,-163.36439420000153
314,17.280967712402344,566.030029296875,32.754533120887785,-164.87686320267278
315,17.409364700317383,576.8599853515625,33.13503940445604,-172.54319537891968
316,17.379154205322266,577.6900024414062,33.2403979857945,-174.11758073548094
317,17.367900848388672,574.9099731445312,33.101868680800834,-171.61482732557056
318,17.360271453857422,568.489990234375,32.74660720285324,-165.38282806759378
319,17.39426040649414,567.47998046875,32.62455357152648,-163.5353511315094
320,17.47356414794922,569.6799926757812,32.60239226824492,-163.7813672659616
321,17.44713020324707,569.010009765625,32.61338702337001,-163.762700714694
322,17.454683303833008,565.5,32.39818163162075,-160.06658713341136
323,17.522659301757812,567.7899780273438,32.403185398370724,-160.68167781574948
324,17.543806076049805,567.969970703125,32.3743871906164,-160.3406268036024
325,17.5566463470459,567.4600219726562,32.32166387335915,-159.51430158651567
326,17.39803695678711,559.760009765625,32.17374529988329,-155.7223285205556
327,17.462236404418945,569.385009765625,32.60664880367431,-163.76549308337877
328,17.522659301757812,572.1099853515625,32.64972373766181,-165.00168513996823
329,17.428247451782227,566.9099731445312,32.52822607166727,-162.12792363274434
330,17.402795791625977,567.8300170898438,32.62866632975587,-163.67508104172742
331,17.53021240234375,572.2349853515625,32.64278676252981,-164.94058132431059
332,17.535573959350586,575.239990234375,32.80417233948803,-167.813480695554
333,17.49622344970703,574.7899780273438,32.852231207470574,-168.3330411705512
334,17.462236404418945,575.6500244140625,32.965423848481976,-170.03050773181627
335,17.515106201171875,577.6400146484375,32.9795325254602,-170.71781825250088
336,17.458459854125977,570.2000122070312,32.66038453399286,-164.67354743261382
337,17.409364700317383,567.9099731445312,32.62094757163528,-163.59318317188843
338,17.484893798828125,570.3699951171875,32.62072973845657,-164.1922139838814
339,17.515029907226562,570.0,32.543478544950844,-163.07968344058514
340,17.53021240234375,573.0900268554688,32.69156207022614,-165.79562282821684
341,17.567975997924805,575.1500244140625,32.738547939842434,-166.92514830443548
342,17.53021240234375,576.7000122070312,32.897491426283445,-169.40560817977934
343,17.722808837890625,574.719970703125,32.42826664554423,-162.68010736025565
344,17.5566463470459,576.385009765625,32.830017668072934,-168.43928937948442
345,17.55286979675293,572.1799926757812,32.59751820079174,-164.32732419746947
346,17.50490951538086,565.6300048828125,32.31264945333286,-158.95904863801366
347,17.47356414794922,565.6500244140625,32.37175996978555,-159.75139900424284
348,17.484819412231445,564.6099853515625,32.29143933603292,-158.43403705886516
349,17.492446899414062,565.77001953125,32.343675117870525,-159.40613458228626
350,17.669939041137695,573.7349853515625,32.46955091445647,-162.99780172238354
351,17.58685874938965,572.7999877929688,32.56977246222824,-164.10985214419765
352,17.564199447631836,574.8699951171875,32.72964400291507,-166.73817091538928
353,17.571752548217773,574.8350219726562,32.7135850789658,-166.51709395520044
354,17.54848861694336,574.5900268554688,32.74299225408463,-166.84530798942103
355,17.571752548217773,575.1799926757812,32.73321719603428,-166.86206465832544
356,17.537464141845703,574.530029296875,32.760154184777676,-167.05694680822654
357,17.58308219909668,570.9000244140625,32.468711568862034,-162.3029406731202
358,17.60196304321289,572.5499877929688,32.52762128788455,-163.48769150879542
359,17.533987045288086,569.7100219726562,32.49175561161114,-162.32261303348855
360,17.52643585205078,565.8200073242188,32.28380328439748,-158.6186552047957
361,17.567975997924805,562.7999877929688,32.035562199051775,-154.57511168334173
362,17.57930564880371,561.02001953125,31.91366204895743,-152.51598769813654
363,17.52643585205078,559.989990234375,31.951161945390634,-152.78863811495194
364,17.594409942626953,567.5250244140625,32.255985069387755,-158.64883194554682
365,17.575529098510742,566.5399780273438,32.234590199355615,-158.1289981020591
366,17.57930564880371,559.8499755859375,31.847104019380645,-151.34594375282404
367,17.567975997924805,559.6900024414062,31.85853637934836,-151.46512633177923
368,17.54909324645996,559.4525146484375,31.87928326503658,-151.69289807795457
369,17.60573959350586,559.1099853515625,31.75725634143757,-149.95463715956038
370,17.620845794677734,559.3099975585938,31.741382001511518,-149.78244173527634
371,17.90407943725586,557.2550048828125,31.124471204213023,-140.74874395598601
372,17.861404418945312,548.75,30.722668113261545,-133.29522563163914
373,17.881420135498047,549.3200073242188,30.720155511234438,-133.3720578443652
374,17.885196685791016,558.6799926757812,31.23700580377891,-142.63899128809885
375,17.977643966674805,557.9099731445312,31.033542224928368,-139.5911268474777
376,17.964502334594727,555.0900268554688,30.89927104668616,-137.09498239929428
377,18.005966186523438,558.27001953125,31.004724420125097,-139.25333092139334
378,18.084064483642578,562.1799926757812,31.08703760619108,-141.23900941038988
379,18.00981903076172,560.6099853515625,31.128018798745902,-141.49836499735528
380,17.95694923400879,555.6400146484375,30.9428961126708,-137.83107400792062
381,17.941843032836914,557.3300170898438,31.06314195647716,-139.89328408064216
382,17.97960662841797,559.5449829101562,31.121091494057385,-141.17777781857956
383,18.017372131347656,564.2899780273438,31.319216471394277,-144.9922538574789
384,18.028701782226562,565.2999877929688,31.355557079005255,-145.72310789961745
385,18.119335174560547,571.8800048828125,31.561864680649492,-150.06997319339564
386,18.123111724853516,569.8200073242188,31.441620841678304,-147.9169237269731
387,18.077795028686523,570.4600219726562,31.55584080179186,-149.67351427344335
388,18.066465377807617,570.0999755859375,31.55570077842862,-149.59262361021104
389,18.070241928100586,571.77001953125,31.641525432047736,-151.16961564769474
390,18.123111724853516,572.739990234375,31.60274013258638,-150.83690663712935
391,18.119335174560547,572.239990234375,31.581732150846076,-150.42995854495814
392,18.074018478393555,567.4400024414062,31.3953426084934,-146.7465466500222
393,18.115558624267578,567.1699829101562,31.308445666719663,-145.45300312856824
394,18.119260787963867,566.8499755859375,31.28438749347217,-145.0417767371294
395,18.14199447631836,569.969970703125,31.417161517006022,-147.60162756673526
396,18.153324127197266,569.530029296875,31.37331902996248,-146.88253043699882
397,18.175981521606445,568.8300170898438,31.295697369281267,-145.6242537789077
398,18.232627868652344,570.0700073242188,31.26647521306292,-145.4685123917635
399,18.024925231933594,554.77001953125,30.777937350242087,-135.2861915457275
400,18.030590057373047,552.9199829101562,30.665662141437068,-133.2965770628905
401,18.040029525756836,555.1599731445312,30.77378406459346,-135.30398452360652
402,18.020544052124023,550.0399780273438,30.52293962026703,-130.66409965408525
403,17.991012573242188,547.7999877929688,30.448535654280235,-129.1517471413838
404,17.95694923400879,548.27001953125,30.532470320341368,-130.46107889073312
