,adi,lrcx,Ratio,Spread
104,158.5500030517578,560.7999877929688,3.5370544118494815,-88.62857153969534
105,161.21499633789062,572.4600219726562,3.550910492053958,-92.30172136619493
106,160.73599243164062,573.1400146484375,3.5657229347197275,-94.4172706806556
107,161.4600067138672,582.6699829101562,3.60875733111259,-101.77739544885057
108,161.8350067138672,580.0,3.583897030544637,-97.98355168394832
109,161.9600067138672,585.47998046875,3.6149663879868226,-103.08891186778303
110,162.16000366210938,581.60888671875,3.5866358755802734,-98.61843480792155
111,163.97000122070312,589.9199829101562,3.5977311613002048,-101.50503659055639
112,162.49000549316406,577.530029296875,3.554249552420451,-93.55057434626829
113,163.2899932861328,582.6099853515625,3.567946655069401,-96.23299716150993
114,163.30999755859375,584.8150024414062,3.581011641565798,-98.37806220136295
115,163.9199981689453,588.6300048828125,3.590959074292673,-100.3649158231818
116,163.47000122070312,583.5900268554688,3.570012984018736,-96.67356167553018
117,164.67999267578125,586.8499755859375,3.5635778581877657,-96.30721165682715
118,165.3699951171875,589.27001953125,3.5633430303585043,-96.65934431260465
119,166.14999389648438,596.3900146484375,3.5894675688041464,-101.44171251032176
120,166.4499969482422,598.7249755859375,3.597026053248362,-102.87757561802195
121,166.91000366210938,602.8300170898438,3.611706931060919,-105.60399435223312
122,167.72000122070312,606.010009765625,3.613224453583059,-106.35645489856554
123,167.47000122070312,604.1599731445312,3.6075713186884677,-105.25565884730239
124,168.64999389648438,608.8300170898438,3.6100209850202387,-106.3893092534216
125,168.92999267578125,611.8699951171875,3.622032922783099,-108.59014150095626
126,166.80999755859375,602.1300048828125,3.609675761018509,-105.2036966651402
127,165.17999267578125,600.3400268554688,3.634459701386649,-108.2987817866971
128,163.5800018310547,600.0,3.6679300237426307,-112.75386714013533
129,164.0,600.8800048828125,3.6639024687976374,-112.3751533532342
130,163.47999572753906,598.7100219726562,3.6622830781723614,-111.76360363272991
131,163.55999755859375,596.9000244140625,3.6494254910968005,-109.71384360418855
132,162.1199951171875,588.77001953125,3.631692803257618,-105.899471720403
133,159.14999389648438,582.8900146484375,3.6625198680658797,-108.92044846557971
134,157.7899932861328,578.6099853515625,3.6669624815961823,-108.71628969778405
135,158.52000427246094,580.6500244140625,3.662944794122344,-108.56851337076759
136,160.1699981689453,582.280029296875,3.6353876253572364,-105.25354878470395
137,160.92999267578125,579.72998046875,3.6023737454379128,-100.4258250870993
138,161.5,581.52001953125,3.60074315499226,-100.50757369997811
139,161.0,578.4099731445312,3.5926085288480203,-98.89600845292065
140,162.27999877929688,585.1799926757812,3.6059896295145677,-101.82991992503898
141,161.66000366210938,582.3300170898438,3.6021898051356596,-100.83804631867659
142,160.92999267578125,578.344970703125,3.59376745805421,-99.0408153214743
143,161.5500030517578,580.9199829101562,3.5959144038148954,-99.7576798189152
144,162.05499267578125,578.6749877929688,3.570855659786472,-95.99924984708016
145,161.76499938964844,575.7000122070312,3.558866345496188,-93.89337320093946
146,160.8300018310547,572.1799926757812,3.5576695029627174,-93.17550608405364
147,161.0,565.0850219726562,3.5098448569730203,-85.57105728104565
148,162.41000366210938,573.0900268554688,3.5286621139900385,-89.35033437480965
149,162.86000061035156,573.0900268554688,3.5189121006244335,-88.00171049511758
150,162.82000732421875,573.3300170898438,3.5212504071946658,-88.36155909945873
151,161.90499877929688,570.5800170898438,3.524165537764761,-88.35380519384742
152,162.63999938964844,572.7150268554688,3.521366385912077,-88.28604585496973
153,163.10000610351562,575.8099975585938,3.530410643842288,-90.00239378839964
154,164.66000366210938,589.7100219726562,3.581379866739047,-99.22716436352138
155,166.00999450683594,597.9633178710938,3.6019717948154675,-103.43458862288256
156,166.17999267578125,602.0900268554688,3.623119830256294,-107.05181950737457
157,166.97000122070312,605.2091064453125,3.6246577350463047,-107.80327328774493
158,167.25,607.219970703125,3.6306126798393126,-108.97499176574834
159,167.94000244140625,609.7899780273438,3.6309989827474105,-109.47708780043209
160,168.25,607.47998046875,3.6105793787147102,-106.23803925205075
161,167.25999450683594,609.6599731445312,3.6449838166150026,-111.38504104716688
162,166.47000122070312,609.6300048828125,3.6621012819875896,-113.72265286490622
163,166.8699951171875,613.8200073242188,3.6784324641056796,-116.71388868658957
164,164.89999389648438,605.739990234375,3.6733778814729794,-114.5378909454125
165,163.44000244140625,601.1199951171875,3.677924535841162,-114.29343514722737
166,162.5500030517578,599.0499877929688,3.6853274472238815,-114.8907224224051
167,161.6699981689453,594.8599853515625,3.679470477447109,-113.33806142040757
168,162.52000427246094,593.5,3.651858136829798,-109.4306398394148
169,160.91000366210938,584.3350219726562,3.631439989273046,-105.09077291098103
170,160.75,583.2949829101562,3.628584652629277,-104.5302587883763
171,158.2050018310547,576.9600219726562,3.6469139110328843,-105.8225613641504
172,155.6699981689453,563.1400146484375,3.617524386666169,-99.59986439321798
173,154.42999267578125,559.3499755859375,3.6220294121250616,-99.52607501988345
174,153.8300018310547,559.9400024414062,3.639992171724511,-101.91425180493658
175,155.52499389648438,559.52001953125,3.597621228030139,-96.4144416109365
176,155.57000732421875,558.8400268554688,3.592209298356637,-95.59954539017232
177,155.0,563.6599731445312,3.6365159557711695,-102.12778212885601
178,154.02999877929688,559.5,3.6324092997084554,-100.87486605366891
179,152.47500610351562,554.4500122070312,3.6363337597154373,-100.48513265463939
180,153.39999389648438,556.3800048828125,3.626988442113384,-99.64297180605948
181,153.99000549316406,558.6500244140625,3.627833005297621,-100.14474883769756
182,159.02999877929688,584.2000122070312,3.6735208243181137,-110.59006686408733
183,160.25999450683594,585.219970703125,3.6516909444806096,-107.92377456101858
184,160.2100067138672,584.739990234375,3.6498343781903233,-107.5936056222225
185,160.8300018310547,587.27001953125,3.6514954476475916,-108.26553293952239
186,160.77000427246094,589.0700073242188,3.664054187159858,-110.24533115244807
187,161.77999877929688,594.9099731445312,3.6772776463926045,-113.05838153345027
188,162.00999450683594,594.2100219726562,3.667736819456431,-111.66914184173535
189,164.3699951171875,582.0,3.5407922205330933,-92.38628706067723
190,165.0,584.864990234375,3.5446363044507576,-93.36317642547411
191,163.97999572753906,582.1099853515625,3.54988413537202,-93.66508587197492
192,163.86000061035156,580.7100219726562,3.543940069630214,-92.62474333298249
193,166.09500122070312,589.8699951171875,3.551401250982756,-95.08650395402717
194,168.10899353027344,593.6400146484375,3.5312805233203273,-92.82066450264924
195,168.33999633789062,591.4400024414062,3.5133658982282077,-89.92834559477163
196,162.67999267578125,583.77001953125,3.5884561458930895,-99.22118016078477
197,163.35000610351562,593.2000122070312,3.6314661159615613,-106.6431678670065
198,162.4550018310547,591.75,3.642547125852064,-107.87544970437321
199,161.9600067138672,586.5700073242188,3.6216966103274184,-104.17893872325178
200,161.77000427246094,587.1500244140625,3.6295358157075635,-105.32838596296924
201,160.85000610351562,581.2498779296875,3.6136142733847456,-102.18543928796916
202,160.4199981689453,580.6099853515625,3.619311756506173,-102.8342642695608
203,160.00999450683594,574.5549926757812,3.590744405976685,-98.00803710350547
204,159.30999755859375,567.3800048828125,3.5614839845448607,-92.93091376005944
205,159.80499267578125,568.9600219726562,3.560339464030295,-93.02744915524343
206,159.33999633789062,564.5449829101562,3.543021186676838,-90.00598657742475
207,161.61500549316406,574.2100219726562,3.552949927022364,-92.85290901645678
208,161.57000732421875,572.6900024414062,3.5445316363216017,-91.46774730017447
209,160.36000061035156,569.7899780273438,3.5531926656189015,-92.19406736529899
210,162.75,574.8856811523438,3.532323693716398,-90.12703247191862
211,161.6300048828125,564.3499755859375,3.491616398793722,-82.94791002474878
212,161.72999572753906,559.5850219726562,3.459995280747857,-77.88328762154444
213,161.45750427246094,556.5399780273438,3.446974982891955,-75.65489028853878
214,159.73500061035156,555.0,3.474504635047614,-79.27719076253183
215,162.47500610351562,567.5999755859375,3.4934602508912036,-83.66547324031998
216,160.8800048828125,560.1199951171875,3.4816010574165985,-80.96565126549072
217,161.44000244140625,557.530029296875,3.453481298721037,-76.69739388555999
218,160.1699981689453,551.2000122070312,3.4413436880084896,-74.1735316948602
219,162.22000122070312,562.5800170898438,3.4680064902998238,-79.40975475905836
220,158.91000366210938,553.8499755859375,3.48530591418014,-80.5996510829074
221,158.07000732421875,549.8599853515625,3.4785851829799688,-79.12709818795966
222,157.55999755859375,545.594970703125,3.46277595301579,-76.39056356918647
223,156.61000061035156,542.3900146484375,3.4633165987778356,-76.03271253385233
224,153.4199981689453,530.5,3.45782822533876,-73.70301487325625
225,154.27000427246094,533.7100219726562,3.4595838931206275,-74.36560061648223
226,153.6999969482422,537.193603515625,3.495078817057639,-79.55747260907216
227,154.05999755859375,536.47998046875,3.4822795597196485,-77.76494131244041
228,156.4499969482422,546.6799926757812,3.4942793438125634,-80.80221550109135
229,157.99000549316406,554.5499877929688,3.5100320812189802,-84.05686309931357
230,159.7899932861328,563.4600219726562,3.5262534930061573,-87.57240176023262
231,159.8300018310547,562.4349975585938,3.518957586906025,-86.42747324618873
232,160.83999633789062,570.2999877929688,3.5457597660900824,-91.26554804125342
233,161.5800018310547,571.02001953125,3.5339770581776504,-89.76781123003045
234,161.11000061035156,569.1300048828125,3.5325554138583066,-89.2863725112758
235,160.9499969482422,570.7750244140625,3.546287885905401,-91.41091698242107
236,161.13999938964844,569.3699951171875,3.5333870998746173,-89.43645753567236
237,162.13999938964844,573.4000244140625,3.536450145383868,-90.46952455322477
238,159.6999969482422,563.2150268554688,3.526706559913106,-87.5971222729805
239,160.47999572753906,568.3099975585938,3.5413136383893193,-90.35446605663512
240,158.92999267578125,559.1599731445312,3.518278480545979,-85.84974232152567
241,159.27999877929688,558.1400146484375,3.504143765230768,-83.78082873566294
242,157.63999938964844,551.260009765625,3.496955163029669,-81.8158401617388
243,158.66000366210938,554.1799926757812,3.4928777252267804,-81.6789087425818
244,160.33999633789062,561.0800170898438,3.499314144347729,-83.54405847778966
245,159.10000610351562,554.6599731445312,3.486234769743827,-80.84021849162738
246,159.32000732421875,548.5700073242188,3.443195971036268,-74.09091731146273
247,158.6699981689453,542.5822143554688,3.419564004644088,-70.05117726228153
248,157.56500244140625,539.3300170898438,3.422904888351743,-70.11061051090368
249,158.0500030517578,541.6425170898438,3.4270326265825384,-70.96958197623164
250,156.2949981689453,539.219970703125,3.4500142488261925,-73.8067190233289
251,157.0800018310547,541.1599731445312,3.4451232928209965,-73.39409510026329
252,158.8000030517578,549.3900146484375,3.459634786463917,-76.4693578253335
253,159.75,553.1649780273438,3.4626915682462833,-77.39721618488633
254,160.35000610351562,555.3599853515625,3.463423537340211,-77.79402784950545
255,161.2449951171875,556.969970703125,3.4541845487876244,-76.72176488668524
256,160.89999389648438,555.7899780273438,3.4542572971439225,-76.57572785567149
257,160.3249969482422,553.989990234375,3.455418685666465,-76.49898422731016
258,159.7949981689453,553.719970703125,3.465189630764897,-77.8173510456999
259,158.52999877929688,547.4600219726562,3.4533528429204243,-75.34855776937357
260,158.67999267578125,546.1099853515625,3.4415806059897385,-73.54899509838756
261,158.24000549316406,543.9600219726562,3.437563214671117,-72.71765670917043
262,160.7100067138672,550.905029296875,3.427944784282926,-72.2601635450612
263,160.33999633789062,548.0449829101562,3.41801793331241,-70.50902429810216
264,159.3800048828125,543.4000244140625,3.409461712675996,-68.74112398134955
265,159.27000427246094,543.760009765625,3.41407669478945,-69.43077701283815
266,156.61000061035156,530.77001953125,3.3891195802483596,-64.41271741666483
267,156.99000549316406,527.8099975585938,3.3620611445967277,-60.31383514426117
268,158.6300048828125,531.2899780273438,3.349240129065323,-58.878799304122744
269,157.86000061035156,529.2000122070312,3.3523375786198324,-59.09650724329291
270,156.69009399414062,523.0499877929688,3.338117774136558,-56.45264882834446
271,156.3249969482422,521.25,3.3343995533393884,-55.74684311022546
272,156.85000610351562,525.9400024414062,3.35313982770459,-58.86341291697821
273,152.91000366210938,512.760009765625,3.353345088518138,-57.491458938530265
274,151.08999633789062,509.2200012207031,3.3703091770676017,-59.40594369238281
275,149.05999755859375,504.57000732421875,3.385012851123107,-60.839779564522
276,148.43499755859375,498.4100036621094,3.357766105431876,-56.55287732698927
277,148.75,499.260009765625,3.3563698135504203,-56.45883299571583
278,148.0399932861328,493.94000244140625,3.336530835196103,-53.26668901102281
279,146.27999877929688,488.94000244140625,3.3424938919988993,-53.541326159825054
280,144.77000427246094,484.510009765625,3.3467568934636795,-53.6367300630154
281,145.4949951171875,483.0899963378906,3.3203203721804355,-50.04394642078129
282,149.83999633789062,498.3500061035156,3.3258810616875056,-52.28215142434849
283,150.72999572753906,501.0849914550781,3.324388016044557,-52.349842176514564
284,150.0,497.6300048828125,3.3175333658854167,-51.082625263750096
285,149.94000244140625,495.9599914550781,3.3077229783885724,-49.59242225597266
286,148.47000122070312,490.3500061035156,3.30268742555341,-48.38797511341554
287,152.92999267578125,512.1199951171875,3.348721765801074,-56.79153797011734
288,152.5399932861328,509.1099853515625,3.3375508572140795,-54.95034166422753
289,153.7899932861328,514.47998046875,3.3453410685280294,-56.574133932261795
290,154.60000610351562,520.405029296875,3.366138478341502,-60.07160490092273
291,154.17999267578125,519.27001953125,3.367946842643854,-60.195359535026604
292,154.6999969482422,521.135009765625,3.3686814482613117,-60.50191657974958
293,153.58999633789062,517.5999755859375,3.3700109898254205,-60.293512359310775
294,150.38999938964844,497.0400085449219,3.305007052078849,-49.32381546612428
295,148.9600067138672,493.4200134277344,3.3124328087305344,-49.98945445796077
296,149.0800018310547,495.6300048828125,3.3245908156379453,-51.83982507312508
297,148.52000427246094,489.010009765625,3.292553162525722,-46.89812151555575
298,150.33999633789062,497.45001220703125,3.3088334729569064,-49.88367638820288
299,150.3699951171875,496.7449951171875,3.303484812445863,-49.08875408838063
300,150.52999877929688,496.8900146484375,3.300936814441649,-48.75424867973536
301,151.41000366210938,494.7449951171875,3.2675845925033706,-43.97188770907665
302,151.4199981689453,487.70001220703125,3.220842808774076,-36.89695163893263
303,150.33999633789062,486.0,3.2326726874976783,-38.43366418117163
304,150.2100067138672,489.3399963378906,3.2577057084487526,-42.16323451896378
305,149.60000610351562,487.94000244140625,3.2616308992913843,-42.591389442066806
306,148.625,487.3599853515625,3.2791252168313707,-44.933428866568626
307,147.66000366210938,483.3900146484375,3.27366925815998,-43.85551578778624
308,147.0,485.80938720703125,3.3048257633131377,-48.25289442593655
309,146.42999267578125,479.2799987792969,3.273099930015685,-43.431796447823366
310,145.22999572753906,472.5400085449219,3.2537356086647398,-40.28815180263238
311,144.22000122070312,467.3846130371094,3.240775267515496,-38.159671734130235
312,144.0399932861328,467.2699890136719,3.2440295112028266,-38.584524700578676
313,145.4600067138672,470.8900146484375,3.2372473045097556,-37.94882365629284
314,145.6199951171875,468.9700012207031,3.220505541449168,-35.54933101867844
315,149.3300018310547,477.5799865722656,3.198151615323613,-33.040566192747555
316,149.6300048828125,479.1300048828125,3.2020984377970074,-33.691486673494616
317,149.99000549316406,479.1700134277344,3.194679617833423,-32.65258696865974
318,148.97999572753906,476.6600036621094,3.1994899807477872,-33.169538372360286
319,148.77000427246094,477.1099853515625,3.2070307968652867,-34.248856531662604
320,150.6699981689453,485.1099853515625,3.2196853470961866,-36.55464649295582
321,150.8800048828125,484.7200012207031,3.2126192042290955,-35.535280162232006
322,156.14500427246094,509.2799987792969,3.2615836872413975,-44.316273149393034
323,157.19500732421875,510.239990234375,3.2459045546019913,-42.12944506517946
324,157.3000030517578,507.0899963378906,3.223712565161479,-38.66478293377046
325,155.41000366210938,500.6300048828125,3.221349932989362,-37.86904835741135
326,153.80999755859375,495.0199890136719,3.218386300442496,-37.05419042719294
327,157.61000061035156,512.0900268554688,3.249096027361068,-42.735762461561
328,158.7100067138672,514.6099853515625,3.242454562296977,-41.95904415839383
329,156.92999267578125,514.39501953125,3.277863018792046,-47.078713266889544
330,157.9199981689453,514.8400268554688,3.2601319201174555,-44.556711471773475
331,158.58999633789062,517.94287109375,3.2659239741088393,-45.65159647051045
332,159.13999938964844,523.6649780273438,3.2905930629368,-49.72536500447374
333,158.47000122070312,519.8400268554688,3.2803686682092033,-47.908373072143014
334,159.4600067138672,522.969970703125,3.2796309336769003,-48.071307800464446
335,160.0,526.52001953125,3.2907501220703126,-50.00301711896194
336,160.97000122070312,536.4500122070312,3.332608611162984,-57.0259527253991
337,161.25999450683594,535.3900146484375,3.3200423718589542,-55.096856227008494
338,160.2449951171875,537.75,3.3557990351383036,-60.49875646288283
339,160.47000122070312,539.27001953125,3.3605659340001037,-61.344441189279145
340,160.9600067138672,542.22998046875,3.3687248872488724,-62.835874147105564
341,161.82000732421875,546.6027221679688,3.3778438847355163,-64.63122645690632
342,163.42999267578125,544.7899780273438,3.333476120923038,-57.99341694738664
343,161.8000030517578,526.75,3.255562361340001,-44.8384563389283
344,164.3699951171875,541.7249755859375,3.2957656000398066,-52.11126264661474
345,164.50999450683594,538.010009765625,3.2703788689462807,-47.9767239363977
346,162.17999267578125,530.739990234375,3.2725367752074868,-47.68963200357107
347,163.41000366210938,533.5250244140625,3.264947141897491,-46.78836965408082
348,163.16000366210938,531.6599731445312,3.2585190071799355,-45.672558954380214
349,164.22000122070312,537.22998046875,3.2714040706085545,-48.0657935793195
350,165.72000122070312,549.635009765625,3.316648598340464,-55.97537945721067
351,165.9199981689453,551.655029296875,3.324825430236332,-57.39601567859919
352,165.38999938964844,546.1500244140625,3.3021949720633796,-53.479397145426425
353,164.47000122070312,544.2100219726562,3.3088710277467444,-54.2965945133951
354,163.92999267578125,545.0,3.3245899124627813,-56.7049577803816
355,164.47000122070312,546.77001953125,3.324436161446467,-56.85659207198885
356,164.82000732421875,547.0700073242188,3.31919659636996,-56.10762477518862
357,162.01499938964844,541.8250122070312,3.3442891969769675,-59.269132631108825
358,162.8000030517578,545.3099975585938,3.3495699467845057,-60.401491618199465
359,162.6199951171875,541.969970703125,3.332738820417315,-57.60094175261671
360,159.75999450683594,535.3099975585938,3.3507136702842617,-59.51228255614863
361,159.5800018310547,532.1300048828125,3.334565727390903,-56.87172114023813
362,159.3800048828125,532.6599731445312,3.3420752718396556,-58.0010727118183
363,159.0800018310547,530.6500244140625,3.3357431374536985,-56.89022181114937
364,160.74000549316406,535.6649780273438,3.332493217129599,-56.93020706555152
365,163.3249969482422,546.1199951171875,3.3437624694415473,-59.63810227215496
366,163.85000610351562,548.360107421875,3.346720091517343,-60.30478194218896
367,163.6300048828125,550.5999755859375,3.364908385722183,-63.20398546610367
368,163.7449951171875,549.5466918945312,3.3561129089853203,-61.80608037978508
369,164.52000427246094,553.4299926757812,3.3639069918770974,-63.36670795655093
370,165.0399932861328,556.4000244140625,3.3713042113945177,-64.7783522351954
371,164.96499633789062,551.8350219726562,3.34516433317985,-60.43811281873534
372,163.07000732421875,546.1649780273438,3.3492669006965126,-60.44727946712809
373,164.18499755859375,550.3599853515625,3.352072318027425,-61.30070311711197
374,164.50999450683594,548.969970703125,3.337000723565847,-58.9366848738977
375,165.52999877929688,553.5700073242188,3.3442277013624597,-60.47980716567813
376,164.4199981689453,551.3400268554688,3.353241898768021,-61.57645665617677
377,165.67999267578125,555.260009765625,3.3514004968132265,-61.720283557192126
378,165.1300048828125,551.0999755859375,3.3373703099992977,-59.208542047119785
379,165.0800018310547,548.8800048828125,3.324933358339458,-57.13842860396401
380,163.72999572753906,541.1500244140625,3.3051367405797967,-53.45436550430558
381,164.83999633789062,547.6300048828125,3.3221913191521506,-56.607716013806886
382,164.97900390625,550.239990234375,3.335212222199203,-58.80110092645598
383,166.50999450683594,554.4199829101562,3.329649878088219,-58.39277252228377
384,167.39999389648438,557.6199951171875,3.331063413670162,-58.92549012991859
385,168.35000610351562,561.030029296875,3.3325215857248436,-59.48837356023743
386,168.3000030517578,564.5399780273438,3.354367010045324,-63.148179550675344
387,168.40499877929688,563.4661865234375,3.345899412771517,-61.759719811844526
388,167.9600067138672,561.02001953125,3.340200030397658,-60.64717725434762
389,169.0500030517578,567.1099853515625,3.3546878149297115,-63.47046516540221
390,170.67999267578125,570.6749877929688,3.343537686206762,-62.15045018792299
391,170.24000549316406,569.3699951171875,3.3445134912196086,-62.16408250183091
392,169.14999389648438,562.530029296875,3.3256284339042277,-58.590840320791564
393,167.8000030517578,555.97998046875,3.3133490486127006,-56.08666313174289
394,167.83999633789062,557.27001953125,3.320245660690853,-57.25684382427668
395,168.2581024169922,558.0499877929688,3.3166306987699152,-56.783763938172605
396,167.33999633789062,555.6400146484375,3.320425641258512,-57.12532008112547
397,166.08999633789062,548.5999755859375,3.3030284043710565,-53.83148386777871
398,166.5,547.9400024414062,3.2909309455940314,-51.94274521352154
399,166.8699951171875,550.5800170898438,3.299454864268372,-53.47389845221458
