,fcx,ecl,Ratio,Spread
936,28.345399856567383,156.32000732421875,5.514828089045311,-30.060169801312238
937,28.0,155.5800018310547,5.556428636823382,-30.914952828315304
938,26.780000686645508,154.6595001220703,5.775186562978506,-35.62746127424374
939,26.989999771118164,154.61000061035156,5.72841800376,-34.60834894192077
940,26.864999771118164,153.75999450683594,5.723431818977313,-34.335495843047454
941,27.020000457763672,154.27999877929688,5.709844417673484,-34.13982721935578
942,26.93000030517578,154.72500610351562,5.745451331234424,-35.00038541144947
943,26.950000762939453,154.13999938964844,5.719480334917671,-34.323032103242085
944,26.913000106811523,154.27999877929688,5.732545541819751,-34.63387181175429
945,26.290000915527344,157.00999450683594,5.972232371209353,-40.24039438040852
946,26.91010093688965,158.02000427246094,5.872144613766186,-38.387263421969394
947,26.954999923706055,158.4199981689453,5.8772026940211575,-38.57994863728189
948,26.889999389648438,158.19000244140625,5.882856304649192,-38.650074938020495
949,26.774999618530273,157.97999572753906,5.900280036538461,-38.97104793162552
950,26.354999542236328,157.52499389648438,5.977044076363423,-40.45528054843524
951,26.309999465942383,157.8249969482422,5.998669713108226,-40.963059034130524
952,25.84000015258789,154.52999877929688,5.980263075339828,-39.83815299224416
953,26.43000030517578,156.11000061035156,5.906545547022963,-38.69399193685466
954,26.485000610351562,156.0399932861328,5.8916363862625385,-38.37003588152834
955,26.575000762939453,156.22000122070312,5.878457073783492,-38.13449294822371
956,26.700000762939453,156.07000732421875,5.845318459348116,-37.40734604709702
957,26.545000076293945,156.1699981689453,5.883217092487906,-38.223009787976196
958,26.43000030517578,155.58999633789062,5.886870773415068,-38.17398766439372
959,25.049999237060547,151.50999450683594,6.048303358136734,-40.4657599363175
960,25.19499969482422,152.63999938964844,6.058344958861226,-40.926265220147485
961,24.90719985961914,152.8800048828125,6.137984427975366,-42.49510703030492
962,25.079999923706055,152.4499969482422,6.078548541148271,-41.26724248621345
963,25.09000015258789,153.66000366210938,6.124352440319146,-42.431075902910536
964,25.155000686645508,153.77999877929688,6.113297339758645,-42.250948991820366
965,25.09000015258789,153.72999572753906,6.127142080215679,-42.50106796834022
966,25.610000610351562,156.24000549316406,6.10074196679292,-42.610119121055774
967,25.81999969482422,156.47000122070312,6.060031102636633,-41.87050202799061
968,25.81220054626465,155.72000122070312,6.032806112039827,-41.156512444189076
969,26.08009910583496,155.5399932861328,5.963934134411839,-39.739556840855926
970,25.780000686645508,154.9499969482422,6.010472956601161,-40.535182137554116
971,25.799999237060547,154.56100463867188,5.990736791055865,-40.05385204029956
972,25.850000381469727,155.1699981689453,6.002707770951413,-40.4319790847225
973,27.31999969482422,154.3699951171875,5.650439123044095,-32.84465986876724
974,27.56999969482422,154.39500427246094,5.600109030884243,-31.715363014756047
975,27.93000030517578,154.42999267578125,5.529179770440726,-30.08814794657661
976,28.020000457763672,153.83999633789062,5.490363805303409,-29.082600740811042
977,27.764999389648438,153.16000366210938,5.516297750008656,-29.58000512622743
978,27.53499984741211,152.39999389648438,5.534773733104188,-29.881954775546856
979,27.43000030517578,151.7100067138672,5.5308058704338015,-29.67677400323178
980,27.895000457763672,155.4499969482422,5.572683075722184,-31.269754355804903
981,28.1299991607666,156.10499572753906,5.549413451290159,-30.839711474900295
982,28.270000457763672,156.02000427246094,5.518924716876466,-30.10830266609673
983,28.454999923706055,157.27000427246094,5.526972577548251,-30.50411868508976
984,28.309999465942383,158.02999877929688,5.582126519267893,-31.933612790908224
985,28.475000381469727,157.6300048828125,5.535733196526703,-30.771772701101124
986,28.489999771118164,157.8000030517578,5.538785690399623,-30.87251532761928
987,28.7549991607666,158.718994140625,5.5197008789060105,-30.567944864774656
988,28.709999084472656,159.44000244140625,5.553465953526861,-31.49672859949339
989,28.739999771118164,158.5399932861328,5.516353324590323,-30.458199552709655
990,28.56999969482422,158.6199951171875,5.551977487277444,-31.323129822344125
991,28.5049991607666,158.89999389648438,5.57446057094397,-31.903250629918656
992,28.575000762939453,159.42999267578125,5.579352175645612,-32.11003632902484
993,28.56999969482422,159.41000366210938,5.579629169229158,-32.113138367266004
994,27.415000915527344,159.71499633789062,5.8258249499977595,-37.751019169682394
995,28.299999237060547,160.9499969482422,5.687279197430808,-34.89978425702364
996,28.760000228881836,162.2021942138672,5.639853717767981,-34.028053886103834
997,28.71500015258789,162.1750030517578,5.647745157234208,-34.208638157931915
998,28.672500610351562,162.01499938964844,5.650536086523146,-34.24486440380349
999,28.68000030517578,162.8699951171875,5.678870062208294,-35.06523236012899
1000,28.93000030517578,163.3699951171875,5.6470789282349045,-34.41092635084436
1001,28.959699630737305,163.72000122070312,5.653373595316356,-34.6238040144905
1002,28.844999313354492,162.52499389648438,5.634425299543671,-33.95839375275909
1003,28.334999084472656,162.3300018310547,5.728957369898422,-36.118187003068755
1004,28.15999984741211,162.24000549316406,5.761363862651932,-36.836201349015
1005,27.86009979248047,162.10000610351562,5.818356980446529,-38.080907701736066
1006,27.88990020751953,162.25999450683594,5.817876482149916,-38.10330091242133
1007,27.764999389648438,163.0,5.870700651294483,-39.42000146411806
1008,28.350000381469727,162.48500061035156,5.7313932424690845,-36.20392143328252
1009,28.329999923706055,162.39999389648438,5.732438910477754,-36.21126131375553
1010,28.260000228881836,161.7949981689453,5.725229895914515,-35.92946985975121
1011,28.264999389648438,162.63999938964844,5.754112963087928,-36.75138883519725
1012,28.225000381469727,161.90499877929688,5.73622662855979,-36.20107260687013
1013,28.020000457763672,161.91000366210938,5.778372627301224,-37.152608065029796
1014,28.270000457763672,162.8699951171875,5.761230720902207,-36.958293510823296
1015,28.399999618530273,157.77999877929688,5.5556338344578515,-31.268061923033283
1016,28.1200008392334,158.36000061035156,5.631578801000802,-33.14088084822694
1017,27.9950008392334,157.8800048828125,5.639578501514194,-33.23803812533018
1018,28.204999923706055,157.88999938964844,5.597943620518973,-32.27841981156189
1019,27.915000915527344,157.32000732421875,5.635679819616685,-33.04741813744127
1020,27.864999771118164,158.0,5.670195632435126,-33.95827729907302
1021,27.920000076293945,158.25999450683594,5.668337896646707,-33.9643230748014
1022,28.06999969482422,158.0,5.628785241103275,-33.01174672372588
1023,28.405000686645508,158.65499877929688,5.585460128289589,-32.119970871120245
1024,28.450000762939453,159.125,5.593145719956712,-32.38219665788591
1025,28.420000076293945,159.03500366210938,5.595883294693081,-32.43072021150559
