,cat,de,Ratio,Spread
76,222.0,376.2099914550781,1.6946396011490006,27.919591717659646
77,223.9550018310547,379.6600036621094,1.6952512806501823,28.044575325497508
78,224.69000244140625,380.92999267578125,1.6953579978491418,28.11863830410201
79,225.72000122070312,381.7099914550781,1.691077394075734,29.222137159853478
80,225.2899932861328,381.1600036621094,1.6918638866397036,28.985794964773024
81,225.50999450683594,381.29998779296875,1.690834096408132,29.24811400866591
82,224.86000061035156,379.760009765625,1.6888731154265706,29.599486776050103
83,224.2100067138672,378.4700012207031,1.6880156544649667,29.700890061012476
84,222.9250030517578,379.17999267578125,1.700930750184827,26.641088676777347
85,223.05999755859375,378.0899963378906,1.6950147963602185,27.977941457103302
86,221.94000244140625,375.0150146484375,1.6897134834782392,29.004854549884588
87,221.77999877929688,376.6600036621094,1.698349741794978,27.067276335876134
88,222.2899932861328,380.44000244140625,1.711458067982853,24.219874241954845
89,220.99000549316406,379.1499938964844,1.7156884224260212,23.13267226695766
90,221.6699981689453,379.8699951171875,1.713673470722323,23.656133293421906
91,217.4499969482422,377.2900085449219,1.7350655959527332,18.51925409957349
92,217.72000122070312,378.7850036621094,1.7397804590223862,17.517999770098672
93,217.60000610351562,377.2099914550781,1.733501750342937,18.8735840282985
94,219.32000732421875,380.6700134277344,1.7356830235054361,18.558826202155135
95,219.83999633789062,380.92999267578125,1.7327601847768312,19.24972000093911
96,219.90499877929688,381.8399963378906,1.736386159739445,18.45858244539406
97,220.0,380.70001220703125,1.730454600941051,19.772289670025632
98,220.47000122070312,376.30999755859375,1.706853519640007,25.021767655175527
99,221.2100067138672,375.6650085449219,1.6982279152987894,27.01996079327242
100,221.82000732421875,376.30999755859375,1.696465535719543,27.490443690896857
101,222.22000122070312,377.5199890136719,1.6988569297987215,27.01189733381816
102,222.11000061035156,377.4200134277344,1.6992481760866038,26.910721332379556
103,222.13499450683594,376.760009765625,1.696085799547584,27.616429849548158
104,222.44000244140625,376.260009765625,1.6915123432654027,28.674179756617296
105,225.4600067138672,381.22119140625,1.6908594875101746,29.23550068526615
106,226.6999969482422,382.69000244140625,1.6880900202604683,30.03418619561322
107,225.63999938964844,380.614990234375,1.6868241059383564,30.170843780388314
108,226.0399932861328,381.364990234375,1.6871571472382056,30.15228887838774
109,226.9199981689453,380.29998779296875,1.675920989166542,32.82650401880298
110,226.4600067138672,380.989990234375,1.6823720698540685,31.295342504981623
111,227.00999450683594,380.5400085449219,1.6763138969789397,32.75105422847341
112,226.75010681152344,375.3399963378906,1.6553024014664581,37.47582523198267
113,227.41000366210938,375.1499938964844,1.649663549778972,38.87254187775224
114,227.44000244140625,376.760009765625,1.656524822904392,37.317382995819486
115,227.25039672851562,373.86749267578125,1.6451786138020323,39.86317937200866
116,227.69000244140625,375.4700012207031,1.6490403495749735,39.06455170270149
117,228.75,378.25,1.653551912568306,38.222907545660775
118,228.9199981689453,379.4200134277344,1.657434983673722,37.36375967971824
119,229.17999267578125,382.6300048828125,1.6695611183831196,34.629204748055514
120,228.75,384.6499938964844,1.6815300279627732,31.822913649176403
121,228.3249969482422,384.1300048828125,1.6823826125787225,31.565724806947717
122,228.60000610351562,380.6199951171875,1.6650043086387039,35.57862749243398
123,228.375,380.5,1.6661193212917351,35.287167302720576
124,229.875,382.8999938964844,1.665687847293026,35.63013437799688
125,229.8800048828125,383.8599853515625,1.6698276370197809,34.6792950550674
126,222.5,375.54998779296875,1.6878651136762641,29.49391570368923
127,221.39500427246094,377.375,1.7045325897940382,25.648263393590046
128,222.9398956298828,379.07000732421875,1.7003237857145936,26.778307202050346
129,223.19000244140625,377.5791931152344,1.6917388278373253,28.72647689288826
130,222.6199951171875,376.6099853515625,1.6917167981847923,28.65334609392696
131,222.7899932861328,377.622802734375,1.6949720100282417,27.951394272906303
132,221.7100067138672,375.8900146484375,1.6954129415256876,27.709275013677004
133,219.36000061035156,373.510009765625,1.7027261521077837,25.7919632129277
134,221.3000030517578,379.343994140625,1.714161721235511,23.50554615919285
135,221.32000732421875,379.42999267578125,1.7143953556803482,23.45612824978915
136,220.77999877929688,377.2200012207031,1.7085786905805347,24.678638129441968
137,219.44500732421875,374.29998779296875,1.7056664553774044,25.157431917900826
138,218.69000244140625,371.7008056640625,1.6996698592275727,26.37598142877815
139,216.6300048828125,366.9800109863281,1.6940405424670903,27.329780836415896
140,214.5030059814453,365.4700012207031,1.7037989726461762,24.9502739530889
141,216.89999389648438,370.2799987792969,1.707146192710421,24.523505928317864
142,215.73989868164062,368.1000061035156,1.7062212801291206,24.582101338870675
143,215.1112060546875,365.8800048828125,1.7008877017304027,25.6524496669297
144,214.85000610351562,364.6300048828125,1.697137512330962,26.424808819002894
145,213.67999267578125,363.1400146484375,1.6994572589649672,25.77526494090367
146,214.08999633789062,364.1000061035156,1.7006866847195865,25.5650228481222
147,210.4600067138672,351.92999267578125,1.6721941530404438,31.09708969812826
148,210.1999969482422,353.4100036621094,1.6813035622884902,29.141614285542776
149,208.0850067138672,350.0899963378906,1.6824373935758437,28.594064497397856
150,208.4499969482422,351.1600036621094,1.684624652449872,28.19149315182202
151,209.76499938964844,355.9599914550781,1.6969465472829695,25.796172275218144
152,212.27999877929688,360.3999938964844,1.6977576595484383,25.955199947016954
153,214.42999267578125,363.9800109863281,1.6974305060797485,26.306749088893387
154,210.47000122070312,353.7200012207031,1.6806195617863142,29.325357514661707
155,211.05999755859375,356.239990234375,1.6878612449309676,27.88425978653365
156,212.1999969482422,359.3699951171875,1.6935438279240014,26.83890412614554
157,213.39999389648438,364.0450134277344,1.7059279467661306,24.35824901243885
158,215.49000549316406,366.25,1.699614787988942,25.975142600319575
159,214.80999755859375,366.45001220703125,1.7059262435263267,24.531640243279046
160,214.27999877929688,368.1199951171875,1.7179391320435,21.892480021994718
161,216.08999633789062,376.9800109863281,1.7445509619837316,16.34229926099059
162,216.89500427246094,376.9100036621094,1.7377532734162908,17.884376816198685
163,217.24330139160156,375.3900146484375,1.7279704931926143,20.04127609945684
164,216.5,374.79998779296875,1.731177772715791,19.27207181664662
165,216.95599365234375,376.3399963378906,1.7346374718780444,18.565911799557714
166,213.61500549316406,370.79998779296875,1.7358330560014652,17.996453592650003
167,214.13999938964844,372.5400085449219,1.7397030429006834,17.21645801967637
168,215.42999267578125,376.3500061035156,1.7469712616567576,15.765394619546301
169,215.00999450683594,379.79998779296875,1.7664294567520373,11.547387206341257
170,214.02499389648438,377.6650085449219,1.7645836669318344,11.881154300151623
171,211.2949981689453,373.29998779296875,1.7667242056269072,11.253993896296068
172,210.67999267578125,371.1243896484375,1.761554976981448,12.304967997382365
173,212.2050018310547,374.0899963378906,1.7628707764189242,12.128055037591055
174,212.24000549316406,375.7799987792969,1.7705427301800565,10.502061715541261
175,201.58999633789062,368.0400085449219,1.82568587345991,-1.232987691289592
176,199.07000732421875,371.55999755859375,1.8664790470090566,-9.361131047473206
177,199.2899932861328,374.0400085449219,1.8768629692705634,-11.438866761890976
178,200.42999267578125,374.010986328125,1.8660430075110122,-9.325195322669655
179,197.55999755859375,369.760009765625,1.871634006555193,-10.322408490562365
180,199.07000732421875,369.95001220703125,1.8583915135166789,-7.751145695910706
181,201.25999450683594,373.79998779296875,1.8572990062377865,-7.596421701464832
182,199.94000244140625,374.8800048828125,1.8749624902734188,-11.090229936980192
183,198.13999938964844,373.94000244140625,1.8872514565120275,-13.441786242255118
184,198.8300018310547,375.81500244140625,1.890132268674097,-14.055019730790518
185,199.7899932861328,374.385009765625,1.8738926990674794,-10.869547658673893
186,200.83999633789062,375.6099853515625,1.8701951414081939,-10.174444983810558
187,200.94000244140625,375.489990234375,1.868667192555983,-9.87157464070222
188,201.44000244140625,376.3399963378906,1.8682485691855486,-9.807260420297636
189,203.7449951171875,373.8299865722656,1.834793469931621,-3.082247354764517
190,203.6300048828125,374.1099853515625,1.8372046180859245,-3.57252195074423
191,203.05999755859375,376.4599914550781,1.8539347778059987,-6.9648666168930315
192,204.125,376.6099853515625,1.8449968663885488,-5.167353758972608
193,204.8300018310547,376.54998779296875,1.8383536807442398,-3.818161195310351
194,205.14999389648438,377.3599853515625,1.8394345434003412,-4.043008256072964
195,205.32000732421875,377.5400085449219,1.8387882090260803,-3.912137984798532
196,202.33999633789062,369.70001220703125,1.827122758219604,-1.5215108675186266
197,202.493896484375,368.4949951171875,1.819783220703749,-0.0350657141049433
198,205.0399932861328,371.70001220703125,1.8128171302089577,1.4158133010821834
199,204.75999450683594,373.3523864746094,1.8233658746369275,-0.7485781156638873
200,204.80999755859375,374.0899963378906,1.8265221463657693,-1.3947503659847749
201,205.0500030517578,374.8800048828125,1.828237011965257,-1.7458751104018384
202,204.90289306640625,374.4800109863281,1.8275974798704488,-1.6148925128345277
203,202.85000610351562,373.0400085449219,1.8389943175774777,-3.9288826171918156
204,203.97000122070312,376.7449951171875,1.847060807287712,-5.585800592785544
205,202.44500732421875,370.9949951171875,1.832571719207841,-2.6244664196054526
206,201.83999633789062,371.32000732421875,1.8396750597567877,-4.055826308626335
207,201.1300048828125,371.07000732421875,1.8449261587818337,-5.104145543001577
208,201.1649932861328,372.1549987792969,1.849998812914489,-6.125155781565153
209,200.58999633789062,370.7799987792969,1.8484471087716854,-5.801618573505008
210,198.25,367.9700012207031,1.856090800608843,-7.270633434175833
211,197.4199981689453,365.9800109863281,1.8538142760650564,-6.798418285849463
212,197.80999755859375,368.0799865722656,1.860775446717428,-8.185225135242858
213,197.72500610351562,368.9649963378906,1.866051257799558,-9.225653730342826
214,198.47000122070312,369.885009765625,1.863682206331548,-8.783338804345503
215,199.86000061035156,372.19000244140625,1.8622535840327072,-8.546522095742175
216,198.41000366210938,369.6000061035156,1.8628093305866846,-8.608049116651811
217,199.66000366210938,371.739990234375,1.8618650877292469,-8.462232437710638
218,199.42999267578125,372.6400146484375,1.868525439171271,-9.782864290822628
219,198.52699279785156,370.6650085449219,1.8670761256246318,-9.459120469084182
220,199.58999633789062,370.7900085449219,1.8577584816285215,-7.640268986970481
221,200.69000244140625,373.4100036621094,1.8606308192712824,-8.248748230396727
222,200.47999572753906,372.9574890136719,1.8603227103044093,-8.180260395256168
223,199.82000732421875,372.20001220703125,1.8626764015833341,-8.629665210030366
224,199.92999267578125,381.7650146484375,1.9094934658829859,-17.99354396690242
225,200.1199951171875,385.6700134277344,1.9271937979105553,-21.5510965586549
226,201.0749969482422,387.1000061035156,1.9251523659262186,-21.234734067407512
227,201.63999938964844,386.0585021972656,1.9145928554148004,-19.16004373067292
228,200.80999755859375,384.32000732421875,1.9138489716483322,-18.939323943674676
229,201.24000549316406,389.3900146484375,1.9349533095777256,-23.223001279844222
230,201.44000244140625,389.7900085449219,1.935017890293671,-23.257272627328884
231,203.2899932861328,398.17999267578125,1.9586797472876036,-28.26428830138857
232,203.2928009033203,394.776611328125,1.9419114182792354,-24.855772830819685
233,203.02999877929688,394.1600036621094,1.9413880019305905,-24.71973581113215
234,203.58999633789062,394.3158874511719,1.9368136673903205,-23.8515853018587
235,203.9199981689453,394.3900146484375,1.9340428510679468,-23.32225773699596
236,203.47000122070312,395.1000061035156,1.9418096217287195,-24.855131903033875
237,203.58999633789062,395.4599914550781,1.9424333148410107,-24.99568930576495
238,205.5800018310547,397.3999938964844,1.933067372102988,-23.296686812945634
239,205.6300048828125,395.20001220703125,1.9218985693855999,-21.00526751053209
240,205.65240478515625,398.17999267578125,1.9361796089462573,-23.944286607348683
241,203.8300018310547,396.0050048828125,1.9428200035588619,-25.101818932994515
242,203.02999877929688,392.7200012207031,1.934295441963767,-23.2797333697259
243,202.6699981689453,392.7699890136719,1.937977957084006,-23.988032912030885
244,203.07000732421875,393.1499938964844,1.9360318102947944,-23.63656479400205
245,204.38999938964844,398.8399963378906,1.951367471642012,-26.912776089736692
246,203.72000122070312,399.2200012207031,1.9596504949369313,-28.5179668582613
247,203.60000610351562,399.19000244140625,1.9606581064562814,-28.70739602779585
248,203.08999633789062,395.32501220703125,1.9465508854966442,-25.775030381638285
249,201.77000427246094,389.36981201171875,1.9297705494714252,-22.233621331997394
250,201.61000061035156,391.0299987792969,1.9395367174023987,-24.18639729991204
251,201.2100067138672,392.6700134277344,1.9515431654755369,-26.557857046348968
252,199.6999969482422,391.7250061035156,1.9615674115660706,-28.37411495818807
253,200.38499450683594,389.8900146484375,1.9457046452404738,-25.286509123793987
254,200.4550018310547,390.2850036621094,1.9469955855281933,-25.553479898752894
255,200.16000366210938,390.010009765625,1.9484912201740459,-25.817931645040428
256,198.84500122070312,386.5350036621094,1.9439010349225945,-24.747592457889677
257,199.66000366210938,386.8800048828125,1.9376940688508708,-23.602247086148136
258,199.82000732421875,387.17999267578125,1.9376437718149055,-23.609645678780364
259,202.93380737304688,393.2250061035156,1.9377008256720005,-23.9606377679801
260,203.47000122070312,394.4949951171875,1.938836156438021,-24.25012091670575
261,203.72999572753906,395.3999938964844,1.9408040160432618,-24.67968317258723
262,203.88999938964844,394.7257080078125,1.9359738544775966,-23.71280808357883
263,203.6199951171875,394.739990234375,1.9386111369229433,-24.220831097853956
264,203.3800048828125,393.42999267578125,1.934457582998267,-23.34968943692311
265,203.36000061035156,393.32000732421875,1.9341070325714669,-23.27628471111316
266,204.07000732421875,388.7250061035156,1.9048610386234954,-17.38293635319283
267,204.14999389648438,387.760009765625,1.8993878097407209,-16.27167331797588
268,203.83999633789062,387.3599853515625,1.900313934020408,-16.438523040289194
269,203.2899932861328,387.8399963378906,1.9078164648862068,-17.924291963497947
270,204.50999450683594,390.4549865722656,1.9092220285557453,-18.308338375280268
271,204.0500030517578,390.5899963378906,1.9141876525177823,-19.284507213320378
272,203.67999267578125,390.57000732421875,1.9175668763201985,-19.941134213281966
273,199.39500427246094,387.7449951171875,1.9446073713429548,-24.951825976087175
274,199.74000549316406,388.42999267578125,1.9446779913554921,-25.005940278948653
275,200.3300018310547,389.94000244140625,1.9464882887100272,-25.437058759029835
276,198.914794921875,386.4599914550781,1.942841866573387,-24.54495265193233
277,196.6999969482422,383.1600036621094,1.9479410757842084,-25.29503446030318
278,195.41000366210938,382.6099853515625,1.9579856618453757,-27.103950308220046
279,194.7100067138672,380.67999267578125,1.9551126267239214,-26.454000505358717
280,195.14999389648438,376.9100036621094,1.9313861924179103,-21.879433045024225
281,193.74000549316406,372.19000244140625,1.921079755799525,-19.737793931616263
282,192.02000427246094,370.1400146484375,1.92761174051032,-20.833070285160456
283,191.87069702148438,367.4100036621094,1.9148833530373286,-18.3760886069854
284,193.46499633789062,372.1300048828125,1.9235004363935673,-20.18068929288378
285,191.89999389648438,369.4200134277344,1.9250652692933836,-20.332524916130662
286,191.94000244140625,369.1000061035156,1.9229967771631722,-19.939356340406814
287,194.82000732421875,370.05999755859375,1.899496887620691,-15.63285380079506
288,193.88999938964844,367.8190002441406,1.897049880870638,-15.092506798311346
289,193.1199951171875,364.9700012207031,1.8898612802844936,-13.651568886506736
290,192.63999938964844,361.9599914550781,1.8789451443204694,-11.519298819049395
291,191.66000366210938,358.010009765625,1.8679432480695635,-9.361377151684193
292,192.3000030517578,357.3299865722656,1.858190228297031,-7.5110250598205806
293,191.1199951171875,353.7699890136719,1.8510359881327623,-6.108837975156375
294,189.0500030517578,347.6000061035156,1.8386670219113947,-3.724126696552018
295,188.83999633789062,344.0,1.8216479912681327,-0.508147406333334
296,190.16000366210938,346.4599914550781,1.8219393394138461,-0.5543198128979989
297,187.92999267578125,341.1730041503906,1.8154260493107441,0.6547787570591785
298,187.2899932861328,339.9849853515625,1.8152864410227698,0.6724686573830658
299,187.50999450683594,340.2900085449219,1.8147833102971807,0.7697486387759531
300,186.77000427246094,337.42999267578125,1.8066605180537278,2.2765882863334657
301,182.64999389648438,334.7099914550781,1.8325212298926914,-2.537428935998518
302,182.49000549316406,336.05999755859375,1.8415254942341612,-4.179996337008758
303,181.50999450683594,335.7900085449219,1.8499808203799792,-5.702095248266714
304,180.0500030517578,334.239990234375,1.856373143955422,-6.821876657975421
305,182.05499267578125,337.92999267578125,1.8561973374583318,-6.845473574394047
306,182.3699951171875,338.9800109863281,1.8587488077109724,-7.319465616416464
307,184.72000122070312,342.760009765625,1.8555652203363509,-6.802147712151536
308,184.96499633789062,341.3399963378906,1.8454302332660664,-4.934126254605671
309,186.52000427246094,342.5730895996094,1.8366560248368446,-3.323668799454735
310,187.05999755859375,344.04998779296875,1.8392493974303632,-3.813113320230711
311,187.27999877929688,344.2550048828125,1.838183506656818,-3.6158272353222554
312,186.97999572753906,343.7799987792969,1.8385923983025514,-3.6894189067271252
313,186.7949981689453,344.7650146484375,1.845686544222225,-5.0127288312635
314,187.0,346.8399963378906,1.8547593387052974,-6.712835839568326
315,187.52000427246094,357.0400085449219,1.9040102410948831,-15.961947096926819
316,188.49000549316406,361.6050109863281,1.9184306883552105,-18.753165877700464
317,187.9149932861328,359.8999938964844,1.9152276654608125,-18.099639482638533
318,187.375,358.93499755859375,1.915597051680287,-18.122096817331308
319,186.39999389648438,357.4649963378906,1.9177307298432946,-18.43503138940937
320,186.82000732421875,358.70001220703125,1.920029965444341,-18.901993631956113
321,187.52000427246094,360.0,1.9197951781023364,-18.921938552004942
322,184.80999755859375,357.3949890136719,1.9338509481899662,-21.272555998574855
323,182.86000061035156,356.1300048828125,1.9475555271471012,-23.57341555043595
324,180.8249969482422,352.7300109863281,1.9506706314906814,-23.89471206898892
325,181.24000549316406,355.6300048828125,1.962204778769034,-26.035804471028055
326,183.0500030517578,358.4100036621094,1.957989607685328,-25.505968142188433
327,182.86000061035156,356.864990234375,1.9515749154721,-24.30840090199845
328,182.8300018310547,358.239990234375,1.9594157777529813,-25.73825788920632
329,187.1699981689453,371.4200134277344,1.9843993004289042,-30.98198736762023
330,189.0399932861328,373.30999755859375,1.9747673022477736,-29.45242241592737
331,190.86000061035156,375.79998779296875,1.9689824300073209,-28.614273277868644
332,192.1300048828125,379.1549987792969,1.9734293923042272,-29.64690282864367
333,192.27000427246094,377.06500244140625,1.9611223491058805,-27.300897916169074
334,193.1029052734375,378.3299865722656,1.9592143683003782,-27.04280542101574
335,192.61000061035156,376.0,1.9521312434895055,-25.614164351179138
336,193.7050018310547,377.79998779296875,1.9503883958684647,-25.411788402535276
337,193.27999877929688,378.31500244140625,1.9573417054570539,-26.703980906873337
338,193.76499938964844,379.92999267578125,1.9607771985267963,-27.432079310932036
339,195.58999633789062,383.6400146484375,1.9614500834985542,-27.804837681847882
340,196.33999633789062,384.7900085449219,1.9598146873891087,-27.583351092451917
341,195.46499633789062,383.2099914550781,1.9605044311496165,-27.603394569468517
342,194.82000732421875,381.92999267578125,1.9604248964028357,-27.502848917982558
343,192.92999267578125,379.0,1.9644431368268866,-28.029013853348
344,191.74000549316406,379.17999267578125,1.9775737029969982,-30.385065461672152
345,193.97500610351562,385.8299865722656,1.9890706247296919,-32.94804639411947
346,195.44479370117188,386.010009765625,1.9750334734207378,-30.440356242712905
347,195.1300048828125,387.8949890136719,1.9878797689090744,-32.90097111949737
348,194.97000122070312,388.9100036621094,1.9947171422636916,-34.20857496827139
349,195.66000366210938,389.9800109863281,1.9931514039005913,-34.01681578102554
350,200.48500061035156,398.8450012207031,1.989400703326779,-34.05862047013878
351,203.4550018310547,396.989990234375,1.951242223890019,-26.772544527497214
352,200.00999450683594,379.4200134277344,1.8970052689780288,-15.502248146031006
353,199.85000610351562,375.54998779296875,1.8791592510557462,-11.924783808759996
354,199.10499572753906,374.6199951171875,1.881519816960435,-12.357147389552408
355,198.05999755859375,370.3599853515625,1.8699383515946768,-10.0080637525796
356,196.63999938964844,368.92999267578125,1.876169618698659,-11.174737448390742
357,207.39999389648438,379.57000732421875,1.8301350939945848,-2.138588771088193
358,210.94000244140625,382.364990234375,1.8126717825396168,1.5398318377021687
359,213.31869506835938,386.4100036621094,1.8114211862128715,1.844592436332649
360,211.25,371.2349853515625,1.7573253744452664,13.236710856890541
361,211.32420349121094,369.2099914550781,1.7471259105937371,15.397396273614875
362,211.35000610351562,368.3450012207031,1.7428199223249325,16.3095702136707
363,210.0,364.7799987792969,1.737047613234747,17.40589661935562
364,210.0749969482422,368.7099914550781,1.7551350556293002,13.613046411594015
365,210.9499969482422,371.1839904785156,1.7595828198546397,12.739107955016864
366,209.47000122070312,371.1000061035156,1.7716140924280364,10.11671198400879
367,208.9149932861328,371.3399963378906,1.777469345291548,8.86181168060452
368,208.95660400390625,368.92999267578125,1.765581874927889,11.347906392620219
369,210.58999633789062,370.4049987792969,1.758891710055324,12.85978790489938
370,209.72000122070312,368.6700134277344,1.7579153694537555,13.003864821750115
371,213.3800048828125,373.760009765625,1.7516168395013985,14.606699951637582
372,212.14999389648438,370.9100036621094,1.7483385073444297,15.2074579682633
373,211.9499969482422,372.94500732421875,1.759589585723331,12.806731757154212
374,211.0500030517578,373.7550048828125,1.7709310565191179,10.350968776640828
375,212.01699829101562,376.4599914550781,1.7756123069827976,9.414269005150205
376,211.9792022705078,377.20001220703125,1.7794199061362834,8.605132913769895
377,211.7899932861328,377.9700012207031,1.784645229720828,7.489148660333315
378,215.58999633789062,386.17999267578125,1.7912704635447358,6.227997247617255
379,216.77000427246094,388.0,1.7899155434453835,6.565800397327992
380,215.6999969482422,387.239990234375,1.7952711901395821,5.369151276399608
381,216.13999938964844,388.44500732421875,1.7971916740128504,4.968740536060382
382,216.72999572753906,390.95001220703125,1.8038574258937001,3.542626938791644
383,215.6699981689453,390.30999755859375,1.809755649243545,2.2442869649729875
384,214.7100067138672,389.5899963378906,1.8144938948144922,1.208808789340795
385,217.13999938964844,393.81500244140625,1.813645590625254,1.4273860667132985
386,218.1699981689453,396.66949462890625,1.8181670163545376,0.45639151426158464
387,215.86500549316406,397.7449951171875,1.8425635698037361,-4.834112273927728
388,214.41000366210938,393.6650085449219,1.836038439537094,-3.414801192611007
389,213.36000061035156,389.8999938964844,1.8274277876879967,-1.569864804974342
390,215.22000122070312,393.9200134277344,1.8303132199306074,-2.188611615127426
391,215.44000244140625,393.739990234375,1.8276085488880434,-1.6062852470157887
392,213.39500427246094,387.94500732421875,1.8179666794302918,0.4491308866477388
393,213.84500122070312,385.57000732421875,1.8030349324195019,3.647013597607584
394,215.4739990234375,385.5531921386719,1.7893258299658445,6.642680380477289
395,214.74000549316406,387.3699951171875,1.8039023247092114,3.483666997251733
396,215.52000427246094,385.92999267578125,1.7906922096562674,6.350006911746194
397,216.42999267578125,387.3399963378906,1.7896779995651424,6.604045033011774
398,216.5500030517578,388.6400146484375,1.7946894905171085,5.52348257413823
399,216.2949981689453,394.32000732421875,1.8230657697235344,-0.622822395751738
