,schw,jpm,Ratio,Spread
0,91.77999877929688,140.97999572753906,1.5360644759492021,18.553921454625453
1,91.86000061035156,141.6699981689453,1.5422381583674922,18.002979872444
2,91.48999786376953,141.2899932861328,1.5443217464767731,17.739838227521886
3,91.19999694824219,140.5050048828125,1.5406251050924036,18.020740962332383
4,91.19999694824219,140.8800048828125,1.5447369473352581,17.645740962332383
5,91.18000030517578,141.22999572753906,1.548914183536389,17.26099153358635
6,91.22000122070312,141.16000366210938,1.5474676800384866,17.400514028628436
7,90.54499816894531,140.99000549316406,1.5571263829515447,16.397207747921385
8,90.26000213623047,140.8699951171875,1.5607134033142473,16.0218320475731
9,90.05999755859375,140.70010375976562,1.562292999932906,15.844071256932978
10,89.25,140.30499267578125,1.5720447358630953,14.831227610593231
11,89.02999877929688,140.0800018310547,1.5734022661093086,14.673807723238326
12,88.63999938964844,140.10690307617188,1.5806284300644282,13.969001366367081
13,88.76000213623047,140.5399932861328,1.5833707740388454,13.744502445243342
14,87.41000366210938,139.22999572753906,1.5928382324035149,12.707904366105765
15,87.29000091552734,139.02999877929688,1.5927368234746564,12.699310025510755
16,86.81999969482422,137.92999267578125,1.5886891633334566,12.982350158047495
17,86.52999877929688,137.83999633789062,1.5929735153407878,12.568260827428333
18,86.32499694824219,137.7100067138672,1.5952506409752192,12.341911972778263
19,85.33000183105469,137.38999938964844,1.6101019154044742,10.932397933592341
20,84.31999969482422,136.30999755859375,1.616579673291446,10.25679288626094
21,84.8499984741211,134.3000030517578,1.5827932288380508,13.188042377707632
22,85.0,135.4499969482422,1.5935293758616729,12.298784276876376
23,84.27999877929688,135.32000732421875,1.6056004898455183,11.17725269102354
24,83.41500091552734,134.39999389648438,1.6112209125621,10.593708705413434
25,83.68000030517578,135.61000061035156,1.6205783952651802,9.844329483851624
26,83.21499633789062,134.94500732421875,1.6216428920609551,9.701043129617062
27,83.54000091552734,135.3000030517578,1.6195834518671879,9.910977169588705
28,83.76000213623047,136.72000122070312,1.6322826854557202,8.87338973272486
29,82.77999877929688,135.27999877929688,1.6342111714687553,8.60992980256097
30,82.7300033569336,135.4499969482422,1.6372536135874596,8.353028542780237
31,82.37000274658203,135.50999450683594,1.6451376713406625,7.66727037924835
32,82.52999877929688,135.8800048828125,1.6464316841465747,7.575368460147928
33,82.9000015258789,136.1300048828125,1.6420989430297752,7.968514987882543
34,82.29000091552734,135.97999572753906,1.652448586883913,7.058208299320427
35,83.32499694824219,134.2899932861328,1.611641142567912,10.547262533743748
36,82.79000091552734,134.33999633789062,1.6226596793368924,9.56731816676367
37,82.33999633789062,133.61500549316406,1.6227229953334121,9.510101624530819
38,82.58999633789062,134.10000610351562,1.6236834005281733,9.459656253076673
39,82.33000183105469,133.85000610351562,1.6257743608239263,9.257728352956264
40,82.06999969482422,133.3000030517578,1.6242232673014672,9.35579024302021
41,81.87999725341797,133.3800048828125,1.6289693375294383,8.945522186699975
42,81.66999816894531,131.49000549316406,1.6100160210749535,10.470496767063395
43,81.88999938964844,131.52000427246094,1.606056969748691,10.822908719848016
44,81.41999816894531,131.42999267578125,1.614222496088319,10.095954345548819
45,80.9800033569336,131.61000061035156,1.6252160429070046,9.151138208389
46,80.91000366210938,131.2100067138672,1.6216784176875967,9.429457168445055
47,80.80000305175781,131.0800018310547,1.622277189112099,9.368256685216807
48,80.88999938964844,131.5399932861328,1.6261589106028118,9.064698750586501
49,79.05000305175781,128.80999755859375,1.6294749220218967,8.59637428539591
50,78.79000091552734,129.11000061035156,1.6386597170975223,7.844430071944203
51,78.79499816894531,129.27000427246094,1.640586423966805,7.693112740446338
52,79.56500244140625,130.3000030517578,1.6376547357956048,8.001551523434614
53,79.40499877929688,130.64999389648438,1.6453623311502212,7.373438960258454
54,80.2300033569336,131.2100067138672,1.63542317367394,8.247466388181152
55,80.02999877929688,131.1199951171875,1.6383855693761076,7.989825836798843
56,81.08999633789062,132.66000366210938,1.6359601634378398,8.292327261098478
57,81.5,132.97999572753906,1.6316563892949578,8.685012153015805
58,82.02999877929688,133.67999267578125,1.6296476248335634,8.906270189384372
59,81.7699966430664,133.25,1.6295708141171703,8.884321703471755
60,81.66500091552734,133.13999938964844,1.6303189603507848,8.811816539967538
61,82.04000091552734,133.8699951171875,1.6317649149593139,8.733653670774572
62,81.7300033569336,133.52999877929688,1.63379411837463,8.53480575613591
63,83.03500366210938,134.5,1.6197988085520516,9.833183412940201
64,82.4800033569336,133.57000732421875,1.6194229132871432,9.798462927906257
65,82.26000213623047,133.80499267578125,1.6266106151345259,9.18106684426229
66,81.7300033569336,133.25999450683594,1.6304905057309138,8.804810028596847
67,81.5999984741211,133.39999389648438,1.634803877340651,8.438833427314762
68,81.7699966430664,133.40499877929688,1.6314663599855828,8.72932292417488
69,81.58999633789062,133.02999877929688,1.6304694784931295,8.791442621705784
