,mrk,unh,Ratio,Spread
0,81.30999755859375,516.0900268554688,6.347190288421335,-81.8538006132705
1,81.16000366210938,511.2900085449219,6.299778036895585,-77.85482504684376
2,81.11000061035156,507.75,6.26001721340388,-74.58185791316117
3,80.91999816894531,509.8247985839844,6.30035603213397,-77.67136496609606
4,81.1500015258789,509.6099853515625,6.279851827101282,-76.22821828469199
5,81.56500244140625,510.4100036621094,6.257708433574461,-74.81192326530936
6,81.56999969482422,510.3999938964844,6.257202351428601,-74.7752256564799
7,81.83999633789062,516.0841064453125,6.306013313033027,-79.01742052109302
8,82.625,519.1900024414062,6.28369140625,-77.93100268056367
9,82.37999725341797,518.4100952148438,6.29291226631274,-78.45953317739537
10,82.17500305175781,516.6223754882812,6.286855568023372,-77.7665854493967
11,82.21499633789062,519.3300170898438,6.316731012861444,-80.26064281572633
12,82.1449966430664,518.9000244140625,6.31687924547333,-80.20448366880072
13,82.41000366210938,520.8099975585938,6.319742439206476,-80.6991862275226
14,82.9000015258789,517.3400268554688,6.240530969037083,-74.61238082240794
15,82.83999633789062,520.1799926757812,6.2793338444156035,-77.77280448516728
16,82.88999938964844,519.7550048828125,6.270418732174838,-77.0807752809593
17,82.8949966430664,518.6300048828125,6.256469339349353,-75.9290874377549
18,82.87999725341797,516.989990234375,6.237813795451765,-74.36917706372941
19,82.7249984741211,514.8099975585938,6.2231490728844445,-73.01695572007151
20,82.05000305175781,510.010009765625,6.215843885391528,-71.82178251003972
21,82.37000274658203,512.1400146484375,6.21755490556529,-72.24282829739798
22,82.66999816894531,512.1300048828125,6.194871370823282,-70.63069229873389
23,82.77999877929688,510.5799865722656,6.167914884047579,-68.49321547929975
24,82.91999816894531,509.55999755859375,6.145200299213598,-66.72555940791653
25,83.43000030517578,512.6500244140625,6.144672450423796,-67.09191869898046
26,83.37999725341797,511.8500061035156,6.13876256853119,-66.55894179967282
27,83.5199966430664,512.4000244140625,6.135058010165767,-66.36129305250836
28,83.33000183105469,507.75,6.093243595859088,-62.72593636259762
29,83.62999725341797,508.7749938964844,6.083642360465229,-62.14880402604297
30,83.29499816894531,508.27850341796875,6.102149163711358,-63.4413769173936
31,83.30870056152344,508.82501220703125,6.107705543087474,-63.91470804783762
32,83.37000274658203,508.760009765625,6.102434844725766,-63.522321148191
33,83.2699966430664,507.75,6.097634447812585,-63.046394205044464
34,83.4800033569336,509.7699890136719,6.106492195910195,-63.944841887350606
35,85.16000366210938,520.52001953125,6.112259243159794,-65.72282696759407
36,84.79000091552734,523.780029296875,6.1773796867710224,-70.95883723991255
37,84.33499908447266,522.52001953125,6.195767180928965,-72.12876578424874
