,adi,nvda,Ratio,Spread
28,163.1699981689453,272.2267150878906,1.6683625552660029,-95.38176667532676
29,162.5050048828125,273.135009765625,1.680779062543897,-97.01078639259381
30,162.0050048828125,274.2300109863281,1.6927255499587461,-98.64769161034624
31,162.0050048828125,272.5058898925781,1.6820831559475415,-96.92357051659624
32,162.92999267578125,271.9599914550781,1.6691831073500296,-95.37516291463305
33,164.47500610351562,273.85009765625,1.6649952120013722,-95.59077121183668
34,164.52000427246094,273.7132873535156,1.663708243650542,-95.40519153387956
35,156.7899932861328,264.8800048828125,1.6893935596988103,-94.9497567646292
36,156.99000549316406,263.19000244140625,1.676476165566263,-93.04297949432518
37,158.44000244140625,261.3999938964844,1.6498358360803134,-89.68145266547978
38,160.8300018310547,262.3800048828125,1.6314120617770802,-88.07116320741605
39,161.32000732421875,261.010009765625,1.6179642816470412,-86.1700962195851
40,160.30999755859375,259.2294006347656,1.6170507428272936,-85.48414374682778
41,159.97999572753906,259.32000732421875,1.620952708148993,-85.93240905884517
42,162.86000061035156,244.71780395507812,1.5026268146748587,-68.20883337466924
43,162.6699981689453,244.2899932861328,1.501751988909589,-67.98694887061828
44,162.1699981689453,241.19500732421875,1.487297342588281,-65.43386690575355
45,162.41000366210938,242.64500427246094,1.4940274539817067,-66.62374398187691
46,162.24000549316406,241.89999389648438,1.4910008980903096,-66.06297898038542
47,161.3000030517578,244.65960693359375,1.5167985263775077,-69.84137417796313
48,160.17999267578125,243.88999938964844,1.5225996412879341,-70.28564283297464
49,162.38999938964844,245.07000732421875,1.5091447025391194,-69.07042782404403
50,161.05999755859375,240.69000244140625,1.4944120581762894,-66.13188955789443
51,159.48500061035156,237.32000732421875,1.4880396677806151,-64.46888872389277
52,160.47000122070312,239.39999389648438,1.491867589427039,-65.48132376046735
53,160.83999633789062,240.50999450683594,1.495336980744364,-66.19032070503363
54,162.3000030517578,243.59959411621094,1.5009216853712968,-67.69755336648169
55,161.24000549316406,242.02000427246094,1.5009922849619453,-67.26679735046062
56,159.6199951171875,233.77000427246094,1.4645408559299544,-60.77257754646678
57,159.68499755859375,232.9250030517578,1.4586530144529692,-59.85712616013163
58,160.30999755859375,234.68829345703125,1.463965423436876,-60.94303656909341
59,159.47999572753906,232.43150329589844,1.4574335936965546,-59.585809027574186
60,158.85000610351562,231.2220001220703,1.455599567124933,-59.05909364446185
61,159.11500549316406,231.89999389648438,1.4574363566637172,-59.44987896194368
62,158.82000732421875,231.11000061035156,1.4551693108699988,-58.97960704955827
63,157.0749969482422,218.6300048828125,1.3918829166353783,-48.39086751728769
64,156.25999450683594,218.42999267578125,1.3978625390661046,-49.07416147146242
65,155.91000366210938,217.0,1.391828586382987,-48.02349167105717
66,156.5,219.6508026123047,1.403519505509934,-50.03485153586706
67,155.75999450683594,218.4600067138672,1.4025424654485301,-49.64607950659769
68,155.3699951171875,219.6699981689453,1.4138508403972059,-51.27875541787037
69,154.88999938964844,219.24000549316406,1.4154561711994962,-51.368985948729176
70,157.86000061035156,221.5,1.4031420191536177,-50.41006939008432
71,158.32000732421875,219.9398956298828,1.3892109995894237,-48.35140606613882
72,157.92999267578125,217.33990478515625,1.3761787808813442,-46.17411621520441
73,158.17999267578125,217.1125946044922,1.372566725613043,-45.67585403601569
74,155.8000030517578,213.602294921875,1.3710031497940014,-44.745006133786916
75,155.14999389648438,213.5399932861328,1.3763454829950303,-45.38718961676739
76,155.5,215.02000427246094,1.3827653007875302,-46.487861190121976
77,157.1699981689453,220.74000549316406,1.404466552553408,-50.39790504519206
78,158.22000122070312,222.1199951171875,1.4038679901623148,-50.63989296789242
79,157.94500732421875,220.5,1.3960555242330175,-49.317938434043015
80,158.2657012939453,220.68499755859375,1.3943956002742357,-49.15536530458789
81,158.16000366210938,220.76499938964844,1.3958332971544907,-49.34992307398366
82,158.6134033203125,222.84500122070312,1.4049569365249535,-50.9385267309562
83,158.1199951171875,222.0500030517578,1.4043132425294464,-50.67828831691162
84,158.17999267578125,217.42999267578125,1.3745732883010287,-45.993252107304755
85,159.8000030517578,217.9300994873047,1.3637678055407736,-44.737578722822036
86,159.40499877929688,215.8300018310547,1.353972607407881,-43.06558985476832
87,157.8699951171875,215.6999969482422,1.3663140787970967,-44.599234211920646
88,158.4499969482422,216.45469665527344,1.3660757388716045,-44.725323297862985
89,157.4499969482422,214.58999633789062,1.362908863113105,-43.94443097457881
90,156.49000549316406,212.57000732421875,1.3583615557704383,-42.964888374186984
91,159.875,217.8699951171875,1.3627521195758405,-44.596192060666965
92,159.74000549316406,214.6699981689453,1.343871233171655,-41.54250323809296
93,159.08999633789062,212.61000061035156,1.3364133855329912,-40.18699079822187
94,159.99000549316406,216.0399932861328,1.350334307572504,-42.64154635675581
95,160.8300018310547,219.90130615234375,1.3672903292219136,-45.5924644769473
96,160.36000061035156,217.5601043701172,1.3566980764657919,-43.7606537749549
97,160.36000061035156,217.8300018310547,1.358381148677754,-44.0305512358924
98,161.0,220.61990356445312,1.3703099600276591,-46.1268165145716
99,161.94000244140625,222.75,1.375509427206513,-47.23813078965014
100,161.9600067138672,221.22500610351562,1.365923665922978,-45.69145610275649
101,161.72999572753906,220.4250030517578,1.362919735823775,-45.14074079671161
102,161.0500030517578,219.8300018310547,1.3649798054359945,-45.28272107394872
103,162.5500030517578,221.94000244140625,1.365364492615469,-45.76700969315232
104,162.36000061035156,222.0500030517578,1.367639826416708,-46.08293646839823
105,163.0500030517578,217.16000366210938,1.3318613897429683,-40.44510691680614
106,161.0,215.02999877929688,1.3355900545297943,-40.53691172941535
107,160.85000610351562,212.6699981689453,1.3221634448187758,-38.339475703139584
108,162.14999389648438,215.10499572753906,1.3265803504430649,-39.36553609948314
109,161.72000122070312,214.47000122070312,1.3261810512109187,-39.19657109206278
110,161.89999389648438,214.6699981689453,1.3259419781460957,-39.20149053941404
111,161.44500732421875,214.82000732421875,1.330607931980273,-39.8446177789165
112,163.9199981689453,216.9499969482422,1.3235114651760862,-39.29219254010434
113,163.2899932861328,213.5500030517578,1.3077960183240038,-36.575002971933344
114,160.5399932861328,208.65060424804688,1.2996799113861044,-34.65607615199366
115,161.25,207.85000610351562,1.2889922859132752,-33.08596705510945
116,159.9199981689453,203.3282928466797,1.2714375636240083,-30.005720414936405
117,158.89999389648438,201.7799072265625,1.2698547198057937,-29.56282357932716
118,158.77999877929688,202.02999877929688,1.2723894718006468,-29.942966799322164
119,157.94000244140625,199.50999450683594,1.263201161345123,-28.333357272880676
120,158.97999572753906,201.8406982421875,1.2695980857120124,-29.53690797091258
121,157.77000427246094,198.52000427246094,1.2582873733693178,-27.52761241299072
122,157.5800018310547,197.0554962158203,1.2505108130858398,-26.269030521244446
123,156.96499633789062,196.8300018310547,1.2539738567403185,-26.71008400638462
124,156.27999877929688,195.92999267578125,1.25371125035955,-26.55248068105314
125,155.25,195.05999755859375,1.2564251050473028,-26.79880647477944
126,156.8000030517578,196.5500030517578,1.2535076481272707,-26.608906269571094
127,156.66000366210938,194.36500549316406,1.2406804605493202,-24.575641168647252
128,157.1300048828125,194.6804962158203,1.2389772173749563,-24.381740811069335
129,157.4949951171875,194.8677978515625,1.237295176945572,-24.173463113027964
130,157.94000244140625,196.66000366210938,1.2451563924412865,-25.483366428154113
131,157.9550018310547,196.97000122070312,1.2470007213280783,-25.77710752834028
132,158.92999267578125,199.10000610351562,1.2527528803809964,-26.850409539465147
133,154.58999633789062,189.4550018310547,1.2255320934024663,-21.909127992368894
134,153.94500732421875,188.21499633789062,1.2226118898516594,-21.368166748328207
135,154.77000427246094,191.1501007080078,1.2350590904649874,-23.409132830833528
136,153.96499633789062,189.72999572753906,1.2322930551770273,-22.861501885164927
137,155.05999755859375,191.27499389648438,1.2335547330587684,-23.219728977564415
138,153.44000244140625,188.83900451660156,1.2307025645982574,-22.53950325609017
139,152.77999877929688,187.8300018310547,1.2294148666828464,-22.245817815671813
140,151.83999633789062,183.75,1.2101554559518022,-19.184598145085488
141,152.1999969482422,185.87319946289062,1.221243122140794,-20.91762606859669
142,153.0800018310547,188.72999572753906,1.23288472347831,-22.820666006407095
143,153.47000122070312,186.8800048828125,1.217697291955207,-20.547990705485972
144,153.49000549316406,186.63999938964844,1.215974934589215,-20.286304421912604
145,152.3699951171875,184.3699951171875,1.210015101565035,-19.23017634840849
146,151.7100067138672,184.1699981689453,1.2139607805587889,-19.74548010769726
147,154.38999938964844,186.0487060546875,1.2050567186358945,-18.719590507301916
148,156.25,190.0,1.216,-20.655000922087055
149,157.1199951171875,191.39999389648438,1.2181771884204122,-21.112087155736816
150,158.4199981689453,196.5200958251953,1.2405005560953142,-24.823235384599997
151,160.27999877929688,197.82009887695312,1.2342157498350645,-24.107354905830448
152,161.72999572753906,199.10499572753906,1.231095041039662,-23.82073347249286
153,160.57000732421875,197.86000061035156,1.2322351098286857,-23.83294305988565
154,157.36000061035156,194.81500244140625,1.2380211088318387,-24.2669758285399
155,157.57000732421875,193.69000244140625,1.2292314110442755,-22.914368873236242
156,156.9499969482422,192.27999877929688,1.2251035522014413,-22.17633741303439
157,156.82000732421875,191.2899932861328,1.2198060473919556,-21.327215713536788
158,156.1199951171875,189.7100067138672,1.2151550899772077,-20.505907967218263
159,155.27999877929688,186.65220642089844,1.202036372283797,-18.358502420268962
160,154.35000610351562,185.4600067138672,1.2015549036615358,-18.174236209702627
161,156.0399932861328,190.61000061035156,1.2215458139685205,-21.492608487742245
162,155.27000427246094,189.05999755859375,1.2176208691721269,-20.777125684370134
163,155.75999450683594,191.3249969482422,1.228332073033332,-22.511069740972687
164,154.2899932861328,187.42999267578125,1.214790335288886,-20.20926454284455
165,153.30499267578125,186.97000122070312,1.2195949913785176,-20.816824623457507
166,156.59500122070312,192.50999450683594,1.2293495514298993,-22.79108034795115
167,158.24000549316406,195.35000610351562,1.2345171847959442,-23.84822316381124
168,157.98500061035156,195.3699951171875,1.2366363538462801,-24.14458850800949
169,158.7449951171875,194.97999572753906,1.2282591686345918,-22.93090099638121
170,158.2550048828125,193.7449951171875,1.224258248645313,-22.226955719075534
171,159.2899932861328,196.77999877929688,1.2353569406323015,-24.140230675866974
172,158.0,194.3000030517578,1.2297468547579609,-23.05833998417222
173,158.7949981689453,195.8300018310547,1.2332252532457417,-23.726713392672394
174,158.86000061035156,196.11000061035156,1.2344831918474306,-23.936262006337245
175,156.8000030517578,190.2100067138672,1.213073998800122,-20.26890993168047
176,155.22999572753906,188.69500732421875,1.2155834086049822,-20.455497030813717
177,156.44000244140625,192.3699951171875,1.2296726675725962,-22.819069874380205
178,157.24000549316406,192.23460388183594,1.2225553114101948,-21.816628936230188
179,157.8699951171875,192.94000244140625,1.2221448559505317,-21.839239705084708
180,163.49000549316406,202.47999572753906,1.2384854665382299,-25.288220818816797
181,164.83999633789062,203.42999267578125,1.2341057825479957,-24.775086897584373
182,160.39999389648438,190.25,1.1860973019910437,-16.407204361616692
183,159.27000427246094,188.53640747070312,1.1837533899237962,-15.918303620084941
184,158.72000122070312,190.1199951171875,1.1978326213141979,-18.09798897084309
185,158.7100067138672,190.42999267578125,1.1998612854897104,-18.4188186558427
186,157.7899932861328,186.08999633789062,1.179352330666744,-15.07594022560869
187,156.8300018310547,185.3480987548828,1.181840825039008,-15.374489055880929
188,158.24000549316406,188.47999572753906,1.1911020550089741,-16.97821278783468
189,157.41000366210938,187.1300048828125,1.188806305376239,-16.527784562721706
190,158.4499969482422,193.2949981689453,1.2199116559912921,-21.56562481153486
191,156.9250030517578,189.91000366210938,1.2101959532826791,-19.83343088066033
192,156.94000244140625,189.12010192871094,1.2050471453211502,-19.02727268885431
193,155.3699951171875,186.4001007080078,1.1997174909313468,-18.00885795693287
194,154.9600067138672,184.8300018310547,1.1927593819245392,-16.883107788986052
195,156.1199951171875,186.77999877929688,1.1963874239113013,-17.57590003264795
196,153.86000061035156,175.17990112304688,1.1385668817634265,-8.42520248952576
197,153.13999938964844,172.89999389648438,1.1290322227085736,-6.925638341722106
198,154.3800048828125,175.6300048828125,1.1376473592945573,-8.311721461832775
199,153.1300048828125,172.89999389648438,1.1291059125140201,-6.936470468127965
200,153.27000427246094,170.00999450683594,1.1092189584898628,-3.894738620809619
201,152.80999755859375,170.0500030517578,1.1128198793835693,-4.433306119559802
202,152.25,169.60000610351562,1.1139573471495279,-4.590239001997247
203,155.17190551757812,178.9499969482422,1.1532370911561078,-10.773445288771711
204,153.38999938964844,171.9792938232422,1.1211897418838392,-5.733986269955238
205,154.92999267578125,173.48500061035156,1.1197638211563077,-5.570636022695652
206,155.92999267578125,176.1699981689453,1.1298018754816994,-7.171825587190767
207,157.1999969482422,178.36000061035156,1.134605623873366,-7.985387245564397
208,157.52499389648438,178.043701171875,1.1302568358699587,-7.316853516525299
209,155.2100067138672,175.88999938964844,1.1332387847512,-7.672153349055151
210,156.28599548339844,175.61000061035156,1.123645148544393,-6.225989339779943
211,156.11000061035156,172.8699951171875,1.1073601591269522,-3.676728496944463
212,155.92999267578125,171.8300018310547,1.101968895671878,-2.8318292493001422
213,154.5399932861328,169.91000366210938,1.0994565228660182,-2.418323530648024
214,154.16000366210938,168.99789428710938,1.0962499369001182,-1.9180499478391653
215,153.22999572753906,167.24000549316406,1.0914312481645985,-1.1681111879563275
216,151.99000549316406,166.39999389648438,1.0948087892790321,-1.6720109198965076
217,152.8300018310547,163.7899932861328,1.071713612011821,1.848384436474504
218,152.3800048828125,165.1300048828125,1.0836723952713176,0.020662549969927113
219,151.64999389648438,160.94039916992188,1.061262153955503,3.4190765200982867
220,151.9499969482422,160.38999938964844,1.055544604217933,4.294622006120846
221,150.52000427246094,157.25,1.0447116365699598,5.8847839022550374
222,151.22500610351562,158.5500030517578,1.0484377361719406,5.348867470848489
223,152.9199981689453,161.75,1.0577426231806473,3.985916473052754
224,158.02999877929688,174.00619506835938,1.1010959717298656,-2.7320190839586473
225,157.9199981689453,176.05999755859375,1.1148682852075642,-4.905041115047766
226,158.75,178.39999389648438,1.1237794891117125,-6.345474833324801
227,158.5572052001953,177.2678985595703,1.1180059482995475,-5.422332041659729
228,157.5749969482422,174.35000610351562,1.1064573027457105,-3.5689647409414818
229,159.63999938964844,178.41000366210938,1.1175770755714376,-5.390896145705909
230,158.8000030517578,177.05999755859375,1.114987368740065,-4.951284788209733
231,158.8159942626953,177.80999755859375,1.1195975467337422,-5.683953385960365
232,157.1300048828125,172.86000061035156,1.1001081603686735,-2.561245205600585
233,157.83999633789062,173.92999267578125,1.1019386512367024,-2.861742856274873
234,158.72999572753906,175.19000244140625,1.1036981487867037,-3.1571641686559815
235,158.99000549316406,176.50999450683594,1.1101955368787326,-4.19535557155757
236,157.8000030517578,174.0050048828125,1.1026932922538633,-2.9801001065271464
237,157.44000244140625,172.59010314941406,1.0962277723137495,-1.9553699125081039
238,161.72000122070312,178.4261016845703,1.1033026239040649,-3.1526715559299703
239,162.97000122070312,180.0449981689453,1.1047738652533865,-3.416808047681684
240,163.30499267578125,180.0814971923828,1.1027311182696595,-3.0902406541507617
241,163.3000030517578,179.55039978027344,1.0995125316890844,-2.564551036445522
242,162.57000732421875,177.7100067138672,1.093129105662487,-1.5153331752039776
243,164.1699981689453,181.71890258789062,1.1068947104506022,-3.790146181228124
244,163.94000244140625,181.80999755859375,1.10900326248058,-4.130512360046623
245,164.0500030517578,179.38079833984375,1.0934519658817017,-1.5820936004418513
246,162.5500030517578,173.92999267578125,1.070009162782974,2.2430000724726824
247,161.6472930908203,171.9199981689453,1.0635501212652745,3.2746303072920853
248,161.9499969482422,170.60000610351562,1.0534116043116561,4.922695233240091
249,161.7082061767578,170.4250030517578,1.053904480675965,4.835643513963845
250,160.72999572753906,169.3000030517578,1.0533192779942966,4.900451209189754
251,159.9199981689453,169.39999389648438,1.0592796137824116,3.922578535258907
252,161.11000061035156,171.39999389648438,1.0638693640813732,3.2123126942518923
253,161.91000366210938,174.125,1.0754431231030182,1.3543562935346927
254,163.27999877929688,175.69500732421875,1.0760350847485187,1.2691606291998596
255,161.41409301757812,172.2100067138672,1.066883340199504,2.7318776587659386
256,163.24000549316406,173.610107421875,1.0635267188173747,3.310715488322586
257,162.2050018310547,172.02499389648438,1.0605406242383189,3.7740837707977164
258,160.97999572753906,171.2899932861328,1.064045209542952,3.1814129733394054
259,163.80999755859375,168.10000610351562,1.0261889299118472,9.438578763767453
260,160.17999267578125,163.4499969482422,1.0204145612559723,10.154359608431605
261,158.375,160.11990356445312,1.0110175442112272,11.528187500919444
262,157.08999633789062,157.77000427246094,1.0043287793648403,12.485389551471457
263,157.69000244140625,159.57000732421875,1.0119221564696916,11.33567791121186
264,159.5500030517578,162.91000366210938,1.021059232504443,10.011565103848625
265,162.47999572753906,166.99000549316406,1.0277573232657378,9.107112757456122
266,160.82000732421875,164.44000244140625,1.0225096067175863,9.858007107584342
267,161.92999267578125,166.47999572753906,1.028098581223726,9.021024818807348
268,161.19000244140625,166.9799041748047,1.0359197322768396,7.719109039971187
269,160.49000549316406,165.83999633789062,1.0333353521191975,8.100354588535708
270,161.2823944091797,167.72999572753906,1.0399770932343773,7.069152640500164
271,160.67999267578125,167.57000732421875,1.042880352019558,6.576253229504374
272,161.5800018310547,168.97999572753906,1.0457977089530033,6.1417019434313715
273,160.3699951171875,160.5,1.0008106559005474,13.310282721568143
274,159.3800048828125,160.8300018310547,1.0090977343695549,11.90732156041824
275,160.86000061035156,162.5,1.0101951969627365,11.841354592211616
276,160.6199951171875,161.32000732421875,1.0043581884467156,12.761227395874045
277,161.5800018310547,161.37530517578125,0.9987331560035043,13.746392495189184
278,161.6699981689453,160.82000732421875,0.9947424330156897,14.39922909719715
279,161.85000610351562,161.6699981689453,0.9988878101465428,13.744332290959079
280,161.9199981689453,166.86810302734375,1.0305589483346933,8.622085392596802
281,160.49000549316406,165.60000610351562,1.03183999274378,8.340344822910708
282,160.3300018310547,166.47999572753906,1.0383583473226978,7.286941950808057
283,159.88999938964844,166.4759979248047,1.0411908096835145,6.81406159012343
284,161.9456024169922,169.14120483398438,1.0444322186561406,6.376733674672266
285,162.80999755859375,169.55999755859375,1.0414593704392798,6.894779314590693
286,162.35000610351562,169.8350067138672,1.0461040981149028,6.121227743086507
287,164.8000030517578,172.99000549316406,1.0496966158358265,5.621555241811791
288,164.52000427246094,175.36000061035156,1.06588862178692,2.948095209284503
289,164.7550048828125,179.35000610351562,1.0885860871485167,-0.7872147437624903
290,164.14999389648438,178.89999389648438,1.0898568415987977,-0.9929182802311516
291,165.4250030517578,179.8000946044922,1.086897937358579,-0.5111538732046768
292,164.3300018310547,177.67999267578125,1.081238913746569,0.4221769789604366
293,163.94000244140625,178.44000244140625,1.0884469914850858,-0.7605172428591231
294,165.1999969482422,185.00999450683594,1.1199152416740075,-5.964917189259637
295,165.69000244140625,184.47250366210938,1.1133592911095844,-4.89635447388963
296,166.11000061035156,185.24989318847656,1.1152242038877715,-5.218546627247093
297,166.02000427246094,185.9600067138672,1.1201060229385493,-6.026198903083184
298,166.7949981689453,186.9759979248047,1.1209928353811798,-6.20224553363326
299,168.0,188.40499877929688,1.1214583260672433,-6.325255770724851
300,167.52000427246094,188.35000610351562,1.1243433697457168,-6.790486301583655
301,166.8800048828125,187.25,1.1220637255583246,-6.384116652787242
302,166.2899932861328,187.00999450683594,1.1246016119866606,-6.7835704447155365
303,168.58999633789062,189.39939880371094,1.1234320120875605,-6.680213047644145
304,168.47000122070312,188.0,1.1159256760122636,-5.4108659111938096
305,168.75999450683594,187.9499969482422,1.113711798210736,-5.046565817690322
306,168.84249877929688,187.44000244140625,1.1101470530024504,-4.447152520813944
307,168.39999389648438,186.7100067138672,1.108729296205545,-4.196747122694745
308,166.47000122070312,185.84500122070312,1.1163873362042747,-5.423483120094232
309,165.3000030517578,185.60989379882812,1.1228668504059918,-6.45642906680294
310,163.6300048828125,182.44000244140625,1.1149544521010373,-5.096495075014076
311,164.3300018310547,183.418701171875,1.1161607687465684,-5.316531517133313
312,165.4600067138672,185.32000732421875,1.1200290088510378,-5.993129344114351
313,165.51499938964844,184.94000244140625,1.11736098313379,-5.553522959673273
314,164.72000122070312,182.99000549316406,1.1109155180734944,-4.465151382227788
315,164.67999267578125,189.1540069580078,1.148615590057807,-10.672514427890121
316,166.36000061035156,193.8000030517578,1.164943510102986,-13.497704492003663
317,167.34500122070312,194.4698944091797,1.1620896530557425,-13.100044313734486
318,167.28500366210938,195.4387969970703,1.1682983693614724,-14.133972735255412
319,168.33999633789062,195.38499450683594,1.1606569963008722,-12.936760749293796
320,167.9550018310547,194.0399932861328,1.1553094053210569,-12.009019652783536
321,169.25,195.92999267578125,1.1576365889263294,-12.49548967458594
322,166.22000122070312,189.63499450683594,1.1408674835409423,-9.484428404751696
323,165.19000244140625,186.3798065185547,1.1282753421149962,-7.345561327384246
324,165.52999877929688,188.4600067138672,1.138524787673944,-9.057270773726628
325,166.0399932861328,188.47390747070312,1.135111509827096,-8.518435407107376
326,166.05999755859375,188.73049926757812,1.136519944852975,-8.753346413573098
327,165.19000244140625,187.78500366210938,1.1367818928915974,-8.750758470938933
328,165.23500061035156,187.17999267578125,1.132810796649429,-8.09697810938809
329,167.64999389648438,192.07000732421875,1.1456606878423898,-10.369603728620291
330,166.60000610351562,188.44219970703125,1.1311055990594872,-7.879781275158308
331,165.1699981689453,186.4600067138672,1.1288975527089686,-7.447442313106052
332,165.4199981689453,187.88999938964844,1.1358360625645412,-8.606482990362622
333,165.50999450683594,188.0207061767578,1.1360081712104229,-8.63965102702656
334,165.0399932861328,187.11129760742188,1.133733066039476,-8.239633537924789
335,165.27000427246094,187.89999389648438,1.1369273857264266,-8.779042081274326
336,164.64999389648438,186.77000427246094,1.134345649535119,-8.321024659158411
337,165.0399932861328,186.7899932861328,1.1317862390014257,-7.918329216635726
338,165.1999969482422,186.52000427246094,1.1290557367921648,-7.474926954884637
339,166.13999938964844,188.3300018310547,1.13356207128281,-8.266142353010054
340,166.73500061035156,188.5500030517578,1.130836371257085,-7.841276494216686
341,166.4199981689453,188.38999938964844,1.1320153915540832,-8.022674996263987
342,166.94000244140625,189.24000549316406,1.1335809436062805,-8.309096312321003
343,166.83999633789062,190.05999755859375,1.1391752681034415,-9.237475792199575
344,167.3000030517578,189.523193359375,1.1328343688119478,-8.202112639152517
345,166.11500549316406,187.2823944091797,1.1274261097194298,-7.245623515948495
346,164.74000549316406,187.00999450683594,1.135182640956,-8.463459605490385
347,164.69000244140625,186.43679809570312,1.1320468476040857,-7.944456901582015
348,164.56500244140625,186.54539489746094,1.1335666279583403,-8.188529702602153
349,165.02000427246094,186.47999572753906,1.1300447879012656,-7.629995910853694
350,166.39999389648438,188.75999450683594,1.134375008596824,-8.414350903860793
351,165.7803955078125,185.5399932861328,1.1191914020822151,-5.865875369930876
352,165.91000366210938,186.15420532226562,1.1220191743313164,-6.339617052336365
353,165.52000427246094,185.87539672851562,1.1229784432735264,-6.483492914780925
354,165.41000366210938,185.2100067138672,1.1197025730813972,-5.937322440987259
355,162.55850219726562,182.0800018310547,1.1200890717490717,-5.897797640956384
356,161.60000610351562,180.42999267578125,1.1165221897343478,-5.2866142144015384
357,157.52999877929688,171.23060607910156,1.08697141754568,-0.498334091750138
358,157.2050018310547,169.07000732421875,1.0754747327054845,1.310030372570111
359,157.72999572753906,170.17970275878906,1.0789304974860678,0.7693275198625713
360,158.49000549316406,171.22000122070312,1.0803204952131076,0.5527337175259106
361,157.97000122070312,170.95989990234375,1.0822301613044376,0.24925024842667654
362,158.3000030517578,171.85690307617188,1.0856405544097274,-0.29009430283718984
363,156.8800048828125,169.72999572753906,1.0819096790207607,0.29780767868726343
364,151.84500122070312,158.32000732421875,1.0426422078531539,6.250818862697486
365,150.4600067138672,157.74000549316406,1.0483849425391918,5.329752575460674
366,150.88999938964844,159.7093963623047,1.058449181578175,3.826391205735632
367,150.58999633789062,158.8686065673828,1.054974503159671,4.342035294908413
368,149.91000366210938,158.60000610351562,1.0579681290715803,3.8736542608353375
369,148.36000061035156,156.7711944580078,1.0566944851243778,4.022560207970741
370,147.72000122070312,156.4499969482422,1.0590982646587979,3.650121263017155
371,148.0,155.66000366210938,1.051756781500739,4.743579464489784
372,147.38999938964844,157.8699951171875,1.0711038453825728,1.872464471507584
373,147.0749969482422,157.6739959716797,1.0720652676754259,1.7270614528587203
374,147.88999938964844,159.94000244140625,1.0814794989619918,0.34436114433813714
375,147.88999938964844,158.7899932861328,1.073703387257214,1.4943702996115746
376,146.8699951171875,157.39999389648438,1.071696051810276,1.7788809047521
377,147.2100067138672,158.44000244140625,1.0762855459232936,1.1073796463979022
378,149.39999389648438,162.08999633789062,1.0849397788476407,-0.16908863459241275
379,148.27999877929688,161.86000061035156,1.0915835037958657,-1.1529525684125872
380,149.25999450683594,163.11000061035156,1.0927911470804812,-1.34082536472323
381,149.2050018310547,163.02000427246094,1.092590746100114,-1.310430528461211
382,147.9199981689453,161.36500549316406,1.090893776978436,-1.0481289906045106
383,151.74000549316406,167.25,1.1022142740566505,-2.7929690219368126
384,150.08999633789062,165.27000427246094,1.1011393717433124,-2.6012664072190432
385,143.99000549316406,156.68099975585938,1.0881380219358199,-0.6234807320606706
386,143.49000549316406,156.77999877929688,1.0926196444167393,-1.2643837525474737
387,142.24000549316406,155.75,1.094980272673606,-1.5891449658739134
388,142.97000122070312,156.43499755859375,1.0941805709094503,-1.4829673193029578
389,142.27999877929688,154.29010009765625,1.0844117333525516,-0.08590002030913979
390,143.48500061035156,156.05999755859375,1.0876398013363844,-0.5498068638460722
391,143.49000549316406,156.02499389648438,1.0873579198790781,-0.5093788697349737
392,143.13499450683594,155.1199951171875,1.0837321484633806,0.010856164586641626
393,144.19000244140625,157.38760375976562,1.0915292398564347,-1.1133264446666828
