,jnj,tmo,Ratio,Spread
43,173.49000549316406,548.469970703125,3.161392318502959,5.282704050993692
44,173.0,541.6749877929688,3.1310692936009756,10.504599571489228
45,172.63999938964844,536.3300170898438,3.106638200799266,14.693843597434642
46,171.6699981689453,535.5900268554688,3.1198813570696227,12.31979386790926
47,171.7100067138672,535.9000244140625,3.1209597778833675,12.138237599001576
48,171.72000122070312,535.4199829101562,3.1179826409505305,12.65036493232987
49,174.02999877929688,547.0599975585938,3.1434810170421814,8.42624271829465
50,174.27999877929688,547.3900146484375,3.1408653803219053,8.898812237992336
51,175.05999755859375,548.5700073242188,3.1336114187971966,10.222885865100187
52,175.30999755859375,549.4849853515625,3.1343619474292015,10.110494447297759
53,175.4600067138672,546.530029296875,3.1148410371836657,13.54703185930959
54,176.2100067138672,549.9000244140625,3.120708265490277,12.58479657074617
55,176.2100067138672,551.1300048828125,3.1276884619711,11.35481610199617
56,173.24000549316406,564.4005126953125,3.2579109605118513,-11.45042455073513
57,172.63999938964844,559.7000122070312,3.2420065696582197,-8.676151519752858
58,173.55499267578125,558.1300048828125,3.2158683324394897,-4.168698758452303
59,173.4499969482422,556.3800048828125,3.207725653917638,-2.7557714183798736
60,173.38999938964844,553.4600219726562,3.1919950626962077,-0.02840145675377803
61,174.57000732421875,558.9149780273438,3.2016666928890216,-1.6951232416864115
62,174.60000610351562,562.8800048828125,3.2238258030134097,-5.563843622890142
63,175.89999389648438,566.614990234375,3.2212337117409056,-5.125417793636922
64,175.88499450683594,566.0399780273438,3.2182391659644622,-4.598558823738182
65,176.72999572753906,568.239990234375,3.2153001978816245,-4.085824371639712
66,176.52999877929688,568.280029296875,3.219169734473039,-4.7679229245729235
67,176.6699981689453,569.2949829101562,3.222363665650537,-5.333429995951002
68,176.19000244140625,570.239990234375,3.2365059443370745,-7.8193898944094204
69,176.8000030517578,572.6699829101562,3.2390835578351678,-8.291069283469762
70,174.78500366210938,579.4349975585938,3.315129933450956,-21.524930045370688
71,174.27000427246094,580.5900268554688,3.331554556845883,-24.333285798460956
72,174.1300048828125,583.2949829101562,3.3497672230739735,-27.487688395051627
73,174.67999267578125,587.5999755859375,3.363865355069975,-30.027029718641124
74,174.59500122070312,586.1300048828125,3.357083540678772,-28.82991103060072
75,174.80999755859375,588.1824951171875,3.364695974668367,-30.192188537409997
76,174.72999572753906,588.8900146484375,3.370285749715857,-31.156541662033128
77,176.66000366210938,585.6400146484375,3.3150685073491117,-21.71054756365418
78,175.4199981689453,589.6900024414062,3.3615893774749757,-29.74138257490784
79,175.66000366210938,587.4000244140625,3.343959991848544,-26.680903767444697
80,175.5,586.1699829101562,3.339999902621973,-25.964529450284708
81,175.5399932861328,588.9000244140625,3.3547911982322267,-28.566178650503893
82,175.9600067138672,588.6900024414062,3.3455897930186445,-27.0077680661389
83,175.8300018310547,589.6300048828125,3.3534095361572898,-28.36513122002639
84,174.3800048828125,591.9600219726562,3.394655381334961,-35.350140848010305
85,174.35000610351562,590.9500122070312,3.3894464669887685,-34.436437556650326
86,174.72000122070312,589.72998046875,3.3752860367933137,-32.02859331176756
87,174.6300048828125,588.7349853515625,3.3713277723758868,-31.32251761737512
88,174.32000732421875,587.469970703125,3.370066234626105,-31.052702527009096
89,174.35000610351562,587.739990234375,3.371035099852077,-31.226415583994076
90,175.0,587.4337768554688,3.356764439174107,-28.833496614679852
91,174.8300018310547,581.4550170898438,3.3258308699883634,-23.400489865223157
92,174.63999938964844,578.280029296875,3.311269075343067,-20.83547573326569
93,174.42999267578125,576.4849853515625,3.304964797098249,-19.71462609380756
94,174.31500244140625,572.1300048828125,3.2821615860351816,-15.728804114407177
95,174.61500549316406,571.25,3.2714828739180932,-13.885685502945131
96,174.9499969482422,570.8200073242188,3.262760887575735,-12.380254202537964
97,174.3000030517578,571.1099853515625,3.276591941205952,-14.756937820289687
98,174.77999877929688,567.9550170898438,3.2495424022003108,-10.06101698433127
99,174.9499969482422,571.5900268554688,3.2671622567936938,-13.150273733787964
100,174.27000427246094,567.9099731445312,3.2587935916764956,-11.653232087523458
101,174.31500244140625,569.3200073242188,3.266041358176204,-12.918806555813427
102,174.35000610351562,569.9500122070312,3.26899909523742,-13.436437556650327
103,175.1199951171875,572.010009765625,3.266388908832741,-13.024503627776022
104,175.24000549316406,573.8599853515625,3.2747087843132268,-14.489204330654212
105,177.38999938964844,573.2000122070312,3.231298349282706,-6.927005938466943
106,176.11000061035156,569.9099731445312,3.2361022722694406,-7.746206397938801
107,176.22999572753906,572.1300048828125,3.246496162704083,-9.581012239159856
108,176.27999877929688,571.4500122070312,3.2417178135024183,-8.740492444270496
109,176.4246063232422,573.77001953125,3.2522108536266097,-10.596259454852595
110,176.27999877929688,571.9000244140625,3.2442706397455967,-9.190504651301746
111,176.89999389648438,574.3099975585938,3.24652355779424,-9.610078679690156
112,177.4149932861328,576.85498046875,3.251444366589723,-10.501735133631138
113,176.8000030517578,579.239990234375,3.2762442321044745,-14.861076607688512
114,176.6199951171875,576.5650024414062,3.264437880087444,-12.763976646309112
115,176.74000549316406,577.72998046875,3.2688127334651202,-13.543679790593552
116,177.02499389648438,578.2000122070312,3.266205519798716,-13.098800023356995
117,177.2899932861328,580.7349853515625,3.275621903906892,-14.783033321214413
118,177.74000549316406,583.1799926757812,3.2810845878938073,-15.7833455594594
119,177.98379516601562,588.969970703125,3.309121317217442,-20.790674278902593
120,177.77999877929688,592.0172729492188,3.3300555575105637,-24.492233529209834
121,177.24000549316406,591.5549926757812,3.3375929493445926,-25.763518778542043
122,176.94920349121094,589.7550048828125,3.332905677148785,-24.897106156754994
123,176.92999267578125,589.094970703125,3.3295370773152255,-24.298745349956384
124,177.5500030517578,592.0599975585938,3.334609897956474,-25.27332410328318
125,177.75999450683594,592.8699951171875,3.3352273483243615,-25.409176342021674
126,178.0,592.77001953125,3.3301686490519664,-24.538699975964782
127,179.6999969482422,594.47998046875,3.3081802479939615,-20.791081765783296
128,179.00999450683594,595.2999877929688,3.325512575054773,-23.826235970096086
129,178.5850067138672,594.1099853515625,3.326762958905383,-24.000591576110928
130,179.02000427246094,593.02001953125,3.3125908020239927,-21.51413289295629
131,178.72000122070312,591.7000122070312,3.310765488840474,-21.157239297386973
132,179.66000366210938,595.280029296875,3.313369793849229,-21.71952289759536
133,179.60000610351562,598.2050170898438,3.3307627881986694,-24.837123639094152
134,179.86000061035156,599.114990234375,3.331007384639661,-24.912424344662035
135,180.00999450683594,597.0999755859375,3.3170379079327312,-22.415877324899434
136,179.8699951171875,599.5,3.3329627857576716,-25.265348280865105
137,179.82000732421875,599.8699951171875,3.3359468951394877,-25.7958215311616
138,178.71499633789062,596.010009765625,3.3349748033386537,-25.483304263691302
139,177.22999572753906,590.760009765625,3.3332958528860877,-25.000670683806952
140,175.98500061035156,588.1900024414062,3.34227349149896,-26.42752899958446
141,176.4499969482422,589.9199829101562,3.3432700091414373,-26.664710131227302
142,176.27999877929688,587.030029296875,3.3301000304171686,-24.320509534114244
143,176.9499969482422,588.030029296875,3.32314235342357,-23.169583298863294
144,178.10000610351562,591.5700073242188,3.3215608481247627,-23.017633530717312
145,177.89849853515625,590.1400146484375,3.3172849659088843,-22.234549959281985
146,178.1999969482422,592.260009765625,3.3235691352881767,-23.38663071990657
147,176.47940063476562,589.9749755859375,3.343024587934345,-26.625306786709125
148,176.24000549316406,589.5,3.3448705267026635,-26.91887254092631
149,176.35000610351562,590.1699829101562,3.3465832859894125,-27.235715383444408
150,176.5800018310547,588.2550048828125,3.3313795377895254,-24.58237139140231
151,176.61000061035156,587.989990234375,3.3293131091236257,-24.22105026869979
152,176.1199951171875,588.2349853515625,3.3399670773336108,-26.039132775548005
153,176.4499969482422,589.8599853515625,3.342929983300511,-26.604712572633552
154,178.98500061035156,587.3099975585938,3.281336400010196,-15.916484802275642
155,178.97000122070312,591.7849731445312,3.3066154612959457,-20.43961362534565
156,178.4499969482422,589.10498046875,3.3012327853365813,-19.429014813490134
157,179.06500244140625,591.280029296875,3.302041276828251,-19.62968294718376
158,178.35499572753906,588.0787963867188,3.297237590614435,-18.707817561964525
159,178.07940673828125,585.219970703125,3.2862866146179823,-16.733728008432244
160,177.66000366210938,584.1500244140625,3.2880221342618814,-17.01021089111378
161,180.02000427246094,576.1699829101562,3.200588652570638,-1.4537498336970258
162,180.13999938964844,579.6300048828125,3.21766407708848,-4.528545909293195
163,180.63999938964844,580.47802734375,3.2134523322912183,-3.7713951511479364
164,181.1999969482422,583.219970703125,3.2186533141593565,-4.715552342910138
165,180.99000549316406,583.0,3.221172342701651,-5.1697269596403945
166,181.38999938964844,586.510009765625,3.2334197681192336,-7.395617744398857
167,182.2899932861328,587.52001953125,3.2229965503868603,-5.516335310074561
168,181.55999755859375,602.4650268554688,3.3182696351438254,-22.804881818074414
169,182.3800048828125,600.6699829101562,3.293507878213482,-18.377330280186634
170,182.38189697265625,605.9249877929688,3.3222869037479774,-23.62626089910855
171,182.41000366210938,610.8049926757812,3.348527933847408,-28.416033571546613
172,181.9199981689453,611.3969116210938,3.3608009992024197,-30.581039906519827
173,181.74000549316406,614.7849731445312,3.3827718419853117,-34.54694027554756
174,181.8699951171875,612.1599731445312,3.365920655301538,-31.504628549065437
175,180.91000366210938,609.0800170898438,3.3667569772837957,-31.506577642857273
176,182.36000061035156,611.5399780273438,3.3534765078994524,-29.311546042217223
177,182.8699951171875,613.239990234375,3.353420498761407,-29.374299200743785
178,183.0,613.3499755859375,3.3516392108521176,-29.066923839825044
179,182.19000244140625,614.4500122070312,3.3725780996388277,-32.767333238072915
180,182.52000427246094,613.27001953125,3.3600153691415495,-30.527920359377212
181,182.24000549316406,609.1799926757812,3.342734714187835,-27.336786587714805
182,181.3000030517578,589.4749755859375,3.2513787405599395,-10.649502987506418
183,181.4199981689453,590.7999877929688,3.2565317702340235,-11.589289297477587
184,180.72000122070312,590.6599731445312,3.2683707899226473,-13.696507358556056
185,180.3800048828125,590.4299926757812,3.2732563293773387,-14.558032922142553
186,180.50999450683594,588.5599975585938,3.260539667992206,-12.270726078472928
187,180.02999877929688,586.2999877929688,3.2566793965917205,-11.551668887087596
188,179.91000366210938,585.89501953125,3.2566005647558365,-11.53192652242904
189,179.0164031982422,581.0800170898438,3.24595962553419,-9.585691147341715
190,180.5399932861328,579.510009765625,3.2098705622923984,-3.1244318112391567
191,180.39999389648438,576.0,3.192904764345588,-0.06386858751732793
192,180.3249969482422,574.0399780273438,3.1833633037138367,1.6553871994763711
193,180.47000122070312,569.780029296875,3.157200783747272,6.380849879558758
194,179.4600067138672,566.4500122070312,3.156413635435692,6.468434701815175
195,179.88999938964844,570.7999877929688,3.1730501402504023,3.4988845710092336
196,179.6699981689453,567.8900146484375,3.1607392465961146,5.702577580264068
197,180.07000732421875,570.4749755859375,3.168073262521663,4.40178460962972
198,180.0850067138672,572.22998046875,3.1775548165314658,2.6949329639498445
199,180.4600067138672,577.14501953125,3.1981879533361455,-1.0162261842381723
200,180.13999938964844,576.739990234375,3.2016209181108546,-1.6385312608556943
201,180.41400146484375,577.385009765625,3.2003337051317313,-1.4039092059525102
202,180.75,576.7999877929688,3.1911479269320537,0.2597844672714644
203,180.21560668945312,567.4754028320312,3.1488693640717966,7.868781767115314
204,180.27000427246094,571.9099731445312,3.172518775115486,3.6088465414692963
205,180.1699981689453,569.4299926757812,3.1605150605697796,5.767772772003076
206,180.5500030517578,572.2949829101562,3.169731228119104,4.122729859650638
207,180.89999389648438,571.9400024414062,3.16163638329742,5.6013021901591795
208,180.6300048828125,569.9600219726562,3.155400578892913,6.714524390523769
209,179.9199981689453,569.0999755859375,3.163072373153046,5.2952032523055035
210,178.4600067138672,568.2249755859375,3.1840465886398723,1.4831248847434098
211,178.4600067138672,568.97998046875,3.1882772557608425,0.7281200019309098
212,178.1999969482422,569.3300170898438,3.1948935288433504,-0.4566380441253215
213,177.92999267578125,570.3499755859375,3.2054740575705654,-2.3434037946034834
214,177.63999938964844,572.6099853515625,3.2234293364050193,-5.534392473456871
215,177.0800018310547,571.6099853515625,3.2279759399195957,-6.3321786410695555
216,177.8800048828125,572.3099975585938,3.2173936465519666,-4.463903900368729
217,183.92999267578125,572.1199951171875,3.110531277656712,15.14865530313927
218,183.6999969482422,573.1400146484375,3.119978356939879,13.390269807190924
219,183.66000366210938,573.25,3.1212566076969233,13.151892151941473
220,182.6999969482422,572.3350219726562,3.132649324207681,10.984916044806772
221,183.25,570.3300170898438,3.1123056867112893,14.75562126581014
222,183.39999389648438,575.1400146484375,3.135987098086062,10.427156078541492
223,183.2899932861328,574.260009765625,3.1330679840723845,10.95402089371584
224,184.0,588.77001953125,3.199837062669837,-1.2766213469720298
225,183.35000610351562,592.4550170898438,3.2312789602818768,-7.048324495973754
226,183.36000061035156,595.7999877929688,3.24934547234798,-10.36120936967671
227,183.2899932861328,596.280029296875,3.2532055820746644,-11.06599863753416
228,183.32000732421875,594.2750244140625,3.2417357662605313,-8.964638294457524
229,183.92999267578125,593.22998046875,3.2253031266871943,-5.96133004842323
230,183.91000366210938,591.4299926757812,3.2158663525579194,-4.225513914298455
231,183.49000549316406,591.3900146484375,3.2230094116514145,-5.533875512664219
232,183.55999755859375,587.8900146484375,3.2027131317692383,-1.809176734712247
233,183.64500427246094,583.4199829101562,3.1768900287893365,2.933756004652713
234,183.6999969482422,582.77001953125,3.172400812262651,3.7602649243784243
235,184.64999389648438,580.531005859375,3.143953561053586,9.04909791531083
236,183.90499877929688,580.760009765625,3.157934877358016,6.428401588147329
237,183.36500549316406,580.5800170898438,3.1662531000850542,4.8748287411587565
238,181.96009826660156,564.3350219726562,3.1014218356038277,16.609584947598428
239,182.3000030517578,566.1799926757812,3.1057596445296487,15.855826360815234
240,182.4250030517578,565.0750122070312,3.0975743607180184,17.362100134335897
241,183.0,567.1699829101562,3.0992895240992144,17.113068835956206
242,183.0,564.7050170898438,3.0858197655182718,19.578034656268706
243,182.7449951171875,566.219970703125,3.098415747802173,17.244427025735554
244,181.5399932861328,561.280029296875,3.091770684447575,18.31589509567636
245,182.9600067138672,534.4378051757812,2.921063541561809,49.716854266644255
246,183.11000061035156,531.5650024414062,2.9029818178666744,53.07118937234436
247,183.82000732421875,531.8942260742188,2.8935600309060607,55.021333264468986
248,183.9199981689453,536.1599731445312,2.9151803962722163,51.07659144637359
249,184.80499267578125,537.75,2.909823983724398,52.32770355372151
250,185.8300018310547,542.760009765625,2.9207340279696563,50.608328278815584
251,186.1300048828125,544.1699829101562,2.9236016151870077,50.161468862933766
252,185.94000244140625,527.875,2.838953388560619,65.84647811207873
253,185.9250030517578,520.1099853515625,2.7974181891328205,73.56333952338372
254,186.27999877929688,518.969970703125,2.7859672219452647,75.84301344129022
255,185.49000549316406,517.7999877929688,2.7915250011249335,74.47684421913533
256,185.72000122070312,516.0800170898438,2.778806879699254,76.93518088695868
257,185.72999572753906,514.5999755859375,2.7706885663252905,78.44730822028686
258,184.72000122070312,516.7100219726562,2.7972608193916804,73.09482956598077
259,182.91000366210938,519.6500244140625,2.8410147832811528,64.34410790925489
260,183.85000610351562,519.27001953125,2.824422095688581,67.74184628170275
261,183.35000610351562,522.9450073242188,2.8521679297298457,62.46168526965125
262,183.3300018310547,523.4400024414062,2.8551791698762727,61.90246950762077
263,183.10000610351562,523.1199951171875,2.8570179010340477,61.484110867141176
264,183.14500427246094,522.4000244140625,2.852384789250921,62.34854128166371
265,182.16000366210938,521.5999755859375,2.863416584869306,59.986396908755815
266,183.0496063232422,555.094970703125,3.032483826940869,29.347334526118466
267,182.9550018310547,558.6599731445312,3.0535375778379215,25.478618890183675
268,183.72000122070312,559.3300170898438,3.0444699182095025,27.264488010627765
269,183.75999450683594,560.4400024414062,3.0498477317953863,26.28289496275233
270,183.72000122070312,562.9000244140625,3.0639017019047907,23.694480686409015
271,184.17999267578125,563.27001953125,3.058258453309827,24.801217498618094
272,183.6300048828125,558.6799926757812,3.0424221413723487,27.625593001895204
273,180.82000732421875,564.2349853515625,3.1204234182994073,13.049534672628914
274,181.7100067138672,564.1300048828125,3.104562126680946,16.011721511906167
275,181.25999450683594,559.280029296875,3.0855127785838183,19.417002011869904
276,181.2899932861328,562.52001953125,3.102874071176206,16.273318251759925
277,181.3000030517578,558.0,3.077771597393196,20.825472598431084
278,181.1699981689453,556.5499877929688,3.0719765602358327,21.858124092981093
279,180.5,553.4600219726562,3.066260509543802,22.797163678042644
280,180.9600067138672,551.947509765625,3.0501076994231155,25.786456800469587
281,180.06500244140625,548.719970703125,3.0473438106423836,26.140722084731756
282,179.11000061035156,547.8800048828125,3.058902367348594,23.914801178276385
283,178.89999389648438,544.8300170898438,3.0454445817650213,26.290594665390763
284,177.44000244140625,539.135009765625,3.038407362193633,27.29852362204742
285,178.72000122070312,544.4550170898438,3.0464134588802447,26.087755819800527
286,178.75999450683594,545.2999877929688,3.0504587410474326,25.37117742036248
287,179.11000061035156,550.0900268554688,3.0712412762041863,21.704779205620135
288,180.25999450683594,552.2999877929688,3.063907714542974,23.186697077610752
289,179.4499969482422,549.75,3.063527497069624,23.136312093425268
290,178.80999755859375,545.5900268554688,3.0512277518301842,25.24166547697059
291,178.0,541.656982421875,3.043016755179073,26.574337133410218
292,178.55499267578125,545.5150146484375,3.0551652825467577,24.498023666749937
293,178.27999877929688,546.6599731445312,3.066300072288385,22.47023949456031
294,178.19000244140625,544.8400268554688,3.057635217411409,24.00126636082775
295,177.99000549316406,549.2349853515625,3.085763067593459,18.964248374300787
296,177.80999755859375,552.2899780273438,3.1060681941989654,15.331367866930185
297,178.14999389648438,551.1900024414062,3.0939658788968583,17.522849485204183
298,178.6699981689453,552.4199829101562,3.0918452374293053,17.962262880379917
299,180.02999877929688,562.1699829101562,3.1226461518745774,12.578335995724904
300,180.22000122070312,563.0,3.123959583767466,12.358292566892436
301,177.50999450683594,555.4249877929688,3.1289786771503687,11.233244372655752
302,176.66000366210938,554.97998046875,3.1415145984613377,8.949486616033317
303,176.62989807128906,551.9992065429688,3.1251742347729716,11.833611165555629
304,176.68499755859375,552.280029296875,3.1257890422401218,11.729676854462758
305,176.2100067138672,546.010009765625,3.0986322510743975,16.47481121918367
306,175.55499267578125,543.77001953125,3.097434093119164,16.611979469441117
307,176.97000122070312,550.5999755859375,3.1112616363678063,14.32469105691718
308,175.47999572753906,536.219970703125,3.055732754494095,23.921262111903566
309,175.7100067138672,540.9099731445312,3.078424406558526,19.969674621194663
310,175.29330444335938,540.22998046875,3.081863178883188,19.311908647075775
311,175.47999572753906,545.72998046875,3.109927021630908,14.411252346278564
312,174.88999938964844,542.3099975585938,3.100863396713423,15.937142614556882
313,175.10000610351562,544.4310302734375,3.109257631616419,14.490304205567503
314,176.47000122070312,546.6900024414062,3.097920318806399,16.629490982365787
315,176.2899932861328,529.489990234375,3.0035169913187882,33.25161535780769
316,176.6699981689453,524.1199951171875,2.9666610095053265,39.84155779701775
317,176.88999938964844,524.5800170898438,2.9655719311429998,40.0878159596378
318,177.52999877929688,522.530029296875,2.9433337063584277,44.19242351359248
319,177.86000061035156,518.9849853515625,2.917940984879077,48.79688766181955
320,177.9499969482422,519.6400146484375,2.9201462408542658,48.43077778773961
321,177.3300018310547,517.3800048828125,2.917611230702683,48.70038843722177
322,176.82000732421875,525.3300170898438,2.9709874184463407,39.11311718168583
323,177.50999450683594,519.3099975585938,2.9255253992957284,47.348234607030754
324,177.33999633789062,518.510009765625,2.9238187688788155,47.6024693838312
325,177.5,525.52001953125,2.9606761663732395,41.10612680495246
326,176.9499969482422,527.9500122070312,2.983611310044026,36.910433790980456
327,177.0800018310547,526.7899780273438,2.974869960357997,38.487828683149196
328,177.10000610351562,526.22998046875,2.971371893466602,39.11204688658592
329,177.42999267578125,527.9099731445312,2.9753141798815483,38.491425427720124
330,177.69000244140625,529.8350830078125,2.9817945620352333,37.40103698940124
331,176.69000244140625,527.8099975585938,2.9872091814228456,36.21577600045459
332,176.32000732421875,526.77001953125,2.9875793877584225,36.06794152119682
333,176.6699981689453,525.1298217773438,2.972376901680695,38.8317311368615
334,176.77999877929688,522.6300048828125,2.9563865170928993,41.6846880990309
335,176.1699981689453,520.0,2.9516944167832997,42.35637969512249
336,175.64999389648438,522.9299926757812,2.9771136398897857,37.75699315541551
337,175.14999389648438,523.8800048828125,2.991036386746502,35.2018077293015
338,175.69000244140625,524.2100219726562,2.9837214109407486,36.60540514822657
339,176.14999389648438,524.1199951171875,2.975418752640944,38.172163933092015
340,176.58999633789062,522.0150146484375,2.9560848602635685,41.68970467239462
341,176.6300048828125,520.385009765625,2.946186918303497,43.4481508448933
342,177.94000244140625,526.3099975585938,2.957794707976932,41.72870904816143
343,177.66000366210938,550.6500244140625,3.0994597155437464,16.48978910888622
344,177.92999267578125,545.0700073242188,3.063395884680494,22.936564467115268
345,176.86000061035156,544.9299926757812,3.0811375709329645,19.64153389943528
346,176.5334930419922,543.2000122070312,3.07703656029635,20.323311959068697
347,176.1699981689453,538.219970703125,3.0551170817801636,24.13640899199749
348,176.8800048828125,544.3800048828125,3.0776797255488435,20.25574233724712
349,176.86000061035156,541.9600219726562,3.0643447930698215,22.61150460256028
350,177.00999450683594,543.7249755859375,3.0717190693146956,21.328083360604246
351,178.08999633789062,537.5650024414062,3.018501956850416,30.95523653667403
352,178.27999877929688,537.010009765625,3.0121719398844107,32.12020287346656
353,178.6199951171875,539.1749877929688,3.0185589661405565,31.046730878459307
354,178.9499969482422,542.47998046875,3.0314612445936606,28.801158405592624
355,178.1999969482422,539.5499877929688,3.02777776112802,29.32339125274968
356,178.19000244140625,539.6199951171875,3.0283404664895794,29.221298099109
357,178.3000030517578,550.77001953125,3.0890073477529314,18.42441375268465
358,178.75,548.4199829101562,3.0680838204763985,22.219096473753048
359,178.38999938964844,548.3499755859375,3.073882938853561,21.133377120792325
360,178.3800048828125,551.4249877929688,3.091293713974443,18.02627908433903
361,177.55999755859375,551.6699829101562,3.1069497099317567,15.148776374576249
362,178.4499969482422,555.10498046875,3.1107032219773765,14.570985186509864
363,178.91000366210938,555.2000122070312,3.1032362687532316,15.952734363624307
364,177.58999633789062,544.3350219726562,3.065122096950665,22.580043786341385
365,177.55999755859375,540.6099853515625,3.0446609190404184,26.20877393317
366,177.50999450683594,542.8800048828125,3.058306696426077,23.778227282812004
367,176.90069580078125,543.6300048828125,3.0730800827093843,21.072167352050492
368,177.34500122070312,543.7949829101562,3.066311309408782,22.33356364701053
369,175.69000244140625,542.6599731445312,3.08873564576056,18.155453976351573
370,175.5399932861328,542.3499755859375,3.0896091849673195,17.983870177621107
371,173.92999267578125,550.4450073242188,3.1647503622350524,4.720178714453544
372,172.86000061035156,550.2249755859375,3.1830670695542493,1.5051652366171937
373,173.0926055908203,553.260009765625,3.1963237706034406,-0.7831263725228665
374,173.1300048828125,550.1799926757812,3.1778431072544864,2.4169554011579693
375,173.35000610351562,551.0599975585938,3.1788865195051064,2.243230653621771
376,173.50999450683594,549.9650268554688,3.169644656024707,3.851819557493917
377,173.94000244140625,551.1699829101562,3.168736203138921,4.0273379439370895
378,174.80999755859375,560.6199951171875,3.20702478660739,-2.6296885374099985
379,174.59500122070312,552.6649780273438,3.1654112326430677,4.635115824868029
380,174.91000366210938,550.02001953125,3.144588691415141,8.291341286743721
381,174.25999450683594,547.5399780273438,3.142086510314131,8.684628214242997
382,175.11000061035156,545.7449951171875,3.116583822825514,13.208425191239547
383,175.60000610351562,548.0850219726562,3.1212130006963776,12.44148572543151
384,176.99000549316406,555.3400268554688,3.137691449345245,9.64886043222902
385,179.53990173339844,556.094970703125,3.097333602916186,17.07996689710064
386,179.3000030517578,555.010009765625,3.09542666101022,17.394769956475166
387,179.10000610351562,556.0974731445312,3.104955076456669,15.665247087135588
388,179.02000427246094,552.5549926757812,3.0865544603317945,18.95089396251246
389,179.22500610351562,554.1599731445312,3.0919791004189623,18.00404039190625
390,179.13999938964844,552.3699951171875,3.0834542648162255,19.521117418166405
391,179.5,555.3599853515625,3.093927494994777,17.686853860970878
392,180.66000366210938,546.0599975585938,3.0225837843992105,30.710855278851405
393,179.8199005126953,548.3300170898438,3.0493288869945268,25.743813594188346
394,179.9600067138672,549.8300170898438,3.0552900454380536,24.69360303808532
395,180.00999450683594,548.0,3.0442754109366383,26.684098261038066
396,180.9199981689453,548.6900024414062,3.0327769621633136,28.915522835002157
397,181.1199951171875,547.4400024414062,3.022526596730548,30.807582325435483
398,181.5,548.8200073242188,3.0238016932463845,30.647524764645546
399,180.74000549316406,541.02001953125,2.9933606456137483,36.007666899568285
400,180.5,538.2550048828125,2.982022187716413,38.002180767886394
401,179.25,532.4299926757812,2.9703207401717227,39.814259927210806
402,179.6999969482422,533.219970703125,2.967278685356377,40.4689279998417
403,180.02000427246094,533.4199829101562,2.963115044163776,41.296250166302976
