,ecl,apd,Ratio,Spread
0,183.4199981689453,249.89999389648438,1.362446823635367,60.58035376513095
1,183.5399932861328,249.47000122070312,1.3592133068883119,61.21346565405145
2,182.3800048828125,251.6750030517578,1.3799484390488448,57.044917828330426
3,182.27000427246094,249.02999877929688,1.366269780775567,59.503720879082266
4,183.0850067138672,250.4949951171875,1.3681895618502034,59.41830279808272
5,183.24000549316406,251.4949951171875,1.3724895632933702,58.68067372471904
6,182.7100067138672,252.3800048828125,1.381314627600293,56.898519662403146
7,180.3300018310547,251.3699951171875,1.393944393971048,53.87982617413684
8,180.8000030517578,251.9600067138672,1.3935840844081089,54.08539926757845
9,180.27999877929688,253.11000061035156,1.403982706479907,52.05517906583327
10,179.73500061035156,251.9658966064453,1.4018744025972074,52.2767488714062
11,179.27999877929688,252.322998046875,1.407424139697245,51.14945264249758
12,179.2949981689453,252.30999755859375,1.4072338890393818,51.187843032421256
13,180.38999938964844,253.0800018310547,1.402960267683096,52.271379066839245
14,178.39999389648438,251.09469604492188,1.4074815282259383,50.88814487077775
15,178.46499633789062,251.5050048828125,1.40926797996081,50.587867549669
16,177.7100067138672,250.94000244140625,1.4120758143093624,49.874877169748345
17,178.0800018310547,250.8300018310547,1.4085242545595786,50.6111792399422
18,178.2449951171875,250.55499267578125,1.4056775760298539,51.165477313282054
19,177.72999572753906,251.6999969482422,1.416193118769324,49.14871864577259
20,176.44000244140625,249.9499969482422,1.416628845441372,48.71510961754245
21,176.1300048828125,250.514892578125,1.422329447755391,47.625472134386996
22,177.91200256347656,250.98550415039062,1.4107283406067133,50.17129969061352
23,177.56100463867188,249.71499633789062,1.4063617000030422,50.847663141485725
24,178.39549255371094,247.6649932861328,1.388291765340239,54.31022807617461
25,179.73800659179688,249.30999755859375,1.3870744551251304,54.93773623118403
26,179.6300048828125,249.19000244140625,1.3872404145619963,54.87491372494844
27,180.36000061035156,248.97999572753906,1.3804612712628763,56.32060536707007
28,179.72999572753906,248.50999450683594,1.3826851411244878,55.72417906080324
29,179.82000732421875,250.5500030517578,1.3933377424460427,53.836535754730335
30,180.48570251464844,250.7100067138672,1.3890851365000463,54.80337363784275
31,180.16000366210938,251.13470458984375,1.3939537049568873,53.82735587320184
32,180.56500244140625,251.38999938964844,1.3922409990342677,54.25761424673652
33,180.3000030517578,252.64500427246094,1.4012479201119892,52.5540372155786
34,180.05999755859375,252.63999938964844,1.4030878752368985,52.152777843118145
35,180.60000610351562,251.27999877929688,1.3913620724645444,54.42686657058522
36,180.92999267578125,252.99000549316406,1.398275663153932,53.27543769285086
37,180.52999877929688,251.9346923828125,1.3955281343064203,53.653669540075384
38,180.7899932861328,252.24000549316406,1.395209994249785,53.788456667856906
39,180.8699951171875,251.75999450683594,1.3919389688915405,54.40388907260939
40,180.32000732421875,251.85000610351562,1.396683650587284,53.38289719637862
41,180.3300018310547,251.7100067138672,1.3958298905230762,53.53981457745715
42,178.17250061035156,247.67999267578125,1.390113467719897,53.91776376017617
43,178.38999938964844,250.50999450683594,1.4042827252869672,51.4559284174336
44,178.72000122070312,250.4199981689453,1.4011861932548844,52.10452842045157
45,179.85000610351562,250.92999267578125,1.3952181493469307,53.507325933991694
46,179.8300018310547,250.0800018310547,1.3906467179264,54.32345496686355
47,179.9239959716797,249.52000427246094,1.3868078180730032,55.042559131883706
48,181.2100067138672,250.0,1.3796147604296105,56.73943106499735
49,180.36000061035156,248.9600067138672,1.3803504428441347,56.34059438074195
50,181.65499877929688,250.80999755859375,1.3806941688586134,56.68268447445786
51,181.8800048828125,251.08999633789062,1.380525564091946,56.783560048791514
52,182.625,250.2899932861328,1.3705133102594542,58.8446379304462
53,182.83999633789062,250.5449981689453,1.3702964514718923,58.953563580839614
54,183.64999389648438,251.2100067138672,1.3678737547656195,59.65966138259648
55,183.66000366210938,251.3800048828125,1.3687248168920425,59.50660703407584
56,183.27999877929688,252.99000549316406,1.3803470492042669,57.25336114345737
57,184.27000427246094,253.42999267578125,1.3753187540011158,58.48918495622229
58,184.1999969482422,252.88999938964844,1.3729098999969434,58.91067481536089
59,183.8300018310547,252.47000122070312,1.3733884496869595,58.70437152446391
60,183.44000244140625,252.0,1.3737461657551653,58.51420947347009
61,183.72999572753906,252.89500427246094,1.376449192583064,58.11008524242709
62,183.10000610351562,251.1999969482422,1.3719278458474011,58.7386908686704
63,181.97999572753906,251.52999877929688,1.382184881221166,56.51281500866975
64,181.6199951171875,250.1699981689453,1.3774364326324697,57.26343215060916
65,182.11000061035156,251.2050018310547,1.3794135466977513,57.057874990475796
66,181.2050018310547,250.56500244140625,1.382770894343297,56.16595671337876
67,181.61000061035156,251.14999389648438,1.3829083918970546,56.26651843164001
68,181.1750030517578,250.9199981689453,1.3849592600656,55.7601811825549
69,180.60000610351562,249.8300018310547,1.383333296721253,55.876863518827406
70,181.92999267578125,251.89450073242188,1.3845683002984828,56.063671440405244
71,182.26800537109375,252.73550415039062,1.3866147469811092,55.79483190970251
72,181.09500122070312,252.02000427246094,1.3916452832694177,54.52475366061492
73,180.5050048828125,250.22000122070312,1.3862219575748107,55.32605280911224
74,178.97999572753906,248.60000610351562,1.3889820764213168,54.3646207240144
75,178.6699981689453,247.66000366210938,1.3861308904695295,54.77988131214801
76,179.27999877929688,247.72000122070312,1.3817492353157559,55.752449468669454
77,179.02999877929688,246.9600067138672,1.379433661384942,56.08926172880234
78,180.0800018310547,248.02999877929688,1.3773322759736015,56.79664026532441
79,179.32000732421875,248.3300018310547,1.3848426928851432,55.21017248202736
80,179.61000061035156,248.82000732421875,1.3853349283373833,55.211047030281236
81,179.5399932861328,248.24000549316406,1.382644618336061,55.67254543434166
82,180.1125030517578,249.1699981689453,1.3834131109562275,55.71165663406691
83,180.32000732421875,249.94000244140625,1.3860913503181567,55.292900858488
84,179.85000610351562,249.1999969482422,1.385599046378742,55.23732166153076
85,179.8112030029297,249.8800048828125,1.3896798459145017,54.491630593820446
86,178.74000549316406,248.11000061035156,1.3881055890414,54.44838779090003
87,178.42999267578125,248.1199951171875,1.3905733637956117,53.91362560179692
88,178.47500610351562,248.6699981689453,1.3933043264596756,53.43981808396086
89,177.2899932861328,247.64500427246094,1.3968357699285396,52.458906434717335
90,176.5800018310547,246.89999389648438,1.3982330464166,52.00209369429416
91,176.0800018310547,244.5500030517578,1.3888573404627673,53.50572004561462
92,175.38499450683594,244.27499389648438,1.3927930070834158,52.60427015713623
93,174.82000732421875,242.9199981689453,1.3895434617985645,53.002895703481784
94,175.55999755859375,244.86000061035156,1.3947368649776195,52.31549618176007
95,175.4499969482422,245.64999389648438,1.4001139821561308,51.33930167391816
96,174.3300018310547,244.9199981689453,1.404921674963901,50.173449201505775
97,175.07000732421875,246.00999450683594,1.405209254668281,50.33608161229421
98,180.11000061035156,247.1649932861328,1.3723002190247473,57.71242556177327
99,180.87049865722656,249.2899932861328,1.3782789074882256,56.874742650132646
100,180.5399932861328,249.94000244140625,1.3844024135155655,55.66527747291167
101,180.6300048828125,249.61000061035156,1.381885588567034,56.14764454281533
102,181.13999938964844,250.0800018310547,1.3805896139654394,56.540925806948394
103,181.3699951171875,250.1699981689453,1.37933508796372,56.84024990390611
104,180.74000549316406,249.63999938964844,1.3812105333762994,56.30384698522761
105,182.35000610351562,250.27000427246094,1.372470501209574,58.399136804342504
106,182.97999572753906,248.67999267578125,1.3590556262011877,61.05555009899763
107,182.38999938964844,247.3300018310547,1.3560502366287739,61.40683704046364
108,183.19000244140625,246.85000610351562,1.347508067109018,63.241021123251414
109,182.93499755859375,248.22999572753906,1.3569300518782987,61.42937734231259
110,182.97999572753906,249.0050048828125,1.3608318433539917,60.73053789196638
111,182.25999450683594,248.83999633789062,1.3653023364299373,59.6767795000639
112,185.22000122070312,253.72999572753906,1.3698844296259414,59.79726927613717
113,183.08999633789062,252.25999450683594,1.3777923401194068,57.66174948965204
114,180.5695037841797,250.47000122070312,1.3871113115538598,55.18523196907404
115,180.5399932861328,251.14999389648438,1.3911044823095997,54.455286017833544
116,180.25999450683594,251.44000244140625,1.3948741268372278,53.69131542292382
117,180.36000061035156,251.52499389648438,1.3945719286166844,53.77560719812476
118,180.05999755859375,251.0800018310547,1.3944241099378565,53.712775401711895
119,177.83999633789062,244.24000549316406,1.373369379906618,56.79491132255981
120,176.92999267578125,244.35890197753906,1.3811050251119334,55.13562526122706
121,176.75999450683594,245.1750030517578,1.3870502979806103,54.03176335872956
122,176.9149932861328,244.30499267578125,1.3809174007126432,55.16414466134245
123,176.61819458007812,244.35499572753906,1.3835210823466395,54.6117418365975
124,175.94000244140625,244.11500549316406,1.3874900653958004,53.70373657921448
125,175.1999969482422,243.2100067138672,1.3881849940083995,53.356106609832295
126,173.31500244140625,240.52999877929688,1.3878198389698806,52.84532970269959
127,172.83999633789062,238.58999633789062,1.38040963546113,53.981275543772256
128,173.1649932861328,238.92999267578125,1.3797822997687543,54.1914109607967
129,173.52499389648438,238.875,1.3766028434065234,54.8557871049901
130,174.35000610351562,241.1199951171875,1.3829652232649134,54.007314065118294
131,175.08999633789062,242.7091064453125,1.3861963077372494,53.67080565667783
132,175.66000366210938,242.92999267578125,1.3829556393672233,54.414787346609444
133,173.55999755859375,240.69000244140625,1.3867827023917159,53.10003637708098
134,170.57000732421875,237.0749969482422,1.3898984977916489,51.65379873023306
135,171.39500427246094,237.42999267578125,1.3852795399937485,52.69529925101517
136,169.4600067138672,236.1999969482422,1.393839180869769,50.64986852171171
137,170.6699981689453,236.88999938964844,1.3880002456855498,52.008053690111296
138,169.53500366210938,236.38999938964844,1.3943433172112585,50.58681558851748
139,168.36000061035156,235.61000061035156,1.3994416711582334,49.37785264251113
140,170.9550018310547,237.9600067138672,1.3919452731136222,51.42048032609273
141,170.69000244140625,240.25,1.4075223889136215,48.68191489161444
142,172.08999633789062,240.72000122070312,1.3988029888039553,50.58172392085061
143,171.375,240.80999755859375,1.4051640995395696,49.28143255634791
144,171.6199951171875,240.61000061035156,1.4019928181798136,49.89613984108087
145,170.77999877929688,239.2899932861328,1.401159357047268,49.79426101533602
146,170.4600067138672,238.27000427246094,1.3978059068859423,50.27259018430516
147,169.8000030517578,235.77999877929688,1.3885747617296997,51.64538834721452
148,171.2550048828125,236.5050048828125,1.3810107625447192,53.38330601898997
149,172.01499938964844,238.6699981689453,1.3874952708531536,52.5047774643964
150,173.80999755859375,240.3249969482422,1.3826879944994264,53.888224116948095
151,174.4499969482422,241.8800048828125,1.3865291436753433,53.41656170077778
152,175.3800048828125,241.08999633789062,1.3746720813412283,55.78082163451222
153,175.30999755859375,240.5800018310547,1.3723119341818815,56.17231271435389
154,172.2899932861328,238.39999389648438,1.3837135247928098,53.240271876632846
155,173.38499450683594,239.0399932861328,1.3786659795217073,54.45381279386339
156,172.47000122070312,237.97000122070312,1.3797761902731258,53.97496920111746
157,172.40499877929688,238.3000030517578,1.3822105202228852,53.5349358532809
158,172.08999633789062,237.92999267578125,1.3825904918297336,53.37173246577248
159,170.86000061035156,236.32000732421875,1.3831207215265648,52.89966839567444
160,169.52000427246094,234.1300048828125,1.3811349633197694,52.82142019371099
161,169.22999572753906,237.13999938964844,1.4012882194445289,49.32051981646259
162,166.8800048828125,235.7899932861328,1.412931366173621,46.69262829836629
163,165.90499877929688,234.66000366210938,1.4144239497827136,46.17219682864999
164,165.19000244140625,234.0,1.4165506177227705,45.621905464147346
165,163.19000244140625,231.5749969482422,1.4190513725336191,44.661450542280704
166,164.97999572753906,233.8300018310547,1.417323359719441,45.43641918110444
167,165.75,235.61000061035156,1.4214781333957862,44.95982895377148
168,166.67950439453125,237.27000427246094,1.4235103778017097,44.87322432365448
169,167.3699951171875,239.55499267578125,1.4312899543795288,43.75704958169928
170,166.35000610351562,238.32000732421875,1.4326420113018687,43.265469963589396
171,166.07000732421875,239.3000030517578,1.4409585867276564,41.81151218606249
172,165.5500030517578,237.88999938964844,1.4369676533033595,42.341289542911056
173,166.58999633789062,238.99000549316406,1.4345999804719738,43.00171022092252
174,166.38999938964844,239.13999938964844,1.4372257964232313,42.5131756928746
175,167.21009826660156,239.88499450683594,1.4346322201447472,43.156385716757825
176,167.89500427246094,240.6999969482422,1.4336340619023595,43.50074352471148
177,168.74000549316406,240.69000244140625,1.4263956062935947,44.941096091723296
178,169.02999877929688,240.5800018310547,1.4232976605837933,45.541976743492796
179,169.6699981689453,241.58999633789062,1.4238816464024033,45.61532775505691
180,172.6121063232422,245.27499389648438,1.4209605520783692,46.910521951578005
181,173.9499969482422,247.25999450683594,1.4214429367331736,47.19020758334824
182,169.9499969482422,246.60000610351562,1.451015066382243,41.07928003941976
183,167.63999938964844,241.18499755859375,1.4387079362724373,42.58408875744459
184,167.74000549316406,239.4600067138672,1.4275664651961988,44.47836283245016
185,167.5399932861328,238.59500122070312,1.4241077401335405,45.00480186505615
186,165.72999572753906,234.99000549316406,1.4179087162923047,45.54596225910427
187,165.1300048828125,234.32000732421875,1.4190032119874774,45.200338533358945
188,166.86000061035156,236.86000061035156,1.4195133629626595,45.588759162292774
189,161.34500122070312,231.9199981689453,1.4374166935094752,41.193362274589504
190,163.85000610351562,235.61500549316406,1.4379920458734035,41.73864932761359
191,163.9199981689453,235.6199951171875,1.4374084782159653,41.852137301589835
192,165.0305938720703,236.31500244140625,1.4319466281784985,43.03706751667988
193,164.0449981689453,234.3800048828125,1.4287543509338283,43.30371865931636
194,164.13999938964844,234.72999572753906,1.4300596844180469,43.114539134656525
195,165.1999969482422,235.80999755859375,1.4274213190964764,43.82882589698363
196,164.13999938964844,234.25999450683594,1.4271962676856793,43.58454035535965
197,163.49000549316406,234.35000610351562,1.4334209935133582,42.39426524884988
198,164.58999633789062,235.26499938964844,1.4294003561836617,43.341258350813746
199,164.51499938964844,235.2550048828125,1.4299912211993429,43.22430334943766
200,164.27999877929688,235.6300048828125,1.4343194949701168,42.45151100437704
201,164.94000244140625,235.17999267578125,1.4258517593955247,44.01873054166305
202,163.92999267578125,233.52000427246094,1.424510551490806,43.96904613774649
203,162.88999938964844,230.1300048828125,1.4127939452705107,45.59861874586784
204,160.05499267578125,226.14999389648438,1.4129518243432109,44.77973168982578
205,159.7949981689453,228.0399932861328,1.4270784185937697,42.4496320620442
206,161.14500427246094,229.02999877929688,1.4212665159141842,43.744821032674395
207,161.5500030517578,230.26499938964844,1.4253481587114272,43.19537359566226
208,160.5800018310547,230.16000366210938,1.433304278475843,41.65842013967392
209,160.27999877929688,230.6699981689453,1.4391689538666292,40.640601770995374
210,163.44000244140625,235.13999938964844,1.438693073159656,41.519630347577504
211,163.16000366210938,233.86000061035156,1.4333169610283654,42.32566707688653
212,161.64999389648438,231.8000030517578,1.4339623371727148,41.82962733483737
213,160.91000366210938,232.1699981689453,1.4428562108324408,40.207029297965335
214,161.375,235.02499389648438,1.4563903572206622,38.13914635033524
215,160.8300018310547,234.6699981689453,1.4591182956986875,37.571607879541034
216,160.2899932861328,232.94000244140625,1.4532410767875341,38.38751548996453
217,159.94000244140625,233.25,1.4583593625081426,37.485078283383245
218,158.9600067138672,232.69000244140625,1.463827331488827,36.3862086670195
219,159.32000732421875,231.81500244140625,1.4550275658075953,37.87059213543171
220,159.17759704589844,230.23500061035156,1.4464032934481597,39.20953196035356
221,157.0800018310547,228.3350067138672,1.4536223838312015,37.558865634073356
222,158.16000366210938,229.5500030517578,1.4513783367264264,38.17201970141929
223,159.7899932861328,231.4600067138672,1.4485262935044767,39.02114672409749
224,163.47999572753906,234.4199981689453,1.4339368992866692,42.30732936299552
225,161.92999267578125,234.5050048828125,1.448187584077411,39.59858755377053
226,163.02000427246094,233.77999877929688,1.4340571258271613,42.168687882947324
227,162.0500030517578,232.8300018310547,1.4367787562255716,41.47673564766211
228,160.51499938964844,231.67999267578125,1.4433541635157756,40.028399609220116
229,162.43760681152344,234.02000427246094,1.4406762625110245,40.9428413258085
230,161.97000122070312,233.5800018310547,1.4421189113456543,40.59131422923775
231,160.63999938964844,233.11000061035156,1.451132977440568,38.80998279800133
232,159.52999877929688,231.19000244140625,1.4491945352626,38.85105075842529
233,160.0449981689453,232.97999572753906,1.4557155699524127,37.932811867341
234,160.6750030517578,234.38999938964844,1.4587832266239011,37.58923573220153
235,161.24899291992188,234.36500549316406,1.4534354680252326,38.58583891666376
236,159.89999389648438,232.88999938964844,1.4564728472748794,37.777355270025396
