,pypl,nvda,Ratio,Spread
79,103.76959991455078,220.5,2.1248997797194074,1.931406833058304
80,104.60990142822266,220.68499755859375,2.1095995173077875,3.54760584845053
81,103.95999908447266,220.76499938964844,2.12355715019068,2.0745303932954187
82,105.08380126953125,222.84500122070312,2.120640845958019,2.403412293415215
83,105.18000030517578,222.0500030517578,2.111142825703443,3.4046142720698924
84,104.95999908447266,217.42999267578125,2.071551015361498,7.5530493401886645
85,104.61599731445312,217.9300994873047,2.083143162438664,6.315570526445725
86,103.9928970336914,215.8300018310547,2.0754302263656577,7.080045108481016
87,103.33999633789062,215.6999969482422,2.0872847357471183,5.81054936289334
88,103.04000091552734,216.45469665527344,2.100686090178939,4.41280579817456
89,102.5999984741211,214.58999633789062,2.0915204632485143,5.334355499841763
90,102.30999755859375,212.57000732421875,2.0777051353410325,6.732724003492024
91,101.62000274658203,217.8699951171875,2.143967616892389,-0.04627610974836216
92,100.47010040283203,214.6699981689453,2.136655555316776,0.6888910978803722
93,99.33000183105469,212.61000061035156,2.140440921082122,0.3050734210138728
94,99.84500122070312,216.0399932861328,2.163753724721637,-2.0210117630550144
95,100.87000274658203,219.90130615234375,2.1800465962592144,-3.6852213196741275
96,99.8904037475586,217.5601043701172,2.177988036968311,-3.4438019753143863
97,100.58999633789062,217.8300018310547,2.165523508911807,-2.2141141607407917
98,102.37000274658203,220.61990356445312,2.155122571507592,-1.1885503822444434
99,104.1698989868164,222.75,2.1383336469222356,0.5394527913286424
100,104.56999969482422,221.22500610351562,2.1155685832374096,2.9220674498701555
101,104.16000366210938,220.4250030517578,2.1162153926838094,2.8432389900115425
102,103.25499725341797,219.8300018310547,2.129001091264644,1.4983479027176827
103,103.7699966430664,221.94000244140625,2.1387685228978524,0.492254784078483
104,103.66000366210938,222.0500030517578,2.1420991241284635,0.14648287349854172
105,96.64839935302734,217.16000366210938,2.2469073995616795,-9.992977346508525
106,96.83000183105469,215.02999877929688,2.2206960106690183,-7.473705330496557
107,95.80999755859375,212.6699981689453,2.2197057049175317,-7.300096355903861
108,96.51499938964844,215.10499572753906,2.228720894035563,-8.223913865326125
109,95.3499984741211,214.47000122070312,2.249292130601474,-10.086113072409574
110,94.80000305175781,214.6699981689453,2.264451384582153,-11.465031936595778
111,94.9000015258789,214.82000732421875,2.263645983879548,-11.400693139306725
112,93.08000183105469,216.9499969482422,2.3307906390248934,-17.43187437328956
113,91.0999984741211,213.5500030517578,2.344127405363473,-18.27604189382498
114,90.02999877929688,208.65060424804688,2.3175675561158373,-15.670200525303898
115,90.76000213623047,207.85000610351562,2.290105786814917,-13.304831255035396
116,89.37999725341797,203.3282928466797,2.274874682197467,-11.741175346143734
117,89.55989837646484,201.7799072265625,2.2530162593349656,-9.807169468040456
118,89.4800033569336,202.02999877929688,2.2578228788548884,-10.228516972497914
119,87.79399871826172,199.50999450683594,2.2724787276984637,-11.322484267968804
120,87.63890075683594,201.8406982421875,2.3030948186150506,-13.98564238095392
121,86.44499969482422,198.52000427246094,2.2964891546450783,-13.224089942672265
122,86.5,197.0554962158203,2.278098222148212,-11.641688059067178
123,86.5,196.8300018310547,2.275491350648031,-11.416193674301553
124,86.79000091552734,195.92999267578125,2.2575180390478367,-9.894564009006501
125,86.02999877929688,195.05999755859375,2.2673486031192986,-10.653642767954949
126,87.29750061035156,196.5500030517578,2.251496339271497,-9.426742580870382
127,86.80000305175781,194.36500549316406,2.239228095156477,-8.30813712502291
128,87.01300048828125,194.6804962158203,2.2373725204665194,-8.167065236887993
129,86.97000122070312,194.8677978515625,2.2406323458251762,-8.44653632869506
130,87.466796875,196.66000366210938,2.248396085009937,-9.173854576942404
131,87.37000274658203,196.97000122070312,2.2544351039110926,-9.691331533885148
132,87.77999877929688,199.10000610351562,2.268170527139194,-10.94250490508125
133,85.43090057373047,189.4550018310547,2.2176402280524603,-6.332821372831432
134,84.4000015258789,188.21499633789062,2.2300354613166653,-7.302560599752098
135,85.11000061035156,191.1501007080078,2.245918215688029,-8.715773246864842
136,84.66999816894531,189.72999572753906,2.2408172886571167,-8.23881888211173
137,85.41000366210938,191.27499389648438,2.239491695295877,-8.197606223953414
138,84.5250015258789,188.83900451660156,2.2341200959196077,-7.658629749334779
139,83.6500015258789,187.8300018310547,2.245427356901428,-8.525200267685705
140,83.12999725341797,183.75,2.210393432828424,-5.559833955876854
141,83.19999694824219,185.87319946289062,2.234052960104317,-7.5329882166036555
142,84.42009735107422,188.72999572753906,2.2356050472516724,-7.774484342261644
143,83.6500015258789,186.8800048828125,2.2340705495982234,-7.575203319443517
144,83.4977035522461,186.63999938964844,2.2352710487763807,-7.661650395826456
145,82.6176986694336,184.3699951171875,2.2316041004105047,-7.2779473547967655
146,82.68000030517578,184.1699981689453,2.2275035980789206,-6.944406088203664
147,85.48999786376953,186.0487060546875,2.176262845990016,-2.799849832326828
148,85.46499633789062,190.0,2.2231323716299527,-6.804734854205094
149,87.81999969482422,191.39999389648438,2.179457920309749,-3.1567502462849006
150,90.9906997680664,196.5200958251953,2.159782223085671,-1.4804177807446024
151,91.97000122070312,197.82009887695312,2.1509198244135974,-0.6812761889554508
152,92.2699966430664,199.10499572753906,2.15785198841774,-1.323129181853858
153,92.11000061035156,197.86000061035156,2.1480838052248967,-0.421087518026269
154,91.20999908447266,194.81500244140625,2.1358952351373395,0.6947463704555048
155,90.62999725341797,193.69000244140625,2.1371511454404413,0.5765053504122761
156,89.94000244140625,192.27999877929688,2.137869619300518,0.5074966922500153
157,90.16000366210938,191.2899932861328,2.121672421432302,1.9690774932718966
158,89.48999786376953,189.7100067138672,2.1199017906186834,2.112898440597661
159,89.11000061035156,186.65220642089844,2.094626923380537,4.3561699723487095
160,87.87999725341797,185.4600067138672,2.110377930247989,2.9118424371297067
161,90.9800033569336,190.61000061035156,2.09507577024974,4.406749545986486
162,90.83000183105469,189.05999755859375,2.081470810825794,5.635222492050275
163,90.72640228271484,191.3249969482422,2.1088127836486836,3.14815620319942
164,89.31999969482422,187.42999267578125,2.0984101356489613,4.028519323957312
165,88.86000061035156,186.97000122070312,2.10409633059267,3.5024971142875074
166,90.98999786376953,192.50999450683594,2.1157269922685615,2.5281789971679984
167,91.52999877929688,195.35000610351562,2.1342730111310977,0.8456659687664398
168,91.37999725341797,195.3699951171875,2.1379951957689505,0.5041468494005414
169,91.52999877929688,194.97999572753906,2.130230507242632,1.2156763447430023
170,90.43000030517578,193.7449951171875,2.142485839470891,0.09281676950601536
171,91.00540161132812,196.77999877929688,2.1622892190478744,-1.70880715396666
172,90.4800033569336,194.3000030517578,2.147435851491581,-0.35500901193279333
173,90.7300033569336,195.8300018310547,2.158381952887797,-1.3491297329731538
174,90.69999694824219,196.11000061035156,2.162183100427902,-1.693447616369241
175,87.94000244140625,190.2100067138672,2.1629520290336886,-1.7095357083723854
176,87.72000122070312,188.69500732421875,2.1511058447145133,-0.6661116265817668
177,88.92009735107422,192.3699951171875,2.1634028847007727,-1.7686786832928476
178,89.04000091552734,192.23460388183594,2.1589690240930004,-1.376272690752586
179,88.97869873046875,192.94000244140625,2.1683841772720633,-2.213073233907238
180,92.02999877929688,202.47999572753906,2.2001521070658656,-5.2125675387439685
181,92.7300033569336,203.42999267578125,2.193788259585676,-4.662096111647628
182,86.9000015258789,190.25,2.1892980052864943,-3.978783679296356
183,86.68499755859375,188.53640747070312,2.174960059764252,-2.726054784024342
184,86.09500122070312,190.1199951171875,2.2082582312742876,-5.574306798217833
185,85.73500061035156,190.42999267578125,2.221146455007885,-6.655970068997021
186,84.5999984741211,186.08999633789062,2.1996453864572474,-4.748864694627088
187,84.38500213623047,185.3480987548828,2.1964578309266183,-4.467814391943648
188,85.43000030517578,188.47999572753906,2.2062506737006298,-5.359745005975782
189,82.2699966430664,187.1300048828125,2.274583840019927,-10.783260667387793
190,83.33999633789062,193.2949981689453,2.319354531589576,-14.654696518330752
191,83.08999633789062,189.91000366210938,2.285594079097423,-11.80558006975133
192,82.92500305175781,189.12010192871094,2.280616158804013,-11.369343463545732
193,81.7300033569336,186.4001007080078,2.2806814272838825,-11.210838707160718
194,81.13999938964844,184.8300018310547,2.2779147550084238,-10.905420551617226
195,81.69499969482422,186.77999877929688,2.286308825228263,-11.665767556381923
196,80.25,175.17990112304688,2.182927116798092,-3.163044422706548
197,79.25499725341797,172.89999389648438,2.1815658303997716,-3.0159377553371485
198,81.68000030517578,175.6300048828125,2.1502204239301825,-0.5479250350969096
199,81.16000366210938,172.89999389648438,2.130359611814619,1.0674667856858946
200,80.01000213623047,170.00999450683594,2.124859267187187,1.4924238366142788
201,80.38999938964844,170.0500030517578,2.1153129038791185,2.2669440529101053
202,79.55000305175781,169.60000610351562,2.1319924525102576,0.9163985751866619
203,79.01000213623047,178.9499969482422,2.264903076950857,-9.59109083781803
204,77.29000091552734,171.9792938232422,2.225116985199725,-6.307231370214907
205,76.96849822998047,173.48500061035156,2.253974088100063,-8.502083096744741
206,78.45999908447266,176.1699981689453,2.2453479508618757,-7.9900303281656875
207,79.30999755859375,178.36000061035156,2.2488968112573735,-8.358050642239874
208,78.91000366210938,178.043701171875,2.256288086542913,-8.899143014013333
209,78.73999786376953,175.88999938964844,2.2338075204670576,-7.109850740213574
210,79.53099822998047,175.61000061035156,2.2080698660733344,-5.134332999615481
211,78.0999984741211,172.8699951171875,2.2134442829018623,-5.461692988593285
212,76.80000305175781,171.8300018310547,2.2373697266034394,-7.2082557931740325
213,76.06999969482422,169.91000366210938,2.2336006880997794,-6.853028749965944
214,76.20500183105469,168.99789428710938,2.2176745650078864,-5.651540644471282
215,75.63999938964844,167.24000549316406,2.210999561642664,-5.104741495369865
216,75.16999816894531,166.39999389648438,2.213649034851627,-5.272183264804482
217,75.95999908447266,163.7899932861328,2.1562663936315647,-0.9688060279183048
218,74.94999694824219,165.1300048828125,2.203202289612439,-4.473769558990426
219,73.94999694824219,160.94039916992188,2.1763408493791356,-2.4276760791258596
220,73.41000366210938,160.38999938964844,2.1848520826655924,-3.0347585134300346
221,72.52999877929688,157.25,2.168068421984943,-1.7810603552128441
222,73.06999969482422,158.5500030517578,2.1698371932932745,-1.9235648386925277
223,74.30000305175781,161.75,2.176985105738475,-2.4870345446844624
224,78.05000305175781,174.00619506835938,2.229419452462667,-6.705058739196147
225,78.07009887695312,176.05999755859375,2.255152742102751,-8.71578558229163
226,78.58999633789062,178.39999389648438,2.2700089350999537,-9.941375352743535
227,77.94999694824219,177.2678985595703,2.2741232264226254,-10.181126536670092
228,77.23500061035156,174.35000610351562,2.2573963193592315,-8.795837477452807
229,78.85009765625,178.41000366210938,2.262647846549215,-9.393854760639016
230,78.83999633789062,177.05999755859375,2.2458143808093816,-8.065500956596395
231,78.33000183105469,177.80999755859375,2.2700114056182654,-9.908680420775312
232,76.83999633789062,172.86000061035156,2.24960969350167,-8.152528474406296
233,77.7699966430664,173.92999267578125,2.2364665061521256,-7.229053508973749
234,78.63999938964844,175.19000244140625,2.2277467421301496,-6.624201744533906
235,78.7300033569336,176.50999450683594,2.241966048275178,-7.75126920506699
236,77.75509643554688,174.0050048828125,2.237859804174374,-7.336004493097732
237,77.6500015258789,172.59010314941406,2.2226670928254117,-6.146374984201373
238,78.11419677734375,178.4261016845703,2.2841699594397036,-10.98736531933011
239,78.25,180.0449981689453,2.300894545290036,-12.315165934657074
240,78.37000274658203,180.0814971923828,2.2978370662394387,-12.094437602799275
241,78.68499755859375,179.55039978027344,2.2818886109333487,-10.888144957803036
242,78.16999816894531,177.7100067138672,2.2733786731041046,-10.151659383109177
243,79.54000091552734,181.71890258789062,2.284622837518933,-11.223937610554742
244,79.7699966430664,181.80999755859375,2.279177701010931,-10.82203392573416
245,79.2699966430664,179.38079833984375,2.2629091199227878,-9.46459082349719
246,78.2699966430664,173.92999267578125,2.2221796363292543,-6.15729739246072
247,78.1624984741211,171.9199981689453,2.199520249801975,-4.377726525786954
248,77.58999633789062,170.60000610351562,2.1987371330781222,-4.284899792800843
249,77.15570068359375,170.4250030517578,2.208845251119554,-5.04081478877842
250,76.94999694824219,169.3000030517578,2.2001300814297853,-4.356743261883651
251,77.19000244140625,169.39999389648438,2.194584642293195,-3.942279396019586
252,79.72000122070312,171.39999389648438,2.150024978323409,-0.519196063055773
253,80.83000183105469,174.125,2.154212496047496,-0.8649022796164445
254,81.91999816894531,175.69500732421875,2.1447144928138218,-0.09848911961304907
255,81.13500213623047,172.2100067138672,2.1225118898094855,1.7038628917373444
256,81.5199966430664,173.610107421875,2.1296628382116256,1.1290026187801914
257,81.02999877929688,172.02499389648438,2.1229791001852596,1.6637997290241913
258,81.27999877929688,171.2899932861328,2.107406445111349,2.9346783976322683
259,82.22100067138672,168.10000610351562,2.044489908063296,8.141714647244697
260,80.66000366210938,163.4499969482422,2.0264070112486743,9.445707617415053
261,79.12999725341797,160.11990356445312,2.0235044751949216,9.496213547565844
262,77.63500213623047,157.77000427246094,2.0322019698745306,8.641572517552419
263,77.93000030517578,159.57000732421875,2.0476069126053984,7.47390164964915
264,79.11000061035156,162.91000366210938,2.0592845709167213,6.663250400877303
265,80.55000305175781,166.99000549316406,2.073122273947821,5.669911418564283
266,80.73999786376953,164.44000244140625,2.0366609709212717,8.627170674080702
267,81.62999725341797,166.47999572753906,2.0394462982855033,8.494901967045024
268,81.73999786376953,166.9799041748047,2.0428175744890362,8.230781173708294
269,80.96549987792969,165.83999633789062,2.048279780745191,7.710543103520621
270,81.13999938964844,167.72999572753906,2.0671678209174043,6.194585551898399
271,80.83000183105469,167.57000732421875,2.0731164608218378,5.6900903961648055
272,81.18000030517578,168.97999572753906,2.081547118653625,5.030328003663499
273,77.69999694824219,160.5,2.0656371467673655,6.050893964643706
274,78.25,160.8300018310547,2.055335486658846,6.899830403233551
275,78.9800033569336,162.5,2.057482819614672,6.794603360025462
276,78.58999633789062,161.32000732421875,2.0526786466643654,7.13861121952209
277,78.85399627685547,161.37530517578125,2.0465076317653503,7.649200466648864
278,78.26000213623047,160.82000732421875,2.054945092440358,6.931264611435893
279,78.66999816894531,161.6699981689453,2.05504006523244,6.960105278325727
280,79.08799743652344,166.86810302734375,2.1099042640607157,2.657986963376942
281,78.94580078125,165.60000610351562,2.097641729702315,3.62128361713107
282,79.14119720458984,166.47999572753906,2.1035819725745055,3.160128616826114
283,79.56999969482422,166.4759979248047,2.0921955330311937,4.083269802929891
284,79.7699966430664,169.14120483398438,2.1203611878136654,1.8467587988752143
285,80.30999755859375,169.55999755859375,2.1113186740528,2.5854646425439682
286,80.12999725341797,169.8350067138672,2.1194934797857217,1.92462263117784
287,80.29499816894531,172.99000549316406,2.1544306549354806,-0.8766946672256779
288,80.22640228271484,175.36000061035156,2.1858140913809083,-3.3937259056834534
289,80.6449966430664,179.35000610351562,2.2239446161466927,-6.486469266758235
290,80.0,178.89999389648438,2.2362499237060547,-7.419015254400563
291,80.73999786376953,179.8000946044922,2.2269023948683295,-6.732921489005236
292,79.97000122070312,177.67999267578125,2.221833061943012,-6.2633167840961335
293,80.43000030517578,178.44000244140625,2.2185751804594163,-6.037312884973204
294,84.2300033569336,185.00999450683594,2.196485659900029,-4.461951923423726
295,83.63500213623047,184.47250366210938,2.205685406232522,-5.199853473939726
296,84.08999633789062,185.24989318847656,2.2029956148898497,-5.001957363092458
297,84.91320037841797,185.9600067138672,2.1900011527669596,-3.947522957336247
298,84.7301025390625,186.9759979248047,2.2067245562296414,-5.355986626772847
299,85.29499816894531,188.40499877929688,2.20886338969279,-5.574126788228256
300,85.22000122070312,188.35000610351562,2.21016197378038,-5.679890988443759
301,83.86000061035156,187.25,2.232888130660067,-7.495062830139602
302,84.6500015258789,187.00999450683594,2.209214307570495,-5.561680710440896
303,85.9000015258789,189.39939880371094,2.204882368327444,-5.271694716033352
304,85.44999694824219,188.0,2.2001171060763554,-4.836886229404428
305,85.6365966796875,187.9499969482422,2.1947392147220026,-4.386904370614218
306,85.20999908447266,187.44000244140625,2.1997418666275093,-4.791327027700788
307,85.20999908447266,186.7100067138672,2.1911748470830616,-4.061331300161726
308,84.08999633789062,185.84500122070312,2.2100726520897953,-5.597065395319021
309,82.93000030517578,185.60989379882812,2.2381513700204816,-7.848423659829962
310,82.41000366210938,182.44000244140625,2.213808935010263,-5.7931514679534075
311,82.47000122070312,183.418701171875,2.224065702157767,-6.643244697624766
312,83.24669647216797,185.32000732421875,2.2261544923428542,-6.879695077120374
313,83.01000213623047,184.94000244140625,2.227924318540494,-7.007047398877887
314,82.4800033569336,182.99000549316406,2.2185984244116934,-6.1931093175474246
315,83.7750015258789,189.1540069580078,2.257881271414556,-9.581266365510572
316,85.01000213623047,193.8000030517578,2.279731774870313,-11.580023543177361
317,85.45999908447266,194.4698944091797,2.2755663057866005,-11.285340937217711
318,86.9000015258789,195.4387969970703,2.2490079811893726,-9.167580676366669
319,88.30000305175781,195.38499450683594,2.2127405181663393,-6.112857789155726
320,87.04350280761719,194.0399932861328,2.229230063443085,-7.461180212568252
321,88.31999969482422,195.92999267578125,2.2184102508241206,-6.6149929090687465
322,87.45500183105469,189.63499450683594,2.168372197546485,-2.174128242654831
323,86.16999816894531,186.3798065185547,2.162931536253924,-1.6733613235882956
324,86.50399780273438,188.4600067138672,2.1786277108676013,-3.037629218047698
325,86.91999816894531,188.47390747070312,2.1683606930636232,-2.1598281009671894
326,87.08999633789062,188.73049926757812,2.167074373678281,-2.0520267431158743
327,86.29000091552734,187.78500366210938,2.1762081547077448,-2.8213311118476554
328,86.52999877929688,187.17999267578125,2.1631803457342222,-1.7018817686294199
329,88.52999877929688,192.07000732421875,2.169547158845496,-2.3048719510148317
330,87.3499984741211,188.44219970703125,2.1573234458940536,-1.2064094229460807
331,86.71499633789062,186.4600067138672,2.150262521920818,-0.5853512767897087
332,87.04000091552734,187.88999938964844,2.158662654105397,-1.3186926646172026
333,87.4000015258789,188.0207061767578,2.151266623503266,-0.6777337395411394
334,87.02999877929688,187.11129760742188,2.1499632337342147,-0.5614305837570157
335,86.80000305175781,187.89999389648438,2.164746397352565,-1.8431255283432222
336,85.97000122070312,186.77000427246094,2.1725020544431883,-2.492254982619528
337,86.63500213623047,186.7899932861328,2.156056890174853,-1.0868063988850452
338,87.00499725341797,186.52000427246094,2.1437849567328566,-0.023728325361844327
339,87.81500244140625,188.3300018310547,2.1446221783882105,-0.09746985468814273
340,88.33000183105469,188.5500030517578,2.134608843463968,0.7864364163210951
341,88.27999877929688,188.38999938964844,2.134005459839551,0.8392579252989663
342,88.58999633789062,189.24000549316406,2.136132896669109,0.6537353808372472
343,88.4800033569336,190.05999755859375,2.1480559487761366,-0.40202798482081903
344,88.68000030517578,189.523193359375,2.1371582398191933,0.5634721195229133
345,87.92060089111328,187.2823944091797,2.130130964881856,1.176489135922452
346,87.44999694824219,187.00999450683594,2.1384791427439263,0.440143729811723
347,87.5199966430664,186.43679809570312,2.130219438376466,1.163385343108331
348,87.66000366210938,186.54539489746094,2.1280559788305635,1.3548952993786543
349,87.51000213623047,186.47999572753906,2.130956361276713,1.0987643636065059
350,87.53500366210938,188.75999450683594,2.1563944320544204,-1.127643339124603
351,86.54750061035156,185.5399932861328,2.1437937777251213,-0.024366990014925705
352,87.16500091552734,186.15420532226562,2.1356531103885366,0.6850404318938672
353,86.26000213623047,185.87539672851562,2.1548271751137045,-0.9760269286526011
354,85.69999694824219,185.2100067138672,2.1611436792200034,-1.5110148850151006
355,84.80999755859375,182.0800018310547,2.146916720581896,-0.2887345812997353
356,84.0999984741211,180.42999267578125,2.145422068364275,-0.16061714903074176
357,79.27999877929688,171.23060607910156,2.1598209979263596,-1.2929588613885983
358,78.87000274658203,169.07000732421875,2.143654132578887,-0.011191618122182945
359,78.6500015258789,170.17970275878906,2.1637596879485543,-1.5924623605503143
360,78.79000091552734,171.22000122070312,2.173118406284475,-2.3326704181367575
361,79.260498046875,170.95989990234375,2.15693698771912,-1.06405274313002
362,80.02999877929688,171.85690307617188,2.1474060439524822,-0.31162168368936705
363,79.30000305175781,169.72999572753906,2.1403529532875183,0.2505308929067098
364,75.78919982910156,158.32000732421875,2.088952089231941,4.135069640716097
365,74.44000244140625,157.74000549316406,2.11902203546172,1.8230503664790945
366,75.41000366210938,159.7093963623047,2.11788076656138,1.9328689799658036
367,74.4749984741211,158.8686065673828,2.1331803937208162,0.7694637164919982
368,74.55000305175781,158.60000610351562,2.127431248975328,1.1988374100564272
369,73.63999938964844,156.7711944580078,2.1288864171289648,1.077045073734297
370,73.70999908447266,156.4499969482422,2.1225071074678534,1.5482877856637174
371,73.0999984741211,155.66000366210938,2.1294118592521754,1.0307373013546055
372,72.62999725341797,157.8699951171875,2.1736197313398375,-2.186707519837853
373,71.85040283203125,157.6739959716797,2.194476158196122,-3.6617785533713345
374,72.88500213623047,159.94000244140625,2.1944158297815504,-3.710108758266614
375,72.54000091552734,158.7899932861328,2.188999052688783,-3.2996139399792526
376,72.02999877929688,157.39999389648438,2.1852005631537628,-3.0028103682102483
377,72.44999694824219,158.44000244140625,2.1868876344410997,-3.1425477001492936
378,73.66000366210938,162.08999633789062,2.2005157246722966,-4.1988774034157075
379,73.4800033569336,161.86000061035156,2.202776173323057,-4.354714531969364
380,74.40499877929688,163.11000061035156,2.192191429156192,-3.6219755286405757
381,73.7699966430664,163.02000427246094,2.2098415574183585,-4.893114037757613
382,74.24500274658203,161.36500549316406,2.1734123445849387,-2.2199338648129583
383,76.68000030517578,167.25,2.1811424013350047,-2.8854813174146443
384,75.8499984741211,165.27000427246094,2.178905835164237,-2.684604668175325
385,72.08200073242188,156.68099975585938,2.173649429314267,-2.172349404920567
386,71.47000122070312,156.77999877929688,2.1936476297957794,-3.583176868333169
387,71.7699966430664,155.75,2.1701268954294535,-1.910134231348792
388,71.72000122070312,156.43499755859375,2.181190670608024,-2.7022975893735293
389,71.04499816894531,154.29010009765625,2.171723612839763,-2.0042774272088195
390,71.37000274658203,156.05999755859375,2.1866329207345814,-3.077523600192535
391,71.23999786376953,156.02499389648438,2.190131928342377,-3.3211869947448918
392,71.16500091552734,155.1199951171875,2.1797230818743962,-2.5769450914447702
393,72.12000274658203,157.38760375976562,2.182301688379021,-2.7974956265948947
394,72.1801986694336,157.3000030517578,2.179268081155479,-2.580864221576462
