,intc,asml,Ratio,Spread
95,48.68989944458008,655.5198974609375,13.463159812171408,73.34336922051273
96,48.665000915527344,652.8699951171875,13.41559607181429,75.612737668568
97,48.279998779296875,645.9299926757812,13.378832000981012,76.66860284064796
98,47.67499923706055,653.0999755859375,13.699003377817466,60.252176808765505
99,47.505001068115234,646.6500244140625,13.612251549828633,64.10397989917226
100,47.70000076293945,648.9000244140625,13.603773879144795,64.83423601685672
101,47.93389892578125,652.7999877929688,13.618754209911772,64.50902915925064
102,47.91999816894531,653.3599853515625,13.634390866378919,63.73658093175663
103,48.1349983215332,657.6400146484375,13.662408592091756,62.74248252123902
104,48.0099983215332,652.6500244140625,13.594043891506224,65.82204917753415
105,48.2599983215332,658.8099975585938,13.65126441093634,63.48292318916253
106,48.185001373291016,655.2000122070312,13.597592477608792,65.94670103507781
107,48.190101623535156,654.3800048828125,13.579137267542624,66.84465746586068
108,48.380001068115234,656.1799926757812,13.563042128749263,67.94697668401227
109,48.54999923706055,655.9299926757812,13.510401709235834,70.79512476548041
110,48.415000915527344,653.8599853515625,13.505318041662182,70.80190027803337
111,48.18000030517578,650.02001953125,13.491490564839639,71.05026044331566
112,48.025001525878906,638.8499755859375,13.302445711359004,79.85139780828945
113,48.40999984741211,646.6900024414062,13.358603686836757,77.89544992064612
114,48.560001373291016,648.64501953125,13.357598871239281,78.23296444509856
115,48.630001068115234,648.5050048828125,13.335492301850094,79.44281163314065
116,48.48500061035156,647.030029296875,13.34495248327859,78.70168887232546
117,48.70500183105469,651.5999755859375,13.378502229528145,77.49410673716375
118,48.79999923706055,653.0399780273438,13.381966972069145,77.50598657007754
119,49.15999984741211,669.489990234375,13.618592195126267,66.55800359615625
120,49.412899017333984,671.8400268554688,13.596450324029522,68.07312327182706
121,49.54999923706055,676.844970703125,13.65983816598899,65.16353536277518
122,49.7599983215332,677.719970703125,13.619774790262555,67.49803298158906
123,49.90999984741211,680.1099853515625,13.626727858762496,67.40054994744776
124,49.87580108642578,681.0,13.653916030741033,65.987862344375
125,49.90999984741211,680.3699951171875,13.6319374313215,67.14054018182276
126,49.73500061035156,670.0349731445312,13.472101436047312,74.80098080546736
127,49.4900016784668,670.9650268554688,13.557587474227285,70.12651320591362
128,49.6349983215332,674.1799926757812,13.58275441672174,69.12758743085305
129,49.2599983215332,665.0,13.499797455520946,72.5763093723948
130,49.125,662.1401977539062,13.478680870308525,73.37287980682277
131,49.06489944458008,659.52001953125,13.441788875491183,75.07451788443973
132,48.880001068115234,656.9500122070312,13.440057239187835,74.81865146508153
133,49.0,653.4000244140625,13.334694375797193,80.20262956858664
134,48.67499923706055,649.27001953125,13.33888093904486,79.36552148809153
135,48.763301849365234,650.3099975585938,13.33605340277135,79.67510660117102
136,48.47990036010742,644.218017578125,13.288352756356563,81.43575148451134
137,48.029998779296875,633.0399780273438,13.180095650974968,85.73777033292583
138,47.775001525878906,629.7000122070312,13.180533586502001,85.18051403103607
139,47.619998931884766,628.25,13.192986436195502,84.26156135622784
140,47.709999084472656,630.1099853515625,13.207084415070414,83.77708331294275
141,47.77920150756836,632.7000122070312,13.242163791850096,82.24470398341236
142,47.900001525878906,633.0499877929688,13.216074480727338,83.74096202317833
143,47.64799880981445,630.094970703125,13.223954550916819,82.84452366894459
144,47.38999938964844,626.3400268554688,13.216713123492514,82.65636211327228
145,47.43989944458008,627.0599975585938,13.217987493652544,82.69903334205833
146,47.59000015258789,628.1199951171875,13.198570983468068,83.93308323678139
147,48.029998779296875,644.5499877929688,13.419737750874132,74.22776056730083
148,48.130001068115234,647.7359008789062,13.458048753462691,72.57022132472764
149,48.125,649.25,13.49090909090909,70.9796889360905
150,48.209999084472656,652.3300170898438,13.531010775313298,69.19874588698076
151,48.10499954223633,653.010009765625,13.57468071883631,66.91400440179257
152,48.234901428222656,656.2949829101562,13.606226269307816,65.61437226386386
153,48.439998626708984,656.969970703125,13.562551389935074,68.07396466118632
154,48.37699890136719,648.9299926757812,13.414019211874711,75.15109340288586
155,48.34000015258789,654.4263916015625,13.537989026392829,69.08922822088527
156,48.01499938964844,654.1799926757812,13.624492366791866,64.3685141833588
157,47.74700164794922,656.125,13.741700574996864,58.32759322222545
158,48.14500045776367,662.22998046875,13.75490651515741,58.305383236013306
159,48.290000915527344,665.0,13.770966812845378,57.75146205151599
160,48.220001220703125,663.47998046875,13.759435165337297,58.2016490431614
161,47.43000030517578,653.1749877929688,13.771346902599351,56.43275071311802
162,47.68000030517578,657.72998046875,13.794672320867242,55.6986051934964
163,47.75230026245117,654.02001953125,13.696094553282123,60.51355447558091
164,47.97999954223633,654.875,13.64891634531009,63.1385905893378
165,48.16999816894531,656.8699951171875,13.636496161228102,64.04741832229126
166,47.66999816894531,652.489990234375,13.687644541581722,60.7857288927845
167,47.56999969482422,650.5,13.674584910093591,61.24740358529606
168,45.040000915527344,647.8400268554688,14.383659273686398,25.240422165972056
169,44.89500045776367,645.97998046875,14.388684127010427,24.88437020593812
170,44.745399475097656,648.4246826171875,14.491426833233616,20.153258100788086
171,44.589900970458984,645.4000244140625,14.474130024232236,20.801372226970095
172,45.125,654.1599731445312,14.496619903479917,20.219549917643683
173,44.974998474121094,651.280029296875,14.480934994842206,20.806962151003738
174,45.04999923706055,647.8200073242188,14.380022603669374,25.413249930808085
175,45.2599983215332,651.23828125,14.388826897948922,25.20447362384072
176,44.650001525878906,639.760009765625,14.328331196020754,27.359927020446882
177,44.30500030517578,636.72998046875,14.371515090461836,25.11716858534134
178,44.029998779296875,633.989990234375,14.399046282337856,23.6542036273405
179,44.185001373291016,635.4000244140625,14.380445958255637,24.613134329492475
180,45.040000915527344,644.9248046875,14.31893409365285,28.155644333940806
181,44.689998626708984,639.9099731445312,14.318863119456195,27.82125487738562
182,45.029998779296875,641.5499877929688,14.247168669432202,31.37759469338527
183,45.03499984741211,637.125,14.147329902491645,35.87901575389741
184,45.69810104370117,646.5999755859375,14.149383909138649,36.5384734483083
185,45.130001068115234,640.77001953125,14.198316072807717,33.685936798468326
186,45.02299880981445,638.2100219726562,14.175200205312278,34.610577259737276
187,44.810001373291016,635.3800048828125,14.17942391007224,34.18527175114149
188,44.650001525878906,631.7999877929688,14.15005523408058,35.31994899310313
189,44.790000915527344,614.5,13.7195799830174,54.75960186528118
190,45.224998474121094,625.52001953125,13.831288902954604,50.38781907278837
191,44.98500061035156,620.8699951171875,13.801711385868431,51.36986286577814
192,45.04999923706055,621.1400146484375,13.787791901613494,52.093242606589335
193,45.77989959716797,635.4099731445312,13.879671618673425,48.97863497128093
194,46.154998779296875,649.5,14.072148568473962,40.6213946890723
195,46.720001220703125,656.8400268554688,14.059075549946732,41.916519719484874
196,46.7400016784668,655.5,14.024389740276582,43.56222134362644
197,47.180599212646484,660.2999877929688,13.995159002049707,45.496056892583276
198,47.47999954223633,662.8499755859375,13.960614616187863,47.52192069108104
199,47.380001068115234,661.6599731445312,13.964963238251187,47.183607590623744
200,47.3650016784668,662.1599731445312,13.97994193348808,46.45436608949432
201,47.540000915527344,662.0599975585938,13.92637746757708,49.228923024443354
202,47.72999954223633,667.1400146484375,13.977373162513539,47.05272878474067
203,47.290000915527344,655.0499877929688,13.851765174694417,52.418085633908724
204,47.775001525878906,666.9099731445312,13.9593919799935,47.97055309353606
205,47.39500045776367,658.0700073242188,13.884797994899518,51.002814912065666
206,47.189998626708984,657.4349975585938,13.931659603535001,48.50470202491942
207,46.974998474121094,655.3150024414062,13.950293214004564,47.33876625574964
208,47.205501556396484,660.02001953125,13.981845288577711,46.15661735149762
209,47.709999084472656,666.52001953125,13.970237525076177,47.36704913325524
210,47.06999969482422,661.0700073242188,14.044402201194607,43.03570194875805
211,46.78499984741211,644.8300170898438,13.782836789418354,54.91992875717107
212,46.43000030517578,639.5150146484375,13.77374564818057,54.80933523301075
213,46.23500061035156,633.89501953125,13.710284658011384,57.44907423251379
214,46.670501708984375,635.6849975585938,13.620702034069204,62.315028742032375
215,46.59000015258789,630.6099853515625,13.53530764726848,66.15970437776787
216,46.849998474121094,635.0,13.55389585232879,65.74334511907603
217,48.060001373291016,645.6599731445312,13.434455986165492,73.57631651949805
218,48.23500061035156,649.4000244140625,13.463253160500567,72.51084659897833
219,48.42499923706055,651.4500122070312,13.452762467128023,73.36468165615065
220,48.65999984741211,656.8499755859375,13.498766494979158,71.5563239322745
221,48.70000076293945,655.0700073242188,13.451129303117485,73.94764173133899
222,48.915000915527344,655.0,13.390575237464217,77.30357994191513
223,48.86000061035156,654.739990234375,13.400327098965706,76.72299866906496
224,48.099998474121094,640.0700073242188,13.307069181480143,79.77757357565542
225,47.970001220703125,634.7449951171875,13.232123805809728,83.11578723856428
226,48.0099983215332,631.6375122070312,13.156374386368856,86.8345613845654
227,48.54499816894531,639.3099975585938,13.169430871820824,87.33868661512452
228,48.230201721191406,638.5850219726562,13.240355610871818,83.2525057523834
229,48.03499984741211,632.6199951171875,13.169980162938836,86.23418651062548
230,47.93000030517578,630.7901000976562,13.160652953919126,86.45933272074979
231,47.939998626708984,594.5700073242188,12.40237848052344,122.83223372777331
232,47.80500030517578,587.72998046875,12.294320190708529,127.60902877157616
233,47.834999084472656,590.2296752929688,12.338866658085891,125.56781694961637
234,47.816001892089844,589.2999877929688,12.324325842275327,126.20716297565286
235,47.67490005493164,589.030029296875,12.355139258146046,124.32060725880729
236,47.78969955444336,589.1300048828125,12.327551969889644,125.97515703782142
237,48.099998474121094,594.2899780273438,12.35530139043737,125.55760287253042
238,47.900001525878906,595.3699951171875,12.429435827794855,121.42095469895958
239,48.150001525878906,589.1099853515625,12.234890273781962,131.5018116207442
240,48.0099983215332,585.86181640625,12.202912661704515,132.61025718534665
241,47.79999923706055,584.1900024414062,12.221548363299323,131.07257353137652
242,47.935001373291016,583.1400146484375,12.165223697549704,134.18585143751193
243,47.97999954223633,579.2899780273438,12.073571979036815,138.72361256199406
244,47.65999984741211,573.8599853515625,12.040704724901977,139.26292554201098
245,46.91999816894531,563.760009765625,12.015345945575032,138.05316789305562
246,47.2599983215332,567.739990234375,12.013119136648257,139.26954188874276
247,48.31999969482422,582.239990234375,12.0496687481714,140.96995481939996
248,48.16999816894531,582.7100219726562,12.096949224057127,138.20739146682251
249,47.86000061035156,580.0800170898438,12.120351226330305,136.09958318895758
250,47.92499923706055,577.1799926757812,12.043401186524093,139.9930068750814
251,47.4900016784668,572.6199951171875,12.057695828147935,137.90476769491784
252,47.369998931884766,603.2899780273438,12.735697522282802,105.40073617272446
253,47.189998626708984,610.010009765625,12.926679964350889,95.92968981788817
254,47.557098388671875,619.02001953125,13.016353825293532,92.53020837835436
255,47.63999938964844,624.2849731445312,13.104218747747936,88.53226298036941
256,47.665000915527344,619.969970703125,13.006817555754282,93.22937345799198
257,47.830299377441406,624.6699829101562,13.060131152028173,91.0556818834483
258,47.63999938964844,621.9199829101562,13.054575795088937,90.89725321474441
259,46.369998931884766,603.469970703125,13.014233008493111,89.93735487230458
260,46.25,599.489990234375,12.961945734797297,92.08334503051822
261,46.459999084472656,601.302001953125,12.942359315587792,93.4808309305821
262,46.380001068115234,596.8699951171875,12.869124221032338,96.69019699332898
263,46.62900161743164,605.3499755859375,12.982263282249546,92.01578868753006
264,46.57500076293945,603.597900390625,12.959697058575648,92.94254783757594
265,46.650001525878906,600.25,12.867094970340219,97.43671403534893
266,46.54499816894531,601.0999755859375,12.914383913049322,94.98193133850373
267,46.369998931884766,594.0,12.81000676477385,99.40732557542958
268,46.41999816894531,593.4000244140625,12.78328409782324,100.77145893229886
269,46.505001068115234,596.5900268554688,12.828513345944268,98.88058883312749
270,46.44499969482422,596.6868896484375,12.847171785317757,97.86670173414018
271,46.150001525878906,591.7150268554688,12.821560288002608,98.32999286756092
272,45.83000183105469,585.2000122070312,12.768928405551495,99.9543278202342
273,45.349998474121094,596.25,13.147740243921929,81.56826218211825
274,45.06999969482422,590.2999877929688,13.097403856001314,83.23894423073091
275,44.810001373291016,585.6329956054688,13.069247437125389,83.93228102848525
276,44.45500183105469,580.8800048828125,13.066696231177081,83.25967578557493
277,44.34159851074219,580.2399291992188,13.085679106914695,82.16656445350839
278,44.415000915527344,581.4600219726562,13.091523358932987,82.06830915838543
279,44.400001525878906,577.6900024414062,13.011035643877058,85.60908718850601
280,44.597198486328125,591.7899780273438,13.269667111685614,74.52294938471141
281,44.560001373291016,594.2949829101562,13.336960605804041,71.44944656763812
282,44.720001220703125,591.8300170898438,13.234123455610641,76.35975223583284
283,44.30500030517578,586.5349731445312,13.238572827094897,75.3121759095601
284,44.23500061035156,587.2949829101562,13.276703397913408,73.4823336043305
285,44.7400016784668,594.2650146484375,13.282632819713442,74.23042944591191
286,44.79999923706055,596.7000122070312,13.319196927874376,72.71239789183596
287,45.875,635.6599731445312,13.856348188436648,50.18209138612257
288,46.29499816894531,637.02001953125,13.760018246605377,55.24104023703159
289,46.32780075073242,637.5800170898438,13.762363133107801,55.182377283781754
290,45.959999084472656,627.719970703125,13.657963081100167,59.421167868262835
291,45.46500015258789,621.1400146484375,13.661938030656355,58.43586287817447
292,46.349998474121094,644.0,13.894283089557572,49.10165080675676
293,46.61000061035156,650.97998046875,13.966530185459268,46.095384029253175
294,46.564998626708984,647.4000244140625,13.903147074135713,48.987557279051536
295,46.525001525878906,643.7000122070312,13.835572081582454,52.07627825023791
296,46.80500030517578,649.14501953125,13.869138239477083,50.91060108443764
297,47.02000045776367,652.1900024414062,13.870480563419909,51.15154906063878
298,46.92499923706055,650.5999755859375,13.864677382287626,51.289635340286615
299,46.959999084472656,651.4500122070312,13.872445164131902,50.974514988995104
300,47.130001068115234,654.0900268554688,13.878421642939003,50.932706723526614
301,47.125,660.1500244140625,14.00848858173077,44.79627589738947
302,47.1150016784668,664.780029296875,14.109731627170943,40.01346278099094
303,47.269901275634766,670.655029296875,14.187781467666479,36.50585352230893
304,47.4900016784668,676.6199951171875,14.247630473847396,33.90476769491783
305,47.45500183105469,678.594970703125,14.299756496038118,31.394875839177978
306,47.5099983215332,681.5499877929688,14.345401218085632,29.280391486308638
307,47.45000076293945,680.3499755859375,14.338250045241747,29.563437688822084
308,47.209999084472656,670.0103759765625,14.192128552633854,36.23499837562348
309,47.809898376464844,681.4299926757812,14.252906109736172,33.98387569156693
310,47.79999923706055,678.27001953125,14.18974958906213,36.99255644153276
311,47.314998626708984,672.3300170898438,14.209659444232091,35.520106071749176
312,47.345001220703125,678.72119140625,14.33564629647654,29.587473059102642
313,47.20500183105469,677.8599853515625,14.35991863272463,28.309014034580848
314,47.400001525878906,682.9000244140625,14.40717304705614,26.24923108976531
315,47.95500183105469,695.8699951171875,14.510894975434162,21.76154573743485
316,47.994998931884766,697.5499877929688,14.53380567385661,20.692844297498475
317,47.875,688.239990234375,14.375770031005223,28.16885154555586
318,48.119998931884766,687.9650268554688,14.296862887077427,32.18822881307835
319,48.16999816894531,688.1300048828125,14.285448018273803,32.78740855666626
320,48.3849983215332,689.6599731445312,14.253590928360243,34.5433711813049
321,48.38999938964844,688.739990234375,14.233105991353037,35.53978735900454
322,48.630001068115234,669.7000122070312,13.771334515682893,58.24780430892189
323,48.647098541259766,674.25,13.860024959723726,53.95912384252028
324,48.915000915527344,676.6400146484375,13.832975610425638,55.663565293477625
325,48.45000076293945,666.22998046875,13.750876573326392,58.9668214306481
326,48.630001068115234,668.0050048828125,13.736479338076695,59.94281163314064
327,48.38999938964844,668.5850219726562,13.816594966018528,55.69475562072329
328,48.2599983215332,665.3499755859375,13.786779915594485,56.94294516181878
329,49.9900016784668,664.969970703125,13.302059379397079,83.76326367057663
330,50.62990188598633,673.9500122070312,13.311303935067896,84.56306571917821
331,50.595001220703125,678.3599853515625,13.40764836416255,79.61969214386534
332,51.040000915527344,686.4199829101562,13.448667135531617,78.36079785911568
333,51.26499938964844,684.9400024414062,13.360772663536032,83.2795174478091
334,51.4900016784668,688.489990234375,13.371333614119935,83.16832707628441
335,51.63010025024414,690.5499877929688,13.37494958262653,83.24951043592068
336,51.650001525878906,682.510009765625,13.214133390173428,91.59364739291664
337,51.29999923706055,673.7999877929688,13.134502881360609,94.95444836604884
338,51.59000015258789,680.02001953125,13.18123701337377,93.16661332127296
339,51.50640106201172,681.02001953125,13.222046298892602,90.88893593133105
340,51.79999923706055,685.3599853515625,13.2308879429716,91.03614511977435
341,51.42499923706055,682.1799926757812,13.265532383015639,88.48486706131621
342,51.849998474121094,688.010009765625,13.269238765918544,89.15027847664362
343,51.220001220703125,683.7999877929688,13.35025325061056,83.73180759285822
344,51.040000915527344,684.14501953125,13.404094969816507,80.63576123802193
345,50.56999969482422,676.2949829101562,13.373442495380798,81.30258654905538
346,50.935001373291016,683.94970703125,13.427892187903137,79.22632492861499
347,50.96500015258789,684.22998046875,13.425487656630692,79.40453449337394
348,51.25899887084961,692.5900268554688,13.511579276070032,75.53778477299466
349,51.52000045776367,695.0,13.489906712438097,77.11680031291837
350,51.66999816894531,701.5349731445312,13.577220785855719,72.87430048118244
351,51.7400016784668,701.1400146484375,13.551217470103767,74.33914981838154
352,51.692100524902344,700.72998046875,13.555842640427771,74.0170920525751
353,51.42499923706055,702.8400268554688,13.667283175163409,67.82483288162871
354,51.775001525878906,704.27001953125,13.602510840665682,71.7440612053714
355,52.19499969482422,712.2899780273438,13.646709113746313,70.14309794690541
356,52.2599983215332,709.1699829101562,13.570034551990215,74.25649233615422
357,52.220001220703125,701.75,13.43833748747184,81.06518401046549
358,52.08000183105469,692.4500122070312,13.295890703946394,88.22550672422494
359,52.02830123901367,692.8800048828125,13.317367440074193,87.005353808157
360,51.89500045776367,692.0900268554688,13.336352649591888,85.75804419168901
361,51.63930130004883,688.0750122070312,13.32463830618058,85.86510924177787
362,51.29999923706055,682.0999755859375,13.296296018132677,86.65446057308009
363,51.439998626708984,684.5599975585938,13.30793187858198,86.33410367963313
364,50.55500030517578,681.640380859375,13.483144629505405,75.72794709870709
365,50.52000045776367,679.4400024414062,13.448931042853804,77.3934092468736
366,50.22999954223633,675.3009033203125,13.44417498456236,77.10031167446198
367,50.0,675.1400146484375,13.50280029296875,73.74602795885016
368,49.90520095825195,674.5499877929688,13.51662702164573,72.88720421804021
369,50.005001068115234,671.3699951171875,13.426057009831247,77.59248075764367
370,49.5099983215332,667.5800170898438,13.483741460752496,73.81713943871068
371,48.244998931884766,671.4000244140625,13.916468841920507,50.663654832564355
372,48.062801361083984,670.1799926757812,13.943839595218018,49.09909028983213
373,47.51499938964844,665.9849853515625,14.016310510500674,44.92182719525828
374,47.42499923706055,665.5349731445312,14.033420850841996,43.996332094012125
375,47.90340042114258,666.3599853515625,13.910494442842491,50.48291110179377
376,47.790000915527344,662.3300170898438,13.859175651839077,52.779750649352984
377,48.119998931884766,668.22998046875,13.88674138199065,51.9232751997971
378,48.845001220703125,676.5,13.849933116866483,54.73374740231042
379,48.92499923706055,679.2899780273438,13.884312490960317,53.166410148157404
380,48.92499923706055,679.9450073242188,13.897700928509414,52.511380851282404
381,48.96500015258789,677.9500122070312,13.84560420901378,55.11772550581565
382,49.020999908447266,675.3900146484375,13.777565041712965,58.53358909609312
383,49.1349983215332,678.4349975585938,13.807571399901168,57.23088823572129
384,49.21500015258789,680.760009765625,13.832368335974257,56.12857510338153
385,48.54999923706055,655.6599731445312,13.504840029822997,71.06514429673041
386,48.380001068115234,651.3099975585938,13.462380801554769,72.81697180119977
387,48.45500183105469,647.0499877929688,13.353626320126894,78.22324737397287
388,48.63999938964844,649.7550048828125,13.358450103539543,78.34561986672668
389,48.48500061035156,649.3599853515625,13.393007676129098,76.37173281763796
390,48.18000030517578,647.5900268554688,13.441054851672568,73.48025311909691
391,48.14500045776367,646.4600219726562,13.427355194227871,74.07534173210706
392,47.3650016784668,623.0999755859375,13.155282455510033,85.51436364808808
393,47.51499938964844,624.8699951171875,13.151005011973565,86.03681742963329
394,47.375,625.510009765625,13.203377514841689,83.25713770198661
395,47.5,629.5,13.25263157894737,81.17757104569137
396,47.48500061035156,627.6099853515625,13.217015421386469,82.83834419299944
397,47.66999816894531,630.75,13.231592704589255,82.5257191271595
398,47.529998779296875,628.2000122070312,13.216916228507515,82.93604184091907
399,47.380001068115234,626.9967041015625,13.233361966374146,81.8468766335925
400,46.99420166015625,617.94873046875,13.149467564903313,84.99852798341237
401,46.869998931884766,616.4600219726562,13.15255037382325,84.5889979150927
402,47.154998779296875,623.1452026367188,13.21482809390522,82.25958067699207
403,47.365299224853516,623.4600219726562,13.16280129495127,85.1588647784314
404,47.76499938964844,626.989990234375,13.126557065763418,87.73766946860542
405,47.54999923706055,624.6099853515625,13.135856895340188,86.83174346506064
406,47.19499969482422,617.8599853515625,13.091640837944999,88.15614749949407
407,47.38999938964844,617.0800170898438,13.021313041515562,91.91637187889728
408,47.525001525878906,621.5900268554688,13.079221607536253,89.46965222643894
409,47.2599983215332,616.4099731445312,13.042953767175119,90.59955897858651
410,47.08000183105469,612.77001953125,13.015505431162866,91.4885562768136
411,47.15999984741211,613.4849853515625,13.008587517737817,91.99623122969172
412,47.029998779296875,610.9299926757812,12.990219190580106,92.56436705984981
413,47.11000061035156,600.8900146484375,12.755041538174018,103.82704416188494
414,46.86640167236328,599.7473754882812,12.79695803575949,101.24666608421717
415,46.89500045776367,600.39501953125,12.802964360177375,101.03610839271516
416,47.03990173339844,602.6500244140625,12.811464356996725,100.99568601763463
417,46.83000183105469,603.9896850585938,12.897494372038784,96.44804359331022
