,mrk,abbv,Ratio,Spread
0,81.30999755859375,162.30499267578125,1.996125907626805,-34.68088359280317
1,81.16000366210938,161.72000122070312,1.9926071207929756,-34.33132244127299
2,81.11000061035156,161.46499633789062,1.990691593180482,-34.15480230970431
3,80.91999816894531,161.52000427246094,1.9960455749793566,-34.508037928891
4,81.1500015258789,161.8699951171875,1.9947010729946422,-34.497015683024486
5,81.56500244140625,162.1300048828125,1.9877398397588675,-34.10564033361942
6,81.56999969482422,162.1999969482422,1.9884761254759953,-34.16778871396144
7,81.83999633789062,162.89999389648438,1.9904692227003955,-34.443999140725566
8,82.625,163.88999938964844,1.98354008338455,-34.20186349489393
9,82.37999725341797,163.5500030517578,1.9853120721604791,-34.24642327795118
10,82.17500305175781,163.09500122070312,1.984727656389352,-34.113180186775935
11,82.21499633789062,163.3300018310547,1.9866205571523012,-34.28540736624254
12,82.1449966430664,163.25999450683594,1.9874612110123713,-34.325271508710074
13,82.41000366210938,163.75,1.9870160505197172,-34.39932219039204
14,82.9000015258789,164.00999450683594,1.978407617467135,-33.89021643042395
15,82.83999633789062,164.19000244140625,1.9820136371288866,-34.16440846150519
16,82.88999938964844,164.44500732421875,1.9838944207394356,-34.34092859307387
17,82.8949966430664,164.11000061035156,1.9797334852064106,-33.99807819411902
18,82.87999725341797,164.0500030517578,1.9793678630339528,-33.96162366588004
19,82.7249984741211,163.15499877929688,1.9722575012236083,-33.30990535714648
20,82.05000305175781,162.11000061035156,1.975746429992102,-33.32437947944214
21,82.37000274658203,161.4499969482422,1.9600581712368779,-32.16210454461094
22,82.66999816894531,161.80999755859375,1.9573001226867948,-32.051232572774865
23,82.77999877929688,161.47999572753906,1.950712709697755,-31.54857386905718
24,82.91999816894531,161.58999633789062,1.9487457779323532,-31.43883154603617
25,83.43000030517578,162.0,1.941747565712881,-31.048336250807296
26,83.37999725341797,162.17999267578125,1.9450707366044326,-31.306813677832366
27,83.5199966430664,162.7100067138672,1.9481562889571178,-31.617084782545703
28,83.33000183105469,163.5,1.962078440025526,-32.705293778203185
29,83.62999725341797,163.7899932861328,1.9585076965841786,-32.52441448214836
30,83.29499816894531,163.02999877929688,1.9572603681271101,-32.29023427838905
31,83.30870056152344,162.66000366210938,1.9524971889578933,-31.898731896442058
32,83.37000274658203,162.27499389648438,1.9464434274969153,-31.417502268710848
33,83.2699966430664,161.55999755859375,1.940194596753911,-30.859475433307836
34,83.4800033569336,161.88999938964844,1.9392668049791393,-30.859850889211913
35,85.16000366210938,165.2100067138672,1.939995298372384,-31.542931037868016
36,84.79000091552734,165.22999572753906,1.9486967088507363,-32.14367607550554
37,84.33499908447266,164.7899932861328,1.9539929456935647,-32.417844155106025
38,84.28289794921875,164.64500427246094,1.9534805788436596,-32.35463304290562
39,83.9800033569336,164.39999389648438,1.9576088035832533,-32.58504578397674
40,83.72989654541016,163.67999267578125,1.954857218616183,-32.257612020593484
41,83.75,163.44000244140625,1.951522417210821,-31.98606741949169
42,84.97000122070312,166.7906036376953,1.9629351681950598,-33.421755646312505
43,84.7750015258789,166.85000610351562,1.968151024480749,-33.7872294818369
44,85.02999877929688,167.72000122070312,1.9724803437435734,-34.25698110790114
45,84.75,167.72000122070312,1.9789970645510693,-34.69646697464631
46,84.75,167.77999877929688,1.9797050003456858,-34.75646453324006
47,84.76000213623047,168.11000061035156,1.9833647519281188,-35.07076701902764
48,84.9800033569336,168.91000366210938,1.9876441161416811,-35.52545632545946
49,86.36000061035156,171.02000427246094,1.9803149961066766,-35.469414317527736
50,86.57499694824219,171.5399932861328,1.9814033997446852,-35.65194524605306
51,86.5248031616211,172.375,1.9922033186023886,-36.56573608845747
52,86.9000015258789,173.3000030517578,1.994246260170075,-36.90182807877679
53,86.8219985961914,174.14500427246094,2.0057705084906914,-37.869262637398236
54,86.68499755859375,173.38999938964844,2.000230769718225,-37.32929447690569
55,86.83000183105469,173.27999877929688,1.995623576243245,-36.991695273002136
56,86.58999633789062,173.1999969482422,2.0002310229045728,-37.288405877807634
57,87.42500305175781,174.3699951171875,1.9945094541656012,-37.147778156513425
58,87.62000274658203,174.71499633789062,1.9940081130014127,-37.18670800751249
59,87.6050033569336,175.6999969482422,2.0055931763666353,-38.19525164821883
60,87.5999984741211,175.0500030517578,1.9982877408778872,-37.5531134119139
61,87.79000091552734,175.4499969482422,1.9985191379262248,-37.65487962378188
62,87.75,175.10000610351562,1.995441664997329,-37.367674185032
63,87.52999877929688,171.2899932861328,1.9569290034840874,-33.902975112975184
64,87.13500213623047,172.1199951171875,1.975325539650392,-35.35296336852571
65,86.76499938964844,171.57850646972656,1.9775083003135117,-35.39223074503042
66,86.37999725341797,170.47000122070312,1.973489310500734,-34.88802455032743
67,86.58999633789062,170.2949981689453,1.9666821269332528,-34.38340709851076
68,86.76000213623047,170.16000366210938,1.9612724697139161,-33.98157162250092
69,86.6500015258789,169.97999572753906,1.9616848555596713,-33.97422056059358
70,85.44999694824219,166.56100463867188,1.949221891014921,-32.43875572575217
71,85.88999938964844,168.8000030517578,1.9653045086888403,-33.98712664818615
72,85.90989685058594,168.36000061035156,1.95972765399966,-33.51589316753001
73,85.78500366210938,168.38999938964844,1.9629304913584227,-33.741924198560326
74,85.80500030517578,168.21499633789062,1.9604334915169723,-33.53553443136005
75,85.48999786376953,167.22000122070312,1.956018310904305,-33.03496690180671
76,85.63999938964844,167.3300018310547,1.953876728440056,-32.90952523351859
77,85.27999877929688,161.08999633789062,1.888954017867527,-27.23457641905307
78,85.11000061035156,158.74000549316406,1.8651157837479466,-25.151414568408683
79,85.11000061035156,157.65499877929688,1.8523674967536303,-24.066407854541495
80,85.62000274658203,159.05999755859375,1.8577434297611426,-24.67090767650012
81,85.75,158.72000122070312,1.8509621133609695,-24.126867750504033
82,85.94000244140625,158.7899932861328,1.8476843003861394,-23.898632131317328
83,86.13999938964844,158.8699951171875,1.8443231511826448,-23.664718907580266
84,85.87000274658203,160.89999389648438,1.8737625334813308,-26.118504208355205
85,86.23210144042969,162.5449981689453,1.8849708571840107,-27.195158651889926
86,86.43000030517578,162.80999755859375,1.8837208953341174,-27.149536136974262
87,86.88999938964844,163.38999938964844,1.8804235301803185,-27.00752376193452
88,87.16000366210938,163.3101043701172,1.87368170615523,-26.503830245833484
89,87.24500274658203,163.03500366210938,1.8687030606861497,-26.095315040784584
90,86.9000015258789,162.1300048828125,1.865707733440373,-25.731829909831475
91,86.2136001586914,159.47999572753906,1.8498241047118769,-24.159195807945707
92,86.44999694824219,160.07000732421875,1.8515906648331408,-24.37815918715677
93,86.50180053710938,160.4600067138672,1.8549903668771572,-24.686847703911496
94,86.37999725341797,160.4149932861328,1.8570849546974877,-24.833016615757117
95,86.2750015258789,159.63999938964844,1.85036217405065,-24.222823931756324
96,85.80840301513672,158.97999572753906,1.8527322516361804,-24.295192930093805
97,86.08000183105469,159.35000610351562,1.8511849757655052,-24.238902015327568
98,85.94999694824219,156.7183074951172,1.8233660623570542,-21.811258970126346
99,85.83000183105469,155.94000244140625,1.8168472458890783,-21.221298159253763
100,85.5999984741211,156.24000549316406,1.825233741568338,-21.88231430160465
101,85.1500015258789,154.97999572753906,1.820082125077089,-21.328619396807
102,85.43499755859375,155.72000122070312,1.8226722733140588,-21.621295338138196
103,85.83999633789062,156.75,1.826071839320536,-22.015608347672156
104,85.80000305175781,156.33999633789062,1.822144414652065,-21.66837811644774
105,86.33499908447266,157.6999969482422,1.8266056480054393,-22.188649368930896
106,86.48500061035156,157.44000244140625,1.8204313040446685,-21.69321258345525
